time,date,hour,precip [mm/day],sub691 [m3/s],sub692 [m3/s],sub692 (observed) [m3/s],sub693 [m3/s]
328,2010-11-25,00:00:00.00,0.340368,2.21913,6.34698,15.0079,3.74957
329,2010-11-26,00:00:00.00,22.9827,2.47098,7.07613,19.397,4.1665
330,2010-11-27,00:00:00.00,0.138479,2.72052,7.82302,32.2812,4.59607
331,2010-11-28,00:00:00.00,0.0665762,3.00768,8.70332,17.4432,5.1134
332,2010-11-29,00:00:00.00,9.268e-308,3.28745,9.47245,12.9691,5.56192
333,2010-11-30,00:00:00.00,0.0030707,3.30103,9.26244,10.9869,5.49382
334,2010-12-01,00:00:00.00,18.4901,3.04477,8.35067,32.5644,5.01005
335,2010-12-02,00:00:00.00,0.713274,2.84937,7.89955,32.5644,4.73009
336,2010-12-03,00:00:00.00,0.530096,2.98534,8.53505,19.7652,5.05134
337,2010-12-04,00:00:00.00,0.197423,3.29753,9.53018,14.8663,5.59029
338,2010-12-05,00:00:00.00,0.284819,3.39253,9.56912,12.3461,5.66104
339,2010-12-06,00:00:00.00,0.387271,3.20004,8.77341,11.6099,5.2643
340,2010-12-07,00:00:00.00,0.300744,2.94362,8.05051,10.364,4.84005
341,2010-12-08,00:00:00.00,0.1157,2.77537,7.67879,9.5145,4.59359
342,2010-12-09,00:00:00.00,0.549415,2.69565,7.50886,8.7216,4.47959
343,2010-12-10,00:00:00.00,0.0545553,2.65543,7.41525,7.3057,4.41613
344,2010-12-11,00:00:00.00,2.29887,2.62444,7.34113,10.5905,4.37015
345,2010-12-12,00:00:00.00,0.241861,2.59326,7.27549,9.8543,4.3264
346,2010-12-13,00:00:00.00,24.0494,2.57916,7.25655,16.5654,4.31177
347,2010-12-14,00:00:00.00,1.0888,2.63419,7.42652,12.2895,4.40748
348,2010-12-15,00:00:00.00,0.250639,2.80857,7.97156,10.7887,4.71907
349,2010-12-16,00:00:00.00,0.0393444,3.01191,8.57111,8.4951,5.0628
350,2010-12-17,00:00:00.00,0.0219294,3.06099,8.57894,8.2968,5.09164
351,2010-12-18,00:00:00.00,0.154792,2.94034,8.10973,8.8632,4.8511
352,2010-12-19,00:00:00.00,0.50052,2.78301,7.68749,7.8154,4.60114
353,2010-12-20,00:00:00.00,0.904557,2.67736,7.43382,7.6739,4.43961
354,2010-12-21,00:00:00.00,0.041759,2.62117,7.30625,6.5695,4.35597
355,2010-12-22,00:00:00.00,0.0772787,2.58416,7.23285,7.0509,4.30504
356,2010-12-23,00:00:00.00,0.773917,2.55356,7.16148,7.504,4.25985
357,2010-12-24,00:00:00.00,0.0310147,2.52738,7.09417,7.4473,4.21749
358,2010-12-25,00:00:00.00,0.18341,2.50513,7.03043,6.0315,4.17961
359,2010-12-26,00:00:00.00,0.667905,2.4844,6.97166,5.72,4.14471
360,2010-12-27,00:00:00.00,0.720163,2.46277,6.91262,6.9376,4.10956
361,2010-12-28,00:00:00.00,0.100448,2.44204,6.8548,6.7111,4.07484
362,2010-12-29,00:00:00.00,0.0699212,2.42286,6.79826,7.0792,4.04172
363,2010-12-30,00:00:00.00,0.000519325,2.40347,6.74384,6.258,4.00954
364,2010-12-31,00:00:00.00,0.738541,2.38102,6.68789,6.7111,3.97534
365,2011-01-01,00:00:00.00,2.91038,2.35386,6.63537,12.0347,3.94015
366,2011-01-02,00:00:00.00,8.94924,2.37784,6.7368,36.5287,3.99429
367,2011-01-03,00:00:00.00,0.344712,2.64371,7.57802,30.5822,4.46859
368,2011-01-04,00:00:00.00,0.170116,3.34512,9.96093,20.02,5.79234
369,2011-01-05,00:00:00.00,2.49739,4.17966,12.3566,17.0467,7.16401
370,2011-01-06,00:00:00.00,0.233587,4.38271,12.4007,12.516,7.32196
371,2011-01-07,00:00:00.00,2.69953,3.97524,10.7826,10.7887,6.49634
372,2011-01-08,00:00:00.00,1.28857,3.50422,9.34608,10.1091,5.68202
373,2011-01-09,00:00:00.00,1.21796,3.18455,8.66985,8.7782,5.2318
374,2011-01-10,00:00:00.00,0.0253039,3.04637,8.41333,7.2774,5.03239
375,2011-01-11,00:00:00.00,0.00328204,2.98412,8.30119,7.419,4.9547
376,2011-01-12,00:00:00.00,9.72988,2.94399,8.21027,8.2968,4.89013
377,2011-01-13,00:00:00.00,2.16906,2.91126,8.13098,7.3907,4.84309
378,2011-01-14,00:00:00.00,0.25606,2.88344,8.06109,8.2968,4.79559
379,2011-01-15,00:00:00.00,0.891268,2.85953,7.98868,8.1553,4.75617
380,2011-01-16,00:00:00.00,3.43431,2.83441,7.9249,7.7871,4.71619
381,2011-01-17,00:00:00.00,0.0742524,2.8089,7.8544,7.4756,4.67582
382,2011-01-18,00:00:00.00,0.242004,2.78814,7.79175,7.1642,4.6376
383,2011-01-19,00:00:00.00,5.34122,2.76523,7.73486,11.525,4.60446
384,2011-01-20,00:00:00.00,0.328962,2.748,7.71836,11.4117,4.5874
385,2011-01-21,00:00:00.00,1.428,2.76743,7.78694,8.4101,4.62358
386,2011-01-22,00:00:00.00,0.46242,2.80712,7.88781,7.5606,4.68359
387,2011-01-23,00:00:00.00,1.38212,2.81379,7.8683,6.4846,4.68049
388,2011-01-24,00:00:00.00,0.199852,2.77858,7.73105,7.1925,4.60871
389,2011-01-25,00:00:00.00,1.68047,2.72903,7.58458,6.343,4.52512
390,2011-01-26,00:00:00.00,0.169226,2.68136,7.47577,6.9943,4.45604
391,2011-01-27,00:00:00.00,0.127114,2.63743,7.39067,7.0226,4.39718
392,2011-01-28,00:00:00.00,2.81068,2.60291,7.31789,6.7111,4.34761
393,2011-01-29,00:00:00.00,0.891145,2.57936,7.25815,6.6828,4.31015
394,2011-01-30,00:00:00.00,5.74608,2.55914,7.20358,6.8244,4.27729
395,2011-01-31,00:00:00.00,0.169605,2.54054,7.14882,6.8527,4.24499
396,2011-02-01,00:00:00.00,0.0555265,2.52691,7.09814,6.2014,4.21685
397,2011-02-02,00:00:00.00,6.05091,2.51552,7.05223,6.3713,4.19265
398,2011-02-03,00:00:00.00,13.152,2.49775,7.00492,10.2224,4.16542
399,2011-02-04,00:00:00.00,0.000871624,2.47628,6.95246,7.5606,4.13261
400,2011-02-05,00:00:00.00,1.2897e-308,2.46019,6.90061,7.7022,4.10217
401,2011-02-06,00:00:00.00,2.13228,2.44467,6.85394,7.1075,4.07558
402,2011-02-07,00:00:00.00,0.918126,2.42244,6.80439,7.0792,4.04454
403,2011-02-08,00:00:00.00,0.67464,2.39538,6.74875,7.5889,4.00731
404,2011-02-09,00:00:00.00,0.186291,2.37307,6.69291,7.5606,3.97148
405,2011-02-10,00:00:00.00,0.142169,2.3629,6.64662,7.0226,3.94594
406,2011-02-11,00:00:00.00,0.034914,2.35783,6.61023,7.3624,3.92925
407,2011-02-12,00:00:00.00,0.310441,2.34955,6.57543,6.9093,3.91191
408,2011-02-13,00:00:00.00,0.677514,2.32974,6.533,6.9659,3.88586
409,2011-02-14,00:00:00.00,1.23467,2.29303,6.47685,7.5323,3.84453
410,2011-02-15,00:00:00.00,0.0576401,2.25321,6.40942,13.139,3.79396
411,2011-02-16,00:00:00.00,7.36393e-308,2.22898,6.3488,15.8008,3.75324
412,2011-02-17,00:00:00.00,0.0982548,2.21589,6.30393,13.1957,3.72755
413,2011-02-18,00:00:00.00,0.0412335,2.18918,6.25914,23.9844,3.69745
414,2011-02-19,00:00:00.00,0.0171651,2.20849,6.37177,48.9881,3.75437
415,2011-02-20,00:00:00.00,0.000290134,2.53638,7.39709,42.1921,4.32954
416,2011-02-21,00:00:00.00,12.3132,3.48197,10.6468,34.5466,6.12887
417,2011-02-22,00:00:00.00,17.3601,4.73293,14.1779,32.5644,8.18263
418,2011-02-23,00:00:00.00,0.000594298,5.06072,14.4026,23.8428,8.48809
419,2011-02-24,00:00:00.00,0.0348871,4.44451,12.1263,19.0856,7.27494
420,2011-02-25,00:00:00.00,3.23441,3.83361,10.162,17.8396,6.18884
421,2011-02-26,00:00:00.00,4.57502,3.41408,9.2918,17.6697,5.61675
422,2011-02-27,00:00:00.00,3.12122,3.20794,8.934,16.5654,5.32648
423,2011-02-28,00:00:00.00,1.94347,3.13198,8.80219,16.3955,5.2339
424,2011-03-01,00:00:00.00,13.4731,3.08727,8.72285,43.6079,5.16917
425,2011-03-02,00:00:00.00,0.00341051,3.08079,8.7368,43.0416,5.17514
426,2011-03-03,00:00:00.00,0.026132,3.13505,8.93574,32.2812,5.27695
427,2011-03-04,00:00:00.00,0.015455,3.21227,9.14371,28.0054,5.40214
428,2011-03-05,00:00:00.00,3.82858,3.22341,9.12222,24.041,5.39948
429,2011-03-06,00:00:00.00,20.5626,3.1825,9.01394,79.004,5.34326
430,2011-03-07,00:00:00.00,0.680271,3.27896,9.43817,90.6139,5.5599
431,2011-03-08,00:00:00.00,0.00257024,3.6748,10.756,68.2436,6.28862
432,2011-03-09,00:00:00.00,0,4.15317,12.0723,54.6515,7.0561
433,2011-03-10,00:00:00.00,15.3257,4.25875,12.1142,62.0139,7.14946
434,2011-03-11,00:00:00.00,5.20123,4.10285,11.5163,82.1189,6.84997
435,2011-03-12,00:00:00.00,5.32377,4.15055,11.8096,76.7387,6.99272
436,2011-03-13,00:00:00.00,0.174617,4.51958,13.0406,65.6951,7.66353
437,2011-03-14,00:00:00.00,0.427209,4.87397,14.015,52.6693,8.24646
438,2011-03-15,00:00:00.00,0.132012,4.96955,14.1314,44.7406,8.34889
439,2011-03-16,00:00:00.00,3.15627,4.8486,13.6042,41.0594,8.07534
440,2011-03-17,00:00:00.00,3.22992,4.59527,12.8641,48.9881,7.65373
441,2011-03-18,00:00:00.00,0.000159505,4.52271,12.8047,58.899,7.59267
442,2011-03-19,00:00:00.00,0.000281774,5.35521,15.7145,63.7129,9.22059
443,2011-03-20,00:00:00.00,0,8.031,24.4206,53.2357,14.1416
444,2011-03-21,00:00:00.00,7.05836,11.0694,33.5563,39.3604,19.36
445,2011-03-22,00:00:00.00,13.5849,11.8671,34.0547,69.6594,19.992
446,2011-03-23,00:00:00.00,7.46317,11.0246,30.0402,85.5169,18.0565
447,2011-03-24,00:00:00.00,11.3629,10.4711,28.857,92.0298,17.2851
448,2011-03-25,00:00:00.00,0.0535239,10.5768,29.7006,77.0218,17.6482
449,2011-03-26,00:00:00.00,0.0140924,10.6159,29.7107,61.1644,17.6645
450,2011-03-27,00:00:00.00,0.0649756,10.2142,28.1859,44.1743,16.8369
451,2011-03-28,00:00:00.00,0.000783655,9.6219,26.3873,38.2277,15.8099
452,2011-03-29,00:00:00.00,1.62411e-308,9.10267,25.0559,33.1307,14.995
453,2011-03-30,00:00:00.00,1.48189e-308,8.73274,24.1825,30.299,14.4442
454,2011-03-31,00:00:00.00,0.000403017,8.45556,23.5267,27.439,14.0243
455,2011-04-01,00:00:00.00,0.0231792,8.22804,22.971,26.7311,13.6779
456,2011-04-02,00:00:00.00,0.0118816,8.05032,22.5427,26.0798,13.4083
457,2011-04-03,00:00:00.00,0.663487,8.02332,22.5826,25.3153,13.4114
458,2011-04-04,00:00:00.00,6.28148,8.29943,23.5605,25.9665,13.9504
459,2011-04-05,00:00:00.00,1.62921,8.68307,24.7877,30.8654,14.6411
460,2011-04-06,00:00:00.00,0.170762,8.83957,25.1011,33.4139,14.8448
461,2011-04-07,00:00:00.00,11.2635,8.77714,24.6935,45.5901,14.6524
462,2011-04-08,00:00:00.00,0.00458803,8.6608,24.3054,52.9525,14.4434
463,2011-04-09,00:00:00.00,2.19067,8.75124,24.7154,32.8475,14.6627
464,2011-04-10,00:00:00.00,0.00443289,8.94186,25.3798,29.1664,15.0222
465,2011-04-11,00:00:00.00,0.132991,8.8333,24.9399,25.3436,14.7798
466,2011-04-12,00:00:00.00,4.02118,8.45974,23.7666,26.0798,14.1119
467,2011-04-13,00:00:00.00,0.000283207,8.10157,22.7854,29.1664,13.5305
468,2011-04-14,00:00:00.00,0.00101005,7.89289,22.2432,25.9099,13.2
469,2011-04-15,00:00:00.00,0.000240837,7.7584,21.9057,22.3703,12.9898
470,2011-04-16,00:00:00.00,0.007985,7.60586,21.4677,20.1616,12.7292
471,2011-04-17,00:00:00.00,12.4606,7.45414,21.0415,26.1081,12.4791
472,2011-04-18,00:00:00.00,0.298803,7.44868,21.1131,27.7788,12.5074
473,2011-04-19,00:00:00.00,2.53114,7.76944,22.15,25.4002,13.0961
474,2011-04-20,00:00:00.00,9.89849,8.17261,23.3377,24.8339,13.7796
475,2011-04-21,00:00:00.00,8.62304,8.31766,23.5958,45.8733,13.9604
476,2011-04-22,00:00:00.00,0.0444072,8.46146,23.96,44.1743,14.1985
477,2011-04-23,00:00:00.00,12.9189,8.85485,25.2641,39.6436,14.9357
478,2011-04-24,00:00:00.00,10.1192,9.2775,26.5627,76.4555,15.6756
479,2011-04-25,00:00:00.00,0.0425553,9.72212,27.8766,74.1901,16.4424
480,2011-04-26,00:00:00.00,5.55737,10.266,29.472,56.9169,17.3741
481,2011-04-27,00:00:00.00,0.804361,10.4996,29.9028,48.9881,17.6654
482,2011-04-28,00:00:00.00,11.513,10.2799,28.9482,52.3862,17.1756
483,2011-04-29,00:00:00.00,20.0106,10.0683,28.3499,125.727,16.8325
484,2011-04-30,00:00:00.00,1.94322,10.4493,29.8086,141.867,17.6289
485,2011-05-01,00:00:00.00,0.170341,11.57,33.5396,100.242,19.7001
486,2011-05-02,00:00:00.00,2.85537,12.477,36.0037,67.9604,21.1467
487,2011-05-03,00:00:00.00,0.0651391,12.3183,34.6166,52.3862,20.5525
488,2011-05-04,00:00:00.00,0.90903,11.5269,31.7905,45.8733,19.0307
489,2011-05-05,00:00:00.00,0.0279663,10.759,29.7116,39.6436,17.7732
490,2011-05-06,00:00:00.00,0.0155802,10.2069,28.411,34.8297,16.9453
491,2011-05-07,00:00:00.00,2.68996,9.81518,27.5131,31.998,16.3648
492,2011-05-08,00:00:00.00,0.0437818,9.49915,26.7287,29.7327,15.8739
493,2011-05-09,00:00:00.00,0.000207285,9.23032,26.0229,26.7877,15.4409
494,2011-05-10,00:00:00.00,0.0767038,8.98719,25.3696,24.3242,15.0466
495,2011-05-11,00:00:00.00,1.7509,8.75236,24.7397,22.7101,14.6672
496,2011-05-12,00:00:00.00,0.311058,8.51156,24.1196,21.5774,14.2865
497,2011-05-13,00:00:00.00,8.16664,8.28053,23.5595,24.2109,13.9373
498,2011-05-14,00:00:00.00,7.3266,8.13972,23.2744,25.9099,13.7452
499,2011-05-15,00:00:00.00,10.1866,8.24319,23.6863,43.6079,13.9631
500,2011-05-16,00:00:00.00,29.348,8.72228,25.1925,82.9684,14.8268
501,2011-05-17,00:00:00.00,1.84947,9.74721,28.3796,124.028,16.6637
502,2011-05-18,00:00:00.00,4.34448,11.4553,33.7105,100.242,19.6938
503,2011-05-19,00:00:00.00,10.3081,12.9168,37.7368,65.9783,22.0617
504,2011-05-20,00:00:00.00,5.87492,13.1353,37.2855,74.4733,22.0495
505,2011-05-21,00:00:00.00,0.00339726,12.7308,35.5786,112.701,21.2009
506,2011-05-22,00:00:00.00,1.43911,12.3689,34.7497,73.0575,20.6588
507,2011-05-23,00:00:00.00,2.39282,11.9353,33.5446,53.5188,19.9369
508,2011-05-24,00:00:00.00,3.5753,11.3525,31.8097,53.802,18.9291
509,2011-05-25,00:00:00.00,0.06047,10.767,30.1874,51.5367,17.9572
510,2011-05-26,00:00:00.00,46.0126,10.4799,29.5651,75.0396,17.5495
511,2011-05-27,00:00:00.00,11.0063,11.1507,32.1242,208.129,18.9346
512,2011-05-28,00:00:00.00,1.37243,13.8752,41.2314,181.228,24.0108
513,2011-05-29,00:00:00.00,3.73193,17.3341,51.3868,117.798,29.8578
514,2011-05-30,00:00:00.00,7.47974,18.3645,52.6031,85.5169,30.9679
515,2011-05-31,00:00:00.00,0.0225513,17.1598,47.6301,67.9604,28.4639
516,2011-06-01,00:00:00.00,0.0272853,15.7393,43.4273,56.9169,26.0166
517,2011-06-02,00:00:00.00,0.00644888,14.7469,41.0835,45.5901,24.5136
518,2011-06-03,00:00:00.00,0.000528341,14.0287,39.2212,35.3961,23.3656
519,2011-06-04,00:00:00.00,0.002157,13.3874,37.3741,30.0159,22.2778
520,2011-06-05,00:00:00.00,0.00898271,12.7946,35.7729,26.8161,21.3139
521,2011-06-06,00:00:00.00,0.014711,12.2339,34.3517,24.8622,20.436
522,2011-06-07,00:00:00.00,0.00123437,11.7439,33.0975,22.3986,19.6595
523,2011-06-08,00:00:00.00,0.00626927,11.2942,31.9282,20.0483,18.9438
524,2011-06-09,00:00:00.00,0.0826958,10.8563,30.8295,18.7458,18.2578
525,2011-06-10,00:00:00.00,0.21592,10.469,29.795,16.9335,17.6239
526,2011-06-11,00:00:00.00,4.96739,10.1572,28.8803,16.3955,17.0876
527,2011-06-12,00:00:00.00,0.300457,9.90428,28.1095,19.482,16.6439
528,2011-06-13,00:00:00.00,0.00254085,9.69125,27.526,14.9513,16.2971
529,2011-06-14,00:00:00.00,1.45177e-308,9.48758,26.9568,13.7054,15.9559
530,2011-06-15,00:00:00.00,0.00248872,9.2319,26.2155,12.6293,15.5197
531,2011-06-16,00:00:00.00,0.358123,8.93252,25.3749,10.7887,15.0201
532,2011-06-17,00:00:00.00,5.63898,8.63917,24.5979,12.063,14.5502
533,2011-06-18,00:00:00.00,1.64934,8.38877,23.9647,14.7248,14.1593
534,2011-06-19,00:00:00.00,0.00430857,8.20797,23.5462,9.203,13.8937
535,2011-06-20,00:00:00.00,0.000324822,8.05791,23.1681,7.8721,13.6552
536,2011-06-21,00:00:00.00,0.398941,7.86446,22.6051,7.7022,13.3231
537,2011-06-22,00:00:00.00,4.7579,7.62204,21.9159,11.525,12.9166
538,2011-06-23,00:00:00.00,26.3854,7.44856,21.4798,52.6693,12.65
539,2011-06-24,00:00:00.00,6.83689,7.63832,22.179,51.8198,13.0373
540,2011-06-25,00:00:00.00,2.65434,8.52354,25.0989,45.8733,14.6836
541,2011-06-26,00:00:00.00,0.0407667,9.58895,28.3061,34.5466,16.5271
542,2011-06-27,00:00:00.00,0.00176656,9.84595,28.4108,22.0871,16.6984
543,2011-06-28,00:00:00.00,0.471055,9.31673,26.2611,16.2539,15.5742
544,2011-06-29,00:00:00.00,0.0052568,8.6207,24.2465,13.9036,14.4058
545,2011-06-30,00:00:00.00,5.4783e-308,8.10044,22.9561,12.2329,13.608
546,2011-07-01,00:00:00.00,0,7.76308,22.1711,10.3923,13.1069
547,2011-07-02,00:00:00.00,0.00171091,7.49379,21.5221,9.741,12.6931
548,2011-07-03,00:00:00.00,4.52818,7.25015,20.9224,9.2313,12.3186
549,2011-07-04,00:00:00.00,1.92845,7.0321,20.3585,11.7798,11.9698
550,2011-07-05,00:00:00.00,0.000197888,6.84373,19.8412,9.203,11.6594
551,2011-07-06,00:00:00.00,0.000152829,6.6713,19.3613,7.9004,11.3726
552,2011-07-07,00:00:00.00,0.0638553,6.50068,18.8965,7.1075,11.0941
553,2011-07-08,00:00:00.00,0.00585045,6.34112,18.4469,6.8244,10.8257
554,2011-07-09,00:00:00.00,0.00260171,6.19415,18.0183,6.5695,10.5745
555,2011-07-10,00:00:00.00,0.00887014,6.04041,17.5978,5.8333,10.3232
556,2011-07-11,00:00:00.00,0.000135442,5.87637,17.1737,5.5218,10.0637
557,2011-07-12,00:00:00.00,5.01424,5.70939,16.7544,7.3907,9.80369
558,2011-07-13,00:00:00.00,0.0106397,5.56052,16.3566,8.0703,9.56091
559,2011-07-14,00:00:00.00,0.00617247,5.45234,16.0063,5.6917,9.36041
560,2011-07-15,00:00:00.00,0.0182925,5.36612,15.6967,5.0121,9.19151
561,2011-07-16,00:00:00.00,0.176197,5.26058,15.3825,5.0404,9.01126
562,2011-07-17,00:00:00.00,0.00784973,5.12557,15.0421,4.5024,8.80203
563,2011-07-18,00:00:00.00,0.000312943,4.97787,14.69,4.4741,8.57916
564,2011-07-19,00:00:00.00,7.3325,4.84232,14.3636,3.9927,8.3723
565,2011-07-20,00:00:00.00,0.137075,4.75387,14.1394,6.8527,8.23267
566,2011-07-21,00:00:00.00,0.0947626,4.72204,14.0795,5.1253,8.19147
567,2011-07-22,00:00:00.00,0.0265875,4.68522,14.0206,4.2758,8.14619
568,2011-07-23,00:00:00.00,0.853029,4.59089,13.7451,4.0493,7.98142
569,2011-07-24,00:00:00.00,0.865651,4.47271,13.3441,4.1626,7.75716
570,2011-07-25,00:00:00.00,0.169899,4.36388,12.9902,8.5517,7.55924
571,2011-07-26,00:00:00.00,0.224819,4.26527,12.7018,14.4416,7.3916
572,2011-07-27,00:00:00.00,0.00361294,4.18306,12.4547,4.9271,7.24795
573,2011-07-28,00:00:00.00,6.08003,4.1117,12.2365,4.7572,7.12403
574,2011-07-29,00:00:00.00,48.7432,4.11363,12.3128,83.8179,7.15759
575,2011-07-30,00:00:00.00,23.8083,4.57655,13.8883,89.1981,8.04508
576,2011-07-31,00:00:00.00,0.00120588,6.05674,18.6259,56.0674,10.7536
577,2011-08-01,00:00:00.00,0.00181357,8.04708,24.7009,28.6,14.2206
578,2011-08-02,00:00:00.00,0.0372391,8.99528,26.7423,21.3226,15.5369
579,2011-08-03,00:00:00.00,0.782628,8.4729,24.1299,18.2077,14.2388
580,2011-08-04,00:00:00.00,9.18261,7.42417,20.7821,30.8654,12.3588
581,2011-08-05,00:00:00.00,0.12253,6.67495,18.847,20.9828,11.1995
582,2011-08-06,00:00:00.00,0.0222383,6.39872,18.3816,16.1406,10.8491
583,2011-08-07,00:00:00.00,7.49135,6.33288,18.3879,20.2749,10.8051
584,2011-08-08,00:00:00.00,7.29741,6.25193,18.1436,30.5822,10.6544
585,2011-08-09,00:00:00.00,1.77068,6.1886,17.9409,23.8428,10.5447
586,2011-08-10,00:00:00.00,19.789,6.23964,18.1444,38.7941,10.6544
587,2011-08-11,00:00:00.00,0.420781,6.4243,18.7279,35.3961,10.987
588,2011-08-12,00:00:00.00,4.13268e-308,6.81298,19.9023,20.6147,11.67
589,2011-08-13,00:00:00.00,0.000181806,7.16666,20.9186,15.5743,12.2601
590,2011-08-14,00:00:00.00,9.7867,7.0927,20.4854,13.8753,12.0412
591,2011-08-15,00:00:00.00,2.33737,6.76356,19.3153,19.8218,11.4071
592,2011-08-16,00:00:00.00,0.0413264,6.55715,18.7758,14.6681,11.0905
593,2011-08-17,00:00:00.00,0,6.4835,18.694,12.6293,11.0111
594,2011-08-18,00:00:00.00,0,6.33452,18.2644,11.1002,10.7514
595,2011-08-19,00:00:00.00,0.166708,6.07963,17.4883,9.2313,10.3044
596,2011-08-20,00:00:00.00,0.0624262,5.82807,16.7916,8.5234,9.89149
597,2011-08-21,00:00:00.00,16.6354,5.65604,16.3669,8.7499,9.62748
598,2011-08-22,00:00:00.00,2.46203,5.66545,16.4784,17.6697,9.67749
599,2011-08-23,00:00:00.00,7.33338e-308,5.95928,17.43,11.9214,10.2177
600,2011-08-24,00:00:00.00,0.0308629,6.29613,18.415,9.203,10.7855
601,2011-08-25,00:00:00.00,12.4063,6.29743,18.2407,12.4028,10.7119
602,2011-08-26,00:00:00.00,0.00176488,6.09932,17.5161,20.6996,10.3262
603,2011-08-27,00:00:00.00,0.000293646,6.05727,17.4668,12.7143,10.2917
604,2011-08-28,00:00:00.00,0.069812,6.12993,17.7749,9.8543,10.447
605,2011-08-29,00:00:00.00,0.0202742,6.04848,17.4464,8.3818,10.2635
606,2011-08-30,00:00:00.00,9.6777e-308,5.80019,16.5975,7.9287,9.79578
607,2011-08-31,00:00:00.00,0,5.53285,15.8389,6.9943,9.35263
608,2011-09-01,00:00:00.00,0.269852,5.31926,15.3138,6.9659,9.02574
609,2011-09-02,00:00:00.00,0.385569,5.15761,14.9261,6.0032,8.77908
610,2011-09-03,00:00:00.00,0.0560048,5.01202,14.5758,5.8616,8.55796
611,2011-09-04,00:00:00.00,2.40999,4.87602,14.2389,5.097,8.34669
612,2011-09-05,00:00:00.00,4.04535,4.76769,13.9353,8.665,8.16414
613,2011-09-06,00:00:00.00,0.125757,4.70691,13.6996,5.5501,8.03602
614,2011-09-07,00:00:00.00,0.0625692,4.6786,13.5396,5.097,7.95921
615,2011-09-08,00:00:00.00,12.2558,4.65369,13.437,7.7305,7.90788
616,2011-09-09,00:00:00.00,12.2496,4.69171,13.5859,23.7862,7.99112
617,2011-09-10,00:00:00.00,2.70773,4.95131,14.4686,18.3493,8.488
618,2011-09-11,00:00:00.00,18.12,5.42969,15.9892,70.7921,9.35028
619,2011-09-12,00:00:00.00,1.08906,5.87301,17.2361,48.4218,10.0808
620,2011-09-13,00:00:00.00,0.336874,6.19104,18.0226,23.8711,10.5721
621,2011-09-14,00:00:00.00,0.0325284,6.34102,18.3366,17.6131,10.7796
622,2011-09-15,00:00:00.00,6.64529,6.17216,17.6287,14.9796,10.4034
623,2011-09-16,00:00:00.00,0.00614475,5.84367,16.4848,17.783,9.77926
624,2011-09-17,00:00:00.00,0.00087669,5.62881,15.8947,13.0824,9.43549
625,2011-09-18,00:00:00.00,3.24479e-308,5.53173,15.7259,11.6949,9.3116
626,2011-09-19,00:00:00.00,0.000129247,5.406,15.389,9.7693,9.10243
627,2011-09-20,00:00:00.00,19.0102,5.24909,14.9456,18.7741,8.84196
628,2011-09-21,00:00:00.00,0.0301314,5.25615,15.0763,26.363,8.90186
629,2011-09-22,00:00:00.00,0.0934514,5.61162,16.3061,13.7337,9.58683
630,2011-09-23,00:00:00.00,0.0417671,6.049,17.6304,10.6471,10.3386
631,2011-09-24,00:00:00.00,15.7368,6.11957,17.5747,26.1931,10.3474
632,2011-09-25,00:00:00.00,0.0965698,5.97502,16.9293,20.8129,10.028
633,2011-09-26,00:00:00.00,0.175695,6.04798,17.2594,12.5727,10.2125
634,2011-09-27,00:00:00.00,16.6317,6.29338,18.1302,33.9802,10.6827
635,2011-09-28,00:00:00.00,2.29975,6.43153,18.4546,36.2456,10.8792
636,2011-09-29,00:00:00.00,1.71065,6.6005,18.879,22.5968,11.1515
637,2011-09-30,00:00:00.00,4.3478,6.80918,19.4921,18.236,11.5057
638,2011-10-01,00:00:00.00,5.23803,6.7627,19.1856,20.1899,11.3518
639,2011-10-02,00:00:00.00,0.815934,6.55109,18.3917,16.1972,10.9303
640,2011-10-03,00:00:00.00,0.0913261,6.40675,18.0112,14.385,10.7075
641,2011-10-04,00:00:00.00,0.395347,6.30763,17.7946,12.8275,10.5619
642,2011-10-05,00:00:00.00,0.00305078,6.13362,17.2833,11.525,10.2596
643,2011-10-06,00:00:00.00,0.000505433,5.89322,16.5992,10.5905,9.8578
644,2011-10-07,00:00:00.00,0.000167501,5.67526,16.0301,9.8543,9.51159
645,2011-10-08,00:00:00.00,0.00032406,5.51084,15.619,9.2596,9.25576
646,2011-10-09,00:00:00.00,3.0048e-308,5.37919,15.2861,8.6933,9.04901
647,2011-10-10,00:00:00.00,0,5.25938,14.9766,8.1836,8.8588
648,2011-10-11,00:00:00.00,0.000135884,5.15023,14.6823,7.7871,8.68043
649,2011-10-12,00:00:00.00,0.000209844,5.05196,14.4053,7.0226,8.51566
650,2011-10-13,00:00:00.00,4.13492,4.96802,14.1592,6.9093,8.37139
651,2011-10-14,00:00:00.00,0.777717,4.91324,13.9981,9.0897,8.27781
652,2011-10-15,00:00:00.00,3.4873,4.90809,13.9913,12.0913,8.27276
653,2011-10-16,00:00:00.00,4.22032,4.93858,14.0734,15.6875,8.3209
654,2011-10-17,00:00:00.00,0.0743897,4.97517,14.1545,10.4772,8.37354
655,2011-10-18,00:00:00.00,3.96581e-308,5.01354,14.2535,7.7022,8.43502
656,2011-10-19,00:00:00.00,1.97016,5.01012,14.215,7.0509,8.41607
657,2011-10-20,00:00:00.00,34.9966,4.99027,14.1289,21.804,8.37399
658,2011-10-21,00:00:00.00,18.7179,5.30998,15.1998,115.25,8.98721
