           YEAR,            DAY,        QOMEAS1,         QOSIM1,        QOMEAS2,         QOSIM2,        QOMEAS3,         QOSIM3,        QOMEAS4,         QOSIM4,        QOMEAS5,         QOSIM5,        QOMEAS6,         QOSIM6,        QOMEAS7,         QOSIM7,        QOMEAS8,         QOSIM8,        QOMEAS9,         QOSIM9,       QOMEAS10,        QOSIM10,       QOMEAS11,        QOSIM11,       QOMEAS12,        QOSIM12,       QOMEAS13,        QOSIM13,       QOMEAS14,        QOSIM14,       QOMEAS15,        QOSIM15,       QOMEAS16,        QOSIM16,       QOMEAS17,        QOSIM17,       QOMEAS18,        QOSIM18,       QOMEAS19,        QOSIM19,       QOMEAS20,        QOSIM20,       QOMEAS21,        QOSIM21,       QOMEAS22,        QOSIM22,       QOMEAS23,        QOSIM23,       QOMEAS24,        QOSIM24,       QOMEAS25,        QOSIM25,       QOMEAS26,        QOSIM26,       QOMEAS27,        QOSIM27,       QOMEAS28,        QOSIM28,       QOMEAS29,        QOSIM29,       QOMEAS30,        QOSIM30,       QOMEAS31,        QOSIM31,       QOMEAS32,        QOSIM32,       QOMEAS33,        QOSIM33,       QOMEAS34,        QOSIM34,       QOMEAS35,        QOSIM35,       QOMEAS36,        QOSIM36,       QOMEAS37,        QOSIM37,       QOMEAS38,        QOSIM38,       QOMEAS39,        QOSIM39,       QOMEAS40,        QOSIM40,       QOMEAS41,        QOSIM41,       QOMEAS42,        QOSIM42,       QOMEAS43,        QOSIM43,       QOMEAS44,        QOSIM44,       QOMEAS45,        QOSIM45,       QOMEAS46,        QOSIM46,       QOMEAS47,        QOSIM47,       QOMEAS48,        QOSIM48,       QOMEAS49,        QOSIM49,       QOMEAS50,        QOSIM50,       QOMEAS51,        QOSIM51,       QOMEAS52,        QOSIM52,       QOMEAS53,        QOSIM53,       QOMEAS54,        QOSIM54,       QOMEAS55,        QOSIM55,       QOMEAS56,        QOSIM56,       QOMEAS57,        QOSIM57,       QOMEAS58,        QOSIM58,       QOMEAS59,        QOSIM59,       QOMEAS60,        QOSIM60,       QOMEAS61,        QOSIM61,       QOMEAS62,        QOSIM62,       QOMEAS63,        QOSIM63,
           2010,             93,   7.170000    ,   28.65849    ,   2.010000    ,   7.869592    ,  0.9700000    ,   1.569426    ,   7.490000    ,   38.65117    ,   3.940000    ,   16.25038    ,   1.370000    ,   1.190172    ,   2.940000    ,   5.800559    ,   1.230000    ,   1.840329    ,   1.720000    ,   4.291408    ,  0.5400000    ,   1.537034    ,   3.350000    ,   3.464969    ,   4.870000    ,   7.188835    ,  0.5900000    ,  0.4955407    ,   1.200000    ,   1.295659    ,  0.2700000    ,  0.6069244    ,   3.370000    ,   49.49105    ,   1.580000    ,   18.30557    ,   1.610000    ,   11.49154    ,   4.980000    ,   6.554120    ,   6.680000    ,   7.546497    ,   11.30000    ,   32.32499    ,   1.080000    ,  0.5415592    ,   2.620000    ,   1.538328    ,   3.650000    ,   1.773949    ,   1.840000    ,   1.443130    ,   1.870000    ,   1.485784    ,   22.71000    ,   17.15804    ,   3.620000    ,   4.608408    ,   37.00000    ,   195.2573    ,   7.180000    ,   10.00054    ,   5.550000    ,   10.84544    ,   2.250000    ,   1.318910    ,   12.40000    ,   20.22355    ,   21.58000    ,   33.39022    ,   187.1700    ,   82.59786    ,   9.740000    ,   5.026825    ,   25.54000    ,   14.28532    ,   5.750000    ,   5.475260    ,   4.450000    ,   4.388327    ,   6.090000    ,   6.798562    ,   7.820000    ,   4.910242    ,   14.22000    ,   12.57100    ,   17.73000    ,   18.57386    ,  -1.000000    ,   5.534844    ,   2.460000    ,   2.614753    ,   3.850000    ,   4.182930    ,   28.40000    ,   39.01095    ,  0.3280000    ,  0.3232028    ,  0.9100000E-01,  0.3766514E-01,  0.4590000    ,  0.3460749    ,   1.590000    ,  0.8128985    ,  -1.000000    ,   1.613804    ,   1.860000    ,   2.098221    ,   1.130000    ,   1.564373    ,  0.3730000    ,  0.4345610    ,   1.760000    ,   1.230980    ,   1.610000    ,   2.011815    ,  0.7000000E-01,  0.1732047    ,  0.1000000    ,  0.1328406    ,  0.3500000    ,  0.3583486    ,   3.370000    ,   5.269685    ,  -1.000000    ,  0.1560872    ,  0.6800000    ,   1.164579    ,
           2010,             94,   6.700000    ,   26.45663    ,   1.840000    ,   4.689969    ,  0.8800000    ,   1.134747    ,   7.440000    ,   35.12169    ,   3.800000    ,   14.06457    ,   1.300000    ,   1.114649    ,   2.720000    ,   4.933427    ,   1.110000    ,   1.637816    ,   1.760000    ,   3.843977    ,  0.4400000    ,   1.134425    ,   3.120000    ,   3.272666    ,   4.530000    ,   6.110927    ,  0.5400000    ,  0.4143872    ,   1.100000    ,  0.9505591    ,  0.2600000    ,  0.3841134    ,   3.170000    ,   41.19772    ,   1.460000    ,   12.12167    ,   1.360000    ,   7.779277    ,   5.520000    ,   5.679336    ,   6.770000    ,   6.513797    ,   10.82000    ,   22.80722    ,   1.010000    ,  0.4819042    ,   2.200000    ,   1.237119    ,   2.860000    ,   1.633761    ,   1.540000    ,   1.318482    ,   1.630000    ,   1.338161    ,   19.31000    ,   15.36930    ,   3.060000    ,   4.134272    ,   36.50000    ,   216.3160    ,   6.890000    ,   9.800857    ,   5.020000    ,   9.861668    ,   2.060000    ,   1.098646    ,   12.71000    ,   18.37596    ,   20.02000    ,   26.58252    ,   143.8500    ,   70.81348    ,   7.360000    ,   4.260215    ,   19.51000    ,   12.64408    ,   4.930000    ,   4.918034    ,   3.650000    ,   3.921729    ,   4.980000    ,   6.191789    ,   7.050000    ,   4.371702    ,   12.26000    ,   10.63439    ,   16.59000    ,   12.93268    ,  -1.000000    ,   4.859019    ,   2.080000    ,   2.351121    ,   3.340000    ,   3.699192    ,   26.80000    ,   33.94560    ,  0.2490000    ,  0.2559546    ,  0.7900000E-01,  0.2975644E-01,  0.3610000    ,  0.2647617    ,   1.390000    ,  0.6099381    ,  -1.000000    ,   1.468291    ,   1.830000    ,   1.823916    ,   1.090000    ,   1.502426    ,  0.3780000    ,  0.3872645    ,   1.640000    ,   1.016393    ,   1.660000    ,   1.570154    ,  0.6000000E-01,  0.1337626    ,  0.1000000    ,  0.1161545    ,  0.2700000    ,  0.3320230    ,   2.970000    ,   4.773997    ,  -1.000000    ,  0.1424630    ,  0.6100000    ,   1.081868    ,
           2010,             95,   6.230000    ,   16.40254    ,   1.690000    ,   3.304824    ,  0.7800000    ,  0.9818381    ,   7.410000    ,   25.70121    ,   3.520000    ,   8.741308    ,   1.090000    ,   1.096731    ,   2.520000    ,   3.570202    ,   1.030000    ,   1.553384    ,   1.580000    ,   3.015196    ,  0.3600000    ,  0.8908130    ,   2.930000    ,   3.203393    ,   4.180000    ,   5.569058    ,  0.5000000    ,  0.3586537    ,   1.020000    ,  0.7218370    ,  0.2300000    ,  0.2497565    ,   2.920000    ,   30.78443    ,   1.430000    ,   8.031571    ,   1.250000    ,   5.564593    ,   5.920000    ,   4.978700    ,   7.620000    ,   5.641523    ,   11.67000    ,   17.12513    ,   1.160000    ,  0.4503883    ,   1.840000    ,   1.112964    ,   2.300000    ,   1.579750    ,   1.350000    ,   1.279932    ,   1.630000    ,   1.258947    ,   15.72000    ,   14.56509    ,   2.740000    ,   3.849682    ,   35.30000    ,   240.0513    ,   6.620000    ,   7.880437    ,   4.640000    ,   7.774417    ,   2.280000    ,  0.9685956    ,   13.45000    ,   16.69770    ,   18.55000    ,   22.58404    ,   118.9300    ,   65.51786    ,   5.750000    ,   3.898020    ,   16.17000    ,   11.91880    ,   4.470000    ,   4.766691    ,   3.110000    ,   3.760722    ,   4.190000    ,   5.883946    ,   6.680000    ,   4.070578    ,   11.27000    ,   9.591132    ,   15.52000    ,   11.09462    ,  -1.000000    ,   4.474505    ,   1.800000    ,   2.215225    ,   3.000000    ,   3.459086    ,   25.50000    ,   31.14628    ,  0.2120000    ,  0.2245021    ,  0.9100000E-01,  0.2457874E-01,  0.2900000    ,  0.2200507    ,   1.280000    ,  0.5149149    ,  -1.000000    ,   1.205868    ,   1.810000    ,   1.537227    ,   1.060000    ,   1.288191    ,  0.3440000    ,  0.3725176    ,   1.730000    ,  0.8694896    ,   1.640000    ,   1.293157    ,  0.7000000E-01,  0.1098865    ,  0.1100000    ,  0.1085581    ,  0.2500000    ,  0.3167707    ,   2.680000    ,   4.467043    ,  -1.000000    ,  0.1349741    ,  0.6100000    ,   1.048372    ,
           2010,             96,   7.980000    ,   13.06057    ,   2.170000    ,   2.963017    ,   2.100000    ,  0.9192176    ,   9.960000    ,   19.23781    ,   4.460000    ,   5.660546    ,   3.600000    ,   4.248960    ,   2.860000    ,   3.134534    ,   2.510000    ,   3.910096    ,   2.980000    ,   4.282886    ,  0.4100000    ,  0.7813765    ,   7.280000    ,   3.746783    ,   5.980000    ,   5.489943    ,   1.670000    ,   2.638405    ,   3.540000    ,   2.688055    ,  0.6900000    ,   1.099757    ,   7.560000    ,   27.55640    ,   6.170000    ,   10.17052    ,   5.920000    ,   7.312180    ,   10.56000    ,   5.780555    ,   14.53000    ,   5.582578    ,   24.18000    ,   13.82843    ,   2.550000    ,  0.4872644    ,   1.760000    ,   1.034808    ,   1.870000    ,   1.510834    ,   1.300000    ,   1.211660    ,   1.630000    ,   1.183856    ,   13.59000    ,   13.76217    ,   4.390000    ,   3.584257    ,   41.90000    ,   175.8596    ,   7.240000    ,   6.565139    ,   5.560000    ,   6.959562    ,   4.620000    ,  0.9048488    ,   14.84000    ,   15.38186    ,   17.19000    ,   20.04009    ,   88.91000    ,   61.04184    ,   4.900000    ,   3.586548    ,   14.50000    ,   11.28921    ,   4.530000    ,   4.475719    ,   3.030000    ,   3.563654    ,   3.850000    ,   5.564828    ,   6.460000    ,   3.799493    ,   9.200000    ,   8.657922    ,   16.28000    ,   10.60678    ,  -1.000000    ,   4.316325    ,   2.170000    ,   2.157331    ,   3.260000    ,   3.389292    ,   25.40000    ,   28.09894    ,  0.2050000    ,  0.1983291    ,  0.2350000    ,  0.2050819E-01,  0.2330000    ,  0.1901712    ,   1.290000    ,  0.4897781    ,  -1.000000    ,   1.010522    ,   2.000000    ,   1.420939    ,   1.250000    ,   1.315452    ,  0.7120000    ,  0.6844626    ,   2.580000    ,  0.7892195    ,   2.040000    ,   1.121262    ,  0.8000000E-01,  0.9665583E-01,  0.2800000    ,  0.1050185    ,  0.2500000    ,  0.3007296    ,   2.820000    ,   4.222416    ,  -1.000000    ,  0.1283211    ,   2.760000    ,   1.022477    ,
           2010,             97,   11.40000    ,   11.94512    ,   3.640000    ,   3.146142    ,   2.800000    ,  0.9991197    ,   11.10000    ,   15.23848    ,   8.600000    ,   5.102868    ,   13.80000    ,   4.645892    ,   5.830000    ,   4.678404    ,   7.840000    ,   5.539147    ,   5.880000    ,   5.250310    ,  0.9300000    ,  0.7365487    ,   21.90000    ,   6.684247    ,   30.10000    ,   9.976286    ,   8.740000    ,   6.347752    ,   13.40000    ,   11.96831    ,   10.40000    ,   4.110405    ,   20.19000    ,   25.71983    ,   17.39000    ,   15.99888    ,   24.32000    ,   14.40484    ,   11.04000    ,   11.59532    ,   21.01000    ,   11.59176    ,   41.91000    ,   28.68958    ,   3.450000    ,  0.5744596    ,   5.860000    ,   1.996881    ,   1.650000    ,   1.471468    ,   1.240000    ,   1.180815    ,   1.500000    ,   1.130168    ,   12.23000    ,   13.28658    ,   4.360000    ,   3.506200    ,   51.90000    ,   75.99915    ,   9.110000    ,   7.170333    ,   8.770000    ,   8.434304    ,   6.060000    ,   1.057451    ,   15.91000    ,   15.87370    ,   16.85000    ,   18.97249    ,   75.61000    ,   62.51639    ,   4.730000    ,   4.211509    ,   12.97000    ,   10.93199    ,   4.190000    ,   4.346436    ,   2.780000    ,   3.431844    ,   3.450000    ,   5.353225    ,   6.120000    ,   3.633126    ,   8.100000    ,   8.029767    ,   17.02000    ,   11.20493    ,  -1.000000    ,   4.622537    ,   3.030000    ,   2.288259    ,   3.910000    ,   3.687376    ,   46.70000    ,   29.21977    ,  0.3670000    ,  0.2257995    ,   1.030000    ,  0.5326089E-01,  0.2680000    ,  0.1928616    ,   2.640000    ,  0.6418906    ,   2.220000    ,   1.026061    ,   2.260000    ,   1.428766    ,   1.810000    ,   1.430156    ,   1.270000    ,   1.702259    ,   4.300000    ,  0.8231537    ,   3.140000    ,   1.068477    ,  0.4000000    ,  0.9605391E-01,  0.6300000    ,  0.1062718    ,  0.2200000    ,  0.2945429    ,   2.590000    ,   4.096384    ,  -1.000000    ,  0.1259674    ,   1.570000    ,   1.008236    ,
           2010,             98,   24.10000    ,   19.91224    ,   16.40000    ,   9.229474    ,   17.10000    ,   3.114132    ,   20.30000    ,   16.15166    ,   18.20000    ,   15.02065    ,   70.10000    ,   36.67443    ,   24.30000    ,   20.35827    ,   51.30000    ,   41.48844    ,   23.50000    ,   13.60553    ,   22.90000    ,   8.707054    ,   53.00000    ,   14.77528    ,   77.60000    ,   28.22932    ,   17.30000    ,   5.463864    ,   27.10000    ,   15.78841    ,   22.00000    ,   6.806381    ,   21.72000    ,   27.14403    ,   18.01000    ,   17.26802    ,   18.86000    ,   12.53044    ,   10.02000    ,   11.14790    ,   28.09000    ,   12.09333    ,   70.79000    ,   26.55436    ,   4.590000    ,  0.9072573    ,   42.19000    ,   19.06109    ,   3.400000    ,   1.792232    ,   1.890000    ,   2.207618    ,   1.890000    ,   1.104915    ,   18.77000    ,   12.96206    ,   3.850000    ,   3.455384    ,   85.40000    ,   86.51756    ,   13.40000    ,   19.79223    ,   33.00000    ,   36.16808    ,   11.86000    ,   1.612797    ,   16.79000    ,   18.28894    ,   25.26000    ,   41.40188    ,   399.2700    ,   236.9972    ,   42.76000    ,   28.39049    ,   33.98000    ,   32.88882    ,   8.380000    ,   5.202944    ,   3.280000    ,   3.517008    ,   4.590000    ,   5.330525    ,   6.090000    ,   3.493681    ,   11.47000    ,   7.646512    ,   17.08000    ,   11.15662    ,  -1.000000    ,   4.692389    ,   5.780000    ,   2.459823    ,   6.340000    ,   3.653873    ,   142.0000    ,   84.01866    ,   12.70000    ,   6.664649    ,   5.570000    ,   1.246286    ,   6.480000    ,   4.969121    ,   10.20000    ,   4.260237    ,   8.180000    ,   3.682749    ,   3.470000    ,   4.742165    ,   3.420000    ,   6.122903    ,   3.520000    ,   6.929236    ,   6.650000    ,   1.097762    ,   7.790000    ,   1.597376    ,  0.8300000    ,  0.1697478    ,  0.8700000    ,  0.1367527    ,   1.800000    ,  0.3784222    ,   3.090000    ,   4.050663    ,  -1.000000    ,  0.1262426    ,   2.830000    ,   1.019385    ,
           2010,             99,   48.80000    ,   34.74246    ,   27.30000    ,   14.23963    ,   14.40000    ,   6.097391    ,   23.50000    ,   23.16628    ,   23.10000    ,   20.55227    ,   28.10000    ,   20.15535    ,   27.80000    ,   21.04052    ,   23.00000    ,   21.39816    ,   29.50000    ,   20.46565    ,   12.50000    ,   7.709710    ,   45.90000    ,   22.21539    ,   93.30000    ,   37.40717    ,   20.70000    ,   5.577491    ,   33.40000    ,   12.78304    ,   28.40000    ,   6.648711    ,   20.73000    ,   22.16762    ,   13.37000    ,   10.24569    ,   10.85000    ,   7.032200    ,   10.45000    ,   9.025839    ,   15.04000    ,   10.04202    ,   49.55000    ,   22.98335    ,   2.490000    ,  0.6964261    ,   47.29000    ,   8.042167    ,   5.690000    ,   2.189795    ,   3.200000    ,   2.018836    ,   1.710000    ,   1.128669    ,   19.45000    ,   13.00205    ,   6.230000    ,   3.584080    ,   154.0000    ,   142.3651    ,   15.10000    ,   29.20155    ,   50.60000    ,   42.82861    ,   5.580000    ,   1.504780    ,   17.78000    ,   20.51137    ,   38.51000    ,   45.60131    ,   722.0800    ,   422.2354    ,   93.73000    ,   36.75996    ,   56.35000    ,   31.65419    ,   10.17000    ,   5.884425    ,   3.990000    ,   3.635660    ,   4.590000    ,   5.436339    ,   5.150000    ,   3.559875    ,   9.200000    ,   7.721776    ,   17.98000    ,   16.69716    ,  -1.000000    ,   5.049868    ,   5.550000    ,   2.496355    ,   6.510000    ,   4.394597    ,   230.0000    ,   103.2793    ,   3.310000    ,   1.769121    ,   1.080000    ,  0.2452321    ,   8.910000    ,   4.991715    ,   12.30000    ,   6.026731    ,   6.220000    ,   6.542553    ,   3.840000    ,   5.101349    ,   3.870000    ,   5.621840    ,   1.340000    ,   1.697140    ,   3.140000    ,   1.074691    ,   4.330000    ,   1.472648    ,  0.2200000    ,  0.1276649    ,  0.3200000    ,  0.1161187    ,   1.200000    ,  0.3568770    ,   2.860000    ,   4.155361    ,  -1.000000    ,  0.1298622    ,   3.060000    ,   1.075721    ,
           2010,            100,   37.90000    ,   34.29496    ,   11.40000    ,   9.545616    ,   7.500000    ,   3.103043    ,   22.80000    ,   24.79696    ,   20.60000    ,   9.272769    ,   10.60000    ,   6.524171    ,   12.50000    ,   11.98389    ,   9.850000    ,   7.761272    ,   13.00000    ,   10.90831    ,   3.320000    ,   3.123576    ,   26.30000    ,   15.62580    ,   57.00000    ,   30.80755    ,   8.670000    ,   3.014131    ,   34.60000    ,   7.842546    ,   14.70000    ,   2.657652    ,   11.55000    ,   17.47423    ,   8.010000    ,   6.796150    ,   6.710000    ,   4.653567    ,   10.85000    ,   6.601144    ,   14.84000    ,   7.547246    ,   36.25000    ,   15.59126    ,   1.960000    ,  0.5802228    ,   27.50000    ,   2.244212    ,   6.480000    ,   2.113284    ,   2.120000    ,   1.603591    ,   1.480000    ,   1.141008    ,   17.90000    ,   13.21407    ,   6.090000    ,   3.659190    ,   134.0000    ,   153.4371    ,   16.80000    ,   21.54027    ,   36.90000    ,   26.60562    ,   3.450000    ,   1.193862    ,   16.03000    ,   18.09005    ,   46.44000    ,   26.24388    ,   552.1800    ,   289.5844    ,   39.64000    ,   15.02063    ,   37.10000    ,   16.03169    ,   6.230000    ,   5.117968    ,   3.650000    ,   3.626679    ,   3.880000    ,   5.409618    ,   4.220000    ,   3.595865    ,   9.800000    ,   7.830526    ,   16.00000    ,   16.14036    ,  -1.000000    ,   5.447398    ,   3.230000    ,   2.515536    ,   3.960000    ,   4.676545    ,   232.0000    ,   121.1949    ,   1.390000    ,  0.7700551    ,  0.4460000    ,  0.1195196    ,   8.280000    ,   1.442271    ,   10.50000    ,   2.781700    ,   4.750000    ,   3.462348    ,   3.170000    ,   2.657650    ,   3.300000    ,   2.714572    ,  0.7820000    ,  0.8884785    ,   2.400000    ,  0.8994377    ,   2.860000    ,   1.224477    ,  0.1400000    ,  0.1103881    ,  0.1600000    ,  0.1108491    ,  0.4900000    ,  0.3276627    ,   2.340000    ,   4.183794    ,  -1.000000    ,  0.1291554    ,   1.780000    ,   1.050805    ,
           2010,            101,   23.70000    ,   18.33946    ,   6.640000    ,   4.023607    ,   4.400000    ,   1.568545    ,   18.50000    ,   16.04706    ,   12.60000    ,   4.635424    ,   6.270000    ,   2.765559    ,   8.280000    ,   6.083711    ,   6.760000    ,   3.708795    ,   7.480000    ,   5.530505    ,   2.010000    ,   1.394642    ,   19.80000    ,   7.270669    ,   32.00000    ,   14.83350    ,   4.050000    ,   1.333520    ,   19.70000    ,   2.903948    ,   5.270000    ,  0.9702126    ,   7.900000    ,   11.03150    ,   5.440000    ,   4.024845    ,   4.900000    ,   3.402426    ,   10.14000    ,   5.278102    ,   13.37000    ,   5.855336    ,   26.28000    ,   11.79511    ,   1.680000    ,  0.4940367    ,   11.36000    ,   1.465261    ,   3.740000    ,   1.739028    ,   1.510000    ,   1.312124    ,   1.340000    ,   1.071593    ,   15.38000    ,   12.64242    ,   4.840000    ,   3.388850    ,   96.60000    ,   103.2470    ,   20.10000    ,   11.33340    ,   21.10000    ,   14.23790    ,   2.890000    ,   1.009675    ,   15.66000    ,   15.63811    ,   41.06000    ,   19.47239    ,   387.9400    ,   157.4706    ,   19.34000    ,   6.217655    ,   27.10000    ,   13.44355    ,   4.810000    ,   4.465170    ,   2.790000    ,   3.337749    ,   3.140000    ,   5.074817    ,   3.710000    ,   3.335702    ,   9.170000    ,   7.470253    ,   14.38000    ,   11.63412    ,  -1.000000    ,   4.471570    ,   2.380000    ,   2.214047    ,   3.280000    ,   3.598906    ,   189.0000    ,   132.7142    ,  0.8560000    ,  0.4774168    ,  0.2990000    ,  0.6861027E-01,   2.880000    ,  0.6031618    ,   6.880000    ,   1.054764    ,   3.810000    ,   1.782326    ,   2.680000    ,   1.843083    ,   3.330000    ,   1.811693    ,  0.6320000    ,  0.6232675    ,   2.020000    ,  0.7882431    ,   2.340000    ,   1.073303    ,  0.1000000    ,  0.9687831E-01,  0.1300000    ,  0.1026711    ,  0.3000000    ,  0.2972159    ,   2.030000    ,   3.931208    ,  -1.000000    ,  0.1211019    ,   1.120000    ,  0.9819211    ,
           2010,            102,   17.70000    ,   9.329207    ,   4.970000    ,   2.923473    ,   2.800000    ,   1.177762    ,   14.50000    ,   8.998680    ,   8.720000    ,   3.439886    ,   4.280000    ,   1.979173    ,   6.240000    ,   3.597733    ,   5.370000    ,   2.546144    ,   5.220000    ,   3.346781    ,   1.400000    ,   1.046464    ,   13.00000    ,   5.472104    ,   23.50000    ,   9.535344    ,   2.680000    ,  0.9774715    ,   9.050000    ,   1.895361    ,   2.460000    ,  0.5590709    ,   6.090000    ,   8.823796    ,   4.220000    ,   3.424164    ,   3.710000    ,   3.059783    ,   9.490000    ,   4.765973    ,   12.12000    ,   5.240572    ,   21.01000    ,   10.51713    ,   1.510000    ,  0.4578080    ,   7.670000    ,   1.258354    ,   2.510000    ,   1.566511    ,   1.260000    ,   1.213625    ,   1.290000    ,   1.043676    ,   16.57000    ,   12.39083    ,   3.450000    ,   3.272757    ,   73.20000    ,   61.07606    ,   14.50000    ,   7.581726    ,   14.00000    ,   8.549906    ,   2.550000    ,  0.9228992    ,   13.99000    ,   14.69244    ,   29.45000    ,   18.15954    ,   286.0000    ,   103.5907    ,   12.60000    ,   4.762611    ,   19.14000    ,   12.02098    ,   4.160000    ,   4.243058    ,   2.330000    ,   3.237388    ,   2.540000    ,   4.961165    ,   3.400000    ,   3.224560    ,   7.390000    ,   7.178770    ,   12.94000    ,   10.67481    ,  -1.000000    ,   4.177627    ,   1.940000    ,   2.086828    ,   2.890000    ,   3.321356    ,   127.0000    ,   74.42233    ,  0.5510000    ,  0.3675477    ,  0.2060000    ,  0.4699830E-01,  0.8510000    ,  0.4018673    ,   4.730000    ,  0.7408868    ,   3.190000    ,   1.287059    ,   2.370000    ,   1.582760    ,   3.020000    ,   1.536147    ,  0.5460000    ,  0.5259693    ,   1.780000    ,  0.7432383    ,   2.080000    ,   1.017927    ,  0.8000000E-01,  0.9200574E-01,  0.1200000    ,  0.1001156    ,  0.2200000    ,  0.2866644    ,   1.920000    ,   3.840606    ,  -1.000000    ,  0.1185628    ,  0.8600000    ,  0.9583451    ,
           2010,            103,   14.00000    ,   7.373792    ,   3.900000    ,   2.358717    ,   2.000000    ,  0.9501302    ,   11.80000    ,   6.162137    ,   6.700000    ,   2.899400    ,   3.500000    ,   1.637032    ,   5.020000    ,   2.810555    ,   4.780000    ,   2.154758    ,   3.990000    ,   2.631684    ,  0.9700000    ,  0.8903599    ,   8.540000    ,   4.747371    ,   15.80000    ,   7.977067    ,   2.000000    ,  0.7654696    ,   6.050000    ,   1.387010    ,   1.450000    ,  0.3544092    ,   5.210000    ,   7.910148    ,   3.480000    ,   3.118517    ,   2.970000    ,   2.843558    ,   9.170000    ,   4.453201    ,   12.01000    ,   4.868150    ,   18.52000    ,   9.722831    ,   2.100000    ,  0.4496750    ,   5.750000    ,   1.147710    ,   1.920000    ,   1.500000    ,   1.110000    ,   1.168499    ,   3.880000    ,   1.034231    ,   26.42000    ,   12.27617    ,   2.730000    ,   3.173003    ,   59.70000    ,   43.01867    ,   10.90000    ,   6.226581    ,   10.80000    ,   6.569421    ,   3.370000    ,  0.8811513    ,   12.94000    ,   14.16473    ,   22.96000    ,   17.48399    ,   163.9500    ,   75.62588    ,   9.510000    ,   4.145054    ,   14.67000    ,   11.14346    ,   3.910000    ,   4.134208    ,   2.270000    ,   3.195854    ,   2.810000    ,   4.916272    ,   4.250000    ,   3.155998    ,   6.170000    ,   6.920402    ,   11.98000    ,   10.06892    ,  -1.000000    ,   3.981627    ,   1.670000    ,   1.996435    ,   2.560000    ,   3.140839    ,   91.30000    ,   43.85993    ,  0.4460000    ,  0.3087504    ,  0.2910000    ,  0.3700339E-01,  0.5500000    ,  0.3126959    ,   3.350000    ,  0.5988069    ,   2.790000    ,   1.111928    ,   2.170000    ,   1.441750    ,   1.920000    ,   1.373625    ,  0.5280000    ,  0.4756455    ,   2.410000    ,  0.7205704    ,   2.600000    ,  0.9946215    ,  0.2200000    ,  0.9200232E-01,  0.2200000    ,  0.9940559E-01,  0.2400000    ,  0.2851713    ,   3.090000    ,   3.829370    ,  -1.000000    ,  0.1186608    ,  0.7400000    ,  0.9366615    ,
           2010,            104,   11.40000    ,   6.387143    ,   3.220000    ,   2.035286    ,   1.670000    ,  0.8400315    ,   10.30000    ,   5.399418    ,   5.380000    ,   2.608093    ,   2.950000    ,   1.452742    ,   4.200000    ,   2.517957    ,   4.260000    ,   1.935422    ,   3.200000    ,   2.355370    ,  0.7400000    ,  0.7974137    ,   6.770000    ,   4.326849    ,   11.50000    ,   7.099322    ,   1.610000    ,  0.6245573    ,   4.450000    ,   1.075832    ,   1.000000    ,  0.2428806    ,   4.620000    ,   7.347408    ,   3.000000    ,   2.933801    ,   2.490000    ,   2.707236    ,   8.690000    ,   4.256937    ,   11.24000    ,   4.649790    ,   17.19000    ,   9.239766    ,   1.820000    ,  0.4444000    ,   4.390000    ,   1.084167    ,   1.570000    ,   1.461621    ,  0.9700000    ,   1.146544    ,   2.720000    ,   1.052177    ,   16.57000    ,   12.30075    ,   2.300000    ,   3.084691    ,   50.30000    ,   35.75615    ,   9.500000    ,   5.697913    ,   8.670000    ,   5.902511    ,   3.990000    ,  0.9123737    ,   11.78000    ,   13.90723    ,   20.16000    ,   17.11020    ,   113.2700    ,   63.71218    ,   7.560000    ,   3.805501    ,   12.15000    ,   10.66888    ,   3.570000    ,   4.047065    ,   2.120000    ,   3.145042    ,   2.940000    ,   4.866205    ,   5.070000    ,   3.123184    ,   5.270000    ,   6.735829    ,   11.27000    ,   9.544638    ,  -1.000000    ,   3.834304    ,   1.490000    ,   1.931069    ,   2.350000    ,   3.006020    ,   66.00000    ,   29.90575    ,  0.4080000    ,  0.2827103    ,  0.2280000    ,  0.3423500E-01,  0.4390000    ,  0.2987302    ,   2.280000    ,  0.5273339    ,   2.470000    ,   1.018361    ,   2.020000    ,   1.353716    ,   1.440000    ,   1.262346    ,  0.4880000    ,  0.4392728    ,   2.310000    ,  0.7386741    ,   2.410000    ,   1.004774    ,  0.1200000    ,  0.9219689E-01,  0.1500000    ,  0.9854566E-01,  0.2100000    ,  0.2799306    ,   3.740000    ,   3.921264    ,  -1.000000    ,  0.1178526    ,  0.6700000    ,  0.9166427    ,
