gaugeID,Lat,Lon,Row_Lon,Col_Lat,Area/m2 
04121970,44.4494132996,-85.075378418,67,46,69035493.8816
04121970,44.4395675659,-84.9535827637,68,46,94446532.5955
04121970,44.4295654297,-84.8318481445,69,46,97402294.2234
04121970,44.4194068909,-84.7101135254,70,46,97368631.6279
04121970,44.4090805054,-84.588470459,71,46,33912896.8543
04121970,44.5388450623,-85.0613098145,67,47,56328.3978477
04121970,44.5289840698,-84.9392700195,68,47,9007837.02751
04121970,44.5189666748,-84.8172912598,69,47,48292962.1257
04121970,44.5087852478,-84.6953430176,70,47,48314292.8784
04121970,44.4984359741,-84.5734558105,71,47,5018117.93452
04197100,41.0038108826,-83.1717529297,88,10,30251251.8702
04197100,40.9914588928,-83.0587463379,89,10,72496809.2307
04197100,40.9789619446,-82.9457702637,90,10,57841371.1662
04197100,40.9663085938,-82.8328552246,91,10,59433197.0123
04197100,40.9535140991,-82.7200012207,92,10,354355.859538
04197100,41.0928878784,-83.1547241211,88,11,8439446.06461
04197100,41.0805168152,-83.0415344238,89,11,35130678.2095
04197100,41.0680007935,-82.9283447266,90,11,72021865.8476
04197100,41.0553207397,-82.815246582,91,11,51720163.0638
04197100,41.0425033569,-82.7021789551,92,11,2083607.72185
02EA005,45.6485176086,-79.4006958008,110,66,26941417.9647
02EA005,45.6312255859,-79.2770996094,111,66,48260402.2783
02EA005,45.7367782593,-79.3754882812,110,67,22527758.1966
02EA005,45.7194480896,-79.2516784668,111,67,87738733.5799
02EA005,45.7019538879,-79.1278991699,112,67,6046886.94401
02EA005,45.8250350952,-79.3502197266,110,68,1832300.12611
02EA005,45.8076705933,-79.2261962891,111,68,75999561.2067
02EA005,45.790145874,-79.1021728516,112,68,48326291.7013
02EA005,45.8958930969,-79.200592041,111,69,5326619.18774
02EA005,45.8783302307,-79.076385498,112,69,1449865.87136
02CF007,46.6131706238,-81.2153320312,94,74,13341725.7409
02CF007,46.598236084,-81.0885620117,95,74,59194492.765
02CF007,46.5831413269,-80.9618835449,96,74,36552976.4367
02CF007,46.5678825378,-80.8352966309,97,74,28896269.5797
02CF007,46.6869239807,-81.0662536621,95,75,19073997.944
02CF007,46.6717987061,-80.9393310547,96,75,53602910.443
02CF007,46.6565093994,-80.8125,97,75,32417376.5487
04224775,42.3789901733,-77.8756103516,130,33,8659894.92251
04224775,42.3597183228,-77.7606811523,131,33,7837429.45843
04224775,42.4859237671,-77.9639282227,129,34,3072890.26298
04224775,42.4667663574,-77.8487243652,130,34,89812319.1215
04224775,42.4474601746,-77.733581543,131,34,55355636.1856
04224775,42.5737342834,-77.9371337891,129,35,3311917.05111
04224775,42.5545425415,-77.8217468262,130,35,51849938.5108
04224775,42.5351982117,-77.7064208984,131,35,27500320.5327
02HK003,44.4257926941,-77.984161377,124,55,824087.309033
02HK003,44.4066581726,-77.8641967773,125,55,11646870.7087
02HK003,44.3873710632,-77.7443237305,126,55,1965936.78497
02HK003,44.532661438,-78.0770874023,123,56,265526.443463
02HK003,44.5136451721,-77.9567871094,124,56,61556107.544
02HK003,44.4944725037,-77.8366088867,125,56,93616129.703
02HK003,44.4751548767,-77.7164916992,126,56,69169123.3662
02HK003,44.6205406189,-78.0498046875,123,57,3601078.31144
02HK003,44.6014900208,-77.9292907715,124,57,95950583.6233
02HK003,44.58228302,-77.8088989258,125,57,97760748.6174
02HK003,44.5629272461,-77.6885986328,126,57,65553654.7702
02HK003,44.7084159851,-78.0224609375,123,58,245026.818938
02HK003,44.68932724,-77.9017333984,124,58,90082379.1099
02HK003,44.670085907,-77.7811279297,125,58,97800124.0829
02HK003,44.6506881714,-77.6606140137,126,58,42462641.1515
02HK003,44.815246582,-78.116027832,122,59,15523725.996
02HK003,44.7962875366,-77.9950561523,123,59,84986812.4553
02HK003,44.7771568298,-77.8740844727,124,59,97463321.0077
02HK003,44.7578773499,-77.7532653809,125,59,97858061.4375
02HK003,44.7384529114,-77.6325378418,126,59,40526070.3236
02HK003,44.9031448364,-78.0887451172,122,60,28987110.8217
02HK003,44.8841438293,-77.9675292969,123,60,93736272.342
02HK003,44.864982605,-77.8463745117,124,60,97862402.0996
02HK003,44.8456764221,-77.7253417969,125,60,97864650.1513
02HK003,44.8262062073,-77.6043701172,126,60,59206818.328
02HK003,45.0099029541,-78.1829223633,121,61,18101642.2472
02HK003,44.991027832,-78.0613708496,122,61,90946386.3829
02HK003,44.9719963074,-77.9399414062,123,61,81941878.4005
02HK003,44.9528045654,-77.8185424805,124,61,23390397.3404
02HK003,44.9334487915,-77.6972961426,125,61,52400519.7515
02HK003,44.9139518738,-77.5761413574,126,61,93298966.0436
02HK003,44.8942909241,-77.455078125,127,61,6045960.75209
02HK003,45.0978240967,-78.155670166,121,62,1281276.04151
02HK003,45.078918457,-78.0339355469,122,62,28399688.9317
02HK003,45.059841156,-77.9122619629,123,62,24184604.7903
02HK003,45.0212364197,-77.6691894531,125,62,225569.547079
02HK003,45.0016937256,-77.5478210449,126,62,21554836.0406
04177000,41.7219581604,-83.9690856934,80,17,5520087.65053
04177000,41.7106590271,-83.8542480469,81,17,52770525.9991
04177000,41.6992149353,-83.739440918,82,17,72421164.3905
04177000,41.6876068115,-83.6246948242,83,17,80879713.9699
04177000,41.6758537292,-83.5100097656,84,17,21668221.2872
04177000,41.7998809814,-83.8383789062,81,18,17014560.671
04177000,41.7884140015,-83.7233581543,82,18,57047519.7708
04177000,41.7767791748,-83.6083984375,83,18,28045034.8355
04177000,41.7650032043,-83.4934997559,84,18,509270.640626
02KF011,45.2129249573,-76.0639648438,137,67,4769438.50757
02KF011,45.1913261414,-75.9426574707,138,67,1570999.14523
02KF011,45.3430366516,-76.2760620117,135,68,1241199.68219
02KF011,45.3216972351,-76.1543579102,136,68,49651847.0668
02KF011,45.3001976013,-76.0327148438,137,68,93543418.9492
02KF011,45.278553009,-75.9111938477,138,68,55447147.6456
02KF011,45.4303779602,-76.2451477051,135,69,14284749.8122
02KF011,45.4090003967,-76.1232299805,136,69,38239567.3367
02KF011,45.3874664307,-76.0013427734,137,69,6851989.03506
02FE015,43.5374908447,-81.4494934082,98,40,7770716.02097
02FE015,43.5228729248,-81.3307189941,99,40,22588146.6052
02FE015,43.5080947876,-81.2120666504,100,40,1442340.21293
02FE015,43.4780883789,-80.9749755859,102,40,425400.987691
02FE015,43.6550636292,-81.6668395996,96,41,17770667.6107
02FE015,43.6407279968,-81.5477905273,97,41,59892694.8258
02FE015,43.6262359619,-81.4287719727,98,41,85279062.4218
02FE015,43.6115875244,-81.3098144531,99,41,96955860.0994
02FE015,43.596786499,-81.1909179688,100,41,46519432.6915
02FE015,43.581829071,-81.0721435547,101,41,55207369.7951
02FE015,43.5667190552,-80.9533996582,102,41,64223584.8005
02FE015,43.7438468933,-81.6465148926,96,42,34530983.0707
02FE015,43.7294921875,-81.5272216797,97,42,97215561.9243
02FE015,43.714969635,-81.4080200195,98,42,97285714.9936
02FE015,43.7002983093,-81.2888183594,99,42,97220243.6745
02FE015,43.6854667664,-81.1697387695,100,42,97224364.7309
02FE015,43.6704864502,-81.0507202148,101,42,97239979.7042
02FE015,43.6553382874,-80.9317626953,102,42,85191317.8041
02FE015,43.8326377869,-81.6261291504,96,43,10716787.7552
02FE015,43.8182525635,-81.5066223145,97,43,87252609.5401
02FE015,43.8037071228,-81.3871765137,98,43,97294633.7407
02FE015,43.7890014648,-81.2677612305,99,43,97273473.2137
02FE015,43.774143219,-81.1484680176,100,43,97246843.2284
02FE015,43.7591362,-81.0292358398,101,43,97255719.915
02FE015,43.7439727783,-80.9100646973,102,43,94450202.3216
02FE015,43.72864151,-80.7909545898,103,43,12207123.1437
02FE015,43.9070091248,-81.4859619141,97,44,10041880.3211
02FE015,43.8924369812,-81.3662719727,98,44,82631837.0926
02FE015,43.8777084351,-81.246673584,99,44,96624577.9192
02FE015,43.8628158569,-81.1271362305,100,44,97285676.643
02FE015,43.8477783203,-81.0076904297,101,44,97313013.517
02FE015,43.8325881958,-80.8883056641,102,44,97306851.3762
02FE015,43.8172302246,-80.7689819336,103,44,54046894.5208
02FE015,43.9811630249,-81.3453369141,98,45,55927.7791874
02FE015,43.9664077759,-81.2254943848,99,45,14716779.5876
02FE015,43.9514884949,-81.1057434082,100,45,54973030.1127
02FE015,43.9364242554,-80.9860839844,101,45,66070394.3006
02FE015,43.9211997986,-80.8664550781,102,45,59795758.1648
02FE015,43.9058151245,-80.7469177246,103,45,86044639.3007
02FE015,43.8902778625,-80.6274414062,104,45,34254620.1717
02FE015,43.9943962097,-80.7247924805,103,46,10970641.705
02FE015,43.9788322449,-80.6051025391,104,46,33510387.4625
02HC024,43.6380767822,-79.4611206055,114,44,250484.777238
02HC024,43.6208610535,-79.3426818848,115,44,444850.169478
02HC024,43.7434234619,-79.5554504395,113,45,468465.230772
02HC024,43.7263221741,-79.436706543,114,45,58808169.5924
02HC024,43.7090759277,-79.3180541992,115,45,66682624.1841
02HC024,43.6916732788,-79.1994628906,116,45,10239.0795837
02HC024,43.8316955566,-79.5311889648,113,46,52864863.4385
02HC024,43.8145713806,-79.4122314453,114,46,96927714.8913
02HC024,43.7972946167,-79.2933654785,115,46,25509513.5893
02HC024,43.9199714661,-79.5068359375,113,47,22891010.9257
02HC024,43.9028091431,-79.3876647949,114,47,18678791.9702
04093000,41.3617782593,-87.4976806641,50,10,1925.12488923
04093000,41.3551635742,-87.3832092285,51,10,14269500.8074
04093000,41.3483963013,-87.268737793,52,10,12837021.0245
04093000,41.4515228271,-87.4885559082,50,11,9223355.77269
04093000,41.4448890686,-87.3738708496,51,11,94887945.702
04093000,41.4381065369,-87.2592163086,52,11,87391831.8999
04093000,41.4311714172,-87.1445617676,53,11,12102945.4483
04093000,41.5412597656,-87.4794311523,50,12,1643301.45771
04093000,41.5346183777,-87.3645324707,51,12,45869611.4959
04093000,41.5278205872,-87.2496337891,52,12,59155930.5764
04093000,41.520866394,-87.134765625,53,12,8193529.0799
04198000,40.5824050903,-83.4802856445,86,5,8536.51626576
04198000,40.5704612732,-83.3681640625,87,5,10292541.7236
04198000,40.5583724976,-83.2561035156,88,5,4067856.65431
04198000,40.6833496094,-83.5762329102,85,6,23015543.3828
04198000,40.6715354919,-83.4638977051,86,6,84110322.9768
04198000,40.6595687866,-83.3515625,87,6,95696478.8235
04198000,40.6474609375,-83.2393188477,88,6,88680068.5337
04198000,40.6352005005,-83.1271362305,89,6,3367868.50213
04198000,40.772518158,-83.5600280762,85,7,21085326.6339
04198000,40.7606735229,-83.447479248,86,7,89277270.3941
04198000,40.7486839294,-83.3349609375,87,7,95774927.3832
04198000,40.7365493774,-83.2225036621,88,7,95777045.3543
04198000,40.7242660522,-83.1101074219,89,7,44024487.4914
04198000,40.7118377686,-82.9977416992,90,7,52017.3391931
04198000,40.8498077393,-83.4309997559,86,8,62341114.6202
04198000,40.837802887,-83.3182678223,87,8,95821511.9336
04198000,40.8256416321,-83.2056274414,88,8,95800763.038
04198000,40.8133430481,-83.0930175781,89,8,95789228.4342
04198000,40.8008804321,-82.98046875,90,8,59465568.0741
04198000,40.7882766724,-82.8679504395,91,8,47595035.2423
04198000,40.7755317688,-82.7554931641,92,8,67018255.3563
04198000,40.7626342773,-82.6430664062,93,8,22787245.5241
04198000,40.9389381409,-83.4144897461,86,9,61073151.1992
04198000,40.926902771,-83.301574707,87,9,95861543.4589
04198000,40.914730072,-83.1886901855,88,9,95828635.9384
04198000,40.9024009705,-83.0758972168,89,9,95866822.0546
04198000,40.8899230957,-82.9631347656,90,9,95852622.7469
04198000,40.8773002625,-82.8504333496,91,9,95844456.3321
04198000,40.8645324707,-82.7377624512,92,9,47356347.965
04198000,40.8515968323,-82.6251525879,93,9,3009293.99234
04198000,41.0280647278,-83.3979492188,86,10,29765398.4845
04198000,41.0160064697,-83.2847900391,87,10,95901218.6673
04198000,41.0038108826,-83.1717529297,88,10,95878074.8765
04198000,40.9914588928,-83.0587463379,89,10,95934223.9256
04198000,40.9789619446,-82.9457702637,90,10,95894639.8627
04198000,40.9663085938,-82.8328552246,91,10,86000134.5609
04198000,40.9535140991,-82.7200012207,92,10,9213522.19175
04198000,41.1171913147,-83.3813476562,86,11,31130523.7982
04198000,41.1051139832,-83.2680053711,87,11,95957793.5919
04198000,41.0928878784,-83.1547241211,88,11,95941125.93
04198000,41.0805168152,-83.0415344238,89,11,95964047.2459
04198000,41.0680007935,-82.9283447266,90,11,78664670.5487
04198000,41.0553207397,-82.815246582,91,11,51720163.0638
04198000,41.0425033569,-82.7021789551,92,11,2083607.72185
04198000,41.2063102722,-83.3646850586,86,12,16181938.2368
04198000,41.1942176819,-83.251159668,87,12,93514787.4758
04198000,41.181968689,-83.1376953125,88,12,87882190.0374
04198000,41.1695709229,-83.0242614746,89,12,41873440.6081
04198000,41.1570320129,-82.9108886719,90,12,7204898.82867
04198000,41.2954292297,-83.3479919434,86,13,756616.210196
04198000,41.2833099365,-83.2342529297,87,13,70556140.6422
04198000,41.2710418701,-83.1205749512,88,13,44523906.1389
04198000,41.3724021912,-83.2172851562,87,14,161627.537361
04198000,41.360118866,-83.1034240723,88,14,2518289.37172
04067500,45.366897583,-88.1913452148,41,54,230888.252217
04067500,45.3611946106,-88.0666809082,42,54,9742004.52494
04067500,45.3553237915,-87.9420471191,43,54,59805751.6941
04067500,45.3492927551,-87.8174743652,44,54,86577256.931
04067500,45.343082428,-87.6928710938,45,54,64254107.9147
04067500,45.3367156982,-87.568359375,46,54,10266235.7717
04067500,45.4622573853,-88.3080749512,40,55,557131.538344
04067500,45.456703186,-88.1831359863,41,55,59026024.4148
04067500,45.4509925842,-88.0582275391,42,55,97300691.8491
04067500,45.445110321,-87.9333496094,43,55,97672642.5878
04067500,45.4390678406,-87.8085327148,44,55,97727537.9509
04067500,45.432849884,-87.6836853027,45,55,97708085.5657
04067500,45.4264717102,-87.5589294434,46,55,45675696.8266
04067500,45.557472229,-88.4252624512,39,56,17237461.4976
04067500,45.5520820618,-88.3000793457,40,56,76763010.1399
04067500,45.5465202332,-88.1748962402,41,56,97020523.6826
04067500,45.5407943726,-88.0497436523,42,56,97729555.836
04067500,45.53490448,-87.924621582,43,56,97728036.9245
04067500,45.5288467407,-87.7995605469,44,56,97746595.9184
04067500,45.5226211548,-87.6744995117,45,56,97752909.6932
04067500,45.5162315369,-87.5494689941,46,56,69516323.9056
04067500,45.6625137329,-88.7939453125,36,57,2302.37545146
04067500,45.6576118469,-88.6684265137,37,57,9161833.77155
04067500,45.652545929,-88.5429382324,38,57,5041422.33264
04067500,45.6473045349,-88.4174804688,39,57,33668669.3636
04067500,45.641910553,-88.2920532227,40,57,97773526.6016
04067500,45.6363372803,-88.1666259766,41,57,97789285.5945
04067500,45.6305999756,-88.041229248,42,57,97744663.3544
04067500,45.6246948242,-87.9158935547,43,57,97775676.7302
04067500,45.6186294556,-87.7905578613,44,57,97781698.8088
04067500,45.6123886108,-87.6652526855,45,57,97788526.0396
04067500,45.6059837341,-87.5399780273,46,57,61323050.3661
04067500,45.7616958618,-89.038482666,34,58,3001439.04662
04067500,45.7571144104,-88.912689209,35,58,48659122.0638
04067500,45.7523765564,-88.786895752,36,58,80367311.3264
04067500,45.7474632263,-88.6611328125,37,58,86335905.9251
04067500,45.7423858643,-88.535369873,38,58,84090985.769
04067500,45.7371444702,-88.4096679688,39,58,84985666.7366
04067500,45.7317352295,-88.283996582,40,58,97816885.5263
04067500,45.726146698,-88.1583251953,41,58,97850521.5531
04067500,45.7204017639,-88.0326843262,42,58,97791244.2581
04067500,45.7144851685,-87.9071044922,43,58,97810511.7376
04067500,45.708404541,-87.7815246582,44,58,97829297.2376
04067500,45.7021560669,-87.6559753418,45,58,95036275.6151
04067500,45.6957397461,-87.530456543,46,58,11211014.5029
04067500,45.8515739441,-89.0318908691,34,59,2451920.99712
04067500,45.8469848633,-88.9058227539,35,59,83169585.4103
04067500,45.8422393799,-88.7797851562,36,59,97841900.9796
04067500,45.8373146057,-88.6537780762,37,59,97834782.386
04067500,45.8322296143,-88.5278015137,38,59,97850617.1547
04067500,45.8269729614,-88.4018554688,39,59,97819251.4815
04067500,45.8215560913,-88.2759399414,40,59,97841955.1438
04067500,45.8159675598,-88.1500244141,41,59,97867943.6719
04067500,45.8102073669,-88.0241088867,42,59,97831790.8822
04067500,45.8042755127,-87.8982849121,43,59,97819391.4967
04067500,45.7981834412,-87.7724609375,44,59,97877488.0021
04067500,45.7919235229,-87.6466674805,45,59,46651993.9229
04067500,45.9414558411,-89.0252685547,34,60,45161762.1766
04067500,45.9368667603,-88.8989868164,35,60,97906624.9023
04067500,45.9321022034,-88.7726745605,36,60,97858453.0706
04067500,45.9271774292,-88.6464233398,37,60,97885101.4196
04067500,45.9220695496,-88.5202026367,38,60,97874037.5737
04067500,45.916809082,-88.3939819336,39,60,97845871.6751
04067500,45.9113769531,-88.2678222656,40,60,97878078.0829
04067500,45.9057769775,-88.1416625977,41,60,97904936.601
04067500,45.9000053406,-88.0155334473,42,60,97862004.1457
04067500,45.8940620422,-87.8894348145,43,60,97860931.715
04067500,45.8879585266,-87.7633972168,44,60,97613625.9724
04067500,45.8816871643,-87.6373291016,45,60,40458894.1287
04067500,46.031337738,-89.0186157227,34,61,32635111.4505
04067500,46.0267448425,-88.8920898438,35,61,96988623.7484
04067500,46.0219612122,-88.7655334473,36,61,97921885.745
04067500,46.0170249939,-88.6390380859,37,61,97917563.3539
04067500,46.0119171143,-88.5125427246,38,61,97890653.9911
04067500,46.0066375732,-88.3861083984,39,61,97908597.0391
04067500,46.0012016296,-88.2597045898,40,61,97909551.9564
04067500,45.9955863953,-88.1333007812,41,61,97921716.7904
04067500,45.9898071289,-88.0068969727,42,61,97896031.76
04067500,45.9838485718,-87.8805847168,43,61,97912047.2507
04067500,45.9777374268,-87.7542724609,44,61,97864815.2363
04067500,45.971446991,-87.6279907227,45,61,39745603.4271
04067500,46.1212158203,-89.0119628906,34,62,17140589.2521
04067500,46.116607666,-88.8851623535,35,62,81854108.1262
04067500,46.111831665,-88.7583618164,36,62,97967171.912
04067500,46.106880188,-88.6315917969,37,62,97951374.5165
04067500,46.1017570496,-88.5048828125,38,62,97914244.0831
04067500,46.0964775085,-88.3782043457,39,62,97935128.6076
