DATE	cout
UNITS	m3/s
2010-01-01	11.419
2010-01-02	6.802
2010-01-03	4.546
2010-01-04	3.483
2010-01-05	2.95
2010-01-06	2.671
2010-01-07	2.488
2010-01-08	2.332
2010-01-09	2.198
2010-01-10	2.081
2010-01-11	1.975
2010-01-12	1.877
2010-01-13	1.785
2010-01-14	1.745
2010-01-15	3.891
2010-01-16	5.275
2010-01-17	4.803
2010-01-18	4.035
2010-01-19	3.368
2010-01-20	2.876
2010-01-21	2.555
2010-01-22	2.464
2010-01-23	2.494
2010-01-24	17.487
2010-01-25	44.908
2010-01-26	54.229
2010-01-27	42.654
2010-01-28	26.273
2010-01-29	14.414
2010-01-30	8.161
2010-01-31	5.208
2010-02-01	3.835
2010-02-02	3.164
2010-02-03	2.813
2010-02-04	2.609
2010-02-05	2.492
2010-02-06	2.389
2010-02-07	2.276
2010-02-08	2.166
2010-02-09	2.062
2010-02-10	2.026
2010-02-11	1.963
2010-02-12	1.852
2010-02-13	1.749
2010-02-14	1.672
2010-02-15	1.617
2010-02-16	1.571
2010-02-17	1.554
2010-02-18	1.608
2010-02-19	1.761
2010-02-20	1.929
2010-02-21	3.247
2010-02-22	4.109
2010-02-23	3.99
2010-02-24	3.773
2010-02-25	3.387
2010-02-26	3.051
2010-02-27	3.609
2010-02-28	5.099
2010-03-01	5.826
2010-03-02	5.43
2010-03-03	4.91
2010-03-04	4.58
2010-03-05	4.431
2010-03-06	4.799
2010-03-07	11.724
2010-03-08	29.832
2010-03-09	50.946
2010-03-10	57.416
2010-03-11	48.413
2010-03-12	36.186
2010-03-13	30.597
2010-03-14	29.575
2010-03-15	23.395
2010-03-16	14.76
2010-03-17	8.844
2010-03-18	5.66
2010-03-19	4.133
2010-03-20	3.385
2010-03-21	2.983
2010-03-22	3.629
2010-03-23	3.711
2010-03-24	3.12
2010-03-25	2.742
2010-03-26	2.5
2010-03-27	2.315
2010-03-28	3.696
2010-03-29	5.008
2010-03-30	4.416
2010-03-31	3.346
2010-04-01	2.725
2010-04-02	2.387
2010-04-03	2.182
2010-04-04	2.037
2010-04-05	2.432
2010-04-06	11.743
2010-04-07	22.753
2010-04-08	33.841
2010-04-09	35.089
2010-04-10	24.079
2010-04-11	13.456
2010-04-12	7.736
2010-04-13	5.289
2010-04-14	4.104
2010-04-15	3.351
2010-04-16	2.925
2010-04-17	2.767
2010-04-18	2.915
2010-04-19	2.809
2010-04-20	2.503
2010-04-21	2.282
2010-04-22	2.126
2010-04-23	2.002
2010-04-24	1.896
2010-04-25	7.712
2010-04-26	9.186
2010-04-27	6.043
2010-04-28	4.126
2010-04-29	3.188
2010-04-30	2.712
2010-05-01	3.551
2010-05-02	5.052
2010-05-03	10.304
2010-05-04	11.342
2010-05-05	9.046
2010-05-06	6.872
2010-05-07	7.51
2010-05-08	13.259
2010-05-09	15.218
2010-05-10	11.494
2010-05-11	20.104
2010-05-12	27.091
2010-05-13	30.931
2010-05-14	33.057
2010-05-15	25.278
2010-05-16	14.958
2010-05-17	8.626
2010-05-18	6.236
2010-05-19	4.949
2010-05-20	3.832
2010-05-21	3.217
2010-05-22	4.622
2010-05-23	4.882
2010-05-24	3.834
2010-05-25	3.162
2010-05-26	2.788
2010-05-27	2.556
2010-05-28	2.39
2010-05-29	2.255
2010-05-30	2.137
2010-05-31	2.248
2010-06-01	4.369
2010-06-02	9.492
2010-06-03	10.508
2010-06-04	7.624
2010-06-05	6
2010-06-06	14.578
2010-06-07	17.205
2010-06-08	11.842
2010-06-09	9.141
2010-06-10	7.378
2010-06-11	5.286
2010-06-12	3.93
2010-06-13	3.227
2010-06-14	2.846
2010-06-15	2.61
2010-06-16	2.758
2010-06-17	2.709
2010-06-18	2.429
2010-06-19	2.221
2010-06-20	2.073
2010-06-21	1.954
2010-06-22	2.68
2010-06-23	2.819
2010-06-24	3.041
2010-06-25	2.904
2010-06-26	2.338
2010-06-27	2.473
2010-06-28	2.742
2010-06-29	2.458
2010-06-30	2.037
2010-07-01	1.778
2010-07-02	1.62
2010-07-03	1.51
2010-07-04	1.423
2010-07-05	1.348
2010-07-06	1.279
2010-07-07	1.216
2010-07-08	1.156
2010-07-09	1.244
2010-07-10	1.234
2010-07-11	1.77
2010-07-12	9.3
2010-07-13	11.617
2010-07-14	7.645
2010-07-15	6.15
2010-07-16	12.506
2010-07-17	15.277
2010-07-18	11.544
2010-07-19	9.338
2010-07-20	7.655
2010-07-21	5.432
2010-07-22	3.942
2010-07-23	5.734
2010-07-24	6.596
2010-07-25	5.881
2010-07-26	4.767
2010-07-27	3.684
2010-07-28	3.226
2010-07-29	2.93
2010-07-30	2.64
2010-07-31	3.122
2010-08-01	3.258
2010-08-02	2.816
2010-08-03	2.445
2010-08-04	2.255
2010-08-05	2.35
2010-08-06	2.379
2010-08-07	2.173
2010-08-08	1.946
2010-08-09	1.876
2010-08-10	1.784
2010-08-11	1.645
2010-08-12	1.63
2010-08-13	1.57
2010-08-14	1.447
