DATE	cout
UNITS	m3/s
2010-01-01	13.769
2010-01-02	13.671
2010-01-03	13.493
2010-01-04	13.255
2010-01-05	12.972
2010-01-06	12.655
2010-01-07	12.312
2010-01-08	11.95
2010-01-09	11.575
2010-01-10	11.192
2010-01-11	10.805
2010-01-12	10.416
2010-01-13	10.029
2010-01-14	9.646
2010-01-15	9.305
2010-01-16	9.007
2010-01-17	8.732
2010-01-18	8.471
2010-01-19	8.214
2010-01-20	7.955
2010-01-21	7.693
2010-01-22	7.431
2010-01-23	7.174
2010-01-24	7.1
2010-01-25	7.577
2010-01-26	8.531
2010-01-27	9.423
2010-01-28	10.031
2010-01-29	10.379
2010-01-30	10.543
2010-01-31	10.583
2010-02-01	10.534
2010-02-02	10.421
2010-02-03	10.259
2010-02-04	10.059
2010-02-05	9.83
2010-02-06	9.579
2010-02-07	9.311
2010-02-08	9.032
2010-02-09	8.744
2010-02-10	8.451
2010-02-11	8.156
2010-02-12	7.861
2010-02-13	7.567
2010-02-14	7.277
2010-02-15	6.992
2010-02-16	6.714
2010-02-17	6.443
2010-02-18	6.184
2010-02-19	5.939
2010-02-20	5.711
2010-02-21	5.502
2010-02-22	5.313
2010-02-23	5.139
2010-02-24	4.978
2010-02-25	4.823
2010-02-26	4.676
2010-02-27	4.54
2010-02-28	4.435
2010-03-01	4.362
2010-03-02	4.303
2010-03-03	4.253
2010-03-04	4.212
2010-03-05	4.179
2010-03-06	4.155
2010-03-07	4.14
2010-03-08	4.178
2010-03-09	4.384
2010-03-10	4.74
2010-03-11	5.099
2010-03-12	5.417
2010-03-13	5.86
2010-03-14	6.622
2010-03-15	7.522
2010-03-16	8.266
2010-03-17	8.774
2010-03-18	9.092
2010-03-19	9.271
2010-03-20	9.346
2010-03-21	9.343
2010-03-22	9.28
2010-03-23	9.169
2010-03-24	9.022
2010-03-25	8.845
2010-03-26	8.644
2010-03-27	8.424
2010-03-28	8.218
2010-03-29	8.06
2010-03-30	7.932
2010-03-31	7.798
2010-04-01	7.647
2010-04-02	7.477
2010-04-03	7.29
2010-04-04	7.089
2010-04-05	6.878
2010-04-06	6.689
2010-04-07	6.59
2010-04-08	6.964
2010-04-09	7.761
2010-04-10	8.478
2010-04-11	8.955
2010-04-12	9.228
2010-04-13	9.358
2010-04-14	9.388
2010-04-15	9.345
2010-04-16	9.246
2010-04-17	9.105
2010-04-18	8.931
2010-04-19	8.73
2010-04-20	8.51
2010-04-21	8.274
2010-04-22	8.028
2010-04-23	7.774
2010-04-24	7.516
2010-04-25	7.256
2010-04-26	6.998
2010-04-27	6.743
2010-04-28	6.49
2010-04-29	6.24
2010-04-30	5.994
2010-05-01	5.752
2010-05-02	5.516
2010-05-03	5.286
2010-05-04	5.062
2010-05-05	4.849
2010-05-06	4.688
2010-05-07	4.569
2010-05-08	4.626
2010-05-09	4.853
2010-05-10	5.102
2010-05-11	5.373
2010-05-12	5.662
2010-05-13	6.003
2010-05-14	6.587
2010-05-15	7.307
2010-05-16	7.899
2010-05-17	8.311
2010-05-18	8.572
2010-05-19	8.716
2010-05-20	8.769
2010-05-21	8.752
2010-05-22	8.679
2010-05-23	8.562
2010-05-24	8.409
2010-05-25	8.229
2010-05-26	8.028
2010-05-27	7.81
2010-05-28	7.58
2010-05-29	7.342
2010-05-30	7.098
2010-05-31	6.852
2010-06-01	6.607
2010-06-02	6.379
2010-06-03	6.175
2010-06-04	5.985
2010-06-05	5.805
2010-06-06	6.246
2010-06-07	7.042
2010-06-08	7.643
2010-06-09	8.038
2010-06-10	8.296
2010-06-11	8.439
2010-06-12	8.491
2010-06-13	8.475
2010-06-14	8.405
2010-06-15	8.294
2010-06-16	8.15
2010-06-17	7.981
2010-06-18	7.791
2010-06-19	7.586
2010-06-20	7.37
2010-06-21	7.145
2010-06-22	6.914
2010-06-23	6.68
2010-06-24	6.445
2010-06-25	6.211
2010-06-26	5.978
2010-06-27	5.748
2010-06-28	5.523
2010-06-29	5.306
2010-06-30	5.093
2010-07-01	4.885
2010-07-02	4.682
2010-07-03	4.484
2010-07-04	4.292
2010-07-05	4.106
2010-07-06	3.926
2010-07-07	3.752
2010-07-08	3.584
2010-07-09	3.474
2010-07-10	3.423
2010-07-11	3.383
2010-07-12	3.337
2010-07-13	3.28
2010-07-14	3.212
2010-07-15	3.136
2010-07-16	3.055
2010-07-17	2.975
2010-07-18	2.893
2010-07-19	2.822
2010-07-20	2.759
2010-07-21	2.696
2010-07-22	2.629
2010-07-23	2.602
2010-07-24	2.627
2010-07-25	2.671
2010-07-26	2.71
2010-07-27	2.733
2010-07-28	2.762
2010-07-29	2.825
2010-07-30	2.896
2010-07-31	2.955
2010-08-01	2.994
2010-08-02	3.012
2010-08-03	3.012
2010-08-04	2.995
2010-08-05	2.965
2010-08-06	2.922
2010-08-07	2.871
2010-08-08	2.811
2010-08-09	2.745
2010-08-10	2.674
2010-08-11	2.6
2010-08-12	2.523
2010-08-13	2.443
2010-08-14	2.363
2010-08-15	2.282
2010-08-16	2.201
2010-08-17	2.121
2010-08-18	2.041
2010-08-19	1.963
2010-08-20	1.885
2010-08-21	1.81
2010-08-22	2.487
2010-08-23	3.484
2010-08-24	4.183
2010-08-25	4.636
2010-08-26	4.926
2010-08-27	5.107
2010-08-28	5.213
2010-08-29	5.263
2010-08-30	5.269
2010-08-31	5.241
2010-09-01	5.185
2010-09-02	5.106
2010-09-03	5.01
2010-09-04	4.899
2010-09-05	4.778
2010-09-06	4.648
2010-09-07	4.511
2010-09-08	4.37
2010-09-09	4.227
2010-09-10	4.082
2010-09-11	3.937
2010-09-12	3.792
2010-09-13	3.648
2010-09-14	3.507
2010-09-15	3.367
2010-09-16	3.251
2010-09-17	3.169
2010-09-18	3.102
2010-09-19	3.037
2010-09-20	2.968
2010-09-21	2.895
2010-09-22	2.821
2010-09-23	2.746
2010-09-24	2.672
2010-09-25	2.595
2010-09-26	2.517
2010-09-27	2.437
2010-09-28	2.499
2010-09-29	2.742
2010-09-30	3.033
2010-10-01	3.284
2010-10-02	3.506
2010-10-03	3.862
2010-10-04	4.324
2010-10-05	4.871
2010-10-06	5.512
2010-10-07	6.08
2010-10-08	6.489
2010-10-09	6.758
2010-10-10	6.918
2010-10-11	6.998
2010-10-12	7.017
2010-10-13	6.992
2010-10-14	7.187
2010-10-15	7.681
2010-10-16	8.171
2010-10-17	8.506
2010-10-18	8.695
2010-10-19	8.775
2010-10-20	8.774
2010-10-21	8.733
2010-10-22	8.7
2010-10-23	8.673
2010-10-24	8.62
2010-10-25	8.568
2010-10-26	8.615
2010-10-27	8.758
2010-10-28	8.869
2010-10-29	8.9
2010-10-30	8.86
2010-10-31	8.764
2010-11-01	8.626
2010-11-02	8.455
2010-11-03	8.259
2010-11-04	8.045
2010-11-05	7.825
2010-11-06	7.608
2010-11-07	7.389
2010-11-08	7.166
2010-11-09	6.938
2010-11-10	6.707
2010-11-11	6.474
2010-11-12	6.241
2010-11-13	6.009
2010-11-14	5.779
2010-11-15	5.552
2010-11-16	5.331
2010-11-17	5.314
2010-11-18	5.53
2010-11-19	5.791
2010-11-20	5.986
2010-11-21	6.103
2010-11-22	6.405
2010-11-23	7.078
2010-11-24	7.892
2010-11-25	8.583
2010-11-26	9.127
2010-11-27	9.511
2010-11-28	9.747
2010-11-29	9.977
2010-11-30	10.531
2010-12-01	11.561
2010-12-02	12.702
2010-12-03	13.584
2010-12-04	14.143
2010-12-05	14.447
2010-12-06	14.567
2010-12-07	14.552
2010-12-08	14.436
2010-12-09	14.241
2010-12-10	13.985
2010-12-11	13.716
2010-12-12	13.618
2010-12-13	13.647
2010-12-14	13.644
2010-12-15	13.566
2010-12-16	13.412
2010-12-17	13.193
2010-12-18	12.923
2010-12-19	12.613
2010-12-20	12.272
2010-12-21	11.908
2010-12-22	11.53
2010-12-23	11.141
2010-12-24	10.747
2010-12-25	10.351
2010-12-26	9.957
2010-12-27	9.566
2010-12-28	9.182
2010-12-29	8.804
2010-12-30	8.44
2010-12-31	8.293
2011-01-01	8.677
2011-01-02	9.49
2011-01-03	10.252
2011-01-04	10.762
2011-01-05	11.039
2011-01-06	11.15
2011-01-07	11.145
2011-01-08	11.058
2011-01-09	10.91
2011-01-10	10.716
2011-01-11	10.485
2011-01-12	10.228
2011-01-13	9.95
2011-01-14	9.657
2011-01-15	9.354
2011-01-16	9.045
2011-01-17	8.731
2011-01-18	8.425
2011-01-19	8.127
2011-01-20	7.833
2011-01-21	7.542
2011-01-22	7.254
2011-01-23	6.969
2011-01-24	6.69
2011-01-25	6.416
2011-01-26	6.149
2011-01-27	5.889
2011-01-28	5.636
2011-01-29	5.391
2011-01-30	5.154
2011-01-31	4.925
2011-02-01	4.704
2011-02-02	4.492
2011-02-03	4.287
2011-02-04	4.09
2011-02-05	3.901
2011-02-06	3.719
2011-02-07	3.549
2011-02-08	3.391
2011-02-09	3.24
2011-02-10	3.095
2011-02-11	2.955
2011-02-12	2.82
2011-02-13	2.701
2011-02-14	2.672
2011-02-15	2.722
2011-02-16	2.797
2011-02-17	3.08
2011-02-18	3.88
2011-02-19	5.042
2011-02-20	6.122
2011-02-21	6.941
2011-02-22	7.516
2011-02-23	7.904
2011-02-24	8.16
2011-02-25	8.323
2011-02-26	8.411
2011-02-27	8.443
2011-02-28	8.673
2011-03-01	9.122
2011-03-02	9.555
2011-03-03	9.886
2011-03-04	10.114
2011-03-05	11.58
2011-03-06	13.975
2011-03-07	16.043
2011-03-08	17.547
2011-03-09	18.674
2011-03-10	20.128
2011-03-11	22.036
2011-03-12	23.864
2011-03-13	25.299
2011-03-14	26.289
2011-03-15	26.95
2011-03-16	27.702
2011-03-17	28.847
2011-03-18	30.311
2011-03-19	31.738
2011-03-20	32.783
2011-03-21	33.734
2011-03-22	34.702
2011-03-23	35.402
2011-03-24	35.743
2011-03-25	35.769
2011-03-26	35.545
2011-03-27	35.126
2011-03-28	34.555
2011-03-29	33.866
2011-03-30	33.087
2011-03-31	32.262
2011-04-01	31.462
2011-04-02	30.747
2011-04-03	30.158
2011-04-04	30.197
2011-04-05	30.838
2011-04-06	31.505
2011-04-07	31.952
2011-04-08	32.132
2011-04-09	32.061
2011-04-10	31.798
2011-04-11	31.397
2011-04-12	30.879
2011-04-13	30.258
2011-04-14	29.553
2011-04-15	28.781
2011-04-16	28.093
2011-04-17	27.508
2011-04-18	26.932
2011-04-19	26.315
2011-04-20	25.924
2011-04-21	25.802
2011-04-22	25.667
2011-04-23	25.763
2011-04-24	26.129
2011-04-25	26.571
2011-04-26	27.05
2011-04-27	27.435
2011-04-28	27.779
2011-04-29	28.071
2011-04-30	28.158
2011-05-01	28.044
2011-05-02	27.784
2011-05-03	27.566
2011-05-04	27.413
2011-05-05	27.169
2011-05-06	26.802
2011-05-07	26.327
2011-05-08	25.765
2011-05-09	25.135
2011-05-10	24.454
2011-05-11	23.736
2011-05-12	22.992
2011-05-13	22.231
2011-05-14	21.463
2011-05-15	20.699
2011-05-16	19.99
2011-05-17	19.348
2011-05-18	18.778
2011-05-19	18.31
2011-05-20	17.925
2011-05-21	17.548
2011-05-22	17.145
2011-05-23	16.712
2011-05-24	16.25
2011-05-25	15.767
2011-05-26	15.648
2011-05-27	16.123
2011-05-28	16.882
2011-05-29	17.518
2011-05-30	18.105
2011-05-31	18.787
2011-06-01	19.336
2011-06-02	19.665
2011-06-03	19.796
2011-06-04	19.771
2011-06-05	19.624
2011-06-06	19.379
2011-06-07	19.151
2011-06-08	19.002
2011-06-09	18.849
2011-06-10	18.64
2011-06-11	18.366
2011-06-12	18.034
2011-06-13	17.652
2011-06-14	17.231
2011-06-15	16.778
2011-06-16	16.302
2011-06-17	15.81
2011-06-18	15.306
2011-06-19	14.796
2011-06-20	14.283
2011-06-21	13.77
2011-06-22	13.262
2011-06-23	12.76
2011-06-24	12.269
2011-06-25	11.787
2011-06-26	11.315
2011-06-27	10.853
2011-06-28	10.403
2011-06-29	9.965
2011-06-30	9.54
2011-07-01	9.129
2011-07-02	8.731
2011-07-03	8.346
2011-07-04	7.975
2011-07-05	7.618
2011-07-06	7.273
2011-07-07	6.942
2011-07-08	6.624
2011-07-09	6.319
2011-07-10	6.026
