DATE	cout
UNITS	m3/s
2010-01-01	16.245
2010-01-02	15.311
2010-01-03	14.449
2010-01-04	13.641
2010-01-05	12.882
2010-01-06	12.163
2010-01-07	11.481
2010-01-08	10.863
2010-01-09	10.244
2010-01-10	9.666
2010-01-11	9.133
2010-01-12	8.626
2010-01-13	8.144
2010-01-14	7.696
2010-01-15	7.706
2010-01-16	8.251
2010-01-17	9.433
2010-01-18	10.767
2010-01-19	11.587
2010-01-20	11.828
2010-01-21	11.679
2010-01-22	11.782
2010-01-23	12.177
2010-01-24	13.053
2010-01-25	15.936
2010-01-26	18.247
2010-01-27	18.548
2010-01-28	18.013
2010-01-29	17.208
2010-01-30	16.349
2010-01-31	15.492
2010-02-01	14.66
2010-02-02	13.861
2010-02-03	13.106
2010-02-04	12.379
2010-02-05	11.699
2010-02-06	11.074
2010-02-07	10.468
2010-02-08	9.892
2010-02-09	9.37
2010-02-10	8.892
2010-02-11	8.387
2010-02-12	7.906
2010-02-13	7.461
2010-02-14	7.049
2010-02-15	6.655
2010-02-16	6.306
2010-02-17	5.952
2010-02-18	5.624
2010-02-19	5.328
2010-02-20	5.056
2010-02-21	4.869
2010-02-22	8.39
2010-02-23	11.399
2010-02-24	11.372
2010-02-25	10.386
2010-02-26	9.453
2010-02-27	8.722
2010-02-28	8.152
2010-03-01	7.668
2010-03-02	7.257
2010-03-03	6.898
2010-03-04	6.578
2010-03-05	6.289
2010-03-06	6.029
2010-03-07	5.952
2010-03-08	6.53
2010-03-09	13.092
2010-03-10	27.9
2010-03-11	39.224
2010-03-12	37.334
2010-03-13	30.825
2010-03-14	26.483
2010-03-15	24.1
2010-03-16	22.473
2010-03-17	21.116
2010-03-18	19.89
2010-03-19	18.756
2010-03-20	17.698
2010-03-21	16.707
2010-03-22	16.209
2010-03-23	16.826
2010-03-24	17.416
2010-03-25	21.742
2010-03-26	24.558
2010-03-27	23.509
2010-03-28	22.173
2010-03-29	21.503
2010-03-30	20.937
2010-03-31	20.199
2010-04-01	19.32
2010-04-02	18.378
2010-04-03	17.428
2010-04-04	16.499
2010-04-05	15.603
2010-04-06	14.742
2010-04-07	13.93
2010-04-08	13.173
2010-04-09	12.442
2010-04-10	11.743
2010-04-11	11.088
2010-04-12	10.471
2010-04-13	9.912
2010-04-14	9.347
2010-04-15	8.816
2010-04-16	8.339
2010-04-17	7.87
2010-04-18	7.434
2010-04-19	7.018
2010-04-20	6.627
2010-04-21	6.258
2010-04-22	5.908
2010-04-23	5.579
2010-04-24	5.274
2010-04-25	7.925
2010-04-26	14.366
2010-04-27	17.801
2010-04-28	16.493
2010-04-29	14.249
2010-04-30	12.515
2010-05-01	11.277
2010-05-02	10.354
2010-05-03	9.618
2010-05-04	8.991
2010-05-05	8.439
2010-05-06	8.106
2010-05-07	7.741
2010-05-08	10.365
2010-05-09	13.026
2010-05-10	13.082
2010-05-11	13.743
2010-05-12	14.284
2010-05-13	14.232
2010-05-14	19.042
2010-05-15	22.256
2010-05-16	20.996
2010-05-17	18.869
2010-05-18	25.172
2010-05-19	29.027
2010-05-20	26.1
2010-05-21	22.415
2010-05-22	20.004
2010-05-23	18.479
2010-05-24	17.338
2010-05-25	16.346
2010-05-26	15.433
2010-05-27	14.572
2010-05-28	13.761
2010-05-29	12.995
2010-05-30	12.269
2010-05-31	12.591
2010-06-01	14.525
2010-06-02	15.557
2010-06-03	15.602
2010-06-04	15.253
2010-06-05	14.71
2010-06-06	21.886
2010-06-07	26.329
2010-06-08	24.326
2010-06-09	21.909
2010-06-10	20.443
2010-06-11	19.353
2010-06-12	18.357
2010-06-13	17.392
2010-06-14	16.46
2010-06-15	15.562
2010-06-16	14.705
2010-06-17	13.888
2010-06-18	13.113
2010-06-19	12.382
2010-06-20	11.695
2010-06-21	11.043
2010-06-22	10.454
2010-06-23	9.864
2010-06-24	9.32
2010-06-25	8.793
2010-06-26	8.296
2010-06-27	7.832
2010-06-28	7.431
2010-06-29	7.002
2010-06-30	6.61
2010-07-01	6.24
2010-07-02	5.888
2010-07-03	5.555
2010-07-04	5.242
2010-07-05	4.949
2010-07-06	4.676
2010-07-07	4.416
2010-07-08	4.171
2010-07-09	3.948
