DATE	cout
UNITS	m3/s
2010-01-01	2.085
2010-01-02	2.041
2010-01-03	1.993
2010-01-04	1.94
2010-01-05	1.889
2010-01-06	1.835
2010-01-07	1.779
2010-01-08	1.73
2010-01-09	1.674
2010-01-10	1.617
2010-01-11	1.567
2010-01-12	1.515
2010-01-13	1.461
2010-01-14	1.409
2010-01-15	1.361
2010-01-16	1.317
2010-01-17	1.278
2010-01-18	1.241
2010-01-19	1.209
2010-01-20	1.177
2010-01-21	1.144
2010-01-22	1.111
2010-01-23	1.078
2010-01-24	1.063
2010-01-25	1.464
2010-01-26	1.904
2010-01-27	2.183
2010-01-28	2.34
2010-01-29	2.428
2010-01-30	2.468
2010-01-31	2.485
2010-02-01	2.485
2010-02-02	2.468
2010-02-03	2.442
2010-02-04	2.402
2010-02-05	2.355
2010-02-06	2.302
2010-02-07	2.245
2010-02-08	2.185
2010-02-09	2.123
2010-02-10	2.071
2010-02-11	2.01
2010-02-12	1.945
2010-02-13	1.88
2010-02-14	1.815
2010-02-15	1.753
2010-02-16	1.692
2010-02-17	1.632
2010-02-18	1.575
2010-02-19	1.522
2010-02-20	1.474
2010-02-21	1.433
2010-02-22	1.421
2010-02-23	1.404
2010-02-24	1.377
2010-02-25	1.354
2010-02-26	1.35
2010-02-27	1.334
2010-02-28	1.317
2010-03-01	1.304
2010-03-02	1.296
2010-03-03	1.292
2010-03-04	1.289
2010-03-05	1.289
2010-03-06	1.291
2010-03-07	1.302
2010-03-08	1.364
2010-03-09	1.698
2010-03-10	2.204
2010-03-11	2.698
2010-03-12	3.195
2010-03-13	4.108
2010-03-14	5.629
2010-03-15	7.182
2010-03-16	8.433
2010-03-17	9.402
2010-03-18	10.177
2010-03-19	10.814
2010-03-20	11.328
2010-03-21	11.715
2010-03-22	12.003
2010-03-23	12.176
2010-03-24	12.254
2010-03-25	12.259
2010-03-26	12.206
2010-03-27	12.091
2010-03-28	11.948
2010-03-29	11.84
2010-03-30	11.719
2010-03-31	11.586
2010-04-01	11.433
2010-04-02	11.254
2010-04-03	11.048
2010-04-04	10.821
2010-04-05	10.569
2010-04-06	10.409
2010-04-07	10.202
2010-04-08	10.428
2010-04-09	10.676
2010-04-10	10.803
