DATE	cout
UNITS	m3/s
2010-01-01	2.058
2010-01-02	2.015
2010-01-03	1.967
2010-01-04	1.913
2010-01-05	1.855
2010-01-06	1.795
2010-01-07	1.732
2010-01-08	1.668
2010-01-09	1.603
2010-01-10	1.538
2010-01-11	1.473
2010-01-12	1.409
2010-01-13	1.346
2010-01-14	1.286
2010-01-15	1.23
2010-01-16	1.18
2010-01-17	1.135
2010-01-18	1.094
2010-01-19	1.058
2010-01-20	1.023
2010-01-21	0.988
2010-01-22	0.954
2010-01-23	0.923
2010-01-24	0.935
2010-01-25	2.132
2010-01-26	4.475
2010-01-27	5.942
2010-01-28	6.29
2010-01-29	6.174
2010-01-30	5.902
2010-01-31	5.587
2010-02-01	5.269
2010-02-02	4.963
2010-02-03	4.671
2010-02-04	4.396
2010-02-05	4.137
2010-02-06	3.894
2010-02-07	3.666
2010-02-08	3.452
2010-02-09	3.25
2010-02-10	3.059
2010-02-11	2.88
2010-02-12	2.711
2010-02-13	2.552
2010-02-14	2.402
2010-02-15	2.261
2010-02-16	2.128
2010-02-17	2.003
2010-02-18	1.889
2010-02-19	1.786
2010-02-20	1.697
2010-02-21	1.627
2010-02-22	1.574
2010-02-23	1.534
2010-02-24	1.502
2010-02-25	1.477
2010-02-26	1.457
2010-02-27	1.449
2010-02-28	1.458
2010-03-01	1.484
2010-03-02	1.519
2010-03-03	1.563
2010-03-04	1.615
2010-03-05	1.672
2010-03-06	1.736
2010-03-07	1.811
2010-03-08	2.052
2010-03-09	4.071
2010-03-10	9.382
2010-03-11	16.494
2010-03-12	22.836
2010-03-13	27.203
2010-03-14	29.901
2010-03-15	31.055
2010-03-16	30.738
2010-03-17	29.543
2010-03-18	27.656
2010-03-19	25.357
2010-03-20	23.034
2010-03-21	20.826
2010-03-22	18.798
2010-03-23	16.971
2010-03-24	15.329
2010-03-25	13.854
2010-03-26	12.531
2010-03-27	11.343
2010-03-28	10.287
2010-03-29	9.4
2010-03-30	8.655
2010-03-31	7.977
2010-04-01	7.364
2010-04-02	6.806
2010-04-03	6.291
2010-04-04	5.816
2010-04-05	5.38
2010-04-06	5.007
2010-04-07	4.69
2010-04-08	5.009
2010-04-09	5.862
2010-04-10	6.218
2010-04-11	6.126
2010-04-12	5.871
2010-04-13	5.569
2010-04-14	5.262
2010-04-15	4.965
2010-04-16	4.68
2010-04-17	4.411
2010-04-18	4.157
2010-04-19	3.916
2010-04-20	3.69
2010-04-21	3.476
2010-04-22	3.274
2010-04-23	3.084
2010-04-24	2.905
2010-04-25	2.77
2010-04-26	2.672
2010-04-27	2.563
2010-04-28	2.45
2010-04-29	2.337
2010-04-30	2.227
2010-05-01	2.119
2010-05-02	2.015
2010-05-03	1.953
2010-05-04	1.925
2010-05-05	1.897
2010-05-06	1.883
2010-05-07	1.944
2010-05-08	3.178
2010-05-09	5.232
2010-05-10	6.233
2010-05-11	6.363
2010-05-12	6.182
2010-05-13	6.413
2010-05-14	6.926
2010-05-15	6.932
2010-05-16	6.662
2010-05-17	6.306
2010-05-18	5.935
2010-05-19	5.574
2010-05-20	5.232
2010-05-21	4.91
2010-05-22	4.608
2010-05-23	4.325
2010-05-24	4.06
2010-05-25	3.812
2010-05-26	3.579
2010-05-27	3.361
2010-05-28	3.157
2010-05-29	2.965
2010-05-30	2.785
2010-05-31	2.617
2010-06-01	2.459
2010-06-02	2.378
2010-06-03	2.36
2010-06-04	2.31
2010-06-05	2.244
2010-06-06	2.542
2010-06-07	3.233
2010-06-08	3.68
2010-06-09	4.167
2010-06-10	4.908
2010-06-11	5.306
2010-06-12	5.289
2010-06-13	5.113
2010-06-14	4.886
2010-06-15	4.646
2010-06-16	4.413
2010-06-17	4.19
2010-06-18	3.974
2010-06-19	3.767
2010-06-20	3.568
2010-06-21	3.378
2010-06-22	3.209
2010-06-23	3.059
2010-06-24	2.918
2010-06-25	2.785
2010-06-26	2.653
2010-06-27	2.524
2010-06-28	3.04
2010-06-29	4.187
2010-06-30	4.857
2010-07-01	4.964
2010-07-02	4.851
2010-07-03	4.663
2010-07-04	4.453
2010-07-05	4.239
2010-07-06	4.03
2010-07-07	3.827
2010-07-08	3.631
2010-07-09	3.56
2010-07-10	3.601
2010-07-11	3.59
2010-07-12	3.719
2010-07-13	3.951
2010-07-14	4.02
2010-07-15	3.983
2010-07-16	4.407
2010-07-17	5.204
2010-07-18	5.53
2010-07-19	5.48
2010-07-20	5.299
2010-07-21	5.076
2010-07-22	4.843
2010-07-23	5.367
2010-07-24	7.243
2010-07-25	8.79
2010-07-26	8.956
2010-07-27	8.585
2010-07-28	8.054
2010-07-29	7.499
2010-07-30	6.964
2010-07-31	6.463
2010-08-01	6
2010-08-02	5.573
2010-08-03	5.179
2010-08-04	4.816
2010-08-05	4.481
2010-08-06	4.172
2010-08-07	3.886
2010-08-08	3.621
2010-08-09	3.377
2010-08-10	3.15
2010-08-11	2.94
2010-08-12	2.745
2010-08-13	2.565
2010-08-14	2.397
2010-08-15	2.241
2010-08-16	2.095
2010-08-17	1.96
2010-08-18	1.835
2010-08-19	1.717
2010-08-20	1.608
2010-08-21	1.506
2010-08-22	1.411
2010-08-23	1.323
2010-08-24	1.24
2010-08-25	1.162
2010-08-26	1.09
2010-08-27	1.023
2010-08-28	0.959
2010-08-29	0.9
2010-08-30	0.845
2010-08-31	0.793
2010-09-01	0.744
2010-09-02	0.699
2010-09-03	0.66
2010-09-04	0.626
2010-09-05	0.594
2010-09-06	0.563
2010-09-07	0.533
2010-09-08	0.505
2010-09-09	0.478
2010-09-10	0.453
2010-09-11	0.429
2010-09-12	0.405
2010-09-13	0.384
2010-09-14	0.363
2010-09-15	0.343
2010-09-16	0.465
2010-09-17	0.743
2010-09-18	0.992
2010-09-19	1.195
2010-09-20	1.356
2010-09-21	1.481
2010-09-22	1.574
2010-09-23	1.641
2010-09-24	1.685
2010-09-25	1.71
2010-09-26	1.719
2010-09-27	1.714
2010-09-28	2.707
2010-09-29	4.937
2010-09-30	6.484
2010-10-01	6.802
2010-10-02	6.894
2010-10-03	6.955
2010-10-04	6.713
2010-10-05	6.361
2010-10-06	6
2010-10-07	5.664
2010-10-08	5.347
2010-10-09	5.046
2010-10-10	4.762
2010-10-11	4.493
2010-10-12	4.239
2010-10-13	3.998
2010-10-14	3.86
2010-10-15	3.851
2010-10-16	3.838
2010-10-17	3.78
2010-10-18	3.697
2010-10-19	3.599
2010-10-20	3.491
2010-10-21	3.446
2010-10-22	3.515
2010-10-23	3.962
2010-10-24	5.19
2010-10-25	6.306
2010-10-26	7.268
2010-10-27	8.259
2010-10-28	8.355
2010-10-29	8.02
2010-10-30	7.561
2010-10-31	7.081
2010-11-01	6.616
2010-11-02	6.178
2010-11-03	5.77
2010-11-04	5.39
2010-11-05	5.036
2010-11-06	4.708
2010-11-07	4.402
2010-11-08	4.118
2010-11-09	3.853
2010-11-10	3.607
2010-11-11	3.377
2010-11-12	3.163
2010-11-13	2.963
2010-11-14	2.776
2010-11-15	2.602
2010-11-16	2.44
2010-11-17	2.497
2010-11-18	3.044
2010-11-19	3.619
2010-11-20	3.797
2010-11-21	3.803
2010-11-22	4.261
2010-11-23	5.545
2010-11-24	6.57
2010-11-25	6.725
2010-11-26	6.519
2010-11-27	6.196
2010-11-28	5.847
2010-11-29	5.505
2010-11-30	6.929
2010-12-01	10.448
2010-12-02	12.943
2010-12-03	13.43
2010-12-04	12.859
2010-12-05	11.961
2010-12-06	11.01
2010-12-07	10.101
2010-12-08	9.259
2010-12-09	8.49
2010-12-10	7.79
2010-12-11	7.155
2010-12-12	6.583
2010-12-13	6.065
2010-12-14	5.594
2010-12-15	5.165
2010-12-16	4.773
2010-12-17	4.415
2010-12-18	4.086
2010-12-19	3.785
2010-12-20	3.509
2010-12-21	3.255
2010-12-22	3.022
2010-12-23	2.807
2010-12-24	2.61
2010-12-25	2.427
2010-12-26	2.259
2010-12-27	2.104
2010-12-28	1.96
2010-12-29	1.827
2010-12-30	1.706
2010-12-31	1.72
2011-01-01	4.469
2011-01-02	9.721
2011-01-03	13.059
2011-01-04	13.892
2011-01-05	13.4
2011-01-06	12.486
2011-01-07	11.489
2011-01-08	10.528
2011-01-09	9.637
2011-01-10	8.822
2011-01-11	8.082
2011-01-12	7.411
2011-01-13	6.801
2011-01-14	6.248
2011-01-15	5.745
2011-01-16	5.287
2011-01-17	4.87
2011-01-18	4.495
2011-01-19	4.159
2011-01-20	3.854
2011-01-21	3.575
2011-01-22	3.318
2011-01-23	3.083
2011-01-24	2.866
2011-01-25	2.666
2011-01-26	2.481
2011-01-27	2.311
2011-01-28	2.153
2011-01-29	2.007
2011-01-30	1.872
2011-01-31	1.747
2011-02-01	1.631
2011-02-02	1.524
2011-02-03	1.424
2011-02-04	1.331
2011-02-05	1.245
2011-02-06	1.164
2011-02-07	1.09
2011-02-08	1.023
2011-02-09	0.96
2011-02-10	0.901
2011-02-11	0.846
2011-02-12	0.794
2011-02-13	0.751
2011-02-14	0.728
2011-02-15	0.722
2011-02-16	0.727
2011-02-17	1.084
2011-02-18	3.145
2011-02-19	6.167
2011-02-20	7.728
2011-02-21	7.968
2011-02-22	7.695
2011-02-23	7.262
2011-02-24	6.799
2011-02-25	6.354
2011-02-26	5.938
2011-02-27	5.555
2011-02-28	5.215
2011-03-01	4.914
2011-03-02	4.645
2011-03-03	4.403
2011-03-04	4.189
2011-03-05	6.544
2011-03-06	11.565
2011-03-07	14.952
2011-03-08	15.834
2011-03-09	15.309
2011-03-10	15.985
2011-03-11	18.305
2011-03-12	19.618
2011-03-13	19.347
2011-03-14	18.159
2011-03-15	16.781
2011-03-16	16.323
2011-03-17	18.182
2011-03-18	22.968
2011-03-19	28.17
2011-03-20	30.455
2011-03-21	31.432
2011-03-22	32.475
2011-03-23	32.081
2011-03-24	30.172
2011-03-25	27.645
2011-03-26	25.048
2011-03-27	22.607
2011-03-28	20.392
2011-03-29	18.417
2011-03-30	16.677
2011-03-31	15.318
2011-04-01	14.842
2011-04-02	15.304
2011-04-03	16.127
2011-04-04	19.032
2011-04-05	23.689
2011-04-06	26.282
2011-04-07	26.688
2011-04-08	26.2
2011-04-09	25.346
2011-04-10	24.885
2011-04-11	24.65
2011-04-12	23.63
2011-04-13	21.961
2011-04-14	20.123
2011-04-15	18.306
2011-04-16	17.065
2011-04-17	16.584
2011-04-18	15.948
2011-04-19	14.843
2011-04-20	14.96
2011-04-21	16.282
2011-04-22	16.523
2011-04-23	16.5
2011-04-24	16.576
2011-04-25	15.794
2011-04-26	14.886
2011-04-27	14.946
2011-04-28	16.038
2011-04-29	16.518
2011-04-30	15.806
2011-05-01	14.665
2011-05-02	13.455
2011-05-03	12.308
2011-05-04	11.261
2011-05-05	10.302
2011-05-06	9.433
2011-05-07	8.651
2011-05-08	7.943
2011-05-09	7.3
2011-05-10	6.716
2011-05-11	6.184
2011-05-12	5.7
2011-05-13	5.258
2011-05-14	4.987
2011-05-15	6.046
2011-05-16	8.609
2011-05-17	10.405
2011-05-18	10.628
2011-05-19	11.343
2011-05-20	12.577
2011-05-21	12.601
2011-05-22	11.93
2011-05-23	11.077
2011-05-24	10.232
2011-05-25	9.438
2011-05-26	8.876
2011-05-27	8.611
2011-05-28	8.315
2011-05-29	7.855
2011-05-30	7.391
2011-05-31	6.97
2011-06-01	6.558
2011-06-02	6.164
2011-06-03	5.792
2011-06-04	5.442
2011-06-05	5.113
2011-06-06	4.805
2011-06-07	4.515
2011-06-08	4.244
2011-06-09	3.989
2011-06-10	3.749
2011-06-11	3.525
2011-06-12	3.313
2011-06-13	3.115
2011-06-14	2.929
2011-06-15	2.754
2011-06-16	2.59
2011-06-17	2.436
2011-06-18	2.291
2011-06-19	2.154
2011-06-20	2.026
2011-06-21	1.906
2011-06-22	1.793
2011-06-23	1.764
2011-06-24	1.806
2011-06-25	1.806
2011-06-26	1.784
2011-06-27	1.749
2011-06-28	1.707
2011-06-29	1.659
2011-06-30	1.608
2011-07-01	1.555
2011-07-02	1.5
2011-07-03	1.491
2011-07-04	1.52
2011-07-05	1.521
2011-07-06	1.504
2011-07-07	1.477
2011-07-08	1.444
2011-07-09	1.406
2011-07-10	1.364
2011-07-11	1.321
2011-07-12	1.275
2011-07-13	1.228
2011-07-14	1.181
2011-07-15	1.134
2011-07-16	1.086
2011-07-17	1.04
2011-07-18	0.994
2011-07-19	0.948
2011-07-20	0.904
2011-07-21	0.862
2011-07-22	0.82
2011-07-23	0.78
2011-07-24	0.741
2011-07-25	0.704
2011-07-26	0.668
2011-07-27	0.634
2011-07-28	0.601
2011-07-29	0.581
2011-07-30	0.573
2011-07-31	0.559
2011-08-01	0.542
2011-08-02	0.523
2011-08-03	0.503
2011-08-04	0.484
2011-08-05	0.464
2011-08-06	0.444
2011-08-07	0.427
2011-08-08	0.41
2011-08-09	0.423
2011-08-10	0.458
2011-08-11	0.477
2011-08-12	0.485
2011-08-13	0.487
2011-08-14	0.485
2011-08-15	0.48
2011-08-16	0.472
2011-08-17	0.463
2011-08-18	0.452
2011-08-19	0.44
2011-08-20	0.426
2011-08-21	0.49
2011-08-22	0.681
2011-08-23	0.912
2011-08-24	1.258
2011-08-25	2.183
2011-08-26	3.2
2011-08-27	3.569
2011-08-28	3.657
2011-08-29	3.633
2011-08-30	3.563
2011-08-31	3.471
2011-09-01	3.367
2011-09-02	3.256
2011-09-03	3.141
2011-09-04	3.041
2011-09-05	2.971
2011-09-06	2.912
2011-09-07	2.848
2011-09-08	2.777
2011-09-09	2.699
2011-09-10	2.616
2011-09-11	2.529
2011-09-12	2.44
2011-09-13	2.348
2011-09-14	2.256
2011-09-15	2.164
2011-09-16	2.073
2011-09-17	1.982
2011-09-18	1.894
2011-09-19	1.896
2011-09-20	2.068
2011-09-21	2.27
2011-09-22	2.391
2011-09-23	3.264
2011-09-24	4.748
2011-09-25	5.483
2011-09-26	5.568
2011-09-27	7.068
2011-09-28	10.063
2011-09-29	12.109
2011-09-30	13.355
2011-10-01	13.807
2011-10-02	13.468
2011-10-03	13.477
2011-10-04	13.5
2011-10-05	12.804
2011-10-06	11.875
2011-10-07	10.925
2011-10-08	10.026
2011-10-09	9.197
2011-10-10	8.44
2011-10-11	7.751
2011-10-12	7.125
2011-10-13	6.582
2011-10-14	8.173
2011-10-15	12.735
2011-10-16	16.802
2011-10-17	18.251
2011-10-18	17.749
2011-10-19	16.777
2011-10-20	17.815
2011-10-21	20.654
2011-10-22	21.936
2011-10-23	21.271
2011-10-24	19.923
2011-10-25	18.923
2011-10-26	18.863
2011-10-27	18.96
2011-10-28	18.14
2011-10-29	16.8
2011-10-30	15.365
2011-10-31	13.992
2011-11-01	12.728
2011-11-02	11.58
2011-11-03	10.542
2011-11-04	9.606
2011-11-05	8.762
2011-11-06	8
2011-11-07	7.311
2011-11-08	6.689
2011-11-09	6.125
2011-11-10	5.615
2011-11-11	5.153
2011-11-12	4.735
2011-11-13	4.359
2011-11-14	4.092
2011-11-15	3.948
2011-11-16	3.834
2011-11-17	3.722
2011-11-18	3.607
2011-11-19	3.488
2011-11-20	3.369
2011-11-21	3.251
2011-11-22	3.132
2011-11-23	3.061
2011-11-24	3.293
2011-11-25	3.745
2011-11-26	3.99
2011-11-27	5.234
2011-11-28	7.537
2011-11-29	12.058
2011-11-30	18.769
2011-12-01	22.831
2011-12-02	23.452
2011-12-03	22.208
2011-12-04	22.034
2011-12-05	24.203
2011-12-06	25.952
2011-12-07	25.537
2011-12-08	23.802
2011-12-09	21.727
2011-12-10	19.683
2011-12-11	17.787
2011-12-12	16.066
2011-12-13	14.52
2011-12-14	13.711
2011-12-15	15.333
2011-12-16	18.415
2011-12-17	19.79
2011-12-18	19.265
2011-12-19	17.975
2011-12-20	16.527
2011-12-21	15.407
2011-12-22	14.649
2011-12-23	13.738
2011-12-24	12.691
2011-12-25	11.655
2011-12-26	10.687
2011-12-27	9.801
2011-12-28	8.995
2011-12-29	8.263
2011-12-30	7.607
2011-12-31	8.103
2012-01-01	10.607
2012-01-02	13.097
2012-01-03	13.789
2012-01-04	13.272
2012-01-05	12.364
2012-01-06	11.773
2012-01-07	11.999
2012-01-08	12.194
2012-01-09	11.68
2012-01-10	10.967
2012-01-11	10.314
2012-01-12	10.272
2012-01-13	10.493
2012-01-14	10.106
2012-01-15	9.48
2012-01-16	8.81
2012-01-17	9.121
2012-01-18	10.211
2012-01-19	10.467
2012-01-20	10.047
2012-01-21	9.409
2012-01-22	8.733
2012-01-23	9.041
2012-01-24	10.155
2012-01-25	10.454
2012-01-26	10.048
2012-01-27	9.412
2012-01-28	8.737
2012-01-29	8.085
2012-01-30	7.477
2012-01-31	7.565
