DATE	cout
UNITS	m3/s
2010-01-01	5.767
2010-01-02	3.672
2010-01-03	2.574
2010-01-04	2.014
2010-01-05	1.718
2010-01-06	1.545
2010-01-07	1.429
2010-01-08	1.342
2010-01-09	1.268
2010-01-10	1.202
2010-01-11	1.142
2010-01-12	1.085
2010-01-13	1.032
2010-01-14	0.985
2010-01-15	1.908
2010-01-16	2.799
2010-01-17	2.78
2010-01-18	2.413
2010-01-19	2.027
2010-01-20	1.713
2010-01-21	1.498
2010-01-22	1.388
2010-01-23	1.357
2010-01-24	9.378
2010-01-25	23.517
2010-01-26	28.7
2010-01-27	23.267
2010-01-28	15.005
2010-01-29	8.679
2010-01-30	5.112
2010-01-31	3.292
2010-02-01	2.385
2010-02-02	1.926
2010-02-03	1.677
2010-02-04	1.525
2010-02-05	1.42
2010-02-06	1.339
2010-02-07	1.268
2010-02-08	1.204
2010-02-09	1.144
2010-02-10	1.091
2010-02-11	1.041
2010-02-12	0.99
2010-02-13	0.94
2010-02-14	0.894
2010-02-15	0.85
2010-02-16	0.808
2010-02-17	0.775
2010-02-18	0.758
2010-02-19	0.766
2010-02-20	0.792
2010-02-21	1.06
2010-02-22	1.364
2010-02-23	1.464
2010-02-24	1.467
2010-02-25	1.413
2010-02-26	1.344
2010-02-27	1.662
2010-02-28	2.718
2010-03-01	3.334
2010-03-02	3.106
2010-03-03	2.757
2010-03-04	2.517
2010-03-05	2.395
2010-03-06	2.538
2010-03-07	6.987
2010-03-08	15.116
2010-03-09	19.366
2010-03-10	17.131
2010-03-11	12.67
2010-03-12	11.149
2010-03-13	13.273
2010-03-14	15.827
2010-03-15	13.742
2010-03-16	9.031
2010-03-17	5.526
2010-03-18	3.525
2010-03-19	2.521
2010-03-20	2.019
2010-03-21	1.748
2010-03-22	1.585
2010-03-23	1.472
2010-03-24	1.384
2010-03-25	1.309
2010-03-26	1.242
2010-03-27	1.18
2010-03-28	1.343
2010-03-29	1.425
2010-03-30	1.33
2010-03-31	1.245
2010-04-01	1.174
2010-04-02	1.112
2010-04-03	1.056
2010-04-04	1.003
2010-04-05	0.954
2010-04-06	4.548
2010-04-07	12.449
2010-04-08	21.471
2010-04-09	23.484
2010-04-10	17.175
2010-04-11	10.135
2010-04-12	5.831
2010-04-13	3.601
2010-04-14	2.527
2010-04-15	1.996
2010-04-16	1.714
2010-04-17	1.547
2010-04-18	1.433
2010-04-19	1.346
2010-04-20	1.273
2010-04-21	1.207
2010-04-22	1.146
2010-04-23	1.09
2010-04-24	1.036
2010-04-25	3.136
2010-04-26	3.86
2010-04-27	2.729
2010-04-28	2.04
2010-04-29	1.682
2010-04-30	1.483
2010-05-01	1.357
2010-05-02	1.485
2010-05-03	2.989
2010-05-04	3.333
2010-05-05	2.431
2010-05-06	1.886
2010-05-07	2.323
2010-05-08	5.997
2010-05-09	9.39
2010-05-10	7.772
2010-05-11	12.46
2010-05-12	17.925
2010-05-13	19.88
2010-05-14	20.137
2010-05-15	15.149
2010-05-16	8.824
2010-05-17	5.059
2010-05-18	3.234
2010-05-19	2.358
2010-05-20	1.912
2010-05-21	1.668
2010-05-22	1.982
2010-05-23	2.047
2010-05-24	1.734
2010-05-25	1.525
2010-05-26	1.393
2010-05-27	1.299
2010-05-28	1.224
2010-05-29	1.158
2010-05-30	1.099
2010-05-31	1.045
2010-06-01	1.471
2010-06-02	3.456
2010-06-03	3.825
2010-06-04	2.684
2010-06-05	2.007
2010-06-06	7.087
2010-06-07	9.518
2010-06-08	6.814
2010-06-09	5.091
2010-06-10	4.076
2010-06-11	3.015
2010-06-12	2.289
2010-06-13	1.9
2010-06-14	1.68
2010-06-15	1.541
2010-06-16	1.439
2010-06-17	1.357
2010-06-18	1.286
2010-06-19	1.22
2010-06-20	1.16
2010-06-21	1.103
2010-06-22	1.048
2010-06-23	0.997
2010-06-24	1.215
2010-06-25	1.267
2010-06-26	1.09
2010-06-27	0.969
2010-06-28	0.89
2010-06-29	0.832
2010-06-30	0.785
2010-07-01	0.744
2010-07-02	0.706
2010-07-03	0.671
2010-07-04	0.638
2010-07-05	0.607
2010-07-06	0.577
2010-07-07	0.549
2010-07-08	0.766
2010-07-09	2.234
2010-07-10	2.603
2010-07-11	1.811
2010-07-12	5.344
2010-07-13	6.365
2010-07-14	3.998
2010-07-15	2.619
2010-07-16	4.817
2010-07-17	5.547
2010-07-18	3.786
2010-07-19	3.472
2010-07-20	3.155
2010-07-21	2.373
2010-07-22	1.916
2010-07-23	1.938
2010-07-24	1.886
2010-07-25	1.644
2010-07-26	1.479
2010-07-27	1.368
2010-07-28	1.283
2010-07-29	1.213
2010-07-30	1.15
2010-07-31	1.092
2010-08-01	1.038
2010-08-02	0.987
2010-08-03	0.938
2010-08-04	0.892
2010-08-05	0.849
2010-08-06	0.807
2010-08-07	0.768
2010-08-08	0.73
2010-08-09	0.694
2010-08-10	0.66
2010-08-11	0.628
2010-08-12	0.895
2010-08-13	0.975
2010-08-14	0.8
2010-08-15	0.685
2010-08-16	0.616
2010-08-17	0.57
2010-08-18	0.535
2010-08-19	0.506
2010-08-20	0.48
2010-08-21	0.455
2010-08-22	0.635
2010-08-23	0.688
2010-08-24	0.567
2010-08-25	0.488
2010-08-26	0.44
2010-08-27	0.408
2010-08-28	0.383
2010-08-29	0.362
2010-08-30	0.343
2010-08-31	0.326
2010-09-01	0.31
2010-09-02	0.295
2010-09-03	0.28
2010-09-04	0.266
2010-09-05	0.253
2010-09-06	0.241
2010-09-07	0.229
2010-09-08	0.218
2010-09-09	0.207
2010-09-10	0.197
2010-09-11	0.187
2010-09-12	0.466
2010-09-13	0.563
2010-09-14	0.412
2010-09-15	0.319
2010-09-16	2.915
2010-09-17	3.855
2010-09-18	2.524
2010-09-19	1.726
2010-09-20	1.328
2010-09-21	1.121
2010-09-22	1.001
2010-09-23	0.923
2010-09-24	0.865
2010-09-25	0.817
2010-09-26	0.774
2010-09-27	0.735
2010-09-28	6.9
2010-09-29	8.798
2010-09-30	5.277
2010-10-01	3.226
2010-10-02	5.26
2010-10-03	5.692
2010-10-04	3.704
2010-10-05	2.556
2010-10-06	1.983
2010-10-07	1.683
2010-10-08	1.508
2010-10-09	1.393
2010-10-10	1.306
2010-10-11	1.234
2010-10-12	1.169
2010-10-13	1.11
2010-10-14	6.068
2010-10-15	10.864
2010-10-16	9.379
2010-10-17	5.941
2010-10-18	3.725
2010-10-19	2.557
2010-10-20	1.977
2010-10-21	3.968
2010-10-22	5.954
2010-10-23	5.579
2010-10-24	4.285
2010-10-25	3.054
2010-10-26	3.001
2010-10-27	3.04
2010-10-28	2.447
2010-10-29	1.923
2010-10-30	1.628
2010-10-31	1.457
2010-11-01	1.345
2010-11-02	1.26
2010-11-03	1.19
2010-11-04	1.129
2010-11-05	4.447
2010-11-06	9.06
2010-11-07	9.618
2010-11-08	6.919
2010-11-09	4.266
2010-11-10	2.754
2010-11-11	2.01
2010-11-12	1.635
2010-11-13	1.43
2010-11-14	1.633
2010-11-15	1.726
2010-11-16	1.577
2010-11-17	8.871
2010-11-18	15.453
2010-11-19	13.392
2010-11-20	8.68
2010-11-21	5.281
2010-11-22	8.211
2010-11-23	13.529
2010-11-24	13.097
2010-11-25	12.425
2010-11-26	10.811
2010-11-27	7.274
2010-11-28	4.654
2010-11-29	7.423
2010-11-30	17.344
2010-12-01	23.322
2010-12-02	19.998
2010-12-03	13.188
2010-12-04	7.782
2010-12-05	4.68
2010-12-06	3.084
2010-12-07	2.277
2010-12-08	1.864
2010-12-09	1.635
2010-12-10	1.5
2010-12-11	1.575
2010-12-12	8.582
2010-12-13	14.909
2010-12-14	13.117
2010-12-15	8.714
2010-12-16	5.426
2010-12-17	3.482
2010-12-18	2.453
2010-12-19	1.92
2010-12-20	1.637
2010-12-21	1.474
2010-12-22	1.366
2010-12-23	1.296
2010-12-24	1.241
2010-12-25	1.182
2010-12-26	1.119
2010-12-27	1.06
2010-12-28	1.005
2010-12-29	0.954
2010-12-30	0.938
2010-12-31	7.8
2011-01-01	25.9
2011-01-02	36.535
2011-01-03	31.738
2011-01-04	21.198
2011-01-05	12.433
2011-01-06	7.154
2011-01-07	4.317
2011-01-08	2.904
2011-01-09	2.202
2011-01-10	1.839
2011-01-11	1.634
2011-01-12	1.501
2011-01-13	1.404
2011-01-14	1.325
2011-01-15	1.255
2011-01-16	1.192
2011-01-17	1.133
2011-01-18	1.631
2011-01-19	2.005
2011-01-20	1.871
2011-01-21	1.652
2011-01-22	1.484
2011-01-23	1.369
2011-01-24	1.283
2011-01-25	1.213
2011-01-26	1.156
2011-01-27	1.104
2011-01-28	1.053
2011-01-29	1.004
2011-01-30	0.954
2011-01-31	0.904
2011-02-01	0.856
2011-02-02	0.816
2011-02-03	0.78
2011-02-04	0.743
2011-02-05	0.708
2011-02-06	0.673
2011-02-07	0.654
2011-02-08	0.638
2011-02-09	0.612
2011-02-10	0.584
2011-02-11	0.556
2011-02-12	0.529
2011-02-13	0.558
2011-02-14	2.324
