DATE	cout
UNITS	m3/s
2010-01-01	3.345
2010-01-02	2.869
2010-01-03	2.41
2010-01-04	1.998
2010-01-05	1.642
2010-01-06	1.343
2010-01-07	1.101
2010-01-08	0.904
2010-01-09	0.74
2010-01-10	0.603
2010-01-11	0.491
2010-01-12	0.399
2010-01-13	0.327
2010-01-14	0.362
2010-01-15	0.709
2010-01-16	1.082
2010-01-17	1.177
2010-01-18	1.13
2010-01-19	1.029
2010-01-20	0.905
2010-01-21	0.771
2010-01-22	0.649
2010-01-23	0.548
2010-01-24	1.328
2010-01-25	9.177
2010-01-26	14.14
2010-01-27	10.638
2010-01-28	7.732
2010-01-29	5.795
2010-01-30	4.462
2010-01-31	3.501
2010-02-01	2.781
2010-02-02	2.228
2010-02-03	1.821
2010-02-04	1.529
2010-02-05	1.305
2010-02-06	1.112
2010-02-07	0.931
2010-02-08	0.771
2010-02-09	0.634
2010-02-10	0.563
2010-02-11	0.528
2010-02-12	0.471
2010-02-13	0.406
2010-02-14	0.352
2010-02-15	0.319
2010-02-16	0.292
2010-02-17	0.272
2010-02-18	0.271
2010-02-19	0.279
2010-02-20	0.288
2010-02-21	0.304
2010-02-22	0.435
2010-02-23	0.663
2010-02-24	0.807
2010-02-25	0.854
2010-02-26	0.965
2010-02-27	1.199
2010-02-28	1.523
2010-03-01	1.798
2010-03-02	1.86
2010-03-03	1.763
2010-03-04	1.609
2010-03-05	1.445
2010-03-06	1.299
2010-03-07	1.282
2010-03-08	1.671
2010-03-09	4.099
2010-03-10	6.192
2010-03-11	5.624
2010-03-12	4.605
2010-03-13	6.227
2010-03-14	10.432
2010-03-15	12.01
2010-03-16	10.498
2010-03-17	8.766
2010-03-18	7.23
2010-03-19	5.924
2010-03-20	4.837
2010-03-21	3.94
2010-03-22	3.205
2010-03-23	2.613
2010-03-24	2.134
2010-03-25	1.74
2010-03-26	1.416
2010-03-27	1.152
2010-03-28	0.976
2010-03-29	0.943
2010-03-30	0.937
2010-03-31	0.857
2010-04-01	0.744
2010-04-02	0.628
2010-04-03	0.522
2010-04-04	0.43
2010-04-05	0.352
2010-04-06	1.478
2010-04-07	2.608
2010-04-08	5.825
2010-04-09	8.266
2010-04-10	6.876
2010-04-11	5.473
2010-04-12	4.376
2010-04-13	3.518
2010-04-14	2.839
2010-04-15	2.296
2010-04-16	1.859
2010-04-17	1.507
2010-04-18	1.222
2010-04-19	0.991
2010-04-20	0.805
2010-04-21	0.653
2010-04-22	0.53
2010-04-23	0.43
2010-04-24	0.349
2010-04-25	0.283
2010-04-26	0.23
2010-04-27	0.187
2010-04-28	0.152
2010-04-29	0.123
2010-04-30	0.1
2010-05-01	0.081
2010-05-02	0.066
2010-05-03	0.053
2010-05-04	0.043
2010-05-05	0.035
2010-05-06	0.029
2010-05-07	0.069
2010-05-08	1.533
2010-05-09	2.847
2010-05-10	2.59
2010-05-11	2.178
2010-05-12	1.888
2010-05-13	1.871
2010-05-14	2.115
2010-05-15	2.27
2010-05-16	2.146
2010-05-17	1.895
2010-05-18	1.615
2010-05-19	1.349
2010-05-20	1.114
2010-05-21	0.914
2010-05-22	0.747
2010-05-23	0.608
2010-05-24	0.495
2010-05-25	0.402
2010-05-26	0.327
2010-05-27	0.265
2010-05-28	0.216
2010-05-29	0.175
2010-05-30	0.142
2010-05-31	0.115
2010-06-01	0.196
2010-06-02	0.518
2010-06-03	2.42
2010-06-04	3.9
2010-06-05	3.853
2010-06-06	7.525
2010-06-07	10.11
2010-06-08	8.268
2010-06-09	6.659
2010-06-10	5.606
2010-06-11	4.755
2010-06-12	4.024
2010-06-13	3.404
2010-06-14	2.838
2010-06-15	2.341
2010-06-16	2.104
2010-06-17	2.008
2010-06-18	1.801
2010-06-19	1.549
2010-06-20	1.301
2010-06-21	1.077
2010-06-22	0.921
2010-06-23	0.81
2010-06-24	0.692
2010-06-25	0.58
2010-06-26	0.479
2010-06-27	0.394
2010-06-28	0.495
2010-06-29	0.675
2010-06-30	0.704
2010-07-01	0.651
2010-07-02	0.568
2010-07-03	0.481
2010-07-04	0.4
2010-07-05	0.33
2010-07-06	0.27
2010-07-07	0.221
2010-07-08	0.18
2010-07-09	3.203
2010-07-10	5.258
2010-07-11	3.666
2010-07-12	2.52
2010-07-13	1.88
2010-07-14	1.451
2010-07-15	1.14
2010-07-16	1.022
2010-07-17	1.015
2010-07-18	0.946
2010-07-19	0.893
2010-07-20	0.853
2010-07-21	0.763
2010-07-22	0.655
2010-07-23	0.961
2010-07-24	1.939
2010-07-25	2.577
2010-07-26	2.482
2010-07-27	2.194
2010-07-28	4.282
2010-07-29	5.918
2010-07-30	4.822
2010-07-31	3.78
2010-08-01	2.992
2010-08-02	2.39
2010-08-03	1.921
2010-08-04	1.549
2010-08-05	1.253
2010-08-06	1.015
2010-08-07	0.822
2010-08-08	0.667
2010-08-09	0.577
2010-08-10	0.5
2010-08-11	0.399
2010-08-12	0.317
2010-08-13	0.254
2010-08-14	0.205
2010-08-15	0.165
2010-08-16	0.134
2010-08-17	0.108
2010-08-18	0.088
2010-08-19	0.071
2010-08-20	0.058
2010-08-21	0.047
2010-08-22	0.76
2010-08-23	1.422
2010-08-24	1.291
2010-08-25	1.083
2010-08-26	0.895
2010-08-27	0.734
2010-08-28	0.6
2010-08-29	0.489
2010-08-30	0.397
2010-08-31	0.323
2010-09-01	0.263
2010-09-02	0.213
2010-09-03	0.173
2010-09-04	0.141
2010-09-05	0.134
2010-09-06	0.141
2010-09-07	0.132
2010-09-08	0.117
2010-09-09	0.099
2010-09-10	0.083
2010-09-11	0.068
2010-09-12	0.062
2010-09-13	0.104
2010-09-14	0.158
2010-09-15	0.171
2010-09-16	2.08
2010-09-17	3.688
2010-09-18	3.121
2010-09-19	2.493
2010-09-20	1.996
2010-09-21	1.606
2010-09-22	1.311
2010-09-23	1.082
2010-09-24	0.889
2010-09-25	0.728
2010-09-26	0.593
2010-09-27	0.521
2010-09-28	3.286
2010-09-29	5.6
2010-09-30	4.733
