DATE	cout
UNITS	m3/s
2010-01-01	2.098
2010-01-02	1.842
2010-01-03	1.601
2010-01-04	1.387
2010-01-05	1.195
2010-01-06	1.025
2010-01-07	0.883
2010-01-08	0.764
2010-01-09	0.661
2010-01-10	0.572
2010-01-11	0.5
2010-01-12	0.439
2010-01-13	0.387
2010-01-14	0.365
2010-01-15	0.651
2010-01-16	0.836
2010-01-17	0.876
2010-01-18	0.837
2010-01-19	0.769
2010-01-20	0.689
2010-01-21	0.607
2010-01-22	0.542
2010-01-23	0.498
2010-01-24	9.005
2010-01-25	14.806
2010-01-26	12.621
2010-01-27	9.005
2010-01-28	6.45
2010-01-29	4.777
2010-01-30	3.652
2010-01-31	2.865
2010-02-01	2.295
2010-02-02	1.871
2010-02-03	1.547
2010-02-04	1.294
2010-02-05	1.103
2010-02-06	0.95
2010-02-07	0.821
2010-02-08	0.714
2010-02-09	0.628
2010-02-10	0.567
2010-02-11	0.507
2010-02-12	0.453
2010-02-13	0.407
2010-02-14	0.367
2010-02-15	0.333
2010-02-16	0.307
2010-02-17	0.291
2010-02-18	0.289
2010-02-19	0.3
2010-02-20	0.317
2010-02-21	0.481
2010-02-22	0.599
2010-02-23	0.632
2010-02-24	0.627
2010-02-25	0.597
2010-02-26	0.557
2010-02-27	0.564
2010-02-28	0.673
2010-03-01	0.738
2010-03-02	0.743
2010-03-03	0.72
2010-03-04	0.689
2010-03-05	0.66
2010-03-06	0.656
2010-03-07	0.872
2010-03-08	11.928
2010-03-09	44.875
2010-03-10	52.539
2010-03-11	44.707
2010-03-12	34.048
2010-03-13	25.69
2010-03-14	20.069
2010-03-15	15.989
2010-03-16	12.864
2010-03-17	10.428
2010-03-18	8.512
2010-03-19	6.994
2010-03-20	5.788
2010-03-21	4.819
2010-03-22	4.034
2010-03-23	3.397
2010-03-24	2.873
2010-03-25	2.44
2010-03-26	2.087
2010-03-27	1.792
2010-03-28	1.697
2010-03-29	1.705
2010-03-30	1.636
2010-03-31	1.5
2010-04-01	1.34
2010-04-02	1.18
2010-04-03	1.035
2010-04-04	0.905
2010-04-05	0.793
2010-04-06	11.957
2010-04-07	12.654
2010-04-08	9.282
2010-04-09	6.669
2010-04-10	4.923
2010-04-11	3.739
2010-04-12	2.907
2010-04-13	2.305
2010-04-14	1.852
2010-04-15	1.501
2010-04-16	1.228
2010-04-17	1.016
2010-04-18	0.848
2010-04-19	0.711
2010-04-20	0.599
2010-04-21	0.508
2010-04-22	0.433
2010-04-23	0.37
2010-04-24	0.318
2010-04-25	0.959
2010-04-26	1.346
2010-04-27	1.418
2010-04-28	1.346
2010-04-29	1.215
2010-04-30	1.066
2010-05-01	0.924
2010-05-02	0.984
2010-05-03	7.686
2010-05-04	6.296
2010-05-05	4.089
2010-05-06	2.856
2010-05-07	16.644
2010-05-08	24.108
2010-05-09	18.643
2010-05-10	12.472
2010-05-11	10.091
2010-05-12	7.889
2010-05-13	24.417
2010-05-14	28.139
2010-05-15	22.072
2010-05-16	16.453
2010-05-17	12.426
2010-05-18	9.576
2010-05-19	7.508
2010-05-20	5.977
2010-05-21	4.826
2010-05-22	3.949
2010-05-23	3.255
2010-05-24	2.705
2010-05-25	2.267
2010-05-26	1.911
2010-05-27	1.622
2010-05-28	1.387
2010-05-29	1.194
2010-05-30	1.029
2010-05-31	0.908
2010-06-01	0.804
2010-06-02	0.823
2010-06-03	0.82
2010-06-04	0.774
2010-06-05	0.706
2010-06-06	2.638
2010-06-07	3.433
2010-06-08	3.204
2010-06-09	2.88
2010-06-10	2.55
2010-06-11	2.226
2010-06-12	1.927
2010-06-13	1.663
2010-06-14	1.433
2010-06-15	1.236
2010-06-16	1.081
2010-06-17	0.936
2010-06-18	0.807
2010-06-19	0.697
2010-06-20	0.603
2010-06-21	0.524
2010-06-22	0.465
2010-06-23	0.408
2010-06-24	0.358
2010-06-25	0.314
2010-06-26	0.276
2010-06-27	0.273
2010-06-28	0.368
2010-06-29	0.45
2010-06-30	0.474
2010-07-01	0.459
2010-07-02	0.423
2010-07-03	0.379
2010-07-04	0.333
2010-07-05	0.29
2010-07-06	0.25
2010-07-07	0.216
2010-07-08	0.191
2010-07-09	0.167
2010-07-10	0.145
2010-07-11	0.128
2010-07-12	0.745
2010-07-13	1.114
2010-07-14	1.187
2010-07-15	1.165
2010-07-16	2.088
2010-07-17	2.289
2010-07-18	2.173
2010-07-19	1.958
2010-07-20	1.712
2010-07-21	1.468
2010-07-22	1.243
2010-07-23	1.052
2010-07-24	0.885
2010-07-25	0.744
2010-07-26	0.623
2010-07-27	0.519
2010-07-28	0.432
2010-07-29	0.358
2010-07-30	0.296
2010-07-31	0.245
2010-08-01	0.205
2010-08-02	0.169
2010-08-03	0.139
2010-08-04	0.114
2010-08-05	0.093
2010-08-06	0.076
2010-08-07	0.062
2010-08-08	0.05
2010-08-09	0.041
2010-08-10	0.034
2010-08-11	0.027
2010-08-12	0.021
2010-08-13	0.017
2010-08-14	0.013
2010-08-15	0.01
2010-08-16	0.008
2010-08-17	0.007
2010-08-18	0.006
2010-08-19	0.005
2010-08-20	0.004
2010-08-21	0.003
2010-08-22	0.003
2010-08-23	0.002
2010-08-24	0.002
2010-08-25	0.001
2010-08-26	0.001
2010-08-27	0.001
2010-08-28	0.001
2010-08-29	0.001
2010-08-30	0
2010-08-31	0
2010-09-01	0
2010-09-02	0
2010-09-03	0
2010-09-04	0
2010-09-05	0
2010-09-06	0
2010-09-07	0
2010-09-08	0
2010-09-09	0
2010-09-10	0
2010-09-11	0
2010-09-12	0
2010-09-13	0
2010-09-14	0
2010-09-15	0
2010-09-16	0.004
2010-09-17	0.007
2010-09-18	0.011
2010-09-19	0.013
2010-09-20	0.014
2010-09-21	0.013
2010-09-22	0.025
2010-09-23	0.038
2010-09-24	0.045
2010-09-25	0.045
2010-09-26	0.042
2010-09-27	0.038
2010-09-28	5.872
2010-09-29	6.589
2010-09-30	5.1
2010-10-01	3.856
2010-10-02	11.399
2010-10-03	11.707
2010-10-04	8.75
2010-10-05	6.41
2010-10-06	4.83
2010-10-07	3.748
2010-10-08	2.976
2010-10-09	2.407
2010-10-10	1.975
2010-10-11	1.64
2010-10-12	1.375
2010-10-13	1.224
2010-10-14	1.41
2010-10-15	1.581
2010-10-16	1.578
2010-10-17	1.469
2010-10-18	1.318
2010-10-19	1.161
2010-10-20	1.012
2010-10-21	1.233
2010-10-22	1.362
2010-10-23	1.528
2010-10-24	1.641
2010-10-25	1.694
2010-10-26	1.873
2010-10-27	1.917
2010-10-28	1.815
2010-10-29	1.645
2010-10-30	1.454
2010-10-31	1.266
2010-11-01	1.093
2010-11-02	0.94
2010-11-03	0.807
2010-11-04	0.793
2010-11-05	1.17
2010-11-06	1.403
2010-11-07	1.459
2010-11-08	1.384
2010-11-09	1.247
2010-11-10	1.095
2010-11-11	0.947
2010-11-12	0.814
2010-11-13	0.697
2010-11-14	0.646
2010-11-15	0.597
2010-11-16	0.537
2010-11-17	8.107
2010-11-18	8.446
2010-11-19	6.065
2010-11-20	4.282
2010-11-21	3.137
2010-11-22	2.608
2010-11-23	3.013
2010-11-24	3.175
2010-11-25	3.245
2010-11-26	3.15
2010-11-27	2.894
2010-11-28	2.58
2010-11-29	2.491
2010-11-30	15.853
2010-12-01	18.51
2010-12-02	14.325
2010-12-03	10.549
2010-12-04	7.909
2010-12-05	6.087
2010-12-06	4.792
2010-12-07	3.845
2010-12-08	3.139
2010-12-09	2.598
2010-12-10	2.183
2010-12-11	1.869
2010-12-12	8.451
2010-12-13	8.706
2010-12-14	6.618
2010-12-15	5.006
2010-12-16	3.915
2010-12-17	3.154
2010-12-18	2.599
2010-12-19	2.177
2010-12-20	1.845
2010-12-21	1.58
2010-12-22	1.364
2010-12-23	1.186
2010-12-24	1.038
2010-12-25	0.915
2010-12-26	0.812
2010-12-27	0.724
2010-12-28	0.648
2010-12-29	0.583
2010-12-30	0.55
2010-12-31	19.799
2011-01-01	49.969
2011-01-02	47.082
2011-01-03	33.157
2011-01-04	22.806
2011-01-05	16.094
2011-01-06	11.718
2011-01-07	8.776
2011-01-08	6.743
2011-01-09	5.293
2011-01-10	4.231
2011-01-11	3.45
2011-01-12	2.867
2011-01-13	2.409
2011-01-14	2.041
2011-01-15	1.762
2011-01-16	1.525
2011-01-17	1.329
2011-01-18	1.509
2011-01-19	1.424
2011-01-20	1.242
2011-01-21	1.084
2011-01-22	0.957
2011-01-23	0.855
2011-01-24	0.766
2011-01-25	0.69
2011-01-26	0.625
2011-01-27	0.57
2011-01-28	0.522
2011-01-29	0.489
2011-01-30	0.454
2011-01-31	0.42
2011-02-01	0.39
2011-02-02	0.401
2011-02-03	0.383
2011-02-04	0.358
2011-02-05	0.334
2011-02-06	0.314
2011-02-07	0.298
2011-02-08	0.282
2011-02-09	0.266
2011-02-10	0.251
2011-02-11	0.237
2011-02-12	0.226
2011-02-13	0.384
2011-02-14	0.875
2011-02-15	1.108
2011-02-16	1.202
2011-02-17	31.006
2011-02-18	82.347
2011-02-19	76.107
2011-02-20	52.767
2011-02-21	35.923
2011-02-22	25.065
2011-02-23	17.989
2011-02-24	13.271
2011-02-25	10.031
2011-02-26	7.75
2011-02-27	6.147
2011-02-28	5.08
2011-03-01	4.142
2011-03-02	3.441
2011-03-03	2.898
2011-03-04	2.701
2011-03-05	34.251
2011-03-06	36.112
2011-03-07	25.461
2011-03-08	17.385
2011-03-09	12.955
2011-03-10	28.641
2011-03-11	27.722
2011-03-12	20.472
2011-03-13	15.086
2011-03-14	11.475
2011-03-15	9.074
2011-03-16	20.239
2011-03-17	27.907
2011-03-18	24.555
2011-03-19	18.79
2011-03-20	14.351
2011-03-21	27.065
2011-03-22	26.593
2011-03-23	20.624
2011-03-24	15.552
2011-03-25	11.854
2011-03-26	9.224
2011-03-27	7.316
2011-03-28	5.896
2011-03-29	4.817
2011-03-30	4.019
2011-03-31	3.622
2011-04-01	4.466
2011-04-02	4.779
2011-04-03	5.071
2011-04-04	5.415
2011-04-05	5.334
2011-04-06	5.071
2011-04-07	4.631
2011-04-08	4.107
2011-04-09	3.579
2011-04-10	3.085
2011-04-11	2.643
2011-04-12	2.262
2011-04-13	1.934
2011-04-14	1.654
2011-04-15	1.418
2011-04-16	1.539
2011-04-17	1.62
2011-04-18	1.569
2011-04-19	1.476
2011-04-20	11.455
2011-04-21	13.378
2011-04-22	10.261
2011-04-23	8.101
2011-04-24	6.6
2011-04-25	5.419
2011-04-26	4.531
2011-04-27	13.94
2011-04-28	38.994
2011-04-29	38.531
2011-04-30	27.754
2011-05-01	19.418
2011-05-02	13.938
2011-05-03	10.326
2011-05-04	7.855
2011-05-05	6.108
2011-05-06	4.842
2011-05-07	3.901
2011-05-08	3.185
2011-05-09	2.632
2011-05-10	2.199
2011-05-11	1.851
2011-05-12	1.574
2011-05-13	1.367
2011-05-14	2.805
2011-05-15	28.272
2011-05-16	33.923
2011-05-17	26.207
2011-05-18	19.413
2011-05-19	14.843
2011-05-20	11.57
2011-05-21	9.132
2011-05-22	7.3
2011-05-23	6.11
2011-05-24	5.152
2011-05-25	4.547
2011-05-26	11.288
2011-05-27	10.798
2011-05-28	8.144
2011-05-29	6.472
2011-05-30	5.426
2011-05-31	4.616
2011-06-01	3.928
2011-06-02	3.342
2011-06-03	2.842
2011-06-04	2.412
2011-06-05	2.051
2011-06-06	1.743
2011-06-07	1.482
2011-06-08	1.262
2011-06-09	1.076
2011-06-10	0.926
2011-06-11	0.799
2011-06-12	0.689
2011-06-13	0.597
2011-06-14	0.52
2011-06-15	0.452
2011-06-16	0.403
2011-06-17	0.354
2011-06-18	0.312
2011-06-19	0.275
2011-06-20	0.242
2011-06-21	0.214
2011-06-22	7.736
