DATE	cout
UNITS	m3/s
2010-01-01	3.354
2010-01-02	3.33
2010-01-03	3.29
2010-01-04	3.237
2010-01-05	3.173
2010-01-06	3.099
2010-01-07	3.019
2010-01-08	2.934
2010-01-09	2.844
2010-01-10	2.752
2010-01-11	2.658
2010-01-12	2.564
2010-01-13	2.469
2010-01-14	2.375
2010-01-15	2.285
2010-01-16	2.198
2010-01-17	2.114
2010-01-18	2.035
2010-01-19	1.959
2010-01-20	1.885
2010-01-21	1.812
2010-01-22	1.74
2010-01-23	1.672
2010-01-24	1.644
2010-01-25	1.747
2010-01-26	1.953
2010-01-27	2.157
2010-01-28	2.328
2010-01-29	2.461
2010-01-30	2.558
2010-01-31	2.623
2010-02-01	2.662
2010-02-02	2.678
2010-02-03	2.674
2010-02-04	2.655
2010-02-05	2.624
2010-02-06	2.583
2010-02-07	2.532
2010-02-08	2.475
2010-02-09	2.412
2010-02-10	2.345
2010-02-11	2.274
2010-02-12	2.201
2010-02-13	2.127
2010-02-14	2.052
2010-02-15	1.977
2010-02-16	1.903
2010-02-17	1.83
2010-02-18	1.76
2010-02-19	1.694
2010-02-20	1.633
2010-02-21	1.578
2010-02-22	1.53
2010-02-23	1.488
2010-02-24	1.449
2010-02-25	1.412
2010-02-26	1.376
2010-02-27	1.346
2010-02-28	1.321
2010-03-01	1.304
2010-03-02	1.291
2010-03-03	1.283
2010-03-04	1.28
2010-03-05	1.281
2010-03-06	1.285
2010-03-07	1.294
2010-03-08	1.324
2010-03-09	1.447
2010-03-10	1.716
2010-03-11	2.077
2010-03-12	2.455
2010-03-13	2.846
2010-03-14	3.272
2010-03-15	3.688
2010-03-16	4.047
2010-03-17	4.337
2010-03-18	4.562
2010-03-19	4.727
2010-03-20	4.839
2010-03-21	4.904
2010-03-22	4.929
2010-03-23	4.921
2010-03-24	4.886
2010-03-25	4.826
2010-03-26	4.746
2010-03-27	4.65
2010-03-28	4.544
2010-03-29	4.435
2010-03-30	4.327
2010-03-31	4.214
2010-04-01	4.094
2010-04-02	3.97
2010-04-03	3.842
2010-04-04	3.712
2010-04-05	3.58
2010-04-06	3.486
2010-04-07	3.443
2010-04-08	3.546
2010-04-09	3.76
2010-04-10	3.924
2010-04-11	4.037
2010-04-12	4.106
2010-04-13	4.138
2010-04-14	4.138
2010-04-15	4.114
2010-04-16	4.067
2010-04-17	4.004
2010-04-18	3.926
2010-04-19	3.836
2010-04-20	3.738
2010-04-21	3.633
2010-04-22	3.524
2010-04-23	3.41
2010-04-24	3.295
2010-04-25	3.178
2010-04-26	3.061
2010-04-27	2.945
2010-04-28	2.83
2010-04-29	2.717
2010-04-30	2.605
2010-05-01	2.497
2010-05-02	2.39
2010-05-03	2.287
2010-05-04	2.187
2010-05-05	2.09
2010-05-06	1.997
2010-05-07	1.913
2010-05-08	1.882
2010-05-09	1.907
2010-05-10	1.939
2010-05-11	1.977
2010-05-12	2.018
2010-05-13	2.076
2010-05-14	2.168
2010-05-15	2.268
2010-05-16	2.351
2010-05-17	2.41
2010-05-18	2.446
2010-05-19	2.462
2010-05-20	2.459
2010-05-21	2.442
2010-05-22	2.413
2010-05-23	2.374
2010-05-24	2.326
2010-05-25	2.272
2010-05-26	2.213
2010-05-27	2.15
2010-05-28	2.084
2010-05-29	2.017
2010-05-30	1.948
2010-05-31	1.879
2010-06-01	1.809
2010-06-02	1.757
2010-06-03	1.765
2010-06-04	1.824
2010-06-05	1.904
2010-06-06	2.069
2010-06-07	2.311
2010-06-08	2.542
2010-06-09	2.739
2010-06-10	2.897
2010-06-11	3.015
2010-06-12	3.096
2010-06-13	3.145
2010-06-14	3.166
2010-06-15	3.164
2010-06-16	3.143
2010-06-17	3.106
2010-06-18	3.056
2010-06-19	2.995
2010-06-20	2.926
2010-06-21	2.85
2010-06-22	2.769
2010-06-23	2.685
2010-06-24	2.598
2010-06-25	2.509
2010-06-26	2.42
2010-06-27	2.331
2010-06-28	2.242
2010-06-29	2.154
2010-06-30	2.068
2010-07-01	1.983
2010-07-02	1.9
2010-07-03	1.819
2010-07-04	1.74
2010-07-05	1.664
2010-07-06	1.59
2010-07-07	1.519
2010-07-08	1.45
2010-07-09	1.384
2010-07-10	1.32
2010-07-11	1.259
2010-07-12	1.211
2010-07-13	1.18
2010-07-14	1.153
2010-07-15	1.126
2010-07-16	1.106
2010-07-17	1.097
2010-07-18	1.088
2010-07-19	1.076
2010-07-20	1.061
2010-07-21	1.043
2010-07-22	1.021
2010-07-23	1.004
2010-07-24	1.009
2010-07-25	1.035
2010-07-26	1.06
2010-07-27	1.079
2010-07-28	1.111
2010-07-29	1.165
2010-07-30	1.214
2010-07-31	1.253
2010-08-01	1.278
2010-08-02	1.292
2010-08-03	1.296
2010-08-04	1.291
2010-08-05	1.279
2010-08-06	1.261
2010-08-07	1.239
2010-08-08	1.212
2010-08-09	1.182
2010-08-10	1.15
2010-08-11	1.116
2010-08-12	1.081
2010-08-13	1.045
2010-08-14	1.009
2010-08-15	0.972
2010-08-16	0.936
2010-08-17	0.9
2010-08-18	0.864
2010-08-19	0.829
2010-08-20	0.795
2010-08-21	0.761
2010-08-22	0.728
2010-08-23	0.697
2010-08-24	0.666
2010-08-25	0.636
2010-08-26	0.608
2010-08-27	0.58
2010-08-28	0.553
2010-08-29	0.528
2010-08-30	0.503
2010-08-31	0.48
2010-09-01	0.457
2010-09-02	0.435
2010-09-03	0.419
2010-09-04	0.41
2010-09-05	0.404
2010-09-06	0.399
2010-09-07	0.392
2010-09-08	0.385
2010-09-09	0.376
2010-09-10	0.366
2010-09-11	0.356
2010-09-12	0.345
2010-09-13	0.334
2010-09-14	0.323
2010-09-15	0.312
2010-09-16	0.334
2010-09-17	0.397
2010-09-18	0.465
2010-09-19	0.526
2010-09-20	0.575
2010-09-21	0.613
2010-09-22	0.641
2010-09-23	0.661
2010-09-24	0.673
2010-09-25	0.679
2010-09-26	0.68
2010-09-27	0.676
2010-09-28	0.771
2010-09-29	0.959
2010-09-30	1.122
2010-10-01	1.254
2010-10-02	1.375
2010-10-03	1.496
2010-10-04	1.603
2010-10-05	1.689
2010-10-06	1.779
2010-10-07	1.878
2010-10-08	1.963
2010-10-09	2.026
2010-10-10	2.068
2010-10-11	2.091
2010-10-12	2.105
2010-10-13	2.115
2010-10-14	2.203
2010-10-15	2.388
2010-10-16	2.575
2010-10-17	2.732
2010-10-18	2.851
2010-10-19	2.935
2010-10-20	2.987
2010-10-21	3.071
2010-10-22	3.237
2010-10-23	3.433
2010-10-24	3.62
2010-10-25	3.783
2010-10-26	3.954
