time,date,hour,precip [mm/day],sub6629 [m3/s],sub6629 (observed) [m3/s]
0,2000-01-01,00:00:00.00,---,3.8837,
1,2000-01-02,00:00:00.00,0.239265,227.989,0.99
2,2000-01-03,00:00:00.00,1.3538,234.479,1.05
3,2000-01-04,00:00:00.00,15.534,16.3793,2.88
4,2000-01-05,00:00:00.00,12.2946,17.082,4.06
5,2000-01-06,00:00:00.00,0.378097,15.7435,3.41
6,2000-01-07,00:00:00.00,0.260136,10.6286,2.31
7,2000-01-08,00:00:00.00,0.394874,7.0132,1.99
8,2000-01-09,00:00:00.00,0.573396,5.40927,1.48
9,2000-01-10,00:00:00.00,2.20245,4.70999,1.79
10,2000-01-11,00:00:00.00,3.47498,4.80603,1.94
11,2000-01-12,00:00:00.00,0.463764,4.85252,4
12,2000-01-13,00:00:00.00,0.910593,4.28236,2.92
13,2000-01-14,00:00:00.00,4.82934,3.657,1.89
14,2000-01-15,00:00:00.00,0.200376,3.2645,1.6
15,2000-01-16,00:00:00.00,0.664886,2.97198,1.43
16,2000-01-17,00:00:00.00,0.147738,2.74212,1.3
17,2000-01-18,00:00:00.00,0.118502,2.55704,1.21
18,2000-01-19,00:00:00.00,0.860598,2.40571,1.15
19,2000-01-20,00:00:00.00,0.963716,2.27977,1.09
20,2000-01-21,00:00:00.00,1.99835,2.17316,1.04
21,2000-01-22,00:00:00.00,0.449609,2.08199,0.99
22,2000-01-23,00:00:00.00,0.220993,2.00347,0.95
23,2000-01-24,00:00:00.00,0.6729,1.93489,0.92
24,2000-01-25,00:00:00.00,0.307046,1.87417,0.88
25,2000-01-26,00:00:00.00,0.281773,1.82033,0.86
26,2000-01-27,00:00:00.00,0.297561,1.77239,0.83
27,2000-01-28,00:00:00.00,0.134313,1.72941,0.81
28,2000-01-29,00:00:00.00,0.135594,1.69064,0.78
29,2000-01-30,00:00:00.00,0.523904,1.65514,0.76
30,2000-01-31,00:00:00.00,1.83154,1.62217,0.74
31,2000-02-01,00:00:00.00,0.513598,1.59132,0.72
32,2000-02-02,00:00:00.00,0.823845,1.56254,0.7
33,2000-02-03,00:00:00.00,0.137339,1.53592,0.68
34,2000-02-04,00:00:00.00,2.50729,1.51114,0.67
35,2000-02-05,00:00:00.00,1.40889,1.48771,0.66
36,2000-02-06,00:00:00.00,0.589004,1.46539,0.65
37,2000-02-07,00:00:00.00,0.181268,1.44411,0.64
38,2000-02-08,00:00:00.00,0.220542,1.42395,0.63
39,2000-02-09,00:00:00.00,0.185195,1.40484,0.62
40,2000-02-10,00:00:00.00,0.531611,1.38667,0.61
41,2000-02-11,00:00:00.00,6.90808,1.36918,0.6
42,2000-02-12,00:00:00.00,0.89112,1.35212,0.59
43,2000-02-13,00:00:00.00,0.122651,1.33571,0.58
44,2000-02-14,00:00:00.00,4.22618,1.32008,0.58
45,2000-02-15,00:00:00.00,2.57327,1.30504,0.57
46,2000-02-16,00:00:00.00,0.857969,1.29047,0.57
47,2000-02-17,00:00:00.00,2.17986,1.27634,0.57
48,2000-02-18,00:00:00.00,0.152897,1.2627,0.56
49,2000-02-19,00:00:00.00,8.06558,1.24956,0.56
50,2000-02-20,00:00:00.00,0.405671,1.23671,0.56
51,2000-02-21,00:00:00.00,0.650781,1.22405,0.56
52,2000-02-22,00:00:00.00,0.254197,1.21139,0.55
53,2000-02-23,00:00:00.00,0.382882,1.19863,0.6
54,2000-02-24,00:00:00.00,0.387537,6.5637,0.86
55,2000-02-25,00:00:00.00,4.79991,18.0322,8
56,2000-02-26,00:00:00.00,2.69899,20.3426,36
57,2000-02-27,00:00:00.00,0.121452,13.5447,39.7
