Year,Month,Median,2.5 Percentile,97.5 Percentile
1954.0000,5.0000,343.5258,138.1741,577.1643
1954.0000,6.0000,584.0949,383.5309,811.7337
1954.0000,7.0000,-199.6480,-391.3681,13.9497
1954.0000,8.0000,-341.3567,-530.9393,-126.0519
1954.0000,9.0000,-769.1778,-962.1283,-563.4903
1954.0000,10.0000,1906.7413,1655.7409,2165.4983
1954.0000,11.0000,-330.6090,-579.1242,-82.2360
1954.0000,12.0000,356.8993,104.3192,621.1151
1955.0000,1.0000,1234.0546,985.2803,1467.3871
1955.0000,2.0000,1418.8941,1161.4061,1678.3207
1955.0000,3.0000,2838.3421,2593.3095,3114.9167
1955.0000,4.0000,1791.6414,1532.6368,2040.5328
1955.0000,5.0000,506.8703,299.5760,722.9266
1955.0000,6.0000,213.7299,8.9340,444.2129
1955.0000,7.0000,-34.1027,-224.3391,163.8616
1955.0000,8.0000,-213.2581,-398.5036,-2.9900
1955.0000,9.0000,-1010.8425,-1212.7026,-780.6135
1955.0000,10.0000,-86.3934,-360.9142,187.0362
1955.0000,11.0000,-195.9864,-438.8586,58.1750
1955.0000,12.0000,7.9176,-222.1904,245.2488
1956.0000,1.0000,143.4434,-31.7766,325.8120
1956.0000,2.0000,1523.2482,1247.3219,1799.2313
1956.0000,3.0000,2762.1497,2483.2417,3039.8053
1956.0000,4.0000,2158.1885,1897.9816,2417.2205
1956.0000,5.0000,2844.1926,2564.5627,3112.3244
1956.0000,6.0000,879.1335,653.8615,1117.4176
1956.0000,7.0000,491.1421,281.8561,721.3817
1956.0000,8.0000,785.6732,556.3667,1034.2465
1956.0000,9.0000,-1025.2529,-1217.8862,-797.7701
1956.0000,10.0000,-832.9291,-1036.2361,-594.3956
1956.0000,11.0000,-1002.2478,-1205.8162,-786.9456
1956.0000,12.0000,672.8795,426.9607,938.1356
1957.0000,1.0000,984.0342,717.5044,1222.7033
1957.0000,2.0000,1386.7376,1117.2817,1632.8447
1957.0000,3.0000,995.6088,732.9389,1239.3024
1957.0000,4.0000,3568.7743,3303.5630,3824.7809
1957.0000,5.0000,1175.2913,928.7974,1405.2739
1957.0000,6.0000,1604.4636,1343.4747,1868.2797
1957.0000,7.0000,730.5292,468.5049,984.3758
1957.0000,8.0000,-640.3473,-819.7983,-443.9392
1957.0000,9.0000,-176.5273,-401.1027,60.6272
1957.0000,10.0000,-855.4185,-1077.2581,-619.6680
1957.0000,11.0000,-121.0288,-396.7527,163.2433
1957.0000,12.0000,1413.1946,1162.3451,1671.1499
1958.0000,1.0000,503.5774,272.3996,762.1242
1958.0000,2.0000,350.1910,108.6712,620.6833
1958.0000,3.0000,865.1136,634.5855,1095.8233
1958.0000,4.0000,1370.4315,1112.8779,1621.6866
1958.0000,5.0000,649.0002,418.1804,892.1135
1958.0000,6.0000,1249.6039,975.2721,1518.6078
1958.0000,7.0000,1083.7103,824.5740,1334.1284
1958.0000,8.0000,158.8819,-47.9086,406.9759
1958.0000,9.0000,4.8463,-222.8704,242.2294
1958.0000,10.0000,-1015.2325,-1219.9162,-789.7584
1958.0000,11.0000,-152.1259,-379.4496,102.6815
1958.0000,12.0000,-193.2417,-418.8850,50.4469
1959.0000,1.0000,2176.6598,1911.4905,2426.1581
1959.0000,2.0000,2622.7221,2326.3135,2905.6521
1959.0000,3.0000,2142.2236,1862.7089,2397.6989
1959.0000,4.0000,2536.3452,2275.3205,2787.9164
1959.0000,5.0000,1652.4113,1383.7309,1901.8586
1959.0000,6.0000,386.7681,182.7203,620.6474
1959.0000,7.0000,206.3520,15.5895,412.3992
1959.0000,8.0000,-33.4858,-216.2644,158.2487
1959.0000,9.0000,-785.0499,-978.1795,-572.5550
1959.0000,10.0000,-103.0649,-362.0451,158.9339
1959.0000,11.0000,-43.3568,-284.4239,223.9221
1959.0000,12.0000,1344.4191,1096.4862,1581.3219
1960.0000,1.0000,1555.5927,1297.5190,1812.3783
1960.0000,2.0000,1417.5111,1179.8632,1690.3633
1960.0000,3.0000,841.3893,583.1984,1070.0982
1960.0000,4.0000,1963.4951,1704.0722,2223.7832
1960.0000,5.0000,1632.0503,1394.7466,1874.1265
1960.0000,6.0000,1297.9693,1038.7856,1538.6518
1960.0000,7.0000,214.5624,2.8615,434.1992
1960.0000,8.0000,-120.4319,-303.4491,76.1394
1960.0000,9.0000,-843.8319,-1017.4454,-649.4019
1960.0000,10.0000,-1391.7872,-1575.2868,-1201.8700
1960.0000,11.0000,-584.6576,-789.5148,-343.2997
1960.0000,12.0000,-640.0842,-811.2964,-452.7114
1961.0000,1.0000,199.2808,26.4360,409.2562
1961.0000,2.0000,1623.9444,1351.2922,1889.2420
1961.0000,3.0000,1936.1622,1689.9151,2183.5750
1961.0000,4.0000,3744.2130,3495.6493,4007.4127
1961.0000,5.0000,1086.5993,800.0797,1340.5520
1961.0000,6.0000,1035.4735,802.2360,1282.6579
1961.0000,7.0000,657.4736,445.9166,877.2461
1961.0000,8.0000,152.5123,-44.8319,367.7753
1961.0000,9.0000,-454.9688,-656.6372,-222.3109
1961.0000,10.0000,-1142.7407,-1328.7062,-923.9748
1961.0000,11.0000,-529.8115,-776.4500,-263.5790
1961.0000,12.0000,-242.6677,-468.0164,-17.1569
1962.0000,1.0000,978.7211,722.3168,1283.4174
1962.0000,2.0000,1085.7304,808.2830,1365.2495
1962.0000,3.0000,1659.8772,1418.1518,1891.3262
1962.0000,4.0000,943.9432,716.6880,1209.0881
1962.0000,5.0000,701.1572,498.0022,917.6572
1962.0000,6.0000,679.7002,460.7351,905.7552
1962.0000,7.0000,-39.3842,-238.2704,170.1404
1962.0000,8.0000,-118.0588,-306.4065,65.1583
1962.0000,9.0000,-599.1745,-808.9760,-381.0746
1962.0000,10.0000,-562.8148,-777.9768,-310.4969
1962.0000,11.0000,22.9271,-250.3151,294.1008
1962.0000,12.0000,-28.6601,-264.7298,197.4004
1963.0000,1.0000,288.8814,85.7937,505.5650
1963.0000,2.0000,343.3308,148.1416,548.9920
1963.0000,3.0000,2867.3286,2586.9521,3152.4256
1963.0000,4.0000,1516.8238,1259.6559,1778.9507
1963.0000,5.0000,844.8974,638.7503,1084.1213
1963.0000,6.0000,417.4700,231.4303,626.4738
1963.0000,7.0000,126.2610,-63.3839,328.9030
1963.0000,8.0000,-385.5737,-572.5793,-171.2754
1963.0000,9.0000,-911.1938,-1091.2470,-716.6142
1963.0000,10.0000,-804.1548,-993.6997,-604.4966
1963.0000,11.0000,-533.2215,-744.9641,-295.7362
1963.0000,12.0000,-458.7027,-656.2295,-241.8631
1964.0000,1.0000,781.6797,538.9467,1021.0107
1964.0000,2.0000,545.9148,303.7276,851.7060
1964.0000,3.0000,2449.8967,2179.7059,2699.2695
1964.0000,4.0000,2729.6876,2489.1147,2972.1257
1964.0000,5.0000,883.5973,667.1534,1118.2546
1964.0000,6.0000,623.1112,395.3628,857.3403
1964.0000,7.0000,-20.9495,-225.4302,174.2828
1964.0000,8.0000,231.1227,4.1587,479.7511
1964.0000,9.0000,-998.1476,-1195.2109,-781.8632
1964.0000,10.0000,-1153.2680,-1347.6875,-934.4113
1964.0000,11.0000,-642.5618,-834.3257,-420.6535
1964.0000,12.0000,509.9735,246.9600,767.3680
1965.0000,1.0000,1611.7942,1353.5125,1905.7868
1965.0000,2.0000,1858.5804,1561.9844,2132.6553
1965.0000,3.0000,1989.5430,1732.0996,2268.0696
1965.0000,4.0000,1924.5137,1629.7069,2200.6843
1965.0000,5.0000,1027.8228,785.9393,1265.7271
1965.0000,6.0000,494.3697,278.0032,724.4185
1965.0000,7.0000,-18.4418,-217.8369,206.9160
1965.0000,8.0000,10.5905,-168.5862,194.1401
1965.0000,9.0000,-135.8239,-348.9332,76.7121
1965.0000,10.0000,-520.8638,-763.3001,-275.3366
1965.0000,11.0000,-98.8141,-350.8342,158.3759
1965.0000,12.0000,998.5916,741.1411,1264.8205
1966.0000,1.0000,331.6717,91.8350,574.7872
1966.0000,2.0000,1235.7722,954.0017,1500.8429
1966.0000,3.0000,1506.0320,1257.4057,1756.8723
1966.0000,4.0000,1579.6291,1323.6299,1843.3114
1966.0000,5.0000,959.7897,723.8567,1201.3918
1966.0000,6.0000,918.0897,679.0069,1145.7664
1966.0000,7.0000,109.5517,-123.7431,397.1666
1966.0000,8.0000,9.6839,-186.3642,240.4894
1966.0000,9.0000,-945.1318,-1134.7587,-739.0924
1966.0000,10.0000,-1186.2663,-1363.9827,-985.3884
1966.0000,11.0000,1063.1943,812.3259,1341.9004
1966.0000,12.0000,1930.5677,1659.2388,2200.7584
1967.0000,1.0000,720.2783,454.2931,994.8113
1967.0000,2.0000,733.2892,440.5828,1012.2563
1967.0000,3.0000,1575.2103,1324.3568,1825.4082
1967.0000,4.0000,1928.2809,1665.5902,2171.9498
1967.0000,5.0000,1560.2551,1290.0950,1814.2486
1967.0000,6.0000,1035.3028,817.0627,1286.9794
1967.0000,7.0000,211.2837,9.9185,437.3952
1967.0000,8.0000,-343.6645,-528.8671,-151.8403
1967.0000,9.0000,-516.1703,-744.3149,-280.4964
1967.0000,10.0000,-201.3755,-436.7894,71.0792
1967.0000,11.0000,233.4472,-39.1585,498.4194
1967.0000,12.0000,1666.8189,1401.3763,1925.6615
1968.0000,1.0000,1541.2167,1266.4216,1807.8841
1968.0000,2.0000,1196.5954,924.8606,1468.7118
1968.0000,3.0000,1523.3592,1283.6897,1774.5728
1968.0000,4.0000,1254.2490,1019.1958,1504.9866
1968.0000,5.0000,1923.4618,1662.0218,2174.9425
1968.0000,6.0000,1365.6031,1097.9048,1622.6529
1968.0000,7.0000,405.6380,177.7450,656.8362
1968.0000,8.0000,15.6374,-180.2883,238.9516
1968.0000,9.0000,-332.5016,-526.1412,-104.7996
1968.0000,10.0000,-917.9264,-1137.6734,-676.5712
1968.0000,11.0000,478.0804,213.3643,731.9067
1968.0000,12.0000,1031.1953,784.1639,1279.4810
1969.0000,1.0000,1998.9261,1737.8145,2246.5765
1969.0000,2.0000,961.8893,668.5540,1225.1953
1969.0000,3.0000,780.8853,533.0207,1011.9111
1969.0000,4.0000,3096.2495,2846.2937,3354.4416
1969.0000,5.0000,2442.7949,2164.6304,2733.9189
1969.0000,6.0000,1430.7657,1180.6318,1683.2748
1969.0000,7.0000,1595.8376,1355.8132,1848.1484
1969.0000,8.0000,-541.1372,-724.3921,-347.5600
1969.0000,9.0000,-667.5017,-876.5244,-450.4892
1969.0000,10.0000,-1057.2386,-1261.4257,-829.6464
1969.0000,11.0000,190.2770,-86.7493,461.8353
1969.0000,12.0000,135.8663,-92.3969,371.9197
1970.0000,1.0000,435.9135,216.9803,700.9665
1970.0000,2.0000,1118.7032,850.1234,1390.4567
1970.0000,3.0000,1429.6876,1180.8471,1701.5712
1970.0000,4.0000,2225.2364,1953.7434,2491.9546
1970.0000,5.0000,1421.5619,1175.5412,1679.9273
1970.0000,6.0000,923.4798,678.9205,1172.8444
1970.0000,7.0000,905.5839,695.8666,1129.5232
1970.0000,8.0000,-604.6955,-764.3922,-417.0015
1970.0000,9.0000,61.4344,-145.6062,294.7530
1970.0000,10.0000,-132.6520,-379.5528,140.9347
1970.0000,11.0000,-124.7413,-390.1234,141.2941
1970.0000,12.0000,421.7262,158.6382,696.5529
1971.0000,1.0000,259.5187,44.9747,508.9894
1971.0000,2.0000,2254.3410,1969.0942,2538.1347
1971.0000,3.0000,1358.6196,1096.6065,1625.4155
1971.0000,4.0000,955.0500,728.1141,1197.8158
1971.0000,5.0000,1125.8744,904.2245,1367.7518
1971.0000,6.0000,840.9013,624.4906,1076.4941
1971.0000,7.0000,-47.4426,-240.9779,161.7914
1971.0000,8.0000,-128.8380,-342.2928,77.6599
1971.0000,9.0000,-118.2068,-332.9147,107.3413
1971.0000,10.0000,-562.6150,-760.6486,-370.3115
1971.0000,11.0000,-1020.0989,-1245.9115,-776.6470
1971.0000,12.0000,1161.6578,882.0860,1446.0063
1972.0000,1.0000,433.1223,214.0973,672.6797
1972.0000,2.0000,765.5660,521.4297,1032.2405
1972.0000,3.0000,2193.6271,1946.4641,2439.2552
1972.0000,4.0000,2631.7092,2369.6086,2885.8548
1972.0000,5.0000,1467.8695,1225.4710,1723.7853
1972.0000,6.0000,1468.2508,1207.3115,1727.6242
1972.0000,7.0000,707.9653,458.7516,980.0866
1972.0000,8.0000,201.0492,4.0373,429.4867
1972.0000,9.0000,490.5476,240.9754,755.6157
1972.0000,10.0000,-605.4970,-854.2131,-323.7929
1972.0000,11.0000,1292.5012,1018.6847,1589.6295
1972.0000,12.0000,1464.9396,1201.9690,1738.0490
1973.0000,1.0000,1110.2217,865.7367,1358.0190
1973.0000,2.0000,555.8047,308.4556,821.6521
1973.0000,3.0000,3388.7420,3130.4471,3652.6336
1973.0000,4.0000,1770.8608,1502.7042,2020.5932
1973.0000,5.0000,1498.1541,1256.4777,1733.7353
1973.0000,6.0000,1882.3319,1621.7118,2142.4324
1973.0000,7.0000,410.1852,177.9030,642.0014
1973.0000,8.0000,-154.7467,-347.1032,60.2205
1973.0000,9.0000,-1164.5100,-1359.3510,-936.7585
1973.0000,10.0000,-472.1251,-682.0464,-235.4252
1973.0000,11.0000,-108.7238,-386.1127,168.3858
1973.0000,12.0000,811.8052,548.9631,1096.8309
1974.0000,1.0000,1965.4312,1735.4445,2219.2227
1974.0000,2.0000,1384.1950,1081.0843,1661.7146
1974.0000,3.0000,2490.5149,2206.3999,2761.9732
1974.0000,4.0000,2063.2819,1799.2107,2334.3733
1974.0000,5.0000,1934.4041,1677.6358,2186.2122
1974.0000,6.0000,895.5662,675.6432,1148.8308
1974.0000,7.0000,-88.6634,-283.9498,122.7549
1974.0000,8.0000,-226.3858,-403.9798,-21.7449
1974.0000,9.0000,-835.4912,-1036.7286,-606.0125
1974.0000,10.0000,-1100.9355,-1289.4892,-890.9367
1974.0000,11.0000,807.4796,541.7034,1081.4089
1974.0000,12.0000,895.1362,645.3646,1146.7648
1975.0000,1.0000,1735.6118,1466.7804,2016.0167
1975.0000,2.0000,1923.8204,1625.9835,2215.7455
1975.0000,3.0000,1671.0684,1415.4504,1942.8969
1975.0000,4.0000,1269.7901,1027.1149,1525.9211
1975.0000,5.0000,1214.6296,945.1466,1473.8200
1975.0000,6.0000,1473.4712,1219.4953,1734.0175
1975.0000,7.0000,-132.3950,-307.3039,82.2316
1975.0000,8.0000,1243.2092,980.6199,1498.3224
1975.0000,9.0000,-562.6062,-806.4690,-310.3416
1975.0000,10.0000,-660.8399,-895.9612,-420.2699
1975.0000,11.0000,-148.5178,-379.0397,94.1827
1975.0000,12.0000,1111.5913,853.3208,1400.9857
1976.0000,1.0000,1262.1670,1008.1644,1533.3501
1976.0000,2.0000,3571.8549,3314.5478,3838.7126
1976.0000,3.0000,2851.0833,2588.7990,3125.2625
1976.0000,4.0000,1391.7642,1143.4165,1651.3199
1976.0000,5.0000,1165.0669,930.0507,1423.8748
1976.0000,6.0000,1136.4847,899.0490,1379.2938
1976.0000,7.0000,684.3236,440.0365,932.7715
1976.0000,8.0000,-469.4747,-663.0304,-225.4211
1976.0000,9.0000,-350.5655,-595.8657,-89.9349
1976.0000,10.0000,-892.8090,-1148.5168,-622.0788
1976.0000,11.0000,-960.1103,-1159.6437,-761.3461
1976.0000,12.0000,27.8749,-186.2061,261.9560
1977.0000,1.0000,489.3881,287.4680,701.1328
1977.0000,2.0000,1093.0365,835.4819,1358.5181
1977.0000,3.0000,2824.0518,2538.7957,3089.0121
1977.0000,4.0000,2670.2902,2413.6018,2941.0729
1977.0000,5.0000,940.1333,699.2278,1187.1922
1977.0000,6.0000,950.8981,736.7003,1193.0812
1977.0000,7.0000,891.9545,657.6490,1148.3995
1977.0000,8.0000,873.1577,622.4061,1107.0267
1977.0000,9.0000,1454.6939,1198.4829,1728.0952
1977.0000,10.0000,-1068.4339,-1320.8008,-815.8161
1977.0000,11.0000,278.1223,24.3898,551.6132
1977.0000,12.0000,2241.1206,2005.8005,2566.1260
1978.0000,1.0000,1165.3973,938.2273,1401.0142
1978.0000,2.0000,469.4650,241.1325,713.0182
1978.0000,3.0000,3171.9351,2896.9503,3424.1542
1978.0000,4.0000,2618.6328,2343.4843,2895.8899
1978.0000,5.0000,1624.4437,1370.0280,1867.2582
1978.0000,6.0000,962.6689,751.9959,1185.2379
1978.0000,7.0000,86.7177,-123.5738,308.7326
1978.0000,8.0000,10.5691,-160.9735,195.9461
1978.0000,9.0000,-447.8990,-636.7281,-241.8301
1978.0000,10.0000,-610.0473,-838.3493,-346.1119
1978.0000,11.0000,-488.7035,-706.9194,-240.5898
1978.0000,12.0000,459.0626,206.6213,705.8085
1979.0000,1.0000,1168.0233,920.4157,1415.8970
1979.0000,2.0000,1131.0403,876.2327,1385.3929
1979.0000,3.0000,2509.8847,2232.8726,2779.2270
1979.0000,4.0000,3026.4081,2781.2607,3290.2105
1979.0000,5.0000,1552.8005,1297.5078,1814.8687
1979.0000,6.0000,848.1882,612.3331,1106.8588
1979.0000,7.0000,533.3348,303.0657,779.9206
1979.0000,8.0000,262.5536,46.9847,515.4039
1979.0000,9.0000,-36.5441,-286.6695,217.4361
1979.0000,10.0000,-667.7439,-924.7682,-399.2031
1979.0000,11.0000,572.8205,300.6131,851.5856
1979.0000,12.0000,1475.0651,1223.2050,1728.9791
1980.0000,1.0000,426.1153,165.2301,681.9648
1980.0000,2.0000,374.5090,161.9327,614.6773
1980.0000,3.0000,2631.8758,2368.2902,2901.0815
1980.0000,4.0000,2282.9846,2019.8577,2546.9251
1980.0000,5.0000,1135.2432,901.9280,1387.9314
1980.0000,6.0000,1407.6489,1159.1737,1686.5773
1980.0000,7.0000,1150.0791,904.0094,1407.5450
1980.0000,8.0000,883.0201,644.6528,1133.6483
1980.0000,9.0000,-545.1377,-763.2619,-290.8488
1980.0000,10.0000,-1318.8734,-1551.7542,-1073.8948
1980.0000,11.0000,-510.5969,-769.3180,-262.6854
1980.0000,12.0000,238.4121,17.7107,462.1659
1981.0000,1.0000,175.8369,-23.5122,410.1200
1981.0000,2.0000,2549.3507,2274.4347,2839.5981
1981.0000,3.0000,667.4869,444.6724,920.0547
1981.0000,4.0000,2159.5405,1916.0876,2405.7301
1981.0000,5.0000,1282.0407,1016.7204,1545.5794
1981.0000,6.0000,2524.5713,2247.6545,2795.1358
1981.0000,7.0000,450.7514,247.4138,699.3706
1981.0000,8.0000,68.6266,-125.1372,291.5186
1981.0000,9.0000,371.6390,110.8725,628.5740
1981.0000,10.0000,9.5218,-276.0566,260.4814
1981.0000,11.0000,-227.2795,-480.7833,25.1074
1981.0000,12.0000,308.0932,55.7661,576.5086
1982.0000,1.0000,1306.3381,1026.7429,1557.6098
1982.0000,2.0000,1376.2024,1115.4323,1640.4941
1982.0000,3.0000,3640.2585,3377.8242,3900.0892
1982.0000,4.0000,1878.7743,1629.9050,2135.9232
1982.0000,5.0000,1349.7464,1098.1076,1590.4307
1982.0000,6.0000,1310.7949,1055.1750,1555.8358
1982.0000,7.0000,318.2656,115.5134,555.3031
1982.0000,8.0000,-494.0077,-685.0089,-283.3358
1982.0000,9.0000,-104.9123,-316.7855,137.2950
1982.0000,10.0000,-971.3133,-1177.1912,-743.0002
1982.0000,11.0000,1463.1484,1207.5043,1712.4887
1982.0000,12.0000,1561.3728,1292.5832,1823.1493
1983.0000,1.0000,453.6302,216.6958,702.8399
1983.0000,2.0000,577.8076,320.1277,855.7021
1983.0000,3.0000,1173.2854,942.9571,1435.9124
1983.0000,4.0000,2297.8071,2041.3200,2567.0713
1983.0000,5.0000,2124.6180,1855.1513,2376.2864
1983.0000,6.0000,964.8586,736.7425,1215.1632
1983.0000,7.0000,763.4571,500.0714,1019.9491
1983.0000,8.0000,-52.5517,-278.8141,220.9952
1983.0000,9.0000,-1092.3661,-1289.4800,-866.3575
1983.0000,10.0000,-617.4398,-853.7175,-381.4466
1983.0000,11.0000,982.4157,694.5185,1275.3804
1983.0000,12.0000,1308.0065,1038.6193,1585.6530
1984.0000,1.0000,633.7503,382.3216,911.1989
1984.0000,2.0000,2233.5463,1969.3943,2516.7928
1984.0000,3.0000,2184.8161,1933.9136,2439.8977
1984.0000,4.0000,2189.9969,1940.3857,2440.3215
1984.0000,5.0000,2202.4482,1952.7226,2444.6132
1984.0000,6.0000,1085.7052,852.0472,1343.3641
1984.0000,7.0000,114.3325,-87.4417,345.9508
1984.0000,8.0000,29.5433,-177.5135,255.7710
1984.0000,9.0000,-351.2726,-575.7384,-110.3161
1984.0000,10.0000,-467.6268,-664.0594,-244.2137
1984.0000,11.0000,-558.3532,-815.4367,-291.0511
1984.0000,12.0000,1053.1615,788.0523,1334.0703
1985.0000,1.0000,588.6318,342.8568,827.7088
1985.0000,2.0000,2536.1261,2260.9346,2847.4529
1985.0000,3.0000,3005.8718,2722.2382,3283.2266
1985.0000,4.0000,1705.0765,1442.0580,1967.7598
1985.0000,5.0000,869.6782,650.8225,1122.6978
1985.0000,6.0000,599.4664,369.4629,853.5066
1985.0000,7.0000,337.4264,144.9680,560.1155
1985.0000,8.0000,42.3936,-138.6983,265.6497
1985.0000,9.0000,-702.0931,-905.6203,-488.4643
1985.0000,10.0000,-475.6760,-706.6865,-231.3664
1985.0000,11.0000,2966.1592,2700.5980,3236.6099
1985.0000,12.0000,21.1116,-246.2186,290.3897
1986.0000,1.0000,1069.1834,813.1809,1315.9578
1986.0000,2.0000,1985.4869,1715.4303,2256.8147
1986.0000,3.0000,2032.4945,1778.2338,2295.4865
1986.0000,4.0000,1575.8292,1315.6243,1836.3575
1986.0000,5.0000,1499.8480,1249.4207,1747.9848
1986.0000,6.0000,1799.6059,1554.3384,2048.7945
1986.0000,7.0000,933.2997,669.5805,1175.2260
1986.0000,8.0000,-396.5262,-627.4694,-136.6761
1986.0000,9.0000,674.2712,406.1956,935.4803
1986.0000,10.0000,163.6372,-95.0045,414.4459
1986.0000,11.0000,-265.9174,-536.0141,-1.0738
1986.0000,12.0000,1173.9676,899.5529,1431.7170
1987.0000,1.0000,432.3258,182.6379,691.1368
1987.0000,2.0000,337.4044,100.4438,596.9145
1987.0000,3.0000,1090.1890,854.6119,1345.4501
1987.0000,4.0000,1601.3496,1338.6452,1864.9129
1987.0000,5.0000,748.8242,535.1643,987.4229
1987.0000,6.0000,1013.4211,783.3638,1244.5184
1987.0000,7.0000,471.0849,234.6379,740.7372
1987.0000,8.0000,90.0850,-144.3683,313.9937
1987.0000,9.0000,-352.4149,-574.3127,-124.3103
1987.0000,10.0000,-1120.1840,-1354.0734,-865.6562
1987.0000,11.0000,-275.1401,-520.0788,-30.5828
1987.0000,12.0000,842.1929,583.3666,1110.7785
1988.0000,1.0000,432.2075,157.2452,709.4165
1988.0000,2.0000,1060.0897,770.9937,1338.3108
1988.0000,3.0000,1180.6309,927.7296,1423.7310
1988.0000,4.0000,1229.0847,975.4807,1468.7229
1988.0000,5.0000,517.2833,329.6271,729.4237
1988.0000,6.0000,-185.9291,-331.9188,-4.8210
1988.0000,7.0000,413.1243,237.4699,602.6212
1988.0000,8.0000,-394.0042,-569.6321,-194.7754
1988.0000,9.0000,-822.3253,-1019.1441,-607.2012
1988.0000,10.0000,-852.6345,-1120.8428,-577.3937
1988.0000,11.0000,608.9473,350.8574,865.9244
1988.0000,12.0000,96.7299,-161.7751,342.7059
1989.0000,1.0000,957.9062,691.9169,1202.4289
1989.0000,2.0000,257.0363,26.5327,512.9696
1989.0000,3.0000,1063.1952,807.5996,1334.7790
1989.0000,4.0000,1635.7861,1362.6440,1917.3817
1989.0000,5.0000,2356.5260,2086.1771,2604.5027
1989.0000,6.0000,2065.9153,1807.0698,2363.3460
1989.0000,7.0000,410.6778,186.0919,655.5972
1989.0000,8.0000,-406.7618,-589.6169,-214.7959
1989.0000,9.0000,-659.0061,-881.1684,-414.2107
1989.0000,10.0000,-791.4931,-1007.0977,-555.7946
1989.0000,11.0000,-359.1780,-603.4381,-122.3376
1989.0000,12.0000,-46.5533,-257.2456,191.4897
1990.0000,1.0000,1652.1584,1390.9897,1919.7906
1990.0000,2.0000,3251.6238,2969.6546,3544.7164
1990.0000,3.0000,1195.8564,961.4550,1445.7952
1990.0000,4.0000,1720.1698,1468.2266,1988.8354
1990.0000,5.0000,2050.4488,1815.0237,2316.0506
1990.0000,6.0000,938.5457,701.3417,1175.6043
1990.0000,7.0000,721.1899,470.1885,955.0814
1990.0000,8.0000,547.7138,317.4610,783.1727
1990.0000,9.0000,37.4819,-249.8040,314.3355
1990.0000,10.0000,-34.1262,-303.3716,217.5973
1990.0000,11.0000,-222.5996,-456.0785,36.7063
1990.0000,12.0000,2836.6105,2577.6619,3100.8345
1991.0000,1.0000,1199.7621,903.4311,1463.2254
1991.0000,2.0000,1221.3384,970.1731,1479.7364
1991.0000,3.0000,1695.4311,1442.2126,1945.7493
