date,hour,02GA010,02GA018,02GA038,02GA047,02GB007,02GC002,02GC010,02GC018,02GD004,02GE007,02GG002,02GG003,02GG006,02GG009,02GG013,04159492,04159900,04160600,04161820,04164000,04165500,04166100,04177000,04196800,04197100,04207200,04208504,04213000,02GB001,02GB007,02GC002,02GC007,02GC018,02GC026,02GE007,02GG003,02GG009,02GG013,04159900,04160600,04165500,04166500,04174500,04176500,04177000,04193500,04195820,04198000,04199000,04199500,04200500,04208504,04209000,04212100,04213000,04213500,04214500,04215000,04215500
2011-01-12,00:00:00,17.3745417,9.7179375,5.2801500,9.3850833,3.6642375,6.1427000,4.4872292,4.9300042,5.8122958,1.5135958,11.8519833,17.4947208,3.0641792,6.5880500,2.4425042,15.0282833,5.6916750,4.6368125,10.9632917,14.1085250,22.5109667,1.5498917,2.1473375,5.3293208,3.4082792,3.4325750,33.2280875,8.3115708,80.5173250,3.6642375,6.1427000,7.0170875,4.9300042,9.7711458,1.5135958,17.4947208,6.5880500,2.4425042,5.6916750,4.6368125,22.5109667,3.8224583,24.1730042,31.2610000,2.1473375,133.5600458,11.6850417,29.2361125,9.1539667,6.7041458,10.3215875,33.2280875,5.5575333,26.7886625,8.3115708,22.4869083,8.3358167,3.9752333,7.5671125
2011-01-13,00:00:00,15.6781583,8.7663208,4.7257583,8.0604292,3.3837333,5.5571292,4.0088333,4.4294500,5.2353542,1.2099875,10.6993917,15.7477917,2.7334667,5.8684542,2.1831208,13.8135292,5.1819667,4.2429708,7.2736333,10.0382750,17.5256125,1.1930125,1.9878583,4.8039583,3.1508875,3.0082542,27.8993042,7.2568958,70.0676375,3.3837333,5.5571292,6.2976042,4.4294500,8.7872917,1.2099875,15.7477917,5.8684542,2.1831208,5.1819667,4.2429708,17.5256125,3.0843000,18.3542792,27.1827958,1.9878583,127.1691625,10.6883708,26.7672042,8.4004375,6.2109667,9.4354917,27.8993042,5.0837375,23.8768250,7.2568958,20.2249708,7.5647333,3.5942917,6.8781458
2011-01-14,00:00:00,14.3066875,7.9783083,4.2680500,7.4851750,3.2091250,5.0686583,3.6339333,4.0266417,4.7692542,1.1498542,9.7509833,14.3304542,2.4575542,5.2838500,1.9650750,12.7699500,4.8035500,3.9512708,7.2045375,9.7879000,16.8384333,1.1523167,1.8426042,4.4405917,2.9278208,2.8092583,26.4523542,6.7016917,64.5956292,3.2091250,5.0686583,5.7675500,4.0266417,7.9956417,1.1498542,14.3304542,5.2838500,1.9650750,4.8035500,3.9512708,16.8384333,2.9412583,17.5276667,25.5611708,1.8426042,117.4039583,9.9544375,24.8271292,7.9020250,5.8473375,8.8137125,26.4523542,4.7460042,21.9944667,6.7016917,18.6110833,6.9239167,3.2871667,6.3021625
2011-01-15,00:00:00,13.2286583,7.3124000,3.8852542,7.5543083,3.1149583,4.6757875,3.3323333,3.7045417,4.3892875,1.0937292,8.9657792,13.1496333,2.2247250,4.7908792,1.7766542,11.8622750,4.4837333,3.6965458,7.6220583,10.0706792,16.7796958,1.2285458,1.7225750,4.1165875,2.7280042,2.5783708,24.2156542,6.3046542,62.4951625,3.1149583,4.6757875,5.3577542,3.7045417,7.3410292,1.0937292,13.1496333,4.7908792,1.7766542,4.4837333,3.6965458,16.7796958,2.9428208,17.3953583,23.9104583,1.7225750,111.6542875,9.2852875,23.1263583,7.4377833,5.5114417,8.2559042,24.2156542,4.4429000,20.5237250,6.3046542,18.7327042,6.3900000,3.0399000,5.8187833
2011-01-16,00:00:00,11.9890083,6.7392792,3.5578208,6.3676625,2.8906250,4.2965375,3.0485500,3.3952792,4.0348000,0.9695000,8.2399542,12.0726958,2.0218917,4.3516000,1.6129167,11.0356000,4.1368625,3.4263667,6.1884625,8.5581417,14.7552917,0.9876583,1.6047167,3.8238042,2.5495458,2.3705458,22.7237792,5.6230167,60.5022292,2.8906250,4.2965375,4.9060375,3.3952792,6.7620167,0.9695000,12.0726958,4.3516000,1.6129167,4.1368625,3.4263667,14.7552917,2.5498292,15.7081875,22.5674125,1.6047167,104.0376292,8.6709500,21.6069375,7.0186958,5.1986500,7.7450208,22.7237792,4.1614500,18.4874208,5.6230167,17.8935000,5.9213083,2.8073375,5.3944708
2011-01-17,00:00:00,11.1945708,6.2415917,3.2765375,5.8331875,2.7490167,3.9884833,2.8118583,3.1471167,3.7213375,0.9020958,7.6327583,11.1557125,1.8447333,3.9714292,1.4689000,10.3065125,3.8667250,3.2162667,5.8154542,8.0631167,13.8844667,0.9358917,1.4972000,3.5617792,2.3890000,2.2077583,21.2161125,5.2315417,56.7030458,2.7490167,3.9884833,4.5512125,3.1471167,6.2593250,0.9020958,11.1557125,3.9714292,1.4689000,3.8667250,3.2162667,13.8844667,2.4225042,14.2866625,20.8851458,1.4972000,98.1021958,8.1215667,20.2332375,6.6335042,4.9201042,7.2592958,21.2161125,3.8901500,17.1444792,5.2315417,16.1507708,5.5140000,2.6147958,5.0277042
2011-01-18,00:00:00,10.5134708,5.8201250,3.0317750,5.6939542,2.6601542,4.2724083,2.6942042,3.1054917,3.5218417,0.9945792,7.3627917,10.7317083,1.7934292,3.8678667,1.3817208,10.1290125,3.7783417,3.2444000,14.5486667,23.3388292,32.5425500,4.7166750,2.3079208,3.4172542,2.2745792,3.0677667,27.5501667,5.1960750,51.5162542,2.6601542,4.2724083,4.3323833,3.1054917,5.9993875,0.9945792,10.7317083,3.8678667,1.3817208,3.7783417,3.2444000,32.5425500,11.0356333,19.4276958,21.0153125,2.3079208,95.4386875,7.9573708,19.4259542,6.7458958,4.9866917,8.2703458,27.5501667,4.2582667,16.6741167,5.1960750,14.2790750,5.2577917,2.5037333,4.8415500
2011-01-19,00:00:00,9.9784833,5.4685042,2.8391458,5.4306875,2.5625708,3.8022625,2.6291542,3.1120792,3.3998708,0.9687292,7.2759250,11.2752667,1.8893333,3.9285417,1.3976333,10.2272792,3.8985958,3.1577375,7.3279917,10.1702375,16.8341333,1.0099042,1.5116542,3.5026333,2.2348000,2.7682708,27.2195792,5.2643500,50.0391417,2.5625708,3.8022625,4.2640167,3.1120792,5.9900708,0.9687292,11.2752667,3.9285417,1.3976333,3.8985958,3.1577375,16.8341333,2.7145625,19.1853000,22.1621708,1.5116542,106.7256042,8.1777542,19.3850042,6.6981292,5.4078500,8.7699917,27.2195792,4.9056875,17.3042167,5.2643500,14.7134000,5.1007708,2.4298500,4.6772583
2011-01-20,00:00:00,9.3589000,5.1655542,2.6885875,5.0224667,2.4203500,3.7734333,2.5750917,3.1414667,3.2826917,0.8877000,7.3258833,11.2986333,2.0753167,4.2283375,1.5366583,9.8540000,3.6673458,3.0472667,5.8493333,7.9255500,13.5940583,0.9405208,1.4492000,3.3792208,2.1795125,2.1811792,21.2125458,5.1104958,45.8368625,2.4203500,3.7734333,4.0545208,3.1414667,5.7644458,0.8877000,11.2986333,4.2283375,1.5366583,3.6673458,3.0472667,13.5940583,2.4228500,13.6807583,19.5505708,1.4492000,95.8170708,7.3437500,18.5724250,6.2616208,5.0255333,7.9912333,21.2125458,4.3868125,16.9006792,5.1104958,13.2880000,4.7469833,2.2684292,4.3095292
2011-01-21,00:00:00,8.9281375,4.9198500,2.5633583,5.0114542,2.3561375,3.8556208,2.5939333,3.2573708,3.2076083,0.9242833,7.6036417,11.9387542,2.3135792,4.7645500,1.7306417,9.9572167,3.6805500,3.0841875,5.8778458,8.0017083,13.6486458,1.0038167,1.4276375,3.7160917,2.2320292,2.2593208,21.6955292,5.0990583,40.7691750,2.3561375,3.8556208,3.9578750,3.2573708,5.7666542,0.9242833,11.9387542,4.7645500,1.7306417,3.6805500,3.0841875,13.6486458,2.5210375,14.1496625,19.8249125,1.4276375,93.4407083,7.5585083,18.9409625,6.3375583,5.0645792,8.5840500,21.6955292,4.6152500,17.1573000,5.0990583,11.8188667,4.5627458,2.2094750,4.1316917
2011-01-22,00:00:00,8.4910042,4.6719958,2.4291208,4.5323250,2.2530208,3.8362333,2.5552375,3.2601083,3.0927542,0.9428417,7.6613875,12.1559125,2.3793750,4.9860333,1.8157000,10.0153083,3.6729292,3.0972875,5.3179458,7.4180833,13.0170667,0.9431458,1.4193375,3.7458792,2.2815417,2.1069542,20.6552125,4.9043250,40.5153333,2.2530208,3.8362333,3.8383292,3.2601083,5.6939333,0.9428417,12.1559125,4.9860333,1.8157000,3.6729292,3.0972875,13.0170667,2.4449125,13.0451667,19.4227500,1.4193375,99.3790542,7.6313708,19.2991333,6.2990083,5.1192000,8.9955208,20.6552125,4.7875000,17.0690167,4.9043250,12.0582000,4.3935792,2.1431292,3.9776500
2011-01-23,00:00:00,8.1045417,4.4425542,2.2973500,4.3770625,2.1908792,3.7419208,2.4843458,3.1644583,2.9689875,0.9806708,7.5133208,11.9870750,2.3321958,4.9476083,1.7962042,9.9597708,3.6618500,3.0936000,5.1524542,7.2820750,12.8501958,0.9281458,1.4053208,3.8565625,2.2994042,2.0878333,20.0562750,4.7980000,36.6838333,2.1908792,3.7419208,3.7479333,3.1644583,5.5636917,0.9806708,11.9870750,4.9476083,1.7962042,3.6618500,3.0936000,12.8501958,2.4173167,12.6899000,19.1403958,1.4053208,101.5607917,7.6956375,19.6111542,6.3456542,5.2082500,9.2555500,20.0562750,4.8998542,16.6953250,4.7980000,11.3318125,4.2427375,2.0851833,3.8294583
2011-01-24,00:00:00,7.7206083,4.2176208,2.1676042,4.2734208,2.1219500,3.5961000,2.3740792,3.0143125,2.8267708,0.9329875,7.2179917,11.4873458,2.2074333,4.7100458,1.7095083,9.7458958,3.5865583,3.0433792,5.2494042,7.3056208,12.8043750,0.9659292,1.4015333,3.8636833,2.2768208,2.0413417,20.4192042,4.6612167,33.9157667,2.1219500,3.5961000,3.6197792,3.0143125,5.3549125,0.9329875,11.4873458,4.7100458,1.7095083,3.5865583,3.0433792,12.8043750,2.4329333,12.7864875,18.7698042,1.4015333,103.2072167,7.6452500,19.6321167,6.3213833,5.2265583,9.2600625,20.4192042,4.8900167,16.1394417,4.6612167,10.5825250,4.0748708,1.9963500,3.6805958
2011-01-25,00:00:00,7.3818167,4.0154792,2.0531500,4.2141042,2.0725667,3.4347667,2.2663042,2.8614833,2.6902625,0.9330875,6.8866000,10.9241833,2.0603750,4.4173625,1.5978583,9.4561333,3.4955167,2.9722417,5.4211542,7.5586958,12.9827708,0.9486542,1.3574708,3.7988042,2.2286333,2.0503125,20.3136250,4.4569667,34.1359292,2.0725667,3.4347667,3.5222333,2.8614833,5.1395542,0.9330875,10.9241833,4.4173625,1.5978583,3.4955167,2.9722417,12.9827708,2.4380667,13.0275875,19.2467667,1.3574708,103.0226667,7.4852917,19.3630250,6.2425083,5.1821375,9.0871000,20.3136250,4.7998042,15.2599250,4.4569667,10.1897000,3.9221375,1.9196458,3.5436708
2011-01-26,00:00:00,7.0534250,3.8322750,1.9527042,3.9874542,1.9937958,3.2604542,2.1463708,2.6949167,2.5448958,0.8520292,6.5257625,10.2876500,1.9101917,4.1084708,1.4802583,9.0994417,3.3705250,2.8717417,5.2329042,7.2022417,12.4212500,0.8694208,1.2990250,3.6723333,2.1553667,1.9209583,19.2751042,4.2059333,32.6656458,1.9937958,3.2604542,3.3743042,2.6949167,4.9004333,0.8520292,10.2876500,4.1084708,1.4802583,3.3705250,2.8717417,12.4212500,2.2430500,12.8309167,18.0401333,1.2990250,101.7352583,7.2446833,18.8278375,6.0691542,5.0535292,8.7543833,19.2751042,4.6151958,14.4287708,4.2059333,9.7773500,3.7624875,1.8398792,3.3972417
2011-01-27,00:00:00,6.7590792,3.6670583,1.8657833,3.8683917,1.9340000,3.1048083,2.0396333,2.5485125,2.4198750,0.8384375,6.1780292,9.6793917,1.7693458,3.8135542,1.3675042,8.7227833,3.2331667,2.7583417,5.1165708,6.9978667,12.0912375,0.9197083,1.2556417,3.5149375,2.0709542,1.8350542,18.3896750,4.1267250,31.5178208,1.9340000,3.1048083,3.2463500,2.5485125,4.6749208,0.8384375,9.6793917,3.8135542,1.3675042,3.2331667,2.7583417,12.0912375,2.1921833,12.5753875,17.3558167,1.2556417,97.9466000,6.9801250,18.1378792,5.8866042,4.9041458,8.3595125,18.3896750,4.3962583,13.9089542,4.1267250,9.0630458,3.6102792,1.7635417,3.2625042
2011-01-28,00:00:00,6.4889333,3.5190958,1.7878792,3.7531958,1.8755167,2.9554917,1.9439458,2.4167500,2.3064500,0.8731167,5.8473333,9.1145042,1.6353750,3.5281083,1.2596125,8.3432000,3.1014667,2.6507708,5.6503167,7.5204417,12.4541250,0.8976917,1.1993375,3.3809750,1.9832667,1.8371708,18.2800083,4.0498875,30.0717000,1.8755167,2.9554917,3.1397292,2.4167500,4.4645875,0.8731167,9.1145042,3.5281083,1.2596125,3.1014667,2.6507708,12.4541250,2.2572375,13.2851042,17.4991583,1.1993375,94.4961625,6.7552958,17.4414917,5.7531708,4.7560625,7.9979375,18.2800083,4.1941625,13.3716000,4.0498875,8.8037875,3.4656417,1.6906708,3.1322083
2011-01-29,00:00:00,6.2405792,3.3756542,1.7068833,3.6418583,1.8293625,2.8201625,1.8602958,2.3004542,2.2146750,0.9163417,5.5498708,8.6047750,1.5126917,3.2678250,1.1556292,7.9793250,2.9860583,2.5555458,6.7992375,8.4835292,13.2969583,1.1130458,1.1366708,3.1644750,1.8905583,1.7060917,17.1134875,4.0320417,28.0046958,1.8293625,2.8201625,3.0580750,2.3004542,4.2699375,0.9163417,8.6047750,3.2678250,1.1556292,2.9860583,2.5555458,13.2969583,2.4022917,13.6611417,16.4802792,1.1366708,90.8129833,6.3690667,16.6294458,5.4884333,4.5569083,7.5209042,17.1134875,3.9416333,12.7397875,4.0320417,8.4467333,3.3285792,1.6224167,3.0098000
2011-01-30,00:00:00,5.9977583,3.2440667,1.6372917,3.4669625,1.7659333,2.6729167,1.7648000,2.1644875,2.1163167,0.7106000,5.2269292,8.0735917,1.3951250,2.9991583,1.0573250,7.6053875,2.8346000,2.4225708,4.8788458,6.6915083,11.2686625,0.7455042,1.0806792,2.9797417,1.7966292,1.6145250,16.2307542,3.5095333,26.8162750,1.7659333,2.6729167,2.9136542,2.1644875,4.0785417,0.7106000,8.0735917,2.9991583,1.0573250,2.8346000,2.4225708,11.2686625,1.9242583,12.7592417,16.0495792,1.0806792,86.4465875,6.0384750,15.7472458,5.2718458,4.3701042,7.1159208,16.2307542,3.7278917,11.9484042,3.5095333,8.1202333,3.2009292,1.5574583,2.8956000
2011-01-31,00:00:00,5.7668458,3.1197625,1.5702167,3.2775542,1.7074167,2.5443208,1.6763208,2.0426792,2.0241292,0.6620625,4.9499208,7.6013250,1.2904208,2.7670500,0.9668333,7.2498167,2.6755125,2.3003958,4.2202000,5.8764625,10.1200292,0.6909708,1.0111583,2.7839875,1.7024167,1.4874792,14.8203250,3.3026000,25.5916875,1.7074167,2.5443208,2.7822250,2.0426792,3.8886208,0.6620625,7.6013250,2.7670500,0.9668333,2.6755125,2.3003958,10.1200292,1.8109042,11.0646083,14.7298917,1.0111583,80.9731083,5.7052583,14.9140625,5.0176833,4.1607708,6.7023000,14.8203250,3.5076500,11.2301125,3.3026000,7.7695292,3.0763375,1.4951833,2.7865125
2011-02-01,00:00:00,5.5478875,2.9958292,1.4990667,3.1421917,1.6590875,2.4261417,1.5999875,1.9305042,1.9417833,0.6374000,4.6955000,7.1750250,1.1933083,2.5539917,0.8822667,6.9135250,2.5386375,2.1905833,3.9586250,5.4736083,9.5488792,0.6635750,1.0437833,3.1196333,1.6104583,1.7293875,17.1160417,3.5912375,24.2506208,1.6590875,2.4261417,2.6861583,1.9305042,3.7185208,0.6374000,7.1750250,2.5539917,0.8822667,2.5386375,2.1905833,9.5488792,1.7024125,10.6472167,14.1071583,1.0437833,78.7361417,5.6967375,14.4893500,5.2433458,4.1473917,6.6842917,17.1160417,3.4423167,11.2449042,3.5912375,7.4672667,2.9624042,1.4378208,2.6836958
2011-02-02,00:00:00,5.3723750,2.8836958,1.4380250,3.6732042,1.6978167,2.3565375,1.5606792,1.8892750,1.8935208,0.9276458,4.5122875,6.8495208,1.1075708,2.3826708,0.8044083,6.6194292,2.5279917,2.1682875,9.9791167,11.4464708,15.9839208,1.7116125,1.0346833,3.0010917,1.5736125,4.6617708,44.7121500,6.1348000,24.1674875,1.6978167,2.3565375,2.7169542,1.8892750,3.5860000,0.9276458,6.8495208,2.3826708,0.8044083,2.5279917,2.1682875,15.9839208,2.9996917,18.4409417,18.2720292,1.0346833,81.6203708,5.4323042,14.9322750,5.4851833,4.4808667,8.7158542,44.7121500,4.5956292,13.3338458,6.1348000,7.9514625,3.2410167,1.4653208,3.5109625
2011-02-03,00:00:00,5.1723875,2.7735667,1.3721917,3.1580208,1.5816000,2.2045250,1.4693417,1.7492000,1.7927958,0.6188458,4.2416375,6.4593750,1.0219292,2.1787833,0.7339708,6.2898708,2.3195917,2.0003000,3.7923750,5.2913500,9.0731167,0.6006917,0.8675917,2.4382000,1.5117083,1.9182708,20.0762000,6.3099625,27.3928083,1.5816000,2.2045250,2.5259792,1.7492000,3.4322125,0.6188458,6.4593750,2.1787833,0.7339708,2.3195917,2.0003000,9.0731167,1.5768125,10.4050125,15.8352542,0.8675917,84.5170750,4.8000083,13.6980875,4.6558708,4.3215083,7.1795792,20.0762000,4.0336667,15.3811833,6.3099625,8.6115125,3.1796417,1.4626500,2.9811417
2011-02-04,00:00:00,4.9597375,2.6609875,1.3081375,2.7648125,1.5088667,2.1038042,1.3962833,1.6581625,1.7124167,0.5416833,4.0219708,6.0978000,0.9478250,2.0100125,0.6686833,6.0053792,2.1813500,1.8995167,3.3815667,4.7335542,8.2507792,0.5538083,0.8138833,2.3267000,1.4815042,1.8031625,18.1688250,6.3315167,22.5015708,1.5088667,2.1038042,2.3942917,1.6581625,3.2754083,0.5416833,6.0978000,2.0100125,0.6686833,2.1813500,1.8995167,8.2507792,1.4632542,8.7908917,12.0664250,0.8138833,69.9001958,4.4590750,12.5550708,4.5264792,4.0826333,7.1679292,18.1688250,3.9178417,15.1542625,6.3315167,7.8053833,2.9939417,1.3976875,2.7937917
2011-02-05,00:00:00,4.7856292,2.5637875,1.2559625,2.8917000,1.4673667,2.0543833,1.3371458,1.6262375,1.6653875,0.8011458,3.8526417,5.8079750,0.8817125,1.8643875,0.6136583,5.7423625,2.0737500,1.8157958,3.2665500,4.5096417,7.9491958,0.6317458,0.8710250,2.4171417,1.4962250,2.0618750,21.0186792,8.3840333,20.9946958,1.4673667,2.0543833,2.3440958,1.6262375,3.1419375,0.8011458,5.8079750,1.8643875,0.6136583,2.0737500,1.8157958,7.9491958,1.4529625,8.2002000,11.3856542,0.8710250,62.2517875,4.3130250,12.4906167,4.7200333,4.1935875,7.7599958,21.0186792,4.1645125,17.9636167,8.3840333,8.0987333,3.3301167,1.4335125,3.7138292
