    Daily Discharge (m3/s) (PARAM = 1) 
 ID,PARAM,Date,Value,SYM 
02FE015,1,1989/01/01,54.50,
02FE015,1,1989/01/02,42.20,
02FE015,1,1989/01/03,37.70,
02FE015,1,1989/01/04,27.70,
02FE015,1,1989/01/05,17.30,
02FE015,1,1989/01/06,28.10,
02FE015,1,1989/01/07,38.40,
02FE015,1,1989/01/08,81.40,
02FE015,1,1989/01/09,108.00,E
02FE015,1,1989/01/10,177.00,
02FE015,1,1989/01/11,147.00,
02FE015,1,1989/01/12,108.00,
02FE015,1,1989/01/13,68.50,B
02FE015,1,1989/01/14,64.00,B
02FE015,1,1989/01/15,57.50,B
02FE015,1,1989/01/16,50.30,B
02FE015,1,1989/01/17,37.20,B
02FE015,1,1989/01/18,30.00,B
02FE015,1,1989/01/19,28.20,B
02FE015,1,1989/01/20,27.00,B
02FE015,1,1989/01/21,25.40,B
02FE015,1,1989/01/22,21.80,B
02FE015,1,1989/01/23,23.20,B
02FE015,1,1989/01/24,25.70,B
02FE015,1,1989/01/25,28.00,B
02FE015,1,1989/01/26,33.40,B
02FE015,1,1989/01/27,47.20,B
02FE015,1,1989/01/28,54.40,B
02FE015,1,1989/01/29,40.00,
02FE015,1,1989/01/30,51.90,
02FE015,1,1989/01/31,71.40,
02FE015,1,1989/02/01,83.20,
02FE015,1,1989/02/02,88.60,B
02FE015,1,1989/02/03,66.00,B
02FE015,1,1989/02/04,41.00,B
02FE015,1,1989/02/05,32.50,B
02FE015,1,1989/02/06,21.00,B
02FE015,1,1989/02/07,16.70,B
02FE015,1,1989/02/08,14.60,B
02FE015,1,1989/02/09,13.80,B
02FE015,1,1989/02/10,13.40,B
02FE015,1,1989/02/11,13.10,B
02FE015,1,1989/02/12,13.50,B
02FE015,1,1989/02/13,13.70,B
02FE015,1,1989/02/14,13.90,B
02FE015,1,1989/02/15,14.10,B
02FE015,1,1989/02/16,13.80,B
02FE015,1,1989/02/17,13.00,B
02FE015,1,1989/02/18,12.50,B
02FE015,1,1989/02/19,12.00,B
02FE015,1,1989/02/20,11.80,B
02FE015,1,1989/02/21,11.60,B
02FE015,1,1989/02/22,11.90,B
02FE015,1,1989/02/23,11.50,B
02FE015,1,1989/02/24,11.20,B
02FE015,1,1989/02/25,10.90,B
02FE015,1,1989/02/26,10.80,B
02FE015,1,1989/02/27,10.70,B
02FE015,1,1989/02/28,10.70,B
02FE015,1,1989/03/01,10.80,B
02FE015,1,1989/03/02,10.70,B
02FE015,1,1989/03/03,10.70,B
02FE015,1,1989/03/04,10.60,B
02FE015,1,1989/03/05,10.60,B
02FE015,1,1989/03/06,10.80,B
02FE015,1,1989/03/07,11.10,B
02FE015,1,1989/03/08,11.30,B
