    Daily Discharge (m3/s) (PARAM = 1) 
 ID,PARAM,Date,Value,SYM 
02GE003,1,1938/02/01,,
02GE003,1,1938/02/02,,
02GE003,1,1938/02/03,,
02GE003,1,1938/02/04,,
02GE003,1,1938/02/05,,
02GE003,1,1938/02/06,,
02GE003,1,1938/02/07,,
02GE003,1,1938/02/08,,
02GE003,1,1938/02/09,,
02GE003,1,1938/02/10,586.00,
02GE003,1,1938/02/11,388.00,
02GE003,1,1938/02/12,237.00,
02GE003,1,1938/02/13,257.00,
02GE003,1,1938/02/14,382.00,
02GE003,1,1938/02/15,445.00,
02GE003,1,1938/02/16,394.00,
02GE003,1,1938/02/17,191.00,
02GE003,1,1938/02/18,163.00,
02GE003,1,1938/02/19,259.00,
02GE003,1,1938/02/20,317.00,
02GE003,1,1938/02/21,206.00,
02GE003,1,1938/02/22,122.00,
02GE003,1,1938/02/23,90.90,
02GE003,1,1938/02/24,74.20,
02GE003,1,1938/02/25,62.00,
02GE003,1,1938/02/26,53.00,
02GE003,1,1938/02/27,46.20,
02GE003,1,1938/02/28,42.80,
02GE003,1,1938/03/01,35.70,
02GE003,1,1938/03/02,39.90,
02GE003,1,1938/03/03,50.10,
02GE003,1,1938/03/04,57.50,
02GE003,1,1938/03/05,68.50,
02GE003,1,1938/03/06,61.40,
02GE003,1,1938/03/07,66.00,
02GE003,1,1938/03/08,63.10,
02GE003,1,1938/03/09,56.90,
02GE003,1,1938/03/10,48.40,
02GE003,1,1938/03/11,46.40,
02GE003,1,1938/03/12,49.00,
02GE003,1,1938/03/13,57.50,
02GE003,1,1938/03/14,91.20,
02GE003,1,1938/03/15,90.60,
02GE003,1,1938/03/16,89.80,
02GE003,1,1938/03/17,163.00,
02GE003,1,1938/03/18,211.00,
02GE003,1,1938/03/19,214.00,
02GE003,1,1938/03/20,151.00,
02GE003,1,1938/03/21,148.00,
02GE003,1,1938/03/22,171.00,
02GE003,1,1938/03/23,160.00,
02GE003,1,1938/03/24,168.00,
02GE003,1,1938/03/25,297.00,
02GE003,1,1938/03/26,247.00,
02GE003,1,1938/03/27,156.00,
02GE003,1,1938/03/28,115.00,
02GE003,1,1938/03/29,91.20,
02GE003,1,1938/03/30,88.30,
02GE003,1,1938/03/31,153.00,
02GE003,1,1938/04/01,90.90,
02GE003,1,1938/04/02,94.00,
02GE003,1,1938/04/03,81.30,
02GE003,1,1938/04/04,71.10,
02GE003,1,1938/04/05,59.50,
02GE003,1,1938/04/06,38.20,
02GE003,1,1938/04/07,51.30,
02GE003,1,1938/04/08,75.60,
02GE003,1,1938/04/09,78.20,
02GE003,1,1938/04/10,68.50,
02GE003,1,1938/04/11,60.30,
02GE003,1,1938/04/12,51.80,
02GE003,1,1938/04/13,60.30,
02GE003,1,1938/04/14,69.10,
02GE003,1,1938/04/15,67.10,
02GE003,1,1938/04/16,45.00,
02GE003,1,1938/04/17,37.70,
02GE003,1,1938/04/18,34.80,
02GE003,1,1938/04/19,32.00,
02GE003,1,1938/04/20,30.00,
02GE003,1,1938/04/21,26.30,
02GE003,1,1938/04/22,25.50,
02GE003,1,1938/04/23,25.80,
02GE003,1,1938/04/24,22.90,
02GE003,1,1938/04/25,19.70,
02GE003,1,1938/04/26,18.10,
02GE003,1,1938/04/27,17.80,
02GE003,1,1938/04/28,16.40,
02GE003,1,1938/04/29,16.10,
02GE003,1,1938/04/30,15.70,
02GE003,1,1938/05/01,17.80,
02GE003,1,1938/05/02,17.10,
02GE003,1,1938/05/03,16.40,
02GE003,1,1938/05/04,15.10,
02GE003,1,1938/05/05,15.10,
02GE003,1,1938/05/06,14.40,
02GE003,1,1938/05/07,13.70,
02GE003,1,1938/05/08,13.20,
02GE003,1,1938/05/09,12.20,
02GE003,1,1938/05/10,12.20,
02GE003,1,1938/05/11,13.70,
02GE003,1,1938/05/12,13.70,
02GE003,1,1938/05/13,12.20,
02GE003,1,1938/05/14,11.40,
02GE003,1,1938/05/15,11.00,
02GE003,1,1938/05/16,13.20,
02GE003,1,1938/05/17,12.20,
02GE003,1,1938/05/18,12.90,
02GE003,1,1938/05/19,13.20,
02GE003,1,1938/05/20,35.70,
02GE003,1,1938/05/21,46.20,
02GE003,1,1938/05/22,47.90,
02GE003,1,1938/05/23,45.60,
02GE003,1,1938/05/24,42.80,
02GE003,1,1938/05/25,41.90,
02GE003,1,1938/05/26,41.60,
02GE003,1,1938/05/27,37.40,
02GE003,1,1938/05/28,32.80,
02GE003,1,1938/05/29,25.20,
02GE003,1,1938/05/30,21.80,
02GE003,1,1938/05/31,18.40,
02GE003,1,1939/03/01,,
02GE003,1,1939/03/02,,
02GE003,1,1939/03/03,,
02GE003,1,1939/03/04,,
02GE003,1,1939/03/05,,
02GE003,1,1939/03/06,,
02GE003,1,1939/03/07,,
02GE003,1,1939/03/08,,
02GE003,1,1939/03/09,,
02GE003,1,1939/03/10,,
02GE003,1,1939/03/11,,
02GE003,1,1939/03/12,,
02GE003,1,1939/03/13,,
02GE003,1,1939/03/14,,
02GE003,1,1939/03/15,,
02GE003,1,1939/03/16,,
02GE003,1,1939/03/17,,
02GE003,1,1939/03/18,,
02GE003,1,1939/03/19,,
02GE003,1,1939/03/20,,
02GE003,1,1939/03/21,,
02GE003,1,1939/03/22,,
02GE003,1,1939/03/23,,
02GE003,1,1939/03/24,,
02GE003,1,1939/03/25,59.50,
02GE003,1,1939/03/26,200.00,
02GE003,1,1939/03/27,297.00,
02GE003,1,1939/03/28,326.00,
02GE003,1,1939/03/29,234.00,
02GE003,1,1939/03/30,151.00,
02GE003,1,1939/03/31,163.00,
02GE003,1,1939/04/01,167.00,
02GE003,1,1939/04/02,179.00,
02GE003,1,1939/04/03,195.00,
02GE003,1,1939/04/04,167.00,
02GE003,1,1939/04/05,126.00,
02GE003,1,1939/04/06,79.30,
02GE003,1,1939/04/07,60.60,
02GE003,1,1939/04/08,52.70,
02GE003,1,1939/04/09,49.30,
02GE003,1,1939/04/10,49.80,
02GE003,1,1939/04/11,52.70,
02GE003,1,1939/04/12,174.00,
02GE003,1,1939/04/13,173.00,
02GE003,1,1939/04/14,119.00,
02GE003,1,1939/04/15,160.00,
02GE003,1,1939/04/16,158.00,
02GE003,1,1939/04/17,168.00,
02GE003,1,1939/04/18,229.00,
02GE003,1,1939/04/19,428.00,
02GE003,1,1939/04/20,428.00,
02GE003,1,1939/04/21,357.00,
02GE003,1,1939/04/22,240.00,
02GE003,1,1939/04/23,204.00,
02GE003,1,1939/04/24,176.00,
02GE003,1,1939/04/25,125.00,
02GE003,1,1939/04/26,94.60,
02GE003,1,1939/04/27,68.00,
02GE003,1,1939/04/28,60.00,
02GE003,1,1939/04/29,52.70,
02GE003,1,1939/04/30,42.50,
02GE003,1,1939/05/01,36.20,
