    Daily Discharge (m3/s) (PARAM = 1) 
 ID,PARAM,Date,Value,SYM 
02EA011,1,1973/08/01,,
02EA011,1,1973/08/02,,
02EA011,1,1973/08/03,,
02EA011,1,1973/08/04,,
02EA011,1,1973/08/05,,
02EA011,1,1973/08/06,,
02EA011,1,1973/08/07,,
02EA011,1,1973/08/08,,
02EA011,1,1973/08/09,,
02EA011,1,1973/08/10,,
02EA011,1,1973/08/11,,
02EA011,1,1973/08/12,,
02EA011,1,1973/08/13,,
02EA011,1,1973/08/14,,
02EA011,1,1973/08/15,,
02EA011,1,1973/08/16,,
02EA011,1,1973/08/17,,
02EA011,1,1973/08/18,,
02EA011,1,1973/08/19,,
02EA011,1,1973/08/20,,
02EA011,1,1973/08/21,,
02EA011,1,1973/08/22,,
02EA011,1,1973/08/23,,
02EA011,1,1973/08/24,19.60,
02EA011,1,1973/08/25,18.90,
02EA011,1,1973/08/26,18.50,
02EA011,1,1973/08/27,17.60,
02EA011,1,1973/08/28,17.10,
02EA011,1,1973/08/29,16.50,
02EA011,1,1973/08/30,15.90,
02EA011,1,1973/08/31,15.10,
02EA011,1,1973/09/01,14.30,
02EA011,1,1973/09/02,13.60,
02EA011,1,1973/09/03,13.10,
02EA011,1,1973/09/04,13.00,
02EA011,1,1973/09/05,12.90,
02EA011,1,1973/09/06,12.90,
02EA011,1,1973/09/07,12.70,
02EA011,1,1973/09/08,12.30,
02EA011,1,1973/09/09,11.30,
02EA011,1,1973/09/10,10.50,
02EA011,1,1973/09/11,9.91,
02EA011,1,1973/09/12,8.95,
02EA011,1,1973/09/13,7.82,
02EA011,1,1973/09/14,7.05,
02EA011,1,1973/09/15,6.09,
02EA011,1,1973/09/16,5.30,
02EA011,1,1973/09/17,5.04,
02EA011,1,1973/09/18,4.59,
02EA011,1,1973/09/19,4.02,
02EA011,1,1973/09/20,4.19,
02EA011,1,1973/09/21,5.75,
02EA011,1,1973/09/22,6.31,
02EA011,1,1973/09/23,7.19,
02EA011,1,1973/09/24,7.45,
02EA011,1,1973/09/25,7.59,
02EA011,1,1973/09/26,8.38,
02EA011,1,1973/09/27,9.06,
02EA011,1,1973/09/28,9.97,
02EA011,1,1973/09/29,10.40,
02EA011,1,1973/09/30,11.10,
02EA011,1,1973/10/01,11.50,
02EA011,1,1973/10/02,12.50,
02EA011,1,1973/10/03,13.30,
02EA011,1,1973/10/04,15.10,
02EA011,1,1973/10/05,15.60,
02EA011,1,1973/10/06,15.90,
02EA011,1,1973/10/07,16.10,
02EA011,1,1973/10/08,16.60,
02EA011,1,1973/10/09,17.40,
02EA011,1,1973/10/10,18.30,
02EA011,1,1973/10/11,19.10,
02EA011,1,1973/10/12,20.40,
02EA011,1,1973/10/13,25.20,
