    Daily Discharge (m3/s) (PARAM = 1) 
 ID,PARAM,Date,Value,SYM 
02HM003,1,1958/07/01,,
02HM003,1,1958/07/02,,
02HM003,1,1958/07/03,,
02HM003,1,1958/07/04,,
02HM003,1,1958/07/05,,
02HM003,1,1958/07/06,,
02HM003,1,1958/07/07,,
02HM003,1,1958/07/08,,
02HM003,1,1958/07/09,,
02HM003,1,1958/07/10,,
02HM003,1,1958/07/11,,
02HM003,1,1958/07/12,,
02HM003,1,1958/07/13,,
02HM003,1,1958/07/14,,
02HM003,1,1958/07/15,,
02HM003,1,1958/07/16,,
02HM003,1,1958/07/17,1.15,
02HM003,1,1958/07/18,0.73,
02HM003,1,1958/07/19,1.21,
02HM003,1,1958/07/20,1.12,
02HM003,1,1958/07/21,0.62,
02HM003,1,1958/07/22,0.52,
02HM003,1,1958/07/23,0.48,
02HM003,1,1958/07/24,0.48,
02HM003,1,1958/07/25,0.52,
02HM003,1,1958/07/26,0.54,
02HM003,1,1958/07/27,0.37,
02HM003,1,1958/07/28,0.29,
02HM003,1,1958/07/29,0.31,
02HM003,1,1958/07/30,0.31,
02HM003,1,1958/07/31,0.28,
02HM003,1,1958/08/01,0.28,
02HM003,1,1958/08/02,0.19,
02HM003,1,1958/08/03,0.17,
02HM003,1,1958/08/04,0.16,
02HM003,1,1958/08/05,0.14,
02HM003,1,1958/08/06,0.16,
02HM003,1,1958/08/07,0.16,
02HM003,1,1958/08/08,0.16,
02HM003,1,1958/08/09,0.11,
02HM003,1,1958/08/10,0.14,
02HM003,1,1958/08/11,0.12,
02HM003,1,1958/08/12,0.17,
02HM003,1,1958/08/13,0.19,
02HM003,1,1958/08/14,0.23,
02HM003,1,1958/08/15,0.16,
02HM003,1,1958/08/16,0.21,
02HM003,1,1958/08/17,0.12,
02HM003,1,1958/08/18,0.11,E
02HM003,1,1958/08/19,0.08,E
02HM003,1,1958/08/20,0.11,E
02HM003,1,1958/08/21,0.17,
02HM003,1,1958/08/22,0.21,
02HM003,1,1958/08/23,0.30,
02HM003,1,1958/08/24,0.16,
02HM003,1,1958/08/25,0.26,
02HM003,1,1958/08/26,0.26,
02HM003,1,1958/08/27,0.21,
02HM003,1,1958/08/28,0.18,
02HM003,1,1958/08/29,0.17,
02HM003,1,1958/08/30,0.21,
02HM003,1,1958/08/31,0.16,
02HM003,1,1958/09/01,0.19,
02HM003,1,1958/09/02,0.14,
02HM003,1,1958/09/03,0.13,
02HM003,1,1958/09/04,0.23,
02HM003,1,1958/09/05,0.18,
02HM003,1,1958/09/06,0.17,
02HM003,1,1958/09/07,0.20,
02HM003,1,1958/09/08,0.27,
02HM003,1,1958/09/09,0.30,
02HM003,1,1958/09/10,0.31,
02HM003,1,1958/09/11,0.34,
02HM003,1,1958/09/12,0.24,
02HM003,1,1958/09/13,0.29,
02HM003,1,1958/09/14,0.30,
02HM003,1,1958/09/15,0.31,
02HM003,1,1958/09/16,0.30,
02HM003,1,1958/09/17,0.31,
02HM003,1,1958/09/18,0.31,
02HM003,1,1958/09/19,0.32,
02HM003,1,1958/09/20,0.32,
02HM003,1,1958/09/21,0.36,
02HM003,1,1958/09/22,0.32,
02HM003,1,1958/09/23,0.32,
02HM003,1,1958/09/24,0.31,
02HM003,1,1958/09/25,0.31,
02HM003,1,1958/09/26,0.30,
02HM003,1,1958/09/27,0.30,
02HM003,1,1958/09/28,0.31,
02HM003,1,1958/09/29,0.30,
02HM003,1,1958/09/30,0.28,
02HM003,1,1958/10/01,0.31,
02HM003,1,1958/10/02,0.34,
02HM003,1,1958/10/03,0.36,
02HM003,1,1958/10/04,0.34,
02HM003,1,1958/10/05,0.36,
02HM003,1,1958/10/06,0.34,
02HM003,1,1958/10/07,0.31,
02HM003,1,1958/10/08,0.34,
02HM003,1,1958/10/09,0.34,
02HM003,1,1958/10/10,0.34,
02HM003,1,1958/10/11,0.34,
02HM003,1,1958/10/12,0.31,
02HM003,1,1958/10/13,0.31,
02HM003,1,1958/10/14,0.28,
02HM003,1,1958/10/15,0.28,
02HM003,1,1958/10/16,0.28,
02HM003,1,1958/10/17,0.28,
02HM003,1,1958/10/18,0.28,
02HM003,1,1958/10/19,0.28,
02HM003,1,1958/10/20,0.25,
02HM003,1,1958/10/21,0.25,
02HM003,1,1958/10/22,0.28,
02HM003,1,1958/10/23,0.28,
02HM003,1,1958/10/24,0.28,
02HM003,1,1958/10/25,0.31,
02HM003,1,1958/10/26,0.34,
02HM003,1,1958/10/27,0.36,
02HM003,1,1958/10/28,0.39,
02HM003,1,1958/10/29,0.51,
02HM003,1,1958/10/30,0.51,
02HM003,1,1958/10/31,0.53,
02HM003,1,1958/11/01,0.53,
02HM003,1,1958/11/02,0.53,
02HM003,1,1958/11/03,0.51,
02HM003,1,1958/11/04,0.53,
02HM003,1,1958/11/05,0.51,
02HM003,1,1958/11/06,0.56,
02HM003,1,1958/11/07,0.51,
02HM003,1,1958/11/08,0.51,
02HM003,1,1958/11/09,0.56,
02HM003,1,1958/11/10,0.59,
02HM003,1,1958/11/11,0.68,
02HM003,1,1958/11/12,0.85,
02HM003,1,1958/11/13,0.82,
02HM003,1,1958/11/14,0.56,
02HM003,1,1958/11/15,0.68,
02HM003,1,1958/11/16,0.68,
02HM003,1,1958/11/17,3.57,
02HM003,1,1958/11/18,4.19,
02HM003,1,1958/11/19,4.30,
02HM003,1,1958/11/20,4.76,
02HM003,1,1958/11/21,4.39,
02HM003,1,1958/11/22,3.82,
02HM003,1,1958/11/23,3.65,
02HM003,1,1958/11/24,3.17,
02HM003,1,1958/11/25,3.06,
02HM003,1,1958/11/26,3.11,
02HM003,1,1958/11/27,3.17,
02HM003,1,1958/11/28,3.23,
02HM003,1,1958/11/29,3.45,
02HM003,1,1958/11/30,3.77,
02HM003,1,1958/12/01,3.77,
02HM003,1,1958/12/02,3.57,
02HM003,1,1958/12/03,4.13,
02HM003,1,1958/12/04,4.19,
02HM003,1,1958/12/05,5.32,
02HM003,1,1958/12/06,7.16,
02HM003,1,1958/12/07,6.54,
02HM003,1,1958/12/08,4.13,
02HM003,1,1958/12/09,4.13,
02HM003,1,1958/12/10,4.25,
02HM003,1,1958/12/11,4.45,
02HM003,1,1958/12/12,4.30,
02HM003,1,1958/12/13,4.45,
02HM003,1,1958/12/14,4.56,
02HM003,1,1958/12/15,4.56,
02HM003,1,1958/12/16,4.13,
02HM003,1,1958/12/17,4.13,
02HM003,1,1958/12/18,4.13,
02HM003,1,1958/12/19,2.94,
02HM003,1,1958/12/20,3.00,
02HM003,1,1958/12/21,3.51,
02HM003,1,1958/12/22,3.51,
02HM003,1,1958/12/23,3.71,
02HM003,1,1958/12/24,3.45,
02HM003,1,1958/12/25,3.45,
02HM003,1,1958/12/26,3.77,
02HM003,1,1958/12/27,3.88,
02HM003,1,1958/12/28,3.28,
02HM003,1,1958/12/29,3.57,B
02HM003,1,1958/12/30,3.57,B
02HM003,1,1958/12/31,3.45,B
02HM003,1,1959/01/01,3.51,B
02HM003,1,1959/01/02,3.40,B
02HM003,1,1959/01/03,3.94,B
02HM003,1,1959/01/04,3.88,B
02HM003,1,1959/01/05,3.88,B
02HM003,1,1959/01/06,3.88,B
02HM003,1,1959/01/07,3.88,B
02HM003,1,1959/01/08,3.60,B
02HM003,1,1959/01/09,3.34,B
02HM003,1,1959/01/10,3.06,B
02HM003,1,1959/01/11,3.00,B
02HM003,1,1959/01/12,2.94,B
02HM003,1,1959/01/13,2.92,B
02HM003,1,1959/01/14,2.89,B
02HM003,1,1959/01/15,2.80,B
02HM003,1,1959/01/16,2.75,B
02HM003,1,1959/01/17,2.66,B
02HM003,1,1959/01/18,2.61,B
02HM003,1,1959/01/19,2.94,B
02HM003,1,1959/01/20,4.13,B
02HM003,1,1959/01/21,4.30,B
02HM003,1,1959/01/22,4.50,B
02HM003,1,1959/01/23,4.70,B
02HM003,1,1959/01/24,4.87,B
02HM003,1,1959/01/25,4.39,B
02HM003,1,1959/01/26,4.45,B
02HM003,1,1959/01/27,4.36,B
02HM003,1,1959/01/28,4.28,B
02HM003,1,1959/01/29,4.45,B
02HM003,1,1959/01/30,4.62,B
02HM003,1,1959/01/31,4.81,B
02HM003,1,1959/02/01,4.67,B
02HM003,1,1959/02/02,4.53,B
02HM003,1,1959/02/03,4.39,B
02HM003,1,1959/02/04,4.28,B
02HM003,1,1959/02/05,4.19,B
02HM003,1,1959/02/06,4.08,B
02HM003,1,1959/02/07,4.19,B
