time,date,hour,precip [mm/day],sub7156 [m3/s],sub7157 [m3/s],sub7157 (observed) [m3/s]
36,2000-02-06,00:00:00.00,0.308609,1.84307,2.97375,1.85
37,2000-02-07,00:00:00.00,0.242,1.82417,2.94336,1.81
38,2000-02-08,00:00:00.00,0.204555,1.80545,2.91325,1.78
39,2000-02-09,00:00:00.00,0.103478,1.78705,2.88363,1.74
40,2000-02-10,00:00:00.00,0.214817,1.76866,2.85398,1.7
41,2000-02-11,00:00:00.00,4.04659,1.74993,2.82383,1.67
42,2000-02-12,00:00:00.00,0.6561,1.73108,2.79362,1.65
43,2000-02-13,00:00:00.00,0.131856,1.71266,2.76408,1.63
44,2000-02-14,00:00:00.00,3.96221,1.69469,2.73515,1.6
45,2000-02-15,00:00:00.00,1.09344,1.67701,2.70663,1.58
46,2000-02-16,00:00:00.00,1.27413,1.65945,2.67832,1.56
47,2000-02-17,00:00:00.00,1.63431,1.64191,2.64999,1.55
48,2000-02-18,00:00:00.00,0.229526,1.62459,2.62186,1.54
49,2000-02-19,00:00:00.00,7.54418,1.60768,2.59437,1.53
50,2000-02-20,00:00:00.00,0.4611,1.59087,2.56716,1.7
51,2000-02-21,00:00:00.00,0.211554,1.57405,2.54002,4
52,2000-02-22,00:00:00.00,0.19768,1.55707,2.51257,9.8
53,2000-02-23,00:00:00.00,0.591842,1.53981,2.48456,19.6
54,2000-02-24,00:00:00.00,0.429806,4.61612,7.09612,35.4
55,2000-02-25,00:00:00.00,7.22461,16.392,24.487,56
56,2000-02-26,00:00:00.00,1.78,22.2938,33.0411,83.8
57,2000-02-27,00:00:00.00,0.203716,17.1935,25.3869,101
58,2000-02-28,00:00:00.00,7.55518,14.9577,22.0429,91.5
59,2000-02-29,00:00:00.00,0.246969,15.8182,23.2346,68.7
60,2000-03-01,00:00:00.00,0.141432,14.8753,21.9148,48.5
61,2000-03-02,00:00:00.00,4.54854,12.7926,19.0593,28.4
62,2000-03-03,00:00:00.00,0.0915322,12.5062,18.787,19.6
63,2000-03-04,00:00:00.00,0.098038,11.6015,17.5279,14.6
64,2000-03-05,00:00:00.00,0.025084,10.0425,15.2458,11.2
65,2000-03-06,00:00:00.00,0.0910807,9.03025,13.7726,9.32
66,2000-03-07,00:00:00.00,0.0411292,8.25046,12.6329,7.96
67,2000-03-08,00:00:00.00,0.109282,7.59689,11.6704,6.93
68,2000-03-09,00:00:00.00,0.0736852,7.03474,10.8373,6.26
69,2000-03-10,00:00:00.00,6.89062,7.14611,10.9373,5.81
70,2000-03-11,00:00:00.00,0.187667,8.16334,12.2939,5.31
71,2000-03-12,00:00:00.00,1.77224,8.06852,12.115,4.8
72,2000-03-13,00:00:00.00,1.63414,6.99386,10.588,4.56
73,2000-03-14,00:00:00.00,0.17147,6.44599,9.79956,4.46
74,2000-03-15,00:00:00.00,2.00428,6.44071,9.80419,4.56
75,2000-03-16,00:00:00.00,2.41386,7.04048,10.7787,5.3
76,2000-03-17,00:00:00.00,8.11025,7.75111,11.9803,6.8
77,2000-03-18,00:00:00.00,0.106431,9.00541,13.816,8.88
78,2000-03-19,00:00:00.00,0.122856,8.98021,13.6796,8.47
79,2000-03-20,00:00:00.00,4.45905,7.90923,12.0898,6.95
80,2000-03-21,00:00:00.00,0.949053,7.9661,12.198,6.3
81,2000-03-22,00:00:00.00,0.375892,7.6537,11.7636,6.14
82,2000-03-23,00:00:00.00,0.0353147,6.88568,10.6243,6.23
83,2000-03-24,00:00:00.00,0.0496198,6.38021,9.86129,6.05
84,2000-03-25,00:00:00.00,0.101421,5.97266,9.25116,5.65
85,2000-03-26,00:00:00.00,3.1196,5.68014,8.83617,5.33
86,2000-03-27,00:00:00.00,0.136998,5.52632,8.66186,4.94
87,2000-03-28,00:00:00.00,8.57583,6.02052,9.33906,5.21
88,2000-03-29,00:00:00.00,1.80756,7.53617,11.454,8.04
89,2000-03-30,00:00:00.00,0.469186,7.6383,11.6806,8.47
90,2000-03-31,00:00:00.00,0.0193216,6.43351,9.97614,7.12
91,2000-04-01,00:00:00.00,0.157851,5.90401,9.14284,6.01
92,2000-04-02,00:00:00.00,0.0144875,5.54179,8.59227,5.21
93,2000-04-03,00:00:00.00,1.15801,5.2175,8.10492,4.68
94,2000-04-04,00:00:00.00,0.951921,4.93051,7.67215,4.34
95,2000-04-05,00:00:00.00,3.49475,4.75133,7.48873,4.35
96,2000-04-06,00:00:00.00,0.140153,4.70469,7.63409,5.4
97,2000-04-07,00:00:00.00,1.06899,4.52791,7.39904,6.36
98,2000-04-08,00:00:00.00,13.4236,5.08004,8.33787,6.24
99,2000-04-09,00:00:00.00,16.3848,8.30264,14.414,6.01
100,2000-04-10,00:00:00.00,1.06819,12.1694,21.7248,7.06
101,2000-04-11,00:00:00.00,0.101878,12.5551,21.7423,8
102,2000-04-12,00:00:00.00,2.3624,10.5366,17.6007,7.34
103,2000-04-13,00:00:00.00,0.263916,8.99524,15.1148,6.53
104,2000-04-14,00:00:00.00,0.0086111,8.12773,13.6662,5.78
105,2000-04-15,00:00:00.00,0.0511927,7.47433,12.6197,5.18
106,2000-04-16,00:00:00.00,0.166318,6.89875,11.6386,4.71
107,2000-04-17,00:00:00.00,0.193687,6.38089,10.6976,4.32
108,2000-04-18,00:00:00.00,1.11236,5.94096,9.94887,4.7
109,2000-04-19,00:00:00.00,0.137994,5.55948,9.34292,6.43
110,2000-04-20,00:00:00.00,0.776933,5.22218,8.77332,6.97
111,2000-04-21,00:00:00.00,29.4446,7.78993,12.8935,25.7
112,2000-04-22,00:00:00.00,5.80432,16.4895,26.4848,131
113,2000-04-23,00:00:00.00,0.220718,20.2354,31.5979,144
114,2000-04-24,00:00:00.00,0.0761218,15.8387,24.389,96.4
115,2000-04-25,00:00:00.00,0.0451117,12.6463,19.7334,63.8
116,2000-04-26,00:00:00.00,0.00782829,10.9175,17.1479,34.5
117,2000-04-27,00:00:00.00,0.0577178,9.65673,15.2239,20.1
118,2000-04-28,00:00:00.00,0.119252,8.65289,13.6805,13.6
119,2000-04-29,00:00:00.00,0.281522,7.83225,12.4112,10.1
120,2000-04-30,00:00:00.00,0.0320562,7.14659,11.3452,8.11
121,2000-05-01,00:00:00.00,0.0114354,6.56425,10.4358,6.77
122,2000-05-02,00:00:00.00,10.5503,6.74816,10.8138,6.16
123,2000-05-03,00:00:00.00,0.0642857,7.96728,12.9508,6.85
124,2000-05-04,00:00:00.00,0.0359333,7.88848,12.8685,6.66
125,2000-05-05,00:00:00.00,0.298723,6.66339,10.8208,6.07
126,2000-05-06,00:00:00.00,0.096867,6.0453,9.80621,5.44
127,2000-05-07,00:00:00.00,0.177047,5.59841,9.07936,4.89
128,2000-05-08,00:00:00.00,3.43787,5.25138,8.48825,4.46
129,2000-05-09,00:00:00.00,1.21729,5.0143,8.03848,4.17
130,2000-05-10,00:00:00.00,7.04661,5.00093,8.01185,4.18
131,2000-05-11,00:00:00.00,16.795,6.46126,10.294,13.7
132,2000-05-12,00:00:00.00,2.46634,9.15882,14.3178,27.4
133,2000-05-13,00:00:00.00,9.47755,9.48185,14.9283,21.2
134,2000-05-14,00:00:00.00,5.02966,8.55304,13.9717,15.5
135,2000-05-15,00:00:00.00,0.196686,8.17853,13.3574,12.4
136,2000-05-16,00:00:00.00,0.19806,7.29208,11.7056,10
137,2000-05-17,00:00:00.00,0.85917,6.56399,10.5604,7.56
138,2000-05-18,00:00:00.00,0.283411,6.04396,9.73107,5.96
139,2000-05-19,00:00:00.00,28.3183,7.92111,12.8225,5.46
140,2000-05-20,00:00:00.00,11.1831,14.9819,24.6102,23.4
141,2000-05-21,00:00:00.00,0.0460921,18.8725,31.4001,52.1
142,2000-05-22,00:00:00.00,0.0858722,15.5819,26.0402,38
143,2000-05-23,00:00:00.00,0.111339,12.3153,20.4423,21.4
144,2000-05-24,00:00:00.00,6.55943,10.9709,18.251,16.3
145,2000-05-25,00:00:00.00,0.535571,10.5804,17.8114,16
146,2000-05-26,00:00:00.00,0.0850734,9.72675,16.41,25.8
147,2000-05-27,00:00:00.00,0.165876,8.46619,14.1725,14.7
148,2000-05-28,00:00:00.00,0.0452752,7.6101,12.6887,9.35
149,2000-05-29,00:00:00.00,0.065997,6.93337,11.5303,7.05
150,2000-05-30,00:00:00.00,0.139175,6.36099,10.5562,5.87
151,2000-05-31,00:00:00.00,0.154849,5.86926,9.7232,5
152,2000-06-01,00:00:00.00,3.30427,5.44549,9.00508,4.39
153,2000-06-02,00:00:00.00,13.5304,5.61538,9.3835,3.99
154,2000-06-03,00:00:00.00,0.167867,6.59467,11.2796,3.63
155,2000-06-04,00:00:00.00,0.10363,6.52604,11.2181,3.33
156,2000-06-05,00:00:00.00,0.0440579,5.55159,9.44487,3.05
157,2000-06-06,00:00:00.00,6.03394,5.24336,8.95745,2.87
158,2000-06-07,00:00:00.00,0.860069,5.29636,9.21261,2.94
159,2000-06-08,00:00:00.00,0.0577116,5.0629,8.83217,2.82
160,2000-06-09,00:00:00.00,0.0946307,4.5844,7.9057,2.59
161,2000-06-10,00:00:00.00,0.0292776,4.27563,7.33455,2.4
162,2000-06-11,00:00:00.00,0.141059,4.02259,6.87689,2.19
163,2000-06-12,00:00:00.00,15.5007,4.38063,7.3367,2.09
164,2000-06-13,00:00:00.00,0.858781,5.65708,9.15344,9.22
165,2000-06-14,00:00:00.00,23.3072,7.19597,11.2916,38.9
166,2000-06-15,00:00:00.00,5.48238,10.1338,15.2842,53.7
167,2000-06-16,00:00:00.00,3.92422,10.9774,16.1943,71.5
168,2000-06-17,00:00:00.00,0.961847,9.07115,13.2791,71.1
169,2000-06-18,00:00:00.00,0.105101,7.97849,11.7479,40.5
170,2000-06-19,00:00:00.00,5.21055,7.24039,10.8097,28
171,2000-06-20,00:00:00.00,0.0400657,6.96965,10.5156,20.3
172,2000-06-21,00:00:00.00,0.0318684,6.49859,9.85972,16
173,2000-06-22,00:00:00.00,10.1855,6.37653,9.62102,12.4
174,2000-06-23,00:00:00.00,0.987619,7.20181,10.7296,9.31
175,2000-06-24,00:00:00.00,0.0614506,7.0405,10.474,7.52
176,2000-06-25,00:00:00.00,1.39661,6.00158,9.00392,6.29
177,2000-06-26,00:00:00.00,23.5291,7.33438,10.6188,9.46
178,2000-06-27,00:00:00.00,3.00893,11.7741,16.1705,24.3
179,2000-06-28,00:00:00.00,1.19783,12.4233,16.9014,28
180,2000-06-29,00:00:00.00,0.137287,9.45173,13.0879,17.1
181,2000-06-30,00:00:00.00,15.447,9.43248,13.3472,13.7
182,2000-07-01,00:00:00.00,0.0800621,11.6188,16.8765,13.3
183,2000-07-02,00:00:00.00,0.0209105,11.4544,16.7985,13.1
184,2000-07-03,00:00:00.00,0.0815039,9.21083,13.5081,10.4
185,2000-07-04,00:00:00.00,49.5695,15.8569,21.7903,13
186,2000-07-05,00:00:00.00,0.197486,36.9969,48.2865,20.6
187,2000-07-06,00:00:00.00,0.109338,40.0623,52.2814,13
188,2000-07-07,00:00:00.00,0.12128,25.0891,33.7912,8.13
189,2000-07-08,00:00:00.00,0.00945372,18.7192,25.8514,5.83
190,2000-07-09,00:00:00.00,1.04986,15.195,21.3702,4.55
191,2000-07-10,00:00:00.00,8.0478,13.2879,18.9435,4.15
192,2000-07-11,00:00:00.00,0.0648558,12.638,18.1987,6.91
193,2000-07-12,00:00:00.00,0.0111469,11.4403,16.6017,9.82
194,2000-07-13,00:00:00.00,0.1331,9.74718,14.2461,7.77
195,2000-07-14,00:00:00.00,0.0919582,8.61144,12.6716,6.3
196,2000-07-15,00:00:00.00,8.26699,8.34945,12.2414,6.63
197,2000-07-16,00:00:00.00,2.76323,9.05958,13.0892,21.5
198,2000-07-17,00:00:00.00,0.108539,8.7069,12.5825,14
199,2000-07-18,00:00:00.00,0.306706,7.42819,10.8621,9.2
200,2000-07-19,00:00:00.00,0.0313943,6.69169,9.83926,6.68
201,2000-07-20,00:00:00.00,0.24645,6.13666,9.06578,4.58
202,2000-07-21,00:00:00.00,0.430259,5.66261,8.40143,3.53
203,2000-07-22,00:00:00.00,0.459459,5.25125,7.82117,3.01
204,2000-07-23,00:00:00.00,0.126621,4.89143,7.31071,2.66
205,2000-07-24,00:00:00.00,0.099982,4.57456,6.85869,2.42
206,2000-07-25,00:00:00.00,0.0206128,4.29233,6.45428,2.23
207,2000-07-26,00:00:00.00,0.0771988,4.03946,6.09049,2.05
208,2000-07-27,00:00:00.00,0.173441,3.81175,5.76171,1.9
209,2000-07-28,00:00:00.00,0.695476,3.60595,5.46361,1.87
210,2000-07-29,00:00:00.00,7.42782,3.56965,5.44522,1.57
211,2000-07-30,00:00:00.00,3.30955,3.81154,5.88362,1.64
212,2000-07-31,00:00:00.00,22.6233,4.5114,7.26102,5.15
213,2000-08-01,00:00:00.00,5.964,6.20141,10.6905,6.78
214,2000-08-02,00:00:00.00,7.08556,7.0695,12.2301,8.18
215,2000-08-03,00:00:00.00,7.29476,6.87778,11.5458,15.4
216,2000-08-04,00:00:00.00,1.05632,6.8059,11.5511,30.1
217,2000-08-05,00:00:00.00,0.715476,6.16705,10.5678,18.6
218,2000-08-06,00:00:00.00,0.0346827,5.47222,9.2887,10.2
219,2000-08-07,00:00:00.00,10.6168,5.43265,9.32499,6.83
220,2000-08-08,00:00:00.00,2.21468,6.01693,10.6429,3.8
221,2000-08-09,00:00:00.00,0.800716,5.87662,10.4541,3.2
222,2000-08-10,00:00:00.00,5.65388,5.34891,9.27716,3
223,2000-08-11,00:00:00.00,0.0428366,5.52725,9.2963,6.6
224,2000-08-12,00:00:00.00,0.128516,5.32779,8.87628,5.6
225,2000-08-13,00:00:00.00,0.0357298,4.75144,7.97122,6.3
226,2000-08-14,00:00:00.00,0.14306,4.41615,7.4045,6.9
227,2000-08-15,00:00:00.00,0.0414021,4.15264,6.94822,6
228,2000-08-16,00:00:00.00,1.99418,3.91641,6.54083,5.2
229,2000-08-17,00:00:00.00,0.538801,3.70471,6.17688,4.4
230,2000-08-18,00:00:00.00,6.92011,3.69161,6.18477,3.2
231,2000-08-19,00:00:00.00,0.0995047,3.95936,6.71929,2.6
232,2000-08-20,00:00:00.00,0.471672,3.86435,6.57121,2.3
233,2000-08-21,00:00:00.00,1.87331,3.47172,5.85568,2.05
234,2000-08-22,00:00:00.00,1.40448,3.28443,5.51403,1.9
235,2000-08-23,00:00:00.00,0.118609,3.13642,5.25387,1.79
236,2000-08-24,00:00:00.00,6.83175,3.16074,5.27598,1.8
237,2000-08-25,00:00:00.00,0.00388092,3.45946,5.73218,1.8
238,2000-08-26,00:00:00.00,0.549311,3.39637,5.61649,1.76
239,2000-08-27,00:00:00.00,0.262236,3.03155,5.02412,1.7
240,2000-08-28,00:00:00.00,3.26235,2.87255,4.80195,1.67
241,2000-08-29,00:00:00.00,0.0368833,2.77349,4.74254,1.7
242,2000-08-30,00:00:00.00,0.0448275,2.66526,4.57322,1.95
243,2000-08-31,00:00:00.00,0.486609,2.54951,4.31328,1.9
244,2000-09-01,00:00:00.00,0.0532734,2.4499,4.12904,1.8
245,2000-09-02,00:00:00.00,0.285352,2.35851,3.96909,1.7
246,2000-09-03,00:00:00.00,0.181328,2.27289,3.81973,1.6
247,2000-09-04,00:00:00.00,3.49039,2.19369,3.68134,1.5
248,2000-09-05,00:00:00.00,5.80429,2.20676,3.70066,1.45
249,2000-09-06,00:00:00.00,0.211416,2.35752,3.9568,1.38
250,2000-09-07,00:00:00.00,0.0415009,2.31205,3.8799,1.32
251,2000-09-08,00:00:00.00,0.00989944,2.11002,3.53524,1.27
252,2000-09-09,00:00:00.00,8.34049,2.17735,3.61672,1.3
253,2000-09-10,00:00:00.00,7.10692,2.66599,4.337,1.38
254,2000-09-11,00:00:00.00,13.775,3.34105,5.49061,1.42
255,2000-09-12,00:00:00.00,0.212718,3.89986,6.70978,1.5
256,2000-09-13,00:00:00.00,16.4448,4.25143,7.40754,1.58
257,2000-09-14,00:00:00.00,0.194618,5.13767,8.80231,1.5
258,2000-09-15,00:00:00.00,14.4279,5.93219,10.0633,1.39
259,2000-09-16,00:00:00.00,7.56903,7.27176,12.2446,1.6
260,2000-09-17,00:00:00.00,0.237739,8.2579,14.0986,2.4
261,2000-09-18,00:00:00.00,0.119991,7.16796,12.3789,3.4
262,2000-09-19,00:00:00.00,0.0199896,6.10692,10.4597,3.1
263,2000-09-20,00:00:00.00,0.050649,5.57902,9.50564,2.65
264,2000-09-21,00:00:00.00,5.94398,5.35905,9.11166,2.2
265,2000-09-22,00:00:00.00,6.12851,5.75866,9.78176,2.4
266,2000-09-23,00:00:00.00,2.02249,6.27853,10.6292,2.6
267,2000-09-24,00:00:00.00,19.632,7.34897,12.3548,4.6
268,2000-09-25,00:00:00.00,1.64297,10.304,17.2246,34.1
269,2000-09-26,00:00:00.00,0.379799,10.6565,17.9574,45.6
270,2000-09-27,00:00:00.00,0.171314,8.36233,14.2152,28.4
271,2000-09-28,00:00:00.00,0.0375627,7.36591,12.4293,21
272,2000-09-29,00:00:00.00,0.227391,6.72406,11.299,13.1
273,2000-09-30,00:00:00.00,0.0623343,6.18375,10.3633,8.03
274,2000-10-01,00:00:00.00,0.0191521,5.72134,9.56725,5.13
275,2000-10-02,00:00:00.00,0.170077,5.31948,8.87878,3.94
276,2000-10-03,00:00:00.00,0.00607113,4.96703,8.27718,3.34
277,2000-10-04,00:00:00.00,0.0621044,4.65575,7.74757,2.92
278,2000-10-05,00:00:00.00,12.7164,5.03039,8.48389,3.3
279,2000-10-06,00:00:00.00,4.01175,6.50672,11.5342,4.3
280,2000-10-07,00:00:00.00,1.04154,6.79395,12.7486,4.97
281,2000-10-08,00:00:00.00,0.9861,5.75084,10.9549,4.91
282,2000-10-09,00:00:00.00,1.13346,5.2278,9.64061,4.39
283,2000-10-10,00:00:00.00,0.359927,4.95515,9.00559,4.1
284,2000-10-11,00:00:00.00,0.0885951,4.67239,8.42974,4.26
285,2000-10-12,00:00:00.00,0.0598087,4.38695,7.8645,5.27
286,2000-10-13,00:00:00.00,0.11029,4.14815,7.39236,6.27
287,2000-10-14,00:00:00.00,0.0883602,3.93502,6.97596,5.82
288,2000-10-15,00:00:00.00,0.310736,3.74114,6.60209,4.85
289,2000-10-16,00:00:00.00,0.321794,3.56453,6.26524,4.05
290,2000-10-17,00:00:00.00,2.36422,3.49566,6.06067,3.57
291,2000-10-18,00:00:00.00,0.387241,3.57782,6.03331,3.32
292,2000-10-19,00:00:00.00,0.02953,3.47578,5.81869,3.18
293,2000-10-20,00:00:00.00,0.318233,3.21993,5.44695,3.05
294,2000-10-21,00:00:00.00,0.0400204,3.07,5.19726,2.87
295,2000-10-22,00:00:00.00,0.0159117,2.94842,4.98512,2.69
296,2000-10-23,00:00:00.00,0.0877028,2.83554,4.78869,2.61
297,2000-10-24,00:00:00.00,0.691545,2.73071,4.60671,2.57
298,2000-10-25,00:00:00.00,4.66107,2.73407,4.69462,2.65
299,2000-10-26,00:00:00.00,0.187671,2.90009,5.19195,2.7
300,2000-10-27,00:00:00.00,0.113394,2.84599,5.13245,2.81
301,2000-10-28,00:00:00.00,3.4087,2.68631,4.76453,3.02
302,2000-10-29,00:00:00.00,0.215416,2.76694,4.93731,2.99
303,2000-10-30,00:00:00.00,0.17672,2.70796,4.83503,2.83
304,2000-10-31,00:00:00.00,0.160705,2.51539,4.45765,2.81
305,2000-11-01,00:00:00.00,0.0999857,2.41636,4.26636,2.74
306,2000-11-02,00:00:00.00,0.0419194,2.33953,4.11989,2.68
307,2000-11-03,00:00:00.00,0.141536,2.26709,3.98277,2.56
308,2000-11-04,00:00:00.00,0.498617,2.19876,3.85428,2.47
309,2000-11-05,00:00:00.00,0.016936,2.13454,3.73424,2.42
310,2000-11-06,00:00:00.00,0.187683,2.07421,3.62197,2.39
311,2000-11-07,00:00:00.00,0.0802549,2.01716,3.51629,2.38
312,2000-11-08,00:00:00.00,2.32786,2.00734,3.50221,2.29
313,2000-11-09,00:00:00.00,1.05064,2.07649,3.63789,2.28
314,2000-11-10,00:00:00.00,21.3598,2.94637,5.08045,2.45
315,2000-11-11,00:00:00.00,15.6762,6.40187,10.7963,2.73
316,2000-11-12,00:00:00.00,0.0548444,9.5843,16.0959,3.73
317,2000-11-13,00:00:00.00,0.0660201,8.63242,14.5461,5.82
318,2000-11-14,00:00:00.00,2.22045,6.84613,11.5317,5.57
319,2000-11-15,00:00:00.00,2.11383,6.73917,11.1285,5.21
320,2000-11-16,00:00:00.00,0.300882,6.81745,10.9866,4.85
321,2000-11-17,00:00:00.00,0.957731,6.35828,10.1901,4.54
322,2000-11-18,00:00:00.00,0.841474,5.89372,9.43951,4.26
323,2000-11-19,00:00:00.00,0.23192,5.6763,8.99992,3.93
324,2000-11-20,00:00:00.00,0.36131,5.34695,8.4799,3.68
325,2000-11-21,00:00:00.00,3.37582,5.09469,8.09923,3.5
326,2000-11-22,00:00:00.00,0.350632,5.1086,8.05982,3.35
327,2000-11-23,00:00:00.00,1.41641,4.91909,7.75239,3
328,2000-11-24,00:00:00.00,1.98181,4.54852,7.20959,2.8
329,2000-11-25,00:00:00.00,0.358672,4.30983,6.84703,2.7
330,2000-11-26,00:00:00.00,2.28282,4.19396,6.67345,2.6
331,2000-11-27,00:00:00.00,5.93732,5.41887,8.40157,3.08
332,2000-11-28,00:00:00.00,1.2996,8.59974,12.7714,3.76
333,2000-11-29,00:00:00.00,0.942396,9.43407,13.764,10
334,2000-11-30,00:00:00.00,1.15995,7.85226,11.4757,10.3
335,2000-12-01,00:00:00.00,0.567407,7.06969,10.4106,9.47
336,2000-12-02,00:00:00.00,0.283407,6.50006,9.64951,8.31
337,2000-12-03,00:00:00.00,0.1769,6.0399,9.02489,7.61
338,2000-12-04,00:00:00.00,0.445999,5.67013,8.51506,6.88
339,2000-12-05,00:00:00.00,0.141408,5.35141,8.07135,5.2
340,2000-12-06,00:00:00.00,2.18998,5.07083,7.67758,4.4
341,2000-12-07,00:00:00.00,0.854993,4.82204,7.32587,3.9
342,2000-12-08,00:00:00.00,2.35045,4.60064,7.01091,3.4
343,2000-12-09,00:00:00.00,1.81714,4.40241,6.72728,3.05
344,2000-12-10,00:00:00.00,0.145434,4.22332,6.46966,2.75
345,2000-12-11,00:00:00.00,0.26358,4.0605,6.23425,2.5
346,2000-12-12,00:00:00.00,10.9088,3.91159,6.04549,2.2
347,2000-12-13,00:00:00.00,5.48593,3.77491,5.92141,2.05
348,2000-12-14,00:00:00.00,3.71485,3.64949,5.76362,1.93
349,2000-12-15,00:00:00.00,4.27445,3.53399,5.55749,1.85
350,2000-12-16,00:00:00.00,0.130362,3.42683,5.38143,1.8
351,2000-12-17,00:00:00.00,14.2327,3.94969,6.25283,6.23
352,2000-12-18,00:00:00.00,10.4928,5.87843,9.32585,27.4
353,2000-12-19,00:00:00.00,1.47955,7.07318,10.9984,50.3
354,2000-12-20,00:00:00.00,3.41054,6.28319,9.63568,51.5
355,2000-12-21,00:00:00.00,0.207531,5.43777,8.41341,39.3
356,2000-12-22,00:00:00.00,3.48631,5.09272,7.91211,27
357,2000-12-23,00:00:00.00,0.33998,4.84732,7.5481,20
358,2000-12-24,00:00:00.00,0.680212,4.62995,7.22401,15
359,2000-12-25,00:00:00.00,0.94784,4.43615,6.93372,13.5
360,2000-12-26,00:00:00.00,1.05662,4.26187,6.67154,11
361,2000-12-27,00:00:00.00,0.380351,4.10447,6.43387,9.5
362,2000-12-28,00:00:00.00,0.66712,3.9614,6.21709,8.6
363,2000-12-29,00:00:00.00,0.165205,3.83061,6.01831,7.9
364,2000-12-30,00:00:00.00,1.065,3.71083,5.83573,7.4
365,2000-12-31,00:00:00.00,3.0714,3.6006,5.66726,7
366,2001-01-01,00:00:00.00,0.413222,3.49853,5.51089,6.8
367,2001-01-02,00:00:00.00,0.14514,3.40376,5.36539,6.6
368,2001-01-03,00:00:00.00,0.183176,3.31559,5.22973,6.5
369,2001-01-04,00:00:00.00,2.50546,3.23307,5.10251,6.4
370,2001-01-05,00:00:00.00,0.201983,3.15568,4.98295,6.3
371,2001-01-06,00:00:00.00,7.47303,3.22707,5.10446,6.2
372,2001-01-07,00:00:00.00,0.276077,3.52381,5.59279,6.1
373,2001-01-08,00:00:00.00,0.192674,3.51277,5.57838,6
374,2001-01-09,00:00:00.00,0.264477,3.24276,5.14155,5.9
375,2001-01-10,00:00:00.00,0.139587,3.13417,4.96934,5.8
376,2001-01-11,00:00:00.00,0.163861,3.06108,4.85496,5.7
377,2001-01-12,00:00:00.00,0.214253,2.99167,4.74624,5.6
378,2001-01-13,00:00:00.00,0.128773,2.92586,4.64295,5.5
379,2001-01-14,00:00:00.00,0.248697,2.86335,4.54475,5.4
380,2001-01-15,00:00:00.00,1.14767,2.80406,4.45157,5.35
381,2001-01-16,00:00:00.00,2.96083,2.89075,4.57903,5.8
382,2001-01-17,00:00:00.00,0.394312,3.20213,5.04669,9.5
383,2001-01-18,00:00:00.00,0.314012,3.20238,5.04253,12
384,2001-01-19,00:00:00.00,0.166423,2.94226,4.64443,16.3
385,2001-01-20,00:00:00.00,0.233888,2.84698,4.49782,14.5
