time,date,hour,precip [mm/day],sub7059 [m3/s],sub7059 (observed) [m3/s],sub7063 [m3/s]
312,2000-11-08,00:00:00.00,0.072205,6.28169,2.89,1.74693
313,2000-11-09,00:00:00.00,0.218036,6.23272,2.87,1.73663
314,2000-11-10,00:00:00.00,10.9891,6.24717,2.96,1.74757
315,2000-11-11,00:00:00.00,24.1756,6.71345,5.06,1.91765
316,2000-11-12,00:00:00.00,0.0394626,8.36631,13.1,2.4987
317,2000-11-13,00:00:00.00,0.0525043,11.1888,16.5,3.47206
318,2000-11-14,00:00:00.00,3.96249,13.2431,16,4.14392
319,2000-11-15,00:00:00.00,2.42085,12.7564,15.4,3.90586
320,2000-11-16,00:00:00.00,1.18475,11.2619,15.6,3.34659
321,2000-11-17,00:00:00.00,3.32815,10.5916,16.7,3.12723
322,2000-11-18,00:00:00.00,2.43319,10.5309,17.6,3.14601
323,2000-11-19,00:00:00.00,1.98518,10.6933,17.7,3.23822
324,2000-11-20,00:00:00.00,0.975732,10.8465,16.5,3.30425
325,2000-11-21,00:00:00.00,6.35516,10.7438,15.7,3.24919
326,2000-11-22,00:00:00.00,1.51906,10.4254,15.5,3.10121
327,2000-11-23,00:00:00.00,5.13815,10.2677,15.6,3.0085
328,2000-11-24,00:00:00.00,0.57491,10.2859,14,2.98739
329,2000-11-25,00:00:00.00,0.31494,10.1293,13,2.94017
330,2000-11-26,00:00:00.00,0.156784,9.80973,13.7,2.86249
331,2000-11-27,00:00:00.00,12.9867,9.77375,15.5,2.86231
332,2000-11-28,00:00:00.00,2.68428,10.8899,19,3.21175
333,2000-11-29,00:00:00.00,2.11664,14.2318,23.1,4.30273
334,2000-11-30,00:00:00.00,0.31056,19.044,25.1,5.96389
335,2000-12-01,00:00:00.00,0.435266,21.7569,25.3,6.96432
336,2000-12-02,00:00:00.00,0.143046,20.4759,23.8,6.49488
337,2000-12-03,00:00:00.00,0.42213,17.5984,20.8,5.40881
338,2000-12-04,00:00:00.00,0.288295,15.5703,19.2,4.67433
339,2000-12-05,00:00:00.00,0.475109,14.6888,18.3,4.39041
340,2000-12-06,00:00:00.00,5.09004,14.3712,18.9,4.3196
341,2000-12-07,00:00:00.00,2.46121,14.1787,19.8,4.27886
342,2000-12-08,00:00:00.00,1.59238,14.025,20.1,4.23903
343,2000-12-09,00:00:00.00,1.46267,13.8907,19.5,4.19954
344,2000-12-10,00:00:00.00,0.687097,13.7608,18.5,4.16087
345,2000-12-11,00:00:00.00,1.26654,13.6224,16.8,4.12299
346,2000-12-12,00:00:00.00,6.88814,13.4933,17.4,4.08549
347,2000-12-13,00:00:00.00,10.851,13.3827,18.3,4.04798
348,2000-12-14,00:00:00.00,1.15898,13.2736,18.4,4.01044
349,2000-12-15,00:00:00.00,5.10103,13.1626,18.1,3.97321
350,2000-12-16,00:00:00.00,0.204732,13.0498,17.3,3.93642
351,2000-12-17,00:00:00.00,10.0927,12.9616,16.4,3.90988
352,2000-12-18,00:00:00.00,18.3117,13.212,17.2,3.99305
353,2000-12-19,00:00:00.00,1.11893,14.5386,22.8,4.41172
354,2000-12-20,00:00:00.00,4.2848,17.1494,24.8,5.22683
355,2000-12-21,00:00:00.00,0.329784,19.253,25.4,5.84872
