time,date,hour,precip [mm/day],sub7008 [m3/s],sub7008 (observed) [m3/s],sub7009 [m3/s]
118,2000-04-28,00:00:00.00,0.00758792,5.36933,4.34,3.24982
119,2000-04-29,00:00:00.00,1.0432,4.84957,3.79,2.93047
120,2000-04-30,00:00:00.00,0.00672476,4.41208,3.33,2.66216
121,2000-05-01,00:00:00.00,0.402352,4.03902,3.1,2.43398
122,2000-05-02,00:00:00.00,7.66077,4.20496,3.02,2.50935
123,2000-05-03,00:00:00.00,0.489294,4.66562,2.81,2.75074
124,2000-05-04,00:00:00.00,0,4.30719,2.69,2.53889
125,2000-05-05,00:00:00.00,0.112677,3.66848,2.47,2.17316
126,2000-05-06,00:00:00.00,0.523371,3.38102,2.38,2.00337
127,2000-05-07,00:00:00.00,0.272071,3.1375,2.2,1.85911
128,2000-05-08,00:00:00.00,3.53283,2.9403,2.08,1.73256
129,2000-05-09,00:00:00.00,2.71017,2.78047,2.1,1.62198
130,2000-05-10,00:00:00.00,9.9406,3.0478,3.03,1.78064
131,2000-05-11,00:00:00.00,20.8736,5.1906,3.94,3.0024
132,2000-05-12,00:00:00.00,3.63375,7.52234,11.4,4.31847
133,2000-05-13,00:00:00.00,7.64528,7.15548,8.87,4.17767
134,2000-05-14,00:00:00.00,7.18385,6.59058,119,3.8952
135,2000-05-15,00:00:00.00,0.037684,6.62988,62.7,3.83751
136,2000-05-16,00:00:00.00,0.0955813,5.78948,15.9,3.32708
137,2000-05-17,00:00:00.00,1.03866,4.98856,8.58,2.89198
138,2000-05-18,00:00:00.00,0.0347452,4.52203,6.29,2.62647
139,2000-05-19,00:00:00.00,25.085,7.22496,24.8,4.23077
140,2000-05-20,00:00:00.00,6.79106,12.5973,56.8,7.31498
141,2000-05-21,00:00:00.00,0.0734035,12.9939,21,7.42474
142,2000-05-22,00:00:00.00,0.0872107,9.72812,10.7,5.52948
143,2000-05-23,00:00:00.00,0.0198325,7.92692,6.95,4.55081
144,2000-05-24,00:00:00.00,3.93155,7.07425,5.2,4.06395
145,2000-05-25,00:00:00.00,1.11109,6.54047,18.3,3.74893
146,2000-05-26,00:00:00.00,0.368866,5.84263,17.3,3.35621
147,2000-05-27,00:00:00.00,0.105159,5.15393,9.25,2.9729
148,2000-05-28,00:00:00.00,0.0528583,4.65833,6.04,2.69302
149,2000-05-29,00:00:00.00,0.00872011,4.24024,4.1,2.45593
150,2000-05-30,00:00:00.00,0.0149858,3.88278,4.02,2.2526
151,2000-05-31,00:00:00.00,0.0247655,3.57368,3.46,2.07627
152,2000-06-01,00:00:00.00,8.04268,3.63597,3.08,2.14503
153,2000-06-02,00:00:00.00,7.24913,4.14011,2.92,2.51097
154,2000-06-03,00:00:00.00,1.10343,4.20043,2.62,2.57666
155,2000-06-04,00:00:00.00,0.277736,3.66609,2.38,2.23389
156,2000-06-05,00:00:00.00,0.130463,3.24413,2.23,1.96321
157,2000-06-06,00:00:00.00,2.89502,3.01852,2.33,1.82158
158,2000-06-07,00:00:00.00,0.485129,2.82813,2.15,1.70047
159,2000-06-08,00:00:00.00,0.0900894,2.6499,1.95,1.59234
160,2000-06-09,00:00:00.00,0.0675881,2.48499,1.88,1.49435
161,2000-06-10,00:00:00.00,0.0661395,2.33916,2.03,1.40586
162,2000-06-11,00:00:00.00,0.0682608,2.20751,3.56,1.32599
163,2000-06-12,00:00:00.00,20.296,2.78483,5.69,1.69541
164,2000-06-13,00:00:00.00,0.188468,3.79388,9.3,2.33819
165,2000-06-14,00:00:00.00,24.2576,5.12988,16.9,3.15385
166,2000-06-15,00:00:00.00,5.58318,7.02098,53.3,4.23387
167,2000-06-16,00:00:00.00,7.82404,7.26936,21.4,4.25755
168,2000-06-17,00:00:00.00,0.491211,6.53544,10.8,3.76465
169,2000-06-18,00:00:00.00,0.0482499,5.83261,22.1,3.38789
170,2000-06-19,00:00:00.00,2.56682,4.92748,12.6,2.87828
171,2000-06-20,00:00:00.00,0.0468232,4.45718,8.79,2.60733
172,2000-06-21,00:00:00.00,0.0534376,4.06446,6.16,2.38028
173,2000-06-22,00:00:00.00,14.7917,4.82386,4.8,2.83489
174,2000-06-23,00:00:00.00,0.261846,6.20334,4.86,3.65756
175,2000-06-24,00:00:00.00,0.0141974,5.70309,4.25,3.36416
176,2000-06-25,00:00:00.00,2.37233,4.52622,3.03,2.66797
177,2000-06-26,00:00:00.00,37.4472,9.19207,25.7,5.17802
178,2000-06-27,00:00:00.00,0.734936,16.6391,65.9,9.20207
179,2000-06-28,00:00:00.00,3.17352,15.3372,23.8,8.49244
180,2000-06-29,00:00:00.00,0.104765,10.4397,15.1,5.84707
181,2000-06-30,00:00:00.00,10.9821,10.41,7.89,5.91192
182,2000-07-01,00:00:00.00,0.0583239,11.5004,7.62,6.60856
183,2000-07-02,00:00:00.00,0.00335512,10.0524,6.61,5.80312
184,2000-07-03,00:00:00.00,0.0865402,7.91002,3.98,4.57262
185,2000-07-04,00:00:00.00,54.1807,23.6248,3.06,17.4681
186,2000-07-05,00:00:00.00,0.141239,44.9032,2.47,34.5282
187,2000-07-06,00:00:00.00,0.136771,37.0294,2.02,27.9335
188,2000-07-07,00:00:00.00,0.0886808,20.5777,1.61,14.6611
189,2000-07-08,00:00:00.00,0,14.9814,1.32,10.3213
190,2000-07-09,00:00:00.00,0.309034,11.7737,0.97,7.9372
191,2000-07-10,00:00:00.00,11.0023,11.1096,4.17,7.48089
192,2000-07-11,00:00:00.00,0.050271,11.5244,17.8,7.81491
193,2000-07-12,00:00:00.00,0.0559577,9.96463,7.35,6.70421
194,2000-07-13,00:00:00.00,0.0275326,7.94949,4.02,5.2696
195,2000-07-14,00:00:00.00,0.159315,6.84761,2.84,4.494
196,2000-07-15,00:00:00.00,8.61361,6.70879,2.82,4.37591
197,2000-07-16,00:00:00.00,1.98199,7.04402,3.83,4.57645
198,2000-07-17,00:00:00.00,0.995135,6.335,23.3,4.09837
199,2000-07-18,00:00:00.00,0.0781996,5.31998,20.1,3.42602
200,2000-07-19,00:00:00.00,0.0409964,4.77158,10.6,3.05697
201,2000-07-20,00:00:00.00,0.295611,4.32318,5.79,2.75706
202,2000-07-21,00:00:00.00,1.18439,3.94662,3.77,2.50712
203,2000-07-22,00:00:00.00,0.23886,3.62461,2.85,2.29479
204,2000-07-23,00:00:00.00,0.0433852,3.34597,2.35,2.11194
205,2000-07-24,00:00:00.00,0.182243,3.10263,2.02,1.95284
206,2000-07-25,00:00:00.00,0.005034,2.88823,1.77,1.81312
207,2000-07-26,00:00:00.00,0.0255524,2.69815,1.72,1.68963
208,2000-07-27,00:00:00.00,0.031264,2.52868,1.7,1.57987
209,2000-07-28,00:00:00.00,0.0266147,2.37697,1.65,1.48187
210,2000-07-29,00:00:00.00,4.65007,2.30602,2.59,1.45338
211,2000-07-30,00:00:00.00,3.08718,2.30111,23.7,1.48271
212,2000-07-31,00:00:00.00,5.1787,2.24402,11.1,1.45888
213,2000-08-01,00:00:00.00,9.49757,2.44134,7.13,1.61165
214,2000-08-02,00:00:00.00,4.23868,2.81054,16.8,1.8844
215,2000-08-03,00:00:00.00,9.30397,2.9708,54.4,2.01422
216,2000-08-04,00:00:00.00,1.08476,3.08775,24.3,2.12855
217,2000-08-05,00:00:00.00,0.175817,2.83719,11,1.95193
218,2000-08-06,00:00:00.00,0.19607,2.42841,6.7,1.64661
219,2000-08-07,00:00:00.00,4.95697,2.3877,4.53,1.6371
220,2000-08-08,00:00:00.00,3.88508,2.46127,3.62,1.73148
221,2000-08-09,00:00:00.00,0.394585,2.36818,3.03,1.67197
222,2000-08-10,00:00:00.00,7.22886,2.406,4.01,1.68835
223,2000-08-11,00:00:00.00,0.0797,2.66238,3.81,1.87751
224,2000-08-12,00:00:00.00,0.0845685,2.48652,6.06,1.7482
225,2000-08-13,00:00:00.00,0.0535492,2.15224,4.51,1.49959
226,2000-08-14,00:00:00.00,0.279706,2.03177,2.89,1.40805
227,2000-08-15,00:00:00.00,0.0768454,1.92808,2.56,1.3296
228,2000-08-16,00:00:00.00,3.77322,1.83521,2.41,1.26011
229,2000-08-17,00:00:00.00,0.550343,1.75181,2.27,1.1984
230,2000-08-18,00:00:00.00,0.0948574,1.6732,2.1,1.14003
231,2000-08-19,00:00:00.00,0.0856067,1.5994,1.99,1.08525
232,2000-08-20,00:00:00.00,0.126073,1.53186,1.87,1.03559
233,2000-08-21,00:00:00.00,1.11395,1.46943,1.79,0.989936
234,2000-08-22,00:00:00.00,1.83983,1.41165,1.71,0.947911
235,2000-08-23,00:00:00.00,0.0365855,1.35787,1.97,0.908989
236,2000-08-24,00:00:00.00,11.551,1.54262,2.17,1.06239
237,2000-08-25,00:00:00.00,0.00552472,1.88199,2.41,1.33946
238,2000-08-26,00:00:00.00,0.146657,1.75076,3.15,1.24065
239,2000-08-27,00:00:00.00,1.19181,1.45418,2.24,1.00885
240,2000-08-28,00:00:00.00,2.18975,1.39649,1.8,0.966395
241,2000-08-29,00:00:00.00,0.0230894,1.35392,1.56,0.936724
242,2000-08-30,00:00:00.00,0.0144902,1.3024,1.32,0.89746
243,2000-08-31,00:00:00.00,0.447175,1.24964,1.23,0.856349
244,2000-09-01,00:00:00.00,0.109383,1.20562,1.15,0.82337
245,2000-09-02,00:00:00.00,1.19852,1.16449,1.14,0.792734
246,2000-09-03,00:00:00.00,0.129574,1.12586,1.43,0.764081
247,2000-09-04,00:00:00.00,4.86218,1.10883,1.8,0.753981
248,2000-09-05,00:00:00.00,5.13632,1.15324,1.82,0.787924
249,2000-09-06,00:00:00.00,0.0151012,1.19044,1.83,0.809388
250,2000-09-07,00:00:00.00,0.00796248,1.11739,1.76,0.755224
251,2000-09-08,00:00:00.00,0.0611198,1.03236,1.44,0.697054
252,2000-09-09,00:00:00.00,3.96682,1.02895,1.23,0.695367
253,2000-09-10,00:00:00.00,3.23105,1.06098,1.82,0.720202
254,2000-09-11,00:00:00.00,5.91375,1.10602,1.71,0.756167
255,2000-09-12,00:00:00.00,0.10883,1.14762,1.56,0.790153
256,2000-09-13,00:00:00.00,20.6092,1.5594,1.49,1.09839
257,2000-09-14,00:00:00.00,0.0201083,2.27086,1.44,1.62721
258,2000-09-15,00:00:00.00,23.3618,3.20948,1.43,2.3088
259,2000-09-16,00:00:00.00,2.92482,4.6891,1.43,3.36104
260,2000-09-17,00:00:00.00,0.394362,4.52637,11.3,3.26364
261,2000-09-18,00:00:00.00,0.322622,3.26953,7.2,2.38737
262,2000-09-19,00:00:00.00,0.0139795,2.9263,4.15,2.12735
263,2000-09-20,00:00:00.00,0.0748741,2.73185,2.9,1.97075
264,2000-09-21,00:00:00.00,4.44096,2.68523,2.34,1.92899
265,2000-09-22,00:00:00.00,7.20247,3.15634,2.17,2.25124
266,2000-09-23,00:00:00.00,1.00915,3.66123,2.16,2.57921
267,2000-09-24,00:00:00.00,26.7155,6.08823,2.13,4.23152
268,2000-09-25,00:00:00.00,0.86108,9.96805,22.2,6.83749
269,2000-09-26,00:00:00.00,0.488103,9.29962,15.5,6.36763
270,2000-09-27,00:00:00.00,0.0447526,6.63014,6.59,4.55788
271,2000-09-28,00:00:00.00,0.0661512,5.82571,4.47,3.96024
272,2000-09-29,00:00:00.00,0.235808,5.22152,3.43,3.51438
273,2000-09-30,00:00:00.00,0.147696,4.72602,2.7,3.15407
274,2000-10-01,00:00:00.00,0.0199156,4.30975,2.33,2.85542
275,2000-10-02,00:00:00.00,0.047597,3.95342,2.12,2.60278
276,2000-10-03,00:00:00.00,0.033859,3.64554,1.99,2.38664
277,2000-10-04,00:00:00.00,0.0354119,3.37819,1.76,2.20061
278,2000-10-05,00:00:00.00,9.73809,3.86143,1.71,2.53806
279,2000-10-06,00:00:00.00,1.63379,4.80069,1.68,3.19751
280,2000-10-07,00:00:00.00,1.79564,4.60702,1.65,3.09188
281,2000-10-08,00:00:00.00,2.52157,4.14351,1.66,2.7943
282,2000-10-09,00:00:00.00,0.248344,4.10802,1.76,2.763
283,2000-10-10,00:00:00.00,0.326394,3.75413,2.39,2.5077
284,2000-10-11,00:00:00.00,0.304186,3.37658,2.25,2.24165
285,2000-10-12,00:00:00.00,0.138962,3.15164,2.02,2.08238
286,2000-10-13,00:00:00.00,0.132109,2.9544,1.82,1.94378
287,2000-10-14,00:00:00.00,0.481284,2.77734,1.62,1.8203
288,2000-10-15,00:00:00.00,0.16974,2.61811,1.5,1.70996
289,2000-10-16,00:00:00.00,2.39534,2.54075,1.47,1.65866
290,2000-10-17,00:00:00.00,5.03339,2.79269,1.43,1.83233
291,2000-10-18,00:00:00.00,0.120153,3.0945,1.3,2.03405
292,2000-10-19,00:00:00.00,0.116284,2.85058,1.28,1.86906
293,2000-10-20,00:00:00.00,0.0299952,2.48422,1.22,1.62389
294,2000-10-21,00:00:00.00,0.100407,2.34784,1.13,1.52997
295,2000-10-22,00:00:00.00,0.0561303,2.22914,1.07,1.44844
296,2000-10-23,00:00:00.00,0.0517608,2.12063,1.04,1.37423
297,2000-10-24,00:00:00.00,0.474714,2.02122,0.94,1.30653
298,2000-10-25,00:00:00.00,1.70115,1.96146,0.94,1.27307
299,2000-10-26,00:00:00.00,0.138564,1.92821,0.98,1.26191
300,2000-10-27,00:00:00.00,0.154811,1.84075,1.02,1.20087
301,2000-10-28,00:00:00.00,4.36376,1.90341,1.04,1.25224
302,2000-10-29,00:00:00.00,0.0641727,2.10155,1.04,1.4102
303,2000-10-30,00:00:00.00,0.0605417,1.98341,1.04,1.32677
304,2000-10-31,00:00:00.00,0.163717,1.755,1.03,1.15869
305,2000-11-01,00:00:00.00,0.237584,1.68008,1.01,1.10602
306,2000-11-02,00:00:00.00,0.129992,1.61466,0.98,1.06042
307,2000-11-03,00:00:00.00,0.0737107,1.55349,0.99,1.01796
308,2000-11-04,00:00:00.00,0.176484,1.49621,1.03,0.978344
309,2000-11-05,00:00:00.00,0.0521912,1.44278,0.97,0.941541
310,2000-11-06,00:00:00.00,0.0657848,1.39306,0.94,0.907408
311,2000-11-07,00:00:00.00,0.0734254,1.34645,0.9,0.875519
312,2000-11-08,00:00:00.00,0.250872,1.30251,0.88,0.845536
313,2000-11-09,00:00:00.00,0.562357,1.26116,0.85,0.817412
314,2000-11-10,00:00:00.00,15.7518,1.93101,0.84,1.26594
315,2000-11-11,00:00:00.00,17.9423,4.53514,2.71,2.98281
316,2000-11-12,00:00:00.00,0.0119825,6.62561,8.23,4.33828
317,2000-11-13,00:00:00.00,0.0855571,5.52575,5.71,3.62987
318,2000-11-14,00:00:00.00,2.78451,4.29061,3.75,2.83675
319,2000-11-15,00:00:00.00,2.48119,4.55595,3.27,3.01547
320,2000-11-16,00:00:00.00,0.69662,4.64146,3.23,3.10915
321,2000-11-17,00:00:00.00,1.64781,4.32795,3.58,2.90608
322,2000-11-18,00:00:00.00,2.25371,4.2811,4.11,2.85554
323,2000-11-19,00:00:00.00,0.0677979,4.32301,8.02,2.88756
324,2000-11-20,00:00:00.00,0.229066,3.95928,6.03,2.63898
325,2000-11-21,00:00:00.00,4.81897,4.10564,4.52,2.73371
326,2000-11-22,00:00:00.00,2.10976,4.71605,3.96,3.14825
327,2000-11-23,00:00:00.00,2.72246,4.40206,2.98,2.93173
328,2000-11-24,00:00:00.00,2.32231,3.76444,2.94,2.49501
329,2000-11-25,00:00:00.00,0.300543,3.51662,3.5,2.31965
330,2000-11-26,00:00:00.00,1.33282,3.39184,3.28,2.23558
331,2000-11-27,00:00:00.00,8.16072,5.12347,5.14,3.59973
332,2000-11-28,00:00:00.00,2.16002,8.49245,28.3,5.88222
333,2000-11-29,00:00:00.00,1.53535,9.32251,28.6,5.97933
334,2000-11-30,00:00:00.00,0.786116,7.89594,17.1,4.90874
335,2000-12-01,00:00:00.00,0.201512,6.808,11.4,4.36357
336,2000-12-02,00:00:00.00,0.16922,6.02112,8.16,3.84684
337,2000-12-03,00:00:00.00,0.299575,5.44656,6.11,3.45917
338,2000-12-04,00:00:00.00,0.358722,5.00318,3.94,3.16597
339,2000-12-05,00:00:00.00,0.496061,4.62997,3.56,2.92114
340,2000-12-06,00:00:00.00,4.222,4.31044,3.44,2.71285
341,2000-12-07,00:00:00.00,1.81715,4.03461,2.17,2.534
342,2000-12-08,00:00:00.00,1.62245,3.79516,2.86,2.37949
343,2000-12-09,00:00:00.00,1.55825,3.58515,2.64,2.24453
344,2000-12-10,00:00:00.00,0.124665,3.39859,2.29,2.12508
345,2000-12-11,00:00:00.00,0.483033,3.23115,2.23,2.01823
346,2000-12-12,00:00:00.00,11.4392,3.07945,2.15,1.92171
347,2000-12-13,00:00:00.00,8.24869,2.94146,1.62,1.83417
348,2000-12-14,00:00:00.00,2.48878,2.81587,1.55,1.75473
349,2000-12-15,00:00:00.00,4.95349,2.70144,1.8,1.68251
350,2000-12-16,00:00:00.00,0.130607,2.59655,1.84,1.61639
351,2000-12-17,00:00:00.00,16.3776,4.62417,1.85,2.83986
352,2000-12-18,00:00:00.00,11.9616,10.7242,5.69,6.41534
353,2000-12-19,00:00:00.00,2.24674,14.1857,17.2,8.35076
354,2000-12-20,00:00:00.00,3.14053,11.5564,13.8,6.78555
355,2000-12-21,00:00:00.00,0.48244,8.83984,10.8,5.2276
356,2000-12-22,00:00:00.00,3.38259,7.72652,9.04,4.57754
357,2000-12-23,00:00:00.00,0.246962,6.89514,7.15,4.09052
358,2000-12-24,00:00:00.00,1.03319,6.2352,5.45,3.70339
359,2000-12-25,00:00:00.00,2.25301,5.6994,4.8,3.38872
360,2000-12-26,00:00:00.00,1.6986,5.2554,4.41,3.12766
361,2000-12-27,00:00:00.00,0.959578,4.88176,3.95,2.90774
362,2000-12-28,00:00:00.00,1.79337,4.56277,3.6,2.71983
363,2000-12-29,00:00:00.00,0.46247,4.2874,3.29,2.5575
364,2000-12-30,00:00:00.00,0.90305,4.04782,3.1,2.41615
365,2000-12-31,00:00:00.00,4.18731,3.83706,2.87,2.29169
366,2001-01-01,00:00:00.00,0.374456,3.64969,2.74,2.18096
367,2001-01-02,00:00:00.00,0.10856,3.48216,2.68,2.08189
368,2001-01-03,00:00:00.00,0.216394,3.33126,2.55,1.99259
369,2001-01-04,00:00:00.00,2.01552,3.19425,2.4,1.91143
370,2001-01-05,00:00:00.00,0.422197,3.06957,2.3,1.83752
371,2001-01-06,00:00:00.00,9.67126,3.86872,2.21,2.28056
372,2001-01-07,00:00:00.00,0.40918,5.20891,2.15,3.0253
373,2001-01-08,00:00:00.00,0.585304,4.92971,2.09,2.86514
374,2001-01-09,00:00:00.00,0.423297,4.03552,2.03,2.36282
375,2001-01-10,00:00:00.00,0.183367,3.80176,1.97,2.22987
376,2001-01-11,00:00:00.00,0.20697,3.61124,1.92,2.12102
377,2001-01-12,00:00:00.00,0.465691,3.45655,1.87,2.03932
378,2001-01-13,00:00:00.00,0.194144,3.32811,1.82,1.97629
379,2001-01-14,00:00:00.00,0.335867,3.18475,1.78,1.89231
380,2001-01-15,00:00:00.00,0.720346,3.07924,2,1.82876
381,2001-01-16,00:00:00.00,4.25438,3.52657,2.3,2.114
382,2001-01-17,00:00:00.00,0.988725,4.31498,2.68,2.62342
383,2001-01-18,00:00:00.00,0.633394,4.2322,3.4,2.59701
384,2001-01-19,00:00:00.00,0.344034,3.66402,2.85,2.24346
