time,date,hour,precip [mm/day],sub682 [m3/s],sub694 [m3/s],sub694 (observed) [m3/s]
45,2010-02-15,00:00:00.00,0.111209,0.0800515,0.172302,0.58
46,2010-02-16,00:00:00.00,0.425009,0.0796107,0.171394,0.53
47,2010-02-17,00:00:00.00,2.19021,0.0791462,0.170425,0.49
48,2010-02-18,00:00:00.00,0.463982,0.0786708,0.169418,0.465
49,2010-02-19,00:00:00.00,0.00573716,0.0781901,0.168393,0.44
50,2010-02-20,00:00:00.00,9.979e-308,0.0777036,0.167353,0.42
51,2010-02-21,00:00:00.00,0.000127004,0.0772061,0.166296,0.4
52,2010-02-22,00:00:00.00,5.12497e-308,0.0766952,0.165212,0.38
53,2010-02-23,00:00:00.00,14.3778,0.07985,0.168479,0.36
54,2010-02-24,00:00:00.00,0.25326,0.0964918,0.190638,0.35
55,2010-02-25,00:00:00.00,0.372799,0.129095,0.242917,0.34
56,2010-02-26,00:00:00.00,3.32886,0.148603,0.29436,0.33
57,2010-02-27,00:00:00.00,7.55891,0.130249,0.29332,0.36
58,2010-02-28,00:00:00.00,2.24849,0.10089,0.247495,0.4
59,2010-03-01,00:00:00.00,0.0437624,0.0899727,0.208696,0.44
60,2010-03-02,00:00:00.00,0.00560859,0.089912,0.195271,0.56
61,2010-03-03,00:00:00.00,0.00192721,0.0861685,0.188753,0.65
62,2010-03-04,00:00:00.00,0.00135705,0.0796967,0.177913,0.8
63,2010-03-05,00:00:00.00,0.000278623,0.0760021,0.1678,0.95
64,2010-03-06,00:00:00.00,0.000137088,0.0747969,0.162415,1.2
65,2010-03-07,00:00:00.00,0,0.0742995,0.160231,1.6
66,2010-03-08,00:00:00.00,0,0.0738088,0.159001,2.1
67,2010-03-09,00:00:00.00,0,0.0733006,0.157905,3.2
68,2010-03-10,00:00:00.00,0.00594394,0.135164,0.231053,6
69,2010-03-11,00:00:00.00,0.0199443,0.454036,0.658596,11
70,2010-03-12,00:00:00.00,0.00451578,1.15078,1.74664,20.9
71,2010-03-13,00:00:00.00,3.30448,1.74956,3.19385,28.7
72,2010-03-14,00:00:00.00,10.051,1.60783,3.58762,58.4
73,2010-03-15,00:00:00.00,1.76392,0.994966,2.61467,80.4
74,2010-03-16,00:00:00.00,0.0754618,0.586709,1.6443,66
75,2010-03-17,00:00:00.00,1.159e-308,0.457722,1.16943,45
76,2010-03-18,00:00:00.00,0,0.361574,0.895583,26.7
77,2010-03-19,00:00:00.00,0,0.255428,0.670429,13.5
78,2010-03-20,00:00:00.00,0.00135785,0.200297,0.502539,8.87
79,2010-03-21,00:00:00.00,0.110781,0.187885,0.426447,6.56
80,2010-03-22,00:00:00.00,0.0608452,0.187566,0.406105,4.97
81,2010-03-23,00:00:00.00,3.0458,0.189494,0.405282,3.8
82,2010-03-24,00:00:00.00,0.0383409,0.198226,0.416672,3.11
83,2010-03-25,00:00:00.00,0.072253,0.215222,0.44394,2.65
84,2010-03-26,00:00:00.00,0.278834,0.226012,0.471466,2.3
85,2010-03-27,00:00:00.00,0.000171369,0.218251,0.473564,1.91
86,2010-03-28,00:00:00.00,0.0232191,0.204101,0.45258,1.56
87,2010-03-29,00:00:00.00,7.42652,0.204336,0.44064,1.5
88,2010-03-30,00:00:00.00,0.531153,0.237868,0.478394,1.68
89,2010-03-31,00:00:00.00,0,0.306518,0.58614,1.66
90,2010-04-01,00:00:00.00,0.00305543,0.34896,0.695713,1.63
91,2010-04-02,00:00:00.00,4.53141e-308,0.314776,0.699855,1.51
92,2010-04-03,00:00:00.00,0,0.25444,0.608839,1.32
93,2010-04-04,00:00:00.00,0.207439,0.222843,0.518883,1.2
94,2010-04-05,00:00:00.00,0.0986685,0.216096,0.476357,1.1
95,2010-04-06,00:00:00.00,1.79334,0.216156,0.465496,1.02
96,2010-04-07,00:00:00.00,26.5292,0.246314,0.499806,3.54
97,2010-04-08,00:00:00.00,15.5213,0.40626,0.713367,13.4
98,2010-04-09,00:00:00.00,8.58613,0.783504,1.29181,27.1
99,2010-04-10,00:00:00.00,0.0418557,1.17005,2.07279,33.4
100,2010-04-11,00:00:00.00,0.135395,1.21746,2.49497,34.6
101,2010-04-12,00:00:00.00,0.451506,0.942291,2.27128,19.7
102,2010-04-13,00:00:00.00,0.276899,0.632304,1.69862,9.05
103,2010-04-14,00:00:00.00,0.772327,0.462089,1.21076,6.05
104,2010-04-15,00:00:00.00,0.189173,0.411732,0.965797,4.45
105,2010-04-16,00:00:00.00,2.41706e-308,0.406282,0.888977,3.44
106,2010-04-17,00:00:00.00,0.327654,0.408605,0.876611,2.83
107,2010-04-18,00:00:00.00,0.900819,0.410621,0.878681,2.37
108,2010-04-19,00:00:00.00,0.641773,0.412447,0.882482,2.21
109,2010-04-20,00:00:00.00,0.000183875,0.414433,0.886555,1.93
110,2010-04-21,00:00:00.00,8.65891e-308,0.416696,0.891111,1.6
111,2010-04-22,00:00:00.00,0.00387252,0.418972,0.895922,1.35
112,2010-04-23,00:00:00.00,0.0356193,0.420988,0.900485,1.18
113,2010-04-24,00:00:00.00,0.0173626,0.422732,0.904523,0.933
114,2010-04-25,00:00:00.00,2.92611,0.424622,0.908481,0.649
115,2010-04-26,00:00:00.00,14.622,0.443407,0.932598,0.842
116,2010-04-27,00:00:00.00,0.0604271,0.523957,1.04334,1.2
117,2010-04-28,00:00:00.00,8.08532e-308,0.682938,1.29837,1.42
118,2010-04-29,00:00:00.00,0.000792862,0.780549,1.55207,1.61
119,2010-04-30,00:00:00.00,0.145595,0.709561,1.57101,1.41
120,2010-05-01,00:00:00.00,0.0541239,0.587008,1.38691,1.08
121,2010-05-02,00:00:00.00,3.51105,0.523666,1.20508,0.914
122,2010-05-03,00:00:00.00,14.5012,0.525694,1.13819,0.872
123,2010-05-04,00:00:00.00,6.51829,0.601978,1.21907,7.72
124,2010-05-05,00:00:00.00,0.206714,0.76934,1.47694,14.4
125,2010-05-06,00:00:00.00,3.74293,0.904327,1.78041,15.4
126,2010-05-07,00:00:00.00,0.0167818,0.870153,1.87354,9.29
127,2010-05-08,00:00:00.00,21.0887,0.771835,1.75331,5.41
128,2010-05-09,00:00:00.00,3.87355,0.813552,1.72158,8.36
129,2010-05-10,00:00:00.00,0.224303,1.05764,2.02878,13.3
130,2010-05-11,00:00:00.00,0.00122327,1.24057,2.44331,14.6
131,2010-05-12,00:00:00.00,19.9501,1.17104,2.54413,11.1
132,2010-05-13,00:00:00.00,0.229646,1.10109,2.4378,17.3
133,2010-05-14,00:00:00.00,17.2025,1.28353,2.59551,20.2
134,2010-05-15,00:00:00.00,0.946083,1.54231,3.11466,26.8
135,2010-05-16,00:00:00.00,0.000128813,1.67566,3.53831,28.4
136,2010-05-17,00:00:00.00,0.00150985,1.63998,3.55347,31.9
137,2010-05-18,00:00:00.00,0.209316,1.44532,3.22991,17.3
138,2010-05-19,00:00:00.00,2.51268,1.2598,2.81412,7.22
139,2010-05-20,00:00:00.00,0.0350529,1.17182,2.57015,4.6
140,2010-05-21,00:00:00.00,0.0171755,1.14986,2.49147,3.34
141,2010-05-22,00:00:00.00,0.0114815,1.14578,2.46499,2.58
142,2010-05-23,00:00:00.00,5.31795,1.14353,2.45568,2.15
143,2010-05-24,00:00:00.00,0.0140693,1.15062,2.46136,1.89
144,2010-05-25,00:00:00.00,0.0349764,1.17145,2.49116,1.6
145,2010-05-26,00:00:00.00,0.0163866,1.18239,2.52163,1.42
146,2010-05-27,00:00:00.00,0.000302709,1.16626,2.51454,1.25
147,2010-05-28,00:00:00.00,0.00335804,1.14217,2.47523,1.07
148,2010-05-29,00:00:00.00,2.92595e-308,1.12554,2.43412,0.919
149,2010-05-30,00:00:00.00,1.3423e-308,1.11555,2.40533,0.827
150,2010-05-31,00:00:00.00,4.6786e-308,1.1073,2.38479,0.744
151,2010-06-01,00:00:00.00,6.14141,1.10124,2.36932,0.685
152,2010-06-02,00:00:00.00,2.23302,1.10418,2.3666,0.631
153,2010-06-03,00:00:00.00,15.3167,1.136,2.40566,0.758
154,2010-06-04,00:00:00.00,3.95024,1.22259,2.5339,1.27
155,2010-06-05,00:00:00.00,1.72825,1.37531,2.8265,1.55
156,2010-06-06,00:00:00.00,5.99859,1.46274,3.09006,3.24
157,2010-06-07,00:00:00.00,24.2386,1.4298,3.10013,11.7
158,2010-06-08,00:00:00.00,0.0412258,1.49623,3.15723,18.2
159,2010-06-09,00:00:00.00,0.0127871,1.78802,3.64593,21.9
160,2010-06-10,00:00:00.00,5.38003,1.97319,4.14851,20.4
161,2010-06-11,00:00:00.00,0.164448,1.83248,4.04248,9.19
162,2010-06-12,00:00:00.00,0.010675,1.62554,3.6014,4.3
163,2010-06-13,00:00:00.00,0.101122,1.51536,3.3029,2.8
164,2010-06-14,00:00:00.00,0.162098,1.46759,3.17301,2.01
165,2010-06-15,00:00:00.00,0.00557486,1.43648,3.09946,1.49
166,2010-06-16,00:00:00.00,0.0676561,1.41224,3.04373,1.2
167,2010-06-17,00:00:00.00,1.48356,1.39411,3.00114,1.01
168,2010-06-18,00:00:00.00,0.0170314,1.37773,2.96537,0.865
169,2010-06-19,00:00:00.00,0.06854,1.36153,2.93071,0.74
170,2010-06-20,00:00:00.00,0.0595561,1.34546,2.89613,0.638
171,2010-06-21,00:00:00.00,0.0171399,1.32934,2.86166,0.549
172,2010-06-22,00:00:00.00,0.00181914,1.31309,2.82691,0.464
173,2010-06-23,00:00:00.00,3.135,1.29685,2.79209,0.408
174,2010-06-24,00:00:00.00,2.1189,1.28085,2.75763,0.368
175,2010-06-25,00:00:00.00,0.887733,1.26535,2.72407,0.333
176,2010-06-26,00:00:00.00,0.333972,1.25033,2.69158,0.285
177,2010-06-27,00:00:00.00,0.259924,1.23549,2.6597,0.25
178,2010-06-28,00:00:00.00,4.28897,1.22063,2.62788,0.21
179,2010-06-29,00:00:00.00,0.0243116,1.20586,2.59945,0.212
180,2010-06-30,00:00:00.00,0.0283461,1.19143,2.57203,0.22
181,2010-07-01,00:00:00.00,0.0474269,1.17729,2.54199,0.197
182,2010-07-02,00:00:00.00,0.0723858,1.16316,2.51173,0.158
183,2010-07-03,00:00:00.00,0.0789418,1.14904,2.48145,0.134
184,2010-07-04,00:00:00.00,0.0994575,1.13501,2.45128,0.121
185,2010-07-05,00:00:00.00,0.150581,1.12108,2.4213,0.098
186,2010-07-06,00:00:00.00,0.100874,1.10719,2.39147,0.076
187,2010-07-07,00:00:00.00,0.0526312,1.09332,2.3617,0.083
188,2010-07-08,00:00:00.00,0.199132,1.07946,2.33197,0.092
189,2010-07-09,00:00:00.00,6.72086,1.06764,2.30467,0.09
190,2010-07-10,00:00:00.00,7.7351,1.06738,2.29273,0.144
191,2010-07-11,00:00:00.00,0.048086,1.09256,2.32039,0.163
192,2010-07-12,00:00:00.00,3.70404,1.13068,2.38523,0.185
193,2010-07-13,00:00:00.00,26.4044,1.15915,2.45305,0.665
194,2010-07-14,00:00:00.00,0.39755,1.24063,2.57867,5.46
195,2010-07-15,00:00:00.00,0.00201022,1.45588,2.96226,5.13
196,2010-07-16,00:00:00.00,15.4333,1.6038,3.36322,3.74
197,2010-07-17,00:00:00.00,10.4832,1.55871,3.39267,5.51
198,2010-07-18,00:00:00.00,7.43696,1.55125,3.32574,4.78
199,2010-07-19,00:00:00.00,3.24701,1.62914,3.44093,4
200,2010-07-20,00:00:00.00,3.3482,1.63311,3.51246,3.13
201,2010-07-21,00:00:00.00,0.303476,1.52872,3.35198,4.72
202,2010-07-22,00:00:00.00,0.058272,1.4051,3.09154,4.02
203,2010-07-23,00:00:00.00,4.40617,1.32869,2.8933,2.32
204,2010-07-24,00:00:00.00,3.68679,1.29376,2.79356,1.11
205,2010-07-25,00:00:00.00,1.95258,1.27585,2.74761,0.688
206,2010-07-26,00:00:00.00,2.26824,1.26039,2.7139,0.491
207,2010-07-27,00:00:00.00,0.0874178,1.24292,2.67813,0.381
208,2010-07-28,00:00:00.00,0.0617929,1.22498,2.63966,0.29
209,2010-07-29,00:00:00.00,0.915249,1.20782,2.60519,0.252
210,2010-07-30,00:00:00.00,0.0747335,1.19129,2.57352,0.229
211,2010-07-31,00:00:00.00,0.136201,1.17505,2.53996,0.21
212,2010-08-01,00:00:00.00,2.71096,1.15907,2.50562,0.172
213,2010-08-02,00:00:00.00,0.135521,1.14345,2.47176,0.149
214,2010-08-03,00:00:00.00,0.0472976,1.12823,2.43867,0.13
215,2010-08-04,00:00:00.00,0.0181743,1.11334,2.40634,0.108
216,2010-08-05,00:00:00.00,0.880158,1.09857,2.37448,0.091
217,2010-08-06,00:00:00.00,0.783417,1.08389,2.34288,0.086
218,2010-08-07,00:00:00.00,0.979998,1.06942,2.31162,0.082
219,2010-08-08,00:00:00.00,0.00379594,1.05527,2.28092,0.073
220,2010-08-09,00:00:00.00,0.0367052,1.04145,2.2509,0.068
221,2010-08-10,00:00:00.00,2.25899,1.0279,2.22151,0.072
222,2010-08-11,00:00:00.00,7.50554e-308,1.01457,2.19265,0.079
223,2010-08-12,00:00:00.00,6.2591,1.0037,2.16694,0.076
224,2010-08-13,00:00:00.00,0.898888,1.00166,2.15368,0.086
225,2010-08-14,00:00:00.00,0.0156747,1.01162,2.16198,0.083
226,2010-08-15,00:00:00.00,0.0940464,1.01332,2.17132,0.07
227,2010-08-16,00:00:00.00,0.41449,0.992364,2.14937,0.076
228,2010-08-17,00:00:00.00,0.0524869,0.965247,2.10105,0.072
229,2010-08-18,00:00:00.00,0.0248485,0.945334,2.05275,0.063
230,2010-08-19,00:00:00.00,0.102726,0.931716,2.01648,0.057
231,2010-08-20,00:00:00.00,0.27572,0.919992,1.98837,0.061
232,2010-08-21,00:00:00.00,0.0026475,0.908488,1.96304,0.083
233,2010-08-22,00:00:00.00,4.60375,0.897999,1.93947,0.087
234,2010-08-23,00:00:00.00,0.435367,0.89083,1.92071,0.062
235,2010-08-24,00:00:00.00,0.314435,0.888135,1.91004,0.056
236,2010-08-25,00:00:00.00,0.295229,0.88265,1.9001,0.048
237,2010-08-26,00:00:00.00,0.76487,0.869102,1.87919,0.042
238,2010-08-27,00:00:00.00,0.124328,0.853386,1.84897,0.048
239,2010-08-28,00:00:00.00,0.0733027,0.840438,1.81901,0.047
240,2010-08-29,00:00:00.00,0.0724687,0.829914,1.79371,0.04
241,2010-08-30,00:00:00.00,0.0237048,0.820163,1.77161,0.031
242,2010-08-31,00:00:00.00,0.180088,0.810544,1.75067,0.026
243,2010-09-01,00:00:00.00,0.0108857,0.801043,1.73012,0.02
244,2010-09-02,00:00:00.00,0.416518,0.791664,1.70986,0.014
245,2010-09-03,00:00:00.00,4.27889,0.783006,1.69057,0.012
246,2010-09-04,00:00:00.00,3.08443,0.776769,1.67473,0.017
247,2010-09-05,00:00:00.00,0.157829,0.773805,1.66478,0.016
248,2010-09-06,00:00:00.00,0.346832,0.768937,1.65553,0.013
249,2010-09-07,00:00:00.00,0.670885,0.758286,1.63852,0.011
250,2010-09-08,00:00:00.00,0.0175259,0.746021,1.61477,0.009
251,2010-09-09,00:00:00.00,0.00133665,0.735761,1.59119,0.007
252,2010-09-10,00:00:00.00,0.00450152,0.727256,1.57097,0.006
253,2010-09-11,00:00:00.00,0.138453,0.719319,1.55308,0.005
254,2010-09-12,00:00:00.00,7.37557,0.714778,1.53996,0.005
255,2010-09-13,00:00:00.00,0.169298,0.72292,1.54467,0.005
256,2010-09-14,00:00:00.00,1.63033,0.748023,1.58002,0.005
257,2010-09-15,00:00:00.00,0.000385678,0.760776,1.61606,0.004
258,2010-09-16,00:00:00.00,0.00103691,0.739678,1.60518,0.006
259,2010-09-17,00:00:00.00,18.4641,0.720099,1.56765,0.01
260,2010-09-18,00:00:00.00,0.0185556,0.754729,1.59017,0.009
261,2010-09-19,00:00:00.00,3.46223,0.857877,1.7366,0.009
262,2010-09-20,00:00:00.00,0.000611201,0.923638,1.90088,0.008
263,2010-09-21,00:00:00.00,0.023966,0.876138,1.91311,0.007
264,2010-09-22,00:00:00.00,0.014383,0.792491,1.78789,0.031
265,2010-09-23,00:00:00.00,4.24147,0.740961,1.6541,0.067
266,2010-09-24,00:00:00.00,0.0498838,0.724958,1.5813,0.057
267,2010-09-25,00:00:00.00,0.030756,0.726757,1.56174,0.052
268,2010-09-26,00:00:00.00,0.156595,0.726216,1.55915,0.041
269,2010-09-27,00:00:00.00,1.82778,0.713877,1.544,0.043
270,2010-09-28,00:00:00.00,0.909054,0.698075,1.51541,0.073
271,2010-09-29,00:00:00.00,36.6611,0.712517,1.51821,0.18
272,2010-09-30,00:00:00.00,0.248138,0.831019,1.6677,0.167
273,2010-10-01,00:00:00.00,0.0129539,1.08896,2.0691,0.335
274,2010-10-02,00:00:00.00,0.0810161,1.24655,2.47752,0.218
275,2010-10-03,00:00:00.00,20.5603,1.14422,2.52287,0.181
276,2010-10-04,00:00:00.00,0.0513747,1.02634,2.33023,0.229
277,2010-10-05,00:00:00.00,0.167195,1.08411,2.29147,0.235
278,2010-10-06,00:00:00.00,0.619062,1.15642,2.40387,0.167
279,2010-10-07,00:00:00.00,0.35422,1.08023,2.37862,0.133
280,2010-10-08,00:00:00.00,0.000688073,0.957044,2.18396,0.082
281,2010-10-09,00:00:00.00,6.47607e-308,0.887983,1.99331,0.044
282,2010-10-10,00:00:00.00,0.0381403,0.865468,1.89254,0.042
283,2010-10-11,00:00:00.00,0.0145331,0.855798,1.85103,0.051
284,2010-10-12,00:00:00.00,3.17174,0.847396,1.82877,0.032
285,2010-10-13,00:00:00.00,0.00105287,0.8435,1.81544,0.027
286,2010-10-14,00:00:00.00,6.81629,0.850149,1.8187,0.022
287,2010-10-15,00:00:00.00,26.127,0.892454,1.87341,0.246
288,2010-10-16,00:00:00.00,0.604282,1.03461,2.07644,0.549
289,2010-10-17,00:00:00.00,8.3678e-308,1.279,2.4849,0.462
290,2010-10-18,00:00:00.00,0.00212569,1.39266,2.88253,0.308
291,2010-10-19,00:00:00.00,0.00400127,1.25746,2.81732,0.27
292,2010-10-20,00:00:00.00,0.0155868,1.07249,2.45343,0.384
293,2010-10-21,00:00:00.00,3.68481,0.977718,2.20896,0.306
294,2010-10-22,00:00:00.00,7.70795,0.965976,2.10137,0.249
295,2010-10-23,00:00:00.00,0.175,1.00838,2.12679,0.211
296,2010-10-24,00:00:00.00,1.92812,1.07716,2.23842,0.186
297,2010-10-25,00:00:00.00,1.02322,1.10076,2.32663,0.171
298,2010-10-26,00:00:00.00,0.0920836,1.05448,2.30166,0.163
299,2010-10-27,00:00:00.00,3.91337,0.997811,2.20243,0.134
300,2010-10-28,00:00:00.00,0.0933775,0.972244,2.12054,0.124
301,2010-10-29,00:00:00.00,0.0314683,0.977182,2.09706,0.099
302,2010-10-30,00:00:00.00,0.0328373,0.979801,2.09926,0.063
303,2010-10-31,00:00:00.00,0.0135654,0.960102,2.07835,0.062
304,2010-11-01,00:00:00.00,0.804237,0.934392,2.0327,0.092
305,2010-11-02,00:00:00.00,0.0561944,0.916346,1.98794,0.084
306,2010-11-03,00:00:00.00,6.03372e-308,0.904956,1.95602,0.081
307,2010-11-04,00:00:00.00,0.101702,0.895554,1.93273,0.069
308,2010-11-05,00:00:00.00,10.4862,0.895559,1.92329,0.077
309,2010-11-06,00:00:00.00,13.4593,0.943434,1.97848,2.3
310,2010-11-07,00:00:00.00,4.22856,1.09046,2.19044,2.39
311,2010-11-08,00:00:00.00,0.00927008,1.27843,2.5403,1.57
312,2010-11-09,00:00:00.00,0,1.33888,2.81324,2.43
313,2010-11-10,00:00:00.00,0,1.23491,2.73766,2.9
314,2010-11-11,00:00:00.00,0.0114829,1.0964,2.46858,1.73
315,2010-11-12,00:00:00.00,0.00266101,1.01537,2.27489,1.15
316,2010-11-13,00:00:00.00,0.00808672,0.985121,2.15768,0.853
317,2010-11-14,00:00:00.00,0.00368167,0.972531,2.10524,0.596
318,2010-11-15,00:00:00.00,4.65471,0.966301,2.08196,0.493
319,2010-11-16,00:00:00.00,0.00051638,0.975505,2.08533,0.417
320,2010-11-17,00:00:00.00,10.5422,1.01615,2.13953,0.374
321,2010-11-18,00:00:00.00,12.2632,1.09453,2.2658,6.92
322,2010-11-19,00:00:00.00,0.307894,1.23777,2.50398,8.45
323,2010-11-20,00:00:00.00,0.00780006,1.39973,2.86685,6.47
324,2010-11-21,00:00:00.00,0.00204884,1.41667,3.04548,6.31
325,2010-11-22,00:00:00.00,0.175557,1.28121,2.84642,3.56
326,2010-11-23,00:00:00.00,12.1371,1.1593,2.57575,1.88
327,2010-11-24,00:00:00.00,2.29615,1.1597,2.49104,3.31
328,2010-11-25,00:00:00.00,0.0604876,1.2814,2.64161,3.91
329,2010-11-26,00:00:00.00,18.6381,1.39482,2.90814,3.5
330,2010-11-27,00:00:00.00,0.502368,1.45368,3.09145,10.5
331,2010-11-28,00:00:00.00,0.0171609,1.58279,3.30884,9.83
332,2010-11-29,00:00:00.00,0.000995129,1.66014,3.52164,10.5
333,2010-11-30,00:00:00.00,0.000505801,1.5432,3.40051,8.02
334,2010-12-01,00:00:00.00,20.967,1.40685,3.09847,7.23
335,2010-12-02,00:00:00.00,1.30707,1.44939,3.06343,13.1
336,2010-12-03,00:00:00.00,0.207041,1.70803,3.49308,15.6
337,2010-12-04,00:00:00.00,0.0879566,1.87533,3.9426,16.4
338,2010-12-05,00:00:00.00,3.76256,1.75523,3.86117,10.4
339,2010-12-06,00:00:00.00,2.09803,1.56506,3.46512,5.3
340,2010-12-07,00:00:00.00,0.506858,1.46326,3.18894,3.11
341,2010-12-08,00:00:00.00,0.231714,1.43094,3.08327,2.4
342,2010-12-09,00:00:00.00,0.309263,1.41088,3.03749,2
343,2010-12-10,00:00:00.00,0.0363163,1.38923,2.99338,1.7
344,2010-12-11,00:00:00.00,1.28667,1.37033,2.95018,1.39
345,2010-12-12,00:00:00.00,0.100026,1.35387,2.91368,1.24
346,2010-12-13,00:00:00.00,23.2509,1.35501,2.90364,1.13
347,2010-12-14,00:00:00.00,13.4859,1.42175,3.00155,1.1
348,2010-12-15,00:00:00.00,9.0299,1.58228,3.28785,1.04
349,2010-12-16,00:00:00.00,0.0502576,1.67738,3.55039,1.01
350,2010-12-17,00:00:00.00,0.0092546,1.5988,3.49326,0.98
351,2010-12-18,00:00:00.00,0.0642155,1.47613,3.23993,0.96
352,2010-12-19,00:00:00.00,0.111451,1.40445,3.05042,0.93
353,2010-12-20,00:00:00.00,0.28647,1.37672,2.96619,0.9
354,2010-12-21,00:00:00.00,0.682435,1.36133,2.92807,0.935
355,2010-12-22,00:00:00.00,0.0587947,1.34632,2.8971,1
356,2010-12-23,00:00:00.00,0.500141,1.33168,2.86498,1.08
357,2010-12-24,00:00:00.00,0.587567,1.31739,2.83435,1.2
358,2010-12-25,00:00:00.00,0.345006,1.30343,2.80411,1.19
359,2010-12-26,00:00:00.00,0.0169331,1.28981,2.77475,1.18
360,2010-12-27,00:00:00.00,0.305199,1.27651,2.74601,1.17
361,2010-12-28,00:00:00.00,0.421522,1.26352,2.71799,1.16
362,2010-12-29,00:00:00.00,0.0646125,1.25083,2.69059,1.15
363,2010-12-30,00:00:00.00,0.000581956,1.23842,2.66381,1.2
364,2010-12-31,00:00:00.00,0.366565,1.22628,2.63761,1.28
365,2011-01-01,00:00:00.00,2.12938,1.21635,2.61564,3.48
366,2011-01-02,00:00:00.00,13.0575,1.28569,2.70664,22
367,2011-01-03,00:00:00.00,0.0527495,1.65191,3.29638,34.1
368,2011-01-04,00:00:00.00,0.476895,2.45129,4.77118,63.6
369,2011-01-05,00:00:00.00,2.20132,2.94115,6.08776,75.3
370,2011-01-06,00:00:00.00,0.295484,2.6316,5.89651,41.8
371,2011-01-07,00:00:00.00,3.1853,2.13308,4.85021,14.1
372,2011-01-08,00:00:00.00,1.60108,1.86267,4.11343,7.15
373,2011-01-09,00:00:00.00,3.79103,1.78565,3.8544,5.24
374,2011-01-10,00:00:00.00,2.82233,1.76178,3.7883,4.31
375,2011-01-11,00:00:00.00,0.129068,1.7387,3.74186,3.58
376,2011-01-12,00:00:00.00,11.4647,1.71635,3.6927,2.85
377,2011-01-13,00:00:00.00,4.92124,1.69468,3.64618,2.36
378,2011-01-14,00:00:00.00,1.34004,1.67363,3.6006,2.11
379,2011-01-15,00:00:00.00,0.476371,1.65319,3.55654,1.9
380,2011-01-16,00:00:00.00,4.68638,1.63331,3.51358,1.75
