time,date,hour,precip [mm/day],sub6652 [m3/s],sub6652 (observed) [m3/s]
0,2000-01-01,00:00:00.00,---,2.15825,
1,2000-01-02,00:00:00.00,3.06899,1.0849,1.03
2,2000-01-03,00:00:00.00,1.13002,0.0170283,1.01
3,2000-01-04,00:00:00.00,0.45556,0.0342572,1
4,2000-01-05,00:00:00.00,0.906087,0.062112,0.99
5,2000-01-06,00:00:00.00,1.06184,0.0882375,0.98
6,2000-01-07,00:00:00.00,7.51182,0.102662,0.97
7,2000-01-08,00:00:00.00,1.2573,0.10801,0.96
8,2000-01-09,00:00:00.00,3.86361,0.109412,0.95
9,2000-01-10,00:00:00.00,0.330348,0.11036,0.93
10,2000-01-11,00:00:00.00,7.26416,0.112917,0.91
11,2000-01-12,00:00:00.00,2.16414,0.121223,0.9
12,2000-01-13,00:00:00.00,0.31697,0.13653,0.89
13,2000-01-14,00:00:00.00,0.227987,0.152243,0.88
14,2000-01-15,00:00:00.00,0.493935,0.152129,0.86
15,2000-01-16,00:00:00.00,6.56013,0.140197,0.85
16,2000-01-17,00:00:00.00,0.760353,0.135421,0.83
17,2000-01-18,00:00:00.00,2.71043,0.141954,0.81
18,2000-01-19,00:00:00.00,4.76141,0.153236,0.79
19,2000-01-20,00:00:00.00,0.363771,0.154575,0.77
20,2000-01-21,00:00:00.00,0.230189,0.147347,0.75
21,2000-01-22,00:00:00.00,0.310575,0.142364,0.72
22,2000-01-23,00:00:00.00,1.52116,0.141804,0.7
23,2000-01-24,00:00:00.00,4.13788,0.144332,0.67
24,2000-01-25,00:00:00.00,1.59738,0.147464,0.65
25,2000-01-26,00:00:00.00,0.392153,0.150757,0.62
26,2000-01-27,00:00:00.00,0.322858,0.154203,0.6
27,2000-01-28,00:00:00.00,0.25469,0.157808,0.57
28,2000-01-29,00:00:00.00,0.173781,0.161585,0.54
29,2000-01-30,00:00:00.00,0.266205,0.165533,0.51
30,2000-01-31,00:00:00.00,0.223193,0.169633,0.49
31,2000-02-01,00:00:00.00,1.3006,0.173865,0.47
32,2000-02-02,00:00:00.00,0.193246,0.178229,0.45
33,2000-02-03,00:00:00.00,0.847567,0.182748,0.43
34,2000-02-04,00:00:00.00,1.68212,0.187448,0.41
35,2000-02-05,00:00:00.00,0.113639,0.192342,0.4
36,2000-02-06,00:00:00.00,1.22239,0.197419,0.38
37,2000-02-07,00:00:00.00,0.40447,0.202665,0.36
38,2000-02-08,00:00:00.00,0.126993,0.208074,0.35
39,2000-02-09,00:00:00.00,2.48236,0.213654,0.34
40,2000-02-10,00:00:00.00,3.55024,0.219425,0.33
41,2000-02-11,00:00:00.00,0.108323,0.225414,0.32
42,2000-02-12,00:00:00.00,0.0867331,0.231636,0.3
43,2000-02-13,00:00:00.00,0.152578,0.23808,0.3
44,2000-02-14,00:00:00.00,0.119068,0.244731,0.29
45,2000-02-15,00:00:00.00,0.351728,0.251568,0.28
46,2000-02-16,00:00:00.00,0.774374,0.258582,0.27
