Year,Month,Median,2.5 Percentile,97.5 Percentile
1960,   8,5870,5763,5959
1960,   9,5775,5661,5867
1960,  10,5802,5616,5909
1960,  11,5676,5544,5760
1960,  12,5324,5257,5440
1961,   1,5018,4899,5113
1961,   2,5087,4999,5192
1961,   3,5399,5317,5484
1961,   4,5372,5259,5469
1961,   5,5351,5238,5433
1961,   6,5275,5172,5371
1961,   7,5329,5224,5481
1961,   8,5435,5330,5524
1961,   9,5354,5279,5477
1961,  10,5418,5236,5524
1961,  11,5382,5271,5457
1961,  12,5243,5166,5338
1962,   1,4518,4408,4621
1962,   2,4080,3992,4171
1962,   3,5208,5130,5299
1962,   4,5238,5145,5326
1962,   5,5322,5246,5402
1962,   6,5349,5245,5465
1962,   7,5313,5201,5399
1962,   8,5358,5244,5448
1962,   9,5284,5207,5394
1962,  10,5216,5033,5319
1962,  11,5056,4964,5149
1962,  12,4749,4665,4843
1963,   1,4158,4015,4265
1963,   2,3670,3584,3761
1963,   3,4569,4494,4671
1963,   4,4791,4672,4882
1963,   5,4863,4788,4933
1963,   6,4865,4773,4974
1963,   7,4864,4765,4960
1963,   8,4996,4896,5109
1963,   9,4871,4760,4966
1963,  10,4824,4645,4922
1963,  11,4758,4654,4811
1963,  12,4545,4474,4631
1964,   1,4001,3864,4091
1964,   2,3634,3562,3748
1964,   3,4241,4183,4332
1964,   4,4315,4234,4428
1964,   5,4502,4430,4570
1964,   6,4511,4415,4573
1964,   7,4504,4409,4630
1964,   8,4682,4594,4763
1964,   9,4622,4544,4718
1964,  10,4649,4448,4744
1964,  11,4576,4493,4668
1964,  12,4497,4416,4588
1965,   1,3964,3830,4050
1965,   2,4055,3915,4142
1965,   3,4347,4268,4439
1965,   4,4748,4666,4845
1965,   5,4755,4666,4849
1965,   6,4824,4750,4901
1965,   7,4892,4801,4992
1965,   8,5000,4909,5084
1965,   9,4982,4870,5097
1965,  10,5192,5031,5310
1965,  11,5116,5041,5205
1965,  12,5199,5093,5293
1966,   1,4970,4856,5056
1966,   2,4714,4641,4814
1966,   3,5033,4957,5107
1966,   4,5157,5075,5285
1966,   5,5265,5180,5362
1966,   6,5210,5123,5295
1966,   7,5246,5112,5339
1966,   8,5279,5179,5341
1966,   9,5150,5067,5247
1966,  10,5103,4921,5179
1966,  11,5012,4931,5102
1966,  12,5218,5143,5310
1967,   1,4892,4759,4979
1967,   2,4509,4442,4621
1967,   3,5022,4954,5099
1967,   4,5362,5268,5443
1967,   5,5265,5186,5331
1967,   6,5370,5272,5450
1967,   7,5522,5425,5690
1967,   8,5555,5457,5656
1967,   9,5444,5361,5547
1967,  10,5428,5285,5537
1967,  11,5529,5461,5648
1967,  12,5479,5345,5566
1968,   1,4761,4642,4864
1968,   2,5104,5004,5190
1968,   3,5297,5242,5385
1968,   4,5206,5118,5291
1968,   5,5276,5200,5324
1968,   6,5393,5327,5476
1968,   7,5515,5404,5632
1968,   8,5665,5554,5761
1968,   9,5599,5494,5682
1968,  10,5704,5516,5807
1968,  11,5631,5563,5736
1968,  12,5632,5540,5768
1969,   1,4841,4680,4926
1969,   2,5369,5314,5468
1969,   3,5444,5360,5513
1969,   4,5653,5546,5776
1969,   5,5755,5663,5826
1969,   6,5811,5679,5904
1969,   7,5892,5800,5996
1969,   8,6071,5985,6160
1969,   9,5954,5861,6045
1969,  10,5912,5742,6057
1969,  11,5955,5884,6034
1969,  12,5789,5700,5889
1970,   1,4185,4057,4320
1970,   2,4747,4682,4833
1970,   3,5585,5515,5668
1970,   4,5692,5603,5784
1970,   5,5701,5616,5761
1970,   6,5770,5688,5855
1970,   7,5831,5725,5989
1970,   8,5918,5821,5996
1970,   9,5848,5751,5942
1970,  10,5873,5687,5988
1970,  11,5853,5764,5947
1970,  12,5834,5770,5933
1971,   1,5374,5191,5467
1971,   2,5038,4953,5134
1971,   3,5916,5836,6005
1971,   4,5925,5861,6022
1971,   5,5937,5872,6012
1971,   6,6013,5919,6121
1971,   7,6099,6007,6221
1971,   8,6232,6115,6327
1971,   9,6101,6001,6206
1971,  10,6035,5857,6122
1971,  11,5975,5898,6035
1971,  12,5911,5811,6016
1972,   1,5681,5549,5777
1972,   2,5389,5305,5461
1972,   3,5756,5689,5849
1972,   4,5769,5668,5876
1972,   5,5918,5846,6001
1972,   6,6031,5948,6121
1972,   7,6060,5973,6179
1972,   8,6260,6155,6338
1972,   9,6264,6159,6427
1972,  10,6336,6186,6424
1972,  11,6306,6241,6380
1972,  12,6220,6122,6314
1973,   1,6159,6006,6257
1973,   2,5573,5498,5646
1973,   3,6309,6235,6386
1973,   4,6246,6161,6331
1973,   5,6336,6262,6413
1973,   6,6417,6330,6490
1973,   7,6467,6402,6610
1973,   8,6613,6502,6677
1973,   9,6452,6353,6585
1973,  10,6469,6278,6555
1973,  11,6407,6325,6527
1973,  12,6292,6207,6406
1974,   1,6029,5896,6138
1974,   2,5973,5886,6079
1974,   3,6276,6185,6336
1974,   4,6224,6118,6348
1974,   5,6433,6366,6513
1974,   6,6434,6346,6528
1974,   7,6552,6463,6729
1974,   8,6545,6454,6645
1974,   9,6421,6354,6519
1974,  10,6291,6130,6366
1974,  11,6224,6137,6351
1974,  12,6110,6027,6236
1975,   1,5914,5779,6022
1975,   2,5776,5713,5862
1975,   3,5813,5744,5893
1975,   4,6163,6053,6257
1975,   5,6145,6078,6234
1975,   6,6276,6197,6349
1975,   7,6298,6204,6418
1975,   8,6377,6283,6487
1975,   9,6311,6229,6404
1975,  10,6128,5963,6249
1975,  11,5962,5858,6056
1975,  12,5997,5906,6087
1976,   1,4935,4776,5021
1976,   2,5352,5241,5439
1976,   3,6122,6061,6202
1976,   4,6153,6078,6266
1976,   5,6438,6374,6536
1976,   6,6313,6209,6406
1976,   7,6425,6308,6516
1976,   8,6377,6300,6504
1976,   9,6123,6036,6209
1976,  10,6039,5819,6163
1976,  11,5795,5664,5872
1976,  12,5289,5208,5389
1977,   1,4551,4424,4628
1977,   2,4928,4834,4997
1977,   3,5770,5680,5831
1977,   4,5604,5515,5721
1977,   5,5461,5374,5521
1977,   6,5463,5352,5556
1977,   7,5452,5338,5582
1977,   8,5527,5436,5625
1977,   9,5458,5377,5573
1977,  10,5614,5439,5727
1977,  11,5618,5506,5732
1977,  12,5649,5560,5798
1978,   1,5002,4884,5109
1978,   2,4908,4817,5009
1978,   3,5370,5318,5452
1978,   4,5606,5523,5675
1978,   5,5449,5358,5529
1978,   6,5487,5406,5598
1978,   7,5624,5533,5734
1978,   8,5754,5644,5848
1978,   9,5735,5632,5821
1978,  10,5832,5695,5934
1978,  11,5744,5667,5826
1978,  12,5654,5587,5759
1979,   1,4623,4477,4730
1979,   2,4666,4598,4772
1979,   3,5791,5719,5865
1979,   4,6044,5953,6160
1979,   5,6025,5964,6102
1979,   6,6045,5920,6125
1979,   7,6143,6045,6268
1979,   8,6265,6158,6351
1979,   9,6126,6036,6232
1979,  10,6053,5889,6123
1979,  11,6079,5998,6164
1979,  12,6082,6012,6175
1980,   1,5902,5726,5986
1980,   2,5592,5509,5672
1980,   3,5830,5712,5914
1980,   4,5933,5833,6054
1980,   5,5938,5860,6005
1980,   6,5932,5849,6057
1980,   7,6015,5873,6124
1980,   8,6097,6004,6189
1980,   9,6040,5947,6115
1980,  10,6023,5862,6145
1980,  11,5907,5780,5984
1980,  12,5876,5797,5997
1981,   1,4603,4482,4731
1981,   2,5563,5490,5681
1981,   3,5792,5725,5848
1981,   4,5764,5690,5857
1981,   5,5935,5848,6017
1981,   6,5784,5686,5863
1981,   7,5886,5789,6004
1981,   8,5957,5864,6058
1981,   9,6048,5951,6162
1981,  10,6103,5912,6215
1981,  11,5858,5778,5967
1981,  12,5762,5698,5875
1982,   1,4751,4602,4848
1982,   2,4620,4536,4742
1982,   3,5661,5573,5747
1982,   4,5622,5475,5722
1982,   5,5572,5502,5650
1982,   6,5617,5533,5702
1982,   7,5644,5543,5783
1982,   8,5843,5751,5934
1982,   9,5776,5692,5873
1982,  10,5776,5583,5888
1982,  11,5822,5720,5911
1982,  12,5928,5831,6008
1983,   1,5662,5520,5780
1983,   2,5583,5502,5707
1983,   3,5784,5732,5865
1983,   4,5868,5761,5966
1983,   5,6091,6002,6163
1983,   6,6124,6024,6216
1983,   7,6171,6057,6297
1983,   8,6212,6130,6281
1983,   9,6106,6016,6185
1983,  10,6110,5911,6209
1983,  11,5994,5920,6107
1983,  12,5690,5591,5776
1984,   1,4617,4459,4719
1984,   2,5803,5705,5882
1984,   3,5782,5721,5862
1984,   4,4042,3936,4137
1984,   5,5963,5883,6031
1984,   6,6262,6135,6344
1984,   7,6207,6123,6342
1984,   8,6321,6236,6405
1984,   9,6221,6138,6322
1984,  10,6200,6052,6295
1984,  11,6254,6193,6344
1984,  12,6280,6192,6347
1985,   1,5824,5663,5915
1985,   2,5723,5647,5808
1985,   3,6519,6425,6598
1985,   4,6361,6287,6437
1985,   5,6429,6328,6516
1985,   6,6444,6333,6516
1985,   7,6394,6302,6481
1985,   8,6491,6403,6612
1985,   9,6474,6374,6561
1985,  10,6545,6370,6636
1985,  11,6683,6608,6800
1985,  12,6337,6244,6431
1986,   1,5796,5635,5893
1986,   2,5733,5652,5829
1986,   3,6426,6313,6528
1986,   4,6427,6334,6534
1986,   5,6457,6350,6537
1986,   6,6544,6442,6617
1986,   7,6561,6482,6706
1986,   8,6737,6631,6821
1986,   9,6752,6671,6839
1986,  10,7117,6928,7199
1986,  11,6774,6678,6862
1986,  12,6604,6532,6673
1987,   1,6329,6206,6422
1987,   2,5789,5690,5859
1987,   3,6157,6077,6227
1987,   4,6411,6318,6503
1987,   5,6238,6159,6320
1987,   6,6254,6178,6345
1987,   7,6193,6069,6340
1987,   8,6246,6157,6345
1987,   9,6088,6000,6181
1987,  10,6002,5839,6109
1987,  11,5993,5909,6086
1987,  12,6140,6083,6233
1988,   1,5470,5327,5580
1988,   2,5344,5269,5431
1988,   3,5863,5749,5946
1988,   4,5941,5853,6066
1988,   5,5883,5803,5975
1988,   6,5806,5697,5945
1988,   7,5775,5671,5932
1988,   8,5824,5712,5897
1988,   9,5623,5521,5724
1988,  10,5749,5519,5838
1988,  11,5708,5644,5797
1988,  12,5762,5692,5851
1989,   1,5567,5449,5644
1989,   2,5253,5157,5317
1989,   3,5359,5262,5425
1989,   4,5673,5540,5754
1989,   5,5635,5548,5697
1989,   6,5609,5516,5679
1989,   7,5601,5519,5675
1989,   8,5656,5570,5765
1989,   9,5628,5546,5728
1989,  10,5583,5411,5682
1989,  11,5501,5404,5625
1989,  12,4877,4747,4958
1990,   1,5227,5082,5307
1990,   2,5204,5131,5311
1990,   3,5303,5223,5375
1990,   4,5343,5256,5449
1990,   5,5404,5318,5474
1990,   6,5424,5298,5490
1990,   7,5524,5442,5630
1990,   8,5612,5534,5693
1990,   9,5601,5499,5688
1990,  10,5639,5425,5722
1990,  11,5616,5543,5722
1990,  12,5641,5536,5751
1991,   1,5278,5108,5367
1991,   2,5249,5162,5311
1991,   3,5430,5354,5529
1991,   4,5598,5488,5712
1991,   5,5675,5599,5732
1991,   6,5715,5631,5825
1991,   7,5689,5600,5821
1991,   8,5790,5684,5885
1991,   9,5608,5497,5715
1991,  10,5555,5373,5663
1991,  11,5544,5441,5628
1991,  12,5730,5639,5837
1992,   1,5422,5276,5505
1992,   2,5325,5267,5396
1992,   3,5662,5593,5763
1992,   4,5698,5602,5778
1992,   5,5664,5594,5752
1992,   6,5572,5484,5683
1992,   7,5575,5486,5713
1992,   8,5643,5564,5721
1992,   9,5585,5505,5709
1992,  10,5662,5485,5735
1992,  11,5730,5653,5803
1992,  12,5671,5578,5749
1993,   1,5773,5676,5877
1993,   2,5047,4960,5146
1993,   3,5383,5304,5480
1993,   4,5618,5547,5742
1993,   5,5712,5618,5782
1993,   6,5857,5751,5961
1993,   7,5963,5863,6102
1993,   8,6052,5953,6149
1993,   9,5999,5920,6094
1993,  10,5981,5817,6052
1993,  11,5887,5823,5962
1993,  12,5867,5802,5951
1994,   1,4881,4727,4966
1994,   2,5273,5206,5355
1994,   3,5871,5814,5963
1994,   4,5882,5798,5991
1994,   5,5940,5848,6020
1994,   6,5863,5778,5977
1994,   7,5869,5788,6023
1994,   8,5984,5895,6063
1994,   9,5911,5821,5997
1994,  10,5968,5766,6095
1994,  11,5928,5837,5999
1994,  12,5942,5861,6044
1995,   1,5843,5727,5952
1995,   2,5273,5180,5336
1995,   3,5501,5445,5600
1995,   4,5680,5577,5777
1995,   5,5768,5635,5825
1995,   6,5711,5583,5797
1995,   7,5636,5534,5731
1995,   8,5714,5648,5808
1995,   9,5696,5627,5786
1995,  10,5650,5457,5758
1995,  11,5805,5677,5912
1995,  12,5649,5546,5755
1996,   1,4582,4422,4680
1996,   2,5312,5254,5389
1996,   3,5459,5366,5525
1996,   4,4981,4908,5066
1996,   5,5962,5884,6032
1996,   6,5990,5850,6073
1996,   7,5943,5853,6083
1996,   8,6009,5914,6109
1996,   9,6063,5961,6160
1996,  10,6141,5962,6235
1996,  11,6140,6084,6221
1996,  12,6144,6062,6238
1997,   1,5704,5579,5810
1997,   2,6041,5964,6124
1997,   3,6281,6211,6362
1997,   4,6127,6061,6241
1997,   5,6397,6322,6492
1997,   6,6201,6079,6302
1997,   7,6273,6180,6393
1997,   8,6448,6319,6519
1997,   9,6419,6329,6499
1997,  10,6356,6154,6439
1997,  11,6181,6116,6285
1997,  12,6164,6074,6271
1998,   1,5980,5840,6068
1998,   2,5868,5794,5983
1998,   3,6043,5982,6112
1998,   4,5993,5906,6090
1998,   5,5950,5864,6022
1998,   6,5927,5787,6041
1998,   7,5951,5855,6072
1998,   8,5924,5828,6032
1998,   9,5836,5737,5913
1998,  10,5801,5619,5910
1998,  11,5616,5509,5724
1998,  12,5622,5544,5740
1999,   1,4989,4895,5084
1999,   2,5396,5337,5480
1999,   3,5211,5154,5321
1999,   4,5311,5215,5418
1999,   5,5271,5182,5338
1999,   6,5297,5190,5391
1999,   7,5400,5311,5509
1999,   8,5539,5450,5653
1999,   9,5339,5241,5450
1999,  10,5337,5166,5443
1999,  11,5248,5180,5323
1999,  12,5210,5141,5323
2000,   1,4774,4624,4901
2000,   2,4350,4273,4440
2000,   3,5097,5024,5183
2000,   4,5103,5028,5256
2000,   5,5069,4996,5146
2000,   6,5076,4960,5185
2000,   7,5074,4965,5181
2000,   8,5167,5080,5274
2000,   9,5150,5052,5229
2000,  10,5113,4953,5226
2000,  11,5019,4933,5099
2000,  12,4745,4654,4814
2001,   1,4479,4353,4584
2001,   2,5033,4946,5119
2001,   3,5009,4942,5105
2001,   4,4841,4741,4942
2001,   5,4907,4806,4967
2001,   6,5057,4944,5152
2001,   7,5004,4919,5203
2001,   8,5107,5028,5200
2001,   9,5107,5017,5195
2001,  10,5318,5130,5424
2001,  11,5260,5181,5335
2001,  12,5411,5311,5495
2002,   1,5184,4997,5272
2002,   2,5122,5057,5224
2002,   3,5193,5119,5266
2002,   4,5148,5037,5261
2002,   5,5267,5190,5330
2002,   6,5291,5206,5406
2002,   7,5382,5278,5470
2002,   8,5445,5364,5556
2002,   9,5351,5242,5443
2002,  10,5351,5171,5419
2002,  11,5254,5172,5344
2002,  12,5129,5057,5215
2003,   1,4536,4414,4623
2003,   2,4262,4174,4373
2003,   3,4673,4594,4750
2003,   4,4885,4792,4971
2003,   5,4998,4917,5077
2003,   6,4968,4881,5063
2003,   7,4891,4809,5021
2003,   8,5013,4928,5116
2003,   9,4887,4772,4960
2003,  10,4986,4808,5075
2003,  11,5086,4996,5203
2003,  12,5150,5031,5261
2004,   1,4590,4458,4665
2004,   2,4605,4520,4686
2004,   3,5224,5144,5296
2004,   4,5076,4979,5193
2004,   5,5335,5261,5414
2004,   6,5366,5250,5448
2004,   7,5414,5253,5496
2004,   8,5438,5329,5504
2004,   9,5279,5219,5414
2004,  10,5321,5153,5423
2004,  11,5324,5232,5417
2004,  12,5284,5193,5403
2005,   1,4964,4803,5036
2005,   2,5035,4955,5162
2005,   3,5154,5035,5244
2005,   4,5271,5184,5374
2005,   5,5176,5108,5250
2005,   6,5125,4997,5225
2005,   7,5195,5114,5309
2005,   8,5223,5129,5299
2005,   9,5135,5048,5262
2005,  10,5179,5012,5291
2005,  11,5017,4953,5103
2005,  12,5025,4937,5133
2006,   1,5098,4951,5184
2006,   2,5089,5030,5182
2006,   3,5163,5063,5260
2006,   4,5060,4972,5184
2006,   5,5115,5028,5203
2006,   6,5091,5009,5211
2006,   7,5039,4944,5148
2006,   8,5127,5051,5197
2006,   9,5004,4941,5093
2006,  10,5218,5052,5349
2006,  11,5054,4968,5137
2006,  12,5185,5124,5279
2007,   1,5087,4907,5196
2007,   2,4344,4270,4413
2007,   3,4858,4799,4957
2007,   4,5002,4885,5110
2007,   5,5009,4918,5073
2007,   6,4940,4878,5016
2007,   7,5008,4912,5125
2007,   8,5013,4930,5116
2007,   9,4869,4781,4974
2007,  10,4943,4748,5033
2007,  11,4890,4812,4975
2007,  12,4832,4734,4914
2008,   1,4750,4618,4844
2008,   2,4564,4495,4673
2008,   3,4694,4619,4797
2008,   4,4809,4705,4932
2008,   5,4931,4865,5036
2008,   6,5032,4943,5137
2008,   7,5175,5063,5308
2008,   8,5313,5200,5412
2008,   9,5320,5206,5413
2008,  10,5330,5154,5403
2008,  11,5336,5259,5404
2008,  12,5245,5175,5353
2009,   1,4933,4844,5051
2009,   2,5145,5066,5269
2009,   3,5293,5218,5381
2009,   4,5325,5245,5423
2009,   5,5419,5349,5490
2009,   6,5493,5392,5573
2009,   7,5484,5376,5598
2009,   8,5585,5496,5664
2009,   9,5487,5398,5563
2009,  10,5500,5311,5598
2009,  11,5449,5381,5553
2009,  12,5498,5426,5627
2010,   1,4852,4739,4965
2010,   2,4221,4141,4318
2010,   3,5094,5036,5182
2010,   4,5272,5193,5356
2010,   5,5250,5187,5329
2010,   6,5195,5092,5264
2010,   7,5268,5167,5378
2010,   8,5340,5246,5443
2010,   9,5307,5235,5414
2010,  10,5352,5151,5431
2010,  11,5159,5075,5250
2010,  12,5188,5086,5270
2011,   1,4384,4264,4489
2011,   2,4119,4037,4193
2011,   3,4636,4547,4725
2011,   4,4969,4846,5048
2011,   5,5233,5160,5334
2011,   6,5088,4998,5176
2011,   7,5168,5063,5275
2011,   8,5293,5214,5390
2011,   9,5165,5081,5242
2011,  10,5298,5107,5365
2011,  11,5125,5046,5186
2011,  12,5324,5228,5400
2012,   1,5061,4892,5175
2012,   2,4969,4876,5035
2012,   3,4959,4895,5045
2012,   4,5071,4973,5167
2012,   5,5073,4987,5158
2012,   6,5022,4907,5093
2012,   7,5023,4928,5129
2012,   8,5093,5003,5191
2012,   9,4900,4815,4996
2012,  10,4878,4704,4962
2012,  11,4782,4734,4852
2012,  12,4740,4658,4827
2013,   1,4615,4514,4713
2013,   2,4432,4333,4517
2013,   3,4845,4755,4915
2013,   4,4910,4838,4996
2013,   5,4980,4911,5058
2013,   6,5095,4988,5177
2013,   7,5011,4921,5122
2013,   8,5121,5020,5187
2013,   9,5098,5022,5177
2013,  10,5114,4956,5186
2013,  11,5217,5135,5303
2013,  12,5267,5207,5356
2014,   1,3792,3653,3943
2014,   2,4296,4221,4384
2014,   3,4949,4825,5020
2014,   4,5354,5262,5449
2014,   5,5447,5370,5523
2014,   6,5400,5309,5514
2014,   7,5568,5471,5685
2014,   8,5656,5545,5768
2014,   9,5697,5616,5793
2014,  10,5861,5635,5944
2014,  11,5909,5846,5992
2014,  12,6041,5964,6154
2015,   1,4780,4672,4896
2015,   2,4561,4461,4683
2015,   3,5443,5374,5513
2015,   4,5951,5864,6072
2015,   5,5823,5745,5909
2015,   6,5910,5792,5994
2015,   7,5789,5689,5920
2015,   8,5857,5759,5954
2015,   9,5829,5745,5912
2015,  10,5836,5637,5926
2015,  11,5774,5674,5863
2015,  12,5908,5813,5997
