"date","02GA010","02GA018","02GA038","02GA047","02GB007","02GC002","02GC010","02GC018","02GD004","02GE007","02GG002","02GG003","02GG006","02GG009","02GG013","04159492","04159900","04160600","04161820","04164000","04165500","04166100","04177000","04196800","04197100","04207200","04208504","04213000"
"2010-01-11",1.19212962962963,0.62962962962963,0.377314814814815,0.881944444444444,0.450231481481481,0.996064814814815,1.06527777777778,0.887731481481482,0.53125,0.354166666666667,227.013657407407,372.418981481481,80.6368055555556,173.57962962963,68.9784722222222,0.277265509259259,0.101560208333333,0.0904804166666667,294.641576006944,419.498710069444,694.597640625,0.493354791666667,0,0.070378125,0.0449317708333333,3.18760083333333,29.3296023148148,3.636055625
"2010-01-12",0.953703703703704,0.503703703703704,0.301851851851852,0.705555555555556,0.360185185185185,0.996064814814815,1.06527777777778,0.887731481481482,0.460416666666667,0.306944444444444,225.715509259259,370.289351851852,80.1756944444444,172.587037037037,68.5840277777778,0.277265509259259,0.101560208333333,0.0904804166666667,235.174338969907,334.831673032407,554.407640625,0.493354791666667,0,0.070378125,0.0449317708333333,2.98194916666667,27.4373699074074,3.26718041666667
"2010-01-13",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,0.95775462962963,1.02430555555556,0.853587962962963,0.389583333333333,0.259722222222222,223.849421296296,367.228009259259,79.5128472222222,171.160185185185,68.0170138888889,0.277265509259259,0.101560208333333,0.0904804166666667,187.600549340278,267.098043402778,442.255640625,0.493354791666667,0,0,0,2.7762975,25.5451375,3.003698125
"2010-01-14",0.715277777777778,0.377777777777778,0.226388888888889,0.529166666666667,0.270138888888889,0.95775462962963,1.02430555555556,0.853587962962963,0.354166666666667,0.236111111111111,221.496527777778,363.368055555556,78.6770833333333,169.361111111111,67.3020833333333,0.277265509259259,0.101560208333333,0.0904804166666667,149.690185729167,213.122807291667,352.884515625,0.493354791666667,0,0,0,2.544939375,23.4163760416667,2.74021583333333
"2010-01-15",0.357638888888889,0.188888888888889,0.113194444444444,0.264583333333333,0.135069444444444,1.034375,1.10625,0.921875,0.460416666666667,0.306944444444444,222.956944444444,365.763888888889,79.1958333333333,170.477777777778,67.7458333333333,0.970429282407408,0.355460729166667,0.316681458333333,120.699907673611,171.847626736111,284.541890625,0.545286875,0.9151771875,8.445375,5.3918125,3.161894375,29.0930732638889,6.74514666666667
"2010-01-16",0.476851851851852,0.251851851851852,0.150925925925926,0.352777777777778,0.180092592592593,1.14930555555556,1.22916666666667,1.02430555555556,0.53125,0.354166666666667,222.713541666667,365.364583333333,79.109375,170.291666666667,67.671875,1.24769479166667,0.4570209375,0.407161875,97.1917655324074,138.377688657407,229.12303125,0.571252916666667,1.43245125,18.087178125,11.5474651041667,4.087326875,37.6081190972222,12.2782747916667
"2010-01-17",0.357638888888889,0.188888888888889,0.113194444444444,0.264583333333333,0.135069444444444,1.22592592592593,1.31111111111111,1.09259259259259,0.460416666666667,0.306944444444444,218.00775462963,357.644675925926,77.4378472222222,166.693518518519,66.2420138888889,0.970429282407408,0.355460729166667,0.316681458333333,77.4003257060185,110.199440393519,182.466046875,0.519320833333333,0.9947578125,22.2394875,14.1984395833333,6.06672416666667,55.8208560185185,23.3972275
"2010-01-18",0.357638888888889,0.188888888888889,0.113194444444444,0.264583333333333,0.135069444444444,1.3025462962963,1.39305555555556,1.16087962962963,0.389583333333333,0.259722222222222,213.707638888889,350.590277777778,75.9104166666667,163.405555555556,64.9354166666667,0.693163773148148,0.253900520833333,0.226201041666667,61.976011099537,88.238927662037,146.104265625,0.493354791666667,0.6764353125,20.12814375,12.8504864583333,4.96134645833333,45.6501068287037,28.5614804166667
"2010-01-19",0.238425925925926,0.125925925925926,0.075462962962963,0.176388888888889,0.0900462962962963,1.22592592592593,1.31111111111111,1.09259259259259,0.354166666666667,0.236111111111111,209.732060185185,344.068287037037,74.4982638888889,160.365740740741,63.7274305555556,0.554531018518519,0.203120416666667,0.180960833333333,49.8967285763889,71.0409357638889,117.628171875,0.493354791666667,0.47748375,14.005246875,8.94142239583333,3.57319770833333,32.8775380787037,19.9719577083333
"2010-01-20",0.238425925925926,0.125925925925926,0.075462962962963,0.176388888888889,0.0900462962962963,1.18761574074074,1.27013888888889,1.05844907407407,0.31875,0.2125,206.081018518519,338.078703703704,73.2013888888889,157.574074074074,62.6180555555556,0.415898263888889,0.1523403125,0.135720625,40.3262201157407,57.4148344907407,95.06634375,0.493354791666667,0.3183225,9.782559375,6.24551614583333,3.23901375,29.8026604166667,11.382435
"2010-01-21",0.238425925925926,0.125925925925926,0.075462962962963,0.176388888888889,0.0900462962962963,1.18761574074074,1.27013888888889,1.05844907407407,0.283333333333333,0.188888888888889,202.511111111111,332.222222222222,71.9333333333333,154.844444444444,61.5333333333333,0.415898263888889,0.1523403125,0.135720625,32.7069803703704,46.5668703703704,77.1045,0.493354791666667,0.238741875,6.826678125,4.35838177083333,3.007655625,27.6738989583333,6.797843125
"2010-01-22",0.238425925925926,0.125925925925926,0.075462962962963,0.176388888888889,0.0900462962962963,1.14930555555556,1.22916666666667,1.02430555555556,0.247916666666667,0.165277777777778,199.184606481481,326.765046296296,70.7517361111111,152.300925925926,60.5225694444445,0.415898263888889,0.1523403125,0.135720625,26.7602566666667,38.1001666666667,63.0855,0.493354791666667,0.5968546875,11.68276875,7.45867395833333,5.19270458333333,47.778868287037,13.0687216666667
"2010-01-23",0.119212962962963,0.062962962962963,0.0377314814814815,0.0881944444444445,0.0450231481481482,1.14930555555556,1.22916666666667,1.02430555555556,0.2125,0.141666666666667,195.858101851852,321.30787037037,69.5701388888889,149.757407407407,59.5118055555556,0.277265509259259,0.101560208333333,0.0904804166666667,22.0214612152778,31.3532621527778,51.914109375,0.46738875,1.4722415625,14.286759375,9.12114947916666,7.35204708333333,67.6473085648148,23.0283522916667
"2010-01-24",-0.357638888888889,-0.188888888888889,-0.113194444444444,-0.264583333333333,-0.135069444444444,2.87326388888889,3.07291666666667,2.56076388888889,1.7,1.13333333333333,212.166087962963,348.061342592593,75.3628472222222,162.226851851852,64.4670138888889,4.02034988425926,1.47262302083333,1.31196604166667,26.4815039930556,37.7032899305556,62.428359375,1.89552104166667,9.8679975,19.353984375,12.3562369791667,18.2258789583333,167.699097106481,43.3691852083333
"2010-01-25",3.57638888888889,1.88888888888889,1.13194444444444,2.64583333333333,1.35069444444444,6.66597222222222,7.12916666666667,5.94097222222222,5.27708333333333,3.51805555555556,232.855324074074,382.002314814815,82.7118055555556,178.046296296296,70.7534722222222,10.5360893518519,3.85928791666667,3.43825583333333,40.2333025578704,57.2825422453704,94.847296875,3.115925,15.27948,24.35083125,15.5463927083333,23.44429,215.714494444444,71.1929152083333
"2010-01-26",11.5636574074074,6.10740740740741,3.6599537037037,8.55486111111111,4.36724537037037,6.62766203703704,7.08819444444444,5.9068287037037,6.65833333333333,4.43888888888889,224.336226851852,368.02662037037,79.6857638888889,171.532407407407,68.1649305555555,10.9519876157407,4.01162822916667,3.57397645833333,36.6095178009259,52.1231446759259,86.30446875,1.89552104166667,10.9423359375,19.353984375,12.3562369791667,13.3673583333333,122.995106481481,61.180588125
"2010-01-27",9.53703703703704,5.03703703703704,3.01851851851852,7.05555555555556,3.60185185185185,4.59722222222222,4.91666666666667,4.09722222222222,5.63125,3.75416666666667,211.111342592593,346.331018518518,74.9881944444444,161.42037037037,64.1465277777778,7.48616875,2.742125625,2.44297125,23.8798123726852,33.9991070601852,56.295046875,1.19443791666667,7.560159375,13.442221875,8.58196822916667,7.7119375,70.9587152777778,33.1460722916667
"2010-01-28",7.86805555555556,4.15555555555556,2.49027777777778,5.82083333333333,2.97152777777778,3.44791666666667,3.6875,3.07291666666667,4.78125,3.1875,200.888425925926,329.560185185185,71.3569444444445,153.603703703704,61.0402777777778,5.26804467592593,1.92964395833333,1.71912791666667,16.7251604166667,23.8126041666667,39.4284375,0.856879375,5.2125309375,9.360290625,5.97592552083333,6.83791791666667,62.9167275462963,18.2329745833333
"2010-01-29",6.55671296296296,3.46296296296296,2.07523148148148,4.85069444444444,2.47627314814815,2.79664351851852,2.99097222222222,2.49247685185185,4.0375,2.69166666666667,192.775,316.25,68.475,147.4,58.575,3.60445162037037,1.32028270833333,1.17624541666667,12.6367878703704,17.9917453703704,29.790375,0.727049166666667,3.6209184375,6.545165625,4.1786546875,6.400908125,58.8957336805556,10.275809375
"2010-01-30",5.4837962962963,2.8962962962963,1.73564814814815,4.05694444444444,2.07106481481481,2.41354166666667,2.58125,2.15104166666667,3.4,2.26666666666667,186.203125,305.46875,66.140625,142.375,56.578125,2.49538958333333,0.914041875,0.81432375,10.3138489236111,14.6844392361111,24.314203125,0.649151041666667,2.5067896875,4.574578125,2.92056510416667,6.04101770833333,55.5843269675926,6.11278916666667
"2010-01-31",4.53009259259259,2.39259259259259,1.4337962962963,3.35138888888889,1.71087962962963,2.18368055555556,2.33541666666667,1.94618055555556,2.90416666666667,1.93611111111111,180.76712962963,296.550925925926,64.2097222222222,138.218518518519,54.9263888888889,1.80222581018519,0.660141354166667,0.588122708333333,8.92008555555555,12.7000555555556,21.0285,0.623185,1.7109834375,3.167015625,2.0219296875,5.68112729166667,52.2729202546296,3.84684145833333
"2010-02-01",3.81481481481481,2.01481481481481,1.20740740740741,2.82222222222222,1.44074074074074,2.03043981481481,2.17152777777778,1.80960648148148,2.44375,1.62916666666667,176.142476851852,288.96412037037,62.5670138888889,134.682407407407,53.5211805555556,1.3863275462963,0.507801041666667,0.452402083333333,7.99090997685185,11.3771331018519,18.83803125,0.597218958333333,1.193709375,2.181721875,1.39288489583333,5.34694333333333,49.1980425925926,2.687519375
"2010-02-02",3.21875,1.7,1.01875,2.38125,1.215625,1.91550925925926,2.04861111111111,1.70717592592593,2.08958333333333,1.39305555555556,172.085763888889,282.309027777778,61.1260416666667,131.580555555556,52.2885416666667,0.970429282407408,0.355460729166667,0.316681458333333,7.43340462962963,10.5833796296296,17.52375,0.571252916666667,0.8355965625,1.54831875,0.988498958333333,4.98705291666667,45.8866358796296,2.055161875
"2010-02-03",2.74189814814815,1.44814814814815,0.867824074074074,2.02847222222222,1.03553240740741,1.87719907407407,2.00763888888889,1.67303240740741,1.77083333333333,1.18055555555556,168.515856481481,276.452546296296,59.8579861111111,128.850925925926,51.2038194444444,0.693163773148148,0.253900520833333,0.226201041666667,7.06173439814815,10.0542106481481,16.6475625,0.571252916666667,0.557064375,1.055671875,0.6739765625,4.65286895833333,42.8117582175926,1.738983125
"2010-02-04",2.38425925925926,1.25925925925926,0.75462962962963,1.76388888888889,0.900462962962963,1.83888888888889,1.96666666666667,1.63888888888889,1.4875,0.991666666666666,165.270486111111,271.128472222222,58.7052083333333,126.369444444444,50.2177083333333,0.554531018518519,0.203120416666667,0.180960833333333,6.78298172453704,9.65733391203704,15.990421875,0.545286875,0.397903125,0.774159375,0.494249479166667,4.34439145833333,39.9734096064815,1.52819729166667
"2010-02-05",2.02662037037037,1.07037037037037,0.641435185185185,1.49930555555556,0.765393518518519,1.8005787037037,1.92569444444444,1.60474537037037,1.275,0.85,162.187384259259,266.070601851852,57.6100694444444,124.012037037037,49.2809027777778,0.554531018518519,0.203120416666667,0.180960833333333,6.5971466087963,9.3927494212963,15.552328125,0.545286875,0.2785321875,0.492646875,0.314522395833333,4.03591395833333,37.1350609953704,1.47550083333333
"2010-02-06",1.78819444444444,0.944444444444444,0.565972222222222,1.32291666666667,0.675347222222222,1.76226851851852,1.88472222222222,1.57060185185185,1.09791666666667,0.731944444444444,159.347685185185,261.412037037037,56.6013888888889,121.840740740741,48.4180555555556,0.415898263888889,0.1523403125,0.135720625,6.41131149305556,9.12816493055555,15.114234375,0.545286875,0.1989515625,0.351890625,0.224658854166667,3.778849375,34.7697704861111,1.422804375
"2010-02-07",1.54976851851852,0.818518518518519,0.490509259259259,1.14652777777778,0.585300925925926,1.72395833333333,1.84375,1.53645833333333,0.920833333333334,0.613888888888889,156.67025462963,257.019675925926,55.6503472222222,119.793518518518,47.6045138888889,0.415898263888889,0.1523403125,0.135720625,6.22547637731481,8.86358043981481,14.676140625,0.545286875,0.1193709375,0.2815125,0.179727083333333,3.52178479166667,32.4044799768519,1.422804375
"2010-02-08",1.31134259259259,0.692592592592593,0.415046296296296,0.970138888888889,0.49525462962963,1.72395833333333,1.84375,1.53645833333333,0.814583333333333,0.543055555555556,154.073958333333,252.760416666667,54.728125,117.808333333333,46.815625,0.277265509259259,0.101560208333333,0.0904804166666667,6.13255881944445,8.73128819444445,14.45709375,0.545286875,0.079580625,0.211134375,0.1347953125,3.316133125,30.5122475694444,1.422804375
"2010-02-09",1.19212962962963,0.62962962962963,0.377314814814815,0.881944444444444,0.450231481481481,1.68564814814815,1.80277777777778,1.50231481481481,0.672916666666667,0.448611111111111,151.558796296296,248.634259259259,53.8347222222222,115.885185185185,46.0513888888889,0.277265509259259,0.101560208333333,0.0904804166666667,6.03964126157407,8.59899594907407,14.238046875,0.545286875,0.079580625,0.14075625,0.0898635416666667,3.084775,28.3834861111111,1.422804375
"2010-02-10",1.07291666666667,0.566666666666667,0.339583333333333,0.79375,0.405208333333333,1.68564814814815,1.80277777777778,1.50231481481481,0.602083333333333,0.401388888888889,149.124768518519,244.641203703704,52.9701388888889,114.024074074074,45.3118055555556,0.277265509259259,0.101560208333333,0.0904804166666667,5.9467237037037,8.4667037037037,14.019,0.545286875,0.0397903125,0.070378125,0.0449317708333333,2.853416875,26.2547246527778,1.422804375
"2010-02-11",1.07291666666667,0.566666666666667,0.339583333333333,0.79375,0.405208333333333,1.64733796296296,1.76180555555556,1.4681712962963,0.53125,0.354166666666667,146.771875,240.78125,52.134375,112.225,44.596875,0.277265509259259,0.101560208333333,0.0904804166666667,5.85380614583333,8.33441145833333,13.799953125,0.545286875,0.0397903125,0.070378125,0.0449317708333333,2.64776520833333,24.3624922453704,1.47550083333333
"2010-02-12",0.953703703703704,0.503703703703704,0.301851851851852,0.705555555555556,0.360185185185185,1.60902777777778,1.72083333333333,1.43402777777778,0.460416666666667,0.306944444444444,144.418981481481,236.921296296296,51.2986111111111,110.425925925926,43.8819444444444,0.277265509259259,0.101560208333333,0.0904804166666667,5.76088858796296,8.20211921296296,13.58090625,0.545286875,0.0397903125,0.070378125,0.0449317708333333,2.46782,22.7067888888889,1.47550083333333
"2010-02-13",0.953703703703704,0.503703703703704,0.301851851851852,0.705555555555556,0.360185185185185,1.60902777777778,1.72083333333333,1.43402777777778,0.389583333333333,0.259722222222222,142.147222222222,233.194444444444,50.4916666666667,108.688888888889,43.1916666666667,0.277265509259259,0.101560208333333,0.0904804166666667,5.57505347222222,7.93753472222222,13.1428125,0.519320833333333,0,0,0,2.31358125,21.2876145833333,1.47550083333333
"2010-02-14",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.57071759259259,1.67986111111111,1.39988425925926,0.354166666666667,0.236111111111111,139.875462962963,229.467592592593,49.6847222222222,106.951851851852,42.5013888888889,0.277265509259259,0.101560208333333,0.0904804166666667,5.48213591435185,7.80524247685185,12.923765625,0.519320833333333,0,0,0,2.13363604166667,19.6319112268519,1.52819729166667
"2010-02-15",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.57071759259259,1.67986111111111,1.39988425925926,0.31875,0.2125,137.684837962963,225.873842592593,48.9065972222222,105.276851851852,41.8357638888889,0.277265509259259,0.101560208333333,0.0904804166666667,5.38921835648148,7.67295023148148,12.70471875,0.519320833333333,0,0,0,1.97939729166667,18.2127369212963,1.52819729166667
"2010-02-16",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.53240740740741,1.63888888888889,1.36574074074074,0.283333333333333,0.188888888888889,135.575347222222,222.413194444444,48.1572916666667,103.663888888889,41.1947916666667,0.277265509259259,0.101560208333333,0.0904804166666667,5.29630079861111,7.54065798611111,12.485671875,0.519320833333333,0,0,0,1.82515854166667,16.7935626157407,1.52819729166667
"2010-02-17",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.53240740740741,1.63888888888889,1.36574074074074,0.247916666666667,0.165277777777778,133.465856481481,218.952546296296,47.4079861111111,102.050925925926,40.5538194444444,0.277265509259259,0.101560208333333,0.0904804166666667,5.20338324074074,7.40836574074074,12.266625,0.519320833333333,0,0,0,1.69662625,15.6109173611111,1.58089375
"2010-02-18",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.49409722222222,1.59791666666667,1.33159722222222,0.2125,0.141666666666667,131.356365740741,215.491898148148,46.6586805555556,100.437962962963,39.9128472222222,0.277265509259259,0.101560208333333,0.0904804166666667,5.017548125,7.14378125,11.82853125,0.519320833333333,0,0,0,1.5423875,14.1917430555556,1.58089375
"2010-02-19",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.49409722222222,1.59791666666667,1.33159722222222,0.2125,0.141666666666667,129.328009259259,212.164351851852,45.9381944444444,98.887037037037,39.2965277777778,0.277265509259259,0.101560208333333,0.0904804166666667,4.92463056712963,7.01148900462963,11.609484375,0.519320833333333,0,0,0,1.41385520833333,13.0090978009259,1.58089375
"2010-02-20",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.45578703703704,1.55694444444444,1.2974537037037,0.177083333333333,0.118055555555556,127.299652777778,208.836805555556,45.2177083333333,97.3361111111111,38.6802083333333,0.277265509259259,0.101560208333333,0.0904804166666667,4.83171300925926,6.87919675925926,11.3904375,0.493354791666667,0,0,0,1.311029375,12.0629815972222,1.58089375
"2010-02-21",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.45578703703704,1.55694444444444,1.2974537037037,0.177083333333333,0.118055555555556,126.00150462963,206.707175925926,44.7565972222222,96.3435185185185,38.2857638888889,1.24769479166667,0.4570209375,0.407161875,5.57505347222222,7.93753472222222,13.1428125,0.804947291666667,0,0.351890625,0.224658854166667,1.51668104166667,13.9552140046296,1.63359020833333
"2010-02-22",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.41747685185185,1.51597222222222,1.26331018518519,0.141666666666667,0.0944444444444445,124.622222222222,204.444444444444,44.2666666666667,95.2888888888889,37.8666666666667,1.80222581018519,0.660141354166667,0.588122708333333,5.85380614583333,8.33441145833333,13.799953125,0.882845416666667,0,9.2899125,5.93099375,3.49607833333333,32.1679509259259,5.90200333333333
"2010-02-23",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.41747685185185,1.51597222222222,1.26331018518519,0.141666666666667,0.0944444444444445,122.350462962963,200.717592592593,43.4597222222222,93.5518518518519,37.1763888888889,1.3863275462963,0.507801041666667,0.452402083333333,5.11046568287037,7.27607349537037,12.047578125,0.675117083333333,0,15.835078125,10.1096484375,3.49607833333333,32.1679509259259,10.591988125
"2010-02-24",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.37916666666667,1.475,1.22916666666667,0.141666666666667,0.0944444444444445,120.240972222222,197.256944444444,42.7104166666667,91.9388888888889,36.5354166666667,0.970429282407408,0.355460729166667,0.316681458333333,4.64587789351852,6.61461226851852,10.95234375,0.597218958333333,0,11.049365625,7.05428802083333,2.51923291666667,23.1798469907407,8.80030854166667
"2010-02-25",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.37916666666667,1.475,1.22916666666667,0.141666666666667,0.0944444444444445,118.212615740741,193.929398148148,41.9899305555556,90.387962962963,35.9190972222222,0.831796527777778,0.304680625,0.27144125,4.36712521990741,6.21773553240741,10.295203125,0.545286875,0,7.671215625,4.89756302083333,2.28787479166667,21.0510855324074,5.48043166666667
"2010-02-26",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.34085648148148,1.43402777777778,1.19502314814815,0.141666666666667,0.0944444444444445,116.265393518519,190.734953703704,41.2982638888889,88.8990740740741,35.3274305555556,0.554531018518519,0.203120416666667,0.180960833333333,4.0883725462963,5.8208587962963,9.6380625,0.519320833333333,0,5.3487375,3.41481458333333,2.10792958333333,19.3953821759259,3.68875208333333
"2010-02-27",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.34085648148148,1.43402777777778,1.19502314814815,0.141666666666667,0.0944444444444445,114.399305555556,187.673611111111,40.6354166666667,87.4722222222222,34.7604166666667,0.554531018518519,0.203120416666667,0.180960833333333,3.99545498842593,5.68856655092593,9.419015625,0.519320833333333,0,3.730040625,2.38138385416667,1.95369083333333,17.9762078703704,2.79291229166667
"2010-02-28",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.3025462962963,1.39305555555556,1.16087962962963,0.10625,0.0708333333333333,112.533217592593,184.612268518519,39.9725694444444,86.0453703703704,34.1934027777778,0.415898263888889,0.1523403125,0.135720625,3.80961987268519,5.42398206018519,8.980921875,0.493354791666667,0,2.603990625,1.66247552083333,1.79945208333333,16.5570335648148,2.26594770833333
"2010-03-01",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.3025462962963,1.39305555555556,1.16087962962963,0.10625,0.0708333333333333,110.748263888889,181.684027777778,39.3385416666667,84.6805555555556,33.6510416666667,0.415898263888889,0.1523403125,0.135720625,3.71670231481481,5.29168981481481,8.761875,0.493354791666667,0,1.82983125,1.16822604166667,1.64521333333333,15.1378592592593,2.00246541666667
"2010-03-02",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.26423611111111,1.35208333333333,1.12673611111111,0.10625,0.0708333333333333,108.963310185185,178.755787037037,38.7045138888889,83.3157407407407,33.1086805555556,0.415898263888889,0.1523403125,0.135720625,3.53086719907407,5.02710532407407,8.32378125,0.493354791666667,0,1.26680625,0.808771875,1.49097458333333,13.7186849537037,1.8970725
"2010-03-03",0.834490740740741,0.440740740740741,0.26412037037037,0.617361111111111,0.315162037037037,1.26423611111111,1.35208333333333,1.12673611111111,0.10625,0.0708333333333333,107.259490740741,175.960648148148,38.0993055555556,82.012962962963,32.5909722222222,0.277265509259259,0.101560208333333,0.0904804166666667,3.4379496412037,4.8948130787037,8.104734375,0.493354791666667,0,0.914915625,0.584113020833333,1.38814875,12.77256875,1.84437604166667
"2010-03-04",0.953703703703704,0.503703703703704,0.301851851851852,0.705555555555556,0.360185185185185,1.22592592592593,1.31111111111111,1.09259259259259,0.10625,0.0708333333333333,105.555671296296,173.165509259259,37.4940972222222,80.7101851851852,32.0732638888889,0.277265509259259,0.101560208333333,0.0904804166666667,3.25211452546296,4.63022858796296,7.666640625,0.493354791666667,0,0.633403125,0.4043859375,1.28532291666667,11.8264525462963,1.79167958333333
"2010-03-05",0.953703703703704,0.503703703703704,0.301851851851852,0.705555555555556,0.360185185185185,1.22592592592593,1.31111111111111,1.09259259259259,0.10625,0.0708333333333333,103.851851851852,170.37037037037,36.8888888888889,79.4074074074074,31.5555555555556,0.277265509259259,0.101560208333333,0.0904804166666667,3.15919696759259,4.49793634259259,7.44759375,0.493354791666667,0,0.42226875,0.269590625,1.18249708333333,10.8803363425926,1.79167958333333
