time,date,hour,precip [mm/day],sub7057 [m3/s],sub7057 (observed) [m3/s],sub7058 [m3/s]
76,2000-03-17,00:00:00.00,1.83826,28.1588,11.4,3.84001
77,2000-03-18,00:00:00.00,0.0936118,28.3638,10.2,3.99203
78,2000-03-19,00:00:00.00,0.0779805,28.528,7.33,3.90113
79,2000-03-20,00:00:00.00,1.70636,28.5295,4.79,3.80533
80,2000-03-21,00:00:00.00,2.44724,28.4315,4.37,3.73959
81,2000-03-22,00:00:00.00,0.177245,28.2127,4.47,3.76615
82,2000-03-23,00:00:00.00,0.539699,27.8455,4.55,3.74923
83,2000-03-24,00:00:00.00,0.44023,27.3932,4.57,3.64316
84,2000-03-25,00:00:00.00,0.269544,26.8125,4.5,3.54657
85,2000-03-26,00:00:00.00,1.72141,26.3178,4.36,3.49329
86,2000-03-27,00:00:00.00,0.927345,26.082,4.94,3.48892
87,2000-03-28,00:00:00.00,3.26166,25.8574,4.68,3.4405
88,2000-03-29,00:00:00.00,7.06901,25.5952,4.64,3.43026
89,2000-03-30,00:00:00.00,5.87887,25.511,4.97,3.59509
90,2000-03-31,00:00:00.00,0.275976,25.6661,5.07,3.85255
91,2000-04-01,00:00:00.00,0.055064,25.8579,4.87,3.90839
92,2000-04-02,00:00:00.00,0.023805,25.8271,4.65,3.7535
93,2000-04-03,00:00:00.00,1.67042,25.7489,4.47,3.68358
94,2000-04-04,00:00:00.00,0.0973169,25.6252,4.36,3.74062
95,2000-04-05,00:00:00.00,3.51492,25.4122,4.34,3.79718
96,2000-04-06,00:00:00.00,0.151994,25.3299,4.4,3.85537
97,2000-04-07,00:00:00.00,5.67651,25.2181,4.35,3.88351
98,2000-04-08,00:00:00.00,2.07866,25.0863,6.61,3.85346
99,2000-04-09,00:00:00.00,8.38893,25.1367,23.1,3.81812
100,2000-04-10,00:00:00.00,0.396895,25.221,25.8,3.73674
101,2000-04-11,00:00:00.00,0.343073,25.2545,23.5,3.64433
102,2000-04-12,00:00:00.00,0.511206,25.3074,17,3.57298
103,2000-04-13,00:00:00.00,0.139358,25.3093,12.8,3.50481
104,2000-04-14,00:00:00.00,0.233979,25.0813,10.8,3.40553
105,2000-04-15,00:00:00.00,0.108194,24.4239,9.67,3.34594
106,2000-04-16,00:00:00.00,0.577004,23.7279,9.06,3.80964
107,2000-04-17,00:00:00.00,0.0123739,23.3491,8.38,4.09678
108,2000-04-18,00:00:00.00,0.311187,23.1569,8.8,3.90079
109,2000-04-19,00:00:00.00,0.0740032,23.0696,10.4,3.8496
110,2000-04-20,00:00:00.00,0.33058,22.9546,11.5,3.74148
111,2000-04-21,00:00:00.00,12.8901,22.7734,11.8,3.65907
112,2000-04-22,00:00:00.00,18.7124,23.1802,15.2,4.11168
113,2000-04-23,00:00:00.00,0.0816355,24.5497,14.7,5.36391
114,2000-04-24,00:00:00.00,0.00427197,25.7303,13.2,5.60685
115,2000-04-25,00:00:00.00,0.0378656,26.2482,13,4.96394
116,2000-04-26,00:00:00.00,0.0576666,26.7754,12.5,4.77372
117,2000-04-27,00:00:00.00,0.0503489,27.2309,12.9,4.58249
118,2000-04-28,00:00:00.00,0.287928,27.3947,16.8,4.39488
119,2000-04-29,00:00:00.00,0.299028,27.1728,34,4.17793
120,2000-04-30,00:00:00.00,0.049856,26.763,14.2,4.01379
121,2000-05-01,00:00:00.00,0.0656217,26.3471,12.7,3.89176
122,2000-05-02,00:00:00.00,0.291022,25.8372,12.5,3.75216
123,2000-05-03,00:00:00.00,0.185947,25.2611,11.4,3.61865
124,2000-05-04,00:00:00.00,0.221114,24.4135,12.4,3.45967
125,2000-05-05,00:00:00.00,0.302163,23.241,12.3,3.24896
