time,date,hour,precip [mm/day],sub7156 [m3/s],sub7157 [m3/s],sub7157 (observed) [m3/s]
86,2000-03-27,00:00:00.00,0.136998,5.31678,8.28765,4.94
87,2000-03-28,00:00:00.00,8.57583,6.01467,9.24187,5.21
88,2000-03-29,00:00:00.00,1.80756,7.70044,11.6129,8.04
89,2000-03-30,00:00:00.00,0.469186,7.61608,11.6099,8.47
90,2000-03-31,00:00:00.00,0.0193216,6.2861,9.72595,7.12
91,2000-04-01,00:00:00.00,0.157851,5.73725,8.85655,6.01
92,2000-04-02,00:00:00.00,0.0144875,5.3258,8.23813,5.21
93,2000-04-03,00:00:00.00,1.15801,4.96427,7.69714,4.68
94,2000-04-04,00:00:00.00,0.951921,4.64969,7.22452,4.34
95,2000-04-05,00:00:00.00,3.49475,4.48433,7.08398,4.35
96,2000-04-06,00:00:00.00,0.140153,4.46264,7.27622,5.4
97,2000-04-07,00:00:00.00,1.06899,4.25734,6.97699,6.36
98,2000-04-08,00:00:00.00,13.4236,5.03116,8.32899,6.24
99,2000-04-09,00:00:00.00,16.3848,9.67621,16.5924,6.01
100,2000-04-10,00:00:00.00,1.06819,14.9,25.6932,7.06
101,2000-04-11,00:00:00.00,0.101878,13.9434,23.9041,8
102,2000-04-12,00:00:00.00,2.3624,10.8023,18.4478,7.34
103,2000-04-13,00:00:00.00,0.263916,9.82841,16.8054,6.53
104,2000-04-14,00:00:00.00,0.0086111,8.84386,15.0681,5.78
105,2000-04-15,00:00:00.00,0.0511927,7.77682,13.1491,5.18
106,2000-04-16,00:00:00.00,0.166318,7.00464,11.7868,4.71
107,2000-04-17,00:00:00.00,0.193687,6.37356,10.6847,4.32
108,2000-04-18,00:00:00.00,1.11236,5.84585,9.80057,4.7
109,2000-04-19,00:00:00.00,0.137994,5.39773,9.0886,6.43
110,2000-04-20,00:00:00.00,0.776933,5.01024,8.43056,6.97
111,2000-04-21,00:00:00.00,29.4446,8.61697,14.2754,25.7
112,2000-04-22,00:00:00.00,5.80432,18.7697,30.1016,131
113,2000-04-23,00:00:00.00,0.220718,22.0851,34.3802,144
114,2000-04-24,00:00:00.00,0.0761218,16.5589,25.4544,96.4
115,2000-04-25,00:00:00.00,0.0451117,12.8826,20.1109,63.8
116,2000-04-26,00:00:00.00,0.00782829,10.8575,17.0658,34.5
117,2000-04-27,00:00:00.00,0.0577178,9.40704,14.8482,20.1
118,2000-04-28,00:00:00.00,0.119252,8.2894,13.1253,13.6
119,2000-04-29,00:00:00.00,0.281522,7.39921,11.7444,10.1
120,2000-04-30,00:00:00.00,0.0320562,6.67119,10.6089,8.11
121,2000-05-01,00:00:00.00,0.0114354,6.06416,9.65797,6.77
122,2000-05-02,00:00:00.00,10.5503,6.39337,10.2869,6.16
123,2000-05-03,00:00:00.00,0.0642857,7.65102,12.4973,6.85
124,2000-05-04,00:00:00.00,0.0359333,7.39669,12.1159,6.66
125,2000-05-05,00:00:00.00,0.298723,6.14269,10.0122,6.07
126,2000-05-06,00:00:00.00,0.096867,5.5504,9.03734,5.44
127,2000-05-07,00:00:00.00,0.177047,5.09686,8.29526,4.89
128,2000-05-08,00:00:00.00,3.43787,4.75584,7.70648,4.46
129,2000-05-09,00:00:00.00,1.21729,4.51847,7.25588,4.17
130,2000-05-10,00:00:00.00,7.04661,4.53888,7.28998,4.18
131,2000-05-11,00:00:00.00,16.795,6.22972,9.9068,13.7
132,2000-05-12,00:00:00.00,2.46634,8.90491,13.8753,27.4
133,2000-05-13,00:00:00.00,9.47755,9.04047,14.2625,21.2
134,2000-05-14,00:00:00.00,5.02966,8.16985,13.4084,15.5
135,2000-05-15,00:00:00.00,0.196686,7.76997,12.6964,12.4
136,2000-05-16,00:00:00.00,0.19806,6.81852,10.9486,10
137,2000-05-17,00:00:00.00,0.85917,6.08168,9.79944,7.56
138,2000-05-18,00:00:00.00,0.283411,5.55341,8.95213,5.96
139,2000-05-19,00:00:00.00,28.3183,8.11135,13.166,5.46
140,2000-05-20,00:00:00.00,11.1831,16.1326,26.6296,23.4
141,2000-05-21,00:00:00.00,0.0460921,19.7777,33.0871,52.1
142,2000-05-22,00:00:00.00,0.0858722,15.7435,26.4304,38
143,2000-05-23,00:00:00.00,0.111339,12.1634,20.2533,21.4
144,2000-05-24,00:00:00.00,6.55943,10.7709,18.0059,16.3
145,2000-05-25,00:00:00.00,0.535571,10.3287,17.4986,16
146,2000-05-26,00:00:00.00,0.0850734,9.30851,15.7844,25.8
147,2000-05-27,00:00:00.00,0.165876,7.9665,13.388,14.7
148,2000-05-28,00:00:00.00,0.0452752,7.08776,11.8597,9.35
149,2000-05-29,00:00:00.00,0.065997,6.39117,10.6616,7.05
150,2000-05-30,00:00:00.00,0.139175,5.81123,9.67068,5.87
151,2000-05-31,00:00:00.00,0.154849,5.31971,8.83506,5
152,2000-06-01,00:00:00.00,3.30427,4.90195,8.12446,4.39
153,2000-06-02,00:00:00.00,13.5304,5.17612,8.70313,3.99
154,2000-06-03,00:00:00.00,0.167867,6.14872,10.5985,3.63
155,2000-06-04,00:00:00.00,0.10363,5.95107,10.2931,3.33
156,2000-06-05,00:00:00.00,0.0440579,4.99361,8.53986,3.05
157,2000-06-06,00:00:00.00,6.03394,4.75233,8.18399,2.87
158,2000-06-07,00:00:00.00,0.860069,4.79934,8.42944,2.94
159,2000-06-08,00:00:00.00,0.0577116,4.53338,7.97052,2.82
160,2000-06-09,00:00:00.00,0.0946307,4.07355,7.07018,2.59
161,2000-06-10,00:00:00.00,0.0292776,3.78911,6.54065,2.4
162,2000-06-11,00:00:00.00,0.141059,3.54983,6.10314,2.19
163,2000-06-12,00:00:00.00,15.5007,3.97572,6.6682,2.09
164,2000-06-13,00:00:00.00,0.858781,5.13911,8.32817,9.22
165,2000-06-14,00:00:00.00,23.3072,6.82863,10.6623,38.9
166,2000-06-15,00:00:00.00,5.48238,9.89675,14.801,53.7
167,2000-06-16,00:00:00.00,3.92422,10.4839,15.3207,71.5
168,2000-06-17,00:00:00.00,0.961847,8.55706,12.3989,71.1
169,2000-06-18,00:00:00.00,0.105101,7.482,10.9262,40.5
170,2000-06-19,00:00:00.00,5.21055,6.75814,10.0223,28
171,2000-06-20,00:00:00.00,0.0400657,6.49573,9.73862,20.3
172,2000-06-21,00:00:00.00,0.0318684,5.98174,9.02125,16
173,2000-06-22,00:00:00.00,10.1855,5.96984,8.93329,12.4
174,2000-06-23,00:00:00.00,0.987619,6.82008,10.0646,9.31
175,2000-06-24,00:00:00.00,0.0614506,6.527,9.63039,7.52
176,2000-06-25,00:00:00.00,1.39661,5.48673,8.17456,6.29
177,2000-06-26,00:00:00.00,23.5291,7.3928,10.4801,9.46
178,2000-06-27,00:00:00.00,3.00893,12.154,16.3511,24.3
179,2000-06-28,00:00:00.00,1.19783,12.3241,16.4759,28
180,2000-06-29,00:00:00.00,0.137287,9.13023,12.4495,17.1
181,2000-06-30,00:00:00.00,15.447,9.51664,13.2981,13.7
182,2000-07-01,00:00:00.00,0.0800621,11.8977,17.0666,13.3
183,2000-07-02,00:00:00.00,0.0209105,11.3544,16.4497,13.1
184,2000-07-03,00:00:00.00,0.0815039,8.90424,12.9269,10.4
185,2000-07-04,00:00:00.00,49.5695,19.4521,25.915,13
186,2000-07-05,00:00:00.00,0.197486,44.2128,56.6748,20.6
187,2000-07-06,00:00:00.00,0.109338,43.8666,56.6414,13
188,2000-07-07,00:00:00.00,0.12128,25.3708,34.0996,8.13
189,2000-07-08,00:00:00.00,0.00945372,18.3722,25.4134,5.83
190,2000-07-09,00:00:00.00,1.04986,14.5242,20.4948,4.55
191,2000-07-10,00:00:00.00,8.0478,12.6551,18.1036,4.15
192,2000-07-11,00:00:00.00,0.0648558,12.0523,17.398,6.91
193,2000-07-12,00:00:00.00,0.0111469,10.7192,15.5938,9.82
194,2000-07-13,00:00:00.00,0.1331,8.98537,13.175,7.77
195,2000-07-14,00:00:00.00,0.0919582,7.86971,11.6225,6.3
196,2000-07-15,00:00:00.00,8.26699,7.75973,11.3753,6.63
197,2000-07-16,00:00:00.00,2.76323,8.52159,12.2752,21.5
198,2000-07-17,00:00:00.00,0.108539,8.03513,11.5924,14
199,2000-07-18,00:00:00.00,0.306706,6.7537,9.87275,9.2
200,2000-07-19,00:00:00.00,0.0313943,6.05786,8.90653,6.68
201,2000-07-20,00:00:00.00,0.24645,5.51633,8.15322,4.58
202,2000-07-21,00:00:00.00,0.430259,5.05869,7.51216,3.53
203,2000-07-22,00:00:00.00,0.459459,4.66527,6.95734,3.01
204,2000-07-23,00:00:00.00,0.126621,4.32422,6.47345,2.66
205,2000-07-24,00:00:00.00,0.099982,4.02617,6.04817,2.42
206,2000-07-25,00:00:00.00,0.0206128,3.76272,5.67049,2.23
207,2000-07-26,00:00:00.00,0.0771988,3.52841,5.33318,2.05
208,2000-07-27,00:00:00.00,0.173441,3.3189,5.03039,1.9
209,2000-07-28,00:00:00.00,0.695476,3.13078,4.75756,1.87
210,2000-07-29,00:00:00.00,7.42782,3.11633,4.76885,1.57
211,2000-07-30,00:00:00.00,3.30955,3.32791,5.14487,1.64
212,2000-07-31,00:00:00.00,22.6233,4.06813,6.64237,5.15
213,2000-08-01,00:00:00.00,5.964,5.70071,10.019,6.78
214,2000-08-02,00:00:00.00,7.08556,6.44778,11.3212,8.18
215,2000-08-03,00:00:00.00,7.29476,6.33059,10.8049,15.4
216,2000-08-04,00:00:00.00,1.05632,6.27893,10.8951,30.1
217,2000-08-05,00:00:00.00,0.715476,5.61342,9.82252,18.6
218,2000-08-06,00:00:00.00,0.0346827,4.9439,8.54478,10.2
219,2000-08-07,00:00:00.00,10.6168,5.00124,8.79669,6.83
220,2000-08-08,00:00:00.00,2.21468,5.59859,10.1956,3.8
221,2000-08-09,00:00:00.00,0.800716,5.37268,9.81747,3.2
222,2000-08-10,00:00:00.00,5.65388,4.90109,8.67397,3
223,2000-08-11,00:00:00.00,0.0428366,5.11404,8.74372,6.6
224,2000-08-12,00:00:00.00,0.128516,4.86112,8.23492,5.6
225,2000-08-13,00:00:00.00,0.0357298,4.29153,7.31955,6.3
226,2000-08-14,00:00:00.00,0.14306,3.97873,6.77087,6.9
227,2000-08-15,00:00:00.00,0.0414021,3.72291,6.31648,6
228,2000-08-16,00:00:00.00,1.99418,3.49553,5.91492,5.2
229,2000-08-17,00:00:00.00,0.538801,3.29324,5.55933,4.4
230,2000-08-18,00:00:00.00,6.92011,3.30984,5.62626,3.2
231,2000-08-19,00:00:00.00,0.0995047,3.5598,6.14207,2.6
232,2000-08-20,00:00:00.00,0.471672,3.426,5.91631,2.3
233,2000-08-21,00:00:00.00,1.87331,3.05844,5.23008,2.05
234,2000-08-22,00:00:00.00,1.40448,2.89553,4.926,1.9
235,2000-08-23,00:00:00.00,0.118609,2.75548,4.67505,1.79
236,2000-08-24,00:00:00.00,6.83175,2.80549,4.73938,1.8
237,2000-08-25,00:00:00.00,0.00388092,3.08047,5.16504,1.8
238,2000-08-26,00:00:00.00,0.549311,2.9794,4.98731,1.76
239,2000-08-27,00:00:00.00,0.262236,2.64298,4.43224,1.7
240,2000-08-28,00:00:00.00,3.26235,2.51093,4.25513,1.67
241,2000-08-29,00:00:00.00,0.0368833,2.41914,4.19959,1.7
242,2000-08-30,00:00:00.00,0.0448275,2.31782,4.0272,1.95
243,2000-08-31,00:00:00.00,0.486609,2.21246,3.78509,1.9
244,2000-09-01,00:00:00.00,0.0532734,2.12273,3.61886,1.8
245,2000-09-02,00:00:00.00,0.285352,2.04016,3.47132,1.7
246,2000-09-03,00:00:00.00,0.181328,1.96315,3.33428,1.6
247,2000-09-04,00:00:00.00,3.49039,1.89223,3.20789,1.5
248,2000-09-05,00:00:00.00,5.80429,1.91217,3.24056,1.45
249,2000-09-06,00:00:00.00,0.211416,2.03494,3.45405,1.38
250,2000-09-07,00:00:00.00,0.0415009,1.97267,3.34689,1.32
251,2000-09-08,00:00:00.00,0.00989944,1.79939,3.04577,1.27
252,2000-09-09,00:00:00.00,8.34049,1.88609,3.16117,1.3
253,2000-09-10,00:00:00.00,7.10692,2.32837,3.82166,1.38
254,2000-09-11,00:00:00.00,13.775,2.9608,4.95096,1.42
255,2000-09-12,00:00:00.00,0.212718,3.47205,6.10777,1.5
256,2000-09-13,00:00:00.00,16.4448,3.89475,6.92617,1.58
257,2000-09-14,00:00:00.00,0.194618,4.83575,8.45987,1.5
258,2000-09-15,00:00:00.00,14.4279,5.72908,9.90873,1.39
259,2000-09-16,00:00:00.00,7.56903,7.35978,12.6565,1.6
260,2000-09-17,00:00:00.00,0.237739,8.33564,14.5717,2.4
261,2000-09-18,00:00:00.00,0.119991,7.07569,12.4978,3.4
262,2000-09-19,00:00:00.00,0.0199896,5.96664,10.4177,3.1
263,2000-09-20,00:00:00.00,0.050649,5.40823,9.37484,2.65
264,2000-09-21,00:00:00.00,5.94398,5.2038,8.99027,2.2
265,2000-09-22,00:00:00.00,6.12851,5.71089,9.84699,2.4
266,2000-09-23,00:00:00.00,2.02249,6.24077,10.7169,2.6
267,2000-09-24,00:00:00.00,19.632,7.79285,13.2641,4.6
268,2000-09-25,00:00:00.00,1.64297,11.2999,19.1501,34.1
269,2000-09-26,00:00:00.00,0.379799,11.3127,19.3546,45.6
270,2000-09-27,00:00:00.00,0.171314,8.63569,14.8812,28.4
271,2000-09-28,00:00:00.00,0.0375627,7.53144,12.8431,21
272,2000-09-29,00:00:00.00,0.227391,6.76183,11.4676,13.1
273,2000-09-30,00:00:00.00,0.0623343,6.13193,10.3593,8.03
274,2000-10-01,00:00:00.00,0.0191521,5.60506,9.43994,5.13
275,2000-10-02,00:00:00.00,0.170077,5.15606,8.66164,3.94
276,2000-10-03,00:00:00.00,0.00607113,4.76897,7.99396,3.34
277,2000-10-04,00:00:00.00,0.0621044,4.43232,7.41574,2.92
278,2000-10-05,00:00:00.00,12.7164,4.99075,8.51695,3.3
279,2000-10-06,00:00:00.00,4.01175,6.64073,12.0696,4.3
280,2000-10-07,00:00:00.00,1.04154,6.79414,13.1719,4.97
281,2000-10-08,00:00:00.00,0.9861,5.64518,11.0776,4.91
282,2000-10-09,00:00:00.00,1.13346,5.1211,9.65972,4.39
283,2000-10-10,00:00:00.00,0.359927,4.82156,8.94081,4.1
284,2000-10-11,00:00:00.00,0.0885951,4.5041,8.26974,4.26
285,2000-10-12,00:00:00.00,0.0598087,4.19366,7.63465,5.27
286,2000-10-13,00:00:00.00,0.11029,3.9378,7.11396,6.27
287,2000-10-14,00:00:00.00,0.0883602,3.71045,6.65897,5.82
288,2000-10-15,00:00:00.00,0.310736,3.5058,6.25596,4.85
289,2000-10-16,00:00:00.00,0.321794,3.32121,5.89722,4.05
290,2000-10-17,00:00:00.00,2.36422,3.26911,5.70107,3.57
291,2000-10-18,00:00:00.00,0.387241,3.35791,5.67396,3.32
292,2000-10-19,00:00:00.00,0.02953,3.23007,5.42596,3.18
293,2000-10-20,00:00:00.00,0.318233,2.96742,5.04243,3.05
294,2000-10-21,00:00:00.00,0.0400204,2.82173,4.79408,2.87
295,2000-10-22,00:00:00.00,0.0159117,2.69816,4.57746,2.69
296,2000-10-23,00:00:00.00,0.0877028,2.58421,4.3783,2.61
297,2000-10-24,00:00:00.00,0.691545,2.47904,4.19497,2.57
298,2000-10-25,00:00:00.00,4.66107,2.50265,4.34037,2.65
299,2000-10-26,00:00:00.00,0.187671,2.67193,4.85877,2.7
300,2000-10-27,00:00:00.00,0.113394,2.59216,4.73434,2.81
301,2000-10-28,00:00:00.00,3.4087,2.44798,4.39457,3.02
302,2000-10-29,00:00:00.00,0.215416,2.53981,4.59953,2.99
303,2000-10-30,00:00:00.00,0.17672,2.46161,4.45549,2.83
304,2000-10-31,00:00:00.00,0.160705,2.27001,4.0724,2.81
305,2000-11-01,00:00:00.00,0.0999857,2.17849,3.89195,2.74
306,2000-11-02,00:00:00.00,0.0419194,2.10245,3.74379,2.68
307,2000-11-03,00:00:00.00,0.141536,2.03111,3.60596,2.56
308,2000-11-04,00:00:00.00,0.498617,1.96414,3.47758,2.47
309,2000-11-05,00:00:00.00,0.016936,1.9015,3.35833,2.42
310,2000-11-06,00:00:00.00,0.187683,1.84285,3.24731,2.39
311,2000-11-07,00:00:00.00,0.0802549,1.7876,3.14327,2.38
312,2000-11-08,00:00:00.00,2.32786,1.78643,3.1461,2.29
313,2000-11-09,00:00:00.00,1.05064,1.85555,3.28385,2.28
314,2000-11-10,00:00:00.00,21.3598,2.93867,5.09923,2.45
315,2000-11-11,00:00:00.00,15.6762,6.97037,11.8526,2.73
316,2000-11-12,00:00:00.00,0.0548444,10.3992,17.6226,3.73
317,2000-11-13,00:00:00.00,0.0660201,9.15576,15.5564,5.82
318,2000-11-14,00:00:00.00,2.22045,7.24395,12.2665,5.57
319,2000-11-15,00:00:00.00,2.11383,7.22364,11.9326,5.21
320,2000-11-16,00:00:00.00,0.300882,7.261,11.6939,4.85
321,2000-11-17,00:00:00.00,0.957731,6.6711,10.682,4.54
322,2000-11-18,00:00:00.00,0.841474,6.14267,9.79019,4.26
323,2000-11-19,00:00:00.00,0.23192,5.86731,9.24353,3.93
324,2000-11-20,00:00:00.00,0.36131,5.44286,8.59138,3.68
325,2000-11-21,00:00:00.00,3.37582,5.42564,8.51426,3.5
326,2000-11-22,00:00:00.00,0.350632,5.95117,9.14399,3.35
327,2000-11-23,00:00:00.00,1.41641,5.73711,8.79625,3
328,2000-11-24,00:00:00.00,1.98181,5.04339,7.82025,2.8
329,2000-11-25,00:00:00.00,0.358672,4.70221,7.32034,2.7
330,2000-11-26,00:00:00.00,2.28282,4.61306,7.1994,2.6
331,2000-11-27,00:00:00.00,5.93732,6.10481,9.29342,3.08
332,2000-11-28,00:00:00.00,1.2996,9.02239,13.2379,3.76
333,2000-11-29,00:00:00.00,0.942396,9.46951,13.6658,10
334,2000-11-30,00:00:00.00,1.15995,8.09161,11.6875,10.3
335,2000-12-01,00:00:00.00,0.567407,7.49037,10.9005,9.47
336,2000-12-02,00:00:00.00,0.283407,6.88804,10.1236,8.31
337,2000-12-03,00:00:00.00,0.1769,6.2753,9.30061,7.61
338,2000-12-04,00:00:00.00,0.445999,5.80325,8.64905,6.88
339,2000-12-05,00:00:00.00,0.141408,5.42219,8.12306,5.2
340,2000-12-06,00:00:00.00,2.18998,5.09488,7.66754,4.4
341,2000-12-07,00:00:00.00,0.854993,4.80963,7.26716,3.9
342,2000-12-08,00:00:00.00,2.35045,4.55967,6.91372,3.4
343,2000-12-09,00:00:00.00,1.81714,4.33884,6.59938,3.05
344,2000-12-10,00:00:00.00,0.145434,4.14158,6.31686,2.75
345,2000-12-11,00:00:00.00,0.26358,3.96417,6.06133,2.5
346,2000-12-12,00:00:00.00,10.9088,3.99763,6.26154,2.2
347,2000-12-13,00:00:00.00,5.48593,4.25369,6.96003,2.05
348,2000-12-14,00:00:00.00,3.71485,4.14749,6.82695,1.93
349,2000-12-15,00:00:00.00,4.27445,3.80875,6.15183,1.85
350,2000-12-16,00:00:00.00,0.130362,3.64507,5.87343,1.8
351,2000-12-17,00:00:00.00,14.2327,5.21412,8.39678,6.23
352,2000-12-18,00:00:00.00,10.4928,10.8686,17.1665,27.4
353,2000-12-19,00:00:00.00,1.47955,15.0453,23.2369,50.3
354,2000-12-20,00:00:00.00,3.41054,13.1261,20.1134,51.5
355,2000-12-21,00:00:00.00,0.207531,10.2614,15.8977,39.3
356,2000-12-22,00:00:00.00,3.48631,8.96781,13.9838,27
357,2000-12-23,00:00:00.00,0.33998,8.0608,12.625,20
358,2000-12-24,00:00:00.00,0.680212,7.34409,11.541,15
359,2000-12-25,00:00:00.00,0.94784,6.76354,10.6562,13.5
360,2000-12-26,00:00:00.00,1.05662,6.28303,9.91918,11
361,2000-12-27,00:00:00.00,0.380351,5.87902,9.29624,9.5
362,2000-12-28,00:00:00.00,0.66712,5.53413,8.7621,8.6
363,2000-12-29,00:00:00.00,0.165205,5.23597,8.2986,7.9
364,2000-12-30,00:00:00.00,1.065,4.97601,7.8932,7.4
365,2000-12-31,00:00:00.00,3.0714,4.74707,7.53514,7
366,2001-01-01,00:00:00.00,0.413222,4.54333,7.21577,6.8
367,2001-01-02,00:00:00.00,0.14514,4.36089,6.9292,6.6
368,2001-01-03,00:00:00.00,0.183176,4.19653,6.67055,6.5
369,2001-01-04,00:00:00.00,2.50546,4.04714,6.4351,6.4
370,2001-01-05,00:00:00.00,0.201983,3.91079,6.21981,6.3
371,2001-01-06,00:00:00.00,7.47303,4.66155,7.39436,6.2
372,2001-01-07,00:00:00.00,0.276077,6.42348,10.1559,6.1
373,2001-01-08,00:00:00.00,0.192674,6.49798,10.2661,6
374,2001-01-09,00:00:00.00,0.264477,5.40293,8.54381,5.9
375,2001-01-10,00:00:00.00,0.139587,5.05141,7.99677,5.8
376,2001-01-11,00:00:00.00,0.163861,4.80937,7.621,5.7
377,2001-01-12,00:00:00.00,0.214253,4.61537,7.30692,5.6
378,2001-01-13,00:00:00.00,0.128773,4.46588,7.04879,5.5
379,2001-01-14,00:00:00.00,0.248697,4.2941,6.77816,5.4
380,2001-01-15,00:00:00.00,1.14767,4.17276,6.61276,5.35
381,2001-01-16,00:00:00.00,2.96083,4.49185,7.1016,5.8
382,2001-01-17,00:00:00.00,0.394312,5.09781,7.9694,9.5
383,2001-01-18,00:00:00.00,0.314012,4.99965,7.78425,12
384,2001-01-19,00:00:00.00,0.166423,4.49521,7.03126,16.3
385,2001-01-20,00:00:00.00,0.233888,4.26963,6.69474,14.5
