time,date,hour,precip [mm/day],sub7072 [m3/s],sub7072 (observed) [m3/s],sub7073 [m3/s]
0,2000-01-01,00:00:00.00,---,15.8043,,5.94145
1,2000-01-02,00:00:00.00,0.403739,54.0668,13.2,22.8743
2,2000-01-03,00:00:00.00,17.539,90.1792,13.7,36.4719
3,2000-01-04,00:00:00.00,11.4239,84.6787,20.1,31.4914
4,2000-01-05,00:00:00.00,14.038,76.0558,29.8,27.7102
5,2000-01-06,00:00:00.00,0.513196,68.0781,33.7,24.661
6,2000-01-07,00:00:00.00,1.07305,60.4671,28.9,21.8261
7,2000-01-08,00:00:00.00,1.86391,51.8845,23.3,18.6143
8,2000-01-09,00:00:00.00,0.321631,45.4372,20,16.3635
9,2000-01-10,00:00:00.00,0.142879,40.4534,18.5,14.6344
10,2000-01-11,00:00:00.00,5.62385,38.214,18.5,13.9558
11,2000-01-12,00:00:00.00,3.81447,40.2288,23.8,14.876
12,2000-01-13,00:00:00.00,1.91177,40.247,26.7,14.7954
13,2000-01-14,00:00:00.00,2.71188,36.0061,22.3,13.0409
14,2000-01-15,00:00:00.00,0.412443,32.2925,18.4,11.688
15,2000-01-16,00:00:00.00,1.84263,29.6229,18.3,10.7752
16,2000-01-17,00:00:00.00,1.39133,27.4577,16.6,10.0224
17,2000-01-18,00:00:00.00,0.854066,25.6226,14.8,9.36938
18,2000-01-19,00:00:00.00,1.72222,24.0305,14.3,8.79839
19,2000-01-20,00:00:00.00,2.28382,22.6203,13.5,8.29523
20,2000-01-21,00:00:00.00,4.12508,21.3735,12.9,7.8483
21,2000-01-22,00:00:00.00,0.509959,20.2699,12.1,7.44887
22,2000-01-23,00:00:00.00,0.722529,19.2798,11.6,7.09014
23,2000-01-24,00:00:00.00,5.38913,18.3772,11.3,6.76619
24,2000-01-25,00:00:00.00,1.75069,17.5619,11,6.47193
25,2000-01-26,00:00:00.00,1.37827,16.8237,10.7,6.20359
26,2000-01-27,00:00:00.00,0.619603,16.1487,10.4,5.95805
27,2000-01-28,00:00:00.00,0.417388,15.5305,9.92,5.73257
28,2000-01-29,00:00:00.00,0.274757,14.9553,9.36,5.52481
29,2000-01-30,00:00:00.00,0.238689,14.4225,9.1,5.33255
30,2000-01-31,00:00:00.00,0.913233,13.9301,8.87,5.15395
31,2000-02-01,00:00:00.00,1.09541,13.4927,8.72,4.99227
32,2000-02-02,00:00:00.00,2.3301,13.1224,8.55,4.85046
33,2000-02-03,00:00:00.00,0.621,12.752,8.29,4.70852
34,2000-02-04,00:00:00.00,2.59459,12.3577,8.21,4.56521
35,2000-02-05,00:00:00.00,0.809758,11.9951,8.07,4.43561
36,2000-02-06,00:00:00.00,2.57279,11.6599,7.84,4.31517
37,2000-02-07,00:00:00.00,0.387308,11.3433,7.69,4.20143
38,2000-02-08,00:00:00.00,0.608229,11.0483,7.52,4.09379
39,2000-02-09,00:00:00.00,0.357171,10.7626,7.25,3.99177
40,2000-02-10,00:00:00.00,1.89692,10.5475,7.14,3.92038
41,2000-02-11,00:00:00.00,7.59807,10.4767,7.07,3.90287
42,2000-02-12,00:00:00.00,3.27227,10.3187,7.02,3.82975
43,2000-02-13,00:00:00.00,0.507935,10.0101,6.83,3.70078
44,2000-02-14,00:00:00.00,7.12227,9.75004,6.76,3.60963
45,2000-02-15,00:00:00.00,0.798055,9.53336,6.69,3.53249
46,2000-02-16,00:00:00.00,3.12755,9.32395,6.57,3.45888
47,2000-02-17,00:00:00.00,6.91159,9.12595,6.55,3.38829
48,2000-02-18,00:00:00.00,0.285741,8.95708,6.42,3.32055
49,2000-02-19,00:00:00.00,4.17041,8.78723,6.34,3.25578
50,2000-02-20,00:00:00.00,0.579528,8.60857,6.25,3.19368
51,2000-02-21,00:00:00.00,1.52731,8.44371,6.2,3.13393
52,2000-02-22,00:00:00.00,0.680881,8.27796,6.14,3.0766
53,2000-02-23,00:00:00.00,0.534686,8.107,6.13,3.0216
54,2000-02-24,00:00:00.00,3.02155,9.36892,7.28,3.57501
55,2000-02-25,00:00:00.00,12.8212,17.2924,12.1,6.96913
56,2000-02-26,00:00:00.00,6.56011,32.3877,35.4,13.2328
57,2000-02-27,00:00:00.00,1.29039,40.8307,51.4,16.0531
58,2000-02-28,00:00:00.00,11.1784,38.2006,59.1,14.1333
59,2000-02-29,00:00:00.00,1.53153,36.2631,50.6,13.1759
60,2000-03-01,00:00:00.00,1.14772,35.1763,35.6,12.7279
61,2000-03-02,00:00:00.00,6.92913,32.7479,29.6,11.7746
62,2000-03-03,00:00:00.00,2.3538,32.6844,29.9,11.975
63,2000-03-04,00:00:00.00,0.0643361,32.3951,28.1,11.9069
64,2000-03-05,00:00:00.00,0.153649,30.1427,26.1,10.9689
65,2000-03-06,00:00:00.00,0.0413798,27.9317,24.9,10.1609
66,2000-03-07,00:00:00.00,0.0464637,26.2823,23.2,9.59728
67,2000-03-08,00:00:00.00,0.183037,24.8693,21.7,9.11677
68,2000-03-09,00:00:00.00,1.41232,23.6016,20.6,8.68223
69,2000-03-10,00:00:00.00,5.80327,22.8447,20.1,8.40587
70,2000-03-11,00:00:00.00,0.553584,22.9735,19.8,8.37139
71,2000-03-12,00:00:00.00,0.143391,22.6395,18.4,8.12923
72,2000-03-13,00:00:00.00,0.138233,21.4225,17.7,7.66556
73,2000-03-14,00:00:00.00,2.11111,20.4568,17.2,7.37148
74,2000-03-15,00:00:00.00,2.17889,19.9268,16.6,7.23524
75,2000-03-16,00:00:00.00,4.05435,19.7908,16.5,7.24216
76,2000-03-17,00:00:00.00,2.81727,19.9022,17.5,7.30684
77,2000-03-18,00:00:00.00,0.599588,19.4281,18.1,7.08874
78,2000-03-19,00:00:00.00,0.203971,18.4232,16.4,6.69538
79,2000-03-20,00:00:00.00,5.35741,18.0311,15.2,6.59979
80,2000-03-21,00:00:00.00,0.839539,18.5641,16.3,6.84439
81,2000-03-22,00:00:00.00,0.438752,18.5523,17.3,6.78337
82,2000-03-23,00:00:00.00,0.18285,17.5719,15.8,6.3692
83,2000-03-24,00:00:00.00,0.617548,16.7793,14.5,6.11206
84,2000-03-25,00:00:00.00,0.0712279,16.1913,13.8,5.92268
85,2000-03-26,00:00:00.00,1.25386,15.7179,12.9,5.75204
86,2000-03-27,00:00:00.00,0.0761467,15.3385,12.2,5.60572
87,2000-03-28,00:00:00.00,7.0502,15.4427,11.9,5.70665
88,2000-03-29,00:00:00.00,1.51423,16.5339,12,6.28166
89,2000-03-30,00:00:00.00,4.93553,17.0196,13.5,6.47439
90,2000-03-31,00:00:00.00,0.0278681,16.8974,15.9,6.34378
91,2000-04-01,00:00:00.00,0.0722902,16.5356,15.2,6.17558
92,2000-04-02,00:00:00.00,0.0228489,15.578,14.2,5.78929
93,2000-04-03,00:00:00.00,1.78605,14.9941,13.3,5.57471
94,2000-04-04,00:00:00.00,1.40679,14.6468,12.4,5.42098
95,2000-04-05,00:00:00.00,1.39112,14.2781,11.9,5.27466
96,2000-04-06,00:00:00.00,0.488368,13.8961,11.2,5.1346
97,2000-04-07,00:00:00.00,2.70549,13.6022,10.9,5.02952
98,2000-04-08,00:00:00.00,3.60341,13.6635,11.6,5.05744
99,2000-04-09,00:00:00.00,5.24919,14.3346,12.1,5.34298
100,2000-04-10,00:00:00.00,1.31284,15.1131,12.2,5.69872
101,2000-04-11,00:00:00.00,0.482125,14.8201,12.6,5.55632
102,2000-04-12,00:00:00.00,0.637091,13.9153,12.3,5.15418
103,2000-04-13,00:00:00.00,0.273954,13.3993,11.5,4.97002
104,2000-04-14,00:00:00.00,0.0398784,13.0259,10.7,4.8513
105,2000-04-15,00:00:00.00,0.0338847,12.6369,10.1,4.73523
106,2000-04-16,00:00:00.00,0.231205,12.2996,8.99,4.61972
107,2000-04-17,00:00:00.00,0.196977,12.0454,8.6,4.50769
108,2000-04-18,00:00:00.00,0.00347589,11.7874,8.23,4.40161
109,2000-04-19,00:00:00.00,0.0563256,11.5124,7.74,4.30023
110,2000-04-20,00:00:00.00,0.140405,11.2396,7.33,4.20221
111,2000-04-21,00:00:00.00,17.8493,12.0212,7.67,4.54707
112,2000-04-22,00:00:00.00,12.3045,15.8359,24.5,6.09461
113,2000-04-23,00:00:00.00,0.0104368,19.1728,44,7.25268
114,2000-04-24,00:00:00.00,0.0040175,18.0966,35.3,6.59962
115,2000-04-25,00:00:00.00,0.00867109,15.9004,25.8,5.73232
116,2000-04-26,00:00:00.00,0.0203008,14.9035,21,5.43516
117,2000-04-27,00:00:00.00,0.00154094,14.3446,18.6,5.26653
118,2000-04-28,00:00:00.00,0.34844,13.8753,17.1,5.10649
119,2000-04-29,00:00:00.00,0.0780866,13.4239,15.8,4.95426
120,2000-04-30,00:00:00.00,0.000830839,13.0182,14.9,4.80864
121,2000-05-01,00:00:00.00,0.00232287,12.6498,14.1,4.6696
122,2000-05-02,00:00:00.00,1.72684,12.3143,13.6,4.53989
123,2000-05-03,00:00:00.00,0.338561,12.0213,13.7,4.42196
124,2000-05-04,00:00:00.00,0.239917,11.6497,13.1,4.30624
125,2000-05-05,00:00:00.00,0.0532632,11.2429,12.2,4.18855
126,2000-05-06,00:00:00.00,0.61818,10.9123,11.8,4.07505
127,2000-05-07,00:00:00.00,0.0975236,10.6151,11.3,3.96614
128,2000-05-08,00:00:00.00,2.16016,10.3618,11,3.86204
129,2000-05-09,00:00:00.00,4.39708,10.1774,10.6,3.78585
130,2000-05-10,00:00:00.00,14.5265,10.6639,9.67,4.01249
131,2000-05-11,00:00:00.00,12.9358,12.9269,10.5,4.97061
132,2000-05-12,00:00:00.00,1.86502,15.1629,12.3,5.81282
133,2000-05-13,00:00:00.00,10.374,14.9012,15,5.57146
134,2000-05-14,00:00:00.00,7.38322,14.5617,29.3,5.41269
135,2000-05-15,00:00:00.00,0.0843715,15.004,44.2,5.57486
136,2000-05-16,00:00:00.00,0.0270269,14.3394,33.8,5.25565
137,2000-05-17,00:00:00.00,1.3551,13.3559,24.6,4.8798
138,2000-05-18,00:00:00.00,0.0292882,12.7531,20.7,4.69709
139,2000-05-19,00:00:00.00,16.197,13.1985,23.2,4.9616
140,2000-05-20,00:00:00.00,0.00375604,15.5372,30.3,6.00844
141,2000-05-21,00:00:00.00,0,16.0642,26.7,6.13659
142,2000-05-22,00:00:00.00,0.00513749,14.3195,22.5,5.31566
143,2000-05-23,00:00:00.00,0.0346893,13.3972,20,4.9972
144,2000-05-24,00:00:00.00,2.48098,12.9057,18.5,4.83801
145,2000-05-25,00:00:00.00,0.437758,12.4686,18.4,4.68948
146,2000-05-26,00:00:00.00,0.574526,12.1033,18.2,4.54914
147,2000-05-27,00:00:00.00,0.0878157,11.7756,17.7,4.41547
148,2000-05-28,00:00:00.00,0.0522257,11.393,16.9,4.28837
149,2000-05-29,00:00:00.00,0.00128336,11.0396,15.8,4.16602
150,2000-05-30,00:00:00.00,0.0194414,10.7145,14.6,4.04845
151,2000-05-31,00:00:00.00,0.384445,10.3783,13.4,3.93584
152,2000-06-01,00:00:00.00,14.6318,10.6033,12.2,4.03976
153,2000-06-02,00:00:00.00,4.80885,11.8739,11.5,4.5634
154,2000-06-03,00:00:00.00,11.0951,12.4225,12.4,4.70662
155,2000-06-04,00:00:00.00,0.0392881,12.4021,11.7,4.54882
156,2000-06-05,00:00:00.00,0.163628,12.2997,10.7,4.4102
157,2000-06-06,00:00:00.00,0.185461,11.5027,9.88,4.10734
158,2000-06-07,00:00:00.00,0.0647,10.8916,9.17,3.95088
159,2000-06-08,00:00:00.00,0.00134735,10.4938,8.51,3.84156
160,2000-06-09,00:00:00.00,0.32883,10.1598,7.97,3.7365
161,2000-06-10,00:00:00.00,24.846,10.8685,7.35,3.971
162,2000-06-11,00:00:00.00,0.696864,13.6731,6.61,4.86899
163,2000-06-12,00:00:00.00,16.0183,15.1644,14,5.20984
164,2000-06-13,00:00:00.00,0.0783061,15.3383,12.5,5.20686
165,2000-06-14,00:00:00.00,39.2846,17.4332,11.8,5.85507
166,2000-06-15,00:00:00.00,2.26746,23.3302,11.6,7.58139
167,2000-06-16,00:00:00.00,1.89279,25.3662,10.5,7.87062
168,2000-06-17,00:00:00.00,0.140684,21.406,9.84,6.40688
169,2000-06-18,00:00:00.00,0.0594324,19.2362,9.21,5.87994
170,2000-06-19,00:00:00.00,0.842927,18.175,8.53,5.64926
171,2000-06-20,00:00:00.00,0.32395,17.2736,7.97,5.43597
172,2000-06-21,00:00:00.00,0.464768,16.4237,7.59,5.23547
173,2000-06-22,00:00:00.00,19.4981,16.7697,7.19,5.41613
174,2000-06-23,00:00:00.00,1.12464,19.3796,6.49,6.31302
175,2000-06-24,00:00:00.00,0.093857,20.0104,6.19,6.38198
176,2000-06-25,00:00:00.00,1.06094,17.9505,5.87,5.59407
177,2000-06-26,00:00:00.00,41.429,19.623,6.3,6.10565
178,2000-06-27,00:00:00.00,2.27784,28.0329,6.07,8.42426
179,2000-06-28,00:00:00.00,0.757685,31.1288,6.25,8.8466
180,2000-06-29,00:00:00.00,0.214264,26.3682,5.91,7.24169
181,2000-06-30,00:00:00.00,7.83827,24.0254,5.67,6.79673
182,2000-07-01,00:00:00.00,0.00625118,23.8189,5.57,6.97078
183,2000-07-02,00:00:00.00,0.0369041,22.9959,5.27,6.80678
184,2000-07-03,00:00:00.00,1.22536,21.2548,4.91,6.29057
185,2000-07-04,00:00:00.00,1.73011,19.9969,4.73,5.97219
186,2000-07-05,00:00:00.00,0.0621876,18.9845,4.57,5.72953
187,2000-07-06,00:00:00.00,0.0192617,18.0469,4.39,5.50425
188,2000-07-07,00:00:00.00,0.16609,17.1942,4.24,5.29291
189,2000-07-08,00:00:00.00,0.00092435,16.4131,4.14,5.09548
190,2000-07-09,00:00:00.00,0.551711,15.6695,3.9,4.91072
191,2000-07-10,00:00:00.00,25.3551,16.2942,3.71,5.1356
192,2000-07-11,00:00:00.00,5.69575e-05,19.7097,3.66,6.13419
193,2000-07-12,00:00:00.00,0.0399836,20.6812,3.47,6.22918
194,2000-07-13,00:00:00.00,0.38495,18.2453,3.28,5.39216
195,2000-07-14,00:00:00.00,0.0148472,16.7745,3.04,5.04926
196,2000-07-15,00:00:00.00,8.58765,16.3134,3.05,4.97487
197,2000-07-16,00:00:00.00,2.78819,16.7038,3.25,5.11896
198,2000-07-17,00:00:00.00,3.12128,16.4775,3.4,5.02796
199,2000-07-18,00:00:00.00,0.0332224,15.4072,3.15,4.69879
200,2000-07-19,00:00:00.00,0.260495,14.6577,2.9,4.50532
201,2000-07-20,00:00:00.00,0.0543827,14.0838,2.71,4.35506
202,2000-07-21,00:00:00.00,0.587249,13.5043,2.63,4.21637
203,2000-07-22,00:00:00.00,0.765313,12.9895,2.68,4.08594
204,2000-07-23,00:00:00.00,0.00294086,12.538,2.61,3.96275
205,2000-07-24,00:00:00.00,0.000865534,12.0936,2.51,3.84612
206,2000-07-25,00:00:00.00,0.00611319,11.6675,2.44,3.73501
207,2000-07-26,00:00:00.00,0.000760601,11.2479,2.37,3.62903
208,2000-07-27,00:00:00.00,0.0811682,10.8637,2.32,3.52771
209,2000-07-28,00:00:00.00,0.110031,10.5148,2.35,3.43095
210,2000-07-29,00:00:00.00,5.652,10.3324,2.7,3.38147
211,2000-07-30,00:00:00.00,0.607381,10.4028,2.61,3.41923
212,2000-07-31,00:00:00.00,0.0399275,10.1756,2.48,3.35738
213,2000-08-01,00:00:00.00,15.1693,10.1785,2.46,3.35943
214,2000-08-02,00:00:00.00,1.43242,11.3348,2.52,3.74407
215,2000-08-03,00:00:00.00,0.675483,11.5153,2.63,3.74995
216,2000-08-04,00:00:00.00,0.270872,10.4547,2.48,3.36266
217,2000-08-05,00:00:00.00,0.125441,9.8831,2.57,3.20931
218,2000-08-06,00:00:00.00,0.0824329,9.52747,2.6,3.12926
219,2000-08-07,00:00:00.00,0.173265,9.24047,2.64,3.05238
220,2000-08-08,00:00:00.00,4.22635,9.03953,3.72,2.98869
221,2000-08-09,00:00:00.00,4.72978,8.91993,3.42,2.95655
222,2000-08-10,00:00:00.00,4.95919,8.87782,3.97,2.92512
223,2000-08-11,00:00:00.00,0.0369178,8.88361,3.66,2.85987
224,2000-08-12,00:00:00.00,0.00138315,8.71545,3.67,2.77901
225,2000-08-13,00:00:00.00,0.00967286,8.36007,3.55,2.70628
226,2000-08-14,00:00:00.00,0.151307,8.05607,3.6,2.64567
227,2000-08-15,00:00:00.00,0.0579388,7.86251,3.7,2.58911
228,2000-08-16,00:00:00.00,4.12352,7.67593,3.45,2.5349
229,2000-08-17,00:00:00.00,0.775117,7.52113,3.22,2.48315
230,2000-08-18,00:00:00.00,0.0975498,7.39076,2.83,2.43351
231,2000-08-19,00:00:00.00,0.0765742,7.21309,2.62,2.38549
232,2000-08-20,00:00:00.00,0.0499222,7.0487,2.53,2.33902
233,2000-08-21,00:00:00.00,1.31829,6.88341,2.34,2.29426
234,2000-08-22,00:00:00.00,2.65724,6.72946,2.19,2.25124
235,2000-08-23,00:00:00.00,0.48247,6.60247,1.93,2.20973
236,2000-08-24,00:00:00.00,6.85438,6.60412,2.38,2.17777
237,2000-08-25,00:00:00.00,0.0322973,6.80794,2.3,2.16369
238,2000-08-26,00:00:00.00,0.00707182,6.81218,2.15,2.1292
239,2000-08-27,00:00:00.00,13.4106,6.85281,2.52,2.16307
240,2000-08-28,00:00:00.00,1.28902,7.5738,3.42,2.38955
241,2000-08-29,00:00:00.00,0.00116016,7.64035,3.16,2.38816
242,2000-08-30,00:00:00.00,0.0708266,6.92012,3.17,2.16394
243,2000-08-31,00:00:00.00,0.215566,6.58302,3.54,2.08339
244,2000-09-01,00:00:00.00,0.0893856,6.40228,3.55,2.04726
245,2000-09-02,00:00:00.00,0.658387,6.25668,3.16,2.01222
246,2000-09-03,00:00:00.00,0.893099,6.17302,2.95,1.97831
247,2000-09-04,00:00:00.00,6.94504,6.12111,2.7,1.96376
248,2000-09-05,00:00:00.00,0.790135,6.22593,2.54,1.98692
249,2000-09-06,00:00:00.00,0.967289,6.24412,2.24,1.96266
250,2000-09-07,00:00:00.00,1.22725,5.99748,1.99,1.8933
251,2000-09-08,00:00:00.00,0.104559,5.77689,1.81,1.8547
252,2000-09-09,00:00:00.00,1.65293,5.6724,1.67,1.82586
253,2000-09-10,00:00:00.00,0.124719,5.57699,1.61,1.79786
254,2000-09-11,00:00:00.00,5.00656,5.52046,1.58,1.79679
255,2000-09-12,00:00:00.00,0.395585,5.57565,1.66,1.84969
256,2000-09-13,00:00:00.00,11.8829,5.69194,1.73,1.89013
257,2000-09-14,00:00:00.00,0.00639342,6.10293,1.8,1.98214
258,2000-09-15,00:00:00.00,14.19,6.46333,1.8,2.04646
259,2000-09-16,00:00:00.00,1.26068,6.95695,2.84,2.14824
260,2000-09-17,00:00:00.00,0.247969,7.00848,3.24,2.12127
261,2000-09-18,00:00:00.00,0.0483283,6.31831,3,1.90781
262,2000-09-19,00:00:00.00,0.0148203,5.93001,3.17,1.8365
263,2000-09-20,00:00:00.00,0.0211078,5.76267,3.06,1.80868
264,2000-09-21,00:00:00.00,8.16075,5.80155,2.87,1.82322
265,2000-09-22,00:00:00.00,7.48195,6.32866,3.53,1.96921
266,2000-09-23,00:00:00.00,3.71224,6.94446,3.53,2.11319
267,2000-09-24,00:00:00.00,13.0635,7.19451,3.63,2.15718
268,2000-09-25,00:00:00.00,0.233641,7.71583,3.66,2.30216
269,2000-09-26,00:00:00.00,0.259101,7.67351,3.43,2.2483
270,2000-09-27,00:00:00.00,0.938867,6.89844,3.25,2.0045
271,2000-09-28,00:00:00.00,0.029205,6.53186,2.81,1.92722
272,2000-09-29,00:00:00.00,0.696692,6.38818,3.2,1.89837
273,2000-09-30,00:00:00.00,0.747571,6.24703,3.9,1.87028
274,2000-10-01,00:00:00.00,0.0090208,6.10816,3.62,1.84285
275,2000-10-02,00:00:00.00,0.114946,5.99933,3.45,1.81598
276,2000-10-03,00:00:00.00,0.0213278,5.89458,3.36,1.7897
277,2000-10-04,00:00:00.00,0.317232,5.80033,3.35,1.7641
278,2000-10-05,00:00:00.00,1.36919,5.71822,3.36,1.73961
279,2000-10-06,00:00:00.00,0.192308,5.63274,3.26,1.71665
280,2000-10-07,00:00:00.00,4.40836,5.63309,3.27,1.71936
281,2000-10-08,00:00:00.00,19.314,6.35057,4.15,1.96086
282,2000-10-09,00:00:00.00,0.821065,8.02992,4.52,2.51834
283,2000-10-10,00:00:00.00,0.393125,8.2486,4.61,2.50445
284,2000-10-11,00:00:00.00,0.132063,7.04964,4.83,2.0508
285,2000-10-12,00:00:00.00,0.0249482,6.52688,5.45,1.92676
286,2000-10-13,00:00:00.00,0.0857575,6.33465,5.18,1.89899
287,2000-10-14,00:00:00.00,1.46751,6.20087,4.89,1.87188
288,2000-10-15,00:00:00.00,1.44935,6.11373,4.71,1.84557
289,2000-10-16,00:00:00.00,1.44598,6.08005,4.61,1.82043
290,2000-10-17,00:00:00.00,5.26571,6.1683,4.3,1.84036
291,2000-10-18,00:00:00.00,1.20348,6.44298,4.16,1.9488
292,2000-10-19,00:00:00.00,1.25728,6.41269,4.08,1.93941
293,2000-10-20,00:00:00.00,0.0284274,6.07093,4.06,1.81955
294,2000-10-21,00:00:00.00,0.0479828,5.86881,3.92,1.7735
295,2000-10-22,00:00:00.00,0.0151877,5.75464,3.94,1.74994
296,2000-10-23,00:00:00.00,0.0948141,5.67505,3.91,1.72689
297,2000-10-24,00:00:00.00,1.5957,5.57995,3.87,1.70454
298,2000-10-25,00:00:00.00,0.969824,5.50691,3.93,1.68298
299,2000-10-26,00:00:00.00,0.17145,5.44523,4.07,1.66209
300,2000-10-27,00:00:00.00,0.164486,5.35206,3.84,1.64153
301,2000-10-28,00:00:00.00,6.81733,5.4096,3.72,1.66599
302,2000-10-29,00:00:00.00,0.366477,5.82437,3.85,1.78303
303,2000-10-30,00:00:00.00,0.440211,5.91065,3.73,1.77778
304,2000-10-31,00:00:00.00,0.123898,5.55001,3.78,1.65674
305,2000-11-01,00:00:00.00,0.187949,5.34694,3.71,1.61351
306,2000-11-02,00:00:00.00,0.261973,5.23947,3.65,1.59418
307,2000-11-03,00:00:00.00,0.370886,5.15243,3.59,1.57527
308,2000-11-04,00:00:00.00,0.157982,5.08486,3.6,1.55676
309,2000-11-05,00:00:00.00,1.39802,5.05208,3.63,1.5446
310,2000-11-06,00:00:00.00,0.144365,5.05765,3.63,1.54515
311,2000-11-07,00:00:00.00,0.0846382,5.00524,3.54,1.52977
312,2000-11-08,00:00:00.00,0.83492,4.89711,3.47,1.49931
313,2000-11-09,00:00:00.00,0.25192,4.82434,3.46,1.47965
314,2000-11-10,00:00:00.00,27.3147,5.51991,3.52,1.71973
315,2000-11-11,00:00:00.00,16.7302,8.52637,4.3,2.67991
316,2000-11-12,00:00:00.00,0.0689266,11.1227,4.8,3.30162
317,2000-11-13,00:00:00.00,0.257624,10.1999,4.99,2.76147
318,2000-11-14,00:00:00.00,7.46487,8.7052,5.13,2.29843
319,2000-11-15,00:00:00.00,6.1567,9.15697,5.51,2.53622
320,2000-11-16,00:00:00.00,3.05635,10.1259,6.24,2.82208
321,2000-11-17,00:00:00.00,5.73265,10.3637,6.63,2.82914
322,2000-11-18,00:00:00.00,6.03425,10.7582,8.36,2.93771
323,2000-11-19,00:00:00.00,3.63164,11.5265,9.82,3.16349
324,2000-11-20,00:00:00.00,1.70425,11.7436,10.3,3.17671
325,2000-11-21,00:00:00.00,9.96318,11.8264,10.4,3.1644
326,2000-11-22,00:00:00.00,4.65083,13.0121,10.7,3.50702
327,2000-11-23,00:00:00.00,9.01675,13.5564,9.99,3.55338
328,2000-11-24,00:00:00.00,2.60897,12.5765,9.17,3.18301
329,2000-11-25,00:00:00.00,0.702834,11.7617,9.98,3.01779
330,2000-11-26,00:00:00.00,0.773166,11.5726,9.54,2.98529
331,2000-11-27,00:00:00.00,12.2291,13.5028,10.4,3.53165
332,2000-11-28,00:00:00.00,3.48527,18.5963,14.4,5.34376
333,2000-11-29,00:00:00.00,2.72086,20.5373,20.2,5.93804
334,2000-11-30,00:00:00.00,0.627371,18.4837,23,4.99598
335,2000-12-01,00:00:00.00,0.55301,17.1718,21.9,4.58706
336,2000-12-02,00:00:00.00,0.25879,16.2546,18.8,4.3821
337,2000-12-03,00:00:00.00,0.342191,15.5894,15.6,4.24791
338,2000-12-04,00:00:00.00,0.302837,15.0374,12.8,4.13747
339,2000-12-05,00:00:00.00,1.13604,14.6171,11.8,4.06821
340,2000-12-06,00:00:00.00,7.93271,14.3556,11.2,4.04738
341,2000-12-07,00:00:00.00,6.675,14.0169,9.06,3.9799
342,2000-12-08,00:00:00.00,2.53604,13.5705,8.97,3.86564
343,2000-12-09,00:00:00.00,2.65973,13.194,9.3,3.783
344,2000-12-10,00:00:00.00,1.28528,12.8583,9.19,3.71211
345,2000-12-11,00:00:00.00,1.65118,12.5828,9.21,3.64944
346,2000-12-12,00:00:00.00,11.1258,12.435,9.25,3.59986
347,2000-12-13,00:00:00.00,10.3061,12.2727,8.89,3.54058
348,2000-12-14,00:00:00.00,2.61473,11.9777,8.5,3.47134
349,2000-12-15,00:00:00.00,5.56004,11.6714,8.53,3.41145
350,2000-12-16,00:00:00.00,0.437597,11.4085,8.74,3.35578
351,2000-12-17,00:00:00.00,8.36205,11.68,9.21,3.49318
352,2000-12-18,00:00:00.00,15.4088,14.1748,12.1,4.42163
353,2000-12-19,00:00:00.00,4.24036,18.0316,17.7,5.70489
354,2000-12-20,00:00:00.00,7.70903,18.3153,20.1,5.54325
355,2000-12-21,00:00:00.00,0.558657,16.0505,19.9,4.64624
356,2000-12-22,00:00:00.00,6.7091,14.954,19.8,4.38344
357,2000-12-23,00:00:00.00,2.09681,14.4382,19.1,4.29171
358,2000-12-24,00:00:00.00,3.83172,14.0418,18.1,4.20445
359,2000-12-25,00:00:00.00,5.42634,13.6829,17.6,4.12146
360,2000-12-26,00:00:00.00,1.82302,13.3498,16.4,4.0423
361,2000-12-27,00:00:00.00,3.33532,13.0372,16.3,3.96668
362,2000-12-28,00:00:00.00,4.28485,12.7409,16.1,3.89438
363,2000-12-29,00:00:00.00,0.388033,12.4648,15.5,3.82518
364,2000-12-30,00:00:00.00,0.531882,12.2033,15.4,3.75902
365,2000-12-31,00:00:00.00,4.85458,11.9517,15.5,3.69567
366,2001-01-01,00:00:00.00,0.800025,11.7132,15.2,3.63481
367,2001-01-02,00:00:00.00,0.732628,11.4886,14.8,3.57634
368,2001-01-03,00:00:00.00,0.725824,11.269,14.4,3.52011
369,2001-01-04,00:00:00.00,3.2634,11.0598,14.3,3.46581
370,2001-01-05,00:00:00.00,0.699962,10.866,14.2,3.41339
371,2001-01-06,00:00:00.00,11.9594,11.2694,14.1,3.56131
372,2001-01-07,00:00:00.00,1.25439,12.9572,13.7,4.1023
373,2001-01-08,00:00:00.00,2.21302,13.4978,13.6,4.16316
374,2001-01-09,00:00:00.00,0.880455,12.4089,13.5,3.74326
375,2001-01-10,00:00:00.00,1.47105,11.7895,13.3,3.60122
376,2001-01-11,00:00:00.00,0.445913,11.4831,13.5,3.54486
377,2001-01-12,00:00:00.00,0.0422884,11.2547,13.4,3.49064
378,2001-01-13,00:00:00.00,0.191362,11.0545,13.4,3.43832
379,2001-01-14,00:00:00.00,0.588126,10.8663,13.3,3.39013
380,2001-01-15,00:00:00.00,0.775296,10.7383,13.4,3.3608
381,2001-01-16,00:00:00.00,6.53351,11.0787,13.6,3.50531
382,2001-01-17,00:00:00.00,3.47016,12.3007,14.7,3.95753
383,2001-01-18,00:00:00.00,1.70215,12.8494,16.1,4.07891
384,2001-01-19,00:00:00.00,0.535422,12.1234,16.5,3.75641
385,2001-01-20,00:00:00.00,0.42515,11.4961,16.7,3.57095
