time,date,hour,precip [mm/day],sub7144 [m3/s],sub7145 [m3/s],sub7146 [m3/s],sub7146 (observed) [m3/s]
1700,2004-08-27,00:00:00.00,0.179058,10.4044,2.55863,62.4801,30.5822
1701,2004-08-28,00:00:00.00,1.08196,10.0357,2.48671,60.696,28.6
1702,2004-08-29,00:00:00.00,9.49574,9.94113,2.5175,61.1142,28.0337
1703,2004-08-30,00:00:00.00,14.1266,10.8774,2.92538,69.8201,51.2535
1704,2004-08-31,00:00:00.00,14.142,12.8199,3.64206,86.3184,81.2693
1705,2004-09-01,00:00:00.00,0.26685,14.2924,4.19867,98.901,125.16
1706,2004-09-02,00:00:00.00,0.09781,13.5638,3.9831,93.611,136.77
1707,2004-09-03,00:00:00.00,0.178838,11.9279,3.40942,80.8068,114.966
1708,2004-09-04,00:00:00.00,0.216864,11.1877,3.17915,75.2701,96.2773
1709,2004-09-05,00:00:00.00,0.532486,10.772,3.0738,72.681,86.6496
1710,2004-09-06,00:00:00.00,1.07877,10.3851,2.97459,70.364,45.0238
1711,2004-09-07,00:00:00.00,0.224038,10.0246,2.88131,68.1129,37.3782
1712,2004-09-08,00:00:00.00,3.8805,9.68598,2.80736,66.4493,32.8475
1713,2004-09-09,00:00:00.00,22.3576,10.0953,3.08333,72.7453,40.2099
1714,2004-09-10,00:00:00.00,56.9656,13.3192,5.19847,121.685,269.01
1715,2004-09-11,00:00:00.00,0.282897,17.4634,9.44813,228.946,362.456
1716,2004-09-12,00:00:00.00,0.113468,16.9843,10.2182,253.551,302.99
1717,2004-09-13,00:00:00.00,0.208988,14.1209,7.72663,191.69,211.244
1718,2004-09-14,00:00:00.00,0.250492,12.9495,6.68236,164.533,175.564
1719,2004-09-15,00:00:00.00,0.340835,12.4092,6.26521,153.488,178.963
1720,2004-09-16,00:00:00.00,0.361982,11.9093,5.89579,144.036,190.006
1721,2004-09-17,00:00:00.00,1.82814,11.4456,5.5668,135.772,196.236
1722,2004-09-18,00:00:00.00,28.8435,13.3186,6.33523,144.638,180.378
1723,2004-09-19,00:00:00.00,15.3266,23.0858,10.3909,203.929,159.99
1724,2004-09-20,00:00:00.00,0.240457,32.713,13.6407,253.975,184.059
1725,2004-09-21,00:00:00.00,0.501632,30.5329,12.2476,234.029,171.883
1726,2004-09-22,00:00:00.00,0.193114,24.5966,10.0426,198.753,164.804
1727,2004-09-23,00:00:00.00,0.185019,22.0196,8.96264,180.425,175.281
1728,2004-09-24,00:00:00.00,0.337375,20.5652,8.25069,168.221,173.299
1729,2004-09-25,00:00:00.00,0.219282,19.2904,7.64357,157.567,164.238
1730,2004-09-26,00:00:00.00,0.148222,18.1622,7.11879,148.223,161.972
1731,2004-09-27,00:00:00.00,0.113634,17.1564,6.66067,140,165.937
1732,2004-09-28,00:00:00.00,0.150043,16.2537,6.25772,132.509,161.406
1733,2004-09-29,00:00:00.00,0.470187,15.4474,5.8998,125.817,148.663
1734,2004-09-30,00:00:00.00,0.13583,14.7397,5.58062,119.926,127.709
1735,2004-10-01,00:00:00.00,0.177148,14.0859,5.29538,114.51,94.0119
1736,2004-10-02,00:00:00.00,0.287293,13.4672,5.03804,109.341,52.103
1737,2004-10-03,00:00:00.00,2.06132,12.9142,4.80334,104.723,44.7406
1738,2004-10-04,00:00:00.00,0.258111,12.431,4.58975,100.725,44.1743
1739,2004-10-05,00:00:00.00,0.340322,11.9662,4.39468,96.8822,41.9089
1740,2004-10-06,00:00:00.00,0.111407,11.5072,4.21468,93.2696,39.9268
1741,2004-10-07,00:00:00.00,0.144181,11.089,4.04848,89.7892,42.4753
1742,2004-10-08,00:00:00.00,1.65717,10.814,3.89422,86.6568,37.9446
1743,2004-10-09,00:00:00.00,0.646329,10.8146,3.75129,84.1912,32.5644
1744,2004-10-10,00:00:00.00,0.290123,10.5889,3.61863,81.6865,33.1307
1745,2004-10-11,00:00:00.00,0.220725,10.0638,3.495,79.0094,33.1307
1746,2004-10-12,00:00:00.00,0.206687,9.68848,3.37999,76.5514,31.4317
1747,2004-10-13,00:00:00.00,0.507921,9.39341,3.27239,74.2024,29.1664
1748,2004-10-14,00:00:00.00,0.791249,9.11454,3.17115,71.9191,29.7327
1749,2004-10-15,00:00:00.00,0.92927,8.85086,3.07565,69.9128,32.8475
1750,2004-10-16,00:00:00.00,6.54254,8.8274,3.06117,70.021,57.7664
1751,2004-10-17,00:00:00.00,1.77879,9.33653,3.22943,74.8152,38.5109
1752,2004-10-18,00:00:00.00,0.609215,9.35118,3.24682,76.1339,30.299
1753,2004-10-19,00:00:00.00,1.5587,8.74864,3.04689,71.585,39.9268
1754,2004-10-20,00:00:00.00,6.51635,8.85995,3.04552,70.9485,39.9268
1755,2004-10-21,00:00:00.00,2.75083,9.90358,3.31865,76.7395,42.7584
1756,2004-10-22,00:00:00.00,2.36622,10.3564,3.4365,79.7894,53.5188
1757,2004-10-23,00:00:00.00,0.325173,9.82079,3.2789,76.8423,51.2535
1758,2004-10-24,00:00:00.00,0.342634,9.27226,3.11018,73.01,44.7406
1759,2004-10-25,00:00:00.00,0.646212,8.8291,2.97056,69.5689,43.8911
1760,2004-10-26,00:00:00.00,0.876788,8.55594,2.88075,67.5711,63.9961
1761,2004-10-27,00:00:00.00,0.180932,8.3422,2.80877,66.0945,67.6773
1762,2004-10-28,00:00:00.00,0.154892,8.13836,2.74012,64.4868,70.7921
1763,2004-10-29,00:00:00.00,0.112104,7.94248,2.67402,62.8221,65.6951
1764,2004-10-30,00:00:00.00,4.08199,7.82768,2.63964,62.0866,61.7307
1765,2004-10-31,00:00:00.00,7.35223,8.11151,2.76126,65.4938,65.6951
1766,2004-11-01,00:00:00.00,0.399598,8.74664,3.01763,72.1549,90.0476
1767,2004-11-02,00:00:00.00,0.0859111,8.65061,2.98841,71.5326,82.6852
1768,2004-11-03,00:00:00.00,7.29946,8.24395,2.81822,67.6141,52.9525
1769,2004-11-04,00:00:00.00,0.467286,8.75722,2.95528,72.1044,52.3862
1770,2004-11-05,00:00:00.00,6.54585,9.34621,3.04404,75.2269,77.305
1771,2004-11-06,00:00:00.00,0.752129,10.4133,3.07909,76.9092,103.64
1772,2004-11-07,00:00:00.00,0.162402,10.6191,3.04237,76.413,111.002
1773,2004-11-08,00:00:00.00,0.161656,9.41252,2.836,70.5946,107.321
1774,2004-11-09,00:00:00.00,0.502199,8.85102,2.72585,67.5278,81.5525
1775,2004-11-10,00:00:00.00,0.173056,8.62606,2.66375,66.0435,67.9604
1776,2004-11-11,00:00:00.00,0.138723,8.41893,2.60497,64.4643,59.7485
1777,2004-11-12,00:00:00.00,1.59884,8.24156,2.55403,63.0377,58.0495
1778,2004-11-13,00:00:00.00,0.517592,8.20631,2.5186,62.4241,52.103
1779,2004-11-14,00:00:00.00,0.394477,8.33532,2.4728,61.8373,52.103
1780,2004-11-15,00:00:00.00,0.403691,8.21818,2.41693,60.4358,48.9881
1781,2004-11-16,00:00:00.00,0.372493,7.89276,2.38049,58.8839,47.2891
1782,2004-11-17,00:00:00.00,0.144759,7.6809,2.33936,57.6032,45.0238
1783,2004-11-18,00:00:00.00,0.609566,7.50718,2.28698,56.4366,41.9089
1784,2004-11-19,00:00:00.00,1.23853,7.39959,2.2499,55.6562,35.9624
1785,2004-11-20,00:00:00.00,1.94142,7.50525,2.25434,55.9988,29.4495
1786,2004-11-21,00:00:00.00,4.73877,7.98156,2.33779,58.3397,26.901
1787,2004-11-22,00:00:00.00,1.4986,8.79395,2.49515,62.5059,26.901
1788,2004-11-23,00:00:00.00,0.0861185,8.87686,2.51453,62.9029,28.1186
1789,2004-11-24,00:00:00.00,0.123921,8.17091,2.36631,58.9707,26.1081
1790,2004-11-25,00:00:00.00,14.33,8.60784,2.45581,61.4034,27.7222
1791,2004-11-26,00:00:00.00,4.98548,11.5977,3.13347,79.2311,35.9624
1792,2004-11-27,00:00:00.00,0.104296,13.0944,3.50006,89.2705,42.4753
1793,2004-11-28,00:00:00.00,0.32225,11.4097,3.11454,79.5617,46.7228
1794,2004-11-29,00:00:00.00,6.96104,10.7836,2.90242,74.0856,66.2614
1795,2004-11-30,00:00:00.00,0.242097,12.3321,3.12789,80.4934,94.0119
1796,2004-12-01,00:00:00.00,0.655552,12.731,3.16713,81.9956,110.719
1797,2004-12-02,00:00:00.00,14.1546,12.5237,3.15777,81.7927,130.541
1798,2004-12-03,00:00:00.00,0.244997,15.3126,3.83653,99.5411,167.069
1799,2004-12-04,00:00:00.00,2.18814,16.0766,4.03805,105.118,156.309
1800,2004-12-05,00:00:00.00,0.338766,13.915,3.55512,92.562,143.85
1801,2004-12-06,00:00:00.00,0.633702,12.9459,3.34194,86.7241,129.125
1802,2004-12-07,00:00:00.00,4.20779,12.7723,3.29238,85.5,121.479
1803,2004-12-08,00:00:00.00,7.41651,13.6592,3.50613,91.5717,102.224
1804,2004-12-09,00:00:00.00,1.21795,15.5841,3.91253,103.81,77.305
1805,2004-12-10,00:00:00.00,0.485137,16.179,4.00635,107.34,67.6773
1806,2004-12-11,00:00:00.00,7.00179,15.4866,3.85015,103.209,68.8099
1807,2004-12-12,00:00:00.00,3.41044,16.18,4.03227,109.793,142.434
1808,2004-12-13,00:00:00.00,3.17466,16.6982,4.18005,117.105,180.378
1809,2004-12-14,00:00:00.00,4.47109,16.3855,4.1322,116.529,150.079
1810,2004-12-15,00:00:00.00,0.739378,16.9786,4.27538,118.182,159.141
1811,2004-12-16,00:00:00.00,0.237641,16.6711,4.19259,114.916,161.689
1812,2004-12-17,00:00:00.00,0.123612,15.3362,3.89201,106.746,159.141
1813,2004-12-18,00:00:00.00,1.17402,14.5633,3.72989,102.006,148.663
1814,2004-12-19,00:00:00.00,0.493026,14.0489,3.62703,98.818,133.655
1815,2004-12-20,00:00:00.00,2.84388,13.574,3.53038,95.8759,127.426
1816,2004-12-21,00:00:00.00,2.04389,13.1348,3.43944,93.2057,99.9585
1817,2004-12-22,00:00:00.00,0.413219,12.7284,3.35398,90.6405,49.5545
1818,2004-12-23,00:00:00.00,6.12584,12.6235,3.39323,91.1181,45.8733
1819,2004-12-24,00:00:00.00,17.2754,14.8302,4.10679,108.366,67.6773
1820,2004-12-25,00:00:00.00,0.259165,20.4065,5.48392,142.785,150.363
1821,2004-12-26,00:00:00.00,0.411285,21.5613,5.62969,147.378,154.61
1822,2004-12-27,00:00:00.00,1.99921,18.0455,4.73974,125.487,132.806
1823,2004-12-28,00:00:00.00,1.15971,16.4915,4.37474,115.788,127.426
1824,2004-12-29,00:00:00.00,0.638801,15.8363,4.23345,111.655,111.568
1825,2004-12-30,00:00:00.00,1.06201,15.3105,4.11726,108.327,124.311
1826,2004-12-31,00:00:00.00,0.806596,14.989,4.0458,106.392,130.257
1827,2005-01-01,00:00:00.00,3.804,14.7845,4.0248,109.231,139.036
1828,2005-01-02,00:00:00.00,0.369073,15.6162,4.29978,124.794,169.618
1829,2005-01-03,00:00:00.00,2.86908,17.9333,5.06823,139.62,153.194
1830,2005-01-04,00:00:00.00,6.22728,19.8468,5.86604,149.217,157.442
1831,2005-01-05,00:00:00.00,3.74739,22.0263,6.17208,160.497,171.883
1832,2005-01-06,00:00:00.00,5.32338,22.7963,6.00765,161.473,198.501
1833,2005-01-07,00:00:00.00,13.6166,22.6604,5.99315,160.862,174.715
1834,2005-01-08,00:00:00.00,0.585024,26.2914,6.88708,180.144,168.202
1835,2005-01-09,00:00:00.00,8.50353,27.7217,7.27131,188.849,173.299
1836,2005-01-10,00:00:00.00,0.339531,26.5166,6.97718,183.458,155.743
1837,2005-01-11,00:00:00.00,0.766858,25.3987,6.72433,177.408,148.097
1838,2005-01-12,00:00:00.00,5.603,23.2691,6.22808,163.919,146.681
1839,2005-01-13,00:00:00.00,4.68609,22.6195,6.05713,159.328,146.398
1840,2005-01-14,00:00:00.00,2.97797,24.9251,6.71287,177.1,252.869
1841,2005-01-15,00:00:00.00,16.1648,33.1845,9.128,233.166,305.822
1842,2005-01-16,00:00:00.00,0.0957479,40.5599,11.4874,277.891,277.222
1843,2005-01-17,00:00:00.00,1.87437,37.9954,10.9399,260.886,192.271
1844,2005-01-18,00:00:00.00,3.26204,32.1315,9.23744,225.638,167.353
1845,2005-01-19,00:00:00.00,0.514307,29.0397,8.39055,206.613,181.511
1846,2005-01-20,00:00:00.00,4.48884,27.0113,7.86709,194.004,189.44
1847,2005-01-21,00:00:00.00,1.05095,25.2835,7.41321,183.079,219.456
1848,2005-01-22,00:00:00.00,0.261279,23.7921,7.01546,173.54,232.198
1849,2005-01-23,00:00:00.00,10.1178,22.4949,6.66507,165.119,219.456
1850,2005-01-24,00:00:00.00,2.73334,21.3573,6.35439,157.612,176.414
1851,2005-01-25,00:00:00.00,1.872,20.3503,6.07664,150.875,136.487
1852,2005-01-26,00:00:00.00,1.87023,19.451,5.82633,144.783,150.646
1853,2005-01-27,00:00:00.00,5.1316,18.6399,5.59892,139.244,154.893
1854,2005-01-28,00:00:00.00,0.192796,17.9036,5.3913,134.21,153.194
1855,2005-01-29,00:00:00.00,0.258567,17.2352,5.20166,129.612,127.143
1856,2005-01-30,00:00:00.00,0.263666,16.6257,5.02777,125.334,126.576
1857,2005-01-31,00:00:00.00,0.324682,16.0636,4.86664,121.36,123.462
1858,2005-02-01,00:00:00.00,0.323737,15.5423,4.71634,117.674,75.8891
1859,2005-02-02,00:00:00.00,0.701656,15.0567,4.57574,114.223,53.2357
1860,2005-02-03,00:00:00.00,0.496122,14.6017,4.44372,110.967,50.9703
1861,2005-02-04,00:00:00.00,0.353078,14.1746,4.31951,107.905,56.6337
1862,2005-02-05,00:00:00.00,0.352621,13.7757,4.20299,105.048,62.0139
1863,2005-02-06,00:00:00.00,0.343236,13.4027,4.09337,102.317,57.7664
1864,2005-02-07,00:00:00.00,0.759361,13.0512,3.9894,99.7032,55.2179
1865,2005-02-08,00:00:00.00,0.694796,13.7859,4.36661,108.169,57.2
1866,2005-02-09,00:00:00.00,3.16688,17.7558,6.16152,149.193,63.9961
1867,2005-02-10,00:00:00.00,5.59748,21.4832,7.64776,184.445,110.719
1868,2005-02-11,00:00:00.00,2.02715,21.3264,7.28986,180.647,145.265
1869,2005-02-12,00:00:00.00,0.333133,19.4148,6.46307,163.807,137.903
1870,2005-02-13,00:00:00.00,0.933583,17.7961,5.94796,150.07,145.265
1871,2005-02-14,00:00:00.00,0.392972,16.9387,5.66572,142.491,125.727
1872,2005-02-15,00:00:00.00,4.16435,16.7274,5.51637,139.162,118.364
1873,2005-02-16,00:00:00.00,0.746316,17.4834,5.54525,141.383,150.363
1874,2005-02-17,00:00:00.00,7.55997,18.1714,5.6219,144.536,259.382
1875,2005-02-18,00:00:00.00,1.56964,19.4235,5.91499,152.901,222.57
1876,2005-02-19,00:00:00.00,0.833785,19.5158,5.90524,153.33,181.511
1877,2005-02-20,00:00:00.00,0.268707,17.7131,5.4321,140.838,148.663
1878,2005-02-21,00:00:00.00,2.73493,16.6988,5.15295,133.221,139.602
1879,2005-02-22,00:00:00.00,6.51794,16.6616,5.12186,132.303,128.842
1880,2005-02-23,00:00:00.00,2.0665,17.9348,5.4448,140.912,119.78
1881,2005-02-24,00:00:00.00,0.509557,18.0418,5.49702,142.483,111.002
1882,2005-02-25,00:00:00.00,1.56281,16.5917,5.1173,132.586,99.6753
1883,2005-02-26,00:00:00.00,0.797058,15.7462,4.85814,125.763,81.5525
1884,2005-02-27,00:00:00.00,1.39331,15.2107,4.69527,121.405,77.5882
1885,2005-02-28,00:00:00.00,0.610297,14.7153,4.54998,117.52,72.208
1886,2005-03-01,00:00:00.00,4.04317,14.2541,4.41442,113.947,67.1109
1887,2005-03-02,00:00:00.00,10.3472,13.9583,4.28838,111.78,68.2436
1888,2005-03-03,00:00:00.00,1.88118,13.9835,4.17092,111.939,67.9604
1889,2005-03-04,00:00:00.00,0.261952,13.7506,4.06048,109.968,62.5802
1890,2005-03-05,00:00:00.00,0.181399,13.1712,3.95629,105.42,60.3149
1891,2005-03-06,00:00:00.00,0.339964,12.7496,3.85745,102.078,59.1822
1892,2005-03-07,00:00:00.00,0.286149,12.4109,3.76306,99.364,60.3149
1893,2005-03-08,00:00:00.00,1.63171,12.0886,3.67276,96.739,65.6951
1894,2005-03-09,00:00:00.00,3.11713,11.7838,3.58652,94.5538,146.681
1895,2005-03-10,00:00:00.00,0.827374,11.4958,3.50452,92.5619,185.192
1896,2005-03-11,00:00:00.00,0.293974,11.2235,3.42696,90.3835,154.044
1897,2005-03-12,00:00:00.00,2.41489,10.9652,3.35317,88.3073,135.071
1898,2005-03-13,00:00:00.00,2.08188,10.7186,3.28457,86.3434,122.329
1899,2005-03-14,00:00:00.00,0.410792,10.4837,3.22411,84.5992,113.551
1900,2005-03-15,00:00:00.00,0.174591,10.2596,3.16216,82.949,97.9763
1901,2005-03-16,00:00:00.00,0.155365,10.0442,3.09644,81.1911,82.9684
1902,2005-03-17,00:00:00.00,0.143811,9.83631,3.0349,79.4804,70.2258
1903,2005-03-18,00:00:00.00,0.192546,9.63479,2.9762,77.821,75.3228
1904,2005-03-19,00:00:00.00,0.147199,9.4381,2.91872,76.2261,74.7565
1905,2005-03-20,00:00:00.00,0.807906,9.24602,2.86247,74.6889,81.5525
1906,2005-03-21,00:00:00.00,3.98325,9.17299,2.86127,74.7133,88.6317
1907,2005-03-22,00:00:00.00,1.50766,9.37945,3.00277,78.5166,106.188
1908,2005-03-23,00:00:00.00,0.186666,9.37603,3.06784,80.6954,137.62
1909,2005-03-24,00:00:00.00,5.6194,9.31906,2.98668,81.9575,154.61
1910,2005-03-25,00:00:00.00,1.50033,10.064,3.03939,85.4248,144.982
1911,2005-03-26,00:00:00.00,0.191572,10.2197,3.03607,84.1329,151.495
1912,2005-03-27,00:00:00.00,0.177537,9.47723,2.8868,79.9336,154.893
1913,2005-03-28,00:00:00.00,0.224702,9.09448,2.79564,77.2462,154.893
1914,2005-03-29,00:00:00.00,4.84173,10.0381,3.0157,83.1156,167.636
1915,2005-03-30,00:00:00.00,0.843911,14.8664,4.23837,117.482,206.713
1916,2005-03-31,00:00:00.00,0.154903,21.5317,6.31498,170.497,191.988
1917,2005-04-01,00:00:00.00,2.5335,27.2888,8.63847,221.501,143
1918,2005-04-02,00:00:00.00,0.430988,29.7065,9.27484,241.157,132.523
1919,2005-04-03,00:00:00.00,36.6791,33.0203,9.20086,253.804,179.246
1920,2005-04-04,00:00:00.00,13.1487,53.4238,12.9057,371.626,407.763
1921,2005-04-05,00:00:00.00,1.70516,66.2547,15.6895,460.713,487.05
1922,2005-04-06,00:00:00.00,0.244191,55.3831,13.7601,403.543,447.406
1923,2005-04-07,00:00:00.00,1.29991,44.9587,11.5064,332.969,325.644
1924,2005-04-08,00:00:00.00,4.31581,39.8222,10.3713,296.519,243.808
1925,2005-04-09,00:00:00.00,0.11582,36.9435,9.71209,276.252,250.321
1926,2005-04-10,00:00:00.00,0.140335,34.0575,9.06173,256.299,254.852
1927,2005-04-11,00:00:00.00,0.0534094,30.8479,8.35018,233.946,228.517
1928,2005-04-12,00:00:00.00,0.0691167,28.3156,7.76793,216.028,214.925
1929,2005-04-13,00:00:00.00,0.142597,26.2484,7.27763,201.298,218.323
1930,2005-04-14,00:00:00.00,0.0990267,24.4731,6.84708,188.419,222.287
1931,2005-04-15,00:00:00.00,0.0830282,22.9247,6.46438,176.991,200.2
1932,2005-04-16,00:00:00.00,0.0580819,21.5547,6.11977,166.856,178.679
1933,2005-04-17,00:00:00.00,0.297416,20.3309,5.80699,157.695,175.564
1934,2005-04-18,00:00:00.00,0.0499828,19.2252,5.52074,149.258,197.935
1935,2005-04-19,00:00:00.00,0.0614706,18.2145,5.25641,141.717,212.659
1936,2005-04-20,00:00:00.00,0.589591,17.2897,5.01259,134.644,203.315
1937,2005-04-21,00:00:00.00,5.77468,16.5378,4.80634,129.16,208.412
1938,2005-04-22,00:00:00.00,0.264365,16.059,4.65855,127.076,216.907
1939,2005-04-23,00:00:00.00,8.73106,15.9742,4.60476,126.877,219.456
1940,2005-04-24,00:00:00.00,16.037,18.2527,5.03488,141.219,242.959
1941,2005-04-25,00:00:00.00,2.76433,22.8467,5.86324,171.385,311.485
1942,2005-04-26,00:00:00.00,1.13148,23.1764,5.851,175.221,308.654
1943,2005-04-27,00:00:00.00,0.453603,19.8995,5.18062,154.216,188.024
1944,2005-04-28,00:00:00.00,1.59507,18.1915,4.81323,141.146,171.317
1945,2005-04-29,00:00:00.00,1.83528,17.3223,4.60604,134.269,166.786
1946,2005-04-30,00:00:00.00,0.251357,16.6893,4.42405,128.797,185.475
1947,2005-05-01,00:00:00.00,8.31913,16.5418,4.37503,127.62,194.82
1948,2005-05-02,00:00:00.00,0.339133,17.4585,4.60158,135.681,206.713
1949,2005-05-03,00:00:00.00,0.662842,17.3624,4.5795,135.615,179.812
1950,2005-05-04,00:00:00.00,0.739392,15.8768,4.23031,124.225,138.469
1951,2005-05-05,00:00:00.00,1.68402,14.9809,4.01953,117.234,151.212
1952,2005-05-06,00:00:00.00,1.57111,14.4095,3.8802,112.925,150.646
1953,2005-05-07,00:00:00.00,0.137453,13.8844,3.74905,108.612,144.416
1954,2005-05-08,00:00:00.00,0.273511,13.3555,3.62263,104.208,138.752
1955,2005-05-09,00:00:00.00,0.189937,12.8396,3.50109,100.182,128.559
1956,2005-05-10,00:00:00.00,0.183108,12.3599,3.38535,96.417,124.594
1957,2005-05-11,00:00:00.00,0.14241,11.9048,3.27456,92.6683,108.737
1958,2005-05-12,00:00:00.00,0.102469,11.4681,3.16765,89.2432,69.9426
1959,2005-05-13,00:00:00.00,0.53903,11.0547,3.0657,86.3644,60.8812
1960,2005-05-14,00:00:00.00,0.8107,10.6718,2.97013,83.358,50.6872
1961,2005-05-15,00:00:00.00,15.8931,11.0151,3.07113,86.0504,56.3505
1962,2005-05-16,00:00:00.00,3.0713,13.1634,3.6197,102.062,64.8456
1963,2005-05-17,00:00:00.00,0.0961651,14.1385,3.73388,106.646,66.8278
1964,2005-05-18,00:00:00.00,0.225426,12.6884,3.28271,94.3207,62.8634
1965,2005-05-19,00:00:00.00,0.280969,11.5786,3.0689,87.3376,50.9703
1966,2005-05-20,00:00:00.00,0.181184,11.0691,2.97192,83.9784,50.9703
1967,2005-05-21,00:00:00.00,0.123692,10.6731,2.87959,80.9544,52.6693
1968,2005-05-22,00:00:00.00,0.336456,10.2988,2.7914,78.2505,45.5901
1969,2005-05-23,00:00:00.00,0.268345,9.9462,2.70776,75.7812,43.0416
1970,2005-05-24,00:00:00.00,1.25922,9.61436,2.62862,73.3378,41.0594
1971,2005-05-25,00:00:00.00,1.76809,9.32012,2.55404,71.1081,44.7406
1972,2005-05-26,00:00:00.00,0.134512,9.0835,2.48391,68.9804,45.307
1973,2005-05-27,00:00:00.00,0.131448,8.82328,2.41649,66.7499,45.307
1974,2005-05-28,00:00:00.00,3.22757,8.53811,2.35365,64.7719,45.0238
1975,2005-05-29,00:00:00.00,4.04787,8.49606,2.32311,63.7209,41.3426
1976,2005-05-30,00:00:00.00,1.99859,8.85962,2.34279,63.7036,41.3426
1977,2005-05-31,00:00:00.00,3.49453,8.96292,2.32059,62.9245,41.3426
1978,2005-06-01,00:00:00.00,0.170139,8.98217,2.2766,61.6668,38.2277
1979,2005-06-02,00:00:00.00,0.315763,8.8151,2.22367,59.859,35.1129
1980,2005-06-03,00:00:00.00,0.113298,8.22044,2.1332,57.3557,32.8475
1981,2005-06-04,00:00:00.00,0.362966,7.86945,2.0686,55.7281,31.1485
1982,2005-06-05,00:00:00.00,0.177645,7.64302,2.01784,54.3035,29.1664
1983,2005-06-06,00:00:00.00,0.837023,7.42717,1.9691,52.5477,30.0159
1984,2005-06-07,00:00:00.00,7.19799,7.36232,1.95006,51.8792,30.5822
1985,2005-06-08,00:00:00.00,0.0405727,7.63671,1.99869,53.2296,31.1485
1986,2005-06-09,00:00:00.00,0.470282,7.57738,1.9794,52.5376,30.0159
1987,2005-06-10,00:00:00.00,6.49568,7.13439,1.9014,50.2957,30.299
1988,2005-06-11,00:00:00.00,8.24036,7.13262,1.96496,51.5568,40.7763
1989,2005-06-12,00:00:00.00,4.27414,7.66119,2.07525,54.7023,45.8733
1990,2005-06-13,00:00:00.00,3.77273,8.10901,2.02783,54.7958,56.9169
1991,2005-06-14,00:00:00.00,6.4017,7.84909,1.94348,52.1405,83.2515
1992,2005-06-15,00:00:00.00,1.86026,7.52746,1.9413,50.7446,116.949
1993,2005-06-16,00:00:00.00,5.39792,7.41448,1.91213,50.2062,94.2951
1994,2005-06-17,00:00:00.00,3.79242,7.46895,1.91213,50.8381,69.9426
1995,2005-06-18,00:00:00.00,2.713,7.67406,1.93489,51.5214,71.6416
1996,2005-06-19,00:00:00.00,0.684411,7.46937,1.8858,49.8747,70.2258
1997,2005-06-20,00:00:00.00,0.173469,7.05244,1.80791,47.5629,62.5802
1998,2005-06-21,00:00:00.00,0.851047,6.77031,1.74655,45.7869,54.3683
1999,2005-06-22,00:00:00.00,0.111656,6.58405,1.70511,44.4521,41.6258
2000,2005-06-23,00:00:00.00,3.11638,6.41763,1.67064,43.6687,30.8654
2001,2005-06-24,00:00:00.00,0.63035,6.26006,1.64133,43.021,32.8475
2002,2005-06-25,00:00:00.00,0.494385,6.10872,1.60943,41.7798,30.5822
2003,2005-06-26,00:00:00.00,0.367679,5.96041,1.57332,40.6087,27.7505
2004,2005-06-27,00:00:00.00,1.22684,5.81726,1.54026,39.6803,26.901
2005,2005-06-28,00:00:00.00,1.40995,5.68123,1.50946,38.7818,24.0693
2006,2005-06-29,00:00:00.00,0.759538,5.55101,1.47987,37.9429,22.0871
2007,2005-06-30,00:00:00.00,8.20621,5.5869,1.47449,37.9947,26.3347
2008,2005-07-01,00:00:00.00,2.08898,6.0093,1.52526,39.6042,43.3248
2009,2005-07-02,00:00:00.00,1.69509,6.02993,1.51678,39.5281,69.9426
2010,2005-07-03,00:00:00.00,0.520796,5.55414,1.43611,37.4555,35.9624
2011,2005-07-04,00:00:00.00,0.621108,5.32077,1.39258,35.9553,29.1664
2012,2005-07-05,00:00:00.00,0.0143998,5.20349,1.36691,35.1042,26.901
2013,2005-07-06,00:00:00.00,7.30124,5.18773,1.35886,34.9435,24.6357
2014,2005-07-07,00:00:00.00,1.65476,5.41214,1.39217,35.8214,24.6357
2015,2005-07-08,00:00:00.00,0.638146,5.40412,1.38201,35.6715,31.998
2016,2005-07-09,00:00:00.00,4.58147,5.16187,1.32837,34.6179,32.5644
2017,2005-07-10,00:00:00.00,2.22449,5.2574,1.32525,34.7823,51.8198
2018,2005-07-11,00:00:00.00,0.164692,5.28523,1.31054,34.159,58.6159
2019,2005-07-12,00:00:00.00,0.131208,5.02893,1.26596,32.7205,43.8911
2020,2005-07-13,00:00:00.00,0.941201,4.82779,1.23719,31.689,31.7149
2021,2005-07-14,00:00:00.00,1.36285,4.71482,1.21633,31.0252,30.299
2022,2005-07-15,00:00:00.00,1.08867,4.6201,1.19617,30.6533,31.1485
2023,2005-07-16,00:00:00.00,1.25222,4.529,1.17669,30.0912,30.5822
2024,2005-07-17,00:00:00.00,4.99078,4.50265,1.16526,29.9175,26.1931
2025,2005-07-18,00:00:00.00,3.60522,4.64618,1.17947,30.5565,43.0416
2026,2005-07-19,00:00:00.00,0.773733,4.68061,1.19096,30.5535,41.0594
2027,2005-07-20,00:00:00.00,1.54421,4.47204,1.15997,29.5903,31.7149
2028,2005-07-21,00:00:00.00,0.148961,4.29975,1.11942,28.6879,28.6
2029,2005-07-22,00:00:00.00,0.420398,4.2065,1.09688,27.8473,20.3881
2030,2005-07-23,00:00:00.00,7.763,4.13092,1.09433,27.4963,19.5386
2031,2005-07-24,00:00:00.00,0.0989722,4.06003,1.12628,28.1677,20.3881
