time,date,hour,precip [mm/day],sub7108 [m3/s],sub7108 (observed) [m3/s],sub7109 [m3/s]
130,2000-05-10,00:00:00.00,16.3934,1.36656,93.7288,0.128299
131,2000-05-11,00:00:00.00,5.17932,6.04621,102.79,0.631577
132,2000-05-12,00:00:00.00,1.04262,12.6002,102.224,1.2718
133,2000-05-13,00:00:00.00,12.3124,12.7802,104.489,1.15836
134,2000-05-14,00:00:00.00,2.84352,10.5144,116.099,0.84961
135,2000-05-15,00:00:00.00,0.916115,12.4962,111.852,1.06575
136,2000-05-16,00:00:00.00,0.0929032,10.212,107.038,0.876049
137,2000-05-17,00:00:00.00,3.41573,4.02697,106.755,0.337122
138,2000-05-18,00:00:00.00,12.5726,2.87274,101.941,0.344029
139,2000-05-19,00:00:00.00,25.7833,10.6876,106.755,1.22625
140,2000-05-20,00:00:00.00,15.659,32.8913,116.099,3.16339
141,2000-05-21,00:00:00.00,0.0699998,60.8468,134.788,5.12074
142,2000-05-22,00:00:00.00,0.0678629,63.3572,134.788,4.84021
143,2000-05-23,00:00:00.00,0.249506,35.2588,140.735,2.5145
144,2000-05-24,00:00:00.00,3.25791,10.4324,146.398,0.733346
145,2000-05-25,00:00:00.00,0.595119,3.45921,143.283,0.239254
146,2000-05-26,00:00:00.00,0.0345432,3.18272,136.77,0.184099
147,2000-05-27,00:00:00.00,0.098954,2.82979,129.408,0.16392
148,2000-05-28,00:00:00.00,15.5562,3.78757,126.01,0.269941
149,2000-05-29,00:00:00.00,19.3755,14.1341,149.796,1.0548
150,2000-05-30,00:00:00.00,0.107677,37.7141,158.008,2.81285
151,2000-05-31,00:00:00.00,0.820395,52.1043,145.832,3.88733
152,2000-06-01,00:00:00.00,4.78007,35.7739,139.602,2.69828
153,2000-06-02,00:00:00.00,3.85149,12.6343,140.168,1.08163
154,2000-06-03,00:00:00.00,0.630661,5.43481,135.355,0.665532
155,2000-06-04,00:00:00.00,0.257241,4.72875,133.655,0.55224
156,2000-06-05,00:00:00.00,1.39486,3.59288,128.559,0.330341
157,2000-06-06,00:00:00.00,9.58897,3.6019,130.824,0.283417
158,2000-06-07,00:00:00.00,0.420376,7.17596,133.939,0.46441
159,2000-06-08,00:00:00.00,0.139323,11.8961,122.329,0.681543
160,2000-06-09,00:00:00.00,0.140123,10.2402,118.081,0.58561
161,2000-06-10,00:00:00.00,0.0807629,4.78588,109.869,0.318404
162,2000-06-11,00:00:00.00,0.78174,2.52947,101.657,0.206847
163,2000-06-12,00:00:00.00,7.76133,2.56326,93.7288,0.215646
164,2000-06-13,00:00:00.00,13.2058,4.94664,105.055,0.402175
165,2000-06-14,00:00:00.00,9.37446,12.3068,130.541,0.951847
166,2000-06-15,00:00:00.00,9.61559,22.0326,133.939,1.64652
167,2000-06-16,00:00:00.00,2.16976,26.2969,138.186,1.89296
168,2000-06-17,00:00:00.00,0.0266636,22.8786,140.735,1.54004
169,2000-06-18,00:00:00.00,0.609939,14.3586,130.257,0.907685
170,2000-06-19,00:00:00.00,4.94522,6.78695,107.321,0.433095
171,2000-06-20,00:00:00.00,0.108368,5.08837,109.869,0.288632
172,2000-06-21,00:00:00.00,2.74665,6.11565,104.489,0.27752
173,2000-06-22,00:00:00.00,18.4737,7.4163,133.655,0.34773
174,2000-06-23,00:00:00.00,0.232794,14.0387,152.345,0.616241
175,2000-06-24,00:00:00.00,0.188806,23.4968,135.921,0.90724
176,2000-06-25,00:00:00.00,6.73521,20.4779,132.24,0.78823
177,2000-06-26,00:00:00.00,14.4317,12.6885,188.873,0.524585
178,2000-06-27,00:00:00.00,3.54389,17.6844,202.182,0.583407
179,2000-06-28,00:00:00.00,0.118958,25.7463,186.325,0.724193
180,2000-06-29,00:00:00.00,0.462405,20.9997,176.414,0.643511
181,2000-06-30,00:00:00.00,2.91627,10.3012,175.564,0.443497
182,2000-07-01,00:00:00.00,0.166825,5.82431,163.388,0.327582
183,2000-07-02,00:00:00.00,0.050044,5.35263,154.327,0.299635
184,2000-07-03,00:00:00.00,0.134943,5.13638,142.151,0.29374
185,2000-07-04,00:00:00.00,4.84449,4.97049,141.867,0.311879
186,2000-07-05,00:00:00.00,0.180415,5.7047,142.151,0.4169
187,2000-07-06,00:00:00.00,0.364007,6.80654,136.204,0.551411
188,2000-07-07,00:00:00.00,2.3133,6.39663,127.426,0.508774
189,2000-07-08,00:00:00.00,0.0430836,5.101,125.16,0.367462
190,2000-07-09,00:00:00.00,0.0705758,4.59091,126.01,0.31855
191,2000-07-10,00:00:00.00,3.62969,4.50933,122.329,0.309768
192,2000-07-11,00:00:00.00,25.0372,6.15294,123.745,0.503937
193,2000-07-12,00:00:00.00,0.0392689,14.1485,121.479,1.46798
194,2000-07-13,00:00:00.00,0.0501589,24.2111,111.568,2.68197
195,2000-07-14,00:00:00.00,0.137414,21.0524,105.339,2.30113
196,2000-07-15,00:00:00.00,8.36397,10.4239,98.8258,1.0004
197,2000-07-16,00:00:00.00,0.176604,7.64469,94.2951,0.573206
198,2000-07-17,00:00:00.00,0.174101,9.32916,79.2872,0.660154
199,2000-07-18,00:00:00.00,0.0552884,8.65924,71.3585,0.616444
200,2000-07-19,00:00:00.00,0.128294,6.40062,84.101,0.471972
201,2000-07-20,00:00:00.00,0.209453,5.47276,77.8713,0.411687
202,2000-07-21,00:00:00.00,0.0813647,5.37091,58.0495,0.403906
203,2000-07-22,00:00:00.00,0.153901,5.34238,67.9604,0.401073
204,2000-07-23,00:00:00.00,0.0627522,5.31934,67.1109,0.398839
205,2000-07-24,00:00:00.00,0.214105,5.30063,60.5981,0.397049
206,2000-07-25,00:00:00.00,0.00671225,5.28518,56.9169,0.395599
207,2000-07-26,00:00:00.00,0.00636545,5.27139,59.7485,0.394338
208,2000-07-27,00:00:00.00,0.100115,5.25898,56.0674,0.393213
209,2000-07-28,00:00:00.00,0.361737,5.24808,53.802,0.392228
210,2000-07-29,00:00:00.00,4.65439,5.2628,48.1386,0.393513
211,2000-07-30,00:00:00.00,3.77192,5.38753,61.4476,0.402796
212,2000-07-31,00:00:00.00,4.31229,5.65481,69.3763,0.418277
213,2000-08-01,00:00:00.00,0.410546,5.91114,72.208,0.430499
214,2000-08-02,00:00:00.00,1.63382,5.95721,70.2258,0.437277
215,2000-08-03,00:00:00.00,6.21089,5.77863,71.9248,0.434616
216,2000-08-04,00:00:00.00,0.780054,5.8734,76.7387,0.456824
217,2000-08-05,00:00:00.00,0.266341,6.28313,75.3228,0.504547
218,2000-08-06,00:00:00.00,1.70884,6.10282,70.2258,0.48538
219,2000-08-07,00:00:00.00,9.55107,5.66749,68.5268,0.447165
220,2000-08-08,00:00:00.00,2.75493,6.11938,84.9505,0.53706
221,2000-08-09,00:00:00.00,6.76196,7.0987,74.4733,0.679991
222,2000-08-10,00:00:00.00,0.511551,7.38406,74.7565,0.638535
223,2000-08-11,00:00:00.00,0.139088,7.05681,66.2614,0.486623
224,2000-08-12,00:00:00.00,0.0696784,6.42077,67.1109,0.422093
225,2000-08-13,00:00:00.00,0.153628,5.68602,62.0139,0.411189
226,2000-08-14,00:00:00.00,1.07888,5.40712,59.1822,0.408121
227,2000-08-15,00:00:00.00,0.349448,5.37831,51.5367,0.407157
228,2000-08-16,00:00:00.00,0.58084,5.36966,45.307,0.406431
229,2000-08-17,00:00:00.00,0.137961,5.36171,45.307,0.405774
230,2000-08-18,00:00:00.00,10.4499,5.52469,50.1208,0.419326
231,2000-08-19,00:00:00.00,0.617558,6.31716,49.8376,0.485264
232,2000-08-20,00:00:00.00,0.0571636,7.31191,49.8376,0.568053
233,2000-08-21,00:00:00.00,0.637292,6.98908,47.8555,0.541423
234,2000-08-22,00:00:00.00,0.693904,5.89124,47.2891,0.450407
235,2000-08-23,00:00:00.00,1.67351,5.45024,48.1386,0.414026
236,2000-08-24,00:00:00.00,9.5979,5.59413,45.8733,0.444041
237,2000-08-25,00:00:00.00,0.129318,6.44037,43.3248,0.595909
238,2000-08-26,00:00:00.00,0.120656,7.49942,39.6436,0.784234
239,2000-08-27,00:00:00.00,4.12343,7.17289,43.0416,0.726352
240,2000-08-28,00:00:00.00,10.91,6.34531,42.4753,0.547468
241,2000-08-29,00:00:00.00,0.304404,7.18649,48.9881,0.542338
242,2000-08-30,00:00:00.00,1.82895,8.62543,58.899,0.603112
243,2000-08-31,00:00:00.00,1.2418,8.0304,50.404,0.559392
244,2000-09-01,00:00:00.00,0.619296,6.33218,53.2357,0.471321
245,2000-09-02,00:00:00.00,2.63369,5.6811,60.3149,0.438214
246,2000-09-03,00:00:00.00,2.22585,5.70897,57.7664,0.434889
247,2000-09-04,00:00:00.00,1.38764,5.83279,48.705,0.434015
248,2000-09-05,00:00:00.00,10.296,6.0719,42.7584,0.44649
249,2000-09-06,00:00:00.00,0.199327,7.04504,50.6872,0.507945
250,2000-09-07,00:00:00.00,0.130298,8.32807,43.6079,0.585178
251,2000-09-08,00:00:00.00,0.0425814,7.86565,53.5188,0.56029
252,2000-09-09,00:00:00.00,4.647,6.46114,41.3426,0.485202
253,2000-09-10,00:00:00.00,2.32852,6.3578,38.5109,0.497603
254,2000-09-11,00:00:00.00,15.4962,7.59618,46.4396,0.59103
