time,date,hour,precip [mm/day],sub7141 [m3/s],sub7141 (observed) [m3/s],sub7198 [m3/s]
134,2000-05-14,00:00:00.00,10.0878,10.364,22.6,5.32294
135,2000-05-15,00:00:00.00,0.075783,10.5634,22.2,5.39412
136,2000-05-16,00:00:00.00,0.0913368,10.2443,20.9,5.45678
137,2000-05-17,00:00:00.00,1.48309,10.0106,19.1,5.45531
138,2000-05-18,00:00:00.00,0.11991,9.77694,17.6,5.36702
139,2000-05-19,00:00:00.00,26.3693,11.4205,19.5,5.38298
140,2000-05-20,00:00:00.00,0.0927764,12.5314,23.1,5.62972
141,2000-05-21,00:00:00.00,0.126795,11.4702,24.5,5.86439
142,2000-05-22,00:00:00.00,0.25617,11.0032,24,5.97964
143,2000-05-23,00:00:00.00,0.237119,10.8356,23.4,6.00658
144,2000-05-24,00:00:00.00,4.05279,10.6085,23,5.91823
145,2000-05-25,00:00:00.00,7.91464,10.5472,25,5.76327
146,2000-05-26,00:00:00.00,0.0447128,10.4764,28.2,5.65562
147,2000-05-27,00:00:00.00,0.185655,10.1444,27.4,5.56177
148,2000-05-28,00:00:00.00,0.0259764,9.85551,26.2,5.44093
149,2000-05-29,00:00:00.00,0.0413496,9.62772,24.7,5.31398
150,2000-05-30,00:00:00.00,0.0943525,9.40347,23.1,5.17952
151,2000-05-31,00:00:00.00,0.146784,9.09455,21.6,4.98915
152,2000-06-01,00:00:00.00,1.6024,8.7784,20.3,4.7744
153,2000-06-02,00:00:00.00,0.318821,8.52313,19.2,4.59011
154,2000-06-03,00:00:00.00,5.78098,8.2443,19,4.39503
155,2000-06-04,00:00:00.00,0.345299,7.98921,17.6,4.21092
156,2000-06-05,00:00:00.00,1.07689,7.86704,16.5,4.12352
157,2000-06-06,00:00:00.00,0.246638,7.69323,15.1,4.02977
158,2000-06-07,00:00:00.00,1.54022,7.48452,14.5,3.90538
159,2000-06-08,00:00:00.00,0.0537928,7.32846,13.4,3.80655
160,2000-06-09,00:00:00.00,0.136061,7.08012,12.2,3.65415
161,2000-06-10,00:00:00.00,9.04171,7.03163,11.6,3.564
162,2000-06-11,00:00:00.00,2.01798,6.90845,10.5,3.4756
163,2000-06-12,00:00:00.00,9.35136,6.79896,9.74,3.39415
164,2000-06-13,00:00:00.00,0.283551,6.7483,9.04,3.34981
165,2000-06-14,00:00:00.00,15.4673,7.23053,8.55,3.27805
166,2000-06-15,00:00:00.00,0.914615,7.40992,8.69,3.20419
167,2000-06-16,00:00:00.00,7.77162,6.9027,11.1,3.1447
168,2000-06-17,00:00:00.00,0.0246339,6.6261,12,3.06744
169,2000-06-18,00:00:00.00,0.0850053,6.39737,11.4,3.01034
170,2000-06-19,00:00:00.00,0.145822,6.42787,10.6,3.06762
171,2000-06-20,00:00:00.00,0.0944549,6.31594,9.94,3.05072
172,2000-06-21,00:00:00.00,0.0884265,6.06554,9.11,2.92042
173,2000-06-22,00:00:00.00,15.5835,6.60044,10.2,2.86544
174,2000-06-23,00:00:00.00,0.673068,6.85429,14.5,2.85637
175,2000-06-24,00:00:00.00,0.128721,6.27652,14.3,2.80772
176,2000-06-25,00:00:00.00,0.475824,5.92243,12.9,2.70253
177,2000-06-26,00:00:00.00,31.4759,8.18751,22.7,2.80389
178,2000-06-27,00:00:00.00,0.275762,9.59355,26.8,3.13344
179,2000-06-28,00:00:00.00,0.15138,8.0706,25.8,3.3267
180,2000-06-29,00:00:00.00,0.151543,7.46827,24,3.39189
181,2000-06-30,00:00:00.00,1.60571,7.37417,22.1,3.44084
182,2000-07-01,00:00:00.00,0.227464,7.23327,21.4,3.40844
183,2000-07-02,00:00:00.00,0.029203,6.93841,20.8,3.252
184,2000-07-03,00:00:00.00,0.110161,6.72715,20.9,3.10738
185,2000-07-04,00:00:00.00,1.73145,6.64037,21.3,3.04348
186,2000-07-05,00:00:00.00,0.0808141,6.45357,21.5,2.94013
187,2000-07-06,00:00:00.00,0.0595526,6.27092,21.4,2.82864
188,2000-07-07,00:00:00.00,0.0540506,6.16504,20.9,2.76447
189,2000-07-08,00:00:00.00,0.103551,5.9938,20.1,2.66968
190,2000-07-09,00:00:00.00,0.535472,5.75344,19.2,2.5208
191,2000-07-10,00:00:00.00,14.976,5.96116,19.2,2.43196
192,2000-07-11,00:00:00.00,0.179156,6.07198,21.4,2.43331
193,2000-07-12,00:00:00.00,0.0346599,5.66678,20.2,2.37865
194,2000-07-13,00:00:00.00,0.0601642,5.40455,18.6,2.26462
195,2000-07-14,00:00:00.00,0.0469238,5.21056,17,2.13979
196,2000-07-15,00:00:00.00,0.661961,5.11661,15.6,2.0717
197,2000-07-16,00:00:00.00,5.83367,5.13572,15.2,2.06815
198,2000-07-17,00:00:00.00,1.68829,5.19423,17.7,2.12267
199,2000-07-18,00:00:00.00,0.11321,5.08038,17.6,2.11607
200,2000-07-19,00:00:00.00,0.0631555,4.94579,16.8,2.06699
201,2000-07-20,00:00:00.00,0.0871146,4.93436,15.9,2.06761
202,2000-07-21,00:00:00.00,0.831321,4.81944,14.8,2.0143
203,2000-07-22,00:00:00.00,1.88451,4.73131,14.5,1.96637
204,2000-07-23,00:00:00.00,0.195571,4.71083,14,1.9615
205,2000-07-24,00:00:00.00,0.045485,4.58817,13,1.9059
206,2000-07-25,00:00:00.00,0.176448,4.41026,12,1.79732
207,2000-07-26,00:00:00.00,0.27337,4.2809,11.2,1.70424
208,2000-07-27,00:00:00.00,0.160013,4.14861,10.5,1.61291
209,2000-07-28,00:00:00.00,0.17284,4.04527,9.94,1.54159
210,2000-07-29,00:00:00.00,0.827453,3.95089,9.28,1.48088
211,2000-07-30,00:00:00.00,1.80027,3.85458,8.57,1.4167
212,2000-07-31,00:00:00.00,1.26722,3.79811,8.05,1.3832
213,2000-08-01,00:00:00.00,2.42745,3.72708,8.16,1.34936
214,2000-08-02,00:00:00.00,8.85188,3.76499,8.26,1.36783
215,2000-08-03,00:00:00.00,2.05029,3.83933,8.25,1.43526
216,2000-08-04,00:00:00.00,4.45889,3.87249,8.02,1.49303
217,2000-08-05,00:00:00.00,0.0555801,3.79679,7.5,1.47937
218,2000-08-06,00:00:00.00,0.0314543,3.58613,6.64,1.37174
219,2000-08-07,00:00:00.00,0.245948,3.51055,5.92,1.30966
220,2000-08-08,00:00:00.00,3.19239,3.4643,5.62,1.27712
221,2000-08-09,00:00:00.00,0.202489,3.32262,5.92,1.19299
222,2000-08-10,00:00:00.00,6.9545,3.25096,7.97,1.12873
223,2000-08-11,00:00:00.00,0.283312,3.21687,8.02,1.09955
224,2000-08-12,00:00:00.00,2.27102,3.17162,9.9,1.07914
225,2000-08-13,00:00:00.00,1.34205,3.12806,10.9,1.05726
226,2000-08-14,00:00:00.00,0.037782,3.04367,10.8,1.01541
227,2000-08-15,00:00:00.00,0.188419,2.95136,10.4,0.96299
228,2000-08-16,00:00:00.00,3.72661,2.83244,9.63,0.883551
229,2000-08-17,00:00:00.00,0.594054,2.79563,11.8,0.848681
230,2000-08-18,00:00:00.00,0.219867,2.84654,11.6,0.884186
231,2000-08-19,00:00:00.00,0.590862,2.8398,10.3,0.903705
232,2000-08-20,00:00:00.00,0.160916,2.84003,9.29,0.925106
233,2000-08-21,00:00:00.00,0.0522748,2.81426,8.18,0.930305
234,2000-08-22,00:00:00.00,0.472803,2.72494,7.25,0.886939
235,2000-08-23,00:00:00.00,0.133068,2.6365,6.29,0.827201
236,2000-08-24,00:00:00.00,32.0833,3.22641,6.28,0.877846
237,2000-08-25,00:00:00.00,0.137658,3.62387,6.22,1.0228
238,2000-08-26,00:00:00.00,0.0172162,3.20625,5.71,1.08449
239,2000-08-27,00:00:00.00,1.4287,2.98691,5.17,1.07938
240,2000-08-28,00:00:00.00,0.856743,2.99644,4.76,1.10749
241,2000-08-29,00:00:00.00,0.0366016,2.99699,4.17,1.1226
242,2000-08-30,00:00:00.00,0.0613381,2.86723,3.72,1.05042
243,2000-08-31,00:00:00.00,1.73877,2.84045,3.48,1.01971
244,2000-09-01,00:00:00.00,0.279417,2.81651,3.17,1.0041
245,2000-09-02,00:00:00.00,1.07524,2.77135,3.06,0.980726
246,2000-09-03,00:00:00.00,1.83489,2.88816,3.15,1.05645
247,2000-09-04,00:00:00.00,3.19308,2.94461,2.81,1.12588
248,2000-09-05,00:00:00.00,4.37187,3.00182,2.65,1.17569
249,2000-09-06,00:00:00.00,0.331594,3.06818,2.44,1.2359
250,2000-09-07,00:00:00.00,0.281566,3.0162,2.26,1.25252
251,2000-09-08,00:00:00.00,0.0555185,2.92447,2.09,1.21571
252,2000-09-09,00:00:00.00,0.206296,2.88763,1.98,1.18821
253,2000-09-10,00:00:00.00,0.162293,2.85703,1.89,1.16886
254,2000-09-11,00:00:00.00,0.194001,2.73153,1.73,1.09279
255,2000-09-12,00:00:00.00,3.53621,2.71176,3.67,1.05101
256,2000-09-13,00:00:00.00,5.17638,2.79231,5.35,1.07785
257,2000-09-14,00:00:00.00,0.00657996,2.78565,4.66,1.09851
258,2000-09-15,00:00:00.00,8.34908,2.91288,4.13,1.14888
259,2000-09-16,00:00:00.00,10.8277,3.42849,7.84,1.26815
260,2000-09-17,00:00:00.00,0.0180084,3.62669,8.08,1.41151
261,2000-09-18,00:00:00.00,0.0502856,3.3325,6.76,1.48273
262,2000-09-19,00:00:00.00,0.0297475,3.17967,5.59,1.48163
263,2000-09-20,00:00:00.00,0.0250354,3.13216,4.73,1.46319
264,2000-09-21,00:00:00.00,0.233985,3.05831,4.06,1.41479
265,2000-09-22,00:00:00.00,3.3831,2.96755,3.68,1.35037
266,2000-09-23,00:00:00.00,0.628811,2.943,3.41,1.32116
267,2000-09-24,00:00:00.00,12.8644,3.48162,3.25,1.36582
268,2000-09-25,00:00:00.00,1.16392,3.79404,3.79,1.46667
269,2000-09-26,00:00:00.00,0.165611,3.46653,3.76,1.54806
270,2000-09-27,00:00:00.00,0.0949551,3.33309,3.45,1.58609
271,2000-09-28,00:00:00.00,0.792396,3.30172,3.23,1.59944
272,2000-09-29,00:00:00.00,1.77218,3.32402,3.06,1.60707
273,2000-09-30,00:00:00.00,0.94146,3.31722,2.8,1.60301
274,2000-10-01,00:00:00.00,0.0198841,3.20799,2.64,1.55426
275,2000-10-02,00:00:00.00,0.0295931,3.11361,2.55,1.49256
276,2000-10-03,00:00:00.00,0.300124,3.04048,2.44,1.4342
277,2000-10-04,00:00:00.00,0.0543562,3.01945,2.3,1.41056
278,2000-10-05,00:00:00.00,0.337959,3.04923,2.29,1.42855
279,2000-10-06,00:00:00.00,1.80023,3.08215,2.36,1.44367
280,2000-10-07,00:00:00.00,2.92276,3.17228,2.43,1.47879
281,2000-10-08,00:00:00.00,8.8116,3.59743,2.37,1.55944
282,2000-10-09,00:00:00.00,1.4365,3.82536,2.28,1.66766
283,2000-10-10,00:00:00.00,0.224953,3.615,2.17,1.76413
284,2000-10-11,00:00:00.00,0.0904872,3.50789,2.06,1.8128
285,2000-10-12,00:00:00.00,0.0414319,3.43856,1.97,1.80231
286,2000-10-13,00:00:00.00,0.170754,3.3315,1.88,1.73689
287,2000-10-14,00:00:00.00,2.01871,3.24397,1.82,1.66648
288,2000-10-15,00:00:00.00,0.650401,3.18973,1.75,1.61604
289,2000-10-16,00:00:00.00,0.669756,3.13836,1.66,1.57408
290,2000-10-17,00:00:00.00,1.00809,3.11573,1.56,1.55389
291,2000-10-18,00:00:00.00,1.07681,3.10803,1.45,1.55083
292,2000-10-19,00:00:00.00,7.44006,3.45533,1.46,1.57965
293,2000-10-20,00:00:00.00,0.0790563,3.65052,1.54,1.63851
294,2000-10-21,00:00:00.00,0.0786298,3.35157,1.6,1.64507
295,2000-10-22,00:00:00.00,0.053381,3.18764,1.58,1.6106
296,2000-10-23,00:00:00.00,0.488662,3.17637,1.54,1.6059
297,2000-10-24,00:00:00.00,0.296584,3.16215,1.47,1.60146
298,2000-10-25,00:00:00.00,0.496696,3.1169,1.38,1.57838
299,2000-10-26,00:00:00.00,0.0939903,3.06586,1.41,1.54672
300,2000-10-27,00:00:00.00,0.555344,3.00185,1.43,1.50467
301,2000-10-28,00:00:00.00,4.0877,3.00176,1.4,1.47208
302,2000-10-29,00:00:00.00,0.625311,3.05326,1.43,1.49067
303,2000-10-30,00:00:00.00,0.360063,3.06874,1.45,1.53705
304,2000-10-31,00:00:00.00,0.121697,3.07002,1.39,1.56918
305,2000-11-01,00:00:00.00,0.0921421,3.06721,1.33,1.58634
306,2000-11-02,00:00:00.00,0.148172,3.02721,1.3,1.57252
307,2000-11-03,00:00:00.00,0.235822,2.96937,1.29,1.53749
308,2000-11-04,00:00:00.00,0.425096,2.92151,1.29,1.50157
309,2000-11-05,00:00:00.00,0.157568,2.90952,1.26,1.48692
310,2000-11-06,00:00:00.00,0.0639121,2.92449,1.21,1.49725
311,2000-11-07,00:00:00.00,0.187056,2.91193,1.19,1.49946
312,2000-11-08,00:00:00.00,0.241792,2.8765,1.16,1.48571
313,2000-11-09,00:00:00.00,0.94934,2.84235,1.13,1.46696
314,2000-11-10,00:00:00.00,1.99714,2.82563,1.16,1.45136
315,2000-11-11,00:00:00.00,19.5757,3.72904,1.66,1.51761
316,2000-11-12,00:00:00.00,0.27931,4.28559,2.51,1.6999
317,2000-11-13,00:00:00.00,0.128237,3.76876,2.78,1.87614
318,2000-11-14,00:00:00.00,0.814793,3.60629,2.73,1.98923
319,2000-11-15,00:00:00.00,2.18714,3.73687,2.77,2.06832
320,2000-11-16,00:00:00.00,0.361626,3.81735,2.86,2.12023
321,2000-11-17,00:00:00.00,0.485386,3.73914,2.92,2.14059
322,2000-11-18,00:00:00.00,1.20493,3.71358,2.87,2.14007
323,2000-11-19,00:00:00.00,0.572915,3.71178,2.86,2.13759
324,2000-11-20,00:00:00.00,0.310139,3.68331,2.8,2.13108
325,2000-11-21,00:00:00.00,2.68269,3.8256,2.79,2.13479
326,2000-11-22,00:00:00.00,2.09512,3.94202,2.94,2.15766
327,2000-11-23,00:00:00.00,2.03142,3.8439,3.08,2.18266
328,2000-11-24,00:00:00.00,0.407066,3.78571,2.94,2.20515
329,2000-11-25,00:00:00.00,0.244695,3.76638,2.74,2.2142
330,2000-11-26,00:00:00.00,0.0348047,3.71906,2.98,2.19263
331,2000-11-27,00:00:00.00,15.8238,5.17545,12.3,2.26849
332,2000-11-28,00:00:00.00,2.77739,6.46846,24.1,2.53196
333,2000-11-29,00:00:00.00,2.46399,6.11326,22.7,2.82865
334,2000-11-30,00:00:00.00,0.580689,5.76497,22.4,3.06207
335,2000-12-01,00:00:00.00,0.487882,5.50129,20.7,3.22271
336,2000-12-02,00:00:00.00,0.227939,5.4248,18.6,3.30431
337,2000-12-03,00:00:00.00,0.42095,5.4095,16.5,3.32708
338,2000-12-04,00:00:00.00,0.382991,5.35426,14.5,3.29568
339,2000-12-05,00:00:00.00,0.207901,5.2664,14.2,3.23088
340,2000-12-06,00:00:00.00,2.22278,5.17119,14.2,3.15418
341,2000-12-07,00:00:00.00,0.680062,5.08833,14.6,3.08358
342,2000-12-08,00:00:00.00,0.751356,5.02142,14.3,3.02684
343,2000-12-09,00:00:00.00,0.353612,4.96629,12.8,2.98291
344,2000-12-10,00:00:00.00,0.254152,4.91467,13.1,2.94527
345,2000-12-11,00:00:00.00,0.39232,4.84361,14.1,2.89784
346,2000-12-12,00:00:00.00,4.46786,4.77146,13.8,2.84674
347,2000-12-13,00:00:00.00,14.0937,4.72016,11.4,2.80819
348,2000-12-14,00:00:00.00,0.910941,4.68623,10.3,2.78345
349,2000-12-15,00:00:00.00,6.62872,4.65166,12.4,2.76131
350,2000-12-16,00:00:00.00,0.322153,4.60933,12.5,2.73654
351,2000-12-17,00:00:00.00,13.3988,5.35238,12.9,2.76269
352,2000-12-18,00:00:00.00,32.5186,10.3771,17.6,3.2306
353,2000-12-19,00:00:00.00,0.747199,12.9527,24,4.24503
354,2000-12-20,00:00:00.00,1.80007,10.4706,22.8,5.22511
355,2000-12-21,00:00:00.00,0.449659,9.76711,21.1,5.90617
356,2000-12-22,00:00:00.00,2.00882,9.94928,19.7,6.33025
357,2000-12-23,00:00:00.00,0.450136,10.0438,20.1,6.50002
358,2000-12-24,00:00:00.00,0.376792,10.0056,18.4,6.5054
359,2000-12-25,00:00:00.00,3.69654,9.87547,19,6.416
360,2000-12-26,00:00:00.00,0.949094,9.70564,17.7,6.28407
361,2000-12-27,00:00:00.00,0.319027,9.52031,15.4,6.13705
362,2000-12-28,00:00:00.00,0.430817,9.32871,18.6,5.98689
363,2000-12-29,00:00:00.00,0.573057,9.15453,17.7,5.84879
364,2000-12-30,00:00:00.00,0.290945,8.98926,16,5.72105
365,2000-12-31,00:00:00.00,1.52729,8.82877,16.3,5.60048
366,2001-01-01,00:00:00.00,1.64741,8.68113,16.4,5.49023
367,2001-01-02,00:00:00.00,0.220567,8.55006,15.3,5.3934
368,2001-01-03,00:00:00.00,0.119786,8.4206,13.1,5.30167
369,2001-01-04,00:00:00.00,1.35951,8.28722,13.2,5.20889
370,2001-01-05,00:00:00.00,0.667264,8.16072,13.9,5.11997
371,2001-01-06,00:00:00.00,8.50313,8.03552,13.3,5.03264
372,2001-01-07,00:00:00.00,1.02092,7.9159,13.4,4.9491
373,2001-01-08,00:00:00.00,0.699794,7.80713,12.7,4.87344
374,2001-01-09,00:00:00.00,1.70215,7.70517,12.2,4.80401
375,2001-01-10,00:00:00.00,1.49572,7.6092,11.5,4.73992
376,2001-01-11,00:00:00.00,0.319829,7.51514,10.4,4.67873
377,2001-01-12,00:00:00.00,0.161943,7.41187,10.9,4.61272
378,2001-01-13,00:00:00.00,0.220796,7.30864,10.1,4.5441
379,2001-01-14,00:00:00.00,0.185053,7.20126,9.5,4.47191
380,2001-01-15,00:00:00.00,0.272523,7.08749,10.1,4.39472
381,2001-01-16,00:00:00.00,6.58768,7.02137,9.5,4.32706
382,2001-01-17,00:00:00.00,4.45907,7.02948,9.18,4.26875
383,2001-01-18,00:00:00.00,0.884764,6.97539,8.86,4.2216
384,2001-01-19,00:00:00.00,0.327339,6.81373,8.09,4.1642
385,2001-01-20,00:00:00.00,0.16172,6.68347,8.59,4.09646
