DATE	cout
UNITS	m3/s
2010-01-01	7.06
2010-01-02	5.561
2010-01-03	4.58
2010-01-04	3.893
2010-01-05	3.374
2010-01-06	2.972
2010-01-07	2.687
2010-01-08	2.441
2010-01-09	2.207
2010-01-10	1.996
2010-01-11	1.811
2010-01-12	1.65
2010-01-13	1.524
2010-01-14	1.598
2010-01-15	2.43
2010-01-16	2.797
2010-01-17	2.794
2010-01-18	2.614
2010-01-19	2.347
2010-01-20	2.072
2010-01-21	1.826
2010-01-22	1.647
2010-01-23	1.501
2010-01-24	9.836
2010-01-25	31.865
2010-01-26	35.112
2010-01-27	24.811
2010-01-28	15.292
2010-01-29	9.62
2010-01-30	6.665
2010-01-31	5.089
2010-02-01	4.154
2010-02-02	3.534
2010-02-03	3.133
2010-02-04	2.847
2010-02-05	2.615
2010-02-06	2.387
2010-02-07	2.163
2010-02-08	1.96
2010-02-09	1.78
2010-02-10	1.775
2010-02-11	1.741
2010-02-12	1.631
2010-02-13	1.5
2010-02-14	1.392
2010-02-15	1.323
2010-02-16	1.251
2010-02-17	1.185
2010-02-18	1.136
2010-02-19	1.094
2010-02-20	1.053
2010-02-21	1.071
2010-02-22	1.294
2010-02-23	1.529
2010-02-24	1.578
2010-02-25	1.494
2010-02-26	1.475
2010-02-27	1.674
2010-02-28	2.158
2010-03-01	2.388
2010-03-02	2.272
2010-03-03	2.153
2010-03-04	2.051
2010-03-05	1.956
2010-03-06	1.916
2010-03-07	2.088
2010-03-08	3.557
2010-03-09	14.579
2010-03-10	23.59
2010-03-11	22.727
2010-03-12	17.18
2010-03-13	21.214
2010-03-14	25.104
2010-03-15	23.07
2010-03-16	17.319
2010-03-17	11.602
2010-03-18	7.949
2010-03-19	5.911
2010-03-20	4.725
2010-03-21	3.959
2010-03-22	3.515
2010-03-23	4.127
2010-03-24	4.08
2010-03-25	3.499
2010-03-26	2.996
2010-03-27	2.602
2010-03-28	3.805
2010-03-29	5.214
2010-03-30	5.084
2010-03-31	4.297
2010-04-01	3.62
2010-04-02	3.111
2010-04-03	2.721
2010-04-04	2.409
2010-04-05	2.153
2010-04-06	4.981
2010-04-07	7.79
2010-04-08	31.961
2010-04-09	36.049
