DATE	cout
UNITS	m3/s
2010-01-01	1.76
2010-01-02	1.764
2010-01-03	1.759
2010-01-04	1.744
2010-01-05	1.723
2010-01-06	1.695
2010-01-07	1.663
2010-01-08	1.626
2010-01-09	1.586
2010-01-10	1.544
2010-01-11	1.499
2010-01-12	1.453
2010-01-13	1.407
2010-01-14	1.36
2010-01-15	1.316
2010-01-16	1.278
2010-01-17	1.241
2010-01-18	1.206
2010-01-19	1.172
2010-01-20	1.138
2010-01-21	1.103
2010-01-22	1.069
2010-01-23	1.034
2010-01-24	1.015
2010-01-25	1.17
2010-01-26	1.475
2010-01-27	1.665
2010-01-28	1.786
2010-01-29	1.865
2010-01-30	1.917
2010-01-31	1.948
2010-02-01	1.963
2010-02-02	1.964
2010-02-03	1.954
2010-02-04	1.936
2010-02-05	1.909
2010-02-06	1.877
2010-02-07	1.84
2010-02-08	1.798
2010-02-09	1.753
2010-02-10	1.705
2010-02-11	1.656
2010-02-12	1.606
2010-02-13	1.554
2010-02-14	1.502
2010-02-15	1.451
2010-02-16	1.4
2010-02-17	1.35
2010-02-18	1.302
2010-02-19	1.257
2010-02-20	1.214
2010-02-21	1.174
2010-02-22	1.137
2010-02-23	1.103
2010-02-24	1.071
2010-02-25	1.04
2010-02-26	1.011
2010-02-27	0.984
2010-02-28	0.963
2010-03-01	0.95
2010-03-02	0.939
2010-03-03	0.93
2010-03-04	0.923
2010-03-05	0.916
2010-03-06	0.909
2010-03-07	0.905
2010-03-08	0.912
2010-03-09	0.95
2010-03-10	1.04
2010-03-11	1.174
2010-03-12	1.339
2010-03-13	1.563
2010-03-14	1.9
2010-03-15	2.31
2010-03-16	2.706
2010-03-17	3.066
2010-03-18	3.381
2010-03-19	3.647
2010-03-20	3.861
2010-03-21	4.024
2010-03-22	4.141
2010-03-23	4.219
2010-03-24	4.264
2010-03-25	4.28
2010-03-26	4.271
2010-03-27	4.239
2010-03-28	4.191
2010-03-29	4.132
2010-03-30	4.067
2010-03-31	3.992
2010-04-01	3.909
2010-04-02	3.817
2010-04-03	3.718
2010-04-04	3.615
2010-04-05	3.508
2010-04-06	3.406
