DATE	cout
UNITS	m3/s
2010-01-01	2.479
2010-01-02	2.061
2010-01-03	1.721
2010-01-04	1.446
2010-01-05	1.218
2010-01-06	1.027
2010-01-07	0.872
2010-01-08	0.75
2010-01-09	0.635
2010-01-10	0.537
2010-01-11	0.458
2010-01-12	0.39
2010-01-13	0.332
2010-01-14	0.287
2010-01-15	0.538
2010-01-16	0.672
2010-01-17	0.676
2010-01-18	0.646
2010-01-19	0.601
2010-01-20	0.546
2010-01-21	0.49
2010-01-22	0.502
2010-01-23	0.525
2010-01-24	3.062
2010-01-25	6.708
2010-01-26	7.745
2010-01-27	6.692
2010-01-28	5.403
2010-01-29	4.354
2010-01-30	3.543
2010-01-31	2.912
2010-02-01	2.413
2010-02-02	2.011
2010-02-03	1.686
2010-02-04	1.416
2010-02-05	1.194
2010-02-06	1.009
2010-02-07	0.854
2010-02-08	0.724
2010-02-09	0.627
2010-02-10	0.562
2010-02-11	0.485
2010-02-12	0.414
2010-02-13	0.355
2010-02-14	0.304
2010-02-15	0.262
2010-02-16	0.226
2010-02-17	0.198
2010-02-18	0.185
2010-02-19	0.187
2010-02-20	0.191
2010-02-21	0.212
2010-02-22	0.27
2010-02-23	0.32
2010-02-24	0.351
2010-02-25	0.361
2010-02-26	0.356
2010-02-27	0.434
2010-02-28	0.555
2010-03-01	0.651
2010-03-02	0.708
2010-03-03	0.738
2010-03-04	0.757
2010-03-05	0.775
2010-03-06	0.787
2010-03-07	0.898
2010-03-08	2.077
2010-03-09	5.95
2010-03-10	7.981
2010-03-11	7.547
2010-03-12	6.974
2010-03-13	9.089
2010-03-14	11.447
2010-03-15	10.453
2010-03-16	8.144
2010-03-17	6.238
2010-03-18	4.858
2010-03-19	3.858
2010-03-20	3.114
2010-03-21	2.547
2010-03-22	2.344
2010-03-23	2.055
2010-03-24	1.717
2010-03-25	1.712
2010-03-26	1.557
2010-03-27	1.311
2010-03-28	1.932
2010-03-29	2.37
2010-03-30	2.276
2010-03-31	2.012
2010-04-01	1.737
2010-04-02	1.485
2010-04-03	1.263
2010-04-04	1.073
2010-04-05	0.908
2010-04-06	0.773
2010-04-07	1.854
2010-04-08	7.489
2010-04-09	9.695
2010-04-10	8.017
2010-04-11	5.957
2010-04-12	4.449
2010-04-13	3.403
2010-04-14	2.662
2010-04-15	2.119
2010-04-16	1.715
2010-04-17	1.408
2010-04-18	1.167
2010-04-19	0.971
2010-04-20	0.812
2010-04-21	0.68
2010-04-22	0.571
2010-04-23	0.482
2010-04-24	0.409
2010-04-25	1.194
2010-04-26	1.587
2010-04-27	1.442
2010-04-28	1.203
2010-04-29	0.995
2010-04-30	0.824
2010-05-01	0.69
2010-05-02	0.749
2010-05-03	0.772
2010-05-04	0.677
2010-05-05	0.947
2010-05-06	0.964
2010-05-07	1.531
2010-05-08	3.957
2010-05-09	4.456
2010-05-10	3.745
2010-05-11	6.126
2010-05-12	7.28
2010-05-13	7.781
2010-05-14	7.061
2010-05-15	5.677
2010-05-16	4.46
2010-05-17	3.549
2010-05-18	4.316
2010-05-19	4.234
2010-05-20	3.561
2010-05-21	2.937
2010-05-22	3.632
2010-05-23	3.57
2010-05-24	2.997
2010-05-25	2.467
2010-05-26	2.032
2010-05-27	1.686
2010-05-28	1.402
2010-05-29	1.17
2010-05-30	0.979
2010-05-31	0.819
2010-06-01	1.349
2010-06-02	2.485
2010-06-03	2.595
2010-06-04	2.194
2010-06-05	1.834
2010-06-06	10.813
2010-06-07	14.414
2010-06-08	11.44
2010-06-09	8.947
2010-06-10	6.912
2010-06-11	5.279
2010-06-12	4.099
2010-06-13	3.251
2010-06-14	2.62
2010-06-15	2.141
2010-06-16	1.764
2010-06-17	1.461
2010-06-18	1.215
2010-06-19	1.016
2010-06-20	0.85
2010-06-21	0.713
2010-06-22	0.598
2010-06-23	0.578
2010-06-24	0.656
2010-06-25	0.611
2010-06-26	0.513
2010-06-27	0.427
2010-06-28	0.357
2010-06-29	0.298
2010-06-30	0.25
2010-07-01	0.21
2010-07-02	0.176
2010-07-03	0.148
2010-07-04	0.123
2010-07-05	0.103
2010-07-06	0.086
2010-07-07	0.072
2010-07-08	0.06
2010-07-09	0.747
2010-07-10	0.919
2010-07-11	0.766
2010-07-12	0.704
2010-07-13	0.616
2010-07-14	0.514
2010-07-15	0.431
2010-07-16	3.31
2010-07-17	4.651
2010-07-18	4.23
2010-07-19	3.939
2010-07-20	3.407
2010-07-21	2.784
2010-07-22	2.268
2010-07-23	2.36
2010-07-24	3.434
2010-07-25	4.654
2010-07-26	4.426
2010-07-27	3.626
2010-07-28	3.3
2010-07-29	2.852
2010-07-30	2.343
2010-07-31	1.924
2010-08-01	1.588
2010-08-02	1.319
2010-08-03	1.1
2010-08-04	0.92
2010-08-05	0.771
2010-08-06	0.648
2010-08-07	0.545
2010-08-08	0.459
2010-08-09	0.386
2010-08-10	0.327
2010-08-11	0.275
2010-08-12	0.232
