DATE	cout
UNITS	m3/s
2010-01-01	34.269
2010-01-02	28.655
2010-01-03	24.43
2010-01-04	21.189
2010-01-05	18.609
2010-01-06	16.414
2010-01-07	14.727
2010-01-08	13.417
2010-01-09	12.145
2010-01-10	10.888
2010-01-11	9.788
2010-01-12	8.895
2010-01-13	8.122
2010-01-14	11.131
2010-01-15	17.941
2010-01-16	21.813
2010-01-17	21.366
2010-01-18	19.096
2010-01-19	16.639
2010-01-20	14.459
2010-01-21	12.603
2010-01-22	11.458
2010-01-23	10.904
2010-01-24	22.998
2010-01-25	37.653
2010-01-26	38.683
2010-01-27	32.666
2010-01-28	26.392
2010-01-29	21.584
2010-01-30	18.009
2010-01-31	15.281
2010-02-01	13.136
2010-02-02	11.47
2010-02-03	10.599
2010-02-04	10.245
2010-02-05	10.105
2010-02-06	10.175
2010-02-07	9.883
2010-02-08	9.134
2010-02-09	8.916
2010-02-10	9.168
2010-02-11	8.935
2010-02-12	8.247
2010-02-13	7.481
2010-02-14	6.764
2010-02-15	6.122
2010-02-16	5.62
2010-02-17	5.233
2010-02-18	5.645
2010-02-19	6.559
2010-02-20	7.461
2010-02-21	12.609
2010-02-22	33.132
2010-02-23	48.638
2010-02-24	47.02
2010-02-25	39.494
2010-02-26	32.858
2010-02-27	28.322
2010-02-28	26.096
2010-03-01	25.399
2010-03-02	24.59
2010-03-03	23.029
2010-03-04	20.939
2010-03-05	18.715
2010-03-06	16.788
2010-03-07	22.375
2010-03-08	34.117
2010-03-09	38.543
2010-03-10	31.903
2010-03-11	23.84
2010-03-12	19.477
2010-03-13	68.514
2010-03-14	107.56
2010-03-15	88.684
2010-03-16	59.459
2010-03-17	40.402
2010-03-18	30.084
2010-03-19	24.208
2010-03-20	20.331
2010-03-21	17.431
2010-03-22	15.64
2010-03-23	14.801
2010-03-24	13.937
2010-03-25	15.309
2010-03-26	17.946
2010-03-27	18.771
2010-03-28	21.386
2010-03-29	24.848
2010-03-30	25.498
2010-03-31	23.769
2010-04-01	21.104
2010-04-02	18.344
2010-04-03	15.821
2010-04-04	13.62
2010-04-05	11.74
2010-04-06	10.139
2010-04-07	12.257
2010-04-08	91.229
2010-04-09	121.598
2010-04-10	78.651
2010-04-11	46.297
2010-04-12	30.79
2010-04-13	23.419
2010-04-14	19.152
2010-04-15	16.128
2010-04-16	13.754
2010-04-17	11.812
2010-04-18	10.193
2010-04-19	8.828
2010-04-20	7.673
2010-04-21	6.69
2010-04-22	5.847
2010-04-23	5.124
2010-04-24	4.571
2010-04-25	25.637
2010-04-26	71.216
2010-04-27	80.924
2010-04-28	60.206
2010-04-29	42.075
2010-04-30	31.287
2010-05-01	25.383
2010-05-02	23.024
2010-05-03	23.08
2010-05-04	23.98
2010-05-05	24.233
2010-05-06	23.089
2010-05-07	21.35
2010-05-08	19.935
2010-05-09	18.7
2010-05-10	17.289
2010-05-11	49.24
2010-05-12	91.177
2010-05-13	96.68
2010-05-14	81.823
2010-05-15	64.663
2010-05-16	50.506
2010-05-17	65.132
2010-05-18	85.918
2010-05-19	74.573
2010-05-20	55.837
2010-05-21	141.616
2010-05-22	252.399
2010-05-23	267.171
2010-05-24	207.941
2010-05-25	140.78
2010-05-26	93.747
2010-05-27	66.044
2010-05-28	50.128
2010-05-29	40.364
2010-05-30	33.725
2010-05-31	40.476
2010-06-01	48.736
2010-06-02	45.505
2010-06-03	37.864
2010-06-04	31.5
2010-06-05	28.492
2010-06-06	28.953
2010-06-07	29.547
2010-06-08	28.483
2010-06-09	28.947
2010-06-10	30.816
2010-06-11	30.77
2010-06-12	29.272
2010-06-13	33.085
2010-06-14	36.254
2010-06-15	35.906
2010-06-16	35.492
2010-06-17	33.025
2010-06-18	29.126
2010-06-19	26.289
2010-06-20	24.443
2010-06-21	22.362
2010-06-22	20.013
2010-06-23	17.682
2010-06-24	16.251
2010-06-25	16.289
2010-06-26	16.01
2010-06-27	16.716
2010-06-28	19.615
2010-06-29	22.631
2010-06-30	22.505
2010-07-01	20.228
2010-07-02	17.468
2010-07-03	14.924
2010-07-04	12.741
2010-07-05	10.904
2010-07-06	9.361
2010-07-07	8.042
2010-07-08	7.005
2010-07-09	6.439
2010-07-10	6.105
2010-07-11	5.632
2010-07-12	5.027
2010-07-13	4.424
2010-07-14	3.881
2010-07-15	3.408
2010-07-16	3.002
2010-07-17	2.631
2010-07-18	2.336
2010-07-19	2.084
2010-07-20	1.864
2010-07-21	1.67
2010-07-22	1.502
2010-07-23	1.372
2010-07-24	2.154
2010-07-25	4.011
2010-07-26	5.704
2010-07-27	6.201
2010-07-28	5.908
2010-07-29	5.306
2010-07-30	4.694
2010-07-31	4.343
2010-08-01	4.027
2010-08-02	3.664
2010-08-03	4.066
2010-08-04	6.386
2010-08-05	9.63
2010-08-06	11.626
2010-08-07	11.686
2010-08-08	10.56
2010-08-09	9.065
2010-08-10	7.623
2010-08-11	9.221
2010-08-12	11.118
2010-08-13	10.826
2010-08-14	9.374
2010-08-15	7.951
2010-08-16	6.744
2010-08-17	5.699
2010-08-18	4.794
2010-08-19	4.023
2010-08-20	3.375
2010-08-21	3.084
2010-08-22	3.24
2010-08-23	3.328
2010-08-24	3.155
2010-08-25	2.816
2010-08-26	2.434
2010-08-27	2.073
2010-08-28	1.757
2010-08-29	1.487
2010-08-30	1.259
2010-08-31	1.068
2010-09-01	0.91
2010-09-02	0.809
2010-09-03	0.785
2010-09-04	0.835
2010-09-05	0.867
2010-09-06	0.838
2010-09-07	0.764
2010-09-08	0.675
2010-09-09	0.59
2010-09-10	0.513
2010-09-11	0.456
2010-09-12	0.409
2010-09-13	0.364
2010-09-14	0.322
2010-09-15	0.285
2010-09-16	0.276
2010-09-17	0.305
2010-09-18	0.371
2010-09-19	0.435
2010-09-20	0.471
2010-09-21	0.477
2010-09-22	0.48
2010-09-23	0.485
2010-09-24	0.479
2010-09-25	0.456
2010-09-26	0.422
2010-09-27	0.384
2010-09-28	0.532
2010-09-29	0.934
2010-09-30	1.359
2010-10-01	1.634
2010-10-02	1.77
2010-10-03	1.793
2010-10-04	1.721
2010-10-05	1.586
2010-10-06	1.422
2010-10-07	1.255
2010-10-08	1.096
2010-10-09	0.953
2010-10-10	0.825
2010-10-11	0.715
2010-10-12	0.621
2010-10-13	0.541
2010-10-14	0.561
2010-10-15	0.939
2010-10-16	1.48
2010-10-17	1.765
2010-10-18	1.752
2010-10-19	1.581
2010-10-20	1.363
2010-10-21	1.152
2010-10-22	0.967
2010-10-23	0.81
2010-10-24	0.678
2010-10-25	0.568
2010-10-26	0.718
2010-10-27	1.208
2010-10-28	1.561
2010-10-29	1.622
2010-10-30	1.494
2010-10-31	1.296
2010-11-01	1.095
2010-11-02	0.914
2010-11-03	0.76
2010-11-04	0.633
2010-11-05	0.527
2010-11-06	0.441
2010-11-07	0.369
2010-11-08	0.311
2010-11-09	0.262
2010-11-10	0.221
2010-11-11	0.188
2010-11-12	0.161
2010-11-13	0.138
2010-11-14	0.119
2010-11-15	0.104
2010-11-16	0.371
2010-11-17	2.667
2010-11-18	6.081
2010-11-19	7.457
2010-11-20	7.147
2010-11-21	6.229
2010-11-22	5.833
2010-11-23	9.094
2010-11-24	15.373
2010-11-25	104.441
2010-11-26	196.305
2010-11-27	170.979
2010-11-28	115.882
2010-11-29	74.68
2010-11-30	161.379
2010-12-01	244.264
2010-12-02	192.437
2010-12-03	120.18
2010-12-04	73.711
2010-12-05	49.504
2010-12-06	36.9
2010-12-07	29.534
2010-12-08	24.582
2010-12-09	20.881
2010-12-10	18.669
2010-12-11	18.873
2010-12-12	180.722
2010-12-13	287.116
2010-12-14	207.252
2010-12-15	117.202
2010-12-16	66.262
2010-12-17	42.567
2010-12-18	31.372
2010-12-19	25.19
2010-12-20	21.16
2010-12-21	18.202
2010-12-22	15.916
2010-12-23	14.039
2010-12-24	12.433
2010-12-25	11.07
2010-12-26	9.964
2010-12-27	8.992
2010-12-28	8.131
2010-12-29	7.377
2010-12-30	13.294
2010-12-31	47.945
2011-01-01	91.277
2011-01-02	96.829
2011-01-03	76.09
2011-01-04	54.789
2011-01-05	40.175
2011-01-06	31.074
2011-01-07	25.262
2011-01-08	21.246
2011-01-09	18.224
2011-01-10	15.917
2011-01-11	14.52
2011-01-12	13.549
2011-01-13	12.453
2011-01-14	11.272
2011-01-15	10.3
2011-01-16	9.452
2011-01-17	8.604
2011-01-18	24.03
2011-01-19	35.768
2011-01-20	31.298
2011-01-21	25.65
2011-01-22	21.458
2011-01-23	18.297
2011-01-24	15.806
2011-01-25	14.008
2011-01-26	12.552
2011-01-27	11.248
2011-01-28	10.25
2011-01-29	9.38
2011-01-30	8.516
2011-01-31	7.701
2011-02-01	7.245
2011-02-02	80.765
2011-02-03	125.942
2011-02-04	89.059
2011-02-05	47.145
2011-02-06	24.507
2011-02-07	88.363
2011-02-08	141.969
2011-02-09	103.144
2011-02-10	56.179
2011-02-11	29.626
2011-02-12	17.897
2011-02-13	43.149
2011-02-14	78.945
2011-02-15	85.094
2011-02-16	73.468
2011-02-17	119.387
2011-02-18	155.1
2011-02-19	123.044
2011-02-20	82.47
2011-02-21	90.978
2011-02-22	110.561
2011-02-23	91.476
2011-02-24	65.929
2011-02-25	52.454
2011-02-26	46.107
2011-02-27	42.921
2011-02-28	477.256
2011-03-01	795.773
2011-03-02	588.675
2011-03-03	323.92
2011-03-04	218.048
2011-03-05	597.4
2011-03-06	882.459
2011-03-07	671.671
2011-03-08	392.955
2011-03-09	278.382
2011-03-10	233.433
2011-03-11	167.221
2011-03-12	116.273
2011-03-13	85.737
2011-03-14	67.756
2011-03-15	57.752
2011-03-16	51.924
2011-03-17	46.815
2011-03-18	41.627
2011-03-19	36.638
2011-03-20	32.2
2011-03-21	29.826
2011-03-22	29.31
2011-03-23	29.79
2011-03-24	29.99
2011-03-25	28.814
2011-03-26	26.596
2011-03-27	23.981
2011-03-28	21.384
2011-03-29	18.99
2011-03-30	16.86
2011-03-31	14.992
2011-04-01	13.359
2011-04-02	11.988
2011-04-03	10.847
2011-04-04	16.926
2011-04-05	30.497
2011-04-06	32.24
2011-04-07	26.658
2011-04-08	27.318
2011-04-09	35.37
2011-04-10	38.242
2011-04-11	35.19
2011-04-12	30.24
2011-04-13	25.611
2011-04-14	21.819
2011-04-15	18.773
2011-04-16	17.187
2011-04-17	17.082
2011-04-18	17.163
2011-04-19	22.041
2011-04-20	165.033
2011-04-21	279.436
2011-04-22	226.907
2011-04-23	162.483
2011-04-24	125.488
2011-04-25	193.851
2011-04-26	271.595
2011-04-27	275.336
2011-04-28	367.339
2011-04-29	383.755
2011-04-30	271.863
2011-05-01	166.976
2011-05-02	106.759
2011-05-03	82.177
2011-05-04	78.386
2011-05-05	70.867
2011-05-06	58.983
2011-05-07	48.429
2011-05-08	40.978
2011-05-09	35.603
2011-05-10	31.15
2011-05-11	27.535
2011-05-12	24.785
2011-05-13	22.286
2011-05-14	21.682
2011-05-15	125.623
2011-05-16	198.42
2011-05-17	161.71
2011-05-18	105.252
2011-05-19	69.345
2011-05-20	51.668
2011-05-21	42.405
2011-05-22	36.209
2011-05-23	43.79
2011-05-24	51.031
2011-05-25	474.564
2011-05-26	1097.987
2011-05-27	1136.969
2011-05-28	723.937
2011-05-29	421.432
2011-05-30	293.94
2011-05-31	196.131
2011-06-01	126.714
2011-06-02	87.076
2011-06-03	65.493
2011-06-04	52.601
2011-06-05	43.841
2011-06-06	37.25
2011-06-07	31.964
2011-06-08	27.603
2011-06-09	23.995
2011-06-10	24.065
2011-06-11	24.801
2011-06-12	22.854
2011-06-13	19.7
2011-06-14	16.831
2011-06-15	14.561
2011-06-16	12.856
2011-06-17	11.443
2011-06-18	10.167
2011-06-19	9.015
2011-06-20	9.202
2011-06-21	9.974
2011-06-22	9.942
2011-06-23	9.221
2011-06-24	8.303
2011-06-25	7.386
2011-06-26	6.543
