DATE	cout
UNITS	m3/s
2010-01-01	3.564
2010-01-02	2.998
2010-01-03	2.526
2010-01-04	2.134
2010-01-05	1.804
2010-01-06	1.536
2010-01-07	1.322
2010-01-08	1.147
2010-01-09	0.978
2010-01-10	0.831
2010-01-11	0.708
2010-01-12	0.602
2010-01-13	0.518
2010-01-14	1.192
2010-01-15	2.136
2010-01-16	2.179
2010-01-17	1.886
2010-01-18	1.64
2010-01-19	1.423
2010-01-20	1.234
2010-01-21	1.069
2010-01-22	0.956
2010-01-23	0.89
2010-01-24	2.816
2010-01-25	5.984
2010-01-26	6.606
2010-01-27	5.289
2010-01-28	4.174
2010-01-29	3.401
2010-01-30	2.824
2010-01-31	2.367
2010-02-01	1.991
2010-02-02	1.688
2010-02-03	1.494
2010-02-04	1.364
2010-02-05	1.233
2010-02-06	1.103
2010-02-07	0.96
2010-02-08	0.826
2010-02-09	0.724
2010-02-10	1.601
2010-02-11	2.354
2010-02-12	1.919
2010-02-13	1.577
2010-02-14	1.339
2010-02-15	1.183
2010-02-16	1.082
2010-02-17	1.052
2010-02-18	1.322
2010-02-19	1.528
2010-02-20	1.381
2010-02-21	1.255
2010-02-22	2.096
2010-02-23	2.861
2010-02-24	2.505
2010-02-25	2.149
2010-02-26	1.87
2010-02-27	1.984
2010-02-28	2.19
2010-03-01	2.028
2010-03-02	1.805
2010-03-03	1.594
2010-03-04	1.409
2010-03-05	1.251
2010-03-06	1.114
2010-03-07	1.024
2010-03-08	1.18
2010-03-09	1.983
2010-03-10	2.422
2010-03-11	1.993
2010-03-12	2.21
2010-03-13	4.632
2010-03-14	7.399
2010-03-15	7.241
2010-03-16	5.58
2010-03-17	4.339
2010-03-18	3.514
2010-03-19	2.909
2010-03-20	2.432
2010-03-21	2.044
2010-03-22	1.982
2010-03-23	1.882
2010-03-24	1.496
2010-03-25	1.53
2010-03-26	1.531
2010-03-27	1.179
2010-03-28	1.771
2010-03-29	2.423
2010-03-30	1.966
2010-03-31	1.437
2010-04-01	1.121
2010-04-02	0.912
2010-04-03	0.757
2010-04-04	0.634
2010-04-05	0.532
2010-04-06	0.452
2010-04-07	1.71
2010-04-08	7.999
2010-04-09	11.431
2010-04-10	7.123
2010-04-11	4.616
2010-04-12	3.393
2010-04-13	2.687
2010-04-14	2.201
2010-04-15	1.825
2010-04-16	1.526
2010-04-17	1.284
2010-04-18	1.084
2010-04-19	0.914
2010-04-20	0.771
2010-04-21	0.65
2010-04-22	0.548
2010-04-23	0.464
2010-04-24	0.395
2010-04-25	1.284
2010-04-26	2.109
2010-04-27	1.637
2010-04-28	1.147
2010-04-29	0.878
2010-04-30	0.709
2010-05-01	0.591
2010-05-02	0.688
2010-05-03	0.811
2010-05-04	0.672
2010-05-05	0.935
2010-05-06	1.126
2010-05-07	1.593
