DATE	cout
UNITS	m3/s
2010-01-01	4.293
2010-01-02	3.851
2010-01-03	3.409
2010-01-04	3.002
2010-01-05	2.671
2010-01-06	2.422
2010-01-07	2.203
2010-01-08	2.052
2010-01-09	1.924
2010-01-10	1.74
2010-01-11	1.587
2010-01-12	1.457
2010-01-13	1.323
2010-01-14	1.444
2010-01-15	2.201
2010-01-16	2.822
2010-01-17	2.685
2010-01-18	2.434
2010-01-19	2.169
2010-01-20	1.914
2010-01-21	1.681
2010-01-22	1.474
2010-01-23	1.293
2010-01-24	1.604
2010-01-25	9.826
2010-01-26	19.842
2010-01-27	12.009
2010-01-28	6.908
2010-01-29	4.654
2010-01-30	3.553
2010-01-31	2.91
2010-02-01	2.484
2010-02-02	2.183
2010-02-03	1.954
2010-02-04	1.768
2010-02-05	1.599
2010-02-06	1.452
2010-02-07	1.293
2010-02-08	1.138
2010-02-09	1.004
2010-02-10	1.002
2010-02-11	1.068
2010-02-12	1.017
2010-02-13	0.927
2010-02-14	0.847
2010-02-15	0.799
2010-02-16	0.766
2010-02-17	0.729
2010-02-18	0.814
2010-02-19	1.016
2010-02-20	1.08
2010-02-21	1.12
2010-02-22	1.354
2010-02-23	1.954
2010-02-24	2.491
2010-02-25	2.454
2010-02-26	2.355
2010-02-27	2.541
2010-02-28	2.762
2010-03-01	2.673
2010-03-02	2.446
2010-03-03	2.19
2010-03-04	1.953
2010-03-05	1.739
2010-03-06	1.55
2010-03-07	1.388
2010-03-08	1.289
2010-03-09	1.456
2010-03-10	1.742
2010-03-11	1.504
2010-03-12	1.265
2010-03-13	1.984
2010-03-14	4.048
2010-03-15	4.996
2010-03-16	4.706
2010-03-17	4.107
2010-03-18	3.557
2010-03-19	3.087
2010-03-20	2.683
2010-03-21	2.335
2010-03-22	2.036
2010-03-23	1.889
2010-03-24	1.855
2010-03-25	1.638
2010-03-26	1.425
2010-03-27	1.241
2010-03-28	1.287
2010-03-29	1.616
2010-03-30	1.674
2010-03-31	1.503
2010-04-01	1.318
2010-04-02	1.155
2010-04-03	1.013
2010-04-04	0.89
2010-04-05	0.782
2010-04-06	1.208
2010-04-07	2.454
2010-04-08	14.178
2010-04-09	23.926
2010-04-10	13.323
2010-04-11	7.397
2010-04-12	4.908
2010-04-13	3.742
2010-04-14	3.074
2010-04-15	2.615
2010-04-16	2.259
2010-04-17	1.965
2010-04-18	1.715
2010-04-19	1.499
2010-04-20	1.311
2010-04-21	1.148
2010-04-22	1.006
2010-04-23	0.882
2010-04-24	0.773
2010-04-25	0.937
2010-04-26	1.363
2010-04-27	1.13
2010-04-28	0.903
2010-04-29	0.751
2010-04-30	0.64
2010-05-01	0.553
2010-05-02	0.48
2010-05-03	0.588
2010-05-04	0.86
2010-05-05	0.926
2010-05-06	1.398
2010-05-07	1.658
2010-05-08	2.504
2010-05-09	3.839
2010-05-10	3.496
2010-05-11	3.417
2010-05-12	3.709
2010-05-13	3.835
2010-05-14	5.002
2010-05-15	5.856
2010-05-16	5.293
2010-05-17	4.608
2010-05-18	4.019
2010-05-19	3.516
2010-05-20	3.081
2010-05-21	2.703
2010-05-22	2.614
2010-05-23	2.78
2010-05-24	2.366
2010-05-25	1.993
2010-05-26	1.713
2010-05-27	1.488
2010-05-28	1.3
2010-05-29	1.139
2010-05-30	0.998
2010-05-31	0.876
2010-06-01	1.111
2010-06-02	2.093
2010-06-03	2.461
2010-06-04	2.19
2010-06-05	1.985
2010-06-06	25.761
2010-06-07	37.702
2010-06-08	17.662
2010-06-09	8.469
2010-06-10	5.444
2010-06-11	3.935
2010-06-12	3.113
2010-06-13	2.646
2010-06-14	2.37
2010-06-15	2.032
2010-06-16	1.971
2010-06-17	2.215
2010-06-18	1.885
2010-06-19	1.577
2010-06-20	1.346
2010-06-21	1.164
2010-06-22	1.089
2010-06-23	1.124
2010-06-24	0.957
2010-06-25	0.833
2010-06-26	0.703
2010-06-27	0.6
2010-06-28	0.867
2010-06-29	1.402
2010-06-30	1.167
2010-07-01	0.931
2010-07-02	0.773
2010-07-03	0.658
2010-07-04	0.567
2010-07-05	0.492
2010-07-06	0.427
2010-07-07	0.372
2010-07-08	0.324
2010-07-09	1.124
2010-07-10	2.598
2010-07-11	2.201
2010-07-12	1.875
2010-07-13	1.855
2010-07-14	1.544
2010-07-15	1.284
2010-07-16	1.447
2010-07-17	1.956
2010-07-18	1.656
2010-07-19	1.649
2010-07-20	1.952
2010-07-21	1.661
2010-07-22	1.381
2010-07-23	1.655
2010-07-24	2.482
2010-07-25	2.55
2010-07-26	2.15
2010-07-27	1.808
2010-07-28	2.061
2010-07-29	3.004
