time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.159409,0,24.4374
2,2010-01-03,00:00:00.00,0.0313969,0,21.9456
3,2010-01-04,00:00:00.00,0.218746,0,19.8784
4,2010-01-05,00:00:00.00,1.45666,0,18.0661
5,2010-01-06,00:00:00.00,0.437856,0,16.9335
6,2010-01-07,00:00:00.00,0.128954,0,16.0273
7,2010-01-08,00:00:00.00,1.05606,0,15.3477
8,2010-01-09,00:00:00.00,0.400667,0,15.0362
9,2010-01-10,00:00:00.00,0.0231838,0,14.7248
10,2010-01-11,00:00:00.00,0.0294563,0,14.5832
11,2010-01-12,00:00:00.00,1.61967,0,14.2717
12,2010-01-13,00:00:00.00,0.16645,0,13.9602
13,2010-01-14,00:00:00.00,0.0176022,0,13.7903
14,2010-01-15,00:00:00.00,0.0399383,0,13.3372
15,2010-01-16,00:00:00.00,0.105122,0,12.8842
16,2010-01-17,00:00:00.00,0.00825658,0.0545886,12.2612
17,2010-01-18,00:00:00.00,0.00532189,0.111357,11.5533
18,2010-01-19,00:00:00.00,0.027463,0.110983,10.9869
19,2010-01-20,00:00:00.00,0.107497,0.105095,10.8737
20,2010-01-21,00:00:00.00,0.0216682,0.0974328,10.5622
21,2010-01-22,00:00:00.00,0.0462069,0.0888421,10.3073
22,2010-01-23,00:00:00.00,0.159211,0.0815287,10.0242
23,2010-01-24,00:00:00.00,0.065952,0.0864003,9.88258
24,2010-01-25,00:00:00.00,8.89532,0.341022,11.0719
25,2010-01-26,00:00:00.00,0.673157,0.629937,22.6252
26,2010-01-27,00:00:00.00,0.396592,0.69771,29.4495
27,2010-01-28,00:00:00.00,0.32506,0.716735,36.2456
28,2010-01-29,00:00:00.00,0.303409,0.693709,32.2812
29,2010-01-30,00:00:00.00,0.0261913,0.654852,24.041
30,2010-01-31,00:00:00.00,0.0151014,0.608468,20.4164
31,2010-02-01,00:00:00.00,0.129055,0.557718,18.236
32,2010-02-02,00:00:00.00,0.112815,0.50359,16.5654
33,2010-02-03,00:00:00.00,0.612881,0.44968,14.8663
34,2010-02-04,00:00:00.00,0.528758,0.39764,13.7903
35,2010-02-05,00:00:00.00,0.00265773,0.348638,13.0541
36,2010-02-06,00:00:00.00,0.748461,0.304926,12.2895
37,2010-02-07,00:00:00.00,0.233409,0.26658,11.5533
38,2010-02-08,00:00:00.00,0.0584988,0.23382,10.9869
39,2010-02-09,00:00:00.00,0.00433136,0.206538,10.4206
40,2010-02-10,00:00:00.00,12.9656,0.182607,10.0242
41,2010-02-11,00:00:00.00,4.51797,0.161491,9.76931
42,2010-02-12,00:00:00.00,0.105938,0.14318,9.48614
43,2010-02-13,00:00:00.00,0.22794,0.127508,9.37288
44,2010-02-14,00:00:00.00,0.190109,0.114116,9.37288
45,2010-02-15,00:00:00.00,0.0349279,0.102586,9.48614
46,2010-02-16,00:00:00.00,0.113129,0.0925543,9.48614
47,2010-02-17,00:00:00.00,1.00217,0.083821,9.37288
48,2010-02-18,00:00:00.00,0.252705,0.0762021,9.23129
49,2010-02-19,00:00:00.00,0.0272614,0.069328,8.97644
50,2010-02-20,00:00:00.00,0,0.0631601,9.11802
51,2010-02-21,00:00:00.00,0.00215462,0.0578148,9.23129
52,2010-02-22,00:00:00.00,1.18922,0.0531608,9.11802
53,2010-02-23,00:00:00.00,13.89,0.24675,9.37288
54,2010-02-24,00:00:00.00,0.764382,0.421984,10.4206
55,2010-02-25,00:00:00.00,3.62753,0.380842,11.6949
56,2010-02-26,00:00:00.00,0.846796,0.340094,12.601
57,2010-02-27,00:00:00.00,9.19943,0.302098,12.2895
58,2010-02-28,00:00:00.00,0.583925,0.267653,11.3267
59,2010-03-01,00:00:00.00,0.0269412,0.257264,11.1002
60,2010-03-02,00:00:00.00,0.0305746,0.26979,11.5533
61,2010-03-03,00:00:00.00,0.0208164,0.2586,12.9691
62,2010-03-04,00:00:00.00,0.0264003,0.225959,16.2822
63,2010-03-05,00:00:00.00,0.000517778,0.197562,22.342
64,2010-03-06,00:00:00.00,0.000677812,0.172594,26.3913
65,2010-03-07,00:00:00.00,4.29265e-308,0.150595,30.8654
66,2010-03-08,00:00:00.00,2.7467e-308,0.433574,37.0951
67,2010-03-09,00:00:00.00,0.0105422,1.74651,44.7406
68,2010-03-10,00:00:00.00,0.0514608,5.79358,52.103
69,2010-03-11,00:00:00.00,0.900015,9.33548,59.7485
70,2010-03-12,00:00:00.00,9.49629,11.618,64.8456
71,2010-03-13,00:00:00.00,3.50484,13.7114,80.4198
72,2010-03-14,00:00:00.00,8.3626,15.6494,88.3486
73,2010-03-15,00:00:00.00,2.72944,17.4203,98.5426
74,2010-03-16,00:00:00.00,0.375836,16.9876,99.9585
75,2010-03-17,00:00:00.00,0,15.5914,102.224
76,2010-03-18,00:00:00.00,5.7479e-308,13.9546,97.6931
