time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.19117,0,18.3776
2,2010-01-03,00:00:00.00,0.0856404,0,17.0751
3,2010-01-04,00:00:00.00,0.218545,0,16.0273
4,2010-01-05,00:00:00.00,0.801284,0,16.5087
5,2010-01-06,00:00:00.00,0.530797,0,15.2345
6,2010-01-07,00:00:00.00,0.143499,0,14.7531
7,2010-01-08,00:00:00.00,1.94833,0,14.8947
8,2010-01-09,00:00:00.00,0.871104,0,14.5265
9,2010-01-10,00:00:00.00,0.0451788,0,13.5921
10,2010-01-11,00:00:00.00,0.0349087,0,13.6487
11,2010-01-12,00:00:00.00,1.72193,0,12.9974
12,2010-01-13,00:00:00.00,0.170202,0,12.4877
13,2010-01-14,00:00:00.00,0.0129296,0,12.2895
14,2010-01-15,00:00:00.00,0.0590807,0,12.063
15,2010-01-16,00:00:00.00,0.163334,8.34465e-07,12.3745
16,2010-01-17,00:00:00.00,0.0212134,0.00631036,12.3178
17,2010-01-18,00:00:00.00,0.00125921,0.0133125,11.978
18,2010-01-19,00:00:00.00,0.0598569,0.0139769,11.8931
19,2010-01-20,00:00:00.00,0.198707,0.0138621,11.6949
20,2010-01-21,00:00:00.00,0.0451567,0.013648,11.6949
21,2010-01-22,00:00:00.00,0.0101818,0.0133687,11.5816
22,2010-01-23,00:00:00.00,0.111276,0.0130477,11.6099
23,2010-01-24,00:00:00.00,0.0373292,0.0127057,11.5533
24,2010-01-25,00:00:00.00,7.65561,0.0396959,12.5444
25,2010-01-26,00:00:00.00,0.702727,0.0709339,16.084
26,2010-01-27,00:00:00.00,0.375993,0.0782473,15.6875
27,2010-01-28,00:00:00.00,0.321739,0.0827163,13.9602
28,2010-01-29,00:00:00.00,0.286673,0.084463,13.0257
29,2010-01-30,00:00:00.00,0.0445992,0.0849613,11.6382
30,2010-01-31,00:00:00.00,0.0259769,0.0845433,12.8842
31,2010-02-01,00:00:00.00,0.305492,0.0833923,11.9214
32,2010-02-02,00:00:00.00,0.0443009,0.0816561,11.6665
33,2010-02-03,00:00:00.00,1.24687,0.0795343,12.1196
34,2010-02-04,00:00:00.00,0.679788,0.0771451,12.1196
35,2010-02-05,00:00:00.00,3.24913e-308,0.0745863,11.8648
36,2010-02-06,00:00:00.00,0.155965,0.0719908,11.8364
37,2010-02-07,00:00:00.00,0.0487088,0.0694183,11.8364
38,2010-02-08,00:00:00.00,0.128644,0.0669576,11.3834
39,2010-02-09,00:00:00.00,5.6307e-308,0.0646536,11.2984
40,2010-02-10,00:00:00.00,11.6319,0.0624383,11.6949
41,2010-02-11,00:00:00.00,4.96537,0.0603318,11.3551
42,2010-02-12,00:00:00.00,0.134004,0.0583533,11.1852
43,2010-02-13,00:00:00.00,0.329135,0.0565036,10.8454
44,2010-02-14,00:00:00.00,0.243674,0.0547865,10.7887
45,2010-02-15,00:00:00.00,0.0540153,0.0531887,10.6471
46,2010-02-16,00:00:00.00,0.160106,0.0516883,10.3923
47,2010-02-17,00:00:00.00,1.52339,0.0502852,10.3923
48,2010-02-18,00:00:00.00,0.272722,0.0489835,10.364
49,2010-02-19,00:00:00.00,0.03039,0.0477474,10.2224
50,2010-02-20,00:00:00.00,0.000146949,0.0465694,10.1941
51,2010-02-21,00:00:00.00,0.00352173,0.0454746,7.50396
