time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,2.12395,3.80428e-08,21.6907
2,2010-01-03,00:00:00.00,1.71213,2.04744e-05,20.4164
3,2010-01-04,00:00:00.00,6.38967,2.62997e-05,21.0961
4,2010-01-05,00:00:00.00,1.69673,7.63108e-06,21.0961
5,2010-01-06,00:00:00.00,2.75244,2.80297e-06,21.5208
6,2010-01-07,00:00:00.00,1.49218,2.1347e-06,21.0961
7,2010-01-08,00:00:00.00,1.96299,2.45008e-06,21.9456
8,2010-01-09,00:00:00.00,5.05601,2.9992e-06,22.7951
9,2010-01-10,00:00:00.00,0.525851,3.61213e-06,22.7951
10,2010-01-11,00:00:00.00,0.309189,4.25463e-06,21.5208
11,2010-01-12,00:00:00.00,1.40817,4.91566e-06,21.2943
12,2010-01-13,00:00:00.00,1.04553,5.58521e-06,21.0961
13,2010-01-14,00:00:00.00,0.29146,6.25721e-06,21.0961
14,2010-01-15,00:00:00.00,0.000936308,6.9203e-06,21.9456
15,2010-01-16,00:00:00.00,0.610723,5.24883e-05,22.5685
16,2010-01-17,00:00:00.00,0.0273803,0.000397258,22.5685
17,2010-01-18,00:00:00.00,0.885144,0.00149907,22.7951
18,2010-01-19,00:00:00.00,0.26187,0.145588,22.5685
19,2010-01-20,00:00:00.00,1.3675,0.372065,21.5208
20,2010-01-21,00:00:00.00,0.978908,0.286034,19.397
21,2010-01-22,00:00:00.00,0.00278021,0.0721102,15.999
22,2010-01-23,00:00:00.00,0.000562316,0.017997,16.0273
23,2010-01-24,00:00:00.00,0.0346529,0.00704627,13.6204
24,2010-01-25,00:00:00.00,8.61529,0.832066,14.8097
25,2010-01-26,00:00:00.00,30.1364,20.5336,255.701
26,2010-01-27,00:00:00.00,2.18572,33.784,114.117
27,2010-01-28,00:00:00.00,1.77635,17.627,47.006
28,2010-01-29,00:00:00.00,8.40687,4.37997,31.4317
29,2010-01-30,00:00:00.00,1.17707,1.06667,21.5208
30,2010-01-31,00:00:00.00,0.135911,0.35148,21.5208
31,2010-02-01,00:00:00.00,1.63749,0.225253,17.9246
32,2010-02-02,00:00:00.00,1.36151,0.230754,21.1527
33,2010-02-03,00:00:00.00,0.586629,0.267207,18.5759
34,2010-02-04,00:00:00.00,1.26443,0.312248,18.6042
35,2010-02-05,00:00:00.00,0.0456899,0.36067,16.5937
36,2010-02-06,00:00:00.00,0.0766643,0.411085,15.4327
37,2010-02-07,00:00:00.00,0.145588,0.462961,14.5549
38,2010-02-08,00:00:00.00,0.29212,0.516035,12.8275
39,2010-02-09,00:00:00.00,0.333874,0.570164,12.6859
40,2010-02-10,00:00:00.00,0.666608,0.625098,12.6859
41,2010-02-11,00:00:00.00,7.49898,1.04536,12.516
42,2010-02-12,00:00:00.00,1.1658,1.18058,13.3089
