time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.719092,0,9.62773
2,2010-01-03,00:00:00.00,0.0990855,0,8.77822
3,2010-01-04,00:00:00.00,0.394949,0,7.92872
4,2010-01-05,00:00:00.00,2.04349,0,7.36238
5,2010-01-06,00:00:00.00,0.666865,0,6.79604
6,2010-01-07,00:00:00.00,0.802995,0,6.22971
7,2010-01-08,00:00:00.00,5.64437,0,5.94654
8,2010-01-09,00:00:00.00,1.41828,0,6.22971
9,2010-01-10,00:00:00.00,0.242288,0,5.66337
10,2010-01-11,00:00:00.00,0.16556,0,5.23862
11,2010-01-12,00:00:00.00,1.69089,0,4.95545
12,2010-01-13,00:00:00.00,0.280616,0,4.81386
13,2010-01-14,00:00:00.00,0.0138127,0,4.5307
14,2010-01-15,00:00:00.00,0.0178,0,4.24753
15,2010-01-16,00:00:00.00,0.0556909,6.21388e-05,4.81386
16,2010-01-17,00:00:00.00,0.00862875,13.8757,4.5307
17,2010-01-18,00:00:00.00,0.455894,44.6437,4.24753
18,2010-01-19,00:00:00.00,0.0546738,57.3471,3.96436
19,2010-01-20,00:00:00.00,0.0350583,47.9218,5.66337
20,2010-01-21,00:00:00.00,0.0196163,37.6354,11.3267
21,2010-01-22,00:00:00.00,1.42249,28.9811,16.9901
22,2010-01-23,00:00:00.00,0.42368,21.991,14.1584
23,2010-01-24,00:00:00.00,0.0633821,16.9498,11.8931
24,2010-01-25,00:00:00.00,11.9705,28.4003,22.6535
25,2010-01-26,00:00:00.00,0.865392,45.8876,109.869
26,2010-01-27,00:00:00.00,1.49517,48.9557,141.018
27,2010-01-28,00:00:00.00,0.480399,44.3059,104.489
28,2010-01-29,00:00:00.00,0.850325,37.0977,59.1822
29,2010-01-30,00:00:00.00,0.0186371,29.6129,24.2675
30,2010-01-31,00:00:00.00,0.00225872,23.5918,22.6535
31,2010-02-01,00:00:00.00,7.56564e-308,18.8667,21.2376
32,2010-02-02,00:00:00.00,6.57432e-308,14.4809,18.6891
33,2010-02-03,00:00:00.00,0.505913,10.5802,14.1584
34,2010-02-04,00:00:00.00,0.444255,7.25841,11.3267
35,2010-02-05,00:00:00.00,0.00652195,4.78983,8.21189
36,2010-02-06,00:00:00.00,4.81115,3.19654,8.77822
37,2010-02-07,00:00:00.00,4.1165,2.31035,27.1842
38,2010-02-08,00:00:00.00,0.135475,1.84881,19.8218
39,2010-02-09,00:00:00.00,0.0250666,1.51921,14.7248
40,2010-02-10,00:00:00.00,12.259,1.26095,12.7426
41,2010-02-11,00:00:00.00,2.82272,1.02193,11.3267
42,2010-02-12,00:00:00.00,0.237801,0.820627,9.62773
43,2010-02-13,00:00:00.00,0.300749,0.680109,11.3267
44,2010-02-14,00:00:00.00,0.56288,0.579469,9.9109
45,2010-02-15,00:00:00.00,0.126732,0.506789,8.49505
46,2010-02-16,00:00:00.00,1.34409,0.450529,7.07921
47,2010-02-17,00:00:00.00,2.58822,0.407632,7.36238
48,2010-02-18,00:00:00.00,0.433195,0.373586,6.51287
49,2010-02-19,00:00:00.00,0.105857,0.34586,5.66337
50,2010-02-20,00:00:00.00,7.649e-308,0.324989,4.81386
51,2010-02-21,00:00:00.00,0.000130466,0.310665,4.38911
52,2010-02-22,00:00:00.00,0.959181,0.340616,3.96436
53,2010-02-23,00:00:00.00,5.67297,15.7592,4.5307
54,2010-02-24,00:00:00.00,0.351888,66.082,5.66337
55,2010-02-25,00:00:00.00,0.938949,93.8722,7.92872
56,2010-02-26,00:00:00.00,1.60972,76.8966,18.944
57,2010-02-27,00:00:00.00,4.89441,58.7062,25.74
58,2010-02-28,00:00:00.00,1.93018,44.3666,22.5968
59,2010-03-01,00:00:00.00,0.254044,32.5953,19.3687
60,2010-03-02,00:00:00.00,0.135,22.3299,17.698
61,2010-03-03,00:00:00.00,0.213196,14.5563,17.4149
62,2010-03-04,00:00:00.00,0.201142,9.1984,21.0394
63,2010-03-05,00:00:00.00,0.0414581,5.91309,26.1364
64,2010-03-06,00:00:00.00,0.0310382,3.93442,25.825
65,2010-03-07,00:00:00.00,0.00113286,2.70783,25.0604
66,2010-03-08,00:00:00.00,0.00057005,1.90212,27.4673
67,2010-03-09,00:00:00.00,0.0125871,18.0179,46.7228
68,2010-03-10,00:00:00.00,0.0789648,106.81,95.1446
69,2010-03-11,00:00:00.00,0.46196,157.406,179.812
70,2010-03-12,00:00:00.00,0.682358,115.084,272.408
71,2010-03-13,00:00:00.00,0.88757,78.9337,257.966
72,2010-03-14,00:00:00.00,11.1494,71.8253,219.456
73,2010-03-15,00:00:00.00,2.70421,81.0471,215.774
74,2010-03-16,00:00:00.00,0.216984,75.8236,191.139
75,2010-03-17,00:00:00.00,7.46285e-308,60.4559,143.85
76,2010-03-18,00:00:00.00,0,42.1291,94.5783
77,2010-03-19,00:00:00.00,0.000294281,25.7581,58.0495
78,2010-03-20,00:00:00.00,0.00014714,13.1809,38.7941
79,2010-03-21,00:00:00.00,0.0825333,5.81634,27.5523
80,2010-03-22,00:00:00.00,0.00614624,2.93628,21.266
81,2010-03-23,00:00:00.00,13.5127,11.3217,18.944
82,2010-03-24,00:00:00.00,0.414371,24.2312,31.1485
83,2010-03-25,00:00:00.00,0.00181556,26.1856,45.5901
84,2010-03-26,00:00:00.00,13.7927,39.9831,42.7584
85,2010-03-27,00:00:00.00,0.0159383,58.2317,33.1307
86,2010-03-28,00:00:00.00,0.00973237,57.7833,31.998
87,2010-03-29,00:00:00.00,9.76989,65.5035,53.5188
88,2010-03-30,00:00:00.00,2.78312,76.3412,117.798
89,2010-03-31,00:00:00.00,0.0223325,69.1164,122.329
90,2010-04-01,00:00:00.00,0,52.294,84.9505
91,2010-04-02,00:00:00.00,0,32.981,54.9347
92,2010-04-03,00:00:00.00,0,15.8408,35.6792
93,2010-04-04,00:00:00.00,0.0191356,5.80682,25.5418
94,2010-04-05,00:00:00.00,0.000490418,2.71409,19.5103
95,2010-04-06,00:00:00.00,0.11447,2.28855,16.1689
96,2010-04-07,00:00:00.00,0.00789071,2.16854,14.4982
97,2010-04-08,00:00:00.00,5.03366,3.59694,12.9691
98,2010-04-09,00:00:00.00,18.4705,23.7251,33.9802
99,2010-04-10,00:00:00.00,0.0904268,49.0226,56.3505
100,2010-04-11,00:00:00.00,0.000456501,53.66,37.0951
101,2010-04-12,00:00:00.00,0.029468,43.1542,27.0992
102,2010-04-13,00:00:00.00,0.0220274,26.2615,19.1422
103,2010-04-14,00:00:00.00,0.305535,12.8134,14.6681
104,2010-04-15,00:00:00.00,0,5.86176,12.1479
105,2010-04-16,00:00:00.00,0.000279818,3.35414,10.7887
106,2010-04-17,00:00:00.00,0.680349,2.65183,10.0242
107,2010-04-18,00:00:00.00,0.0382882,2.48281,9.741
108,2010-04-19,00:00:00.00,0.0125429,2.36942,9.11802
109,2010-04-20,00:00:00.00,0,2.29915,8.63664
110,2010-04-21,00:00:00.00,0,2.23014,8.35347
111,2010-04-22,00:00:00.00,0.000848873,2.17562,8.12694
112,2010-04-23,00:00:00.00,0.00643471,2.135,7.98535
113,2010-04-24,00:00:00.00,0.0730455,2.10313,8.15525
114,2010-04-25,00:00:00.00,12.1426,8.89077,8.89149
115,2010-04-26,00:00:00.00,22.7241,48.401,16.0557
116,2010-04-27,00:00:00.00,9.31629,114.491,104.772
117,2010-04-28,00:00:00.00,0.00707732,144.839,170.751
118,2010-04-29,00:00:00.00,0.00289986,125.465,103.64
119,2010-04-30,00:00:00.00,0.000192414,89.7621,58.0495
120,2010-05-01,00:00:00.00,2.04182e-308,53.592,35.1129
121,2010-05-02,00:00:00.00,1.38446,26.3383,24.1543
122,2010-05-03,00:00:00.00,7.80994,15.8757,19.6802
123,2010-05-04,00:00:00.00,2.96276,14.7824,20.558
124,2010-05-05,00:00:00.00,2.46574,12.527,21.0677
125,2010-05-06,00:00:00.00,2.13528,10.3814,17.4432
126,2010-05-07,00:00:00.00,0.177598,7.67836,15.5459
127,2010-05-08,00:00:00.00,4.89262,7.65888,15.0929
128,2010-05-09,00:00:00.00,3.72447,10.3221,18.6891
129,2010-05-10,00:00:00.00,0.0365286,10.021,27.9487
130,2010-05-11,00:00:00.00,0.0963164,7.53074,20.1333
131,2010-05-12,00:00:00.00,22.689,30.8278,19.5953
132,2010-05-13,00:00:00.00,5.07952,71.5747,84.6674
133,2010-05-14,00:00:00.00,2.91706,89.3428,164.238
