time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,1.00765,0,130.824
2,2010-01-03,00:00:00.00,0.187094,0,107.604
3,2010-01-04,00:00:00.00,0.129895,0,97.6931
4,2010-01-05,00:00:00.00,2.4839,0,54.6515
5,2010-01-06,00:00:00.00,0.940494,0,32.2812
6,2010-01-07,00:00:00.00,0.331338,0,28.8832
7,2010-01-08,00:00:00.00,4.46564,0,26.5895
8,2010-01-09,00:00:00.00,0.831725,0,34.5466
9,2010-01-10,00:00:00.00,0.0608389,0,35.1129
10,2010-01-11,00:00:00.00,0.0641404,0,33.9802
11,2010-01-12,00:00:00.00,1.30133,0,32.2812
12,2010-01-13,00:00:00.00,0.0759918,0,26.9293
13,2010-01-14,00:00:00.00,0.0093269,0,22.6252
14,2010-01-15,00:00:00.00,0.033256,0,21.9456
15,2010-01-16,00:00:00.00,0.106928,0,26.0515
16,2010-01-17,00:00:00.00,0.0318987,0.0306609,26.9293
17,2010-01-18,00:00:00.00,0.0580466,0.148281,25.8533
18,2010-01-19,00:00:00.00,0.0354907,0.34729,23.3331
19,2010-01-20,00:00:00.00,0.0617955,0.489892,15.2911
20,2010-01-21,00:00:00.00,0.0610052,0.510788,14.7248
21,2010-01-22,00:00:00.00,1.33564,0.474402,14.1584
22,2010-01-23,00:00:00.00,0.177867,0.413885,13.8753
23,2010-01-24,00:00:00.00,0.0832266,1.00777,14.7248
24,2010-01-25,00:00:00.00,11.9679,4.00073,15.2911
25,2010-01-26,00:00:00.00,1.04474,7.43121,254.852
26,2010-01-27,00:00:00.00,0.468628,8.86525,481.386
27,2010-01-28,00:00:00.00,0.465006,9.01317,424.753
28,2010-01-29,00:00:00.00,0.590197,8.34072,300.159
29,2010-01-30,00:00:00.00,0.0398413,7.34744,179.246
30,2010-01-31,00:00:00.00,0.01557,6.27936,111.852
31,2010-02-01,00:00:00.00,0.0132278,5.25224,88.6317
32,2010-02-02,00:00:00.00,0.0385059,4.30318,76.4555
33,2010-02-03,00:00:00.00,0.781125,3.49991,70.5089
34,2010-02-04,00:00:00.00,0.363796,2.81328,57.4832
35,2010-02-05,00:00:00.00,0.00319649,2.21224,50.9703
36,2010-02-06,00:00:00.00,3.70436,2.33299,39.6436
37,2010-02-07,00:00:00.00,2.09515,2.42923,28.3168
38,2010-02-08,00:00:00.00,0.0755047,1.90694,22.4836
39,2010-02-09,00:00:00.00,0.0111969,1.49906,22.0022
40,2010-02-10,00:00:00.00,10.9408,1.17644,22.0871
41,2010-02-11,00:00:00.00,3.30924,0.918527,24.9755
42,2010-02-12,00:00:00.00,0.121159,0.714003,24.4658
43,2010-02-13,00:00:00.00,0.171715,0.554663,20.4164
44,2010-02-14,00:00:00.00,0.155512,0.431152,13.6204
45,2010-02-15,00:00:00.00,0.0713241,0.335529,12.9691
46,2010-02-16,00:00:00.00,0.368702,0.261362,14.8663
47,2010-02-17,00:00:00.00,1.93688,0.203792,21.0961
48,2010-02-18,00:00:00.00,0.316474,0.158728,17.9812
49,2010-02-19,00:00:00.00,0.0871312,0.12338,13.5071
50,2010-02-20,00:00:00.00,0.00600844,0.0959372,12.8558
51,2010-02-21,00:00:00.00,0.0869221,0.0748544,13.5071
52,2010-02-22,00:00:00.00,1.98373,0.058591,19.1705
53,2010-02-23,00:00:00.00,9.4566,2.23093,15.1778
54,2010-02-24,00:00:00.00,0.259469,5.51971,15.1778
55,2010-02-25,00:00:00.00,1.0518,6.11806,79.2872
56,2010-02-26,00:00:00.00,0.540205,5.11766,124.594
57,2010-02-27,00:00:00.00,4.15235,4.19452,121.762
58,2010-02-28,00:00:00.00,0.91749,3.38157,104.772
59,2010-03-01,00:00:00.00,0.238094,2.67751,90.6139
60,2010-03-02,00:00:00.00,0.0580013,2.08874,93.4456
61,2010-03-03,00:00:00.00,0.0566296,1.61623,161.406
62,2010-03-04,00:00:00.00,0.0197918,1.24577,280.054
63,2010-03-05,00:00:00.00,0.00160392,0.956815,322.812
64,2010-03-06,00:00:00.00,0.00507441,0.731404,317.149
65,2010-03-07,00:00:00.00,0.00365213,0.556255,319.98
66,2010-03-08,00:00:00.00,0.173202,2.00463,334.139
67,2010-03-09,00:00:00.00,0.0174292,8.66973,351.129
68,2010-03-10,00:00:00.00,0.249592,22.0304,379.446
69,2010-03-11,00:00:00.00,0.597179,31.3439,455.901
70,2010-03-12,00:00:00.00,4.53835,35.4617,487.05
71,2010-03-13,00:00:00.00,1.66033,38.6326,492.713
72,2010-03-14,00:00:00.00,14.211,53.1681,552.179
73,2010-03-15,00:00:00.00,2.0945,69.0407,815.525
74,2010-03-16,00:00:00.00,0.122199,68.1295,835.347
75,2010-03-17,00:00:00.00,0.000170296,61.5967,705.089
76,2010-03-18,00:00:00.00,1.58916e-308,52.9182,563.505
77,2010-03-19,00:00:00.00,0.00029327,43.9461,438.911
78,2010-03-20,00:00:00.00,0.000139179,35.5824,362.456
79,2010-03-21,00:00:00.00,0.16854,28.68,262.78
80,2010-03-22,00:00:00.00,0.108552,23.1936,209.828
81,2010-03-23,00:00:00.00,6.42997,31.7065,171.883
82,2010-03-24,00:00:00.00,0.104565,39.185,143.566
83,2010-03-25,00:00:00.00,0.000358503,32.0436,174.715
84,2010-03-26,00:00:00.00,11.2509,50.022,190.006
85,2010-03-27,00:00:00.00,0.00351129,65.869,221.155
86,2010-03-28,00:00:00.00,0.000654383,55.0084,278.921
87,2010-03-29,00:00:00.00,12.3454,76.5488,270.992
88,2010-03-30,00:00:00.00,0.293734,96.3517,546.515
89,2010-03-31,00:00:00.00,0.00166196,81.9823,705.089
90,2010-04-01,00:00:00.00,1.371e-308,67.5284,523.862
91,2010-04-02,00:00:00.00,6.85e-308,54.2187,368.119
92,2010-04-03,00:00:00.00,0,42.4519,230.782
93,2010-04-04,00:00:00.00,0.45592,33.9653,187.174
94,2010-04-05,00:00:00.00,0.123428,27.6248,143.85
95,2010-04-06,00:00:00.00,0.750202,23.4682,118.931
96,2010-04-07,00:00:00.00,0.155293,20.2428,88.9149
97,2010-04-08,00:00:00.00,25.3055,77.386,75.606
98,2010-04-09,00:00:00.00,9.74239,154.001,399.268
99,2010-04-10,00:00:00.00,0.0387621,162.774,722.08
100,2010-04-11,00:00:00.00,9.75814e-308,144.187,552.179
101,2010-04-12,00:00:00.00,0.00680146,122.48,387.941
102,2010-04-13,00:00:00.00,0.0831244,100.499,286
103,2010-04-14,00:00:00.00,0.120219,81.1903,163.955
104,2010-04-15,00:00:00.00,1.74407e-308,64.6341,113.267
105,2010-04-16,00:00:00.00,8.26185e-308,50.4689,102.507
106,2010-04-17,00:00:00.00,1.00855,42.2373,88.3486
107,2010-04-18,00:00:00.00,0.00325736,35.6334,66.2614
108,2010-04-19,00:00:00.00,0.00208774,27.3274,61.7307
109,2010-04-20,00:00:00.00,0.000939703,21.0408,49.8377
110,2010-04-21,00:00:00.00,8.569e-308,16.0749,50.9703
111,2010-04-22,00:00:00.00,0.0203637,12.2276,52.3862
112,2010-04-23,00:00:00.00,0.024928,9.31504,42.4753
113,2010-04-24,00:00:00.00,0.448778,8.23247,40.2099
114,2010-04-25,00:00:00.00,15.6476,46.3976,43.6079
115,2010-04-26,00:00:00.00,28.2203,148.999,78.4377
116,2010-04-27,00:00:00.00,6.72297,227.404,583.327
117,2010-04-28,00:00:00.00,0.00410164,231.285,979.763
118,2010-04-29,00:00:00.00,0.000442664,207.706,741.901
119,2010-04-30,00:00:00.00,0.017076,178.57,506.872
120,2010-05-01,00:00:00.00,0.00772158,147.548,314.317
121,2010-05-02,00:00:00.00,6.30558,145.188,257.117
122,2010-05-03,00:00:00.00,9.91971,185.89,191.988
123,2010-05-04,00:00:00.00,5.87577,221.015,272.125
124,2010-05-05,00:00:00.00,0.117258,208.962,300.159
125,2010-05-06,00:00:00.00,1.26632,176.887,281.186
126,2010-05-07,00:00:00.00,0.0310855,147.34,236.446
127,2010-05-08,00:00:00.00,6.18926,146.266,181.511
128,2010-05-09,00:00:00.00,0.583429,148.336,202.749
129,2010-05-10,00:00:00.00,0.0411727,120.797,167.353
130,2010-05-11,00:00:00.00,0.135785,96.5554,114.966
131,2010-05-12,00:00:00.00,26.0198,203.322,154.893
132,2010-05-13,00:00:00.00,4.48303,320.95,399.268
133,2010-05-14,00:00:00.00,4.61299,321.696,586.159
134,2010-05-15,00:00:00.00,4.97335,323.629,591.822
135,2010-05-16,00:00:00.00,0.124868,296.385,656.951
136,2010-05-17,00:00:00.00,0.0335031,241.504,484.218
137,2010-05-18,00:00:00.00,21.3664,327.61,336.97
138,2010-05-19,00:00:00.00,4.04007,432.423,540.852
139,2010-05-20,00:00:00.00,0.114611,389.264,770.218
140,2010-05-21,00:00:00.00,0.519414,323.535,611.644
141,2010-05-22,00:00:00.00,25.534,448.48,467.228
142,2010-05-23,00:00:00.00,4.69893,592.37,631.466
143,2010-05-24,00:00:00.00,0.0255352,530.416,906.139
144,2010-05-25,00:00:00.00,0.00028524,431.452,832.515
145,2010-05-26,00:00:00.00,0.00389105,341.728,688.099
146,2010-05-27,00:00:00.00,0.0182451,266.413,566.337
147,2010-05-28,00:00:00.00,1.72746,218.733,458.733
148,2010-05-29,00:00:00.00,0.344753,183.135,421.921
149,2010-05-30,00:00:00.00,0.0181576,142.09,404.931
150,2010-05-31,00:00:00.00,0.000913303,107.664,351.129
151,2010-06-01,00:00:00.00,27.5938,264.427,247.206
152,2010-06-02,00:00:00.00,0.452882,399.351,311.485
153,2010-06-03,00:00:00.00,2.43137,343.112,370.951
154,2010-06-04,00:00:00.00,0.775013,294.979,399.268
155,2010-06-05,00:00:00.00,1.86424,249.823,294.495
156,2010-06-06,00:00:00.00,13.0988,296.563,204.731
157,2010-06-07,00:00:00.00,2.48218,341.034,239.844
158,2010-06-08,00:00:00.00,0.0154492,289.603,248.905
159,2010-06-09,00:00:00.00,5.78507,269.841,267.594
160,2010-06-10,00:00:00.00,8.10811,310.067,250.321
161,2010-06-11,00:00:00.00,0.289064,304.61,302.99
162,2010-06-12,00:00:00.00,5.13531,278.531,336.97
163,2010-06-13,00:00:00.00,7.77885,308.105,325.644
164,2010-06-14,00:00:00.00,8.27236,353.661,356.792
165,2010-06-15,00:00:00.00,10.1933,410.201,396.436
166,2010-06-16,00:00:00.00,0.606272,406.44,331.307
167,2010-06-17,00:00:00.00,1.50769,341.674,407.763
168,2010-06-18,00:00:00.00,0.00140597,280.733,362.456
169,2010-06-19,00:00:00.00,5.03874,255.26,308.654
170,2010-06-20,00:00:00.00,5.3561,271.742,238.145
171,2010-06-21,00:00:00.00,0.000555547,248.43,191.422
172,2010-06-22,00:00:00.00,1.45242,201.892,154.044
173,2010-06-23,00:00:00.00,2.58764,181.73,143.566
174,2010-06-24,00:00:00.00,4.77614,186.412,116.382
175,2010-06-25,00:00:00.00,4.15066,198.619,99.3921
176,2010-06-26,00:00:00.00,0.0046432,178.3,88.3486
177,2010-06-27,00:00:00.00,0.120671,137.923,83.2515
178,2010-06-28,00:00:00.00,17.886,206.863,73.907
179,2010-06-29,00:00:00.00,5.4141,294.741,143.566
180,2010-06-30,00:00:00.00,0.0341016,267.145,190.856
181,2010-07-01,00:00:00.00,0.000390109,213.481,270.426
182,2010-07-02,00:00:00.00,0.00476593,168.415,197.652
183,2010-07-03,00:00:00.00,0.00232079,131.065,130.541
184,2010-07-04,00:00:00.00,0.0035679,100.585,78.7208
185,2010-07-05,00:00:00.00,0.0715116,76.5335,65.4119
186,2010-07-06,00:00:00.00,0.0202916,57.6452,53.802
187,2010-07-07,00:00:00.00,0.000963915,42.7255,43.6079
188,2010-07-08,00:00:00.00,0.0248752,31.5056,33.4139
189,2010-07-09,00:00:00.00,9.41812,60.5328,35.3961
190,2010-07-10,00:00:00.00,4.53998,100.189,41.6258
191,2010-07-11,00:00:00.00,0.0700476,94.2278,39.0772
192,2010-07-12,00:00:00.00,0.475939,74.2436,47.006
193,2010-07-13,00:00:00.00,1.22316,62.095,42.7584
194,2010-07-14,00:00:00.00,0.254395,51.7532,44.7406
195,2010-07-15,00:00:00.00,0.0463503,39.7578,28.8832
196,2010-07-16,00:00:00.00,0.125303,30.0089,28.2036
197,2010-07-17,00:00:00.00,0.193058,22.939,25.2586
198,2010-07-18,00:00:00.00,0.161504,17.6581,25.5984
199,2010-07-19,00:00:00.00,4.51049,23.5038,22.342
200,2010-07-20,00:00:00.00,0.058334,27.674,17.4715
201,2010-07-21,00:00:00.00,0.0997655,20.7174,14.6398
202,2010-07-22,00:00:00.00,0.076677,15.5024,22.6535
203,2010-07-23,00:00:00.00,0.775001,12.7127,22.9933
204,2010-07-24,00:00:00.00,4.36177,17.1171,24.9755
205,2010-07-25,00:00:00.00,13.2793,37.9296,36.5287
206,2010-07-26,00:00:00.00,11.5997,65.1174,28.3168
207,2010-07-27,00:00:00.00,0.188499,71.4109,24.5224
208,2010-07-28,00:00:00.00,0.000695243,60.5267,33.9802
209,2010-07-29,00:00:00.00,4.51208,56.487,48.9881
210,2010-07-30,00:00:00.00,1.03997,54.1538,41.9089
211,2010-07-31,00:00:00.00,0.0148701,44.7916,38.5109
212,2010-08-01,00:00:00.00,2.95965,39.9096,42.4753
213,2010-08-02,00:00:00.00,0.171509,35.9553,37.0951
214,2010-08-03,00:00:00.00,0.111691,28.02,28.0337
215,2010-08-04,00:00:00.00,6.18598,30.3417,31.7149
216,2010-08-05,00:00:00.00,8.68458,44.5397,27.8355
217,2010-08-06,00:00:00.00,4.34377,54.0076,23.6162
218,2010-08-07,00:00:00.00,0.00795018,50.0849,30.5822
219,2010-08-08,00:00:00.00,0.00189383,40.2953,59.1822
220,2010-08-09,00:00:00.00,0.00136165,31.6248,71.0753
221,2010-08-10,00:00:00.00,0.7133,25.226,47.006
222,2010-08-11,00:00:00.00,0.0736505,20.0326,29.1664
223,2010-08-12,00:00:00.00,14.7315,33.4155,22.6535
224,2010-08-13,00:00:00.00,0.691131,46.0629,24.6073
225,2010-08-14,00:00:00.00,0.0334343,38.2311,23.3897
226,2010-08-15,00:00:00.00,2.20707,33.0183,22.1155
227,2010-08-16,00:00:00.00,0.646603,29.218,18.8024
228,2010-08-17,00:00:00.00,0.0436335,23.2605,21.6907
229,2010-08-18,00:00:00.00,0.0101548,17.7035,16.1406
230,2010-08-19,00:00:00.00,0.0883005,13.3855,14.838
231,2010-08-20,00:00:00.00,0.00903136,10.0012,16.6786
232,2010-08-21,00:00:00.00,0.00301578,7.29897,13.139
233,2010-08-22,00:00:00.00,11.8372,15.2273,13.2523
234,2010-08-23,00:00:00.00,0.13648,22.007,15.2345
235,2010-08-24,00:00:00.00,0.0379581,17.5375,15.3477
236,2010-08-25,00:00:00.00,0.0700538,13.6454,12.6576
237,2010-08-26,00:00:00.00,0.0248417,10.4156,13.2806
238,2010-08-27,00:00:00.00,0.00541924,7.76148,11.9214
239,2010-08-28,00:00:00.00,2.4386e-308,5.70162,15.0646
240,2010-08-29,00:00:00.00,0.00117469,4.14006,11.525
241,2010-08-30,00:00:00.00,0.0336739,2.95387,12.1196
242,2010-08-31,00:00:00.00,0.0302385,2.0675,11.8364
243,2010-09-01,00:00:00.00,0.0067774,1.39607,9.20298
244,2010-09-02,00:00:00.00,0.943521,1.18579,6.79604
245,2010-09-03,00:00:00.00,6.07986,2.47148,7.87208
246,2010-09-04,00:00:00.00,1.81548,3.6194,9.51446
247,2010-09-05,00:00:00.00,0.418189,3.27285,10.8454
248,2010-09-06,00:00:00.00,0.0405833,2.67918,11.525
249,2010-09-07,00:00:00.00,0.12387,2.10786,9.88258
250,2010-09-08,00:00:00.00,0.0255401,1.59364,11.1852
251,2010-09-09,00:00:00.00,0.000953225,1.14753,9.08971
252,2010-09-10,00:00:00.00,0.000185008,0.824279,5.0404
253,2010-09-11,00:00:00.00,0.000675233,0.605507,2.51737
254,2010-09-12,00:00:00.00,5.99343,1.20714,2.44658
255,2010-09-13,00:00:00.00,0.247356,1.85095,6.25802
256,2010-09-14,00:00:00.00,0.059819,1.65684,6.20139
257,2010-09-15,00:00:00.00,0.00843134,1.34711,5.01208
258,2010-09-16,00:00:00.00,0.126325,1.0625,3.68119
259,2010-09-17,00:00:00.00,7.39178,1.83967,5.66337
260,2010-09-18,00:00:00.00,0.297926,2.73036,6.76773
261,2010-09-19,00:00:00.00,0.180018,2.59957,4.19089
262,2010-09-20,00:00:00.00,0.122728,2.25644,4.44574
263,2010-09-21,00:00:00.00,0.00165125,1.82216,3.68119
264,2010-09-22,00:00:00.00,0.179732,1.45144,8.72159
265,2010-09-23,00:00:00.00,1.9509,1.44499,8.89149
266,2010-09-24,00:00:00.00,0.171033,1.43539,6.96594
267,2010-09-25,00:00:00.00,0.0133464,1.11984,7.78713
268,2010-09-26,00:00:00.00,0.0074752,0.841599,6.03149
269,2010-09-27,00:00:00.00,0.0126309,0.638713,2.32764
270,2010-09-28,00:00:00.00,5.34396,1.1798,1.5461
271,2010-09-29,00:00:00.00,9.40943,3.15227,3.34139
272,2010-09-30,00:00:00.00,0.156124,4.83884,4.38911
273,2010-10-01,00:00:00.00,0.00145315,4.98862,3.96436
274,2010-10-02,00:00:00.00,0.06476,4.43689,8.86317
275,2010-10-03,00:00:00.00,5.01044,5.1104,7.70218
276,2010-10-04,00:00:00.00,0.703112,6.01128,6.85268
277,2010-10-05,00:00:00.00,0.0215251,5.44964,7.27743
278,2010-10-06,00:00:00.00,0.00631006,4.56811,7.2208
279,2010-10-07,00:00:00.00,0.000332621,3.67249,8.35347
280,2010-10-08,00:00:00.00,2.48677e-308,2.84765,7.16416
281,2010-10-09,00:00:00.00,4.10424e-308,2.14316,4.13426
282,2010-10-10,00:00:00.00,2.05212e-308,1.57663,2.86
283,2010-10-11,00:00:00.00,6.6762e-308,1.14201,1.95953
284,2010-10-12,00:00:00.00,0.0205924,0.82475,3.45466
285,2010-10-13,00:00:00.00,0.00198932,0.596402,2.76656
286,2010-10-14,00:00:00.00,7.08473,1.75819,2.83168
287,2010-10-15,00:00:00.00,1.22018,3.1203,9.28793
288,2010-10-16,00:00:00.00,1.84131,3.45543,9.59941
289,2010-10-17,00:00:00.00,1.68691e-308,3.44244,7.67387
290,2010-10-18,00:00:00.00,0.00012061,2.91093,5.63505
291,2010-10-19,00:00:00.00,0.243011,2.41619,4.78555
292,2010-10-20,00:00:00.00,0.0523859,1.99196,4.78555
293,2010-10-21,00:00:00.00,0.0131025,1.58056,5.60674
294,2010-10-22,00:00:00.00,0.216442,1.27526,5.18198
295,2010-10-23,00:00:00.00,0.0122094,1.03405,4.27584
296,2010-10-24,00:00:00.00,0.0395502,0.80696,3.53961
297,2010-10-25,00:00:00.00,1.5853,0.962682,5.63505
298,2010-10-26,00:00:00.00,0.27995,1.12963,7.02258
299,2010-10-27,00:00:00.00,8.41629,2.5772,6.0598
300,2010-10-28,00:00:00.00,0.0162294,4.01652,8.09862
301,2010-10-29,00:00:00.00,0.121554,3.72235,10.3923
302,2010-10-30,00:00:00.00,0.0470119,3.27252,5.66337
303,2010-10-31,00:00:00.00,0.00187091,2.756,3.65287
304,2010-11-01,00:00:00.00,0.000202492,2.23843,4.44574
305,2010-11-02,00:00:00.00,9.03427e-308,1.78281,4.36079
306,2010-11-03,00:00:00.00,0.000106674,1.40881,5.3802
307,2010-11-04,00:00:00.00,0.245146,1.17589,6.11644
308,2010-11-05,00:00:00.00,0.424563,1.10727,5.86159
309,2010-11-06,00:00:00.00,0.215276,1.02725,6.0598
310,2010-11-07,00:00:00.00,0.0311426,0.864071,4.95545
311,2010-11-08,00:00:00.00,0.000651953,0.700049,5.52178
312,2010-11-09,00:00:00.00,1.841e-308,0.555356,5.0404
313,2010-11-10,00:00:00.00,4.83418e-308,0.432543,5.2103
314,2010-11-11,00:00:00.00,3.98282e-308,0.335312,5.40852
315,2010-11-12,00:00:00.00,0.00220894,0.262366,6.51287
316,2010-11-13,00:00:00.00,0.00789382,0.20972,6.31466
317,2010-11-14,00:00:00.00,0.687669,0.297934,5.52178
318,2010-11-15,00:00:00.00,0.529105,0.457359,8.52337
319,2010-11-16,00:00:00.00,0.0444741,0.464017,4.72891
320,2010-11-17,00:00:00.00,16.4245,3.19551,5.80495
321,2010-11-18,00:00:00.00,0.457558,6.80693,13.7337
322,2010-11-19,00:00:00.00,0.181962,7.73585,8.38179
323,2010-11-20,00:00:00.00,0.0102304,7.55044,9.03307
324,2010-11-21,00:00:00.00,0.00401805,6.81897,13.3372
325,2010-11-22,00:00:00.00,0.1075,5.91539,15.4893
326,2010-11-23,00:00:00.00,6.55736,8.23532,12.4311
327,2010-11-24,00:00:00.00,11.8774,16.8249,17.9812
328,2010-11-25,00:00:00.00,2.406,23.1083,5.94654
329,2010-11-26,00:00:00.00,37.7427,53.5257,17.8396
330,2010-11-27,00:00:00.00,0.0692238,95.7414,49.8377
331,2010-11-28,00:00:00.00,0.0609587,111.908,138.753
332,2010-11-29,00:00:00.00,0.000411928,114.076,176.98
333,2010-11-30,00:00:00.00,0.530378,108.482,141.867
334,2010-12-01,00:00:00.00,19.5317,153.691,90.6139
335,2010-12-02,00:00:00.00,0.686174,196.873,71.0753
336,2010-12-03,00:00:00.00,0.0359521,181.335,103.923
337,2010-12-04,00:00:00.00,0.0770182,160.202,107.321
338,2010-12-05,00:00:00.00,0.718216,137.435,74.1901
339,2010-12-06,00:00:00.00,0.864826,115.259,60.8812
340,2010-12-07,00:00:00.00,1.36273,94.7938,48.9881
341,2010-12-08,00:00:00.00,0.678566,77.0724,39.6436
342,2010-12-09,00:00:00.00,0.867943,62.1564,39.0772
343,2010-12-10,00:00:00.00,0.200426,49.8345,33.4139
344,2010-12-11,00:00:00.00,2.08147,39.7557,23.3614
345,2010-12-12,00:00:00.00,5.32969,43.9182,21.3226
346,2010-12-13,00:00:00.00,17.24,94.95,26.5046
347,2010-12-14,00:00:00.00,0.287195,124.841,34.2634
348,2010-12-15,00:00:00.00,0.373674,101.895,24.664
349,2010-12-16,00:00:00.00,0.170883,82.5632,33.697
350,2010-12-17,00:00:00.00,0.187166,66.4219,39.9268
351,2010-12-18,00:00:00.00,0.427962,53.1277,31.7149
352,2010-12-19,00:00:00.00,0.0802247,42.283,20.8412
