time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,1.92333,1.70798e-05,7.41901
2,2010-01-03,00:00:00.00,1.40922,2.97695e-05,5.69169
3,2010-01-04,00:00:00.00,7.60552,2.38215e-05,5.3802
4,2010-01-05,00:00:00.00,1.89596,2.08799e-05,5.83327
5,2010-01-06,00:00:00.00,2.98156,1.81312e-05,5.91822
6,2010-01-07,00:00:00.00,1.21544,1.54163e-05,5.72
7,2010-01-08,00:00:00.00,1.36006,1.27471e-05,5.94654
8,2010-01-09,00:00:00.00,4.99055,1.02095e-05,5.69169
9,2010-01-10,00:00:00.00,0.473128,8.16729e-06,5.06872
10,2010-01-11,00:00:00.00,0.228686,6.86704e-06,4.41743
11,2010-01-12,00:00:00.00,1.95546,5.81839e-06,5.06872
12,2010-01-13,00:00:00.00,0.857601,4.78408e-06,4.92713
13,2010-01-14,00:00:00.00,0.198555,3.94228e-06,4.61565
14,2010-01-15,00:00:00.00,0.00329576,3.12287e-06,4.5307
15,2010-01-16,00:00:00.00,0.551818,2.29565e-06,5.29525
16,2010-01-17,00:00:00.00,0.0110586,0.0264735,7.81545
17,2010-01-18,00:00:00.00,0.285994,0.0440963,8.26852
18,2010-01-19,00:00:00.00,0.303738,0.330379,10.902
19,2010-01-20,00:00:00.00,2.11471,0.527871,10.7321
20,2010-01-21,00:00:00.00,1.10116,0.251334,8.58
21,2010-01-22,00:00:00.00,0.000190106,0.0706813,6.37129
22,2010-01-23,00:00:00.00,0.00229951,0.067119,5.91822
23,2010-01-24,00:00:00.00,0.0292212,0.0633641,4.95545
24,2010-01-25,00:00:00.00,12.3034,1.40999,8.49505
25,2010-01-26,00:00:00.00,26.913,15.143,116.099
26,2010-01-27,00:00:00.00,3.37805,14.7017,30.299
27,2010-01-28,00:00:00.00,2.73472,1.59502,11.3551
28,2010-01-29,00:00:00.00,12.2472,1.30024,8.52337
29,2010-01-30,00:00:00.00,0.304249,1.27419,4.89881
30,2010-01-31,00:00:00.00,0.141665,1.25217,6.20139
31,2010-02-01,00:00:00.00,3.24496,1.23419,4.5307
32,2010-02-02,00:00:00.00,0.802962,1.21591,5.83327
33,2010-02-03,00:00:00.00,0.509582,1.19428,5.32357
34,2010-02-04,00:00:00.00,1.31166,1.17071,4.98377
35,2010-02-05,00:00:00.00,0.0407942,1.14606,4.8705
36,2010-02-06,00:00:00.00,0.00959965,1.12163,4.13426
37,2010-02-07,00:00:00.00,0.190951,1.09744,3.90772
38,2010-02-08,00:00:00.00,0.2343,1.07523,3.11485
39,2010-02-09,00:00:00.00,0.295971,1.05623,3.0299
40,2010-02-10,00:00:00.00,0.416199,1.03712,3.25644
41,2010-02-11,00:00:00.00,6.40024,1.01638,3.08654
42,2010-02-12,00:00:00.00,0.607078,0.993489,3.39802
43,2010-02-13,00:00:00.00,0.248359,0.971431,3.31307
44,2010-02-14,00:00:00.00,2.42718,0.951425,2.83168
45,2010-02-15,00:00:00.00,12.3437,0.93195,3.05822
46,2010-02-16,00:00:00.00,6.17224,0.912106,3.48297
47,2010-02-17,00:00:00.00,0.706783,0.890668,3.51129
48,2010-02-18,00:00:00.00,8.35792,0.869637,3.48297
49,2010-02-19,00:00:00.00,3.38549,0.849275,3.53961
50,2010-02-20,00:00:00.00,0.628561,0.828006,3.59624
51,2010-02-21,00:00:00.00,0.121005,0.806343,3.51129
52,2010-02-22,00:00:00.00,0.00726982,0.785448,3.59624
53,2010-02-23,00:00:00.00,1.09241,0.765151,3.51129
54,2010-02-24,00:00:00.00,0.163083,0.807067,4.16258
55,2010-02-25,00:00:00.00,0.156972,1.60566,3.93604
56,2010-02-26,00:00:00.00,6.13148,1.53954,3.59624
57,2010-02-27,00:00:00.00,16.844,0.717503,4.27584
58,2010-02-28,00:00:00.00,7.89698,0.697285,4.72891
59,2010-03-01,00:00:00.00,1.75467,0.676109,4.81386
60,2010-03-02,00:00:00.00,0.851626,0.654815,4.58733
61,2010-03-03,00:00:00.00,0.246869,0.633362,3.93604
62,2010-03-04,00:00:00.00,0.0401246,0.613297,3.79446
63,2010-03-05,00:00:00.00,0.000957358,0.593643,4.38911
64,2010-03-06,00:00:00.00,0.00913958,0.574098,4.16258
65,2010-03-07,00:00:00.00,0.0124886,0.555555,3.76614
66,2010-03-08,00:00:00.00,0.00181561,0.537417,4.16258
67,2010-03-09,00:00:00.00,0,0.919498,5.94654
68,2010-03-10,00:00:00.00,0,2.30737,9.82595
69,2010-03-11,00:00:00.00,0.0426383,7.56418,16.3388
70,2010-03-12,00:00:00.00,0.101268,22.4943,35.9624
71,2010-03-13,00:00:00.00,2.77389,57.3783,84.9505
72,2010-03-14,00:00:00.00,6.15537,52.1784,92.8793
73,2010-03-15,00:00:00.00,3.05438,18.1514,47.5723
74,2010-03-16,00:00:00.00,0.819887,12.51,26.1648
75,2010-03-17,00:00:00.00,0.0204379,9.90679,19.5953
76,2010-03-18,00:00:00.00,4.5687e-308,8.07146,16.5087
77,2010-03-19,00:00:00.00,0.000239054,7.34484,14.5832
78,2010-03-20,00:00:00.00,0.000118385,6.35095,13.224
79,2010-03-21,00:00:00.00,1.768e-308,5.3324,11.4683
80,2010-03-22,00:00:00.00,0.165638,4.60181,8.04198
81,2010-03-23,00:00:00.00,9.15117,11.3013,14.9796
