time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.771082,0,20.7846
2,2010-01-03,00:00:00.00,2.06913,0,16.0557
3,2010-01-04,00:00:00.00,4.0375,0,14.3283
4,2010-01-05,00:00:00.00,3.28672,0,14.1867
5,2010-01-06,00:00:00.00,4.14231,0,17.4715
6,2010-01-07,00:00:00.00,2.33622,7.15952e-07,17.4715
7,2010-01-08,00:00:00.00,1.82674,1.02555e-05,16.622
8,2010-01-09,00:00:00.00,2.75248,1.88766e-05,16.4521
9,2010-01-10,00:00:00.00,0.411373,1.65333e-05,16.622
10,2010-01-11,00:00:00.00,0.202635,1.24061e-05,16.2822
11,2010-01-12,00:00:00.00,1.42581,8.84274e-06,25.9099
12,2010-01-13,00:00:00.00,0.604888,6.16443e-06,21.0677
13,2010-01-14,00:00:00.00,0.0887568,4.21861e-06,17.9812
14,2010-01-15,00:00:00.00,0.0141756,2.9307e-06,17.1034
15,2010-01-16,00:00:00.00,0.11008,0.000281536,21.8889
16,2010-01-17,00:00:00.00,0.0344756,0.0745878,28.2036
17,2010-01-18,00:00:00.00,0.300653,0.33358,34.2634
18,2010-01-19,00:00:00.00,0.0283781,1.09174,32.8475
19,2010-01-20,00:00:00.00,0.224977,1.60518,29.4495
20,2010-01-21,00:00:00.00,0.176462,1.34414,27.7788
21,2010-01-22,00:00:00.00,0.0017276,0.990377,23.8994
22,2010-01-23,00:00:00.00,1.55862,0.879593,21.8323
23,2010-01-24,00:00:00.00,0.0132873,0.855694,25.8816
24,2010-01-25,00:00:00.00,14.295,2.93893,42.4753
25,2010-01-26,00:00:00.00,16.1894,7.55967,147.814
26,2010-01-27,00:00:00.00,5.09775,9.76292,240.127
27,2010-01-28,00:00:00.00,1.34,8.48126,133.939
28,2010-01-29,00:00:00.00,2.15213,6.51808,88.3486
29,2010-01-30,00:00:00.00,0.246795,4.8278,66.8278
30,2010-01-31,00:00:00.00,0.0963642,3.56286,43.0416
31,2010-02-01,00:00:00.00,0.117839,2.67861,19.5103
32,2010-02-02,00:00:00.00,0.0823507,2.07805,16.8202
33,2010-02-03,00:00:00.00,0.281736,1.67676,16.4804
34,2010-02-04,00:00:00.00,1.41338,1.50683,15.8574
35,2010-02-05,00:00:00.00,0.0510251,1.39474,12.0063
36,2010-02-06,00:00:00.00,0.875438,1.32725,11.7232
37,2010-02-07,00:00:00.00,1.18955,1.27674,11.4683
38,2010-02-08,00:00:00.00,0.228454,1.13606,11.2418
39,2010-02-09,00:00:00.00,0.00957415,1.04415,10.5339
40,2010-02-10,00:00:00.00,5.91159,1.0222,10.817
41,2010-02-11,00:00:00.00,10.6518,1.00265,11.0436
42,2010-02-12,00:00:00.00,2.48713,0.944514,12.1196
43,2010-02-13,00:00:00.00,0.398325,0.903095,13.2523
44,2010-02-14,00:00:00.00,0.892183,0.872442,13.8469
45,2010-02-15,00:00:00.00,0.911668,0.848157,13.8753
46,2010-02-16,00:00:00.00,1.4624,0.827135,13.8753
47,2010-02-17,00:00:00.00,4.59589,0.80845,13.7337
48,2010-02-18,00:00:00.00,0.804677,0.814063,13.8753
49,2010-02-19,00:00:00.00,0.441293,0.843912,15.0646
50,2010-02-20,00:00:00.00,0.08078,0.837523,15.3477
51,2010-02-21,00:00:00.00,0.000859044,0.795763,18.5475
52,2010-02-22,00:00:00.00,0.0174956,0.76116,20.8129
53,2010-02-23,00:00:00.00,7.05971,2.88492,20.4448
54,2010-02-24,00:00:00.00,0.506998,6.09816,30.0159
55,2010-02-25,00:00:00.00,1.18688,6.3349,41.6258
56,2010-02-26,00:00:00.00,2.57639,4.75859,54.6515
57,2010-02-27,00:00:00.00,8.14574,3.5179,50.404
58,2010-02-28,00:00:00.00,5.86235,3.48764,46.7228
59,2010-03-01,00:00:00.00,2.58818,3.9452,44.1743
60,2010-03-02,00:00:00.00,0.331832,3.75169,41.9089
61,2010-03-03,00:00:00.00,0.0788518,3.16552,37.3782
62,2010-03-04,00:00:00.00,0.0831694,2.47731,36.2456
63,2010-03-05,00:00:00.00,0.0173282,2.00755,34.5466
64,2010-03-06,00:00:00.00,0.00233638,1.69462,33.1307
65,2010-03-07,00:00:00.00,0.00463231,1.48792,31.1485
66,2010-03-08,00:00:00.00,0.00111182,1.34939,30.5822
67,2010-03-09,00:00:00.00,0,2.30742,31.7149
68,2010-03-10,00:00:00.00,0.0118253,5.83661,46.1565
69,2010-03-11,00:00:00.00,0.230796,13.8355,86.3664
70,2010-03-12,00:00:00.00,0.0638591,25.2698,173.016
71,2010-03-13,00:00:00.00,1.51629,28.3379,271.842
72,2010-03-14,00:00:00.00,12.2953,34.684,246.923
73,2010-03-15,00:00:00.00,4.32361,42.0374,220.022
74,2010-03-16,00:00:00.00,0.297596,35.2646,159.141
75,2010-03-17,00:00:00.00,0.00199445,25.7882,106.188
76,2010-03-18,00:00:00.00,0,18.032,80.703
77,2010-03-19,00:00:00.00,1.1453e-308,12.7359,60.0317
78,2010-03-20,00:00:00.00,0.000128465,9.23842,35.9624
79,2010-03-21,00:00:00.00,0.123008,7.13399,21.5774
80,2010-03-22,00:00:00.00,0.200532,6.00542,15.999
81,2010-03-23,00:00:00.00,16.0018,21.4569,23.4463
82,2010-03-24,00:00:00.00,4.50486,38.5493,50.6872
83,2010-03-25,00:00:00.00,0.000208057,33.9095,53.5188
84,2010-03-26,00:00:00.00,17.4424,47.7119,41.0594
85,2010-03-27,00:00:00.00,0.0113861,58.2845,44.4574
86,2010-03-28,00:00:00.00,0.000402177,41.7591,42.4753
87,2010-03-29,00:00:00.00,6.8029,40.308,31.4317
88,2010-03-30,00:00:00.00,1.29188,41.2167,37.0951
89,2010-03-31,00:00:00.00,0.0026342,30.4719,38.5109
90,2010-04-01,00:00:00.00,0.00583851,21.0248,30.5822
91,2010-04-02,00:00:00.00,2.8229e-308,14.768,23.3048
92,2010-04-03,00:00:00.00,1.4115e-308,10.6495,17.4149
93,2010-04-04,00:00:00.00,0.0004215,7.9858,14.2151
94,2010-04-05,00:00:00.00,7.50354e-308,6.28322,12.2612
95,2010-04-06,00:00:00.00,0.0550738,5.28389,11.2701
96,2010-04-07,00:00:00.00,0.102517,4.77351,9.20298
97,2010-04-08,00:00:00.00,0.0756021,4.42585,8.09862
98,2010-04-09,00:00:00.00,5.84314,11.179,11.4683
99,2010-04-10,00:00:00.00,0.47305,15.8559,9.20298
100,2010-04-11,00:00:00.00,0,11.7536,9.79763
101,2010-04-12,00:00:00.00,0.00664052,8.63517,9.17466
102,2010-04-13,00:00:00.00,0.000129305,6.53535,7.3907
103,2010-04-14,00:00:00.00,1.28808,6.59644,6.17307
104,2010-04-15,00:00:00.00,0.000240686,6.61967,5.26693
105,2010-04-16,00:00:00.00,0.0174394,5.202,4.75723
106,2010-04-17,00:00:00.00,2.80154,7.01689,4.72891
107,2010-04-18,00:00:00.00,0.370499,8.45266,5.40852
108,2010-04-19,00:00:00.00,0.318088,6.91672,5.0404
109,2010-04-20,00:00:00.00,0,5.61391,4.7006
110,2010-04-21,00:00:00.00,0,4.46537,4.55901
111,2010-04-22,00:00:00.00,3.07704e-308,3.70949,4.21921
112,2010-04-23,00:00:00.00,0.00249356,3.20498,3.85109
113,2010-04-24,00:00:00.00,1.253e-308,2.86628,3.48297
114,2010-04-25,00:00:00.00,2.55153,4.53084,3.39802
115,2010-04-26,00:00:00.00,22.8315,22.0505,7.19248
116,2010-04-27,00:00:00.00,10.5283,41.8339,49.8377
117,2010-04-28,00:00:00.00,0.0376258,40.3812,92.3129
118,2010-04-29,00:00:00.00,0.00470458,29.9447,59.4654
119,2010-04-30,00:00:00.00,0.00723206,21.291,31.1485
120,2010-05-01,00:00:00.00,0.000604922,14.9079,19.1422
121,2010-05-02,00:00:00.00,0.022625,10.4995,13.3372
122,2010-05-03,00:00:00.00,0.90783,8.47204,9.00476
123,2010-05-04,00:00:00.00,1.65886,8.68962,8.12694
124,2010-05-05,00:00:00.00,0.509863,8.38176,7.67387
125,2010-05-06,00:00:00.00,6.98669,12.6857,6.42792
126,2010-05-07,00:00:00.00,4.24579,18.7454,8.69327
127,2010-05-08,00:00:00.00,4.2813,20.5189,7.61723
128,2010-05-09,00:00:00.00,8.03397,25.3263,19.0289
129,2010-05-10,00:00:00.00,0.284872,25.3542,19.2838
130,2010-05-11,00:00:00.00,0.000881793,18.2279,21.9456
131,2010-05-12,00:00:00.00,23.4691,35.8071,29.4495
132,2010-05-13,00:00:00.00,0.542315,50.1552,87.2159
133,2010-05-14,00:00:00.00,3.53816,41.5827,72.7743
134,2010-05-15,00:00:00.00,8.47068,43.8974,80.9862
135,2010-05-16,00:00:00.00,0,41.0049,88.6317
136,2010-05-17,00:00:00.00,0,28.3342,60.598
137,2010-05-18,00:00:00.00,3.29747,23.7722,37.0951
138,2010-05-19,00:00:00.00,12.4655,36.7962,38.2277
139,2010-05-20,00:00:00.00,0.070966,41.7164,40.2099
140,2010-05-21,00:00:00.00,0.00105161,28.8946,37.0951
141,2010-05-22,00:00:00.00,0.0501245,19.8034,32.8475
142,2010-05-23,00:00:00.00,9.72878,26.1994,31.4317
143,2010-05-24,00:00:00.00,0.0715663,30.5944,25.2869
144,2010-05-25,00:00:00.00,0.000120439,20.9606,18.7741
145,2010-05-26,00:00:00.00,4.92365e-308,14.3827,21.4075
146,2010-05-27,00:00:00.00,0.00924876,10.1379,17.9529
147,2010-05-28,00:00:00.00,0,7.43741,12.0347
148,2010-05-29,00:00:00.00,0,5.71448,8.18357
149,2010-05-30,00:00:00.00,0.00447082,4.62714,5.91822
150,2010-05-31,00:00:00.00,1.443e-308,3.92276,4.58733
151,2010-06-01,00:00:00.00,26.4589,25.7119,4.36079
152,2010-06-02,00:00:00.00,4.48858,45.8057,15.0362
153,2010-06-03,00:00:00.00,1.2166,38.8167,30.8654
154,2010-06-04,00:00:00.00,0.254967,28.8469,30.8654
155,2010-06-05,00:00:00.00,0.128338,20.2513,25.117
156,2010-06-06,00:00:00.00,2.87028,16.973,16.2539
157,2010-06-07,00:00:00.00,21.498,35.971,68.8099
158,2010-06-08,00:00:00.00,0.551655,47.9173,95.7109
159,2010-06-09,00:00:00.00,0.029106,35.0835,73.0575
