time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.982669,0,25.202
2,2010-01-03,00:00:00.00,0.826984,0,22.7101
3,2010-01-04,00:00:00.00,2.15262,0,18.859
4,2010-01-05,00:00:00.00,2.78283,0,18.9723
5,2010-01-06,00:00:00.00,2.20265,0,20.3881
6,2010-01-07,00:00:00.00,2.02592,0,19.7085
7,2010-01-08,00:00:00.00,3.51503,0,18.6891
8,2010-01-09,00:00:00.00,4.41962,0,19.1422
9,2010-01-10,00:00:00.00,0.408345,0,18.859
10,2010-01-11,00:00:00.00,0.353432,0,17.3582
11,2010-01-12,00:00:00.00,2.25257,0,17.9246
12,2010-01-13,00:00:00.00,0.914011,0,18.4343
13,2010-01-14,00:00:00.00,0.0534836,0,17.7547
14,2010-01-15,00:00:00.00,0.00763423,0,18.944
15,2010-01-16,00:00:00.00,0.152363,0,22.2004
16,2010-01-17,00:00:00.00,0.0406648,0.110249,26.5612
17,2010-01-18,00:00:00.00,0.562713,0.675874,35.6792
18,2010-01-19,00:00:00.00,0.0779511,1.83248,36.2456
19,2010-01-20,00:00:00.00,0.204268,2.19495,31.998
20,2010-01-21,00:00:00.00,0.103812,1.58363,30.299
21,2010-01-22,00:00:00.00,0.103849,1.13371,26.9576
22,2010-01-23,00:00:00.00,1.85526,1.03416,25.7683
23,2010-01-24,00:00:00.00,0.0574732,1.07037,27.7222
24,2010-01-25,00:00:00.00,14.977,4.42027,73.6238
25,2010-01-26,00:00:00.00,8.82337,9.39541,125.727
26,2010-01-27,00:00:00.00,7.1856,9.76982,76.7387
27,2010-01-28,00:00:00.00,1.56053,7.29967,52.103
28,2010-01-29,00:00:00.00,1.93908,5.15022,43.6079
29,2010-01-30,00:00:00.00,0.155237,3.69458,38.5109
30,2010-01-31,00:00:00.00,0.021646,2.78403,31.998
31,2010-02-01,00:00:00.00,0.0327386,2.23378,27.6372
32,2010-02-02,00:00:00.00,0.0829385,1.90168,24.8905
33,2010-02-03,00:00:00.00,0.225259,1.69871,21.3792
34,2010-02-04,00:00:00.00,1.50842,1.70934,20.0483
35,2010-02-05,00:00:00.00,0.0354946,1.70701,18.7741
36,2010-02-06,00:00:00.00,2.44346,1.92527,20.0766
37,2010-02-07,00:00:00.00,2.86961,2.05023,19.7085
38,2010-02-08,00:00:00.00,0.269353,1.75615,19.5103
39,2010-02-09,00:00:00.00,0.0215496,1.57962,18.3776
40,2010-02-10,00:00:00.00,9.75358,1.7435,17.5564
41,2010-02-11,00:00:00.00,8.00764,1.83459,19.5386
42,2010-02-12,00:00:00.00,1.84044,1.6111,18.406
43,2010-02-13,00:00:00.00,0.909889,1.47382,18.4343
44,2010-02-14,00:00:00.00,1.84594,1.3859,18.6891
45,2010-02-15,00:00:00.00,0.916894,1.32666,18.406
46,2010-02-16,00:00:00.00,2.50289,1.28332,17.2733
47,2010-02-17,00:00:00.00,5.05769,1.24933,19.1139
48,2010-02-18,00:00:00.00,1.26667,1.22094,18.8307
49,2010-02-19,00:00:00.00,0.360088,1.19448,20.02
50,2010-02-20,00:00:00.00,0.0440491,1.1682,21.6624
51,2010-02-21,00:00:00.00,0.0016888,1.14303,22.9366
52,2010-02-22,00:00:00.00,0.0696473,1.11945,23.7012
53,2010-02-23,00:00:00.00,6.60395,3.57241,35.3961
54,2010-02-24,00:00:00.00,0.338456,7.03628,56.9169
55,2010-02-25,00:00:00.00,1.90353,7.03819,41.9089
56,2010-02-26,00:00:00.00,2.0915,5.2045,31.4317
57,2010-02-27,00:00:00.00,7.99595,3.85753,34.8297
58,2010-02-28,00:00:00.00,3.74838,3.50705,33.4139
59,2010-03-01,00:00:00.00,1.35277,3.55723,33.1307
60,2010-03-02,00:00:00.00,0.356907,3.41603,32.5644
61,2010-03-03,00:00:00.00,0.108964,3.07377,30.5822
62,2010-03-04,00:00:00.00,0.137704,2.57542,28.8832
63,2010-03-05,00:00:00.00,0.00719439,2.27229,31.1485
64,2010-03-06,00:00:00.00,0.00140457,2.08218,29.4495
65,2010-03-07,00:00:00.00,0.013546,1.95767,30.8654
66,2010-03-08,00:00:00.00,0.0015123,1.87031,32.5644
67,2010-03-09,00:00:00.00,2.1377e-308,3.49896,41.6258
68,2010-03-10,00:00:00.00,0.0116297,8.65206,58.3327
69,2010-03-11,00:00:00.00,0.396259,19.1642,92.3129
70,2010-03-12,00:00:00.00,0.0641058,29.4658,110.719
71,2010-03-13,00:00:00.00,0.477844,28.1125,92.3129
72,2010-03-14,00:00:00.00,9.51014,29.9804,82.1189
73,2010-03-15,00:00:00.00,5.60545,36.0529,130.541
74,2010-03-16,00:00:00.00,0.317763,30.8217,104.206
75,2010-03-17,00:00:00.00,0.00805237,22.2952,87.4991
76,2010-03-18,00:00:00.00,0,16.2789,76.1723
77,2010-03-19,00:00:00.00,1.94889e-308,12.5925,63.7129
78,2010-03-20,00:00:00.00,1.0769e-308,10.3524,50.1208
79,2010-03-21,00:00:00.00,0.0325526,9.01175,38.5109
80,2010-03-22,00:00:00.00,0.10937,8.29141,32.5644
81,2010-03-23,00:00:00.00,19.1404,29.133,50.404
82,2010-03-24,00:00:00.00,3.00441,45.69,117.232
83,2010-03-25,00:00:00.00,3.76464e-308,34.8498,58.3327
84,2010-03-26,00:00:00.00,14.7586,43.0849,49.5545
85,2010-03-27,00:00:00.00,0.0093645,48.4934,62.5802
86,2010-03-28,00:00:00.00,0.000642807,33.4287,48.9881
87,2010-03-29,00:00:00.00,7.68391,34.5573,45.8733
88,2010-03-30,00:00:00.00,0.687267,36.2483,60.0317
89,2010-03-31,00:00:00.00,0.0017343,26.6364,45.307
90,2010-04-01,00:00:00.00,0.000796173,19.8058,35.9624
91,2010-04-02,00:00:00.00,1.0373e-308,15.6697,30.5822
92,2010-04-03,00:00:00.00,0,13.1199,24.579
93,2010-04-04,00:00:00.00,2.91754e-308,11.5042,22.7101
94,2010-04-05,00:00:00.00,1.6861e-308,10.4478,19.3121
95,2010-04-06,00:00:00.00,0.167052,9.95555,15.7158
96,2010-04-07,00:00:00.00,0.0746374,9.65509,13.5921
97,2010-04-08,00:00:00.00,0.0170733,9.15099,12.2329
98,2010-04-09,00:00:00.00,4.23238,13.8585,18.7741
99,2010-04-10,00:00:00.00,0.309964,16.8815,19.4537
100,2010-04-11,00:00:00.00,3.28927e-308,13.469,17.8962
101,2010-04-12,00:00:00.00,0.00435354,11.0974,15.376
102,2010-04-13,00:00:00.00,0.021072,9.614,16.5654
103,2010-04-14,00:00:00.00,7.30722,17.2159,26.4196
104,2010-04-15,00:00:00.00,9.50245e-308,21.7359,16.5654
105,2010-04-16,00:00:00.00,0.00100506,15.8595,14.0168
106,2010-04-17,00:00:00.00,2.69982,15.3993,13.5355
107,2010-04-18,00:00:00.00,0.0518639,15.1207,14.923
108,2010-04-19,00:00:00.00,0.132544,11.9705,13.224
109,2010-04-20,00:00:00.00,0,10.0411,12.6576
110,2010-04-21,00:00:00.00,0,8.69136,11.525
111,2010-04-22,00:00:00.00,0.00171529,7.81961,10.6471
112,2010-04-23,00:00:00.00,0.00449842,7.22302,10.817
113,2010-04-24,00:00:00.00,0.000182825,6.79199,10.2507
114,2010-04-25,00:00:00.00,2.6687,9.22094,9.85426
115,2010-04-26,00:00:00.00,22.4707,33.6182,37.6614
116,2010-04-27,00:00:00.00,7.91871,55.4725,57.7664
117,2010-04-28,00:00:00.00,0.00165949,46.6913,36.8119
118,2010-04-29,00:00:00.00,3.07724e-308,31.9641,23.1065
119,2010-04-30,00:00:00.00,0.00144212,22.4102,23.1065
120,2010-05-01,00:00:00.00,0.000138978,16.4706,21.1244
121,2010-05-02,00:00:00.00,0.0394548,12.8615,19.9917
122,2010-05-03,00:00:00.00,0.945347,11.7586,21.3792
123,2010-05-04,00:00:00.00,1.84226,13.1283,19.1705
124,2010-05-05,00:00:00.00,0.419213,13.2061,15.376
125,2010-05-06,00:00:00.00,4.79499,16.4827,16.1123
126,2010-05-07,00:00:00.00,5.12992,23.7436,28.2036
127,2010-05-08,00:00:00.00,4.69003,28.0906,18.859
128,2010-05-09,00:00:00.00,11.442,38.3737,39.0772
129,2010-05-10,00:00:00.00,0.885434,40.7826,38.5109
130,2010-05-11,00:00:00.00,0.000485842,29.0941,27.5523
131,2010-05-12,00:00:00.00,16.2185,41.0938,36.2456
132,2010-05-13,00:00:00.00,1.11352,50.415,64.8456
133,2010-05-14,00:00:00.00,4.27067,41.6713,44.1743
134,2010-05-15,00:00:00.00,4.1197,40.2104,85.8
135,2010-05-16,00:00:00.00,0.000943236,33.4733,40.7763
136,2010-05-17,00:00:00.00,0.0024465,23.6514,30.299
137,2010-05-18,00:00:00.00,7.15056,27.6355,30.0159
138,2010-05-19,00:00:00.00,8.43852,41.8897,55.7842
139,2010-05-20,00:00:00.00,0.0341752,40.805,45.0238
140,2010-05-21,00:00:00.00,8.04489e-308,28.3624,37.6614
141,2010-05-22,00:00:00.00,0.711016,21.6547,33.4139
142,2010-05-23,00:00:00.00,8.00476,28.7997,37.6614
143,2010-05-24,00:00:00.00,0.158805,32.313,61.1644
144,2010-05-25,00:00:00.00,0.00564541,23.1512,42.1921
145,2010-05-26,00:00:00.00,0.000110337,17.3426,32.2812
146,2010-05-27,00:00:00.00,0.00944905,13.8201,26.0515
147,2010-05-28,00:00:00.00,0.000970476,11.633,23.2764
148,2010-05-29,00:00:00.00,1.23185e-308,10.2046,20.9828
149,2010-05-30,00:00:00.00,1.66844e-308,9.23757,20.7562
150,2010-05-31,00:00:00.00,7.3796e-308,8.53919,18.3776
151,2010-06-01,00:00:00.00,21.2514,33.001,36.2456
152,2010-06-02,00:00:00.00,5.82782,55.5335,80.703
153,2010-06-03,00:00:00.00,2.04211,47.222,28.6
154,2010-06-04,00:00:00.00,0.602912,35.3685,24.664
155,2010-06-05,00:00:00.00,0.324495,25.662,30.299
156,2010-06-06,00:00:00.00,4.17509,24.354,25.3436
157,2010-06-07,00:00:00.00,17.7211,46.1576,92.0297
158,2010-06-08,00:00:00.00,0.531196,55.3829,55.501
159,2010-06-09,00:00:00.00,0.04346,38.293,34.8297
160,2010-06-10,00:00:00.00,13.0807,45.0434,45.8733
161,2010-06-11,00:00:00.00,0.105329,49.4578,35.9624
162,2010-06-12,00:00:00.00,0.0595355,33.9325,28.2885
163,2010-06-13,00:00:00.00,0.96697,25.5023,26.2497
164,2010-06-14,00:00:00.00,1.0364,21.7363,25.0038
165,2010-06-15,00:00:00.00,1.65078,20.3298,26.1364
166,2010-06-16,00:00:00.00,2.4933,21.3854,27.0426
167,2010-06-17,00:00:00.00,0.0829627,19.7306,22.1438
168,2010-06-18,00:00:00.00,0.000409532,15.23,20.7279
169,2010-06-19,00:00:00.00,0.00024607,12.3814,19.0289
170,2010-06-20,00:00:00.00,0.0109036,10.6159,15.3477
171,2010-06-21,00:00:00.00,3.78137e-308,9.43518,13.1673
172,2010-06-22,00:00:00.00,0.0664973,8.67347,14.6115
173,2010-06-23,00:00:00.00,7.35984,16.6698,24.126
174,2010-06-24,00:00:00.00,6.30721,28.5666,20.1333
175,2010-06-25,00:00:00.00,3.01163,30.6298,30.0159
176,2010-06-26,00:00:00.00,0.0645383,24.6589,20.6147
177,2010-06-27,00:00:00.00,0.0446597,17.5526,16.2539
178,2010-06-28,00:00:00.00,8.50731,22.9394,25.8533
179,2010-06-29,00:00:00.00,11.9821,40.0667,60.8812
180,2010-06-30,00:00:00.00,0.0623548,41.133,39.3604
181,2010-07-01,00:00:00.00,4.71788e-308,28.0116,18.7458
182,2010-07-02,00:00:00.00,0.000404606,19.7066,15.8291
