time,date,hour,precip [mm/day],raven-weighted [m3/s],raven-weighted (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,1.29611,2.19301e-05,4.13426
2,2010-01-03,00:00:00.00,1.7293,4.48176e-05,3.31307
3,2010-01-04,00:00:00.00,6.81854,4.87685e-05,2.7977
4,2010-01-05,00:00:00.00,1.93819,5.43327e-05,3.05822
5,2010-01-06,00:00:00.00,2.92198,5.97596e-05,3.11485
6,2010-01-07,00:00:00.00,1.31246,6.5453e-05,3.00159
7,2010-01-08,00:00:00.00,0.949015,7.10512e-05,3.14317
8,2010-01-09,00:00:00.00,3.52805,7.64828e-05,2.97327
9,2010-01-10,00:00:00.00,0.359685,8.19027e-05,2.60515
10,2010-01-11,00:00:00.00,0.114748,8.75317e-05,2.21721
11,2010-01-12,00:00:00.00,1.60178,9.31221e-05,2.61365
12,2010-01-13,00:00:00.00,0.733022,9.84742e-05,2.53153
13,2010-01-14,00:00:00.00,0.0783506,0.000103744,2.34464
14,2010-01-15,00:00:00.00,0.00370704,0.00010877,2.30216
15,2010-01-16,00:00:00.00,0.383331,0.00317142,2.75806
16,2010-01-17,00:00:00.00,0.00766362,0.287194,4.24753
17,2010-01-18,00:00:00.00,0.202748,0.651614,4.50238
18,2010-01-19,00:00:00.00,0.343153,2.93632,6.08812
19,2010-01-20,00:00:00.00,1.88546,2.93787,6.00317
20,2010-01-21,00:00:00.00,1.23657,0.596751,4.7006
21,2010-01-22,00:00:00.00,0.00982391,0.440606,3.3697
22,2010-01-23,00:00:00.00,0.0122978,0.411806,3.11485
23,2010-01-24,00:00:00.00,0.0542727,0.384031,2.54852
24,2010-01-25,00:00:00.00,13.446,3.02305,5.29525
25,2010-01-26,00:00:00.00,26.1176,18.0942,97.1268
26,2010-01-27,00:00:00.00,2.76212,16.0517,18.1511
27,2010-01-28,00:00:00.00,2.27401,1.53997,5.94654
28,2010-01-29,00:00:00.00,11.2653,1.44173,4.24753
29,2010-01-30,00:00:00.00,1.04425,1.35352,3.11485
30,2010-01-31,00:00:00.00,0.110628,1.27878,2.97327
31,2010-02-01,00:00:00.00,2.43792,1.21512,2.54852
32,2010-02-02,00:00:00.00,0.435527,1.15395,2.6901
33,2010-02-03,00:00:00.00,0.385719,1.09067,2.54852
34,2010-02-04,00:00:00.00,1.34574,1.02776,2.67594
35,2010-02-05,00:00:00.00,0.0504586,0.966253,2.38711
36,2010-02-06,00:00:00.00,0.0209468,0.908543,2.18606
37,2010-02-07,00:00:00.00,0.371767,0.854581,2.06996
38,2010-02-08,00:00:00.00,0.284037,0.806138,1.71317
39,2010-02-09,00:00:00.00,0.352075,0.764395,1.72166
40,2010-02-10,00:00:00.00,0.518183,0.724654,1.70467
41,2010-02-11,00:00:00.00,4.60826,0.684898,1.71317
42,2010-02-12,00:00:00.00,0.219144,0.644383,1.70467
43,2010-02-13,00:00:00.00,0.178632,0.606848,1.65654
44,2010-02-14,00:00:00.00,2.23769,0.573651,1.59707
45,2010-02-15,00:00:00.00,8.98691,0.54259,1.6084
46,2010-02-16,00:00:00.00,4.65326,0.512421,1.65087
47,2010-02-17,00:00:00.00,0.53207,0.481787,1.69052
48,2010-02-18,00:00:00.00,7.14111,0.453058,1.6622
49,2010-02-19,00:00:00.00,2.19155,0.426445,1.69901
50,2010-02-20,00:00:00.00,0.3803,0.400199,1.7245
51,2010-02-21,00:00:00.00,0.109074,0.374817,1.68768
52,2010-02-22,00:00:00.00,0.00854379,0.351622,1.7245
53,2010-02-23,00:00:00.00,1.41806,0.330511,1.68202
54,2010-02-24,00:00:00.00,0.257512,0.544334,2.0643
55,2010-02-25,00:00:00.00,0.248857,1.51308,2.07279
56,2010-02-26,00:00:00.00,7.0043,1.30697,2.11244
57,2010-02-27,00:00:00.00,15.7957,0.346155,2.13226
58,2010-02-28,00:00:00.00,8.81173,0.324371,2.41826
59,2010-03-01,00:00:00.00,1.97076,0.302535,2.46357
60,2010-03-02,00:00:00.00,0.87744,0.539064,2.31632
61,2010-03-03,00:00:00.00,0.216477,0.692901,2.26535
62,2010-03-04,00:00:00.00,0.0422734,0.435429,2.39844
63,2010-03-05,00:00:00.00,3.07998e-308,0.276814,2.54852
64,2010-03-06,00:00:00.00,0.00185839,0.260836,2.54852
65,2010-03-07,00:00:00.00,0.00257162,0.231789,2.49188
66,2010-03-08,00:00:00.00,0.00146821,0.21862,2.54852
67,2010-03-09,00:00:00.00,0.000114293,0.512598,3.11485
68,2010-03-10,00:00:00.00,0,1.46601,5.3802
69,2010-03-11,00:00:00.00,0.00795443,8.52008,8.91981
70,2010-03-12,00:00:00.00,0.200994,41.9038,26.901
71,2010-03-13,00:00:00.00,4.51746,40.5982,70.7921
72,2010-03-14,00:00:00.00,5.72364,12.6596,64.5624
73,2010-03-15,00:00:00.00,4.44624,11.684,43.3248
74,2010-03-16,00:00:00.00,0.780204,7.1064,19.3404
75,2010-03-17,00:00:00.00,0.0264465,2.77858,11.9214
76,2010-03-18,00:00:00.00,0,1.63325,8.4101
77,2010-03-19,00:00:00.00,0,1.51449,6.85268
78,2010-03-20,00:00:00.00,0,1.44246,5.80495
79,2010-03-21,00:00:00.00,0,1.42941,4.81386
80,2010-03-22,00:00:00.00,0.122939,1.55525,3.87941
81,2010-03-23,00:00:00.00,9.65406,5.71002,8.26852
82,2010-03-24,00:00:00.00,10.9295,12.7549,21.6341
83,2010-03-25,00:00:00.00,0.471872,9.66664,18.3776
84,2010-03-26,00:00:00.00,9.07735,9.01929,6.56951
85,2010-03-27,00:00:00.00,0,9.65456,5.77664
86,2010-03-28,00:00:00.00,0,4.27883,3.96436
87,2010-03-29,00:00:00.00,4.8356,6.99232,3.85109
88,2010-03-30,00:00:00.00,1.70286,8.31652,8.60832
89,2010-03-31,00:00:00.00,2.59079e-308,5.14119,5.32357
90,2010-04-01,00:00:00.00,4.4096e-308,3.83767,3.85109
91,2010-04-02,00:00:00.00,0,3.63701,3.25644
92,2010-04-03,00:00:00.00,0,3.36584,2.82885
93,2010-04-04,00:00:00.00,0.0274619,3.05574,2.46357
94,2010-04-05,00:00:00.00,0,2.71419,2.08412
95,2010-04-06,00:00:00.00,0.0847133,2.39702,1.80095
96,2010-04-07,00:00:00.00,8.28421,4.43741,2.17473
97,2010-04-08,00:00:00.00,3.92557,5.56295,3.0299
98,2010-04-09,00:00:00.00,7.09053,5.62087,5.77664
99,2010-04-10,00:00:00.00,0.796389,4.2807,5.5501
100,2010-04-11,00:00:00.00,0.00587743,1.6781,3.22812
101,2010-04-12,00:00:00.00,0.347856,1.44591,2.37862
102,2010-04-13,00:00:00.00,0.0134298,1.16658,1.94254
103,2010-04-14,00:00:00.00,0.00246772,0.891475,1.67069
104,2010-04-15,00:00:00.00,0,0.645688,1.48947
105,2010-04-16,00:00:00.00,0.0213245,0.453353,1.37054
106,2010-04-17,00:00:00.00,7.01948,1.57084,1.58858
107,2010-04-18,00:00:00.00,0.456173,1.63084,4.44574
108,2010-04-19,00:00:00.00,0.60032,0.631557,3.0299
109,2010-04-20,00:00:00.00,0.00052943,0.557487,2.88832
110,2010-04-21,00:00:00.00,0.000264715,0.390893,1.91422
111,2010-04-22,00:00:00.00,0.00205907,0.362643,1.56592
112,2010-04-23,00:00:00.00,0.0317061,0.343891,1.38469
113,2010-04-24,00:00:00.00,0,0.330148,1.2063
114,2010-04-25,00:00:00.00,0.0865014,0.324333,1.0902
115,2010-04-26,00:00:00.00,11.6487,0.950096,1.5999
116,2010-04-27,00:00:00.00,2.67484,1.47749,5.86159
117,2010-04-28,00:00:00.00,0.123446,0.915664,4.21921
118,2010-04-29,00:00:00.00,0.00146538,0.421457,2.21438
119,2010-04-30,00:00:00.00,0.000654035,0.378898,1.58008
120,2010-05-01,00:00:00.00,0.0029291,0.354878,1.27709
121,2010-05-02,00:00:00.00,0.0243409,0.337627,1.144
122,2010-05-03,00:00:00.00,0.296528,0.340481,1.06471
123,2010-05-04,00:00:00.00,3.19132,0.475872,1.05055
124,2010-05-05,00:00:00.00,0.312183,0.477366,1.00242
125,2010-05-06,00:00:00.00,14.6585,1.21193,0.880654
126,2010-05-07,00:00:00.00,6.47101,2.74773,5.5501
127,2010-05-08,00:00:00.00,7.04399,3.96962,2.46923
128,2010-05-09,00:00:00.00,10.6374,6.19521,7.2208
129,2010-05-10,00:00:00.00,1.3331,4.74532,6.11644
130,2010-05-11,00:00:00.00,0,1.29953,3.14317
131,2010-05-12,00:00:00.00,5.61015,3.00514,1.92838
132,2010-05-13,00:00:00.00,2.92237,4.07658,4.21921
133,2010-05-14,00:00:00.00,13.3381,7.42689,3.90772
134,2010-05-15,00:00:00.00,1.05317,6.81475,29.1664
135,2010-05-16,00:00:00.00,0.0062051,1.41197,5.15367
136,2010-05-17,00:00:00.00,6.34719e-308,0.866758,3.11485
137,2010-05-18,00:00:00.00,0.0228789,0.771484,2.16058
138,2010-05-19,00:00:00.00,3.9747,1.9357,2.01333
139,2010-05-20,00:00:00.00,0.0279447,1.88387,3.45466
140,2010-05-21,00:00:00.00,0.00402003,0.589558,1.96802
141,2010-05-22,00:00:00.00,0.0281448,0.522707,1.39602
142,2010-05-23,00:00:00.00,1.90026,0.750961,1.33089
143,2010-05-24,00:00:00.00,0.0100754,0.704789,1.27426
144,2010-05-25,00:00:00.00,0,0.387339,1.05055
145,2010-05-26,00:00:00.00,7.581e-308,0.366715,0.849505
146,2010-05-27,00:00:00.00,8.7267e-308,0.355603,0.727743
147,2010-05-28,00:00:00.00,0.074443,0.351743,0.648456
148,2010-05-29,00:00:00.00,0.388771,0.356071,0.597485
149,2010-05-30,00:00:00.00,0.0166318,0.3522,0.560674
150,2010-05-31,00:00:00.00,0,0.342912,0.495545
151,2010-06-01,00:00:00.00,0.848825,0.348632,0.416258
152,2010-06-02,00:00:00.00,13.5348,0.609348,0.671109
153,2010-06-03,00:00:00.00,9.43588,2.27596,0.690931
154,2010-06-04,00:00:00.00,5.65842,3.51248,0.821189
155,2010-06-05,00:00:00.00,0.988118,2.19339,1.10719
156,2010-06-06,00:00:00.00,12.7411,3.75981,5.80495
157,2010-06-07,00:00:00.00,58.2997,41.6675,39.0772
158,2010-06-08,00:00:00.00,0.0457124,39.5031,7.02258
159,2010-06-09,00:00:00.00,0.0154291,2.05018,2.76939
160,2010-06-10,00:00:00.00,5.12785,6.21199,1.85192
161,2010-06-11,00:00:00.00,6.11636,10.8701,5.01208
162,2010-06-12,00:00:00.00,0.0209714,6.38371,2.88832
163,2010-06-13,00:00:00.00,0.652497,1.82168,1.58574
164,2010-06-14,00:00:00.00,3.35521,3.53671,1.50362
165,2010-06-15,00:00:00.00,1.45347,3.7155,1.45549
166,2010-06-16,00:00:00.00,0.00020569,1.7255,1.28842
167,2010-06-17,00:00:00.00,9.72534,4.70629,6.34297
168,2010-06-18,00:00:00.00,0.23016,4.73107,3.14317
169,2010-06-19,00:00:00.00,0.00141738,0.929591,1.41867
170,2010-06-20,00:00:00.00,0.777955,1.06911,1.00242
171,2010-06-21,00:00:00.00,0.191961,1.0333,0.815525
172,2010-06-22,00:00:00.00,0.00293033,0.722905,0.688099
173,2010-06-23,00:00:00.00,12.3976,2.48219,0.778713
174,2010-06-24,00:00:00.00,3.70184,3.50587,1.36487
175,2010-06-25,00:00:00.00,10.1968,4.41041,1.99351
176,2010-06-26,00:00:00.00,0.00515664,3.50895,1.27143
177,2010-06-27,00:00:00.00,0.10391,0.874425,0.821189
178,2010-06-28,00:00:00.00,7.62956,2.50513,0.688099
179,2010-06-29,00:00:00.00,10.9226,5.42509,1.14683
180,2010-06-30,00:00:00.00,0.02306,3.79693,1.97368
181,2010-07-01,00:00:00.00,0.0516592,0.861932,0.863664
182,2010-07-02,00:00:00.00,0.00145961,0.764176,0.586159
183,2010-07-03,00:00:00.00,0.011217,0.666907,0.47006
184,2010-07-04,00:00:00.00,0,0.595821,0.396436
185,2010-07-05,00:00:00.00,0,0.53685,0.322812
186,2010-07-06,00:00:00.00,0,0.49789,0.297327
187,2010-07-07,00:00:00.00,0.000163995,0.474025,0.23503
188,2010-07-08,00:00:00.00,0.00104138,0.458782,0.232481
189,2010-07-09,00:00:00.00,0.0985286,0.450008,0.199067
190,2010-07-10,00:00:00.00,24.1085,0.966101,0.72208
191,2010-07-11,00:00:00.00,0.0480257,1.11798,1.38186
192,2010-07-12,00:00:00.00,0.00613074,0.705327,0.543683
193,2010-07-13,00:00:00.00,0.291302,0.67542,0.339802
194,2010-07-14,00:00:00.00,0.403735,0.662783,0.280054
195,2010-07-15,00:00:00.00,0.000371486,0.551397,0.240976
196,2010-07-16,00:00:00.00,0.0137576,0.45813,0.22342
197,2010-07-17,00:00:00.00,2.47865,0.567692,0.187458
198,2010-07-18,00:00:00.00,0.258259,0.574231,0.164238
199,2010-07-19,00:00:00.00,0.174666,0.452264,0.143283
200,2010-07-20,00:00:00.00,2.11743,0.500599,0.167353
201,2010-07-21,00:00:00.00,0.0844016,0.494229,0.148947
202,2010-07-22,00:00:00.00,3.98287,0.554192,1.24311
203,2010-07-23,00:00:00.00,0.0525323,0.555009,0.872159
204,2010-07-24,00:00:00.00,32.9808,2.25561,6.28634
205,2010-07-25,00:00:00.00,12.5764,9.48028,5.83327
206,2010-07-26,00:00:00.00,1.17011,8.6992,6.85268
207,2010-07-27,00:00:00.00,0.03626,1.84786,1.64521
208,2010-07-28,00:00:00.00,2.78e-308,1.09165,0.809862
209,2010-07-29,00:00:00.00,5.23473,3.06555,0.549347
210,2010-07-30,00:00:00.00,0.0670312,2.99719,0.733406
211,2010-07-31,00:00:00.00,0.0247624,0.821557,0.815525
212,2010-08-01,00:00:00.00,0.00377134,0.723467,0.668278
213,2010-08-02,00:00:00.00,0.269235,0.692172,0.484218
214,2010-08-03,00:00:00.00,0.506499,0.712434,0.322812
215,2010-08-04,00:00:00.00,0.744206,0.698131,0.243525
216,2010-08-05,00:00:00.00,0.234568,0.599915,0.216341
217,2010-08-06,00:00:00.00,6.79582,0.952284,0.444574
218,2010-08-07,00:00:00.00,2.23907,1.19269,0.356792
219,2010-08-08,00:00:00.00,0.00810247,0.740076,0.249188
220,2010-08-09,00:00:00.00,0.304356,0.49948,0.20558
221,2010-08-10,00:00:00.00,9.18753,1.06623,0.203032
