time,date,hour,precip [mm/day],04198000 [m3/s],04198000 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.232419,0.12652,9.62773
2,2010-01-03,00:00:00.00,0.568243,0.426878,8.77822
3,2010-01-04,00:00:00.00,0.145027,0.600788,7.92872
4,2010-01-05,00:00:00.00,2.16471,0.599934,7.36238
5,2010-01-06,00:00:00.00,0.661204,0.598087,6.79604
6,2010-01-07,00:00:00.00,0.833938,0.59625,6.22971
7,2010-01-08,00:00:00.00,4.74482,0.594422,5.94654
8,2010-01-09,00:00:00.00,2.31893,0.592603,6.22971
9,2010-01-10,00:00:00.00,0.268434,0.590794,5.66337
10,2010-01-11,00:00:00.00,0.226049,0.588993,5.23862
11,2010-01-12,00:00:00.00,1.62169,0.587202,4.95545
12,2010-01-13,00:00:00.00,0.380566,0.58542,4.81386
13,2010-01-14,00:00:00.00,0.0140286,0.583647,4.5307
14,2010-01-15,00:00:00.00,0.00866371,0.581882,4.24753
15,2010-01-16,00:00:00.00,0.0656299,0.580127,4.81386
16,2010-01-17,00:00:00.00,0.0115782,0.57838,4.5307
17,2010-01-18,00:00:00.00,0.362595,0.576642,4.24753
18,2010-01-19,00:00:00.00,0.1317,0.574913,3.96436
19,2010-01-20,00:00:00.00,0.0478186,0.573192,5.66337
20,2010-01-21,00:00:00.00,0.0242491,0.57148,11.3267
21,2010-01-22,00:00:00.00,0.210772,0.569776,16.9901
22,2010-01-23,00:00:00.00,1.63561,0.649489,14.1584
23,2010-01-24,00:00:00.00,0.0618761,0.760201,11.8931
24,2010-01-25,00:00:00.00,10.0123,2.4772,22.6535
25,2010-01-26,00:00:00.00,2.56935,5.17494,109.869
26,2010-01-27,00:00:00.00,1.71534,3.87961,141.018
27,2010-01-28,00:00:00.00,0.0874441,1.11529,104.489
28,2010-01-29,00:00:00.00,1.24975,0.653564,59.1822
29,2010-01-30,00:00:00.00,0.0581098,0.648843,24.2675
30,2010-01-31,00:00:00.00,0.00211107,0.646689,22.6535
31,2010-02-01,00:00:00.00,0.000209497,0.644548,21.2376
32,2010-02-02,00:00:00.00,6.50783e-05,0.642419,18.6891
33,2010-02-03,00:00:00.00,0.446266,0.640302,14.1584
34,2010-02-04,00:00:00.00,0.473693,0.638196,11.3267
35,2010-02-05,00:00:00.00,0.0367092,0.636102,8.21189
36,2010-02-06,00:00:00.00,1.57566,0.63402,8.77822
37,2010-02-07,00:00:00.00,7.33207,0.631949,27.1842
38,2010-02-08,00:00:00.00,0.120782,0.62989,19.8218
39,2010-02-09,00:00:00.00,0.0614402,0.627842,14.7248
40,2010-02-10,00:00:00.00,10.6201,0.625805,12.7426
41,2010-02-11,00:00:00.00,4.39447,0.62378,11.3267
42,2010-02-12,00:00:00.00,0.20652,0.621766,9.62773
43,2010-02-13,00:00:00.00,0.384215,0.619763,11.3267
44,2010-02-14,00:00:00.00,0.341805,0.61777,9.9109
45,2010-02-15,00:00:00.00,0.363011,0.615789,8.49505
46,2010-02-16,00:00:00.00,0.603214,0.613819,7.07921
47,2010-02-17,00:00:00.00,3.11926,0.611859,7.36238
48,2010-02-18,00:00:00.00,0.565609,0.60991,6.51287
49,2010-02-19,00:00:00.00,0.187087,0.607972,5.66337
50,2010-02-20,00:00:00.00,4.74418e-06,0.606045,4.81386
51,2010-02-21,00:00:00.00,9.74055e-05,0.604127,4.38911
52,2010-02-22,00:00:00.00,0.123631,0.60222,3.96436
53,2010-02-23,00:00:00.00,6.36701,1.2208,4.5307
54,2010-02-24,00:00:00.00,0.385298,2.0757,5.66337
55,2010-02-25,00:00:00.00,0.756993,1.47137,7.92872
56,2010-02-26,00:00:00.00,1.48016,0.625821,18.944
57,2010-02-27,00:00:00.00,3.35803,0.61898,25.74
58,2010-02-28,00:00:00.00,3.51236,0.616989,22.5968
59,2010-03-01,00:00:00.00,0.622509,0.615009,19.3687
60,2010-03-02,00:00:00.00,0.112064,0.613041,17.698
61,2010-03-03,00:00:00.00,0.24003,0.611084,17.4149
62,2010-03-04,00:00:00.00,0.185405,0.609138,21.0394
63,2010-03-05,00:00:00.00,0.0174505,0.607203,26.1364
64,2010-03-06,00:00:00.00,0.0711059,0.605279,25.825
65,2010-03-07,00:00:00.00,0.00115457,0.603366,25.0604
66,2010-03-08,00:00:00.00,0.000522248,0.601463,27.4673
67,2010-03-09,00:00:00.00,0.0126779,0.599571,46.7228
68,2010-03-10,00:00:00.00,2.88015e-05,0.597689,95.1446
69,2010-03-11,00:00:00.00,0.540207,0.595815,179.812
70,2010-03-12,00:00:00.00,0.0205135,0.593954,272.408
71,2010-03-13,00:00:00.00,1.03857,0.592106,257.966
72,2010-03-14,00:00:00.00,9.63624,2.16752,219.456
73,2010-03-15,00:00:00.00,4.61193,11.6818,215.774
74,2010-03-16,00:00:00.00,0.33293,27.3532,191.139
75,2010-03-17,00:00:00.00,0.00594989,27.8637,143.85
76,2010-03-18,00:00:00.00,0,11.0525,94.5783
77,2010-03-19,00:00:00.00,0.000203065,1.40599,58.0495
78,2010-03-20,00:00:00.00,0.000239986,1.34463,38.7941
79,2010-03-21,00:00:00.00,0.0128252,1.33835,27.5523
