time,date,hour,precip [mm/day],04199000 [m3/s],04199000 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.114918,0.0369508,5.80495
2,2010-01-03,00:00:00.00,0.149176,0.124672,4.10594
3,2010-01-04,00:00:00.00,0.333156,0.175463,3.96436
4,2010-01-05,00:00:00.00,1.85548,0.175213,5.09703
5,2010-01-06,00:00:00.00,0.661354,0.174674,4.5307
6,2010-01-07,00:00:00.00,0.874427,0.174137,3.53961
7,2010-01-08,00:00:00.00,4.26427,0.173603,2.97327
8,2010-01-09,00:00:00.00,3.10096,0.173072,2.83168
9,2010-01-10,00:00:00.00,0.482658,0.172544,2.6901
10,2010-01-11,00:00:00.00,0.451838,0.172018,1.75564
11,2010-01-12,00:00:00.00,1.97575,0.171495,1.47248
12,2010-01-13,00:00:00.00,0.577604,0.170974,1.50079
13,2010-01-14,00:00:00.00,0.012784,0.170457,1.47248
14,2010-01-15,00:00:00.00,0.00668397,0.169941,1.64238
15,2010-01-16,00:00:00.00,0.0667506,0.169429,2.0105
16,2010-01-17,00:00:00.00,0.0136528,0.168918,2.40976
17,2010-01-18,00:00:00.00,0.246004,0.168411,3.56792
18,2010-01-19,00:00:00.00,0.15894,0.167906,4.75723
19,2010-01-20,00:00:00.00,0.0800222,0.167403,5.0404
20,2010-01-21,00:00:00.00,0.0265244,0.166903,4.02099
21,2010-01-22,00:00:00.00,0.00768609,0.166405,2.65612
22,2010-01-23,00:00:00.00,1.32417,0.172228,2.61081
23,2010-01-24,00:00:00.00,0.0130301,0.180458,3.48297
24,2010-01-25,00:00:00.00,10.4727,0.72698,29.1664
25,2010-01-26,00:00:00.00,4.41137,1.69393,66.2614
26,2010-01-27,00:00:00.00,2.37472,1.44937,25.5984
27,2010-01-28,00:00:00.00,0.140229,0.490749,7.27743
28,2010-01-29,00:00:00.00,1.05822,0.197288,4.67228
29,2010-01-30,00:00:00.00,0.0463829,0.194967,4.38911
30,2010-01-31,00:00:00.00,0.0023384,0.194305,5.09703
31,2010-02-01,00:00:00.00,0.000198725,0.193647,3.90772
32,2010-02-02,00:00:00.00,0.000574304,0.192993,3.11485
33,2010-02-03,00:00:00.00,0.372415,0.192342,2.4579
34,2010-02-04,00:00:00.00,1.02798,0.191695,2.0105
35,2010-02-05,00:00:00.00,0.0739007,0.191052,1.69901
36,2010-02-06,00:00:00.00,0.8794,0.190412,1.44416
37,2010-02-07,00:00:00.00,5.38165,0.189776,1.13267
38,2010-02-08,00:00:00.00,0.211187,0.189144,1.54893
39,2010-02-09,00:00:00.00,0.0613144,0.188515,1.42151
40,2010-02-10,00:00:00.00,11.3304,0.18789,1.66503
41,2010-02-11,00:00:00.00,5.17228,0.187269,1.56875
42,2010-02-12,00:00:00.00,0.351078,0.186651,1.54893
43,2010-02-13,00:00:00.00,0.409583,0.186036,1.4923
44,2010-02-14,00:00:00.00,0.401163,0.185425,1.47531
45,2010-02-15,00:00:00.00,0.683052,0.184817,1.37337
46,2010-02-16,00:00:00.00,0.486898,0.184213,1.30824
47,2010-02-17,00:00:00.00,2.84453,0.183612,1.44133
48,2010-02-18,00:00:00.00,0.418022,0.183015,1.67353
49,2010-02-19,00:00:00.00,0.209967,0.182421,1.6537
50,2010-02-20,00:00:00.00,0,0.18183,1.61689
