time,date,hour,precip [mm/day],02GC026 [m3/s],02GC026 (observed) [m3/s]
127,2010-05-08,00:00:00.00,4.37649,2.51792,5.71
128,2010-05-09,00:00:00.00,19.7024,3.50702,12.4
129,2010-05-10,00:00:00.00,0.18015,4.93198,11.6
130,2010-05-11,00:00:00.00,1.3016e-308,3.59484,8.38
131,2010-05-12,00:00:00.00,14.8557,2.97227,7.05
132,2010-05-13,00:00:00.00,2.54553,4.44426,11.8
133,2010-05-14,00:00:00.00,9.75454,4.23773,11.1
134,2010-05-15,00:00:00.00,16.1171,5.09652,22.4
135,2010-05-16,00:00:00.00,0.0117379,6.27554,24
136,2010-05-17,00:00:00.00,0,4.62229,17.5
137,2010-05-18,00:00:00.00,0.016651,3.25635,11
138,2010-05-19,00:00:00.00,0.391303,3.26872,7.97
139,2010-05-20,00:00:00.00,0.00627801,3.28806,6.63
140,2010-05-21,00:00:00.00,0.00435572,3.30644,5.82
141,2010-05-22,00:00:00.00,0.00357998,3.32386,5.19
142,2010-05-23,00:00:00.00,12.9799,4.25004,5.39
143,2010-05-24,00:00:00.00,0.0450152,5.49007,5.84
144,2010-05-25,00:00:00.00,0.000103339,4.84505,5.23
145,2010-05-26,00:00:00.00,3.66032e-308,3.88016,4.8
146,2010-05-27,00:00:00.00,6.0847e-308,3.89244,4.41
147,2010-05-28,00:00:00.00,0.00599176,3.91134,4.08
148,2010-05-29,00:00:00.00,0.0467594,3.92884,3.81
149,2010-05-30,00:00:00.00,0.0533927,3.94497,3.55
150,2010-05-31,00:00:00.00,0.0610494,3.95977,3.34
151,2010-06-01,00:00:00.00,0.00456613,3.97327,3.22
152,2010-06-02,00:00:00.00,12.601,4.80397,3.31
153,2010-06-03,00:00:00.00,8.22875,6.34385,3.97
154,2010-06-04,00:00:00.00,2.04655,6.31958,4.78
155,2010-06-05,00:00:00.00,1.59228,5.19765,4.4
156,2010-06-06,00:00:00.00,6.18045,4.96545,4.42
157,2010-06-07,00:00:00.00,38.6008,9.22017,12.6
158,2010-06-08,00:00:00.00,0.147417,14.4466,26.8
159,2010-06-09,00:00:00.00,0.000171992,11.812,20.9
160,2010-06-10,00:00:00.00,8.84252,8.53233,12.7
161,2010-06-11,00:00:00.00,0.143042,9.17672,8.26
162,2010-06-12,00:00:00.00,0.05749,8.87422,6.53
163,2010-06-13,00:00:00.00,1.14086,8.35836,5.53
164,2010-06-14,00:00:00.00,4.83134,8.30505,5.47
165,2010-06-15,00:00:00.00,0.0408599,8.25888,5.2
166,2010-06-16,00:00:00.00,0.09415,8.17528,4.74
167,2010-06-17,00:00:00.00,8.94583,8.51418,4.48
168,2010-06-18,00:00:00.00,0.286413,9.04027,4.38
169,2010-06-19,00:00:00.00,0.00434244,8.78377,4.13
170,2010-06-20,00:00:00.00,0.0389661,8.33455,3.83
171,2010-06-21,00:00:00.00,0.0384197,8.23435,3.6
172,2010-06-22,00:00:00.00,0.0438583,8.13615,3.39
173,2010-06-23,00:00:00.00,3.63903,8.03991,3.22
174,2010-06-24,00:00:00.00,0.00316636,7.94557,3.11
175,2010-06-25,00:00:00.00,3.52536,7.85308,2.92
176,2010-06-26,00:00:00.00,0.0482132,7.7624,2.77
177,2010-06-27,00:00:00.00,0.105787,7.67347,2.54
178,2010-06-28,00:00:00.00,0.226975,7.58625,2.47
179,2010-06-29,00:00:00.00,18.5983,9.05576,2.74
180,2010-06-30,00:00:00.00,0.0240211,11.069,4.76
181,2010-07-01,00:00:00.00,6.68063e-308,10.172,3.28
182,2010-07-02,00:00:00.00,2.15488e-308,8.71036,2.68
183,2010-07-03,00:00:00.00,0,8.58403,2.39
184,2010-07-04,00:00:00.00,0,8.46135,2.21
185,2010-07-05,00:00:00.00,0,8.34215,2.13
186,2010-07-06,00:00:00.00,0.000235874,8.22627,2.07
187,2010-07-07,00:00:00.00,0.000357194,8.11356,1.98
188,2010-07-08,00:00:00.00,0.0125287,8.00389,1.92
189,2010-07-09,00:00:00.00,0.00299804,7.89713,1.84
190,2010-07-10,00:00:00.00,26.3935,10.321,2.4
191,2010-07-11,00:00:00.00,0.00284508,13.594,3.15
192,2010-07-12,00:00:00.00,0.0188626,12.1756,2.55
193,2010-07-13,00:00:00.00,6.18655,9.97583,2.41
194,2010-07-14,00:00:00.00,0.0912229,9.91828,2.4
195,2010-07-15,00:00:00.00,0.0244044,9.75543,2.25
196,2010-07-16,00:00:00.00,0.0282263,9.57867,2.31
197,2010-07-17,00:00:00.00,21.576,11.4394,4.1
198,2010-07-18,00:00:00.00,0.010313,13.9899,3.63
199,2010-07-19,00:00:00.00,0.0292179,12.8708,2.66
200,2010-07-20,00:00:00.00,12.242,11.8468,3.22
201,2010-07-21,00:00:00.00,0.979588,12.7562,2.97
202,2010-07-22,00:00:00.00,0.19985,12.2514,2.72
203,2010-07-23,00:00:00.00,0.0883856,11.4039,2.43
204,2010-07-24,00:00:00.00,13.2441,12.0968,2.9
205,2010-07-25,00:00:00.00,7.5521,13.6125,3.07
206,2010-07-26,00:00:00.00,0.142732,13.2872,3.38
207,2010-07-27,00:00:00.00,0.00164076,12.1041,2.86
208,2010-07-28,00:00:00.00,0.0271724,11.7953,2.55
209,2010-07-29,00:00:00.00,7.74707,11.7401,2.36
210,2010-07-30,00:00:00.00,0.584256,11.8033,2.35
211,2010-07-31,00:00:00.00,0.0121334,11.5709,2.34
212,2010-08-01,00:00:00.00,0.238721,11.2345,2.93
213,2010-08-02,00:00:00.00,0.140689,10.9846,2.69
214,2010-08-03,00:00:00.00,0.0286104,10.7466,2.4
215,2010-08-04,00:00:00.00,0.0610344,10.5198,2.26
216,2010-08-05,00:00:00.00,0.0255935,10.3033,2.19
217,2010-08-06,00:00:00.00,9.476,10.5227,2.34
218,2010-08-07,00:00:00.00,0.446817,10.9634,2.95
219,2010-08-08,00:00:00.00,1.20055,10.6768,2.35
220,2010-08-09,00:00:00.00,0.897095,10.1713,2.21
221,2010-08-10,00:00:00.00,1.97279,9.96917,2.21
222,2010-08-11,00:00:00.00,1.53154,9.77568,2.36
223,2010-08-12,00:00:00.00,0.00582244,9.59027,2.26
224,2010-08-13,00:00:00.00,0.112975,9.4124,2.19
225,2010-08-14,00:00:00.00,0.00410673,9.24161,2.15
226,2010-08-15,00:00:00.00,0.112235,9.07746,2.1
227,2010-08-16,00:00:00.00,1.21809,8.91954,2.1
228,2010-08-17,00:00:00.00,0.440172,8.7675,2.13
229,2010-08-18,00:00:00.00,0.0114361,8.62098,2.07
230,2010-08-19,00:00:00.00,0.22285,8.47967,2.02
231,2010-08-20,00:00:00.00,0.0457587,8.34328,2.01
232,2010-08-21,00:00:00.00,0.00266804,8.21155,1.97
233,2010-08-22,00:00:00.00,0.149844,8.08422,2.22
234,2010-08-23,00:00:00.00,55.5653,14.7122,3.62
235,2010-08-24,00:00:00.00,1.06963,23.4978,4.04
236,2010-08-25,00:00:00.00,0.595179,20.018,3.56
237,2010-08-26,00:00:00.00,0.0180247,14.2227,3.02
238,2010-08-27,00:00:00.00,0.0582617,13.7957,2.71
239,2010-08-28,00:00:00.00,0.000253496,13.3962,2.5
240,2010-08-29,00:00:00.00,0,13.0214,2.4
241,2010-08-30,00:00:00.00,0,12.669,2.32
242,2010-08-31,00:00:00.00,2.33642e-308,12.3371,2.23
243,2010-09-01,00:00:00.00,4.28712e-308,12.0239,2.18
244,2010-09-02,00:00:00.00,0.0117313,11.7278,2.18
245,2010-09-03,00:00:00.00,0.432162,11.4474,2.12
246,2010-09-04,00:00:00.00,9.60998,11.7405,2.1
247,2010-09-05,00:00:00.00,0.358092,12.3033,2.23
248,2010-09-06,00:00:00.00,0.180852,11.926,2.02
249,2010-09-07,00:00:00.00,0.291628,11.2831,2.04
250,2010-09-08,00:00:00.00,0.0549441,11.0253,2.05
251,2010-09-09,00:00:00.00,0.259764,10.7802,2.01
252,2010-09-10,00:00:00.00,0.503798,10.5469,2.07
253,2010-09-11,00:00:00.00,0.013019,10.3244,2.03
254,2010-09-12,00:00:00.00,0.829643,10.1121,2.04
255,2010-09-13,00:00:00.00,3.34125,9.94833,2.11
256,2010-09-14,00:00:00.00,0.521984,9.79897,2.1
257,2010-09-15,00:00:00.00,0.00175324,9.61677,2.09
258,2010-09-16,00:00:00.00,0.00104763,9.43481,2.02
259,2010-09-17,00:00:00.00,23.0846,11.6925,2.49
260,2010-09-18,00:00:00.00,0.0424723,14.7658,3.19
261,2010-09-19,00:00:00.00,0.136923,13.4365,2.53
262,2010-09-20,00:00:00.00,0.0946554,11.2482,2.41
263,2010-09-21,00:00:00.00,0.00849957,10.9903,2.32
264,2010-09-22,00:00:00.00,0.00227161,10.7451,2.57
265,2010-09-23,00:00:00.00,11.0989,11.339,2.33
266,2010-09-24,00:00:00.00,0.105537,12.2766,2.73
267,2010-09-25,00:00:00.00,0.0936673,11.7723,2.38
268,2010-09-26,00:00:00.00,0.239058,10.9199,2.21
269,2010-09-27,00:00:00.00,0.557637,10.6779,2.13
270,2010-09-28,00:00:00.00,2.23942,10.4606,2.18
271,2010-09-29,00:00:00.00,22.6786,12.8391,2.77
272,2010-09-30,00:00:00.00,0.843914,16.0242,3.54
273,2010-10-01,00:00:00.00,0.0593327,14.6238,2.95
274,2010-10-02,00:00:00.00,0.00263624,12.3533,2.82
275,2010-10-03,00:00:00.00,8.36235,12.6592,2.75
276,2010-10-04,00:00:00.00,10.6894,14.6353,2.95
277,2010-10-05,00:00:00.00,0.81068,15.6103,3.27
278,2010-10-06,00:00:00.00,11.8926,15.425,3.25
279,2010-10-07,00:00:00.00,4.15734,16.4005,3.92
280,2010-10-08,00:00:00.00,0.33903,15.8582,3.68
281,2010-10-09,00:00:00.00,0.0487794,14.4596,3.55
282,2010-10-10,00:00:00.00,0.0561643,14.0188,3.32
283,2010-10-11,00:00:00.00,0.100678,13.6067,3.03
284,2010-10-12,00:00:00.00,2.34056,13.2518,2.9
285,2010-10-13,00:00:00.00,4.88092,13.1573,3.05
286,2010-10-14,00:00:00.00,0.434101,13.0977,2.98
287,2010-10-15,00:00:00.00,22.9196,15.7829,3.86
288,2010-10-16,00:00:00.00,0.271562,19.3535,4.82
289,2010-10-17,00:00:00.00,0.00140477,17.7859,4.42
290,2010-10-18,00:00:00.00,0.000724087,15.2015,4.38
291,2010-10-19,00:00:00.00,0.00973076,14.7146,3.77
292,2010-10-20,00:00:00.00,0.0150578,14.2608,3.42
293,2010-10-21,00:00:00.00,0.00566594,13.8369,3.23
294,2010-10-22,00:00:00.00,8.14372,14.1256,3.24
295,2010-10-23,00:00:00.00,4.57797,15.2773,3.37
296,2010-10-24,00:00:00.00,0.942,15.0912,3.29
297,2010-10-25,00:00:00.00,1.31321,14.0249,3.22
298,2010-10-26,00:00:00.00,4.22194,13.796,3.43
299,2010-10-27,00:00:00.00,7.98686,14.541,3.52
300,2010-10-28,00:00:00.00,1.84215,15.1444,4.02
301,2010-10-29,00:00:00.00,0.0816223,14.4098,3.9
302,2010-10-30,00:00:00.00,2.66006,13.739,3.77
303,2010-10-31,00:00:00.00,0.000327644,13.4834,3.89
304,2010-11-01,00:00:00.00,0.099679,13.1309,3.58
305,2010-11-02,00:00:00.00,0.0117607,12.7782,3.32
306,2010-11-03,00:00:00.00,0.00329518,12.4459,3.17
307,2010-11-04,00:00:00.00,0.0405615,12.1322,3.1
308,2010-11-05,00:00:00.00,0.979933,11.8355,3.07
309,2010-11-06,00:00:00.00,1.85681,11.6097,3.03
310,2010-11-07,00:00:00.00,0.159469,11.4059,2.97
311,2010-11-08,00:00:00.00,0.0579935,11.1569,2.93
312,2010-11-09,00:00:00.00,5.22254e-308,10.9098,2.92
313,2010-11-10,00:00:00.00,0.0489307,10.6745,2.92
314,2010-11-11,00:00:00.00,0.00152121,10.4501,2.86
315,2010-11-12,00:00:00.00,0.0462326,10.2359,2.82
316,2010-11-13,00:00:00.00,0.0443755,10.0312,2.8
317,2010-11-14,00:00:00.00,0.733621,9.83527,2.84
318,2010-11-15,00:00:00.00,0.361548,9.64757,2.79
319,2010-11-16,00:00:00.00,0.00271117,9.46756,2.79
320,2010-11-17,00:00:00.00,2.52152,9.37468,2.78
321,2010-11-18,00:00:00.00,18.9489,11.5663,3.64
322,2010-11-19,00:00:00.00,1.58668,14.324,4.1
323,2010-11-20,00:00:00.00,0.53178,13.0511,3.77
324,2010-11-21,00:00:00.00,0.000154179,11.09,3.74
325,2010-11-22,00:00:00.00,0.70581,10.8427,3.54
326,2010-11-23,00:00:00.00,20.8457,13.1026,3.73
327,2010-11-24,00:00:00.00,12.2214,17.9403,10.2
328,2010-11-25,00:00:00.00,0.00829298,18.4787,13.5
329,2010-11-26,00:00:00.00,3.28933,15.5893,10.6
330,2010-11-27,00:00:00.00,14.3865,15.326,13.4
331,2010-11-28,00:00:00.00,0.300221,15.8471,13
332,2010-11-29,00:00:00.00,0.0554048,15.0775,9.94
333,2010-11-30,00:00:00.00,0.590069,14.2742,7.04
334,2010-12-01,00:00:00.00,20.0714,16.6055,9.25
335,2010-12-02,00:00:00.00,12.8209,22.8492,22.7
336,2010-12-03,00:00:00.00,0.189669,24.7335,25.9
337,2010-12-04,00:00:00.00,0.385235,20.9787,17.6
338,2010-12-05,00:00:00.00,0.21036,18.6443,11.5
339,2010-12-06,00:00:00.00,0.722514,17.9018,8.23
340,2010-12-07,00:00:00.00,14.9314,17.2929,6.94
341,2010-12-08,00:00:00.00,5.34485,16.7462,6.27
342,2010-12-09,00:00:00.00,5.06143,16.1698,5.92
343,2010-12-10,00:00:00.00,2.09664,15.6231,5.78
344,2010-12-11,00:00:00.00,0.795652,15.1155,5.68
345,2010-12-12,00:00:00.00,0.582167,14.6431,5.8
346,2010-12-13,00:00:00.00,14.5547,15.2216,6.05
347,2010-12-14,00:00:00.00,2.85364,16.2134,8
348,2010-12-15,00:00:00.00,0.500313,15.5388,7
349,2010-12-16,00:00:00.00,3.3201,14.4572,6.23
350,2010-12-17,00:00:00.00,0.421234,14.0287,5.83
351,2010-12-18,00:00:00.00,0.188995,13.6274,5.53
352,2010-12-19,00:00:00.00,0.0798765,13.2507,5.38
353,2010-12-20,00:00:00.00,0.877929,12.8964,5.2
354,2010-12-21,00:00:00.00,1.44285,12.5624,5.04
355,2010-12-22,00:00:00.00,0.0824419,12.2471,4.95
356,2010-12-23,00:00:00.00,0.0413309,11.9488,4.92
357,2010-12-24,00:00:00.00,0.00434668,11.6661,4.83
358,2010-12-25,00:00:00.00,0.0080096,11.3979,4.79
359,2010-12-26,00:00:00.00,0.00086393,11.143,4.75
360,2010-12-27,00:00:00.00,0.00858491,10.9003,4.72
361,2010-12-28,00:00:00.00,0.00209074,10.6691,4.68
362,2010-12-29,00:00:00.00,0.0726339,10.4484,4.62
363,2010-12-30,00:00:00.00,0.0387467,10.2375,4.61
364,2010-12-31,00:00:00.00,0.686704,10.0357,4.6
365,2011-01-01,00:00:00.00,3.08891,9.96298,4.65
366,2011-01-02,00:00:00.00,12.4763,11.4551,25.1
367,2011-01-03,00:00:00.00,0.4643,13.0499,42.3
368,2011-01-04,00:00:00.00,0.316536,12.0656,27.7
369,2011-01-05,00:00:00.00,7.21357,10.9213,15.7
370,2011-01-06,00:00:00.00,0.931319,10.7891,10.7
371,2011-01-07,00:00:00.00,2.21091,10.576,7.73
372,2011-01-08,00:00:00.00,1.63082,10.3562,7.12
373,2011-01-09,00:00:00.00,1.44505,10.1463,6.66
374,2011-01-10,00:00:00.00,0.232592,9.94559,6.43
375,2011-01-11,00:00:00.00,0.608401,9.75339,6.21
376,2011-01-12,00:00:00.00,2.20073,9.56917,6
377,2011-01-13,00:00:00.00,7.39651,9.39242,5.8
378,2011-01-14,00:00:00.00,0.871205,9.22267,5.63
379,2011-01-15,00:00:00.00,0.834738,9.05948,5.47
380,2011-01-16,00:00:00.00,6.53629,8.90247,5.31
381,2011-01-17,00:00:00.00,0.786562,8.75127,5.16
382,2011-01-18,00:00:00.00,0.0184268,8.60554,5.02
383,2011-01-19,00:00:00.00,2.80743,8.49127,5.45
384,2011-01-20,00:00:00.00,0.676213,8.38586,5.83
385,2011-01-21,00:00:00.00,0.908697,8.25769,5.71
386,2011-01-22,00:00:00.00,3.11245,8.12888,5.59
387,2011-01-23,00:00:00.00,1.69548,8.00432,5.48
388,2011-01-24,00:00:00.00,1.6281,7.88379,5.37
389,2011-01-25,00:00:00.00,1.14692,7.76708,5.26
390,2011-01-26,00:00:00.00,2.25795,7.654,5.16
391,2011-01-27,00:00:00.00,0.0309148,7.54438,5.05
392,2011-01-28,00:00:00.00,0.881681,7.43804,4.95
393,2011-01-29,00:00:00.00,2.76615,7.33483,4.85
394,2011-01-30,00:00:00.00,6.54667,7.23461,4.75
395,2011-01-31,00:00:00.00,0.261212,7.13724,4.66
396,2011-02-01,00:00:00.00,0.00405907,7.04259,4.56
397,2011-02-02,00:00:00.00,1.64471,6.95053,4.47
398,2011-02-03,00:00:00.00,18.5045,6.86096,4.38
399,2011-02-04,00:00:00.00,0.0867542,6.77378,4.29
400,2011-02-05,00:00:00.00,0.00193037,6.68887,4.21
401,2011-02-06,00:00:00.00,7.84658,6.60614,4.12
402,2011-02-07,00:00:00.00,4.67051,6.52552,4.07
403,2011-02-08,00:00:00.00,0.495241,6.4469,4.09
404,2011-02-09,00:00:00.00,0.134144,6.37022,4.13
405,2011-02-10,00:00:00.00,0.00656305,6.29539,4.2
406,2011-02-11,00:00:00.00,0.00422642,6.22235,4.3
407,2011-02-12,00:00:00.00,0.818736,6.15102,4.43
408,2011-02-13,00:00:00.00,5.43005,6.08135,4.63
409,2011-02-14,00:00:00.00,4.37299,6.01499,4.9
410,2011-02-15,00:00:00.00,0.183534,5.95044,5.03
411,2011-02-16,00:00:00.00,0.0791938,5.88561,5.11
412,2011-02-17,00:00:00.00,0.264833,5.82187,5.43
413,2011-02-18,00:00:00.00,0.466557,5.75952,6.26
414,2011-02-19,00:00:00.00,0.0545123,5.69851,23.1
415,2011-02-20,00:00:00.00,0.134183,5.63878,57.4
416,2011-02-21,00:00:00.00,0.0769199,5.58029,53
417,2011-02-22,00:00:00.00,14.7093,5.52302,35.9
418,2011-02-23,00:00:00.00,0.0763786,5.4669,23.6
419,2011-02-24,00:00:00.00,0.0127622,5.41192,17.4
420,2011-02-25,00:00:00.00,4.49152,5.3589,16.7
421,2011-02-26,00:00:00.00,3.76985,5.30708,15.5
422,2011-02-27,00:00:00.00,2.63101,5.25539,12.8
423,2011-02-28,00:00:00.00,3.53508,5.20453,12.4
424,2011-03-01,00:00:00.00,19.4699,5.98526,18.2
425,2011-03-02,00:00:00.00,0.00426896,7.09904,38
426,2011-03-03,00:00:00.00,0.0955816,6.57314,36.7
427,2011-03-04,00:00:00.00,0.114323,5.70833,24.2
428,2011-03-05,00:00:00.00,1.08505,5.6469,18
429,2011-03-06,00:00:00.00,32.8987,8.62861,40
430,2011-03-07,00:00:00.00,8.20069,12.8377,94.5
431,2011-03-08,00:00:00.00,0.000779802,11.0743,98.1
432,2011-03-09,00:00:00.00,0.0122157,8.04763,50.4
433,2011-03-10,00:00:00.00,12.9536,8.37794,26.5
434,2011-03-11,00:00:00.00,13.6655,10.3948,60.8
435,2011-03-12,00:00:00.00,17.9995,12.8757,85.9
436,2011-03-13,00:00:00.00,3.7765,12.792,85
437,2011-03-14,00:00:00.00,0.866131,11.0627,54.4
438,2011-03-15,00:00:00.00,0.00623161,10.1673,39.5
439,2011-03-16,00:00:00.00,0.82427,9.95144,32.1
440,2011-03-17,00:00:00.00,6.88003,10.1261,35.2
441,2011-03-18,00:00:00.00,0.00333393,10.5145,42.6
442,2011-03-19,00:00:00.00,0.00350401,10.2548,40.5
443,2011-03-20,00:00:00.00,0.0264691,9.78524,32.8
444,2011-03-21,00:00:00.00,0,9.58715,23.3
