time,date,hour,precip [mm/day],04212100 [m3/s],04212100 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.548396,0.0696168,20.7846
2,2010-01-03,00:00:00.00,1.93783,0.234886,16.0557
3,2010-01-04,00:00:00.00,3.41201,0.330579,14.3283
4,2010-01-05,00:00:00.00,3.53603,0.330109,14.1867
5,2010-01-06,00:00:00.00,4.02368,0.329093,17.4715
6,2010-01-07,00:00:00.00,3.03916,0.328082,17.4715
7,2010-01-08,00:00:00.00,0.816313,0.327076,16.622
8,2010-01-09,00:00:00.00,3.80653,0.326075,16.4521
9,2010-01-10,00:00:00.00,0.509675,0.325079,16.622
10,2010-01-11,00:00:00.00,0.1977,0.324089,16.2822
11,2010-01-12,00:00:00.00,1.23365,0.323103,25.9099
12,2010-01-13,00:00:00.00,0.684676,0.322123,21.0677
13,2010-01-14,00:00:00.00,0.207397,0.321147,17.9812
14,2010-01-15,00:00:00.00,0,0.320176,17.1034
15,2010-01-16,00:00:00.00,0.119361,0.319209,21.8889
16,2010-01-17,00:00:00.00,0.0391245,0.318248,28.2036
17,2010-01-18,00:00:00.00,0.275273,0.317292,34.2634
18,2010-01-19,00:00:00.00,0.0365522,0.31634,32.8475
19,2010-01-20,00:00:00.00,0.19813,0.315393,29.4495
20,2010-01-21,00:00:00.00,0.222008,0.314451,27.7788
21,2010-01-22,00:00:00.00,0.00171854,0.313514,23.8994
22,2010-01-23,00:00:00.00,1.55836,0.35265,21.8323
23,2010-01-24,00:00:00.00,0.012524,0.407045,25.8816
24,2010-01-25,00:00:00.00,8.31675,1.117,42.4753
25,2010-01-26,00:00:00.00,21.5392,4.51949,147.814
26,2010-01-27,00:00:00.00,5.34388,7.20436,240.127
27,2010-01-28,00:00:00.00,0.913761,3.92773,133.939
28,2010-01-29,00:00:00.00,2.87426,0.561813,88.3486
29,2010-01-30,00:00:00.00,0.291325,0.448626,66.8278
30,2010-01-31,00:00:00.00,0.133295,0.446316,43.0416
31,2010-02-01,00:00:00.00,0.0294744,0.444549,19.5103
32,2010-02-02,00:00:00.00,0.187158,0.442795,16.8202
33,2010-02-03,00:00:00.00,0.154111,0.441053,16.4804
34,2010-02-04,00:00:00.00,1.44137,0.439323,15.8574
35,2010-02-05,00:00:00.00,0.151161,0.437605,12.0063
36,2010-02-06,00:00:00.00,0.225424,0.435899,11.7232
37,2010-02-07,00:00:00.00,1.81917,0.434205,11.4683
38,2010-02-08,00:00:00.00,0.252623,0.432523,11.2418
39,2010-02-09,00:00:00.00,0.00967368,0.430853,10.5339
40,2010-02-10,00:00:00.00,3.69874,0.429195,10.817
41,2010-02-11,00:00:00.00,11.8035,0.434955,11.0436
42,2010-02-12,00:00:00.00,3.27613,0.443551,12.1196
43,2010-02-13,00:00:00.00,0.565154,0.434746,13.2523
44,2010-02-14,00:00:00.00,0.593787,0.423067,13.8469
45,2010-02-15,00:00:00.00,1.26956,0.421406,13.8753
46,2010-02-16,00:00:00.00,0.241789,0.419814,13.8753
47,2010-02-17,00:00:00.00,5.30735,0.418233,13.7337
48,2010-02-18,00:00:00.00,1.02808,0.416663,13.8753
49,2010-02-19,00:00:00.00,0.767125,0.415105,15.0646
50,2010-02-20,00:00:00.00,0.0919428,0.413557,15.3477
51,2010-02-21,00:00:00.00,0.0026418,0.412021,18.5475
52,2010-02-22,00:00:00.00,0.00560117,0.410495,20.8129
53,2010-02-23,00:00:00.00,6.77746,0.856859,20.4448
54,2010-02-24,00:00:00.00,0.726053,1.47403,30.0159
55,2010-02-25,00:00:00.00,1.05759,1.03824,41.6258
56,2010-02-26,00:00:00.00,1.63563,0.428105,54.6515
57,2010-02-27,00:00:00.00,6.93897,0.423015,50.404
58,2010-02-28,00:00:00.00,6.21714,0.538857,46.7228
59,2010-03-01,00:00:00.00,4.4381,0.807604,44.1743
60,2010-03-02,00:00:00.00,0.385901,0.841527,41.9089
61,2010-03-03,00:00:00.00,0.15774,0.575598,37.3782
62,2010-03-04,00:00:00.00,0.0532588,0.426214,36.2456
63,2010-03-05,00:00:00.00,0.0431638,0.423781,34.5466
64,2010-03-06,00:00:00.00,0.00648147,0.422204,33.1307
65,2010-03-07,00:00:00.00,0.00394655,0.420639,31.1485
66,2010-03-08,00:00:00.00,0.00180562,0.419086,30.5822
67,2010-03-09,00:00:00.00,0,0.417545,31.7149
68,2010-03-10,00:00:00.00,0.00396329,0.416015,46.1565
69,2010-03-11,00:00:00.00,0.237984,0.414498,86.3664
70,2010-03-12,00:00:00.00,0.0013081,0.412994,173.016
71,2010-03-13,00:00:00.00,1.1225,0.411502,271.842
72,2010-03-14,00:00:00.00,6.84002,1.05546,246.923
73,2010-03-15,00:00:00.00,10.0583,2.72452,220.022
74,2010-03-16,00:00:00.00,0.480149,3.17355,159.141
75,2010-03-17,00:00:00.00,0.00605594,5.25776,106.188
76,2010-03-18,00:00:00.00,0,17.7927,80.703
77,2010-03-19,00:00:00.00,8.78e-308,25.8943,60.0317
78,2010-03-20,00:00:00.00,0.000105831,12.7208,35.9624
79,2010-03-21,00:00:00.00,3.38594e-308,1.25382,21.5774
80,2010-03-22,00:00:00.00,0.259709,1.18489,15.999
81,2010-03-23,00:00:00.00,12.0669,2.93504,23.4463
82,2010-03-24,00:00:00.00,8.49804,6.53055,50.6872
83,2010-03-25,00:00:00.00,1.50705e-308,6.48533,53.5188
84,2010-03-26,00:00:00.00,14.083,5.44322,41.0594
85,2010-03-27,00:00:00.00,3.36584,7.20406,44.4574
86,2010-03-28,00:00:00.00,0.000403341,4.91663,42.4753
87,2010-03-29,00:00:00.00,5.78657,2.47153,31.4317
88,2010-03-30,00:00:00.00,2.29772,3.86059,37.0951
89,2010-03-31,00:00:00.00,0.0135751,3.60829,38.5109
90,2010-04-01,00:00:00.00,0.00679938,2.27842,30.5822
91,2010-04-02,00:00:00.00,1.9722e-308,1.83439,23.3048
92,2010-04-03,00:00:00.00,2.3308e-308,1.83868,17.4149
93,2010-04-04,00:00:00.00,0.000300653,1.84596,14.2151
94,2010-04-05,00:00:00.00,0.000192437,1.85368,12.2612
95,2010-04-06,00:00:00.00,0.0547173,1.86182,11.2701
96,2010-04-07,00:00:00.00,0.102014,1.87037,9.20298
97,2010-04-08,00:00:00.00,0.0340079,1.87932,8.09862
98,2010-04-09,00:00:00.00,5.79405,2.45027,11.4683
99,2010-04-10,00:00:00.00,0.456067,3.23366,9.20298
100,2010-04-11,00:00:00.00,0.104089,2.72772,9.79763
101,2010-04-12,00:00:00.00,0.00658079,2.00645,9.17466
102,2010-04-13,00:00:00.00,9.10009e-308,2.01418,7.3907
103,2010-04-14,00:00:00.00,1.29477,2.02646,6.17307
104,2010-04-15,00:00:00.00,0.000165661,2.03907,5.26693
105,2010-04-16,00:00:00.00,0.0171262,2.05199,4.75723
106,2010-04-17,00:00:00.00,2.71698,2.06523,4.72891
107,2010-04-18,00:00:00.00,0.267961,2.07875,5.40852
