time,date,hour,precip [mm/day],04195820 [m3/s],04195820 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.108396,0.0493845,2.2965
2,2010-01-03,00:00:00.00,0.267934,0.166623,3.11485
3,2010-01-04,00:00:00.00,0.0947753,0.234505,2.26535
4,2010-01-05,00:00:00.00,2.22634,0.234172,1.8406
5,2010-01-06,00:00:00.00,0.428861,0.233451,1.41584
6,2010-01-07,00:00:00.00,0.442934,0.232733,1.13267
7,2010-01-08,00:00:00.00,4.86812,0.23202,1.04772
8,2010-01-09,00:00:00.00,2.16944,0.23131,0.99109
9,2010-01-10,00:00:00.00,0.290734,0.230604,0.962773
10,2010-01-11,00:00:00.00,0.154865,0.229901,0.906139
11,2010-01-12,00:00:00.00,1.3182,0.229202,0.877822
12,2010-01-13,00:00:00.00,0.199753,0.228506,0.849505
13,2010-01-14,00:00:00.00,0.0104524,0.227814,0.821189
14,2010-01-15,00:00:00.00,0.0062781,0.227125,0.792872
15,2010-01-16,00:00:00.00,0.0659031,0.22644,0.821189
16,2010-01-17,00:00:00.00,0.00216194,0.225758,0.877822
17,2010-01-18,00:00:00.00,0.138682,0.22508,0.99109
18,2010-01-19,00:00:00.00,0.0286986,0.224405,1.10436
19,2010-01-20,00:00:00.00,0.0248249,0.223733,1.30257
20,2010-01-21,00:00:00.00,0.0423579,0.223065,1.69901
21,2010-01-22,00:00:00.00,0.0690789,0.2224,1.81228
22,2010-01-23,00:00:00.00,0.552825,0.221738,1.72733
23,2010-01-24,00:00:00.00,0.0523109,0.22108,1.52911
24,2010-01-25,00:00:00.00,8.72492,0.819024,1.67069
25,2010-01-26,00:00:00.00,1.2125,1.66497,21.5208
26,2010-01-27,00:00:00.00,1.14152,1.11072,30.8654
27,2010-01-28,00:00:00.00,0.0546038,0.27662,13.762
28,2010-01-29,00:00:00.00,0.797004,0.243897,7.07921
29,2010-01-30,00:00:00.00,0.0215281,0.242956,4.81386
30,2010-01-31,00:00:00.00,0.0572334,0.242177,3.68119
31,2010-02-01,00:00:00.00,0.00862537,0.241401,3.11485
32,2010-02-02,00:00:00.00,0.00374607,0.24063,2.26535
33,2010-02-03,00:00:00.00,0.426344,0.239863,1.92555
34,2010-02-04,00:00:00.00,0.39831,0.2391,1.64238
35,2010-02-05,00:00:00.00,0.0228107,0.238341,1.44416
36,2010-02-06,00:00:00.00,0.790508,0.237586,1.33089
37,2010-02-07,00:00:00.00,4.51486,0.236835,1.24594
38,2010-02-08,00:00:00.00,0.144595,0.236087,1.35921
39,2010-02-09,00:00:00.00,0.0335085,0.235344,1.24594
40,2010-02-10,00:00:00.00,10.8954,0.234605,1.18931
41,2010-02-11,00:00:00.00,5.02926,0.23387,1.10436
42,2010-02-12,00:00:00.00,0.104197,0.233139,1.07604
43,2010-02-13,00:00:00.00,0.292308,0.232411,1.01941
44,2010-02-14,00:00:00.00,0.261504,0.231687,0.962773
45,2010-02-15,00:00:00.00,0.233962,0.230968,0.934456
46,2010-02-16,00:00:00.00,0.180019,0.230252,0.877822
47,2010-02-17,00:00:00.00,1.27279,0.229539,0.849505
48,2010-02-18,00:00:00.00,0.36687,0.228831,0.821189
49,2010-02-19,00:00:00.00,0.113653,0.228126,0.877822
50,2010-02-20,00:00:00.00,0.000499451,0.227425,0.906139
51,2010-02-21,00:00:00.00,3.1427e-308,0.226727,0.962773
52,2010-02-22,00:00:00.00,0.0716916,0.226033,1.04772
53,2010-02-23,00:00:00.00,10.1094,0.605197,1.92555
54,2010-02-24,00:00:00.00,0.196492,1.12901,2.91664
55,2010-02-25,00:00:00.00,0.775005,0.759454,5.80495
56,2010-02-26,00:00:00.00,1.13579,0.242239,9.11802
57,2010-02-27,00:00:00.00,4.32411,0.238512,9.20298
58,2010-02-28,00:00:00.00,3.05809,0.237753,7.98535
59,2010-03-01,00:00:00.00,0.407366,0.236997,6.73941
60,2010-03-02,00:00:00.00,0.0577698,0.236246,6.03149
61,2010-03-03,00:00:00.00,0.129061,0.235499,9.79763
62,2010-03-04,00:00:00.00,0.0239907,0.234756,14.1584
63,2010-03-05,00:00:00.00,0.00242934,0.234017,15.6592
