time,date,hour,precip [mm/day],04176500 [m3/s],04176500 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.0622793,0.00569827,24.4374
2,2010-01-03,00:00:00.00,0.109006,0.0496357,21.9456
3,2010-01-04,00:00:00.00,0.0421791,0.104626,19.8784
4,2010-01-05,00:00:00.00,1.52895,0.121507,18.0661
5,2010-01-06,00:00:00.00,0.513215,0.121407,16.9335
6,2010-01-07,00:00:00.00,0.161143,0.120952,16.0273
7,2010-01-08,00:00:00.00,0.827954,0.120498,15.3477
8,2010-01-09,00:00:00.00,0.602413,0.120047,15.0362
9,2010-01-10,00:00:00.00,0.0651151,0.119598,14.7248
10,2010-01-11,00:00:00.00,0.0290142,0.11915,14.5832
11,2010-01-12,00:00:00.00,1.56934,0.118705,14.2717
12,2010-01-13,00:00:00.00,0.211429,0.118261,13.9602
13,2010-01-14,00:00:00.00,0.0239672,0.117819,13.7903
14,2010-01-15,00:00:00.00,0.00951338,0.117379,13.3372
15,2010-01-16,00:00:00.00,0.130117,0.116941,12.8842
16,2010-01-17,00:00:00.00,0.013668,0.116505,12.2612
17,2010-01-18,00:00:00.00,0.00532866,0.116071,11.5533
18,2010-01-19,00:00:00.00,0.00947222,0.115638,10.9869
19,2010-01-20,00:00:00.00,0.10317,0.115207,10.8737
20,2010-01-21,00:00:00.00,0.0439594,0.114778,10.5622
21,2010-01-22,00:00:00.00,0.00724702,0.114351,10.3073
22,2010-01-23,00:00:00.00,0.191928,0.113925,10.0242
23,2010-01-24,00:00:00.00,0.0483852,0.113501,9.88258
24,2010-01-25,00:00:00.00,6.8877,0.472612,11.0719
25,2010-01-26,00:00:00.00,2.40616,2.34913,22.6252
26,2010-01-27,00:00:00.00,0.645963,4.37255,29.4495
27,2010-01-28,00:00:00.00,0.148502,3.312,36.2456
28,2010-01-29,00:00:00.00,0.517272,0.991487,32.2812
29,2010-01-30,00:00:00.00,0.0353014,0.221225,24.041
30,2010-01-31,00:00:00.00,0.0164689,0.204079,20.4164
31,2010-02-01,00:00:00.00,0.0700772,0.202862,18.236
