time,date,hour,precip [mm/day],04200500 [m3/s],04200500 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.220339,0.0987063,4.72891
2,2010-01-03,00:00:00.00,0.660214,0.196603,5.09703
3,2010-01-04,00:00:00.00,1.00298,0.194996,6.65446
4,2010-01-05,00:00:00.00,1.73185,0.193412,7.70218
5,2010-01-06,00:00:00.00,1.40742,0.191852,6.56951
6,2010-01-07,00:00:00.00,1.77375,0.190314,5.46515
7,2010-01-08,00:00:00.00,3.60148,0.188798,4.44574
8,2010-01-09,00:00:00.00,4.08193,0.187304,3.96436
9,2010-01-10,00:00:00.00,0.488142,0.185831,3.76614
10,2010-01-11,00:00:00.00,0.689131,0.184379,4.13426
11,2010-01-12,00:00:00.00,2.20667,0.182947,4.98377
12,2010-01-13,00:00:00.00,0.98469,0.181535,4.36079
13,2010-01-14,00:00:00.00,0.053247,0.180142,3.90772
14,2010-01-15,00:00:00.00,0.0030453,0.178769,3.45466
15,2010-01-16,00:00:00.00,0.0617232,0.177415,3.85109
16,2010-01-17,00:00:00.00,0.0218889,1.5123,6.68278
17,2010-01-18,00:00:00.00,0.18788,4.31706,16.9618
18,2010-01-19,00:00:00.00,0.0990817,4.46844,27.8921
19,2010-01-20,00:00:00.00,0.176354,2.25239,22.6252
20,2010-01-21,00:00:00.00,0.0815194,1.34094,14.7814
21,2010-01-22,00:00:00.00,0,1.3149,10.1941
22,2010-01-23,00:00:00.00,2.00324,1.34722,8.46674
23,2010-01-24,00:00:00.00,0.0308894,1.37798,13.0541
24,2010-01-25,00:00:00.00,10.8624,4.66125,37.6614
25,2010-01-26,00:00:00.00,7.70531,11.5671,91.1802
26,2010-01-27,00:00:00.00,3.52464,12.3881,65.6951
27,2010-01-28,00:00:00.00,0.228885,8.75648,21.9739
28,2010-01-29,00:00:00.00,1.40485,7.50144,11.2418
29,2010-01-30,00:00:00.00,0.126924,6.75323,6.20139
30,2010-01-31,00:00:00.00,0.0024734,6.13385,5.26693
31,2010-02-01,00:00:00.00,7.8039e-308,5.61331,4.04931
32,2010-02-02,00:00:00.00,0.00144117,5.17015,3.59624
33,2010-02-03,00:00:00.00,0.161836,4.78862,3.65287
34,2010-02-04,00:00:00.00,1.32983,4.45693,2.5117
35,2010-02-05,00:00:00.00,0.0234643,4.16607,2.11244
36,2010-02-06,00:00:00.00,0.717422,3.90908,2.08695
37,2010-02-07,00:00:00.00,5.83875,3.68545,2.288
38,2010-02-08,00:00:00.00,0.322837,3.48529,3.1998
39,2010-02-09,00:00:00.00,0.0412046,3.30015,4.92713
40,2010-02-10,00:00:00.00,10.3356,3.1327,3.99268
41,2010-02-11,00:00:00.00,6.015,2.98057,3.79446
42,2010-02-12,00:00:00.00,1.05936,2.84177,3.59624
43,2010-02-13,00:00:00.00,0.740416,2.71464,3.14317
44,2010-02-14,00:00:00.00,0.599672,2.59778,2.94495
45,2010-02-15,00:00:00.00,0.812311,2.49002,2.6901
46,2010-02-16,00:00:00.00,0.603496,2.39033,2.94495
47,2010-02-17,00:00:00.00,3.60148,2.29787,2.82885
48,2010-02-18,00:00:00.00,0.978516,2.21186,2.86
49,2010-02-19,00:00:00.00,0.315871,2.13168,3.1998
50,2010-02-20,00:00:00.00,0.00033406,2.05675,3.45466
51,2010-02-21,00:00:00.00,0,1.98657,3.82277
52,2010-02-22,00:00:00.00,0.023,1.92071,4.41743
53,2010-02-23,00:00:00.00,6.0174,2.43271,6.34297
54,2010-02-24,00:00:00.00,0.540418,2.86983,13.677
55,2010-02-25,00:00:00.00,2.93638,2.61731,20.558
56,2010-02-26,00:00:00.00,5.81791,2.42225,19.7085
57,2010-02-27,00:00:00.00,4.76727,2.3272,12.7426
58,2010-02-28,00:00:00.00,6.0298,2.32282,11.3834
59,2010-03-01,00:00:00.00,1.20551,2.31872,11.5533
60,2010-03-02,00:00:00.00,0.219445,2.23096,11.2701
61,2010-03-03,00:00:00.00,0.162367,2.1492,11.525
62,2010-03-04,00:00:00.00,0.100344,2.07286,11.4683
63,2010-03-05,00:00:00.00,0.00301489,2.00141,11.1568
64,2010-03-06,00:00:00.00,0.0149984,1.93442,11.0719
65,2010-03-07,00:00:00.00,0.00408423,1.87147,11.0153
66,2010-03-08,00:00:00.00,0.00179142,1.81222,12.0063
67,2010-03-09,00:00:00.00,0.00175741,1.75635,18.4626
68,2010-03-10,00:00:00.00,0,56.6574,37.3782
69,2010-03-11,00:00:00.00,0.739769,107.441,81.8357
70,2010-03-12,00:00:00.00,0.0467577,75.489,138.753
71,2010-03-13,00:00:00.00,0.234707,39.3613,143
72,2010-03-14,00:00:00.00,6.99521,33.189,63.7129
73,2010-03-15,00:00:00.00,8.54123,39.8358,85.8
74,2010-03-16,00:00:00.00,0.608179,36.9029,82.6852
75,2010-03-17,00:00:00.00,0.0206712,25.5917,31.998
76,2010-03-18,00:00:00.00,0.000319481,19.3615,17.8679
77,2010-03-19,00:00:00.00,4.33146e-308,15.4516,12.2046
78,2010-03-20,00:00:00.00,5.48698e-308,12.7875,9.11802
79,2010-03-21,00:00:00.00,2.02177e-308,10.8655,6.99426
80,2010-03-22,00:00:00.00,0.000263304,9.41906,5.66337
81,2010-03-23,00:00:00.00,11.1744,14.8112,7.67387
82,2010-03-24,00:00:00.00,7.95707,25.8656,27.1559
83,2010-03-25,00:00:00.00,0.00726383,26.2204,38.5109
84,2010-03-26,00:00:00.00,12.6348,32.2021,18.5475
85,2010-03-27,00:00:00.00,2.62949,35.8117,19.5669
86,2010-03-28,00:00:00.00,0.00117538,25.0289,26.6462
87,2010-03-29,00:00:00.00,9.71124,27.4899,21.5208
88,2010-03-30,00:00:00.00,1.03192,29.7758,33.697
89,2010-03-31,00:00:00.00,0.00484851,22.7299,33.9802
90,2010-04-01,00:00:00.00,2.00148e-308,17.61,16.7919
91,2010-04-02,00:00:00.00,2.12617e-308,14.2776,10.6471
92,2010-04-03,00:00:00.00,0,11.9499,7.75882
93,2010-04-04,00:00:00.00,0.0426855,10.24,6.08812
94,2010-04-05,00:00:00.00,0.00298934,8.93538,4.98377
95,2010-04-06,00:00:00.00,1.13483,7.91006,4.19089
96,2010-04-07,00:00:00.00,0.219709,7.08481,3.85109
97,2010-04-08,00:00:00.00,0.056418,6.40744,3.45466
98,2010-04-09,00:00:00.00,7.49924,7.84496,4.58733
99,2010-04-10,00:00:00.00,0.126428,9.00854,4.58733
100,2010-04-11,00:00:00.00,0.0181946,7.96538,3.87941
101,2010-04-12,00:00:00.00,0.00771358,7.12729,3.14317
102,2010-04-13,00:00:00.00,0.00643066,6.44045,2.54002
103,2010-04-14,00:00:00.00,5.12299,6.89295,2.81186
104,2010-04-15,00:00:00.00,0,7.26631,2.94495
105,2010-04-16,00:00:00.00,0,6.55427,2.65895
106,2010-04-17,00:00:00.00,0.218902,5.96272,2.25402
107,2010-04-18,00:00:00.00,0.121897,5.46408,2.00483
108,2010-04-19,00:00:00.00,0.0854771,5.03848,1.79529
109,2010-04-20,00:00:00.00,0.00191518,4.67127,1.6537
110,2010-04-21,00:00:00.00,0,4.35142,1.57725
111,2010-04-22,00:00:00.00,0,4.0705,1.50079
112,2010-04-23,00:00:00.00,0.0165857,3.82191,1.35638
113,2010-04-24,00:00:00.00,0.0157981,3.60048,1.2601
114,2010-04-25,00:00:00.00,3.56658,3.5098,1.2063
115,2010-04-26,00:00:00.00,16.5322,10.7234,2.65895
116,2010-04-27,00:00:00.00,11.7713,25.8056,23.1065
117,2010-04-28,00:00:00.00,0.0206779,27.5567,31.1485
118,2010-04-29,00:00:00.00,0,19.1221,14.385
119,2010-04-30,00:00:00.00,0.000200623,15.2844,7.13585
120,2010-05-01,00:00:00.00,8.52591e-308,12.6621,4.47406
121,2010-05-02,00:00:00.00,0.546715,10.7666,3.34139
122,2010-05-03,00:00:00.00,3.08891,9.33801,2.80054
123,2010-05-04,00:00:00.00,0.517837,8.22621,2.4126
124,2010-05-05,00:00:00.00,1.75847,7.33844,2.2257
