time,date,hour,precip [mm/day],04209000 [m3/s],04209000 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.632907,0.0248605,6.48456
2,2010-01-03,00:00:00.00,1.38714,0.0838791,4.64396
3,2010-01-04,00:00:00.00,2.6628,0.118051,4.47406
4,2010-01-05,00:00:00.00,2.92891,0.117884,4.19089
5,2010-01-06,00:00:00.00,3.54637,0.117521,4.02099
6,2010-01-07,00:00:00.00,2.86334,0.11716,4.02099
7,2010-01-08,00:00:00.00,1.77388,0.1168,3.99268
8,2010-01-09,00:00:00.00,6.44139,0.116443,3.87941
9,2010-01-10,00:00:00.00,0.559325,0.116087,3.96436
10,2010-01-11,00:00:00.00,0.220836,0.115734,3.96436
11,2010-01-12,00:00:00.00,1.74581,0.115382,3.96436
12,2010-01-13,00:00:00.00,1.1275,0.115031,3.96436
13,2010-01-14,00:00:00.00,0.256753,0.114683,3.96436
14,2010-01-15,00:00:00.00,0,0.114336,4.47406
15,2010-01-16,00:00:00.00,0.170991,0.113991,4.81386
16,2010-01-17,00:00:00.00,0.0454364,0.113648,6.68278
17,2010-01-18,00:00:00.00,0.1179,0.113306,6.88099
18,2010-01-19,00:00:00.00,0.0328297,0.112967,8.52337
19,2010-01-20,00:00:00.00,0.231396,0.112628,8.32515
20,2010-01-21,00:00:00.00,0.140554,0.112292,7.27743
21,2010-01-22,00:00:00.00,0.00418742,0.111957,6.59783
22,2010-01-23,00:00:00.00,1.73779,0.130274,6.42792
23,2010-01-24,00:00:00.00,0.0305546,0.155692,6.42792
24,2010-01-25,00:00:00.00,7.94269,0.405452,11.3551
25,2010-01-26,00:00:00.00,11.9647,1.20252,101.657
26,2010-01-27,00:00:00.00,7.96379,1.58771,40.7763
27,2010-01-28,00:00:00.00,0.907769,0.813031,17.9529
28,2010-01-29,00:00:00.00,3.64043,0.174845,12.2612
29,2010-01-30,00:00:00.00,0.186269,0.141865,8.26852
30,2010-01-31,00:00:00.00,0.0772023,0.141188,6.96594
31,2010-02-01,00:00:00.00,0.0116063,0.140679,6.48456
32,2010-02-02,00:00:00.00,0.141803,0.140174,5.97485
33,2010-02-03,00:00:00.00,0.133285,0.139672,5.3802
34,2010-02-04,00:00:00.00,1.66395,0.139173,4.95545
35,2010-02-05,00:00:00.00,0.246406,0.138677,4.04931
36,2010-02-06,00:00:00.00,0.296042,0.138184,3.59624
37,2010-02-07,00:00:00.00,2.59291,0.137694,3.51129
38,2010-02-08,00:00:00.00,0.262734,0.137207,3.3697
39,2010-02-09,00:00:00.00,0.00290306,0.136723,3.42634
40,2010-02-10,00:00:00.00,5.38952,0.136242,3.42634
41,2010-02-11,00:00:00.00,12.1184,0.135764,3.42634
42,2010-02-12,00:00:00.00,3.16824,0.135289,3.42634
43,2010-02-13,00:00:00.00,0.803467,0.134817,3.42634
44,2010-02-14,00:00:00.00,0.716389,0.134348,3.56792
45,2010-02-15,00:00:00.00,1.68507,0.133881,3.59624
46,2010-02-16,00:00:00.00,0.331519,0.133418,3.51129
47,2010-02-17,00:00:00.00,5.89539,0.132957,3.62456
48,2010-02-18,00:00:00.00,1.37681,0.132499,3.56792
49,2010-02-19,00:00:00.00,0.674702,0.132044,3.96436
50,2010-02-20,00:00:00.00,0.0983191,0.131592,4.55901
51,2010-02-21,00:00:00.00,0.00112694,0.131142,4.75723
52,2010-02-22,00:00:00.00,0.00819454,0.130696,4.7006
53,2010-02-23,00:00:00.00,7.59146,0.307608,10.6755
54,2010-02-24,00:00:00.00,0.615163,0.552116,27.6372
55,2010-02-25,00:00:00.00,1.1841,0.37958,26.5329
56,2010-02-26,00:00:00.00,2.55057,0.138047,20.2465
57,2010-02-27,00:00:00.00,7.9651,0.136185,14.8947
58,2010-02-28,00:00:00.00,7.61144,0.178952,12.2046
59,2010-03-01,00:00:00.00,3.34445,0.247215,11.2135
