time,date,hour,precip [mm/day],04214500 [m3/s],04214500 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.799725,0.0143671,
2,2010-01-03,00:00:00.00,2.14101,0.0484744,
3,2010-01-04,00:00:00.00,6.76272,0.0682228,
4,2010-01-05,00:00:00.00,2.37838,0.0681258,
5,2010-01-06,00:00:00.00,1.7744,0.0679161,
6,2010-01-07,00:00:00.00,2.54071,0.0677075,
7,2010-01-08,00:00:00.00,0.694849,0.0674999,
8,2010-01-09,00:00:00.00,4.40687,0.0672934,
9,2010-01-10,00:00:00.00,0.587764,0.0670879,
10,2010-01-11,00:00:00.00,0.179766,0.0668835,
11,2010-01-12,00:00:00.00,1.11551,0.0666801,
12,2010-01-13,00:00:00.00,1.2974,0.0664777,
13,2010-01-14,00:00:00.00,0.225343,0.0662763,
14,2010-01-15,00:00:00.00,0.00212805,0.066076,
15,2010-01-16,00:00:00.00,0.458947,0.0658766,
16,2010-01-17,00:00:00.00,0.015502,0.0656783,
17,2010-01-18,00:00:00.00,0.125165,0.0654809,
18,2010-01-19,00:00:00.00,0.536699,0.0652845,
19,2010-01-20,00:00:00.00,0.89524,0.0650891,
20,2010-01-21,00:00:00.00,2.27034,0.0648947,
21,2010-01-22,00:00:00.00,0.00856346,0.0647012,
22,2010-01-23,00:00:00.00,0.00341595,0.0645086,
23,2010-01-24,00:00:00.00,0.0673398,0.0643171,
24,2010-01-25,00:00:00.00,9.32645,0.225677,
25,2010-01-26,00:00:00.00,30.6661,1.18551,
26,2010-01-27,00:00:00.00,2.31561,2.04645,
27,2010-01-28,00:00:00.00,2.70492,1.11188,
28,2010-01-29,00:00:00.00,11.1318,0.108796,
29,2010-01-30,00:00:00.00,0.37654,0.102607,
30,2010-01-31,00:00:00.00,0.235777,0.102166,
31,2010-02-01,00:00:00.00,1.05531,0.101728,
32,2010-02-02,00:00:00.00,2.19601,0.101294,
33,2010-02-03,00:00:00.00,0.413174,0.100864,
34,2010-02-04,00:00:00.00,1.55612,0.100437,
35,2010-02-05,00:00:00.00,0.186605,0.100013,
36,2010-02-06,00:00:00.00,0.00194119,0.0995924,
37,2010-02-07,00:00:00.00,0.163693,0.0991753,
38,2010-02-08,00:00:00.00,0.384759,0.0987614,
39,2010-02-09,00:00:00.00,0.347467,0.0983509,
40,2010-02-10,00:00:00.00,0.270221,0.0979436,
41,2010-02-11,00:00:00.00,5.76479,0.102905,
42,2010-02-12,00:00:00.00,0.686665,0.109916,
43,2010-02-13,00:00:00.00,0.360246,0.104319,
44,2010-02-14,00:00:00.00,1.32448,0.0966359,
45,2010-02-15,00:00:00.00,8.51223,0.096201,
46,2010-02-16,00:00:00.00,8.48267,0.103059,
47,2010-02-17,00:00:00.00,0.426033,0.112687,
