time,date,hour,precip [mm/day],02GG013 [m3/s],02GG013 (observed) [m3/s]
61,2010-03-03,00:00:00.00,0.00345203,0.0404595,0.14
62,2010-03-04,00:00:00.00,0.000817905,0.0403299,0.18
63,2010-03-05,00:00:00.00,1.24749e-05,0.040201,0.24
64,2010-03-06,00:00:00.00,1.4743e-05,0.0400727,0.3
65,2010-03-07,00:00:00.00,0,0.0399452,0.4
66,2010-03-08,00:00:00.00,0,0.0398183,0.5
67,2010-03-09,00:00:00.00,0,0.039692,0.72
68,2010-03-10,00:00:00.00,2.7043e-05,0.0395663,2
69,2010-03-11,00:00:00.00,0.0248673,0.0394414,6.5
70,2010-03-12,00:00:00.00,0.00387416,0.0393174,20
71,2010-03-13,00:00:00.00,4.9048,0.0800163,31.5
72,2010-03-14,00:00:00.00,7.62657,0.216782,32.2
73,2010-03-15,00:00:00.00,6.3472,0.821789,27.4
74,2010-03-16,00:00:00.00,0.129952,2.13724,22.3
75,2010-03-17,00:00:00.00,0,2.49485,13.9
76,2010-03-18,00:00:00.00,0,1.08239,6.84
77,2010-03-19,00:00:00.00,0,0.112973,3.66
78,2010-03-20,00:00:00.00,0.000271149,0.106938,2.16
79,2010-03-21,00:00:00.00,0.0516029,0.106451,1.4
80,2010-03-22,00:00:00.00,0.0651534,0.105978,0.937
81,2010-03-23,00:00:00.00,3.65446,0.139299,0.673
82,2010-03-24,00:00:00.00,0.246911,0.185542,0.545
83,2010-03-25,00:00:00.00,0,0.152655,0.49
84,2010-03-26,00:00:00.00,0.645127,0.106607,0.43
85,2010-03-27,00:00:00.00,2.37551e-05,0.105936,0.357
86,2010-03-28,00:00:00.00,0.00987008,0.105539,0.327
87,2010-03-29,00:00:00.00,5.53098,0.178281,0.303
88,2010-03-30,00:00:00.00,2.43329,0.293519,0.299
89,2010-03-31,00:00:00.00,0.000207385,0.243128,0.334
90,2010-04-01,00:00:00.00,0.00788167,0.130203,0.376
91,2010-04-02,00:00:00.00,0,0.109696,0.357
92,2010-04-03,00:00:00.00,0,0.109269,0.323
93,2010-04-04,00:00:00.00,0.17717,0.108968,0.273
94,2010-04-05,00:00:00.00,0.307185,0.108683,0.262
95,2010-04-06,00:00:00.00,1.5607,0.108412,0.228
96,2010-04-07,00:00:00.00,22.8958,0.503239,0.691
97,2010-04-08,00:00:00.00,14.357,1.28846,10.4
98,2010-04-09,00:00:00.00,15.7766,1.53475,22
99,2010-04-10,00:00:00.00,0.010622,1.18097,28.4
100,2010-04-11,00:00:00.00,9.2411e-08,0.583331,14.7
101,2010-04-12,00:00:00.00,0.801025,0.193503,5.27
102,2010-04-13,00:00:00.00,0,0.191758,2.46
103,2010-04-14,00:00:00.00,0.406577,0.192284,1.45
104,2010-04-15,00:00:00.00,0.227389,0.192852,0.997
105,2010-04-16,00:00:00.00,0,0.193461,0.726
106,2010-04-17,00:00:00.00,0.0330015,0.194109,0.572
107,2010-04-18,00:00:00.00,0.589383,0.194796,0.495
108,2010-04-19,00:00:00.00,1.16608,0.195521,0.431
109,2010-04-20,00:00:00.00,0.000374854,0.196284,0.36
110,2010-04-21,00:00:00.00,0.00044301,0.197082,0.285
111,2010-04-22,00:00:00.00,0.00745859,0.197915,0.224
112,2010-04-23,00:00:00.00,0.0012862,0.198783,0.192
113,2010-04-24,00:00:00.00,0.0045858,0.199684,0.179
114,2010-04-25,00:00:00.00,0.351288,0.200617,0.172
115,2010-04-26,00:00:00.00,15.7297,0.488895,0.186
116,2010-04-27,00:00:00.00,0.0850809,0.885786,0.249
117,2010-04-28,00:00:00.00,4.68048e-05,0.623241,0.326
118,2010-04-29,00:00:00.00,0.000797067,0.250275,0.321
119,2010-04-30,00:00:00.00,0.0309039,0.249771,0.26
120,2010-05-01,00:00:00.00,0.544553,0.251449,0.198
121,2010-05-02,00:00:00.00,3.26901,0.253157,0.177
122,2010-05-03,00:00:00.00,5.5831,0.300071,0.35
123,2010-05-04,00:00:00.00,12.2921,0.565814,5.42
124,2010-05-05,00:00:00.00,0.078717,0.804306,7.16
125,2010-05-06,00:00:00.00,3.43542,0.567013,2.03
126,2010-05-07,00:00:00.00,0.103286,0.310671,1.91
127,2010-05-08,00:00:00.00,8.2472,0.441548,1.98
128,2010-05-09,00:00:00.00,17.9085,0.999018,6.05
129,2010-05-10,00:00:00.00,0.894608,1.40352,8.53
130,2010-05-11,00:00:00.00,0.00393233,0.914761,4.21
131,2010-05-12,00:00:00.00,23.8355,1.01331,3.99
132,2010-05-13,00:00:00.00,1.08776,1.78954,16.7
133,2010-05-14,00:00:00.00,12.5176,1.59875,18.7
134,2010-05-15,00:00:00.00,4.25229,1.32186,16.6
135,2010-05-16,00:00:00.00,0.0017483,1.13421,15.8
136,2010-05-17,00:00:00.00,6.18285e-05,0.794564,5.8
137,2010-05-18,00:00:00.00,0.0513455,0.770345,2.24
138,2010-05-19,00:00:00.00,4.50486,0.815143,1.27
139,2010-05-20,00:00:00.00,0.0146774,0.873635,0.933
140,2010-05-21,00:00:00.00,0.0147536,0.849674,0.676
141,2010-05-22,00:00:00.00,0.02748,0.811651,0.415
142,2010-05-23,00:00:00.00,6.82221,0.905774,1.3
143,2010-05-24,00:00:00.00,0.00309687,1.03127,5.43
144,2010-05-25,00:00:00.00,0.00130522,0.968438,1.06
145,2010-05-26,00:00:00.00,0.0224794,0.873591,0.419
146,2010-05-27,00:00:00.00,0,0.8783,0.29
147,2010-05-28,00:00:00.00,0.0027395,0.883377,0.257
148,2010-05-29,00:00:00.00,0.000559827,0.888247,0.269
149,2010-05-30,00:00:00.00,0.000920825,0.89291,0.239
150,2010-05-31,00:00:00.00,2.44638e-05,0.897366,0.212
151,2010-06-01,00:00:00.00,1.06921,0.901618,0.17
152,2010-06-02,00:00:00.00,6.87229,0.986447,0.15
153,2010-06-03,00:00:00.00,14.2307,1.39426,0.183
154,2010-06-04,00:00:00.00,2.25618,1.7346,0.209
155,2010-06-05,00:00:00.00,1.35246,1.4312,0.443
156,2010-06-06,00:00:00.00,2.57253,1.11507,0.387
157,2010-06-07,00:00:00.00,32.945,2.06441,5.62
158,2010-06-08,00:00:00.00,0.417475,3.34015,13.1
159,2010-06-09,00:00:00.00,0.0188362,2.70041,8.77
160,2010-06-10,00:00:00.00,6.59494,1.8056,2.46
161,2010-06-11,00:00:00.00,0.159681,1.90924,0.967
162,2010-06-12,00:00:00.00,0.0132378,1.86633,0.526
163,2010-06-13,00:00:00.00,0.110741,1.79151,0.336
164,2010-06-14,00:00:00.00,0.173675,1.78697,0.231
165,2010-06-15,00:00:00.00,0.01074,1.78207,0.186
166,2010-06-16,00:00:00.00,0.144063,1.77682,0.157
167,2010-06-17,00:00:00.00,1.31866,1.77124,0.126
168,2010-06-18,00:00:00.00,0.0494692,1.76536,0.115
169,2010-06-19,00:00:00.00,0.0557928,1.75919,0.094
170,2010-06-20,00:00:00.00,0.0314207,1.75275,0.076
171,2010-06-21,00:00:00.00,0.047925,1.74607,0.061
172,2010-06-22,00:00:00.00,8.68006e-07,1.73914,0.041
173,2010-06-23,00:00:00.00,2.18285,1.73201,0.033
174,2010-06-24,00:00:00.00,0.0378708,1.72467,0.027
175,2010-06-25,00:00:00.00,5.86425,1.73109,0.025
176,2010-06-26,00:00:00.00,0.361753,1.74748,0.021
177,2010-06-27,00:00:00.00,0.0724018,1.74176,0.019
178,2010-06-28,00:00:00.00,3.18558,1.72547,0.018
179,2010-06-29,00:00:00.00,1.3106,1.71677,0.02
180,2010-06-30,00:00:00.00,0.03178,1.70797,0.016
181,2010-07-01,00:00:00.00,0.0257356,1.69906,0.014
182,2010-07-02,00:00:00.00,0.0389696,1.69006,0.013
183,2010-07-03,00:00:00.00,0.0391107,1.68098,0.011
184,2010-07-04,00:00:00.00,0.0306733,1.67182,0.01
185,2010-07-05,00:00:00.00,0.0764931,1.66261,0.009
186,2010-07-06,00:00:00.00,0.0310163,1.65334,0.008
187,2010-07-07,00:00:00.00,0.0957204,1.64402,0.007
188,2010-07-08,00:00:00.00,0.142516,1.63466,0.006
189,2010-07-09,00:00:00.00,5.90635,1.6335,0.006
190,2010-07-10,00:00:00.00,11.7532,1.84925,0.008
191,2010-07-11,00:00:00.00,0.0263089,2.10403,0.01
192,2010-07-12,00:00:00.00,1.78257,1.95843,0.054
193,2010-07-13,00:00:00.00,25.5432,2.43843,0.131
194,2010-07-14,00:00:00.00,3.23573,3.33553,0.201
195,2010-07-15,00:00:00.00,0.00581383,2.92102,1.27
196,2010-07-16,00:00:00.00,4.00724,2.26478,1.02
197,2010-07-17,00:00:00.00,19.4337,2.73175,0.638
198,2010-07-18,00:00:00.00,5.39371,3.40654,1.85
199,2010-07-19,00:00:00.00,0.995562,3.13247,1.24
200,2010-07-20,00:00:00.00,8.84409,2.75148,1.64
201,2010-07-21,00:00:00.00,0.459498,2.87614,2.07
202,2010-07-22,00:00:00.00,0.122069,2.80871,0.755
203,2010-07-23,00:00:00.00,0.123005,2.68443,0.238
204,2010-07-24,00:00:00.00,5.85247,2.66495,0.123
205,2010-07-25,00:00:00.00,2.4704,2.64986,0.069
206,2010-07-26,00:00:00.00,3.36412,2.61464,0.037
207,2010-07-27,00:00:00.00,0.0789061,2.57661,0.023
208,2010-07-28,00:00:00.00,0.0286521,2.53972,0.017
209,2010-07-29,00:00:00.00,0.883489,2.50391,0.013
210,2010-07-30,00:00:00.00,0.148202,2.46913,0.012
211,2010-07-31,00:00:00.00,0.0306674,2.43535,0.011
212,2010-08-01,00:00:00.00,0.690216,2.40251,0.01
213,2010-08-02,00:00:00.00,0.00930872,2.37056,0.008
214,2010-08-03,00:00:00.00,0.0167139,2.33949,0.006
215,2010-08-04,00:00:00.00,0.0225103,2.30923,0.005
216,2010-08-05,00:00:00.00,0.0638392,2.27977,0.004
217,2010-08-06,00:00:00.00,0.0936018,2.25106,0.003
218,2010-08-07,00:00:00.00,1.37991,2.22308,0.002
219,2010-08-08,00:00:00.00,0.0157112,2.1958,0.002
220,2010-08-09,00:00:00.00,0.00363179,2.16919,0.001
221,2010-08-10,00:00:00.00,2.36692,2.14322,0.002
222,2010-08-11,00:00:00.00,6.11191e-07,2.11788,0.003
223,2010-08-12,00:00:00.00,0.0250139,2.09312,0.003
224,2010-08-13,00:00:00.00,6.04886,2.09219,0.003
225,2010-08-14,00:00:00.00,0.0231357,2.09639,0.002
226,2010-08-15,00:00:00.00,0.049611,2.07639,0.002
227,2010-08-16,00:00:00.00,0.571603,2.05163,0.002
228,2010-08-17,00:00:00.00,0.110385,2.02821,0.001
229,2010-08-18,00:00:00.00,0.0210071,2.00532,0.001
230,2010-08-19,00:00:00.00,0.0635722,1.98294,0
231,2010-08-20,00:00:00.00,0.222915,1.96105,0
232,2010-08-21,00:00:00.00,0.00873562,1.93964,0
233,2010-08-22,00:00:00.00,1.77591,1.91869,0
234,2010-08-23,00:00:00.00,5.43486,1.91809,0
235,2010-08-24,00:00:00.00,0.336865,1.92121,0
236,2010-08-25,00:00:00.00,0.204416,1.9043,0
237,2010-08-26,00:00:00.00,0.209299,1.88395,0
238,2010-08-27,00:00:00.00,0.0319241,1.86403,0
239,2010-08-28,00:00:00.00,0.0394399,1.84453,0
240,2010-08-29,00:00:00.00,0.0229183,1.82542,0
241,2010-08-30,00:00:00.00,0.0403615,1.8067,0
242,2010-08-31,00:00:00.00,0.0799987,1.78836,0
243,2010-09-01,00:00:00.00,0.0259109,1.77038,0
244,2010-09-02,00:00:00.00,0.000463661,1.75275,0
245,2010-09-03,00:00:00.00,3.10883,1.73547,0
246,2010-09-04,00:00:00.00,2.95162,1.71851,0
247,2010-09-05,00:00:00.00,0.125126,1.70187,0
248,2010-09-06,00:00:00.00,0.263083,1.68555,0
249,2010-09-07,00:00:00.00,0.679344,1.66953,0
250,2010-09-08,00:00:00.00,0.0534861,1.6538,0
251,2010-09-09,00:00:00.00,0.00193217,1.63835,0
252,2010-09-10,00:00:00.00,0.00125664,1.62319,0
253,2010-09-11,00:00:00.00,0.106116,1.60829,0
254,2010-09-12,00:00:00.00,2.6933,1.59379,0
255,2010-09-13,00:00:00.00,5.90565,1.61833,0
256,2010-09-14,00:00:00.00,2.265,1.67382,0
257,2010-09-15,00:00:00.00,5.52663e-05,1.65248,0
258,2010-09-16,00:00:00.00,0.00227441,1.59994,0
259,2010-09-17,00:00:00.00,18.411,1.99801,0
260,2010-09-18,00:00:00.00,0.0810961,2.55104,0
261,2010-09-19,00:00:00.00,2.50024,2.28728,0
262,2010-09-20,00:00:00.00,0.182929,1.86555,0
263,2010-09-21,00:00:00.00,0.00356772,1.845,0
264,2010-09-22,00:00:00.00,0.023115,1.8249,0
265,2010-09-23,00:00:00.00,4.42526,1.82055,0
266,2010-09-24,00:00:00.00,0.043501,1.81918,0
267,2010-09-25,00:00:00.00,0.0273954,1.80251,0
268,2010-09-26,00:00:00.00,0.0184861,1.78329,0
269,2010-09-27,00:00:00.00,1.11913,1.76449,0
270,2010-09-28,00:00:00.00,0.430157,1.74608,0
271,2010-09-29,00:00:00.00,37.1904,2.81069,0
272,2010-09-30,00:00:00.00,0.43168,4.24936,0
273,2010-10-01,00:00:00.00,0.00971386,3.59286,0
274,2010-10-02,00:00:00.00,0.0935426,2.55051,0
275,2010-10-03,00:00:00.00,20.3413,3.12793,0.002
276,2010-10-04,00:00:00.00,1.98088,3.93869,0.008
277,2010-10-05,00:00:00.00,0.312381,3.59284,0.003
278,2010-10-06,00:00:00.00,0.156254,3.00469,0.001
279,2010-10-07,00:00:00.00,0.969616,2.94624,0
280,2010-10-08,00:00:00.00,0.00739366,2.89024,0
281,2010-10-09,00:00:00.00,0,2.83655,0
282,2010-10-10,00:00:00.00,0.0193956,2.78501,0
283,2010-10-11,00:00:00.00,0.00411357,2.73549,0
284,2010-10-12,00:00:00.00,0.458066,2.68787,0
285,2010-10-13,00:00:00.00,3.32755,2.66653,0
286,2010-10-14,00:00:00.00,0.180757,2.65061,0
287,2010-10-15,00:00:00.00,30.521,3.67239,0.02
288,2010-10-16,00:00:00.00,0.535732,5.04102,0.036
289,2010-10-17,00:00:00.00,0.000168335,4.45834,0.034
290,2010-10-18,00:00:00.00,0.00823489,3.5052,0.024
291,2010-10-19,00:00:00.00,0.00046271,3.42423,0.018
292,2010-10-20,00:00:00.00,0.0352032,3.3473,0.026
293,2010-10-21,00:00:00.00,0.128154,3.2741,0.022
294,2010-10-22,00:00:00.00,11.7933,3.5449,0.019
295,2010-10-23,00:00:00.00,0.192333,3.94867,0.016
296,2010-10-24,00:00:00.00,1.65062,3.75254,0.015
297,2010-10-25,00:00:00.00,0.766591,3.42073,0.014
298,2010-10-26,00:00:00.00,0.101488,3.34504,0.014
299,2010-10-27,00:00:00.00,4.12877,3.31517,0.012
300,2010-10-28,00:00:00.00,0.150662,3.29486,0.01
301,2010-10-29,00:00:00.00,0.0341488,3.23264,0.009
302,2010-10-30,00:00:00.00,0.0312559,3.16521,0.001
303,2010-10-31,00:00:00.00,1.17039e-06,3.10081,0.001
304,2010-11-01,00:00:00.00,0.195766,3.03924,0.004
305,2010-11-02,00:00:00.00,0.258982,2.98032,0.003
306,2010-11-03,00:00:00.00,6.66473e-07,2.92386,0.002
307,2010-11-04,00:00:00.00,0.0943722,2.86971,0.001
308,2010-11-05,00:00:00.00,3.03823,2.84854,0.002
309,2010-11-06,00:00:00.00,13.082,3.29538,0.354
310,2010-11-07,00:00:00.00,5.73527,3.92939,0.57
311,2010-11-08,00:00:00.00,0.0124198,3.72194,1.03
312,2010-11-09,00:00:00.00,0,3.26703,0.786
313,2010-11-10,00:00:00.00,0,3.17891,0.436
314,2010-11-11,00:00:00.00,0.0156554,3.11402,0.265
315,2010-11-12,00:00:00.00,0.000256815,3.05199,0.18
316,2010-11-13,00:00:00.00,0.0185779,2.99263,0.131
317,2010-11-14,00:00:00.00,0.00665748,2.93576,0.1
318,2010-11-15,00:00:00.00,4.67921,2.93909,0.091
319,2010-11-16,00:00:00.00,0.000423739,2.98881,0.071
320,2010-11-17,00:00:00.00,0.856035,2.94458,0.064
321,2010-11-18,00:00:00.00,20.4664,3.56083,1.32
322,2010-11-19,00:00:00.00,0.047274,4.45367,2.04
323,2010-11-20,00:00:00.00,0.00134163,4.06266,1.14
324,2010-11-21,00:00:00.00,0.00370644,3.41899,0.441
325,2010-11-22,00:00:00.00,0.152136,3.34316,0.17
326,2010-11-23,00:00:00.00,11.9497,3.6337,0.093
327,2010-11-24,00:00:00.00,5.60312,4.27065,1.18
328,2010-11-25,00:00:00.00,0.0882928,4.22127,3.56
329,2010-11-26,00:00:00.00,6.523,3.90704,2.41
330,2010-11-27,00:00:00.00,12.9752,4.15461,4.75
331,2010-11-28,00:00:00.00,0.0134526,4.15768,7.18
332,2010-11-29,00:00:00.00,6.56091e-05,3.88515,3.38
333,2010-11-30,00:00:00.00,9.80065e-05,3.76497,0.718
334,2010-12-01,00:00:00.00,16.3169,4.27561,1.35
335,2010-12-02,00:00:00.00,5.8211,5.18679,7.69
336,2010-12-03,00:00:00.00,0.0713416,4.97867,10.3
337,2010-12-04,00:00:00.00,0.0304801,4.33211,5.77
338,2010-12-05,00:00:00.00,0.828899,4.18702,1.9
339,2010-12-06,00:00:00.00,1.94795,4.07144,1.25
340,2010-12-07,00:00:00.00,0.115068,3.9627,0.7
341,2010-12-08,00:00:00.00,0.0495878,3.8602,0.6
342,2010-12-09,00:00:00.00,0.343941,3.76339,0.471
343,2010-12-10,00:00:00.00,0.132086,3.67181,0.342
344,2010-12-11,00:00:00.00,1.06052,3.58504,0.281
345,2010-12-12,00:00:00.00,0.114794,3.50269,0.232
346,2010-12-13,00:00:00.00,20.3464,3.88328,0.242
347,2010-12-14,00:00:00.00,13.8822,4.43044,0.268
348,2010-12-15,00:00:00.00,13.1981,4.16938,0.219
349,2010-12-16,00:00:00.00,0.0435134,3.73569,0.202
350,2010-12-17,00:00:00.00,0.00387846,3.64575,0.183
351,2010-12-18,00:00:00.00,0.0271685,3.56048,0.168
352,2010-12-19,00:00:00.00,0.133213,3.47952,0.157
353,2010-12-20,00:00:00.00,0.248942,3.40253,0.14
354,2010-12-21,00:00:00.00,0.112693,3.32921,0.148
355,2010-12-22,00:00:00.00,0.0141527,3.25931,0.152
356,2010-12-23,00:00:00.00,0.220926,3.19257,0.157
357,2010-12-24,00:00:00.00,0.445987,3.12879,0.16
358,2010-12-25,00:00:00.00,0.154454,3.06775,0.155
359,2010-12-26,00:00:00.00,0.0478981,3.00928,0.15
360,2010-12-27,00:00:00.00,0.0959317,2.9532,0.147
361,2010-12-28,00:00:00.00,0.604661,2.89938,0.145
362,2010-12-29,00:00:00.00,0.0509234,2.84767,0.142
363,2010-12-30,00:00:00.00,0.00136785,2.79793,0.158
364,2010-12-31,00:00:00.00,0.461527,2.75007,0.176
365,2011-01-01,00:00:00.00,2.08121,2.72208,0.6
366,2011-01-02,00:00:00.00,13.1378,3.13797,20.5
367,2011-01-03,00:00:00.00,0.0556137,3.64128,43.4
368,2011-01-04,00:00:00.00,0.0751302,3.36978,33.3
369,2011-01-05,00:00:00.00,1.91734,2.98752,19.2
370,2011-01-06,00:00:00.00,0.485989,2.93252,6.18
371,2011-01-07,00:00:00.00,2.22018,2.87918,3.2
372,2011-01-08,00:00:00.00,1.51465,2.82783,1.92
373,2011-01-09,00:00:00.00,1.8959,2.77844,1.09
374,2011-01-10,00:00:00.00,2.45831,2.73091,0.685
375,2011-01-11,00:00:00.00,0.0215754,2.68512,0.483
376,2011-01-12,00:00:00.00,4.93805,2.64098,0.368
377,2011-01-13,00:00:00.00,10.4762,2.59839,0.294
378,2011-01-14,00:00:00.00,1.98931,2.55726,0.259
379,2011-01-15,00:00:00.00,0.681522,2.51753,0.249
380,2011-01-16,00:00:00.00,3.34049,2.4791,0.246
381,2011-01-17,00:00:00.00,0.0175269,2.44193,0.246
382,2011-01-18,00:00:00.00,0.00300887,2.40594,0.254
383,2011-01-19,00:00:00.00,6.40821,2.40319,0.336
384,2011-01-20,00:00:00.00,0.302672,2.41261,0.419
385,2011-01-21,00:00:00.00,0.582871,2.38374,0.529
386,2011-01-22,00:00:00.00,1.16219,2.34362,0.729
387,2011-01-23,00:00:00.00,1.81797,2.31055,0.784
388,2011-01-24,00:00:00.00,5.17671,2.27847,0.67
389,2011-01-25,00:00:00.00,1.17732,2.24733,0.578
390,2011-01-26,00:00:00.00,0.737745,2.21708,0.496
391,2011-01-27,00:00:00.00,0.0347883,2.18768,0.434
392,2011-01-28,00:00:00.00,1.61795,2.1591,0.381
393,2011-01-29,00:00:00.00,2.57178,2.1313,0.339
394,2011-01-30,00:00:00.00,8.33119,2.10425,0.304
395,2011-01-31,00:00:00.00,0.0664726,2.07791,0.275
396,2011-02-01,00:00:00.00,0.150581,2.05225,0.251
397,2011-02-02,00:00:00.00,0.39612,2.02725,0.228
398,2011-02-03,00:00:00.00,16.1692,2.00289,0.206
399,2011-02-04,00:00:00.00,0.995389,1.97912,0.193
400,2011-02-05,00:00:00.00,0.000585605,1.95594,0.195
401,2011-02-06,00:00:00.00,5.24474,1.93331,0.201
402,2011-02-07,00:00:00.00,1.33387,1.91122,0.201
403,2011-02-08,00:00:00.00,1.15522,1.88965,0.192
404,2011-02-09,00:00:00.00,0.69082,1.86858,0.181
405,2011-02-10,00:00:00.00,0.0116659,1.84798,0.174
406,2011-02-11,00:00:00.00,0.00922466,1.82785,0.171
407,2011-02-12,00:00:00.00,0.0272186,1.80816,0.167
408,2011-02-13,00:00:00.00,0.185963,1.7889,0.163
409,2011-02-14,00:00:00.00,2.77061,1.77097,0.161
410,2011-02-15,00:00:00.00,0.113761,1.75359,0.162
411,2011-02-16,00:00:00.00,1.11938e-05,1.73566,0.164
412,2011-02-17,00:00:00.00,0.180781,1.71793,0.207
413,2011-02-18,00:00:00.00,0.251517,1.70057,0.518
414,2011-02-19,00:00:00.00,0.124551,1.68355,13.5
415,2011-02-20,00:00:00.00,3.68668e-05,1.66688,38.8
416,2011-02-21,00:00:00.00,1.68988,1.65054,36
417,2011-02-22,00:00:00.00,20.5607,1.63452,25.1
418,2011-02-23,00:00:00.00,0.00129805,1.6188,16.7
419,2011-02-24,00:00:00.00,0.0210142,1.60339,8.59
420,2011-02-25,00:00:00.00,3.01967,1.58826,4.56
421,2011-02-26,00:00:00.00,3.83926,1.57342,2.4
422,2011-02-27,00:00:00.00,3.02532,1.55885,1.31
423,2011-02-28,00:00:00.00,1.60672,1.54455,1.13
424,2011-03-01,00:00:00.00,9.33276,1.56855,4.4
425,2011-03-02,00:00:00.00,0.00038348,1.62428,12.6
426,2011-03-03,00:00:00.00,0.00074771,1.60353,14.8
427,2011-03-04,00:00:00.00,0.102512,1.55095,7.14
428,2011-03-05,00:00:00.00,0.812895,1.53672,3.48
429,2011-03-06,00:00:00.00,21.6494,2.0218,18.6
430,2011-03-07,00:00:00.00,4.02611,2.69115,43.2
431,2011-03-08,00:00:00.00,0.000512674,2.3696,33.3
432,2011-03-09,00:00:00.00,0.070163,1.8602,22.3
433,2011-03-10,00:00:00.00,11.2694,1.96643,15.5
434,2011-03-11,00:00:00.00,11.1119,2.44497,29.9
435,2011-03-12,00:00:00.00,16.0377,2.95148,41.4
436,2011-03-13,00:00:00.00,0.0592986,2.86466,27
437,2011-03-14,00:00:00.00,0.031302,2.4668,18.9
438,2011-03-15,00:00:00.00,0.0142437,2.28396,15.7
439,2011-03-16,00:00:00.00,0.479916,2.2512,15
440,2011-03-17,00:00:00.00,2.92945,2.23477,17.6
441,2011-03-18,00:00:00.00,0.011941,2.22173,27.5
442,2011-03-19,00:00:00.00,0.0189393,2.19375,23.7
443,2011-03-20,00:00:00.00,0.00514547,2.16371,14.2
444,2011-03-21,00:00:00.00,0.0389077,2.13453,5.06
445,2011-03-22,00:00:00.00,16.998,2.54426,17.7
