time,date,hour,precip [mm/day],04215500 [m3/s],04215500 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.992678,0.205182,7.41901
2,2010-01-03,00:00:00.00,2.0561,0.404068,5.69169
3,2010-01-04,00:00:00.00,7.21533,0.391889,5.3802
4,2010-01-05,00:00:00.00,2.37425,0.380494,5.83327
5,2010-01-06,00:00:00.00,1.92915,0.369813,5.91822
6,2010-01-07,00:00:00.00,2.43749,0.359784,5.72
7,2010-01-08,00:00:00.00,0.726516,0.350351,5.94654
8,2010-01-09,00:00:00.00,5.40717,0.341465,5.69169
9,2010-01-10,00:00:00.00,0.675243,0.333081,5.06872
10,2010-01-11,00:00:00.00,0.208672,0.325159,4.41743
11,2010-01-12,00:00:00.00,1.38246,0.317665,5.06872
12,2010-01-13,00:00:00.00,1.4181,0.310564,4.92713
13,2010-01-14,00:00:00.00,0.264202,0.303829,4.61565
14,2010-01-15,00:00:00.00,0.0021113,0.297433,4.5307
15,2010-01-16,00:00:00.00,0.547592,0.291351,5.29525
16,2010-01-17,00:00:00.00,0.0168128,0.285562,7.81545
17,2010-01-18,00:00:00.00,0.109409,0.280047,8.26852
18,2010-01-19,00:00:00.00,0.416339,0.692285,10.902
19,2010-01-20,00:00:00.00,0.836846,0.797729,10.7321
20,2010-01-21,00:00:00.00,2.44065,0.480134,8.58
21,2010-01-22,00:00:00.00,0.00363874,0.464499,6.37129
22,2010-01-23,00:00:00.00,0.00145969,0.449974,5.91822
23,2010-01-24,00:00:00.00,0.0292642,0.436451,4.95545
24,2010-01-25,00:00:00.00,8.7104,0.825006,8.49505
25,2010-01-26,00:00:00.00,30.4611,11.8163,116.099
26,2010-01-27,00:00:00.00,2.66851,16.1522,30.299
27,2010-01-28,00:00:00.00,3.21105,8.27822,11.3551
28,2010-01-29,00:00:00.00,12.4911,5.82535,8.52337
29,2010-01-30,00:00:00.00,0.277292,4.4797,4.89881
30,2010-01-31,00:00:00.00,0.19767,3.63804,6.20139
31,2010-02-01,00:00:00.00,1.14424,3.06637,4.5307
32,2010-02-02,00:00:00.00,2.69069,2.65525,5.83327
33,2010-02-03,00:00:00.00,0.432511,2.34685,5.32357
34,2010-02-04,00:00:00.00,1.49094,2.10786,4.98377
35,2010-02-05,00:00:00.00,0.149474,1.91781,4.8705
36,2010-02-06,00:00:00.00,0.00719058,1.76344,4.13426
37,2010-02-07,00:00:00.00,0.0851486,1.63584,3.90772
38,2010-02-08,00:00:00.00,0.345533,1.52877,3.11485
39,2010-02-09,00:00:00.00,0.276554,1.43778,3.0299
40,2010-02-10,00:00:00.00,0.222839,1.35958,3.25644
41,2010-02-11,00:00:00.00,6.22232,1.32917,3.08654
42,2010-02-12,00:00:00.00,0.768313,1.30265,3.39802
43,2010-02-13,00:00:00.00,0.425661,1.24183,3.31307
44,2010-02-14,00:00:00.00,1.29167,1.18824,2.83168
45,2010-02-15,00:00:00.00,9.85262,1.14068,3.05822
46,2010-02-16,00:00:00.00,9.82101,1.12969,3.48297
47,2010-02-17,00:00:00.00,0.394021,1.11971,3.51129
48,2010-02-18,00:00:00.00,5.75416,1.0791,3.48297
49,2010-02-19,00:00:00.00,5.82403,1.05281,3.53961
50,2010-02-20,00:00:00.00,1.04086,1.02898,3.59624
51,2010-02-21,00:00:00.00,0.163488,0.996984,3.51129
52,2010-02-22,00:00:00.00,0.0530851,0.967824,3.59624
53,2010-02-23,00:00:00.00,0.669334,0.941132,3.51129
54,2010-02-24,00:00:00.00,0.54642,0.916601,4.16258
55,2010-02-25,00:00:00.00,0.177459,0.893969,3.93604
56,2010-02-26,00:00:00.00,2.73713,0.873014,3.59624
57,2010-02-27,00:00:00.00,19.9339,1.17416,4.27584
58,2010-02-28,00:00:00.00,6.26748,1.37564,4.72891
59,2010-03-01,00:00:00.00,3.49356,1.26108,4.81386
60,2010-03-02,00:00:00.00,0.97483,1.22692,4.58733
61,2010-03-03,00:00:00.00,0.324457,1.17164,3.93604
62,2010-03-04,00:00:00.00,0.046502,1.12269,3.79446
63,2010-03-05,00:00:00.00,0.00450528,1.07905,4.38911
64,2010-03-06,00:00:00.00,0.00886888,1.03992,4.16258
65,2010-03-07,00:00:00.00,0.0119323,1.00464,3.76614
66,2010-03-08,00:00:00.00,0.00295816,0.972658,4.16258
67,2010-03-09,00:00:00.00,0,0.943538,5.94654
68,2010-03-10,00:00:00.00,0,4.53563,9.82595
69,2010-03-11,00:00:00.00,0.00366139,38.6327,16.3388
70,2010-03-12,00:00:00.00,0.137,54.2057,35.9624
71,2010-03-13,00:00:00.00,2.31428,27.6888,84.9505
72,2010-03-14,00:00:00.00,4.05264,13.9594,92.8793
73,2010-03-15,00:00:00.00,5.5902,11.1341,47.5723
74,2010-03-16,00:00:00.00,0.845603,8.89054,26.1648
75,2010-03-17,00:00:00.00,0.0241768,6.52656,19.5953
76,2010-03-18,00:00:00.00,3.08015e-06,5.21543,16.5087
77,2010-03-19,00:00:00.00,0.000165634,4.38926,14.5832
78,2010-03-20,00:00:00.00,0.000191447,3.82468,13.224
79,2010-03-21,00:00:00.00,0,3.41627,11.4683
80,2010-03-22,00:00:00.00,0.165431,3.108,8.04198
81,2010-03-23,00:00:00.00,7.29402,3.99326,14.9796
82,2010-03-24,00:00:00.00,9.92357,7.08337,27.3258
83,2010-03-25,00:00:00.00,1.58558,7.95207,23.7295
84,2010-03-26,00:00:00.00,9.67789,8.99566,10.5339
85,2010-03-27,00:00:00.00,2.18301,9.46949,12.2612
86,2010-03-28,00:00:00.00,0,6.80174,6.65446
87,2010-03-29,00:00:00.00,4.21236,5.99676,6.17307
88,2010-03-30,00:00:00.00,3.19102,6.4363,13.7903
89,2010-03-31,00:00:00.00,0.0226097,6.08051,8.91981
90,2010-04-01,00:00:00.00,0.00114614,4.93547,5.97485
91,2010-04-02,00:00:00.00,0,4.19552,4.89881
92,2010-04-03,00:00:00.00,0,3.68109,4.33248
93,2010-04-04,00:00:00.00,0.014122,3.30426,3.85109
94,2010-04-05,00:00:00.00,0.0438636,3.01708,3.34139
95,2010-04-06,00:00:00.00,0.162912,2.79126,3.00159
96,2010-04-07,00:00:00.00,8.0872,3.82105,3.25644
97,2010-04-08,00:00:00.00,2.0484,4.43364,3.90772
98,2010-04-09,00:00:00.00,9.22425,5.42645,6.34297
99,2010-04-10,00:00:00.00,1.45973,6.0949,6.51287
100,2010-04-11,00:00:00.00,0.369633,4.81667,3.96436
101,2010-04-12,00:00:00.00,0.347756,4.08368,3.28475
102,2010-04-13,00:00:00.00,0.0155784,3.57364,2.88832
103,2010-04-14,00:00:00.00,0.0100509,3.19989,2.55984
104,2010-04-15,00:00:00.00,0,2.91507,2.35313
105,2010-04-16,00:00:00.00,0.00785865,2.69123,2.21438
106,2010-04-17,00:00:00.00,8.58384,3.72685,3.51129
107,2010-04-18,00:00:00.00,0.800231,4.33761,6.90931
108,2010-04-19,00:00:00.00,0.994958,3.58761,4.95545
109,2010-04-20,00:00:00.00,0.00238152,3.19349,4.8705
110,2010-04-21,00:00:00.00,0.00207327,2.89526,3.1998
111,2010-04-22,00:00:00.00,0.00497884,2.66224,2.70709
112,2010-04-23,00:00:00.00,0.0121899,2.4754,2.4126
113,2010-04-24,00:00:00.00,0.0013898,2.32233,2.18889
114,2010-04-25,00:00:00.00,6.1353e-08,2.19462,2.002
115,2010-04-26,00:00:00.00,8.25333,3.20439,2.67877
116,2010-04-27,00:00:00.00,7.39571,4.85507,7.81545
117,2010-04-28,00:00:00.00,0.230328,4.92186,8.86317
118,2010-04-29,00:00:00.00,0.00604602,4.08308,3.76614
119,2010-04-30,00:00:00.00,0,3.53052,2.79487
120,2010-05-01,00:00:00.00,0.000273003,3.13036,2.4664
121,2010-05-02,00:00:00.00,0.021378,2.82832,2.28517
122,2010-05-03,00:00:00.00,0.541822,2.59286,2.08129
123,2010-05-04,00:00:00.00,3.31169,2.40448,2.0105
124,2010-05-05,00:00:00.00,0.46656,2.25049,1.86608
125,2010-05-06,00:00:00.00,0.331164,2.12229,1.88024
126,2010-05-07,00:00:00.00,23.5273,8.56357,14.5265
127,2010-05-08,00:00:00.00,1.02045,11.6464,4.61565
128,2010-05-09,00:00:00.00,16.8869,12.9955,16.6503
129,2010-05-10,00:00:00.00,1.06694,13.9622,11.1852
130,2010-05-11,00:00:00.00,0.000479705,8.6549,4.8705
131,2010-05-12,00:00:00.00,5.60489,7.27087,3.51129
132,2010-05-13,00:00:00.00,8.13675,8.38698,20.6996
133,2010-05-14,00:00:00.00,1.63224,8.07858,10.5622
134,2010-05-15,00:00:00.00,14.1273,10.1505,26.1648
135,2010-05-16,00:00:00.00,0.00266391,11.0647,7.3907
136,2010-05-17,00:00:00.00,0.012893,7.50565,4.47406
137,2010-05-18,00:00:00.00,0.0112901,5.77651,3.42634
138,2010-05-19,00:00:00.00,4.54506,5.02534,3.14317
139,2010-05-20,00:00:00.00,0.216659,4.54,4.24753
140,2010-05-21,00:00:00.00,0.0329325,3.92378,3.05822
141,2010-05-22,00:00:00.00,0.00576528,3.48357,2.41543
142,2010-05-23,00:00:00.00,0.918541,3.15448,2.31065
143,2010-05-24,00:00:00.00,1.15401,2.89966,2.25968
144,2010-05-25,00:00:00.00,8.23902e-06,2.69669,1.87458
145,2010-05-26,00:00:00.00,0.000269366,2.5312,1.67919
146,2010-05-27,00:00:00.00,0.00219244,2.39358,1.54327
147,2010-05-28,00:00:00.00,0,2.27716,1.42151
148,2010-05-29,00:00:00.00,0.323657,2.17722,1.33089
149,2010-05-30,00:00:00.00,0.0221357,2.09028,1.24311
150,2010-05-31,00:00:00.00,0,2.01378,1.13551
151,2010-06-01,00:00:00.00,0.0573951,1.94575,1.05339
152,2010-06-02,00:00:00.00,15.6195,4.82496,1.69901
153,2010-06-03,00:00:00.00,0.00621472,6.35936,1.75281
154,2010-06-04,00:00:00.00,11.1516,6.60919,3.42634
155,2010-06-05,00:00:00.00,4.67558,7.37371,2.01333
156,2010-06-06,00:00:00.00,13.4447,9.0431,8.01367
157,2010-06-07,00:00:00.00,59.0967,66.8989,49.2713
158,2010-06-08,00:00:00.00,0.129844,71.5897,11.2418
159,2010-06-09,00:00:00.00,0.00663749,16.2894,4.21921
160,2010-06-10,00:00:00.00,5.11593,10.5358,2.88832
161,2010-06-11,00:00:00.00,6.22279,9.23012,10.5622
162,2010-06-12,00:00:00.00,0.0705974,7.91722,3.76614
163,2010-06-13,00:00:00.00,0.0970712,6.19738,2.37862
164,2010-06-14,00:00:00.00,4.31846,5.24434,2.00483
165,2010-06-15,00:00:00.00,1.79574,4.61745,2.03032
166,2010-06-16,00:00:00.00,0.222664,4.10113,1.91139
167,2010-06-17,00:00:00.00,3.85181,3.72137,5.23862
168,2010-06-18,00:00:00.00,1.49166,3.43042,6.39961
169,2010-06-19,00:00:00.00,0.00283167,3.20014,2.45507
170,2010-06-20,00:00:00.00,1.41942,3.01292,1.77547
171,2010-06-21,00:00:00.00,1.98657,2.85723,1.88024
172,2010-06-22,00:00:00.00,0.0709226,2.72522,1.43283
173,2010-06-23,00:00:00.00,8.08177,3.45893,1.80378
174,2010-06-24,00:00:00.00,1.23198,3.93114,2.4041
175,2010-06-25,00:00:00.00,20.1908,9.82087,11.9214
176,2010-06-26,00:00:00.00,0.238204,12.6023,4.21921
177,2010-06-27,00:00:00.00,0.0798207,7.96748,1.97085
178,2010-06-28,00:00:00.00,0.29519,6.08955,1.74998
179,2010-06-29,00:00:00.00,16.2705,9.80488,4.67228
180,2010-06-30,00:00:00.00,0.288272,11.4888,6.11644
181,2010-07-01,00:00:00.00,0.0606873,7.67647,2.20871
182,2010-07-02,00:00:00.00,0.00369242,5.93772,1.55176
183,2010-07-03,00:00:00.00,0,4.90273,1.30824
184,2010-07-04,00:00:00.00,0,4.22118,1.12418
185,2010-07-05,00:00:00.00,0,3.74084,1.00242
186,2010-07-06,00:00:00.00,0,3.38518,0.911802
187,2010-07-07,00:00:00.00,0,3.11165,0.829684
188,2010-07-08,00:00:00.00,0.00809189,2.89483,0.747565
189,2010-07-09,00:00:00.00,0.025776,2.71865,0.696594
190,2010-07-10,00:00:00.00,23.0163,9.58234,1.52061
191,2010-07-11,00:00:00.00,0.700619,12.8119,3.56792
192,2010-07-12,00:00:00.00,0.00360855,7.89309,1.45265
193,2010-07-13,00:00:00.00,0.0827699,6.01383,0.945783
194,2010-07-14,00:00:00.00,0.129872,4.91439,0.80703
195,2010-07-15,00:00:00.00,0.0370256,4.1985,0.736238
196,2010-07-16,00:00:00.00,0.0263497,3.69811,0.685268
197,2010-07-17,00:00:00.00,1.24009,3.33002,0.637129
198,2010-07-18,00:00:00.00,0.0142499,3.04853,0.583327
199,2010-07-19,00:00:00.00,0.227386,2.82652,0.586159
200,2010-07-20,00:00:00.00,2.21203,2.64692,0.583327
201,2010-07-21,00:00:00.00,0.336392,2.49853,0.829684
202,2010-07-22,00:00:00.00,2.0275,2.37368,0.775882
203,2010-07-23,00:00:00.00,0.0312372,2.26695,0.569169
204,2010-07-24,00:00:00.00,31.7205,13.7128,2.75523
205,2010-07-25,00:00:00.00,2.57292,18.4776,2.31349
206,2010-07-26,00:00:00.00,15.3739,15.2443,5.72
207,2010-07-27,00:00:00.00,0.0589769,14.7135,4.10594
208,2010-07-28,00:00:00.00,0.00702748,9.0959,1.58008
209,2010-07-29,00:00:00.00,0.559419,6.67491,1.06755
210,2010-07-30,00:00:00.00,4.85985,5.6359,1.14117
211,2010-07-31,00:00:00.00,0.00531234,4.99595,0.954278
212,2010-08-01,00:00:00.00,0,4.26898,0.730575
213,2010-08-02,00:00:00.00,0.0844359,3.76185,0.634297
214,2010-08-03,00:00:00.00,1.09315,3.3893,0.569169
215,2010-08-04,00:00:00.00,0.274333,3.10464,0.523862
216,2010-08-05,00:00:00.00,0.0639177,2.88023,0.526693
217,2010-08-06,00:00:00.00,3.29596,2.69872,1.34505
218,2010-08-07,00:00:00.00,4.26046,2.65734,1.69618
219,2010-08-08,00:00:00.00,0.10303,2.61945,0.787208
220,2010-08-09,00:00:00.00,0.253755,2.47565,0.557842
221,2010-08-10,00:00:00.00,1.85804,2.3543,0.58899
222,2010-08-11,00:00:00.00,10.4437,3.78247,0.648456
223,2010-08-12,00:00:00.00,0.217907,4.59844,0.572
224,2010-08-13,00:00:00.00,0.344418,3.69616,0.501208
225,2010-08-14,00:00:00.00,0.0017516,3.28798,0.410594
226,2010-08-15,00:00:00.00,0.0151282,2.98026,0.356792
227,2010-08-16,00:00:00.00,0.712146,2.7405,0.396436
228,2010-08-17,00:00:00.00,6.01091,2.91632,1.04489
