time,date,hour,precip [mm/day],04165500 [m3/s],04165500 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.17801,0.0738164,19.0289
2,2010-01-03,00:00:00.00,0.222465,0.249056,16.1123
3,2010-01-04,00:00:00.00,0.220376,0.350521,15.4893
4,2010-01-05,00:00:00.00,1.25519,0.350023,12.6293
5,2010-01-06,00:00:00.00,0.469796,0.348945,12.8275
6,2010-01-07,00:00:00.00,0.130876,0.347873,11.7515
7,2010-01-08,00:00:00.00,1.78141,0.346807,11.1002
8,2010-01-09,00:00:00.00,3.82939,0.345746,11.4117
9,2010-01-10,00:00:00.00,0.0969982,0.34469,11.0153
10,2010-01-11,00:00:00.00,0.0269226,0.34364,10.7887
11,2010-01-12,00:00:00.00,1.70349,0.342595,11.2418
12,2010-01-13,00:00:00.00,0.484965,0.341555,10.3356
13,2010-01-14,00:00:00.00,0.00458411,0.34052,10.4206
14,2010-01-15,00:00:00.00,0.00843365,0.339491,10.7038
15,2010-01-16,00:00:00.00,0.126535,0.338467,11.8081
16,2010-01-17,00:00:00.00,0.0173617,0.337448,12.0913
17,2010-01-18,00:00:00.00,5.87242e-05,0.336433,10.9869
18,2010-01-19,00:00:00.00,0.00456507,0.335424,10.7887
19,2010-01-20,00:00:00.00,0.213699,0.33442,10.7604
20,2010-01-21,00:00:00.00,0.087179,0.333421,10.7604
21,2010-01-22,00:00:00.00,0.00897683,0.332427,10.4489
22,2010-01-23,00:00:00.00,0.0672174,0.331438,9.9109
23,2010-01-24,00:00:00.00,0.102889,0.330453,10.0808
24,2010-01-25,00:00:00.00,6.16371,0.813216,17.4149
25,2010-01-26,00:00:00.00,3.63637,1.73629,32.8475
26,2010-01-27,00:00:00.00,1.10921,1.61916,27.2974
27,2010-01-28,00:00:00.00,0.1745,0.711664,23.0499
28,2010-01-29,00:00:00.00,0.441421,0.358544,16.9618
29,2010-01-30,00:00:00.00,0.00759816,0.35542,12.8558
30,2010-01-31,00:00:00.00,0.0673459,0.354299,11.9214
31,2010-02-01,00:00:00.00,0.133777,0.353184,11.1285
32,2010-02-02,00:00:00.00,0.094437,0.352075,10.4489
33,2010-02-03,00:00:00.00,1.30395,0.350972,9.57109
34,2010-02-04,00:00:00.00,1.08441,0.349874,9.9109
35,2010-02-05,00:00:00.00,0.0110697,0.348782,10.2507
36,2010-02-06,00:00:00.00,0.00290792,0.347696,9.65604
37,2010-02-07,00:00:00.00,0.0210813,0.346615,9.14634
38,2010-02-08,00:00:00.00,0.375034,0.345541,8.91981
39,2010-02-09,00:00:00.00,0.00185045,0.344471,8.55169
40,2010-02-10,00:00:00.00,5.88022,0.343408,8.69327
41,2010-02-11,00:00:00.00,11.0596,0.342349,8.97644
42,2010-02-12,00:00:00.00,0.444725,0.341296,9.17466
43,2010-02-13,00:00:00.00,0.0823907,0.340249,9.06139
44,2010-02-14,00:00:00.00,0.250851,0.339207,8.4101
45,2010-02-15,00:00:00.00,0.0681422,0.338171,8.52337
46,2010-02-16,00:00:00.00,0.115779,0.337139,8.43842
47,2010-02-17,00:00:00.00,2.00277,0.336114,8.74991
48,2010-02-18,00:00:00.00,0.297429,0.335093,8.69327
49,2010-02-19,00:00:00.00,0.0148468,0.334077,8.69327
50,2010-02-20,00:00:00.00,0.000184279,0.333067,9.51446
51,2010-02-21,00:00:00.00,0.00210045,0.332062,9.51446
52,2010-02-22,00:00:00.00,0.00120137,0.331062,8.86317
53,2010-02-23,00:00:00.00,13.0171,0.601982,9.99585
54,2010-02-24,00:00:00.00,0.679023,0.976429,11.4683
55,2010-02-25,00:00:00.00,1.14196,0.71133,11.2701
56,2010-02-26,00:00:00.00,2.3586,0.340562,10.7887
57,2010-02-27,00:00:00.00,5.42534,0.337405,10.5622
58,2010-02-28,00:00:00.00,3.41003,0.37321,11.0153
59,2010-03-01,00:00:00.00,0.54636,0.423044,12.4877
60,2010-03-02,00:00:00.00,0.0113805,0.386248,15.0929
61,2010-03-03,00:00:00.00,0.0208335,0.335142,15.8008
62,2010-03-04,00:00:00.00,0.0578095,0.333838,14.4133
63,2010-03-05,00:00:00.00,0.000495532,0.332827,15.376
64,2010-03-06,00:00:00.00,5.7514e-10,0.33182,14.6115
65,2010-03-07,00:00:00.00,3.63065e-06,0.330819,15.6592
66,2010-03-08,00:00:00.00,7.26131e-07,0.329822,17.4432
67,2010-03-09,00:00:00.00,4.15936e-05,0.328829,21.2093
68,2010-03-10,00:00:00.00,0.000636941,0.327841,25.6267
69,2010-03-11,00:00:00.00,0.327499,0.326859,30.5822
70,2010-03-12,00:00:00.00,0.107258,0.325884,37.0951
71,2010-03-13,00:00:00.00,5.98037,0.794044,53.802
72,2010-03-14,00:00:00.00,9.67587,2.38438,71.0753
73,2010-03-15,00:00:00.00,7.37511,7.68308,92.5961
74,2010-03-16,00:00:00.00,0.358148,16.8262,86.6496
75,2010-03-17,00:00:00.00,8.91491e-06,17.5093,62.5802
76,2010-03-18,00:00:00.00,0,7.05949,43.8911
77,2010-03-19,00:00:00.00,0,0.855258,35.6792
78,2010-03-20,00:00:00.00,0.000618056,0.81591,30.0159
79,2010-03-21,00:00:00.00,0.779603,0.812012,25.5984
80,2010-03-22,00:00:00.00,0.645915,0.808199,22.5968
81,2010-03-23,00:00:00.00,1.63244,0.804466,20.8129
82,2010-03-24,00:00:00.00,0.287083,0.800808,20.9261
83,2010-03-25,00:00:00.00,3.6704e-05,0.797225,18.3776
84,2010-03-26,00:00:00.00,0.892958,0.793716,15.8291
85,2010-03-27,00:00:00.00,0.0106141,0.790282,14.3283
86,2010-03-28,00:00:00.00,0.0250355,0.786921,12.2612
87,2010-03-29,00:00:00.00,7.93521,1.78218,13.5638
88,2010-03-30,00:00:00.00,0.810646,3.1591,20.0483
89,2010-03-31,00:00:00.00,0.000561296,2.19459,16.1406
90,2010-04-01,00:00:00.00,5.78879e-05,0.840741,14.1301
91,2010-04-02,00:00:00.00,6.84129e-05,0.829829,12.7426
92,2010-04-03,00:00:00.00,0,0.826751,12.1479
93,2010-04-04,00:00:00.00,0.898079,0.823758,11.2984
94,2010-04-05,00:00:00.00,0.0479714,0.820851,10.817
95,2010-04-06,00:00:00.00,2.62028,0.818027,11.6665
96,2010-04-07,00:00:00.00,20.0979,3.68624,24.1826
97,2010-04-08,00:00:00.00,5.50507,8.08155,41.9089
98,2010-04-09,00:00:00.00,7.38471,6.80189,70.7921
99,2010-04-10,00:00:00.00,0.00344797,3.7344,49.5545
100,2010-04-11,00:00:00.00,0.000447048,2.28899,36.2456
101,2010-04-12,00:00:00.00,0.676435,1.09799,26.278
102,2010-04-13,00:00:00.00,2.74614e-05,1.08945,21.0111
103,2010-04-14,00:00:00.00,2.5381,1.13656,18.5192
104,2010-04-15,00:00:00.00,0.160776,1.20238,17.1883
105,2010-04-16,00:00:00.00,1.38154e-09,1.15478,15.8008
106,2010-04-17,00:00:00.00,0.00093208,1.08842,14.6964
107,2010-04-18,00:00:00.00,0.00611416,1.08715,13.139
108,2010-04-19,00:00:00.00,0.00497068,1.08641,11.3267
109,2010-04-20,00:00:00.00,0,1.08583,10.0242
110,2010-04-21,00:00:00.00,0,1.0854,9.54278
111,2010-04-22,00:00:00.00,0.000894475,1.08513,8.04198
112,2010-04-23,00:00:00.00,0.0208666,1.08501,8.29684
113,2010-04-24,00:00:00.00,0.0109062,1.08505,8.04198
114,2010-04-25,00:00:00.00,0.464165,1.08523,7.92872
115,2010-04-26,00:00:00.00,17.5466,3.67598,23.2481
116,2010-04-27,00:00:00.00,0.481999,7.2532,17.5281
117,2010-04-28,00:00:00.00,7.24256e-05,4.80591,12.4594
118,2010-04-29,00:00:00.00,9.86476e-05,1.35354,10.364
119,2010-04-30,00:00:00.00,0.599665,1.33651,9.14634
120,2010-05-01,00:00:00.00,0.00357757,1.3395,8.74991
121,2010-05-02,00:00:00.00,5.04759,1.57189,14.0452
122,2010-05-03,00:00:00.00,13.4445,3.70038,24.6073
123,2010-05-04,00:00:00.00,12.1766,7.64591,61.7307
124,2010-05-05,00:00:00.00,0.270538,7.94738,52.6693
125,2010-05-06,00:00:00.00,2.59298,4.02077,37.9446
126,2010-05-07,00:00:00.00,0.0575665,1.83268,22.5402
127,2010-05-08,00:00:00.00,20.9919,5.44795,26.0798
128,2010-05-09,00:00:00.00,6.00431,11.1553,53.802
129,2010-05-10,00:00:00.00,0.01501,8.84285,45.5901
130,2010-05-11,00:00:00.00,0.0058617,3.51943,36.8119
131,2010-05-12,00:00:00.00,25.6035,7.65105,49.5545
132,2010-05-13,00:00:00.00,3.07592,14.7107,97.6931
133,2010-05-14,00:00:00.00,12.7516,12.7588,84.9505
134,2010-05-15,00:00:00.00,0.338263,9.53687,78.4377
135,2010-05-16,00:00:00.00,0.000555432,7.41356,65.4119
