time,date,hour,precip [mm/day],04159900 [m3/s],04159900 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.381198,0.0171123,1.21479
2,2010-01-03,00:00:00.00,0.253229,0.0577369,0.877822
3,2010-01-04,00:00:00.00,0.589729,0.0812588,0.80703
4,2010-01-05,00:00:00.00,2.66212,0.0811433,0.877822
5,2010-01-06,00:00:00.00,0.92014,0.0808936,0.900476
6,2010-01-07,00:00:00.00,0.0982159,0.080645,0.860832
7,2010-01-08,00:00:00.00,1.64257,0.0803978,0.804198
8,2010-01-09,00:00:00.00,6.35116,0.0801518,0.727743
9,2010-01-10,00:00:00.00,0.349486,0.0799071,0.685268
10,2010-01-11,00:00:00.00,0.0320115,0.0796636,0.671109
11,2010-01-12,00:00:00.00,1.91582,0.0794213,0.671109
12,2010-01-13,00:00:00.00,0.413042,0.0791803,0.676773
13,2010-01-14,00:00:00.00,0.0137289,0.0789404,0.673941
14,2010-01-15,00:00:00.00,0.0211053,0.0787018,0.685268
15,2010-01-16,00:00:00.00,0.159015,0.0784644,0.758891
16,2010-01-17,00:00:00.00,0.00862729,0.0782281,0.787208
17,2010-01-18,00:00:00.00,1.34398e-308,0.077993,0.809862
18,2010-01-19,00:00:00.00,0.00583121,0.077759,0.846674
19,2010-01-20,00:00:00.00,0.421842,0.0775263,0.846674
20,2010-01-21,00:00:00.00,0.152407,0.0772947,0.809862
21,2010-01-22,00:00:00.00,0.00123568,0.0770642,0.770218
22,2010-01-23,00:00:00.00,0.0063258,0.0768348,0.736238
23,2010-01-24,00:00:00.00,0.0312507,0.0766067,0.699426
24,2010-01-25,00:00:00.00,4.36258,0.146451,0.897644
25,2010-01-26,00:00:00.00,3.60951,0.293161,2.12376
26,2010-01-27,00:00:00.00,1.27804,0.294174,4.33248
27,2010-01-28,00:00:00.00,0.212616,0.14992,3.28475
28,2010-01-29,00:00:00.00,0.599178,0.080888,2.36729
29,2010-01-30,00:00:00.00,0.0059893,0.0802476,1.51212
30,2010-01-31,00:00:00.00,0.0302164,0.0799999,1.24028
31,2010-02-01,00:00:00.00,0.331833,0.0797534,1.06755
32,2010-02-02,00:00:00.00,0.0626966,0.0795083,0.9741
33,2010-02-03,00:00:00.00,1.36932,0.0792643,0.838179
34,2010-02-04,00:00:00.00,0.861468,0.0790216,0.775882
35,2010-02-05,00:00:00.00,0.00805905,0.0787802,0.696594
36,2010-02-06,00:00:00.00,0,0.0785399,0.685268
37,2010-02-07,00:00:00.00,0.0168701,0.0783008,0.685268
38,2010-02-08,00:00:00.00,0.361758,0.0780629,0.662614
39,2010-02-09,00:00:00.00,0.00019504,0.0778263,0.645624
40,2010-02-10,00:00:00.00,4.2984,0.0775909,0.631466
41,2010-02-11,00:00:00.00,9.07108,0.0773567,0.617307
42,2010-02-12,00:00:00.00,0.77108,0.0771237,0.608812
43,2010-02-13,00:00:00.00,0.114836,0.0768918,0.594654
44,2010-02-14,00:00:00.00,0.248903,0.0766612,0.58899
45,2010-02-15,00:00:00.00,0.0339732,0.0764316,0.580495
46,2010-02-16,00:00:00.00,0.0650555,0.0762033,0.614476
47,2010-02-17,00:00:00.00,2.54162,0.075976,0.620139
48,2010-02-18,00:00:00.00,0.283225,0.0757499,0.622971
49,2010-02-19,00:00:00.00,0.0457029,0.075525,0.622971
50,2010-02-20,00:00:00.00,0.000199324,0.0753011,0.622971
51,2010-02-21,00:00:00.00,3.70436e-308,0.0750783,0.622971
52,2010-02-22,00:00:00.00,0.0345756,0.0748566,0.622971
53,2010-02-23,00:00:00.00,9.53593,0.099991,0.654119
54,2010-02-24,00:00:00.00,0.391611,0.134777,0.673941
55,2010-02-25,00:00:00.00,0.700184,0.109927,0.673941
56,2010-02-26,00:00:00.00,3.29286,0.0752256,0.665446
57,2010-02-27,00:00:00.00,5.67105,0.0748062,0.642792
58,2010-02-28,00:00:00.00,3.52409,0.0840332,0.659782
59,2010-03-01,00:00:00.00,0.704104,0.0968574,0.671109
60,2010-03-02,00:00:00.00,0.0175091,0.0874604,0.699426
61,2010-03-03,00:00:00.00,0.0277867,0.074394,0.73907
62,2010-03-04,00:00:00.00,0.0853483,0.0741021,0.770218
63,2010-03-05,00:00:00.00,1.78901e-308,0.0738851,0.798535
64,2010-03-06,00:00:00.00,0,0.073669,0.849505
65,2010-03-07,00:00:00.00,0,0.0734539,0.911802
66,2010-03-08,00:00:00.00,0,0.0732397,0.99109
67,2010-03-09,00:00:00.00,0.00208087,0.0730266,1.54893
68,2010-03-10,00:00:00.00,5.75039e-308,0.0728146,3.48297
69,2010-03-11,00:00:00.00,0.0913803,0.0726035,9.68436
