time,date,hour,precip [mm/day],04166500 [m3/s],04166500 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.190627,0.0185638,2.75806
2,2010-01-03,00:00:00.00,0.15744,0.062634,2.26818
3,2010-01-04,00:00:00.00,0.0820511,0.0881511,2.13792
4,2010-01-05,00:00:00.00,0.898639,0.0880258,2.288
5,2010-01-06,00:00:00.00,0.501729,0.0877548,2.14925
6,2010-01-07,00:00:00.00,0.217551,0.0874852,2.03881
7,2010-01-08,00:00:00.00,2.00026,0.087217,1.91422
8,2010-01-09,00:00:00.00,2.73705,0.0869502,2.00766
9,2010-01-10,00:00:00.00,0.118319,0.0866847,1.93687
10,2010-01-11,00:00:00.00,0.03099,0.0864205,1.69901
11,2010-01-12,00:00:00.00,1.58102,0.0861577,1.81794
12,2010-01-13,00:00:00.00,0.448657,0.0858962,2.01616
13,2010-01-14,00:00:00.00,0.0071192,0.085636,1.93404
14,2010-01-15,00:00:00.00,0.0124296,0.0853772,2.02182
15,2010-01-16,00:00:00.00,0.170978,0.0851196,2.11527
16,2010-01-17,00:00:00.00,0.0250646,0.0848633,2.34464
17,2010-01-18,00:00:00.00,0.000474631,0.0846083,2.09828
18,2010-01-19,00:00:00.00,0.00633753,0.0843545,1.95103
19,2010-01-20,00:00:00.00,0.22037,0.084102,1.80945
20,2010-01-21,00:00:00.00,0.101596,0.0838507,1.75848
21,2010-01-22,00:00:00.00,0.0258827,0.0836007,1.60273
22,2010-01-23,00:00:00.00,0.108441,0.083352,1.68202
23,2010-01-24,00:00:00.00,0.0658542,0.0831044,1.58858
24,2010-01-25,00:00:00.00,6.76631,0.22124,3.3697
25,2010-01-26,00:00:00.00,1.9508,0.434515,9.28793
26,2010-01-27,00:00:00.00,0.831986,0.330876,5.91822
27,2010-01-28,00:00:00.00,0.137415,0.120652,3.28475
28,2010-01-29,00:00:00.00,0.446895,0.0887694,2.3503
29,2010-01-30,00:00:00.00,0.0206141,0.088317,2.12093
30,2010-01-31,00:00:00.00,0.0590041,0.0880412,1.98501
31,2010-02-01,00:00:00.00,0.176776,0.0877668,1.84626
32,2010-02-02,00:00:00.00,0.12388,0.0874938,1.66503
33,2010-02-03,00:00:00.00,1.16119,0.0872222,1.64804
34,2010-02-04,00:00:00.00,0.926647,0.0869521,1.74998
35,2010-02-05,00:00:00.00,5.59418e-05,0.0866833,1.94254
36,2010-02-06,00:00:00.00,0.0160901,0.0864159,1.67636
37,2010-02-07,00:00:00.00,0.0454278,0.0861499,1.64238
38,2010-02-08,00:00:00.00,0.297399,0.0858852,1.48663
39,2010-02-09,00:00:00.00,0.00485461,0.085622,1.39036
40,2010-02-10,00:00:00.00,6.85912,0.0853601,1.51778
41,2010-02-11,00:00:00.00,9.84659,0.0850995,1.52628
42,2010-02-12,00:00:00.00,0.269337,0.0848402,1.5376
43,2010-02-13,00:00:00.00,0.134777,0.0845823,1.51495
44,2010-02-14,00:00:00.00,0.273921,0.0843257,1.49513
45,2010-02-15,00:00:00.00,0.0796073,0.0840704,1.48097
46,2010-02-16,00:00:00.00,0.0485362,0.0838163,1.45832
47,2010-02-17,00:00:00.00,1.61211,0.0835636,1.52911
48,2010-02-18,00:00:00.00,0.381885,0.0833122,1.52911
49,2010-02-19,00:00:00.00,0.0182912,0.083062,1.5999
50,2010-02-20,00:00:00.00,0.00581751,0.0828132,1.67636
51,2010-02-21,00:00:00.00,6.75807e-05,0.0825655,1.79812
52,2010-02-22,00:00:00.00,0.0021205,0.0823191,1.65654
53,2010-02-23,00:00:00.00,13.0269,0.160369,2.13792
54,2010-02-24,00:00:00.00,0.910171,0.268228,2.54285
55,2010-02-25,00:00:00.00,2.30148,0.191932,2.53436
56,2010-02-26,00:00:00.00,2.90343,0.0852109,2.36162
57,2010-02-27,00:00:00.00,6.40309,0.0843426,2.09545
58,2010-02-28,00:00:00.00,3.60291,0.0918454,2.22004
59,2010-03-01,00:00:00.00,0.52472,0.102303,2.17473
60,2010-03-02,00:00:00.00,0.0281477,0.0945134,3.11485
61,2010-03-03,00:00:00.00,0.0473847,0.0837093,3.93604
62,2010-03-04,00:00:00.00,0.0736868,0.0833961,2.88832
63,2010-03-05,00:00:00.00,0.000171909,0.0831448,3.0299
64,2010-03-06,00:00:00.00,0,0.0828947,2.94495
65,2010-03-07,00:00:00.00,6.83197e-06,0.0826457,3.22812
66,2010-03-08,00:00:00.00,1.39482e-05,0.0823979,3.62456
67,2010-03-09,00:00:00.00,4.18682e-05,0.0821511,4.47406
68,2010-03-10,00:00:00.00,0,0.0819053,5.0404
69,2010-03-11,00:00:00.00,0.413933,0.0816609,5.57842
70,2010-03-12,00:00:00.00,0.0407958,0.0814183,6.42792
71,2010-03-13,00:00:00.00,7.22281,0.232708,9.25961
72,2010-03-14,00:00:00.00,7.33707,0.608861,9.06139
73,2010-03-15,00:00:00.00,4.82857,1.69683,19.2555
74,2010-03-16,00:00:00.00,0.116575,3.8387,13.5921
75,2010-03-17,00:00:00.00,0,4.18809,7.53228
76,2010-03-18,00:00:00.00,0,1.7364,5.40852
77,2010-03-19,00:00:00.00,0,0.204736,4.44574
78,2010-03-20,00:00:00.00,7.93214e-05,0.195052,3.82277
79,2010-03-21,00:00:00.00,0.598974,0.194121,3.45466
80,2010-03-22,00:00:00.00,0.79864,0.19321,3.14317
81,2010-03-23,00:00:00.00,1.37799,0.192316,2.91664
82,2010-03-24,00:00:00.00,0.23561,0.191438,3.1998
83,2010-03-25,00:00:00.00,6.46577e-05,0.190576,2.86
84,2010-03-26,00:00:00.00,1.45851,0.189731,2.67311
85,2010-03-27,00:00:00.00,0.010922,0.188902,2.68161
86,2010-03-28,00:00:00.00,0.00630362,0.188089,2.32198
87,2010-03-29,00:00:00.00,7.91811,0.431069,2.8062
88,2010-03-30,00:00:00.00,1.06692,0.76722,5.66337
89,2010-03-31,00:00:00.00,0.000940886,0.53154,3.90772
90,2010-04-01,00:00:00.00,6.48333e-05,0.200803,2.88832
91,2010-04-02,00:00:00.00,0,0.198127,2.60232
92,2010-04-03,00:00:00.00,0,0.197363,2.3418
93,2010-04-04,00:00:00.00,0.972819,0.196617,2.24553
94,2010-04-05,00:00:00.00,0.0460816,0.19589,2.05863
95,2010-04-06,00:00:00.00,2.77183,0.195181,2.27667
96,2010-04-07,00:00:00.00,14.0387,0.646524,4.61565
97,2010-04-08,00:00:00.00,4.53537,1.33221,6.0598
98,2010-04-09,00:00:00.00,7.64297,1.20525,11.8648
99,2010-04-10,00:00:00.00,0.00371048,0.842936,5.57842
100,2010-04-11,00:00:00.00,0.015466,0.541922,3.45466
101,2010-04-12,00:00:00.00,0.375588,0.24026,2.88832
102,2010-04-13,00:00:00.00,0.00193301,0.237954,2.54852
103,2010-04-14,00:00:00.00,5.30057,0.365314,3.3697
104,2010-04-15,00:00:00.00,0.0410006,0.541507,3.99268
105,2010-04-16,00:00:00.00,0,0.418695,2.70426
106,2010-04-17,00:00:00.00,0.00218893,0.246132,2.38994
107,2010-04-18,00:00:00.00,0.00244522,0.244735,2.16624
108,2010-04-19,00:00:00.00,0.000129507,0.244358,2.05297
109,2010-04-20,00:00:00.00,4.6468e-06,0.244013,1.99917
110,2010-04-21,00:00:00.00,5.49167e-06,0.243699,1.88873
111,2010-04-22,00:00:00.00,0.068548,0.243416,1.86325
112,2010-04-23,00:00:00.00,0.00516945,0.243163,1.79529
113,2010-04-24,00:00:00.00,2.99172e-05,0.242941,1.74998
114,2010-04-25,00:00:00.00,0.252916,0.242748,1.66786
115,2010-04-26,00:00:00.00,13.9334,0.713502,7.41901
116,2010-04-27,00:00:00.00,1.23554,1.36373,5.94654
117,2010-04-28,00:00:00.00,5.90518e-05,0.915928,3.1998
