time,date,hour,precip [mm/day],04166500 [m3/s],04166500 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.190627,0.00104959,2.75806
2,2010-01-03,00:00:00.00,0.15744,0.00209477,2.26818
3,2010-01-04,00:00:00.00,0.0820511,0.00208597,2.13792
4,2010-01-05,00:00:00.00,0.898639,0.00207722,2.288
5,2010-01-06,00:00:00.00,0.501729,0.00206851,2.14925
6,2010-01-07,00:00:00.00,0.217551,0.00205984,2.03881
7,2010-01-08,00:00:00.00,2.00026,0.00205123,1.91422
8,2010-01-09,00:00:00.00,2.73705,0.00204265,2.00766
9,2010-01-10,00:00:00.00,0.118319,0.00203412,1.93687
10,2010-01-11,00:00:00.00,0.03099,0.00202564,1.69901
11,2010-01-12,00:00:00.00,1.58102,0.0020172,1.81794
12,2010-01-13,00:00:00.00,0.448657,0.0020088,2.01616
13,2010-01-14,00:00:00.00,0.0071192,0.00200044,1.93404
14,2010-01-15,00:00:00.00,0.0124296,0.00199213,2.02182
15,2010-01-16,00:00:00.00,0.170978,0.00198386,2.11527
16,2010-01-17,00:00:00.00,0.0250646,0.00197563,2.34464
17,2010-01-18,00:00:00.00,0.000474631,0.00196741,2.09828
18,2010-01-19,00:00:00.00,0.00633753,0.00195924,1.95103
19,2010-01-20,00:00:00.00,0.22037,0.00195114,1.80945
20,2010-01-21,00:00:00.00,0.101596,0.00194307,1.75848
21,2010-01-22,00:00:00.00,0.0258827,0.00193504,1.60273
22,2010-01-23,00:00:00.00,0.108441,0.00192705,1.68202
23,2010-01-24,00:00:00.00,0.0658542,0.00191911,1.58858
24,2010-01-25,00:00:00.00,6.76631,0.478672,3.3697
25,2010-01-26,00:00:00.00,1.9508,1.38454,9.28793
26,2010-01-27,00:00:00.00,0.831986,0.922314,5.91822
27,2010-01-28,00:00:00.00,0.137415,0.0306224,3.28475
28,2010-01-29,00:00:00.00,0.446895,0.0299144,2.3503
29,2010-01-30,00:00:00.00,0.0206141,0.0292331,2.12093
30,2010-01-31,00:00:00.00,0.0590041,0.0285772,1.98501
31,2010-02-01,00:00:00.00,0.176776,0.0279452,1.84626
32,2010-02-02,00:00:00.00,0.12388,0.0273359,1.66503
33,2010-02-03,00:00:00.00,1.16119,0.0267481,1.64804
34,2010-02-04,00:00:00.00,0.926647,0.0261808,1.74998
35,2010-02-05,00:00:00.00,5.59418e-308,0.0256327,1.94254
36,2010-02-06,00:00:00.00,0.0160901,0.0251031,1.67636
37,2010-02-07,00:00:00.00,0.0454278,0.0245913,1.64238
38,2010-02-08,00:00:00.00,0.297399,0.0240963,1.48663
39,2010-02-09,00:00:00.00,0.00485461,0.0236172,1.39036
40,2010-02-10,00:00:00.00,6.85912,0.0231534,1.51778
41,2010-02-11,00:00:00.00,9.84659,0.0227039,1.52628
42,2010-02-12,00:00:00.00,0.269337,0.0222682,1.5376
43,2010-02-13,00:00:00.00,0.134777,0.021846,1.51495
44,2010-02-14,00:00:00.00,0.273921,0.0214365,1.49513
45,2010-02-15,00:00:00.00,0.0796073,0.021039,1.48097
46,2010-02-16,00:00:00.00,0.0485362,0.0206531,1.45832
47,2010-02-17,00:00:00.00,1.61211,0.0202783,1.52911
48,2010-02-18,00:00:00.00,0.381885,0.0199142,1.52911
49,2010-02-19,00:00:00.00,0.0182912,0.0195605,1.5999
50,2010-02-20,00:00:00.00,0.00581751,0.0192165,1.67636
51,2010-02-21,00:00:00.00,6.75807e-308,0.0188813,1.79812
52,2010-02-22,00:00:00.00,0.0021205,0.0185552,1.65654
53,2010-02-23,00:00:00.00,13.0269,0.483548,2.13792
54,2010-02-24,00:00:00.00,0.910171,0.488057,2.54285
55,2010-02-25,00:00:00.00,2.30148,0.0271018,2.53436
56,2010-02-26,00:00:00.00,2.90343,0.026492,2.36162
57,2010-02-27,00:00:00.00,6.40309,0.0259037,2.09545
58,2010-02-28,00:00:00.00,3.60291,0.0734567,2.22004
59,2010-03-01,00:00:00.00,0.52472,0.0733882,2.17473
60,2010-03-02,00:00:00.00,0.0281477,0.0251995,3.11485
61,2010-03-03,00:00:00.00,0.0473847,0.0246522,3.93604
62,2010-03-04,00:00:00.00,0.0736868,0.0241232,2.88832
63,2010-03-05,00:00:00.00,0.000171909,0.0236109,3.0299
64,2010-03-06,00:00:00.00,0,0.0231144,2.94495
65,2010-03-07,00:00:00.00,6.832e-308,0.0226324,3.22812
66,2010-03-08,00:00:00.00,1.39482e-308,0.0221636,3.62456
67,2010-03-09,00:00:00.00,4.18682e-308,7.09642,4.47406
68,2010-03-10,00:00:00.00,0,11.7906,5.0404
69,2010-03-11,00:00:00.00,0.413933,4.7276,5.57842
70,2010-03-12,00:00:00.00,0.0407958,0.0451644,6.42792
71,2010-03-13,00:00:00.00,7.22281,1.56475,9.25961
72,2010-03-14,00:00:00.00,7.33707,3.16098,9.06139
73,2010-03-15,00:00:00.00,4.82857,2.55702,19.2555
74,2010-03-16,00:00:00.00,0.116575,0.999466,13.5921
75,2010-03-17,00:00:00.00,0,0.122965,7.53228
76,2010-03-18,00:00:00.00,0,0.123457,5.40852
77,2010-03-19,00:00:00.00,0,0.123911,4.44574
78,2010-03-20,00:00:00.00,7.93214e-308,0.12433,3.82277
79,2010-03-21,00:00:00.00,0.598974,0.124714,3.45466
80,2010-03-22,00:00:00.00,0.79864,0.125068,3.14317
81,2010-03-23,00:00:00.00,1.37799,0.125392,2.91664
82,2010-03-24,00:00:00.00,0.23561,0.125688,3.1998
83,2010-03-25,00:00:00.00,6.46577e-308,0.125957,2.86
84,2010-03-26,00:00:00.00,1.45851,0.126202,2.67311
85,2010-03-27,00:00:00.00,0.010922,0.126424,2.68161
86,2010-03-28,00:00:00.00,0.00630362,0.126623,2.32198
87,2010-03-29,00:00:00.00,7.91811,1.50013,2.8062
88,2010-03-30,00:00:00.00,1.06692,1.52261,5.66337
89,2010-03-31,00:00:00.00,0.000940886,0.171812,3.90772
90,2010-04-01,00:00:00.00,6.48333e-308,0.172052,2.88832
91,2010-04-02,00:00:00.00,0,0.172256,2.60232
92,2010-04-03,00:00:00.00,0,0.172425,2.3418
93,2010-04-04,00:00:00.00,0.972819,0.172563,2.24553
94,2010-04-05,00:00:00.00,0.0460816,0.17267,2.05863
95,2010-04-06,00:00:00.00,2.77183,0.172749,2.27667
96,2010-04-07,00:00:00.00,14.0387,2.81819,4.61565
97,2010-04-08,00:00:00.00,4.53537,3.13139,6.0598
98,2010-04-09,00:00:00.00,7.64297,1.80821,11.8648
99,2010-04-10,00:00:00.00,0.00371048,1.60717,5.57842
100,2010-04-11,00:00:00.00,0.015466,0.396747,3.45466
101,2010-04-12,00:00:00.00,0.375588,0.396,2.88832
102,2010-04-13,00:00:00.00,0.00193301,0.395169,2.54852
103,2010-04-14,00:00:00.00,5.30057,0.979772,3.3697
104,2010-04-15,00:00:00.00,0.0410006,1.00543,3.99268
105,2010-04-16,00:00:00.00,0,0.445363,2.70426
106,2010-04-17,00:00:00.00,0.00218893,0.443957,2.38994
107,2010-04-18,00:00:00.00,0.00244522,0.44248,2.16624
108,2010-04-19,00:00:00.00,0.000129507,0.44094,2.05297
109,2010-04-20,00:00:00.00,4.6468e-308,0.439342,1.99917
110,2010-04-21,00:00:00.00,5.4917e-308,0.437692,1.88873
111,2010-04-22,00:00:00.00,0.068548,0.435993,1.86325
112,2010-04-23,00:00:00.00,0.00516945,0.434252,1.79529
113,2010-04-24,00:00:00.00,2.99172e-308,0.432471,1.74998
114,2010-04-25,00:00:00.00,0.252916,0.430656,1.66786
115,2010-04-26,00:00:00.00,13.9334,2.95126,7.41901
116,2010-04-27,00:00:00.00,1.23554,3.06386,5.94654
117,2010-04-28,00:00:00.00,5.90518e-308,0.653119,3.1998
118,2010-04-29,00:00:00.00,0.000513456,0.649422,2.30216
119,2010-04-30,00:00:00.00,0.837328,0.645653,1.9397
120,2010-05-01,00:00:00.00,0,0.64182,1.81794
121,2010-05-02,00:00:00.00,7.1783,1.2356,4.7006
122,2010-05-03,00:00:00.00,17.247,4.6663,10.6188
123,2010-05-04,00:00:00.00,12.1858,6.40164,20.3598
124,2010-05-05,00:00:00.00,0.453069,3.45035,9.11802
125,2010-05-06,00:00:00.00,0.999599,1.58711,4.50238
126,2010-05-07,00:00:00.00,0.0497068,1.56407,3.22812
127,2010-05-08,00:00:00.00,19.833,5.84987,5.5501
128,2010-05-09,00:00:00.00,8.99544,7.51632,16.6786
129,2010-05-10,00:00:00.00,0.122926,3.97968,7.41901
130,2010-05-11,00:00:00.00,0.00106821,3.03428,4.19089
131,2010-05-12,00:00:00.00,25.6834,9.22769,9.96753
132,2010-05-13,00:00:00.00,2.45752,10.4293,30.299
133,2010-05-14,00:00:00.00,12.9916,7.31543,19.7935
134,2010-05-15,00:00:00.00,0.462123,7.83934,19.2555
135,2010-05-16,00:00:00.00,0.000337034,6.29824,8.86317
136,2010-05-17,00:00:00.00,0.000126262,6.01454,5.8899
137,2010-05-18,00:00:00.00,0.785712,5.75194,4.67228
138,2010-05-19,00:00:00.00,4.32259,5.59661,6.88099
139,2010-05-20,00:00:00.00,0.0169535,5.45233,5.40852
140,2010-05-21,00:00:00.00,0.00280853,5.22966,3.90772
141,2010-05-22,00:00:00.00,0.945807,5.02203,3.25644
142,2010-05-23,00:00:00.00,18.5334,8.17746,12.6576
143,2010-05-24,00:00:00.00,0.224493,8.99048,8.15525
144,2010-05-25,00:00:00.00,9.7029e-308,6.39601,4.55901
145,2010-05-26,00:00:00.00,0,6.10398,3.39802
146,2010-05-27,00:00:00.00,0.0210862,5.83399,2.94495
147,2010-05-28,00:00:00.00,0.0199685,5.58374,2.68444
148,2010-05-29,00:00:00.00,0.0192884,5.35126,2.35596
149,2010-05-30,00:00:00.00,0.000367007,5.13479,2.17473
150,2010-05-31,00:00:00.00,1.07506e-308,4.93279,2.02465
151,2010-06-01,00:00:00.00,8.3974,4.97647,3.76614
152,2010-06-02,00:00:00.00,1.7289,5.01784,5.35188
153,2010-06-03,00:00:00.00,8.12627,5.06368,3.34139
154,2010-06-04,00:00:00.00,0.731774,5.10678,3.85109
155,2010-06-05,00:00:00.00,0.332492,4.90822,3.11485
156,2010-06-06,00:00:00.00,6.22649,4.84134,11.2984
157,2010-06-07,00:00:00.00,50.0741,19.5452,39.0772
158,2010-06-08,00:00:00.00,0.140152,23.7441,41.9089
159,2010-06-09,00:00:00.00,0.186029,12.757,11.6949
