time,date,hour,precip [mm/day],02GC002 [m3/s],02GC002 (observed) [m3/s]
43,2010-02-13,00:00:00.00,0.0627417,0.0681372,0.548
44,2010-02-14,00:00:00.00,0.400518,0.0659715,0.53
45,2010-02-15,00:00:00.00,1.3992,0.0657411,0.515
46,2010-02-16,00:00:00.00,0.71922,0.0655231,0.505
47,2010-02-17,00:00:00.00,0.409651,0.0653064,0.497
48,2010-02-18,00:00:00.00,0.25413,0.065091,0.488
49,2010-02-19,00:00:00.00,0.0362164,0.0648768,0.481
50,2010-02-20,00:00:00.00,0.0161397,0.0646638,0.477
51,2010-02-21,00:00:00.00,0.000523299,0.064452,0.473
52,2010-02-22,00:00:00.00,1.05458e-05,0.0642413,0.472
53,2010-02-23,00:00:00.00,13.3372,0.113832,0.472
54,2010-02-24,00:00:00.00,1.77396,0.182395,0.468
55,2010-02-25,00:00:00.00,0.168082,0.133845,0.455
56,2010-02-26,00:00:00.00,0.667319,0.0659308,0.448
57,2010-02-27,00:00:00.00,4.18062,0.0653256,0.442
58,2010-02-28,00:00:00.00,4.12038,0.0816459,0.438
59,2010-03-01,00:00:00.00,0.892951,0.104267,0.437
60,2010-03-02,00:00:00.00,3.04936e-05,0.0880029,0.7
61,2010-03-03,00:00:00.00,0.00019744,0.0653093,0.875
62,2010-03-04,00:00:00.00,0.00300013,0.0649657,1.2
63,2010-03-05,00:00:00.00,0,0.0647524,1.8
64,2010-03-06,00:00:00.00,0,0.0645404,2.6
65,2010-03-07,00:00:00.00,0,0.0643295,3.5
66,2010-03-08,00:00:00.00,0,0.0641199,4.6
67,2010-03-09,00:00:00.00,0,0.0639113,6
68,2010-03-10,00:00:00.00,0.0215083,0.063704,8
69,2010-03-11,00:00:00.00,0.0172112,0.0634982,9
70,2010-03-12,00:00:00.00,0.00707793,0.0632939,9.7
71,2010-03-13,00:00:00.00,0.629151,0.0630908,14
72,2010-03-14,00:00:00.00,13.8157,0.323473,18.7
73,2010-03-15,00:00:00.00,8.16434,0.809049,36.1
74,2010-03-16,00:00:00.00,0.126137,0.729891,16.9
75,2010-03-17,00:00:00.00,2.96154e-05,1.68402,9.93
76,2010-03-18,00:00:00.00,8.61558e-05,4.0458,6.7
77,2010-03-19,00:00:00.00,0.00010182,3.43284,5.12
78,2010-03-20,00:00:00.00,0,0.95555,4.02
79,2010-03-21,00:00:00.00,0.0151132,0.189902,3.27
80,2010-03-22,00:00:00.00,0.284752,0.184801,2.73
81,2010-03-23,00:00:00.00,4.80368,0.270037,2.54
82,2010-03-24,00:00:00.00,2.43343,0.414352,2.54
83,2010-03-25,00:00:00.00,0.00261428,0.367465,2.39
84,2010-03-26,00:00:00.00,0.748257,0.225806,2.03
85,2010-03-27,00:00:00.00,0.0120095,0.18922,1.74
86,2010-03-28,00:00:00.00,0.00277809,0.188415,1.48
87,2010-03-29,00:00:00.00,8.12322,0.389344,1.56
88,2010-03-30,00:00:00.00,4.64278,0.756731,2.53
89,2010-03-31,00:00:00.00,3.89601e-06,0.687373,2.61
90,2010-04-01,00:00:00.00,4.00572e-05,0.330633,2.12
91,2010-04-02,00:00:00.00,0,0.20854,1.83
92,2010-04-03,00:00:00.00,0,0.207502,1.51
93,2010-04-04,00:00:00.00,0.0862766,0.207191,1.37
94,2010-04-05,00:00:00.00,0.0866074,0.206915,1.3
95,2010-04-06,00:00:00.00,0.4359,0.206675,1.09
96,2010-04-07,00:00:00.00,23.6641,0.891077,3.6
97,2010-04-08,00:00:00.00,9.84723,2.07682,13.8
98,2010-04-09,00:00:00.00,37.3805,3.06041,70.1
99,2010-04-10,00:00:00.00,0.0833572,3.7162,28.1
100,2010-04-11,00:00:00.00,0.00156857,2.19838,10.6
101,2010-04-12,00:00:00.00,0.044468,0.49925,6.27
102,2010-04-13,00:00:00.00,2.31577e-05,0.493328,4.28
103,2010-04-14,00:00:00.00,2.67993,0.508131,3.5
104,2010-04-15,00:00:00.00,3.00834e-05,0.527108,2.95
105,2010-04-16,00:00:00.00,0.00182986,0.521535,2.53
106,2010-04-17,00:00:00.00,0.0177449,0.511929,2.18
107,2010-04-18,00:00:00.00,2.15262,0.524086,1.82
108,2010-04-19,00:00:00.00,0.130947,0.539344,1.56
109,2010-04-20,00:00:00.00,0,0.536884,1.27
110,2010-04-21,00:00:00.00,0,0.531514,1.11
111,2010-04-22,00:00:00.00,0.0334425,0.53616,1.06
112,2010-04-23,00:00:00.00,0,0.540926,0.933
113,2010-04-24,00:00:00.00,0,0.545749,0.838
114,2010-04-25,00:00:00.00,0.0684745,0.550625,0.8
115,2010-04-26,00:00:00.00,16.6231,1.10636,2.95
116,2010-04-27,00:00:00.00,1.50348,1.8671,2.67
117,2010-04-28,00:00:00.00,0.000996823,1.39389,1.77
118,2010-04-29,00:00:00.00,0.00271059,0.712739,1.23
119,2010-04-30,00:00:00.00,0,0.71573,1.02
120,2010-05-01,00:00:00.00,0.0142168,0.722665,0.866
121,2010-05-02,00:00:00.00,3.9139,0.747874,0.898
122,2010-05-03,00:00:00.00,0.844869,0.779772,0.857
123,2010-05-04,00:00:00.00,5.54758,0.854222,1.03
124,2010-05-05,00:00:00.00,0.34609,0.952257,1.05
125,2010-05-06,00:00:00.00,5.7203,0.981937,0.984
126,2010-05-07,00:00:00.00,2.95708,1.01478,3.84
127,2010-05-08,00:00:00.00,6.44892,1.0971,2.66
128,2010-05-09,00:00:00.00,15.2676,1.74453,5.63
129,2010-05-10,00:00:00.00,0.694846,2.36412,4.27
130,2010-05-11,00:00:00.00,0.00566031,1.74632,2.73
131,2010-05-12,00:00:00.00,19.7339,1.89221,3.97
132,2010-05-13,00:00:00.00,0.960376,2.95763,12.5
133,2010-05-14,00:00:00.00,12.4614,2.83155,7.95
134,2010-05-15,00:00:00.00,16.2623,3.25179,25.8
135,2010-05-16,00:00:00.00,0.00024007,3.8004,8.55
136,2010-05-17,00:00:00.00,0.00243297,2.81273,4.54
137,2010-05-18,00:00:00.00,0.0995904,2.10639,3.13
138,2010-05-19,00:00:00.00,1.53904,2.109,2.55
139,2010-05-20,00:00:00.00,0.00296347,2.11631,1.95
140,2010-05-21,00:00:00.00,1.05533e-05,2.12549,1.54
141,2010-05-22,00:00:00.00,0.0256538,2.13513,1.22
142,2010-05-23,00:00:00.00,16.5873,2.82378,1.94
143,2010-05-24,00:00:00.00,0.0918028,3.7415,2.25
144,2010-05-25,00:00:00.00,0.000549967,3.29586,1.68
145,2010-05-26,00:00:00.00,0,2.61719,1.24
146,2010-05-27,00:00:00.00,3.94296e-06,2.61809,1.01
147,2010-05-28,00:00:00.00,0.00296646,2.61816,0.902
148,2010-05-29,00:00:00.00,0.353816,2.61743,0.772
149,2010-05-30,00:00:00.00,0.0424962,2.61594,0.713
150,2010-05-31,00:00:00.00,0.0253201,2.61374,0.575
151,2010-06-01,00:00:00.00,1.20953,2.61084,0.976
152,2010-06-02,00:00:00.00,16.1124,3.2301,8.78
153,2010-06-03,00:00:00.00,5.51051,4.14474,4.51
154,2010-06-04,00:00:00.00,6.76879,3.97574,2.68
155,2010-06-05,00:00:00.00,0.0190594,3.47688,2.99
156,2010-06-06,00:00:00.00,15.6144,3.95597,2.18
157,2010-06-07,00:00:00.00,39.9757,7.15966,28.2
158,2010-06-08,00:00:00.00,0.878319,9.97406,13.1
159,2010-06-09,00:00:00.00,3.53968e-05,8.04857,4.96
160,2010-06-10,00:00:00.00,7.9912,6.12842,3.34
161,2010-06-11,00:00:00.00,0.108378,6.29524,2.86
162,2010-06-12,00:00:00.00,0.0496218,6.14913,1.98
163,2010-06-13,00:00:00.00,0.752425,5.90553,1.45
164,2010-06-14,00:00:00.00,0.526425,5.78444,1.26
165,2010-06-15,00:00:00.00,0.00559086,5.66858,1.02
166,2010-06-16,00:00:00.00,0.0925202,5.5576,0.846
167,2010-06-17,00:00:00.00,6.09846,5.51038,0.799
168,2010-06-18,00:00:00.00,0.287652,5.47587,0.719
169,2010-06-19,00:00:00.00,0.016556,5.38307,0.572
170,2010-06-20,00:00:00.00,0.137685,5.28271,0.531
171,2010-06-21,00:00:00.00,0.0286499,5.18625,0.435
172,2010-06-22,00:00:00.00,0.0340756,5.09347,0.37
173,2010-06-23,00:00:00.00,1.68562,5.00414,0.341
174,2010-06-24,00:00:00.00,0.035389,4.91806,0.369
175,2010-06-25,00:00:00.00,3.67473,4.83504,0.366
176,2010-06-26,00:00:00.00,0.0125441,4.75491,0.296
177,2010-06-27,00:00:00.00,0,4.67751,0.278
178,2010-06-28,00:00:00.00,1.74755,4.60268,0.28
179,2010-06-29,00:00:00.00,8.23677,4.6641,0.65
180,2010-06-30,00:00:00.00,0.335567,4.80377,0.706
181,2010-07-01,00:00:00.00,0,4.71334,0.542
182,2010-07-02,00:00:00.00,0.000224127,4.54489,0.291
183,2010-07-03,00:00:00.00,0,4.47301,0.259
184,2010-07-04,00:00:00.00,0,4.40347,0.215
185,2010-07-05,00:00:00.00,0.000108671,4.33614,0.174
186,2010-07-06,00:00:00.00,9.04432e-05,4.27091,0.143
187,2010-07-07,00:00:00.00,0.00896385,4.20768,0.122
188,2010-07-08,00:00:00.00,0.0357985,4.14635,0.111
189,2010-07-09,00:00:00.00,0.00304543,4.08684,0.121
190,2010-07-10,00:00:00.00,16.5115,4.65899,0.653
191,2010-07-11,00:00:00.00,0.00457345,5.46024,0.464
192,2010-07-12,00:00:00.00,0.00281819,5.09707,0.361
193,2010-07-13,00:00:00.00,8.51069,4.64427,1.3
194,2010-07-14,00:00:00.00,0.115802,4.8009,0.873
195,2010-07-15,00:00:00.00,0.00718543,4.70213,0.515
196,2010-07-16,00:00:00.00,0.101444,4.51845,0.699
197,2010-07-17,00:00:00.00,28.9714,5.94074,3
198,2010-07-18,00:00:00.00,0.880218,7.85428,1.84
199,2010-07-19,00:00:00.00,0.00597443,7.04474,0.978
200,2010-07-20,00:00:00.00,12.2027,6.12892,0.654
201,2010-07-21,00:00:00.00,0.669752,6.57707,0.51
202,2010-07-22,00:00:00.00,0.411379,6.31896,0.347
203,2010-07-23,00:00:00.00,0.0351048,5.88786,0.301
204,2010-07-24,00:00:00.00,16.9111,6.49845,2.17
205,2010-07-25,00:00:00.00,6.10372,7.4951,1.77
206,2010-07-26,00:00:00.00,0.516129,7.13272,0.805
207,2010-07-27,00:00:00.00,0.0139525,6.37039,0.508
208,2010-07-28,00:00:00.00,0.0303775,6.20466,0.405
209,2010-07-29,00:00:00.00,3.13635,6.04821,0.267
210,2010-07-30,00:00:00.00,0.165236,5.90025,0.253
211,2010-07-31,00:00:00.00,0.0324531,5.7601,0.214
212,2010-08-01,00:00:00.00,0.684745,5.62712,0.184
213,2010-08-02,00:00:00.00,0.152054,5.50077,0.155
214,2010-08-03,00:00:00.00,0.0252372,5.38053,0.147
215,2010-08-04,00:00:00.00,0.0420996,5.26596,0.139
216,2010-08-05,00:00:00.00,1.83506,5.15664,0.191
217,2010-08-06,00:00:00.00,5.37436,5.08614,0.373
218,2010-08-07,00:00:00.00,0.0714761,5.02506,0.274
219,2010-08-08,00:00:00.00,0.251051,4.93262,0.187
220,2010-08-09,00:00:00.00,0.219412,4.8377,0.167
221,2010-08-10,00:00:00.00,1.41131,4.74671,0.242
222,2010-08-11,00:00:00.00,0.242416,4.65939,0.172
223,2010-08-12,00:00:00.00,0.0121634,4.57551,0.17
224,2010-08-13,00:00:00.00,0.266201,4.49487,0.155
225,2010-08-14,00:00:00.00,0.00302334,4.41726,0.134
226,2010-08-15,00:00:00.00,0.0109157,4.34251,0.11
227,2010-08-16,00:00:00.00,2.87475,4.27046,0.187
228,2010-08-17,00:00:00.00,0.722372,4.20095,0.312
229,2010-08-18,00:00:00.00,0,4.13384,0.261
230,2010-08-19,00:00:00.00,0.128019,4.069,0.19
231,2010-08-20,00:00:00.00,0.0410997,4.00631,0.143
232,2010-08-21,00:00:00.00,4.59631e-19,3.94565,0.134
233,2010-08-22,00:00:00.00,3.69266,3.88694,0.814
234,2010-08-23,00:00:00.00,22.7002,4.85075,1.48
235,2010-08-24,00:00:00.00,1.36864,6.16815,0.898
236,2010-08-25,00:00:00.00,0.155092,5.5859,0.451
237,2010-08-26,00:00:00.00,0.018668,4.63554,0.252
238,2010-08-27,00:00:00.00,0.0132466,4.55047,0.209
239,2010-08-28,00:00:00.00,0.00118417,4.46876,0.171
240,2010-08-29,00:00:00.00,0,4.39019,0.134
241,2010-08-30,00:00:00.00,0,4.31459,0.116
242,2010-08-31,00:00:00.00,0,4.24176,0.132
243,2010-09-01,00:00:00.00,4.42635e-05,4.17157,0.126
244,2010-09-02,00:00:00.00,0.0112856,4.10385,0.107
245,2010-09-03,00:00:00.00,1.56216,4.03847,0.094
246,2010-09-04,00:00:00.00,16.8477,4.65327,0.278
247,2010-09-05,00:00:00.00,0.353186,5.51631,0.271
248,2010-09-06,00:00:00.00,0.40201,5.12431,0.174
249,2010-09-07,00:00:00.00,0.199898,4.47552,0.14
250,2010-09-08,00:00:00.00,0.00888874,4.39578,0.12
251,2010-09-09,00:00:00.00,0.00621149,4.3191,0.105
252,2010-09-10,00:00:00.00,0.919269,4.24529,0.182
253,2010-09-11,00:00:00.00,0.00119383,4.17418,0.12
254,2010-09-12,00:00:00.00,2.12485,4.10562,0.121
255,2010-09-13,00:00:00.00,2.89779,4.04593,0.11
256,2010-09-14,00:00:00.00,0.499714,3.98951,0.108
257,2010-09-15,00:00:00.00,0.000560084,3.92852,0.111
258,2010-09-16,00:00:00.00,0.00366356,3.86834,0.097
259,2010-09-17,00:00:00.00,22.6905,4.87388,0.476
260,2010-09-18,00:00:00.00,0.106557,6.24767,0.499
261,2010-09-19,00:00:00.00,0.399019,5.64088,0.269
262,2010-09-20,00:00:00.00,0.0887475,4.65067,0.205
263,2010-09-21,00:00:00.00,0.0209658,4.56299,0.217
264,2010-09-22,00:00:00.00,0.00468422,4.47887,0.146
265,2010-09-23,00:00:00.00,9.32845,4.66129,0.341
266,2010-09-24,00:00:00.00,0.014945,4.96797,0.331
267,2010-09-25,00:00:00.00,0.107074,4.80492,0.172
268,2010-09-26,00:00:00.00,0.0947879,4.51679,0.134
269,2010-09-27,00:00:00.00,1.41743,4.4344,0.119
270,2010-09-28,00:00:00.00,1.21787,4.35524,0.171
271,2010-09-29,00:00:00.00,15.2965,4.9534,0.804
272,2010-09-30,00:00:00.00,1.92191,5.79939,0.818
273,2010-10-01,00:00:00.00,0.180647,5.41224,0.515
274,2010-10-02,00:00:00.00,0.0178932,4.76859,0.404
275,2010-10-03,00:00:00.00,11.5364,5.15535,0.544
276,2010-10-04,00:00:00.00,5.78736,6.00923,0.625
277,2010-10-05,00:00:00.00,0.0971835,5.93522,0.639
278,2010-10-06,00:00:00.00,3.40767,5.35723,0.661
279,2010-10-07,00:00:00.00,7.71996,5.55149,0.943
280,2010-10-08,00:00:00.00,0.256095,5.79999,0.881
281,2010-10-09,00:00:00.00,0.0062049,5.54814,0.605
282,2010-10-10,00:00:00.00,0.00516102,5.26744,0.39
283,2010-10-11,00:00:00.00,0.0244121,5.15242,0.293
284,2010-10-12,00:00:00.00,2.06106,5.04583,0.362
285,2010-10-13,00:00:00.00,5.02203,5.03655,0.371
286,2010-10-14,00:00:00.00,0.122111,5.07659,0.372
287,2010-10-15,00:00:00.00,21.4617,6.17607,2.35
288,2010-10-16,00:00:00.00,1.87992,7.64633,2.46
289,2010-10-17,00:00:00.00,0.00050981,7.01524,1.23
290,2010-10-18,00:00:00.00,0.000500522,5.93823,0.732
291,2010-10-19,00:00:00.00,0.0306012,5.78976,0.586
292,2010-10-20,00:00:00.00,0.00903538,5.64927,0.398
293,2010-10-21,00:00:00.00,0.0285743,5.51613,0.313
294,2010-10-22,00:00:00.00,9.45537,5.78379,0.501
295,2010-10-23,00:00:00.00,0.882569,6.2194,0.496
296,2010-10-24,00:00:00.00,0.995114,5.97467,0.535
297,2010-10-25,00:00:00.00,1.576,5.56108,0.55
298,2010-10-26,00:00:00.00,2.7239,5.46437,0.57
299,2010-10-27,00:00:00.00,8.41686,5.73786,0.673
300,2010-10-28,00:00:00.00,0.568158,6.05927,0.964
301,2010-10-29,00:00:00.00,0.0296317,5.80347,0.93
302,2010-10-30,00:00:00.00,0.905811,5.46743,0.936
303,2010-10-31,00:00:00.00,0.00205325,5.34394,0.557
304,2010-11-01,00:00:00.00,0.60691,5.22646,0.47
305,2010-11-02,00:00:00.00,0.000130172,5.11457,0.414
306,2010-11-03,00:00:00.00,0.000131115,5.00784,0.399
307,2010-11-04,00:00:00.00,0.00427308,4.90592,0.325
308,2010-11-05,00:00:00.00,0.330251,4.80848,0.321
309,2010-11-06,00:00:00.00,0.337359,4.71522,0.335
310,2010-11-07,00:00:00.00,0.29436,4.62585,0.282
311,2010-11-08,00:00:00.00,0.00624151,4.54014,0.289
312,2010-11-09,00:00:00.00,6.29807e-05,4.45785,0.254
313,2010-11-10,00:00:00.00,0.00248275,4.37876,0.231
314,2010-11-11,00:00:00.00,0.000952411,4.30269,0.218
315,2010-11-12,00:00:00.00,0.00165285,4.22945,0.238
316,2010-11-13,00:00:00.00,1.86058e-06,4.15889,0.235
317,2010-11-14,00:00:00.00,0.337077,4.09085,0.21
318,2010-11-15,00:00:00.00,1.57461,4.03762,0.185
319,2010-11-16,00:00:00.00,0.0272009,3.98854,0.193
320,2010-11-17,00:00:00.00,2.03401,3.95172,0.284
321,2010-11-18,00:00:00.00,19.7108,4.96311,0.824
322,2010-11-19,00:00:00.00,3.02649,6.3788,1.01
323,2010-11-20,00:00:00.00,0.976546,5.82663,0.792
324,2010-11-21,00:00:00.00,0.000610696,4.82927,0.685
325,2010-11-22,00:00:00.00,0.423402,4.73426,0.577
326,2010-11-23,00:00:00.00,18.7567,5.64451,1.56
327,2010-11-24,00:00:00.00,12.5684,7.71959,11.1
328,2010-11-25,00:00:00.00,0.0234861,8.05839,6.49
329,2010-11-26,00:00:00.00,3.83122,6.82393,3.22
330,2010-11-27,00:00:00.00,14.6625,6.6903,10.8
331,2010-11-28,00:00:00.00,0.37709,6.8784,5.5
332,2010-11-29,00:00:00.00,0.0157733,6.53145,2.76
333,2010-11-30,00:00:00.00,0.0797546,6.23331,1.92
334,2010-12-01,00:00:00.00,24.7968,7.71621,13.8
335,2010-12-02,00:00:00.00,12.0259,10.7814,26.6
336,2010-12-03,00:00:00.00,0.39792,11.0535,10.4
337,2010-12-04,00:00:00.00,0.96148,9.15471,4.75
338,2010-12-05,00:00:00.00,0.662594,8.32569,3.25
339,2010-12-06,00:00:00.00,4.23163,8.02596,2.56
340,2010-12-07,00:00:00.00,22.1749,7.81507,2.06
341,2010-12-08,00:00:00.00,12.7583,7.63211,1.58
342,2010-12-09,00:00:00.00,1.55841,7.39611,1.48
343,2010-12-10,00:00:00.00,0.73818,7.1641,1.37
344,2010-12-11,00:00:00.00,1.30563,6.94759,1.47
345,2010-12-12,00:00:00.00,0.350301,6.74504,1.57
346,2010-12-13,00:00:00.00,14.956,7.04044,2
347,2010-12-14,00:00:00.00,3.1593,7.53427,2.8
348,2010-12-15,00:00:00.00,2.85739,7.22164,3.9
349,2010-12-16,00:00:00.00,6.09571,6.71188,3
350,2010-12-17,00:00:00.00,0.613055,6.52444,2.4
351,2010-12-18,00:00:00.00,0.0800367,6.34822,2.15
352,2010-12-19,00:00:00.00,0.0397588,6.18222,2
353,2010-12-20,00:00:00.00,0.552083,6.02557,1.88
354,2010-12-21,00:00:00.00,0.853752,5.87746,1.78
355,2010-12-22,00:00:00.00,0.0414905,5.73719,1.68
356,2010-12-23,00:00:00.00,0.11964,5.60415,1.57
357,2010-12-24,00:00:00.00,0.200875,5.47775,1.48
358,2010-12-25,00:00:00.00,0.127732,5.35751,1.43
359,2010-12-26,00:00:00.00,0.000725238,5.24296,1.37
360,2010-12-27,00:00:00.00,0.0165505,5.13369,1.32
361,2010-12-28,00:00:00.00,0.020187,5.02933,1.27
362,2010-12-29,00:00:00.00,0.107893,4.92954,1.21
363,2010-12-30,00:00:00.00,0.0352392,4.83402,1.17
364,2010-12-31,00:00:00.00,0.527114,4.74247,1.15
365,2011-01-01,00:00:00.00,3.08861,4.70825,3
366,2011-01-02,00:00:00.00,16.5319,5.69282,72.6
367,2011-01-03,00:00:00.00,0.657553,6.81873,68.7
368,2011-01-04,00:00:00.00,0.233596,6.20689,13
369,2011-01-05,00:00:00.00,6.20294,5.41336,6.43
370,2011-01-06,00:00:00.00,0.280896,5.33072,4.3
371,2011-01-07,00:00:00.00,2.99388,5.22182,2.84
372,2011-01-08,00:00:00.00,1.68327,5.1123,2.27
373,2011-01-09,00:00:00.00,1.33563,5.00773,1.61
374,2011-01-10,00:00:00.00,1.71435,4.90778,1.35
375,2011-01-11,00:00:00.00,1.68699,4.81212,1.18
376,2011-01-12,00:00:00.00,2.45391,4.72049,1.02
377,2011-01-13,00:00:00.00,6.56479,4.6326,0.92
378,2011-01-14,00:00:00.00,1.45934,4.54823,0.872
379,2011-01-15,00:00:00.00,0.939919,4.46716,0.832
380,2011-01-16,00:00:00.00,7.09148,4.38919,0.79
381,2011-01-17,00:00:00.00,0.390289,4.31414,0.738
382,2011-01-18,00:00:00.00,0.00860351,4.24183,0.72
383,2011-01-19,00:00:00.00,3.95842,4.19722,0.801
384,2011-01-20,00:00:00.00,0.762441,4.15889,0.812
385,2011-01-21,00:00:00.00,1.27767,4.09671,0.734
386,2011-01-22,00:00:00.00,3.43698,4.03193,0.716
387,2011-01-23,00:00:00.00,2.88456,3.96932,0.715
388,2011-01-24,00:00:00.00,1.27182,3.90877,0.686
389,2011-01-25,00:00:00.00,1.3411,3.85019,0.683
390,2011-01-26,00:00:00.00,2.65254,3.79345,0.734
391,2011-01-27,00:00:00.00,0.117316,3.73848,0.761
392,2011-01-28,00:00:00.00,1.24855,3.68519,0.77
393,2011-01-29,00:00:00.00,2.95634,3.6335,0.751
394,2011-01-30,00:00:00.00,5.93767,3.58332,0.69
395,2011-01-31,00:00:00.00,0.742342,3.5346,0.583
396,2011-02-01,00:00:00.00,0.049994,3.48726,0.475
397,2011-02-02,00:00:00.00,1.33643,3.44124,0.4
398,2011-02-03,00:00:00.00,18.41,3.39649,0.358
399,2011-02-04,00:00:00.00,0.229511,3.35294,0.343
400,2011-02-05,00:00:00.00,0.00223667,3.31055,0.348
401,2011-02-06,00:00:00.00,14.3683,3.26927,0.369
402,2011-02-07,00:00:00.00,6.16507,3.22904,0.398
403,2011-02-08,00:00:00.00,1.66818,3.18984,0.43
404,2011-02-09,00:00:00.00,0.466118,3.15162,0.464
405,2011-02-10,00:00:00.00,0.044423,3.11433,0.499
406,2011-02-11,00:00:00.00,0.0561204,3.07795,0.52
407,2011-02-12,00:00:00.00,0.459973,3.04243,0.482
408,2011-02-13,00:00:00.00,4.09132,3.00775,0.513
409,2011-02-14,00:00:00.00,4.85233,2.97843,0.641
410,2011-02-15,00:00:00.00,0.157152,2.95063,0.665
411,2011-02-16,00:00:00.00,0.0227123,2.91889,0.603
412,2011-02-17,00:00:00.00,0.643862,2.887,0.65
413,2011-02-18,00:00:00.00,0.324998,2.85581,1.55
414,2011-02-19,00:00:00.00,0.0604237,2.8253,44.4
415,2011-02-20,00:00:00.00,0.215678,2.79545,58.6
416,2011-02-21,00:00:00.00,0.275065,2.76623,18.5
417,2011-02-22,00:00:00.00,18.0555,2.73762,8.03
418,2011-02-23,00:00:00.00,0.00896793,2.7096,5.56
419,2011-02-24,00:00:00.00,0.0152062,2.68215,4.28
420,2011-02-25,00:00:00.00,4.1809,2.65526,3.51
421,2011-02-26,00:00:00.00,1.76997,2.6289,2.62
422,2011-02-27,00:00:00.00,3.08915,2.60306,1.96
423,2011-02-28,00:00:00.00,3.58816,2.57773,2.01
424,2011-03-01,00:00:00.00,15.5524,2.8279,17.8
425,2011-03-02,00:00:00.00,0.00705161,3.19874,26.7
426,2011-03-03,00:00:00.00,0.380561,3.02564,11.1
427,2011-03-04,00:00:00.00,0.0555294,2.73014,5.93
428,2011-03-05,00:00:00.00,1.619,2.70184,4.73
429,2011-03-06,00:00:00.00,37.1612,4.36635,74.2
430,2011-03-07,00:00:00.00,4.86727,6.62855,84.2
431,2011-03-08,00:00:00.00,1.76389e-05,5.60729,20.7
432,2011-03-09,00:00:00.00,0,3.96978,10.6
433,2011-03-10,00:00:00.00,15.4965,4.22245,14.7
434,2011-03-11,00:00:00.00,14.8139,5.41699,95.6
435,2011-03-12,00:00:00.00,20.4008,6.71501,58.9
436,2011-03-13,00:00:00.00,2.13685,6.53142,19.5
437,2011-03-14,00:00:00.00,1.15186,5.58002,18.2
438,2011-03-15,00:00:00.00,0.0828849,5.14378,17
439,2011-03-16,00:00:00.00,0.843815,5.03223,15.8
440,2011-03-17,00:00:00.00,6.20952,5.0698,44.7
441,2011-03-18,00:00:00.00,0.0258542,5.20118,41.7
442,2011-03-19,00:00:00.00,0.0362935,5.09493,35
443,2011-03-20,00:00:00.00,0.0600587,4.89814,16.8
