time,date,hour,precip [mm/day],04213000 [m3/s],04213000 (observed) [m3/s]
0,2010-01-01,00:00:00.00,---,0,
1,2010-01-02,00:00:00.00,0.806488,0.0177581,6.39961
2,2010-01-03,00:00:00.00,6.08595,0.0599158,5.97485
3,2010-01-04,00:00:00.00,9.33251,0.0843254,5.49347
4,2010-01-05,00:00:00.00,2.72637,0.0842056,5.35188
5,2010-01-06,00:00:00.00,5.09277,0.0839463,5.18198
6,2010-01-07,00:00:00.00,5.39135,0.0836884,4.95545
7,2010-01-08,00:00:00.00,0.189725,0.0834319,4.72891
8,2010-01-09,00:00:00.00,4.08865,0.0831766,4.5307
9,2010-01-10,00:00:00.00,0.393556,0.0829226,4.72891
10,2010-01-11,00:00:00.00,0.21168,0.0826699,6.65446
11,2010-01-12,00:00:00.00,0.804872,0.0824185,10.0808
12,2010-01-13,00:00:00.00,0.327042,0.0821684,8.35347
13,2010-01-14,00:00:00.00,0.26805,0.0819195,7.3907
14,2010-01-15,00:00:00.00,0,0.0816718,7.05089
15,2010-01-16,00:00:00.00,0.266436,0.0814253,9.68436
16,2010-01-17,00:00:00.00,0.0407339,0.0811801,14.6115
17,2010-01-18,00:00:00.00,0.184833,0.0809361,23.5313
18,2010-01-19,00:00:00.00,0.044003,0.0806934,35.1129
19,2010-01-20,00:00:00.00,0.320789,0.0804519,43.3248
20,2010-01-21,00:00:00.00,0.463202,0.0802115,31.1485
21,2010-01-22,00:00:00.00,0.000250295,0.0799724,21.7473
22,2010-01-23,00:00:00.00,1.47222,0.087718,16.9052
23,2010-01-24,00:00:00.00,0.00665546,0.0985041,11.978
24,2010-01-25,00:00:00.00,8.1648,0.267035,7.78713
25,2010-01-26,00:00:00.00,21.5686,1.11664,52.3862
26,2010-01-27,00:00:00.00,3.92836,1.80485,103.073
27,2010-01-28,00:00:00.00,1.28105,0.976764,29.1664
28,2010-01-29,00:00:00.00,5.47789,0.128941,12.6859
29,2010-01-30,00:00:00.00,0.34474,0.11312,7.2208
30,2010-01-31,00:00:00.00,0.239249,0.112614,5.80495
31,2010-02-01,00:00:00.00,0.088236,0.112172,4.61565
32,2010-02-02,00:00:00.00,0.295457,0.111733,3.82277
33,2010-02-03,00:00:00.00,0.315134,0.111297,3.34139
34,2010-02-04,00:00:00.00,1.59117,0.110864,3.11485
35,2010-02-05,00:00:00.00,0.225972,0.110434,2.97327
36,2010-02-06,00:00:00.00,0.0723723,0.110007,2.97327
37,2010-02-07,00:00:00.00,0.62367,0.109583,2.83168
38,2010-02-08,00:00:00.00,0.214888,0.109162,2.83168
39,2010-02-09,00:00:00.00,0.00395898,0.108744,2.83168
40,2010-02-10,00:00:00.00,1.89092,0.108329,2.78071
41,2010-02-11,00:00:00.00,9.86857,0.118291,2.77505
42,2010-02-12,00:00:00.00,3.69307,0.132213,5.69169
43,2010-02-13,00:00:00.00,0.506181,0.121746,7.75882
44,2010-02-14,00:00:00.00,0.488508,0.107243,5.5501
45,2010-02-15,00:00:00.00,1.32942,0.106758,4.30416
46,2010-02-16,00:00:00.00,0.0892587,0.106356,3.34139
47,2010-02-17,00:00:00.00,4.03402,0.105958,2.88832
48,2010-02-18,00:00:00.00,2.64139,0.105562,2.61365
49,2010-02-19,00:00:00.00,2.16042,0.105169,2.28517
50,2010-02-20,00:00:00.00,0.202024,0.104779,2.11244
51,2010-02-21,00:00:00.00,0.0824658,0.104391,2.86
52,2010-02-22,00:00:00.00,0.000187826,0.104006,2.36162
53,2010-02-23,00:00:00.00,5.2079,0.178117,2.88832
54,2010-02-24,00:00:00.00,1.28517,0.280635,3.79446
55,2010-02-25,00:00:00.00,0.184313,0.208018,6.00317
56,2010-02-26,00:00:00.00,1.64402,0.106406,7.67387
57,2010-02-27,00:00:00.00,8.85223,0.105433,5.60674
